tick,day,slot,selected_resident,scrub_frame,index_frame,memory_debt_frame,schedule_diff_frame,localstorage_snapshot_frame,invariant_frame,causality_frame,audit_ui_frame,audit_layer_attached_to_v58_loop,boundary_visible
1286,72,8,Fay,1286,1286,1286,1286,1286,1286,1286,1286,True,True
1287,72,9,Milo,1287,1287,1287,1287,1287,1287,1287,1287,True,True
1288,72,10,Sera,1288,1288,1288,1288,1288,1288,1288,1288,True,True
1289,72,11,Tovan,1289,1289,1289,1289,1289,1289,1289,1289,True,True
1290,72,12,Nia,1290,1290,1290,1290,1290,1290,1290,1290,True,True
1291,72,13,Ari,1291,1291,1291,1291,1291,1291,1291,1291,True,True
1292,72,14,Fay,1292,1292,1292,1292,1292,1292,1292,1292,True,True
1293,72,15,Milo,1293,1293,1293,1293,1293,1293,1293,1293,True,True
1294,72,16,Sera,1294,1294,1294,1294,1294,1294,1294,1294,True,True
1295,72,17,Tovan,1295,1295,1295,1295,1295,1295,1295,1295,True,True
1296,73,0,Nia,1296,1296,1296,1296,1296,1296,1296,1296,True,True
1297,73,1,Ari,1297,1297,1297,1297,1297,1297,1297,1297,True,True
1298,73,2,Fay,1298,1298,1298,1298,1298,1298,1298,1298,True,True
1299,73,3,Milo,1299,1299,1299,1299,1299,1299,1299,1299,True,True
1300,73,4,Sera,1300,1300,1300,1300,1300,1300,1300,1300,True,True
1301,73,5,Tovan,1301,1301,1301,1301,1301,1301,1301,1301,True,True
1302,73,6,Nia,1302,1302,1302,1302,1302,1302,1302,1302,True,True
1303,73,7,Ari,1303,1303,1303,1303,1303,1303,1303,1303,True,True
1304,73,8,Fay,1304,1304,1304,1304,1304,1304,1304,1304,True,True
1305,73,9,Milo,1305,1305,1305,1305,1305,1305,1305,1305,True,True
1306,73,10,Sera,1306,1306,1306,1306,1306,1306,1306,1306,True,True
1307,73,11,Tovan,1307,1307,1307,1307,1307,1307,1307,1307,True,True
1308,73,12,Nia,1308,1308,1308,1308,1308,1308,1308,1308,True,True
1309,73,13,Ari,1309,1309,1309,1309,1309,1309,1309,1309,True,True
1310,73,14,Fay,1310,1310,1310,1310,1310,1310,1310,1310,True,True
1311,73,15,Milo,1311,1311,1311,1311,1311,1311,1311,1311,True,True
1312,73,16,Sera,1312,1312,1312,1312,1312,1312,1312,1312,True,True
1313,73,17,Tovan,1313,1313,1313,1313,1313,1313,1313,1313,True,True
1314,74,0,Nia,1314,1314,1314,1314,1314,1314,1314,1314,True,True
1315,74,1,Ari,1315,1315,1315,1315,1315,1315,1315,1315,True,True
1316,74,2,Fay,1316,1316,1316,1316,1316,1316,1316,1316,True,True
1317,74,3,Milo,1317,1317,1317,1317,1317,1317,1317,1317,True,True
1318,74,4,Sera,1318,1318,1318,1318,1318,1318,1318,1318,True,True
1319,74,5,Tovan,1319,1319,1319,1319,1319,1319,1319,1319,True,True
1320,74,6,Nia,1320,1320,1320,1320,1320,1320,1320,1320,True,True
1321,74,7,Ari,1321,1321,1321,1321,1321,1321,1321,1321,True,True
1322,74,8,Fay,1322,1322,1322,1322,1322,1322,1322,1322,True,True
1323,74,9,Milo,1323,1323,1323,1323,1323,1323,1323,1323,True,True
1324,74,10,Sera,1324,1324,1324,1324,1324,1324,1324,1324,True,True
1325,74,11,Tovan,1325,1325,1325,1325,1325,1325,1325,1325,True,True
1326,74,12,Nia,1326,1326,1326,1326,1326,1326,1326,1326,True,True
1327,74,13,Ari,1327,1327,1327,1327,1327,1327,1327,1327,True,True
1328,74,14,Fay,1328,1328,1328,1328,1328,1328,1328,1328,True,True
1329,74,15,Milo,1329,1329,1329,1329,1329,1329,1329,1329,True,True
1330,74,16,Sera,1330,1330,1330,1330,1330,1330,1330,1330,True,True
1331,74,17,Tovan,1331,1331,1331,1331,1331,1331,1331,1331,True,True
1332,75,0,Nia,1332,1332,1332,1332,1332,1332,1332,1332,True,True
1333,75,1,Ari,1333,1333,1333,1333,1333,1333,1333,1333,True,True
1334,75,2,Fay,1334,1334,1334,1334,1334,1334,1334,1334,True,True
1335,75,3,Milo,1335,1335,1335,1335,1335,1335,1335,1335,True,True
1336,75,4,Sera,1336,1336,1336,1336,1336,1336,1336,1336,True,True
1337,75,5,Tovan,1337,1337,1337,1337,1337,1337,1337,1337,True,True
1338,75,6,Nia,1338,1338,1338,1338,1338,1338,1338,1338,True,True
1339,75,7,Ari,1339,1339,1339,1339,1339,1339,1339,1339,True,True
1340,75,8,Fay,1340,1340,1340,1340,1340,1340,1340,1340,True,True
1341,75,9,Milo,1341,1341,1341,1341,1341,1341,1341,1341,True,True
1342,75,10,Sera,1342,1342,1342,1342,1342,1342,1342,1342,True,True
1343,75,11,Tovan,1343,1343,1343,1343,1343,1343,1343,1343,True,True
1344,75,12,Nia,1344,1344,1344,1344,1344,1344,1344,1344,True,True
1345,75,13,Ari,1345,1345,1345,1345,1345,1345,1345,1345,True,True
1346,75,14,Fay,1346,1346,1346,1346,1346,1346,1346,1346,True,True
1347,75,15,Milo,1347,1347,1347,1347,1347,1347,1347,1347,True,True
1348,75,16,Sera,1348,1348,1348,1348,1348,1348,1348,1348,True,True
1349,75,17,Tovan,1349,1349,1349,1349,1349,1349,1349,1349,True,True
1350,76,0,Nia,1350,1350,1350,1350,1350,1350,1350,1350,True,True
1351,76,1,Ari,1351,1351,1351,1351,1351,1351,1351,1351,True,True
1352,76,2,Fay,1352,1352,1352,1352,1352,1352,1352,1352,True,True
1353,76,3,Milo,1353,1353,1353,1353,1353,1353,1353,1353,True,True
1354,76,4,Sera,1354,1354,1354,1354,1354,1354,1354,1354,True,True
1355,76,5,Tovan,1355,1355,1355,1355,1355,1355,1355,1355,True,True
1356,76,6,Nia,1356,1356,1356,1356,1356,1356,1356,1356,True,True
1357,76,7,Ari,1357,1357,1357,1357,1357,1357,1357,1357,True,True
1358,76,8,Fay,1358,1358,1358,1358,1358,1358,1358,1358,True,True
1359,76,9,Milo,1359,1359,1359,1359,1359,1359,1359,1359,True,True
1360,76,10,Sera,1360,1360,1360,1360,1360,1360,1360,1360,True,True
1361,76,11,Tovan,1361,1361,1361,1361,1361,1361,1361,1361,True,True
1362,76,12,Nia,1362,1362,1362,1362,1362,1362,1362,1362,True,True
1363,76,13,Ari,1363,1363,1363,1363,1363,1363,1363,1363,True,True
1364,76,14,Fay,1364,1364,1364,1364,1364,1364,1364,1364,True,True
1365,76,15,Milo,1365,1365,1365,1365,1365,1365,1365,1365,True,True
1366,76,16,Sera,1366,1366,1366,1366,1366,1366,1366,1366,True,True
1367,76,17,Tovan,1367,1367,1367,1367,1367,1367,1367,1367,True,True
1368,77,0,Nia,1368,1368,1368,1368,1368,1368,1368,1368,True,True
1369,77,1,Ari,1369,1369,1369,1369,1369,1369,1369,1369,True,True
1370,77,2,Fay,1370,1370,1370,1370,1370,1370,1370,1370,True,True
1371,77,3,Milo,1371,1371,1371,1371,1371,1371,1371,1371,True,True
1372,77,4,Sera,1372,1372,1372,1372,1372,1372,1372,1372,True,True
1373,77,5,Tovan,1373,1373,1373,1373,1373,1373,1373,1373,True,True
1374,77,6,Nia,1374,1374,1374,1374,1374,1374,1374,1374,True,True
1375,77,7,Ari,1375,1375,1375,1375,1375,1375,1375,1375,True,True
1376,77,8,Fay,1376,1376,1376,1376,1376,1376,1376,1376,True,True
1377,77,9,Milo,1377,1377,1377,1377,1377,1377,1377,1377,True,True
1378,77,10,Sera,1378,1378,1378,1378,1378,1378,1378,1378,True,True
1379,77,11,Tovan,1379,1379,1379,1379,1379,1379,1379,1379,True,True
1380,77,12,Nia,1380,1380,1380,1380,1380,1380,1380,1380,True,True
1381,77,13,Ari,1381,1381,1381,1381,1381,1381,1381,1381,True,True
1382,77,14,Fay,1382,1382,1382,1382,1382,1382,1382,1382,True,True
1383,77,15,Milo,1383,1383,1383,1383,1383,1383,1383,1383,True,True
1384,77,16,Sera,1384,1384,1384,1384,1384,1384,1384,1384,True,True
1385,77,17,Tovan,1385,1385,1385,1385,1385,1385,1385,1385,True,True
1386,78,0,Nia,1386,1386,1386,1386,1386,1386,1386,1386,True,True
1387,78,1,Ari,1387,1387,1387,1387,1387,1387,1387,1387,True,True
1388,78,2,Fay,1388,1388,1388,1388,1388,1388,1388,1388,True,True
1389,78,3,Milo,1389,1389,1389,1389,1389,1389,1389,1389,True,True
1390,78,4,Sera,1390,1390,1390,1390,1390,1390,1390,1390,True,True
1391,78,5,Tovan,1391,1391,1391,1391,1391,1391,1391,1391,True,True
1392,78,6,Nia,1392,1392,1392,1392,1392,1392,1392,1392,True,True
1393,78,7,Ari,1393,1393,1393,1393,1393,1393,1393,1393,True,True
1394,78,8,Fay,1394,1394,1394,1394,1394,1394,1394,1394,True,True
1395,78,9,Milo,1395,1395,1395,1395,1395,1395,1395,1395,True,True
1396,78,10,Sera,1396,1396,1396,1396,1396,1396,1396,1396,True,True
1397,78,11,Tovan,1397,1397,1397,1397,1397,1397,1397,1397,True,True
1398,78,12,Nia,1398,1398,1398,1398,1398,1398,1398,1398,True,True
1399,78,13,Ari,1399,1399,1399,1399,1399,1399,1399,1399,True,True
1400,78,14,Fay,1400,1400,1400,1400,1400,1400,1400,1400,True,True
1401,78,15,Milo,1401,1401,1401,1401,1401,1401,1401,1401,True,True
1402,78,16,Sera,1402,1402,1402,1402,1402,1402,1402,1402,True,True
1403,78,17,Tovan,1403,1403,1403,1403,1403,1403,1403,1403,True,True
1404,79,0,Nia,1404,1404,1404,1404,1404,1404,1404,1404,True,True
1405,79,1,Ari,1405,1405,1405,1405,1405,1405,1405,1405,True,True
1406,79,2,Fay,1406,1406,1406,1406,1406,1406,1406,1406,True,True
1407,79,3,Milo,1407,1407,1407,1407,1407,1407,1407,1407,True,True
1408,79,4,Sera,1408,1408,1408,1408,1408,1408,1408,1408,True,True
1409,79,5,Tovan,1409,1409,1409,1409,1409,1409,1409,1409,True,True
1410,79,6,Nia,1410,1410,1410,1410,1410,1410,1410,1410,True,True
1411,79,7,Ari,1411,1411,1411,1411,1411,1411,1411,1411,True,True
1412,79,8,Fay,1412,1412,1412,1412,1412,1412,1412,1412,True,True
1413,79,9,Milo,1413,1413,1413,1413,1413,1413,1413,1413,True,True
1414,79,10,Sera,1414,1414,1414,1414,1414,1414,1414,1414,True,True
1415,79,11,Tovan,1415,1415,1415,1415,1415,1415,1415,1415,True,True
1416,79,12,Nia,1416,1416,1416,1416,1416,1416,1416,1416,True,True
1417,79,13,Ari,1417,1417,1417,1417,1417,1417,1417,1417,True,True
1418,79,14,Fay,1418,1418,1418,1418,1418,1418,1418,1418,True,True
1419,79,15,Milo,1419,1419,1419,1419,1419,1419,1419,1419,True,True
1420,79,16,Sera,1420,1420,1420,1420,1420,1420,1420,1420,True,True
1421,79,17,Tovan,1421,1421,1421,1421,1421,1421,1421,1421,True,True
1422,80,0,Nia,1422,1422,1422,1422,1422,1422,1422,1422,True,True
1423,80,1,Ari,1423,1423,1423,1423,1423,1423,1423,1423,True,True
1424,80,2,Fay,1424,1424,1424,1424,1424,1424,1424,1424,True,True
1425,80,3,Milo,1425,1425,1425,1425,1425,1425,1425,1425,True,True
1426,80,4,Sera,1426,1426,1426,1426,1426,1426,1426,1426,True,True
1427,80,5,Tovan,1427,1427,1427,1427,1427,1427,1427,1427,True,True
1428,80,6,Nia,1428,1428,1428,1428,1428,1428,1428,1428,True,True
1429,80,7,Ari,1429,1429,1429,1429,1429,1429,1429,1429,True,True
1430,80,8,Fay,1430,1430,1430,1430,1430,1430,1430,1430,True,True
1431,80,9,Milo,1431,1431,1431,1431,1431,1431,1431,1431,True,True
1432,80,10,Sera,1432,1432,1432,1432,1432,1432,1432,1432,True,True
1433,80,11,Tovan,1433,1433,1433,1433,1433,1433,1433,1433,True,True
1434,80,12,Nia,1434,1434,1434,1434,1434,1434,1434,1434,True,True
1435,80,13,Ari,1435,1435,1435,1435,1435,1435,1435,1435,True,True
1436,80,14,Fay,1436,1436,1436,1436,1436,1436,1436,1436,True,True
1437,80,15,Milo,1437,1437,1437,1437,1437,1437,1437,1437,True,True
1438,80,16,Sera,1438,1438,1438,1438,1438,1438,1438,1438,True,True
1439,80,17,Tovan,1439,1439,1439,1439,1439,1439,1439,1439,True,True
1440,81,0,Nia,1440,1440,1440,1440,1440,1440,1440,1440,True,True
1441,81,1,Ari,1441,1441,1441,1441,1441,1441,1441,1441,True,True
1442,81,2,Fay,1442,1442,1442,1442,1442,1442,1442,1442,True,True
1443,81,3,Milo,1443,1443,1443,1443,1443,1443,1443,1443,True,True
1444,81,4,Sera,1444,1444,1444,1444,1444,1444,1444,1444,True,True
1445,81,5,Tovan,1445,1445,1445,1445,1445,1445,1445,1445,True,True
1446,81,6,Nia,1446,1446,1446,1446,1446,1446,1446,1446,True,True
1447,81,7,Ari,1447,1447,1447,1447,1447,1447,1447,1447,True,True
1448,81,8,Fay,1448,1448,1448,1448,1448,1448,1448,1448,True,True
1449,81,9,Milo,1449,1449,1449,1449,1449,1449,1449,1449,True,True
1450,81,10,Sera,1450,1450,1450,1450,1450,1450,1450,1450,True,True
1451,81,11,Tovan,1451,1451,1451,1451,1451,1451,1451,1451,True,True
1452,81,12,Nia,1452,1452,1452,1452,1452,1452,1452,1452,True,True
1453,81,13,Ari,1453,1453,1453,1453,1453,1453,1453,1453,True,True
1454,81,14,Fay,1454,1454,1454,1454,1454,1454,1454,1454,True,True
1455,81,15,Milo,1455,1455,1455,1455,1455,1455,1455,1455,True,True
1456,81,16,Sera,1456,1456,1456,1456,1456,1456,1456,1456,True,True
1457,81,17,Tovan,1457,1457,1457,1457,1457,1457,1457,1457,True,True
1458,82,0,Nia,1458,1458,1458,1458,1458,1458,1458,1458,True,True
1459,82,1,Ari,1459,1459,1459,1459,1459,1459,1459,1459,True,True
1460,82,2,Fay,1460,1460,1460,1460,1460,1460,1460,1460,True,True
1461,82,3,Milo,1461,1461,1461,1461,1461,1461,1461,1461,True,True
1462,82,4,Sera,1462,1462,1462,1462,1462,1462,1462,1462,True,True
1463,82,5,Tovan,1463,1463,1463,1463,1463,1463,1463,1463,True,True
1464,82,6,Nia,1464,1464,1464,1464,1464,1464,1464,1464,True,True
1465,82,7,Ari,1465,1465,1465,1465,1465,1465,1465,1465,True,True
1466,82,8,Fay,1466,1466,1466,1466,1466,1466,1466,1466,True,True
1467,82,9,Milo,1467,1467,1467,1467,1467,1467,1467,1467,True,True
1468,82,10,Sera,1468,1468,1468,1468,1468,1468,1468,1468,True,True
1469,82,11,Tovan,1469,1469,1469,1469,1469,1469,1469,1469,True,True
1470,82,12,Nia,1470,1470,1470,1470,1470,1470,1470,1470,True,True
1471,82,13,Ari,1471,1471,1471,1471,1471,1471,1471,1471,True,True
1472,82,14,Fay,1472,1472,1472,1472,1472,1472,1472,1472,True,True
1473,82,15,Milo,1473,1473,1473,1473,1473,1473,1473,1473,True,True
1474,82,16,Sera,1474,1474,1474,1474,1474,1474,1474,1474,True,True
1475,82,17,Tovan,1475,1475,1475,1475,1475,1475,1475,1475,True,True
1476,83,0,Nia,1476,1476,1476,1476,1476,1476,1476,1476,True,True
1477,83,1,Ari,1477,1477,1477,1477,1477,1477,1477,1477,True,True
1478,83,2,Fay,1478,1478,1478,1478,1478,1478,1478,1478,True,True
1479,83,3,Milo,1479,1479,1479,1479,1479,1479,1479,1479,True,True
1480,83,4,Sera,1480,1480,1480,1480,1480,1480,1480,1480,True,True
1481,83,5,Tovan,1481,1481,1481,1481,1481,1481,1481,1481,True,True
1482,83,6,Nia,1482,1482,1482,1482,1482,1482,1482,1482,True,True
1483,83,7,Ari,1483,1483,1483,1483,1483,1483,1483,1483,True,True
1484,83,8,Fay,1484,1484,1484,1484,1484,1484,1484,1484,True,True
1485,83,9,Milo,1485,1485,1485,1485,1485,1485,1485,1485,True,True
1486,83,10,Sera,1486,1486,1486,1486,1486,1486,1486,1486,True,True
1487,83,11,Tovan,1487,1487,1487,1487,1487,1487,1487,1487,True,True
1488,83,12,Nia,1488,1488,1488,1488,1488,1488,1488,1488,True,True
1489,83,13,Ari,1489,1489,1489,1489,1489,1489,1489,1489,True,True
1490,83,14,Fay,1490,1490,1490,1490,1490,1490,1490,1490,True,True
1491,83,15,Milo,1491,1491,1491,1491,1491,1491,1491,1491,True,True
1492,83,16,Sera,1492,1492,1492,1492,1492,1492,1492,1492,True,True
1493,83,17,Tovan,1493,1493,1493,1493,1493,1493,1493,1493,True,True
1494,84,0,Nia,1494,1494,1494,1494,1494,1494,1494,1494,True,True
1495,84,1,Ari,1495,1495,1495,1495,1495,1495,1495,1495,True,True
1496,84,2,Fay,1496,1496,1496,1496,1496,1496,1496,1496,True,True
1497,84,3,Milo,1497,1497,1497,1497,1497,1497,1497,1497,True,True
1498,84,4,Sera,1498,1498,1498,1498,1498,1498,1498,1498,True,True
1499,84,5,Tovan,1499,1499,1499,1499,1499,1499,1499,1499,True,True
1500,84,6,Nia,1500,1500,1500,1500,1500,1500,1500,1500,True,True
1501,84,7,Ari,1501,1501,1501,1501,1501,1501,1501,1501,True,True
1502,84,8,Fay,1502,1502,1502,1502,1502,1502,1502,1502,True,True
1503,84,9,Milo,1503,1503,1503,1503,1503,1503,1503,1503,True,True
1504,84,10,Sera,1504,1504,1504,1504,1504,1504,1504,1504,True,True
1505,84,11,Tovan,1505,1505,1505,1505,1505,1505,1505,1505,True,True
1506,84,12,Nia,1506,1506,1506,1506,1506,1506,1506,1506,True,True
1507,84,13,Ari,1507,1507,1507,1507,1507,1507,1507,1507,True,True
1508,84,14,Fay,1508,1508,1508,1508,1508,1508,1508,1508,True,True
1509,84,15,Milo,1509,1509,1509,1509,1509,1509,1509,1509,True,True
1510,84,16,Sera,1510,1510,1510,1510,1510,1510,1510,1510,True,True
1511,84,17,Tovan,1511,1511,1511,1511,1511,1511,1511,1511,True,True
1512,85,0,Nia,1512,1512,1512,1512,1512,1512,1512,1512,True,True
1513,85,1,Ari,1513,1513,1513,1513,1513,1513,1513,1513,True,True
1514,85,2,Fay,1514,1514,1514,1514,1514,1514,1514,1514,True,True
1515,85,3,Milo,1515,1515,1515,1515,1515,1515,1515,1515,True,True
1516,85,4,Sera,1516,1516,1516,1516,1516,1516,1516,1516,True,True
1517,85,5,Tovan,1517,1517,1517,1517,1517,1517,1517,1517,True,True
1518,85,6,Nia,1518,1518,1518,1518,1518,1518,1518,1518,True,True
1519,85,7,Ari,1519,1519,1519,1519,1519,1519,1519,1519,True,True
1520,85,8,Fay,1520,1520,1520,1520,1520,1520,1520,1520,True,True
1521,85,9,Milo,1521,1521,1521,1521,1521,1521,1521,1521,True,True
1522,85,10,Sera,1522,1522,1522,1522,1522,1522,1522,1522,True,True
1523,85,11,Tovan,1523,1523,1523,1523,1523,1523,1523,1523,True,True
1524,85,12,Nia,1524,1524,1524,1524,1524,1524,1524,1524,True,True
1525,85,13,Ari,1525,1525,1525,1525,1525,1525,1525,1525,True,True
1526,85,14,Fay,1526,1526,1526,1526,1526,1526,1526,1526,True,True
1527,85,15,Milo,1527,1527,1527,1527,1527,1527,1527,1527,True,True
1528,85,16,Sera,1528,1528,1528,1528,1528,1528,1528,1528,True,True
1529,85,17,Tovan,1529,1529,1529,1529,1529,1529,1529,1529,True,True
1530,86,0,Nia,1530,1530,1530,1530,1530,1530,1530,1530,True,True
1531,86,1,Ari,1531,1531,1531,1531,1531,1531,1531,1531,True,True
1532,86,2,Fay,1532,1532,1532,1532,1532,1532,1532,1532,True,True
1533,86,3,Milo,1533,1533,1533,1533,1533,1533,1533,1533,True,True
1534,86,4,Sera,1534,1534,1534,1534,1534,1534,1534,1534,True,True
1535,86,5,Tovan,1535,1535,1535,1535,1535,1535,1535,1535,True,True
1536,86,6,Nia,1536,1536,1536,1536,1536,1536,1536,1536,True,True
1537,86,7,Ari,1537,1537,1537,1537,1537,1537,1537,1537,True,True
1538,86,8,Fay,1538,1538,1538,1538,1538,1538,1538,1538,True,True
1539,86,9,Milo,1539,1539,1539,1539,1539,1539,1539,1539,True,True
1540,86,10,Sera,1540,1540,1540,1540,1540,1540,1540,1540,True,True
1541,86,11,Tovan,1541,1541,1541,1541,1541,1541,1541,1541,True,True
1542,86,12,Nia,1542,1542,1542,1542,1542,1542,1542,1542,True,True
1543,86,13,Ari,1543,1543,1543,1543,1543,1543,1543,1543,True,True
1544,86,14,Fay,1544,1544,1544,1544,1544,1544,1544,1544,True,True
1545,86,15,Milo,1545,1545,1545,1545,1545,1545,1545,1545,True,True
1546,86,16,Sera,1546,1546,1546,1546,1546,1546,1546,1546,True,True
1547,86,17,Tovan,1547,1547,1547,1547,1547,1547,1547,1547,True,True
1548,87,0,Nia,1548,1548,1548,1548,1548,1548,1548,1548,True,True
1549,87,1,Ari,1549,1549,1549,1549,1549,1549,1549,1549,True,True
1550,87,2,Fay,1550,1550,1550,1550,1550,1550,1550,1550,True,True
1551,87,3,Milo,1551,1551,1551,1551,1551,1551,1551,1551,True,True
1552,87,4,Sera,1552,1552,1552,1552,1552,1552,1552,1552,True,True
1553,87,5,Tovan,1553,1553,1553,1553,1553,1553,1553,1553,True,True
1554,87,6,Nia,1554,1554,1554,1554,1554,1554,1554,1554,True,True
1555,87,7,Ari,1555,1555,1555,1555,1555,1555,1555,1555,True,True
1556,87,8,Fay,1556,1556,1556,1556,1556,1556,1556,1556,True,True
1557,87,9,Milo,1557,1557,1557,1557,1557,1557,1557,1557,True,True
1558,87,10,Sera,1558,1558,1558,1558,1558,1558,1558,1558,True,True
1559,87,11,Tovan,1559,1559,1559,1559,1559,1559,1559,1559,True,True
1560,87,12,Nia,1560,1560,1560,1560,1560,1560,1560,1560,True,True
1561,87,13,Ari,1561,1561,1561,1561,1561,1561,1561,1561,True,True
1562,87,14,Fay,1562,1562,1562,1562,1562,1562,1562,1562,True,True
1563,87,15,Milo,1563,1563,1563,1563,1563,1563,1563,1563,True,True
1564,87,16,Sera,1564,1564,1564,1564,1564,1564,1564,1564,True,True
1565,87,17,Tovan,1565,1565,1565,1565,1565,1565,1565,1565,True,True
1566,88,0,Nia,1566,1566,1566,1566,1566,1566,1566,1566,True,True
1567,88,1,Ari,1567,1567,1567,1567,1567,1567,1567,1567,True,True
1568,88,2,Fay,1568,1568,1568,1568,1568,1568,1568,1568,True,True
1569,88,3,Milo,1569,1569,1569,1569,1569,1569,1569,1569,True,True
1570,88,4,Sera,1570,1570,1570,1570,1570,1570,1570,1570,True,True
1571,88,5,Tovan,1571,1571,1571,1571,1571,1571,1571,1571,True,True
1572,88,6,Nia,1572,1572,1572,1572,1572,1572,1572,1572,True,True
1573,88,7,Ari,1573,1573,1573,1573,1573,1573,1573,1573,True,True
1574,88,8,Fay,1574,1574,1574,1574,1574,1574,1574,1574,True,True
1575,88,9,Milo,1575,1575,1575,1575,1575,1575,1575,1575,True,True
1576,88,10,Sera,1576,1576,1576,1576,1576,1576,1576,1576,True,True
1577,88,11,Tovan,1577,1577,1577,1577,1577,1577,1577,1577,True,True
1578,88,12,Nia,1578,1578,1578,1578,1578,1578,1578,1578,True,True
1579,88,13,Ari,1579,1579,1579,1579,1579,1579,1579,1579,True,True
1580,88,14,Fay,1580,1580,1580,1580,1580,1580,1580,1580,True,True
1581,88,15,Milo,1581,1581,1581,1581,1581,1581,1581,1581,True,True
1582,88,16,Sera,1582,1582,1582,1582,1582,1582,1582,1582,True,True
1583,88,17,Tovan,1583,1583,1583,1583,1583,1583,1583,1583,True,True
1584,89,0,Nia,1584,1584,1584,1584,1584,1584,1584,1584,True,True
1585,89,1,Ari,1585,1585,1585,1585,1585,1585,1585,1585,True,True
1586,89,2,Fay,1586,1586,1586,1586,1586,1586,1586,1586,True,True
1587,89,3,Milo,1587,1587,1587,1587,1587,1587,1587,1587,True,True
1588,89,4,Sera,1588,1588,1588,1588,1588,1588,1588,1588,True,True
1589,89,5,Tovan,1589,1589,1589,1589,1589,1589,1589,1589,True,True
1590,89,6,Nia,1590,1590,1590,1590,1590,1590,1590,1590,True,True
1591,89,7,Ari,1591,1591,1591,1591,1591,1591,1591,1591,True,True
1592,89,8,Fay,1592,1592,1592,1592,1592,1592,1592,1592,True,True
1593,89,9,Milo,1593,1593,1593,1593,1593,1593,1593,1593,True,True
1594,89,10,Sera,1594,1594,1594,1594,1594,1594,1594,1594,True,True
1595,89,11,Tovan,1595,1595,1595,1595,1595,1595,1595,1595,True,True
1596,89,12,Nia,1596,1596,1596,1596,1596,1596,1596,1596,True,True
1597,89,13,Ari,1597,1597,1597,1597,1597,1597,1597,1597,True,True
1598,89,14,Fay,1598,1598,1598,1598,1598,1598,1598,1598,True,True
1599,89,15,Milo,1599,1599,1599,1599,1599,1599,1599,1599,True,True
1600,89,16,Sera,1600,1600,1600,1600,1600,1600,1600,1600,True,True
1601,89,17,Tovan,1601,1601,1601,1601,1601,1601,1601,1601,True,True
1602,90,0,Nia,1602,1602,1602,1602,1602,1602,1602,1602,True,True
1603,90,1,Ari,1603,1603,1603,1603,1603,1603,1603,1603,True,True
