tick_id,day,settlement_id,resident_id,partner_id,requested_rest_minutes,workload_before,workload_after,fatigue_before,fatigue_after,autonomy_respected,refusal_or_delay,visible_rest_marker,recovery_path_open,schedule_tradeoff_recorded
1581,88,moss_ward,Tala,Ari,50,0.18,0.18,0.5712,0.5352,True,short pause negotiated,True,True,True
1583,88,cinder_garden,Pax,Vale,20,0.18,0.18,0.49206,0.45606,True,short pause negotiated,True,True,True
1584,89,orchid_engine,Bea,Cai,20,0.192,0.18,0.1924,0.1624,True,delayed with named relief time,True,True,True
1587,89,cinder_garden,Wren,Juno,35,0.18,0.18,0.60672,0.57072,True,short pause negotiated,True,True,True
1590,89,moss_ward,Milo,Tala,50,0.18,0.18,0.52776,0.49176,True,short pause negotiated,True,True,True
1591,89,glass_harbor,Sera,Nia,15,0.18,0.18,0.55286,0.51686,True,short pause negotiated,True,True,True
1592,89,cinder_garden,Juno,Pax,20,0.184,0.18,0.4206,0.3906,True,delayed with named relief time,True,True,True
1593,89,lichen_bridge,Luma,Rin,25,0.18,0.18,0.53218,0.49618,True,short pause negotiated,True,True,True
1594,89,orchid_engine,Dax,Eli,30,0.18,0.18,0.57436,0.53836,True,short pause negotiated,True,True,True
1595,89,moss_ward,Tala,Ari,35,0.18,0.18,0.57996,0.54396,True,short pause negotiated,True,True,True
1596,89,glass_harbor,Nia,Oren,40,0.188,0.18,0.2507,0.2147,True,short pause negotiated,True,True,True
1597,89,cinder_garden,Pax,Vale,45,0.18,0.18,0.49218,0.45618,True,short pause negotiated,True,True,True
1598,89,lichen_bridge,Rin,Sol,50,0.18,0.18,0.56776,0.53176,True,short pause negotiated,True,True,True
1599,89,orchid_engine,Eli,Bea,15,0.18,0.18,0.54626,0.51026,True,short pause negotiated,True,True,True
1601,89,glass_harbor,Oren,Puck,25,0.18,0.18,0.57398,0.53798,True,short pause negotiated,True,True,True
1602,90,lichen_bridge,Kio,Luma,25,0.192,0.18,0.2224,0.1864,True,short pause negotiated,True,True,True
1605,90,glass_harbor,Sera,Nia,40,0.18,0.18,0.56162,0.52562,True,short pause negotiated,True,True,True
1606,90,cinder_garden,Juno,Pax,45,0.184,0.18,0.4224,0.3864,True,short pause negotiated,True,True,True
1608,90,orchid_engine,Dax,Eli,15,0.18,0.18,0.5788,0.5488,True,delayed with named relief time,True,True,True
1609,90,moss_ward,Tala,Ari,20,0.18,0.18,0.58872,0.55272,True,short pause negotiated,True,True,True
1611,90,cinder_garden,Pax,Vale,30,0.18,0.18,0.4923,0.4563,True,short pause negotiated,True,True,True
1612,90,lichen_bridge,Rin,Sol,35,0.18,0.18,0.5722,0.5362,True,short pause negotiated,True,True,True
1613,90,orchid_engine,Eli,Bea,40,0.18,0.18,0.55502,0.51902,True,short pause negotiated,True,True,True
1614,90,moss_ward,Ari,Fay,45,0.188,0.18,0.1813,0.1453,True,short pause negotiated,True,True,True
1615,90,glass_harbor,Oren,Puck,50,0.18,0.18,0.5741,0.5381,True,short pause negotiated,True,True,True
1616,90,cinder_garden,Vale,Wren,15,0.184,0.18,0.6042,0.5742,True,delayed with named relief time,True,True,True
1617,90,lichen_bridge,Sol,Kio,20,0.18,0.18,0.57472,0.53872,True,short pause negotiated,True,True,True
1620,91,cinder_garden,Juno,Pax,30,0.184,0.18,0.4182,0.3822,True,short pause negotiated,True,True,True
1621,91,lichen_bridge,Luma,Rin,35,0.18,0.18,0.56842,0.53242,True,short pause negotiated,True,True,True
1623,91,moss_ward,Tala,Ari,45,0.18,0.18,0.52748,0.49148,True,short pause negotiated,True,True,True
1625,91,cinder_garden,Pax,Vale,15,0.18,0.18,0.49242,0.45642,True,short pause negotiated,True,True,True
1626,91,lichen_bridge,Rin,Sol,20,0.18,0.18,0.57664,0.54064,True,short pause negotiated,True,True,True
1627,91,orchid_engine,Eli,Bea,25,0.18,0.18,0.56378,0.52778,True,short pause negotiated,True,True,True
1629,91,glass_harbor,Oren,Puck,35,0.18,0.18,0.57422,0.53822,True,short pause negotiated,True,True,True
1630,91,cinder_garden,Vale,Wren,40,0.184,0.18,0.61464,0.57864,True,short pause negotiated,True,True,True
1632,91,orchid_engine,Bea,Cai,50,0.188,0.18,0.226,0.196,True,delayed with named relief time,True,True,True
1633,91,moss_ward,Fay,Milo,15,0.18,0.18,0.54302,0.50702,True,short pause negotiated,True,True,True
1634,91,glass_harbor,Puck,Sera,20,0.18,0.18,0.54996,0.51396,True,short pause negotiated,True,True,True
1635,91,cinder_garden,Wren,Juno,25,0.18,0.18,0.61548,0.57948,True,short pause negotiated,True,True,True
1637,91,orchid_engine,Cai,Dax,35,0.18,0.18,0.57362,0.53762,True,short pause negotiated,True,True,True
1638,92,glass_harbor,Nia,Oren,35,0.192,0.18,0.2401,0.2041,True,short pause negotiated,True,True,True
1639,92,cinder_garden,Pax,Vale,40,0.18,0.18,0.49254,0.45654,True,short pause negotiated,True,True,True
1641,92,orchid_engine,Eli,Bea,50,0.18,0.18,0.57254,0.53654,True,short pause negotiated,True,True,True
1643,92,glass_harbor,Oren,Puck,20,0.18,0.18,0.57434,0.53834,True,short pause negotiated,True,True,True
1644,92,cinder_garden,Vale,Wren,25,0.184,0.18,0.61908,0.58308,True,short pause negotiated,True,True,True
1645,92,lichen_bridge,Sol,Kio,30,0.18,0.18,0.55824,0.52224,True,short pause negotiated,True,True,True
1647,92,moss_ward,Fay,Milo,40,0.18,0.18,0.54314,0.50714,True,short pause negotiated,True,True,True
1649,92,cinder_garden,Wren,Juno,50,0.18,0.18,0.62424,0.56424,True,rest granted before duty resumes,True,True,True
1650,92,lichen_bridge,Kio,Luma,15,0.188,0.18,0.25,0.214,True,short pause negotiated,True,True,True
1653,92,glass_harbor,Sera,Nia,30,0.18,0.18,0.57038,0.53438,True,short pause negotiated,True,True,True
1654,92,cinder_garden,Juno,Pax,35,0.184,0.18,0.414,0.378,True,short pause negotiated,True,True,True
1655,92,lichen_bridge,Luma,Rin,40,0.18,0.18,0.56854,0.53254,True,short pause negotiated,True,True,True
1656,93,moss_ward,Ari,Fay,40,0.192,0.18,0.2407,0.2107,True,delayed with named relief time,True,True,True
1658,93,cinder_garden,Vale,Wren,50,0.184,0.18,0.62352,0.56352,True,rest granted before duty resumes,True,True,True
1659,93,lichen_bridge,Sol,Kio,15,0.18,0.18,0.567,0.531,True,short pause negotiated,True,True,True
1661,93,moss_ward,Fay,Milo,25,0.18,0.18,0.54326,0.50726,True,short pause negotiated,True,True,True
1662,93,glass_harbor,Puck,Sera,30,0.18,0.18,0.52484,0.48884,True,short pause negotiated,True,True,True
1663,93,cinder_garden,Wren,Juno,35,0.18,0.18,0.609,0.573,True,short pause negotiated,True,True,True
1665,93,orchid_engine,Cai,Dax,45,0.18,0.18,0.53986,0.50386,True,short pause negotiated,True,True,True
1666,93,moss_ward,Milo,Tala,50,0.18,0.18,0.54308,0.50708,True,short pause negotiated,True,True,True
1667,93,glass_harbor,Sera,Nia,15,0.18,0.18,0.57914,0.54314,True,short pause negotiated,True,True,True
1668,93,cinder_garden,Juno,Pax,20,0.184,0.18,0.4098,0.3738,True,short pause negotiated,True,True,True
1669,93,lichen_bridge,Luma,Rin,25,0.18,0.18,0.56866,0.53266,True,short pause negotiated,True,True,True
1670,93,orchid_engine,Dax,Eli,30,0.18,0.18,0.55968,0.52368,True,short pause negotiated,True,True,True
1671,93,moss_ward,Tala,Ari,35,0.18,0.18,0.53624,0.50024,True,short pause negotiated,True,True,True
1673,93,cinder_garden,Pax,Vale,45,0.18,0.18,0.49266,0.43266,True,rest granted before duty resumes,True,True,True
1674,94,orchid_engine,Bea,Cai,45,0.192,0.18,0.2214,0.1854,True,short pause negotiated,True,True,True
1675,94,moss_ward,Fay,Milo,50,0.18,0.18,0.54338,0.50738,True,short pause negotiated,True,True,True
1677,94,cinder_garden,Wren,Juno,20,0.18,0.18,0.61776,0.58176,True,short pause negotiated,True,True,True
1680,94,moss_ward,Milo,Tala,35,0.18,0.18,0.54752,0.51752,True,delayed with named relief time,True,True,True
1681,94,glass_harbor,Sera,Nia,40,0.18,0.18,0.5879,0.5519,True,short pause negotiated,True,True,True
1682,94,cinder_garden,Juno,Pax,45,0.184,0.18,0.4056,0.3456,True,rest granted before duty resumes,True,True,True
1683,94,lichen_bridge,Luma,Rin,50,0.18,0.18,0.56878,0.53278,True,short pause negotiated,True,True,True
1684,94,orchid_engine,Dax,Eli,15,0.18,0.18,0.56412,0.52812,True,short pause negotiated,True,True,True
1685,94,moss_ward,Tala,Ari,20,0.18,0.18,0.545,0.509,True,short pause negotiated,True,True,True
1686,94,glass_harbor,Nia,Oren,25,0.188,0.18,0.1977,0.1617,True,short pause negotiated,True,True,True
1687,94,cinder_garden,Pax,Vale,30,0.18,0.18,0.46878,0.43278,True,short pause negotiated,True,True,True
1688,94,lichen_bridge,Rin,Sol,35,0.18,0.18,0.55152,0.52152,True,delayed with named relief time,True,True,True
1689,94,orchid_engine,Eli,Bea,40,0.18,0.18,0.5113,0.4753,True,short pause negotiated,True,True,True
1691,94,glass_harbor,Oren,Puck,50,0.18,0.18,0.54058,0.50458,True,short pause negotiated,True,True,True
1692,95,lichen_bridge,Kio,Luma,50,0.192,0.18,0.2394,0.2034,True,short pause negotiated,True,True,True
1693,95,orchid_engine,Cai,Dax,15,0.18,0.18,0.5761,0.5401,True,short pause negotiated,True,True,True
1694,95,moss_ward,Milo,Tala,20,0.18,0.18,0.55796,0.52196,True,short pause negotiated,True,True,True
1695,95,glass_harbor,Sera,Nia,25,0.18,0.18,0.52666,0.49066,True,short pause negotiated,True,True,True
1696,95,cinder_garden,Juno,Pax,30,0.184,0.18,0.3774,0.3474,True,delayed with named relief time,True,True,True
1697,95,lichen_bridge,Luma,Rin,35,0.18,0.18,0.5689,0.5329,True,short pause negotiated,True,True,True
1698,95,orchid_engine,Dax,Eli,40,0.18,0.18,0.49856,0.46256,True,short pause negotiated,True,True,True
1699,95,moss_ward,Tala,Ari,45,0.18,0.18,0.55376,0.51776,True,short pause negotiated,True,True,True
1701,95,cinder_garden,Pax,Vale,15,0.18,0.18,0.4689,0.4329,True,short pause negotiated,True,True,True
1702,95,lichen_bridge,Rin,Sol,20,0.18,0.18,0.56196,0.52596,True,short pause negotiated,True,True,True
1704,95,moss_ward,Ari,Fay,30,0.188,0.18,0.2043,0.1743,True,delayed with named relief time,True,True,True
1705,95,glass_harbor,Oren,Puck,35,0.18,0.18,0.5407,0.5047,True,short pause negotiated,True,True,True
1706,95,cinder_garden,Vale,Wren,40,0.184,0.18,0.60396,0.56796,True,short pause negotiated,True,True,True
1707,95,lichen_bridge,Sol,Kio,45,0.18,0.18,0.50576,0.46976,True,short pause negotiated,True,True,True
1709,95,moss_ward,Fay,Milo,15,0.18,0.18,0.5435,0.5075,True,short pause negotiated,True,True,True
1710,96,cinder_garden,Juno,Pax,15,0.184,0.18,0.3792,0.3432,True,short pause negotiated,True,True,True
1711,96,lichen_bridge,Luma,Rin,20,0.18,0.18,0.56902,0.53302,True,short pause negotiated,True,True,True
1713,96,moss_ward,Tala,Ari,30,0.18,0.18,0.56252,0.52652,True,short pause negotiated,True,True,True
1715,96,cinder_garden,Pax,Vale,40,0.18,0.18,0.46902,0.43302,True,short pause negotiated,True,True,True
1716,96,lichen_bridge,Rin,Sol,45,0.18,0.18,0.4964,0.4604,True,short pause negotiated,True,True,True
1717,96,orchid_engine,Eli,Bea,50,0.18,0.18,0.56482,0.52882,True,short pause negotiated,True,True,True
1719,96,glass_harbor,Oren,Puck,20,0.18,0.18,0.54082,0.50482,True,short pause negotiated,True,True,True
1720,96,cinder_garden,Vale,Wren,25,0.184,0.18,0.6084,0.5784,True,delayed with named relief time,True,True,True
1722,96,orchid_engine,Bea,Cai,35,0.188,0.18,0.249,0.213,True,short pause negotiated,True,True,True
1723,96,moss_ward,Fay,Milo,40,0.18,0.18,0.54362,0.50762,True,short pause negotiated,True,True,True
1725,96,cinder_garden,Wren,Juno,50,0.18,0.18,0.62652,0.56652,True,rest granted before duty resumes,True,True,True
1728,97,glass_harbor,Nia,Oren,20,0.192,0.18,0.2571,0.2271,True,delayed with named relief time,True,True,True
1729,97,cinder_garden,Pax,Vale,25,0.18,0.18,0.46914,0.43314,True,short pause negotiated,True,True,True
1731,97,orchid_engine,Eli,Bea,35,0.18,0.18,0.57358,0.53758,True,short pause negotiated,True,True,True
1734,97,cinder_garden,Vale,Wren,50,0.184,0.18,0.61884,0.58284,True,short pause negotiated,True,True,True
1735,97,lichen_bridge,Sol,Kio,15,0.18,0.18,0.55928,0.52328,True,short pause negotiated,True,True,True
1737,97,moss_ward,Fay,Milo,25,0.18,0.18,0.50374,0.46774,True,short pause negotiated,True,True,True
1738,97,glass_harbor,Puck,Sera,30,0.18,0.18,0.54016,0.50416,True,short pause negotiated,True,True,True
1739,97,cinder_garden,Wren,Juno,35,0.18,0.18,0.61128,0.57528,True,short pause negotiated,True,True,True
1740,97,lichen_bridge,Kio,Luma,40,0.188,0.18,0.267,0.231,True,short pause negotiated,True,True,True
1741,97,orchid_engine,Cai,Dax,45,0.18,0.18,0.54234,0.50634,True,short pause negotiated,True,True,True
1742,97,moss_ward,Milo,Tala,50,0.18,0.18,0.5624,0.5264,True,short pause negotiated,True,True,True
1743,97,glass_harbor,Sera,Nia,15,0.18,0.18,0.53542,0.49942,True,short pause negotiated,True,True,True
1744,97,cinder_garden,Juno,Pax,20,0.184,0.18,0.375,0.345,True,delayed with named relief time,True,True,True
1745,97,lichen_bridge,Luma,Rin,25,0.18,0.18,0.56914,0.53314,True,short pause negotiated,True,True,True
1746,98,moss_ward,Ari,Fay,25,0.192,0.18,0.2297,0.1937,True,short pause negotiated,True,True,True
1748,98,cinder_garden,Vale,Wren,35,0.184,0.18,0.62328,0.56328,True,rest granted before duty resumes,True,True,True
1749,98,lichen_bridge,Sol,Kio,40,0.18,0.18,0.56804,0.53204,True,short pause negotiated,True,True,True
1752,98,glass_harbor,Puck,Sera,15,0.18,0.18,0.5446,0.5146,True,delayed with named relief time,True,True,True
1753,98,cinder_garden,Wren,Juno,20,0.18,0.18,0.62004,0.56004,True,rest granted before duty resumes,True,True,True
1755,98,orchid_engine,Cai,Dax,30,0.18,0.18,0.54246,0.50646,True,short pause negotiated,True,True,True
1756,98,moss_ward,Milo,Tala,35,0.18,0.18,0.56684,0.53084,True,short pause negotiated,True,True,True
1757,98,glass_harbor,Sera,Nia,40,0.18,0.18,0.54418,0.50818,True,short pause negotiated,True,True,True
1758,98,cinder_garden,Juno,Pax,45,0.184,0.18,0.3768,0.3408,True,short pause negotiated,True,True,True
1759,98,lichen_bridge,Luma,Rin,50,0.18,0.18,0.56926,0.53326,True,short pause negotiated,True,True,True
1760,98,orchid_engine,Dax,Eli,15,0.18,0.18,0.54344,0.51344,True,delayed with named relief time,True,True,True
1761,98,moss_ward,Tala,Ari,20,0.18,0.18,0.57128,0.53528,True,short pause negotiated,True,True,True
1763,98,cinder_garden,Pax,Vale,30,0.18,0.18,0.46926,0.43326,True,short pause negotiated,True,True,True
1764,99,orchid_engine,Bea,Cai,30,0.192,0.18,0.2384,0.2024,True,short pause negotiated,True,True,True
1766,99,glass_harbor,Puck,Sera,40,0.18,0.18,0.55504,0.51904,True,short pause negotiated,True,True,True
1767,99,cinder_garden,Wren,Juno,45,0.18,0.18,0.6048,0.5688,True,short pause negotiated,True,True,True
1769,99,orchid_engine,Cai,Dax,15,0.18,0.18,0.54258,0.50658,True,short pause negotiated,True,True,True
1770,99,moss_ward,Milo,Tala,20,0.18,0.18,0.57128,0.53528,True,short pause negotiated,True,True,True
1772,99,cinder_garden,Juno,Pax,30,0.184,0.18,0.3726,0.3366,True,short pause negotiated,True,True,True
1773,99,lichen_bridge,Luma,Rin,35,0.18,0.18,0.56938,0.53338,True,short pause negotiated,True,True,True
1776,99,glass_harbor,Nia,Oren,50,0.188,0.18,0.2207,0.1907,True,delayed with named relief time,True,True,True
1777,99,cinder_garden,Pax,Vale,15,0.18,0.18,0.46938,0.43338,True,short pause negotiated,True,True,True
1778,99,lichen_bridge,Rin,Sol,20,0.18,0.18,0.54128,0.50528,True,short pause negotiated,True,True,True
1779,99,orchid_engine,Eli,Bea,25,0.18,0.18,0.58234,0.54634,True,short pause negotiated,True,True,True
1781,99,glass_harbor,Oren,Puck,35,0.18,0.18,0.54318,0.50718,True,short pause negotiated,True,True,True
1782,100,lichen_bridge,Kio,Luma,35,0.192,0.18,0.2564,0.2204,True,short pause negotiated,True,True,True
1783,100,orchid_engine,Cai,Dax,40,0.18,0.18,0.5427,0.5067,True,short pause negotiated,True,True,True
1785,100,glass_harbor,Sera,Nia,50,0.18,0.18,0.5277,0.4917,True,short pause negotiated,True,True,True
1786,100,cinder_garden,Juno,Pax,15,0.184,0.18,0.3684,0.3324,True,short pause negotiated,True,True,True
1787,100,lichen_bridge,Luma,Rin,20,0.18,0.18,0.5695,0.5335,True,short pause negotiated,True,True,True
1788,100,orchid_engine,Dax,Eli,25,0.18,0.18,0.52432,0.48832,True,short pause negotiated,True,True,True
1789,100,moss_ward,Tala,Ari,30,0.18,0.18,0.5548,0.5188,True,short pause negotiated,True,True,True
1791,100,cinder_garden,Pax,Vale,40,0.18,0.18,0.4695,0.4335,True,short pause negotiated,True,True,True
1793,100,orchid_engine,Eli,Bea,50,0.18,0.18,0.5911,0.5551,True,short pause negotiated,True,True,True
1794,100,moss_ward,Ari,Fay,15,0.188,0.18,0.2573,0.2213,True,short pause negotiated,True,True,True
1795,100,glass_harbor,Oren,Puck,20,0.18,0.18,0.5433,0.5073,True,short pause negotiated,True,True,True
1796,100,cinder_garden,Vale,Wren,25,0.184,0.18,0.60372,0.56772,True,short pause negotiated,True,True,True
1797,100,lichen_bridge,Sol,Kio,30,0.18,0.18,0.5768,0.5408,True,short pause negotiated,True,True,True
1799,100,moss_ward,Fay,Milo,40,0.18,0.18,0.5761,0.5401,True,short pause negotiated,True,True,True
1800,101,cinder_garden,Juno,Pax,40,0.184,0.18,0.3642,0.3342,True,delayed with named relief time,True,True,True
1803,101,moss_ward,Tala,Ari,15,0.18,0.18,0.56356,0.52756,True,short pause negotiated,True,True,True
1805,101,cinder_garden,Pax,Vale,25,0.18,0.18,0.46962,0.43362,True,short pause negotiated,True,True,True
1806,101,lichen_bridge,Rin,Sol,30,0.18,0.18,0.51616,0.48016,True,short pause negotiated,True,True,True
1807,101,orchid_engine,Eli,Bea,35,0.18,0.18,0.59986,0.56386,True,short pause negotiated,True,True,True
1809,101,glass_harbor,Oren,Puck,45,0.18,0.18,0.50342,0.46742,True,short pause negotiated,True,True,True
1810,101,cinder_garden,Vale,Wren,50,0.184,0.18,0.60816,0.57216,True,short pause negotiated,True,True,True
1811,101,lichen_bridge,Sol,Kio,15,0.18,0.18,0.58556,0.54956,True,short pause negotiated,True,True,True
1812,101,orchid_engine,Bea,Cai,20,0.188,0.18,0.196,0.16,True,short pause negotiated,True,True,True
1814,101,glass_harbor,Puck,Sera,30,0.18,0.18,0.55948,0.52348,True,short pause negotiated,True,True,True
1815,101,cinder_garden,Wren,Juno,35,0.18,0.18,0.61356,0.57756,True,short pause negotiated,True,True,True
1817,101,orchid_engine,Cai,Dax,45,0.18,0.18,0.54282,0.50682,True,short pause negotiated,True,True,True
1818,102,glass_harbor,Nia,Oren,45,0.192,0.18,0.2461,0.2101,True,short pause negotiated,True,True,True
1819,102,cinder_garden,Pax,Vale,50,0.18,0.18,0.46974,0.40974,True,rest granted before duty resumes,True,True,True
1821,102,orchid_engine,Eli,Bea,20,0.18,0.18,0.53862,0.50262,True,short pause negotiated,True,True,True
1824,102,cinder_garden,Vale,Wren,35,0.184,0.18,0.6126,0.5826,True,delayed with named relief time,True,True,True
1825,102,lichen_bridge,Sol,Kio,40,0.18,0.18,0.59432,0.55832,True,short pause negotiated,True,True,True
1827,102,moss_ward,Fay,Milo,50,0.18,0.18,0.54234,0.50634,True,short pause negotiated,True,True,True
1828,102,glass_harbor,Puck,Sera,15,0.18,0.18,0.56392,0.52792,True,short pause negotiated,True,True,True
1829,102,cinder_garden,Wren,Juno,20,0.18,0.18,0.62232,0.56232,True,rest granted before duty resumes,True,True,True
1830,102,lichen_bridge,Kio,Luma,25,0.188,0.18,0.214,0.178,True,short pause negotiated,True,True,True
1831,102,orchid_engine,Cai,Dax,30,0.18,0.18,0.54294,0.50694,True,short pause negotiated,True,True,True
1832,102,moss_ward,Milo,Tala,35,0.18,0.18,0.54616,0.51616,True,delayed with named relief time,True,True,True
1833,102,glass_harbor,Sera,Nia,40,0.18,0.18,0.53646,0.50046,True,short pause negotiated,True,True,True
1834,102,cinder_garden,Juno,Pax,45,0.184,0.18,0.366,0.33,True,short pause negotiated,True,True,True
1836,103,moss_ward,Ari,Fay,50,0.192,0.18,0.2467,0.2107,True,short pause negotiated,True,True,True
1838,103,cinder_garden,Vale,Wren,20,0.184,0.18,0.62304,0.56304,True,rest granted before duty resumes,True,True,True
1839,103,lichen_bridge,Sol,Kio,25,0.18,0.18,0.60308,0.56708,True,short pause negotiated,True,True,True
