tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,minigame_id,step_index,required_action,chosen_action,step_success,progress_before,progress_after,failure_recoverable,browser_control_visible,no_llm_call
653,37,canvas-session-007,cinder_garden,Vale,b4da23a954,repair seed calendar,372516ac25,2,cool,cool,True,0.392,0.412,True,True,True
654,37,canvas-session-007,lichen_bridge,Sol,85cb036eb5,test rope bridge,ee3ea3474d,3,share,share,True,0.366,0.386,True,True,True
655,37,canvas-session-007,orchid_engine,Bea,3935fa5efe,clean gear wash,d99d28d365,4,listen,listen,True,0.366,0.386,True,True,True
656,37,canvas-session-007,moss_ward,Fay,6a7b5adb25,copy root ledger,ca2e33f59f,1,press,press,True,0.42,0.44,True,True,True
657,37,canvas-session-007,glass_harbor,Puck,c10ea1470a,mark crossing rope,700c1bb1e8,2,seal,seal,True,0.406,0.426,True,True,True
658,37,canvas-session-007,cinder_garden,Wren,81aa359945,shade seed rows,a89ab9d807,3,record,inspect,False,0.366,0.372,True,True,True
659,37,canvas-session-007,lichen_bridge,Kio,ebef679159,weave spare rope,dc22de0219,4,tension,tension,True,0.366,0.386,True,True,True
660,37,canvas-session-007,orchid_engine,Cai,2fe151eb17,tend orchid lamp,d34ec8089a,1,clean,clean,True,0.406,0.426,True,True,True
661,37,canvas-session-007,moss_ward,Milo,b03af16c10,raise warm-cup shelf,f68ba8ca32,2,bind,bind,True,0.42,0.44,True,True,True
662,37,canvas-session-007,glass_harbor,Sera,768a4d2ad8,relight public lamp,0bdafc2303,3,test,test,True,0.366,0.386,True,True,True
663,37,canvas-session-007,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,79905614dd,4,shade,shade,True,0.366,0.386,True,True,True
664,37,canvas-session-007,lichen_bridge,Luma,450c18baea,mark signal bell,7948c6f15c,1,file,file,True,0.392,0.412,True,True,True
665,37,canvas-session-007,orchid_engine,Dax,363676d602,stabilize steam kettle,5e14f68a9b,2,tend,bind,False,0.406,0.412,True,True,True
666,38,canvas-session-007,glass_harbor,Puck,d99abac1ce,relight public lamp,c0e3c359df,1,seal,seal,True,0.406,0.426,True,True,True
667,38,canvas-session-007,cinder_garden,Wren,efccb1106a,sort ember fruit,a9af0729ff,2,record,record,True,0.406,0.426,True,True,True
668,38,canvas-session-007,lichen_bridge,Kio,096f63fbc9,mark signal bell,199df30e94,3,tension,tension,True,0.366,0.386,True,True,True
669,38,canvas-session-007,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,f12b22ce18,4,clean,clean,True,0.366,0.386,True,True,True
670,38,canvas-session-007,moss_ward,Milo,42164b006a,drain rain path,6150a2a87d,1,bind,bind,True,0.406,0.426,True,True,True
671,38,canvas-session-007,glass_harbor,Sera,b557cb5ab1,mend fog net,007d2029d6,2,test,test,True,0.392,0.412,True,True,True
672,38,canvas-session-007,cinder_garden,Juno,f754fc777c,cool ash path,bb8314aa84,3,shade,inspect,False,0.366,0.372,True,True,True
673,38,canvas-session-007,lichen_bridge,Luma,7017cc792d,repair meal ledger,a72c3bb29a,4,file,file,True,0.366,0.386,True,True,True
674,38,canvas-session-007,orchid_engine,Dax,947f5c8b39,listen to valve pulse,f38cb5cc02,1,tend,tend,True,0.406,0.426,True,True,True
675,38,canvas-session-007,moss_ward,Tala,f91d6085d8,patch blanket loom,a35f18657c,2,inspect,inspect,True,0.406,0.426,True,True,True
676,38,canvas-session-007,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,3ead0091e2,3,trim,trim,True,0.366,0.386,True,True,True
677,38,canvas-session-007,cinder_garden,Pax,2ac4db2919,repair seed calendar,6b00fba652,4,sort,sort,True,0.366,0.386,True,True,True
678,38,canvas-session-007,lichen_bridge,Rin,b522b59c7e,test rope bridge,a2f7f48dab,1,mark,mark,True,0.406,0.426,True,True,True
679,38,canvas-session-007,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,8e49bdac18,2,stabilize,bind,False,0.392,0.398,True,True,True
680,38,canvas-session-007,moss_ward,Ari,acb2c21249,copy root ledger,35dba1bb2c,3,align,align,True,0.366,0.386,True,True,True
681,38,canvas-session-007,glass_harbor,Oren,65ab173ea1,mark crossing rope,2ebe018878,4,thread,thread,True,0.366,0.386,True,True,True
682,38,canvas-session-007,cinder_garden,Vale,7525471538,shade seed rows,57b0445898,1,cool,cool,True,0.392,0.412,True,True,True
683,38,canvas-session-007,lichen_bridge,Sol,032f2286f3,weave spare rope,8220b3fad1,2,share,share,True,0.406,0.426,True,True,True
684,39,canvas-session-007,moss_ward,Tala,ab7eb655b8,copy root ledger,85a0c20021,1,inspect,inspect,True,0.406,0.426,True,True,True
685,39,canvas-session-007,glass_harbor,Nia,35100ce116,mark crossing rope,95dcb7ad3f,2,trim,trim,True,0.406,0.426,True,True,True
686,39,canvas-session-007,cinder_garden,Pax,cfb8cd3fed,shade seed rows,077402c409,3,sort,inspect,False,0.366,0.372,True,True,True
687,39,canvas-session-007,lichen_bridge,Rin,d21d02a5bc,weave spare rope,05a6d94b4a,4,mark,mark,True,0.366,0.386,True,True,True
688,39,canvas-session-007,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,2f1d464e1e,1,stabilize,stabilize,True,0.392,0.412,True,True,True
689,39,canvas-session-007,moss_ward,Ari,808faa30ed,raise warm-cup shelf,1909ecbeac,2,align,align,True,0.406,0.426,True,True,True
690,39,canvas-session-007,glass_harbor,Oren,f949aa8fd3,relight public lamp,53b4c32b7b,3,thread,thread,True,0.366,0.386,True,True,True
691,39,canvas-session-007,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,866518c889,4,cool,cool,True,0.366,0.386,True,True,True
692,39,canvas-session-007,lichen_bridge,Sol,910495b9ec,mark signal bell,d345909488,1,share,share,True,0.406,0.426,True,True,True
693,39,canvas-session-007,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,4e26f4fce4,2,listen,bind,False,0.406,0.412,True,True,True
694,39,canvas-session-007,moss_ward,Fay,9c82c8d116,drain rain path,55a331d2bc,3,press,press,True,0.366,0.386,True,True,True
695,39,canvas-session-007,glass_harbor,Puck,4a73f95e3d,mend fog net,4855498bd1,4,seal,seal,True,0.366,0.386,True,True,True
696,39,canvas-session-007,cinder_garden,Wren,9ee5bba78b,cool ash path,601f03d5f4,1,record,record,True,0.406,0.426,True,True,True
697,39,canvas-session-007,lichen_bridge,Kio,1356a31e8d,repair meal ledger,4748c3bf86,2,tension,tension,True,0.392,0.412,True,True,True
698,39,canvas-session-007,orchid_engine,Cai,aa06bc447d,listen to valve pulse,378977ca8a,3,clean,clean,True,0.366,0.386,True,True,True
699,39,canvas-session-007,moss_ward,Milo,214b5191fa,patch blanket loom,11633da2eb,4,bind,bind,True,0.366,0.386,True,True,True
700,39,canvas-session-007,glass_harbor,Sera,35df557118,seal fog catcher,ff78c500ab,1,test,press,False,0.406,0.412,True,True,True
701,39,canvas-session-007,cinder_garden,Juno,a3cdbd8180,repair seed calendar,ca8ebec042,2,shade,shade,True,0.406,0.426,True,True,True
702,40,canvas-session-007,orchid_engine,Bea,1a39418cc8,listen to valve pulse,82fb757f09,1,listen,listen,True,0.406,0.426,True,True,True
703,40,canvas-session-007,moss_ward,Fay,cbe617b6af,patch blanket loom,b39a37dc5c,2,press,press,True,0.392,0.412,True,True,True
704,40,canvas-session-007,glass_harbor,Puck,19e61c2da4,seal fog catcher,461763769e,3,seal,seal,True,0.366,0.386,True,True,True
705,40,canvas-session-007,cinder_garden,Wren,b1df32837e,repair seed calendar,70bc79f625,4,record,record,True,0.366,0.386,True,True,True
706,40,canvas-session-007,lichen_bridge,Kio,0c14394478,test rope bridge,10d1373ebd,1,tension,tension,True,0.392,0.412,True,True,True
707,40,canvas-session-007,orchid_engine,Cai,80ecb7dbcd,clean gear wash,753dc62308,2,clean,bind,False,0.406,0.412,True,True,True
708,40,canvas-session-007,moss_ward,Milo,4f19e26857,copy root ledger,81079e7fe9,3,bind,bind,True,0.366,0.386,True,True,True
709,40,canvas-session-007,glass_harbor,Sera,ee1d01c438,mark crossing rope,3a0f8e7ce9,4,test,test,True,0.366,0.386,True,True,True
710,40,canvas-session-007,cinder_garden,Juno,9c5554028b,shade seed rows,5b51011987,1,shade,shade,True,0.406,0.426,True,True,True
711,40,canvas-session-007,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,a91e87df2b,2,file,file,True,0.406,0.426,True,True,True
712,40,canvas-session-007,orchid_engine,Dax,8d36ca6708,tend orchid lamp,1aea16bf3a,3,tend,tend,True,0.366,0.386,True,True,True
713,40,canvas-session-007,moss_ward,Tala,690cd7241e,raise warm-cup shelf,b32f89160c,4,inspect,inspect,True,0.366,0.386,True,True,True
714,40,canvas-session-007,glass_harbor,Nia,24a6670b6c,relight public lamp,07a9736366,1,trim,press,False,0.392,0.398,True,True,True
715,40,canvas-session-007,cinder_garden,Pax,9dfff354ca,sort ember fruit,802f63f581,2,sort,sort,True,0.406,0.426,True,True,True
716,40,canvas-session-007,lichen_bridge,Rin,48fc2b7680,mark signal bell,631e0a1ae9,3,mark,mark,True,0.366,0.386,True,True,True
717,40,canvas-session-007,orchid_engine,Eli,86759406ca,stabilize steam kettle,fb333ae436,4,stabilize,stabilize,True,0.366,0.386,True,True,True
718,40,canvas-session-007,moss_ward,Ari,da0f22a6f5,drain rain path,37a3b1ef59,1,align,align,True,0.406,0.426,True,True,True
719,40,canvas-session-007,glass_harbor,Oren,9f03b2f23d,mend fog net,2ccba717b6,2,thread,thread,True,0.406,0.426,True,True,True
720,41,canvas-session-007,lichen_bridge,Luma,450c18baea,mark signal bell,7948c6f15c,1,file,file,True,0.412,0.432,True,True,True
721,41,canvas-session-007,orchid_engine,Dax,363676d602,stabilize steam kettle,5e14f68a9b,2,tend,bind,False,0.412,0.418,True,True,True
722,41,canvas-session-007,moss_ward,Tala,572744cec7,drain rain path,3769903644,3,inspect,inspect,True,0.4,0.42,True,True,True
723,41,canvas-session-007,glass_harbor,Nia,2c46e6f05e,mend fog net,e5fd5ed66f,4,trim,trim,True,0.386,0.406,True,True,True
724,41,canvas-session-007,cinder_garden,Pax,1e5830ef22,cool ash path,316ecd72b1,1,sort,sort,True,0.426,0.446,True,True,True
725,41,canvas-session-007,lichen_bridge,Rin,9611f49c07,repair meal ledger,64a06ce277,2,mark,mark,True,0.426,0.446,True,True,True
726,41,canvas-session-007,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,bfb9f187d9,3,stabilize,stabilize,True,0.386,0.406,True,True,True
727,41,canvas-session-007,moss_ward,Ari,2378d81ec8,patch blanket loom,df352161d9,4,align,align,True,0.4,0.42,True,True,True
728,41,canvas-session-007,glass_harbor,Oren,d2b7153668,seal fog catcher,916dd00b93,1,thread,press,False,0.426,0.432,True,True,True
729,41,canvas-session-007,cinder_garden,Vale,b4da23a954,repair seed calendar,372516ac25,2,cool,cool,True,0.412,0.432,True,True,True
730,41,canvas-session-007,lichen_bridge,Sol,85cb036eb5,test rope bridge,ee3ea3474d,3,share,share,True,0.386,0.406,True,True,True
731,41,canvas-session-007,orchid_engine,Bea,3935fa5efe,clean gear wash,d99d28d365,4,listen,listen,True,0.386,0.406,True,True,True
732,41,canvas-session-007,moss_ward,Fay,6a7b5adb25,copy root ledger,ca2e33f59f,1,press,press,True,0.44,0.46,True,True,True
733,41,canvas-session-007,glass_harbor,Puck,c10ea1470a,mark crossing rope,700c1bb1e8,2,seal,seal,True,0.426,0.446,True,True,True
734,41,canvas-session-007,cinder_garden,Wren,81aa359945,shade seed rows,a89ab9d807,3,record,record,True,0.372,0.392,True,True,True
735,41,canvas-session-007,lichen_bridge,Kio,ebef679159,weave spare rope,dc22de0219,4,tension,align,False,0.386,0.392,True,True,True
736,41,canvas-session-007,orchid_engine,Cai,2fe151eb17,tend orchid lamp,d34ec8089a,1,clean,clean,True,0.426,0.446,True,True,True
737,41,canvas-session-007,moss_ward,Milo,b03af16c10,raise warm-cup shelf,f68ba8ca32,2,bind,bind,True,0.44,0.46,True,True,True
738,42,canvas-session-007,cinder_garden,Vale,7525471538,shade seed rows,57b0445898,1,cool,cool,True,0.412,0.432,True,True,True
739,42,canvas-session-007,lichen_bridge,Sol,032f2286f3,weave spare rope,8220b3fad1,2,share,share,True,0.426,0.446,True,True,True
740,42,canvas-session-007,orchid_engine,Bea,a0d3597080,tend orchid lamp,490774ab7f,3,listen,listen,True,0.386,0.406,True,True,True
741,42,canvas-session-007,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,e40f55b0ed,4,press,press,True,0.372,0.392,True,True,True
742,42,canvas-session-007,glass_harbor,Puck,d99abac1ce,relight public lamp,c0e3c359df,1,seal,press,False,0.426,0.432,True,True,True
743,42,canvas-session-007,cinder_garden,Wren,efccb1106a,sort ember fruit,a9af0729ff,2,record,record,True,0.426,0.446,True,True,True
744,42,canvas-session-007,lichen_bridge,Kio,096f63fbc9,mark signal bell,199df30e94,3,tension,tension,True,0.386,0.406,True,True,True
745,42,canvas-session-007,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,f12b22ce18,4,clean,clean,True,0.386,0.406,True,True,True
746,42,canvas-session-007,moss_ward,Milo,42164b006a,drain rain path,6150a2a87d,1,bind,bind,True,0.426,0.446,True,True,True
747,42,canvas-session-007,glass_harbor,Sera,b557cb5ab1,mend fog net,007d2029d6,2,test,test,True,0.412,0.432,True,True,True
748,42,canvas-session-007,cinder_garden,Juno,f754fc777c,cool ash path,bb8314aa84,3,shade,shade,True,0.372,0.392,True,True,True
749,42,canvas-session-007,lichen_bridge,Luma,7017cc792d,repair meal ledger,a72c3bb29a,4,file,align,False,0.386,0.392,True,True,True
750,42,canvas-session-007,orchid_engine,Dax,947f5c8b39,listen to valve pulse,f38cb5cc02,1,tend,tend,True,0.426,0.446,True,True,True
751,42,canvas-session-007,moss_ward,Tala,f91d6085d8,patch blanket loom,a35f18657c,2,inspect,inspect,True,0.426,0.446,True,True,True
752,42,canvas-session-007,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,3ead0091e2,3,trim,trim,True,0.386,0.406,True,True,True
753,42,canvas-session-007,cinder_garden,Pax,2ac4db2919,repair seed calendar,6b00fba652,4,sort,sort,True,0.386,0.406,True,True,True
754,42,canvas-session-007,lichen_bridge,Rin,b522b59c7e,test rope bridge,a2f7f48dab,1,mark,mark,True,0.426,0.446,True,True,True
755,42,canvas-session-007,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,8e49bdac18,2,stabilize,stabilize,True,0.398,0.418,True,True,True
756,43,canvas-session-008,glass_harbor,Sera,35df557118,seal fog catcher,32d7d91e8b,1,test,press,False,0.412,0.418,True,True,True
757,43,canvas-session-008,cinder_garden,Juno,a3cdbd8180,repair seed calendar,5ef46423bf,2,shade,shade,True,0.426,0.446,True,True,True
758,43,canvas-session-008,lichen_bridge,Luma,a72c4caf94,test rope bridge,eae16139df,3,file,file,True,0.386,0.406,True,True,True
759,43,canvas-session-008,orchid_engine,Dax,e5be4a3317,clean gear wash,33167588cc,4,tend,tend,True,0.386,0.406,True,True,True
760,43,canvas-session-008,moss_ward,Tala,ab7eb655b8,copy root ledger,c6f5053821,1,inspect,inspect,True,0.426,0.446,True,True,True
761,43,canvas-session-008,glass_harbor,Nia,35100ce116,mark crossing rope,bdc7bc0faf,2,trim,trim,True,0.426,0.446,True,True,True
762,43,canvas-session-008,cinder_garden,Pax,cfb8cd3fed,shade seed rows,ad62a238dc,3,sort,sort,True,0.372,0.392,True,True,True
763,43,canvas-session-008,lichen_bridge,Rin,d21d02a5bc,weave spare rope,f44c9b82ef,4,mark,align,False,0.386,0.392,True,True,True
764,43,canvas-session-008,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,c269167e0b,1,stabilize,stabilize,True,0.412,0.432,True,True,True
765,43,canvas-session-008,moss_ward,Ari,808faa30ed,raise warm-cup shelf,6b1ae8a8ea,2,align,align,True,0.426,0.446,True,True,True
766,43,canvas-session-008,glass_harbor,Oren,f949aa8fd3,relight public lamp,450554993f,3,thread,thread,True,0.386,0.406,True,True,True
767,43,canvas-session-008,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,61ee41b845,4,cool,cool,True,0.386,0.406,True,True,True
768,43,canvas-session-008,lichen_bridge,Sol,910495b9ec,mark signal bell,86da438c5d,1,share,share,True,0.426,0.446,True,True,True
769,43,canvas-session-008,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,d514ad99b2,2,listen,listen,True,0.412,0.432,True,True,True
770,43,canvas-session-008,moss_ward,Fay,9c82c8d116,drain rain path,f73418ea39,3,press,inspect,False,0.386,0.392,True,True,True
771,43,canvas-session-008,glass_harbor,Puck,4a73f95e3d,mend fog net,eb96fb642a,4,seal,seal,True,0.386,0.406,True,True,True
772,43,canvas-session-008,cinder_garden,Wren,9ee5bba78b,cool ash path,fd77f2b920,1,record,record,True,0.426,0.446,True,True,True
773,43,canvas-session-008,lichen_bridge,Kio,1356a31e8d,repair meal ledger,8e9b3060b3,2,tension,tension,True,0.412,0.432,True,True,True
774,44,canvas-session-008,moss_ward,Ari,da0f22a6f5,drain rain path,b49a76921f,1,align,align,True,0.426,0.446,True,True,True
775,44,canvas-session-008,glass_harbor,Oren,9f03b2f23d,mend fog net,2384c393a8,2,thread,thread,True,0.426,0.446,True,True,True
776,44,canvas-session-008,cinder_garden,Vale,58b08d67ce,cool ash path,26a4c39ae7,3,cool,cool,True,0.372,0.392,True,True,True
777,44,canvas-session-008,lichen_bridge,Sol,6a6945c048,repair meal ledger,4b7433b2cd,4,share,align,False,0.386,0.392,True,True,True
778,44,canvas-session-008,orchid_engine,Bea,1a39418cc8,listen to valve pulse,5a85d9822c,1,listen,listen,True,0.426,0.446,True,True,True
779,44,canvas-session-008,moss_ward,Fay,cbe617b6af,patch blanket loom,ec0acc71c1,2,press,press,True,0.412,0.432,True,True,True
780,44,canvas-session-008,glass_harbor,Puck,19e61c2da4,seal fog catcher,d54a36bcd2,3,seal,seal,True,0.386,0.406,True,True,True
781,44,canvas-session-008,cinder_garden,Wren,b1df32837e,repair seed calendar,fd61b84860,4,record,record,True,0.386,0.406,True,True,True
782,44,canvas-session-008,lichen_bridge,Kio,0c14394478,test rope bridge,d87eecc2e4,1,tension,tension,True,0.412,0.432,True,True,True
783,44,canvas-session-008,orchid_engine,Cai,80ecb7dbcd,clean gear wash,771ec01e4d,2,clean,clean,True,0.412,0.432,True,True,True
784,44,canvas-session-008,moss_ward,Milo,4f19e26857,copy root ledger,0e363dca70,3,bind,inspect,False,0.386,0.392,True,True,True
785,44,canvas-session-008,glass_harbor,Sera,ee1d01c438,mark crossing rope,6482ba4ed0,4,test,test,True,0.386,0.406,True,True,True
786,44,canvas-session-008,cinder_garden,Juno,9c5554028b,shade seed rows,d0e967bc22,1,shade,shade,True,0.426,0.446,True,True,True
787,44,canvas-session-008,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,6068e251ce,2,file,file,True,0.426,0.446,True,True,True
788,44,canvas-session-008,orchid_engine,Dax,8d36ca6708,tend orchid lamp,3a9efeb2fe,3,tend,tend,True,0.386,0.406,True,True,True
789,44,canvas-session-008,moss_ward,Tala,690cd7241e,raise warm-cup shelf,8d8c427b3c,4,inspect,inspect,True,0.386,0.406,True,True,True
790,44,canvas-session-008,glass_harbor,Nia,24a6670b6c,relight public lamp,3ab2f91c38,1,trim,trim,True,0.398,0.418,True,True,True
791,44,canvas-session-008,cinder_garden,Pax,9dfff354ca,sort ember fruit,77a5b5932a,2,sort,bind,False,0.426,0.432,True,True,True
792,45,canvas-session-008,orchid_engine,Cai,2fe151eb17,tend orchid lamp,d18d43c44b,1,clean,clean,True,0.446,0.466,True,True,True
793,45,canvas-session-008,moss_ward,Milo,b03af16c10,raise warm-cup shelf,304eb8e01a,2,bind,bind,True,0.46,0.48,True,True,True
794,45,canvas-session-008,glass_harbor,Sera,768a4d2ad8,relight public lamp,53c676302d,3,test,test,True,0.386,0.406,True,True,True
795,45,canvas-session-008,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,d4fcd66d9a,4,shade,shade,True,0.386,0.406,True,True,True
796,45,canvas-session-008,lichen_bridge,Luma,450c18baea,mark signal bell,4cda58ae0f,1,file,file,True,0.432,0.452,True,True,True
797,45,canvas-session-008,orchid_engine,Dax,363676d602,stabilize steam kettle,c94e2b9d8c,2,tend,tend,True,0.418,0.438,True,True,True
798,45,canvas-session-008,moss_ward,Tala,572744cec7,drain rain path,3ceddced27,3,inspect,inspect,True,0.42,0.44,True,True,True
799,45,canvas-session-008,glass_harbor,Nia,2c46e6f05e,mend fog net,56b2aad5ab,4,trim,trim,True,0.406,0.426,True,True,True
800,45,canvas-session-008,cinder_garden,Pax,1e5830ef22,cool ash path,cd59d45390,1,sort,sort,True,0.446,0.466,True,True,True
