tick_id,day,session_id,settlement_id,resident_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,ui_widget_before,ui_widget_after,dom_patch_label,localstorage_written,rendered_delta_visible,no_magic_inventory
988,55,canvas-session-010,moss_ward,Tala,charcoal mark,787,786,copy root ledger canvas marker,48,49,charcoal mark:787,charcoal mark:786,inventory-chip:charcoal mark:-1,True,True,True
989,55,canvas-session-010,glass_harbor,Nia,lamp oil,787,786,mark crossing rope canvas marker,48,49,lamp oil:787,lamp oil:786,inventory-chip:lamp oil:-1,True,True,True
990,56,canvas-session-010,lichen_bridge,Kio,rope fiber,787,785,test rope bridge canvas marker,50,51,rope fiber:787,rope fiber:785,inventory-chip:rope fiber:-2,True,True,True
991,56,canvas-session-010,orchid_engine,Cai,gear cloth,786,785,clean gear wash canvas marker,50,51,gear cloth:786,gear cloth:785,inventory-chip:gear cloth:-1,True,True,True
992,56,canvas-session-010,moss_ward,Milo,moss cord,786,785,copy root ledger canvas marker,49,50,moss cord:786,moss cord:785,inventory-chip:moss cord:-1,True,True,True
993,56,canvas-session-010,glass_harbor,Sera,salt chalk,786,785,mark crossing rope canvas marker,49,50,salt chalk:786,salt chalk:785,inventory-chip:salt chalk:-1,True,True,True
994,56,canvas-session-010,cinder_garden,Juno,shade reed,786,785,shade seed rows canvas marker,49,50,shade reed:786,shade reed:785,inventory-chip:shade reed:-1,True,True,True
995,56,canvas-session-010,lichen_bridge,Luma,bell tin,784,783,weave spare rope canvas marker,49,50,bell tin:784,bell tin:783,inventory-chip:bell tin:-1,True,True,True
996,56,canvas-session-010,orchid_engine,Dax,orchid oil,786,785,tend orchid lamp canvas marker,50,51,orchid oil:786,orchid oil:785,inventory-chip:orchid oil:-1,True,True,True
997,56,canvas-session-010,moss_ward,Tala,charcoal mark,786,785,raise warm-cup shelf canvas marker,50,51,charcoal mark:786,charcoal mark:785,inventory-chip:charcoal mark:-1,True,True,True
998,56,canvas-session-010,glass_harbor,Nia,lamp oil,786,785,relight public lamp canvas marker,49,50,lamp oil:786,lamp oil:785,inventory-chip:lamp oil:-1,True,True,True
999,56,canvas-session-010,cinder_garden,Pax,ember basket,786,785,sort ember fruit canvas marker,49,50,ember basket:786,ember basket:785,inventory-chip:ember basket:-1,True,True,True
1000,56,canvas-session-010,lichen_bridge,Rin,meal token,787,786,mark signal bell canvas marker,49,50,meal token:787,meal token:786,inventory-chip:meal token:-1,True,True,True
1001,56,canvas-session-010,orchid_engine,Eli,steam seal,787,785,stabilize steam kettle canvas marker,49,50,steam seal:787,steam seal:785,inventory-chip:steam seal:-2,True,True,True
1002,56,canvas-session-010,moss_ward,Ari,reed bundle,787,786,drain rain path canvas marker,50,51,reed bundle:787,reed bundle:786,inventory-chip:reed bundle:-1,True,True,True
1003,56,canvas-session-010,glass_harbor,Oren,glass bead,787,786,mend fog net canvas marker,50,51,glass bead:787,glass bead:786,inventory-chip:glass bead:-1,True,True,True
1004,56,canvas-session-010,cinder_garden,Vale,cool stone,786,785,cool ash path canvas marker,50,51,cool stone:786,cool stone:785,inventory-chip:cool stone:-1,True,True,True
1005,56,canvas-session-010,lichen_bridge,Sol,lichen glue,786,785,repair meal ledger canvas marker,50,51,lichen glue:786,lichen glue:785,inventory-chip:lichen glue:-1,True,True,True
1006,56,canvas-session-010,orchid_engine,Bea,valve grease,785,784,listen to valve pulse canvas marker,49,50,valve grease:785,valve grease:784,inventory-chip:valve grease:-1,True,True,True
1007,56,canvas-session-010,moss_ward,Fay,dry clay,785,784,patch blanket loom canvas marker,49,50,dry clay:785,dry clay:784,inventory-chip:dry clay:-1,True,True,True
1008,57,canvas-session-010,cinder_garden,Pax,ember basket,785,784,cool ash path canvas marker,51,52,ember basket:785,ember basket:784,inventory-chip:ember basket:-1,True,True,True
1009,57,canvas-session-010,lichen_bridge,Rin,meal token,786,785,repair meal ledger canvas marker,51,52,meal token:786,meal token:785,inventory-chip:meal token:-1,True,True,True
1010,57,canvas-session-010,orchid_engine,Eli,steam seal,785,784,listen to valve pulse canvas marker,50,51,steam seal:785,steam seal:784,inventory-chip:steam seal:-1,True,True,True
1011,57,canvas-session-010,moss_ward,Ari,reed bundle,786,785,patch blanket loom canvas marker,50,51,reed bundle:786,reed bundle:785,inventory-chip:reed bundle:-1,True,True,True
1012,57,canvas-session-010,glass_harbor,Oren,glass bead,786,784,seal fog catcher canvas marker,50,51,glass bead:786,glass bead:784,inventory-chip:glass bead:-2,True,True,True
1013,57,canvas-session-010,cinder_garden,Vale,cool stone,785,784,repair seed calendar canvas marker,50,51,cool stone:785,cool stone:784,inventory-chip:cool stone:-1,True,True,True
1014,57,canvas-session-010,lichen_bridge,Sol,lichen glue,785,784,test rope bridge canvas marker,51,52,lichen glue:785,lichen glue:784,inventory-chip:lichen glue:-1,True,True,True
1015,57,canvas-session-010,orchid_engine,Bea,valve grease,784,783,clean gear wash canvas marker,51,52,valve grease:784,valve grease:783,inventory-chip:valve grease:-1,True,True,True
1016,57,canvas-session-010,moss_ward,Fay,dry clay,784,783,copy root ledger canvas marker,50,51,dry clay:784,dry clay:783,inventory-chip:dry clay:-1,True,True,True
1017,57,canvas-session-010,glass_harbor,Puck,net fiber,785,784,mark crossing rope canvas marker,50,51,net fiber:785,net fiber:784,inventory-chip:net fiber:-1,True,True,True
1018,57,canvas-session-010,cinder_garden,Wren,seed ink,786,785,shade seed rows canvas marker,50,51,seed ink:786,seed ink:785,inventory-chip:seed ink:-1,True,True,True
1019,57,canvas-session-010,lichen_bridge,Kio,rope fiber,785,784,weave spare rope canvas marker,50,51,rope fiber:785,rope fiber:784,inventory-chip:rope fiber:-1,True,True,True
1020,57,canvas-session-010,orchid_engine,Cai,gear cloth,785,784,tend orchid lamp canvas marker,51,52,gear cloth:785,gear cloth:784,inventory-chip:gear cloth:-1,True,True,True
1021,57,canvas-session-010,moss_ward,Milo,moss cord,785,784,raise warm-cup shelf canvas marker,51,52,moss cord:785,moss cord:784,inventory-chip:moss cord:-1,True,True,True
1022,57,canvas-session-010,glass_harbor,Sera,salt chalk,785,784,relight public lamp canvas marker,50,51,salt chalk:785,salt chalk:784,inventory-chip:salt chalk:-1,True,True,True
1023,57,canvas-session-010,cinder_garden,Juno,shade reed,785,783,sort ember fruit canvas marker,50,51,shade reed:785,shade reed:783,inventory-chip:shade reed:-2,True,True,True
1024,57,canvas-session-010,lichen_bridge,Luma,bell tin,783,782,mark signal bell canvas marker,50,51,bell tin:783,bell tin:782,inventory-chip:bell tin:-1,True,True,True
1025,57,canvas-session-010,orchid_engine,Dax,orchid oil,785,784,stabilize steam kettle canvas marker,50,51,orchid oil:785,orchid oil:784,inventory-chip:orchid oil:-1,True,True,True
1026,58,canvas-session-010,glass_harbor,Puck,net fiber,784,783,relight public lamp canvas marker,51,52,net fiber:784,net fiber:783,inventory-chip:net fiber:-1,True,True,True
1027,58,canvas-session-010,cinder_garden,Wren,seed ink,785,784,sort ember fruit canvas marker,51,52,seed ink:785,seed ink:784,inventory-chip:seed ink:-1,True,True,True
1028,58,canvas-session-010,lichen_bridge,Kio,rope fiber,784,783,mark signal bell canvas marker,51,52,rope fiber:784,rope fiber:783,inventory-chip:rope fiber:-1,True,True,True
1029,58,canvas-session-010,orchid_engine,Cai,gear cloth,784,783,stabilize steam kettle canvas marker,51,52,gear cloth:784,gear cloth:783,inventory-chip:gear cloth:-1,True,True,True
1030,58,canvas-session-010,moss_ward,Milo,moss cord,784,783,drain rain path canvas marker,51,52,moss cord:784,moss cord:783,inventory-chip:moss cord:-1,True,True,True
1031,58,canvas-session-010,glass_harbor,Sera,salt chalk,784,783,mend fog net canvas marker,51,52,salt chalk:784,salt chalk:783,inventory-chip:salt chalk:-1,True,True,True
1032,58,canvas-session-010,cinder_garden,Juno,shade reed,783,782,cool ash path canvas marker,52,53,shade reed:783,shade reed:782,inventory-chip:shade reed:-1,True,True,True
1033,58,canvas-session-010,lichen_bridge,Luma,bell tin,782,781,repair meal ledger canvas marker,52,53,bell tin:782,bell tin:781,inventory-chip:bell tin:-1,True,True,True
1034,58,canvas-session-010,orchid_engine,Dax,orchid oil,784,782,listen to valve pulse canvas marker,51,52,orchid oil:784,orchid oil:782,inventory-chip:orchid oil:-2,True,True,True
1035,58,canvas-session-010,moss_ward,Tala,charcoal mark,785,784,patch blanket loom canvas marker,51,52,charcoal mark:785,charcoal mark:784,inventory-chip:charcoal mark:-1,True,True,True
1036,58,canvas-session-010,glass_harbor,Nia,lamp oil,785,784,seal fog catcher canvas marker,51,52,lamp oil:785,lamp oil:784,inventory-chip:lamp oil:-1,True,True,True
1037,58,canvas-session-010,cinder_garden,Pax,ember basket,784,783,repair seed calendar canvas marker,51,52,ember basket:784,ember basket:783,inventory-chip:ember basket:-1,True,True,True
1038,58,canvas-session-010,lichen_bridge,Rin,meal token,785,784,test rope bridge canvas marker,52,53,meal token:785,meal token:784,inventory-chip:meal token:-1,True,True,True
1039,58,canvas-session-010,orchid_engine,Eli,steam seal,784,783,clean gear wash canvas marker,52,53,steam seal:784,steam seal:783,inventory-chip:steam seal:-1,True,True,True
1040,58,canvas-session-010,moss_ward,Ari,reed bundle,785,784,copy root ledger canvas marker,51,52,reed bundle:785,reed bundle:784,inventory-chip:reed bundle:-1,True,True,True
1041,58,canvas-session-010,glass_harbor,Oren,glass bead,784,783,mark crossing rope canvas marker,51,52,glass bead:784,glass bead:783,inventory-chip:glass bead:-1,True,True,True
1042,58,canvas-session-010,cinder_garden,Vale,cool stone,784,783,shade seed rows canvas marker,51,52,cool stone:784,cool stone:783,inventory-chip:cool stone:-1,True,True,True
1043,58,canvas-session-010,lichen_bridge,Sol,lichen glue,784,783,weave spare rope canvas marker,51,52,lichen glue:784,lichen glue:783,inventory-chip:lichen glue:-1,True,True,True
1044,59,canvas-session-010,moss_ward,Tala,charcoal mark,784,783,copy root ledger canvas marker,52,53,charcoal mark:784,charcoal mark:783,inventory-chip:charcoal mark:-1,True,True,True
1045,59,canvas-session-010,glass_harbor,Nia,lamp oil,784,782,mark crossing rope canvas marker,52,53,lamp oil:784,lamp oil:782,inventory-chip:lamp oil:-2,True,True,True
1046,59,canvas-session-010,cinder_garden,Pax,ember basket,783,782,shade seed rows canvas marker,52,53,ember basket:783,ember basket:782,inventory-chip:ember basket:-1,True,True,True
1047,59,canvas-session-010,lichen_bridge,Rin,meal token,784,783,weave spare rope canvas marker,52,53,meal token:784,meal token:783,inventory-chip:meal token:-1,True,True,True
1048,59,canvas-session-010,orchid_engine,Eli,steam seal,783,782,tend orchid lamp canvas marker,52,53,steam seal:783,steam seal:782,inventory-chip:steam seal:-1,True,True,True
1049,59,canvas-session-010,moss_ward,Ari,reed bundle,784,783,raise warm-cup shelf canvas marker,52,53,reed bundle:784,reed bundle:783,inventory-chip:reed bundle:-1,True,True,True
1050,59,canvas-session-010,glass_harbor,Oren,glass bead,783,782,relight public lamp canvas marker,52,53,glass bead:783,glass bead:782,inventory-chip:glass bead:-1,True,True,True
1051,59,canvas-session-010,cinder_garden,Vale,cool stone,783,782,sort ember fruit canvas marker,52,53,cool stone:783,cool stone:782,inventory-chip:cool stone:-1,True,True,True
1052,59,canvas-session-010,lichen_bridge,Sol,lichen glue,783,782,mark signal bell canvas marker,52,53,lichen glue:783,lichen glue:782,inventory-chip:lichen glue:-1,True,True,True
1053,59,canvas-session-010,orchid_engine,Bea,valve grease,783,782,stabilize steam kettle canvas marker,52,53,valve grease:783,valve grease:782,inventory-chip:valve grease:-1,True,True,True
1054,59,canvas-session-010,moss_ward,Fay,dry clay,783,782,drain rain path canvas marker,52,53,dry clay:783,dry clay:782,inventory-chip:dry clay:-1,True,True,True
1055,59,canvas-session-010,glass_harbor,Puck,net fiber,783,782,mend fog net canvas marker,52,53,net fiber:783,net fiber:782,inventory-chip:net fiber:-1,True,True,True
1056,59,canvas-session-010,cinder_garden,Wren,seed ink,784,782,cool ash path canvas marker,53,54,seed ink:784,seed ink:782,inventory-chip:seed ink:-2,True,True,True
1057,59,canvas-session-010,lichen_bridge,Kio,rope fiber,783,782,repair meal ledger canvas marker,53,54,rope fiber:783,rope fiber:782,inventory-chip:rope fiber:-1,True,True,True
1058,59,canvas-session-010,orchid_engine,Cai,gear cloth,783,782,listen to valve pulse canvas marker,52,53,gear cloth:783,gear cloth:782,inventory-chip:gear cloth:-1,True,True,True
1059,59,canvas-session-010,moss_ward,Milo,moss cord,783,782,patch blanket loom canvas marker,52,53,moss cord:783,moss cord:782,inventory-chip:moss cord:-1,True,True,True
1060,59,canvas-session-010,glass_harbor,Sera,salt chalk,783,782,seal fog catcher canvas marker,52,53,salt chalk:783,salt chalk:782,inventory-chip:salt chalk:-1,True,True,True
1061,59,canvas-session-010,cinder_garden,Juno,shade reed,782,781,repair seed calendar canvas marker,52,53,shade reed:782,shade reed:781,inventory-chip:shade reed:-1,True,True,True
1062,60,canvas-session-010,orchid_engine,Bea,valve grease,782,781,listen to valve pulse canvas marker,53,54,valve grease:782,valve grease:781,inventory-chip:valve grease:-1,True,True,True
1063,60,canvas-session-010,moss_ward,Fay,dry clay,782,781,patch blanket loom canvas marker,53,54,dry clay:782,dry clay:781,inventory-chip:dry clay:-1,True,True,True
1064,60,canvas-session-010,glass_harbor,Puck,net fiber,782,781,seal fog catcher canvas marker,53,54,net fiber:782,net fiber:781,inventory-chip:net fiber:-1,True,True,True
1065,60,canvas-session-010,cinder_garden,Wren,seed ink,782,781,repair seed calendar canvas marker,53,54,seed ink:782,seed ink:781,inventory-chip:seed ink:-1,True,True,True
1066,60,canvas-session-010,lichen_bridge,Kio,rope fiber,782,781,test rope bridge canvas marker,53,54,rope fiber:782,rope fiber:781,inventory-chip:rope fiber:-1,True,True,True
1067,60,canvas-session-010,orchid_engine,Cai,gear cloth,782,780,clean gear wash canvas marker,53,54,gear cloth:782,gear cloth:780,inventory-chip:gear cloth:-2,True,True,True
1068,60,canvas-session-010,moss_ward,Milo,moss cord,782,781,copy root ledger canvas marker,53,54,moss cord:782,moss cord:781,inventory-chip:moss cord:-1,True,True,True
1069,60,canvas-session-010,glass_harbor,Sera,salt chalk,782,781,mark crossing rope canvas marker,53,54,salt chalk:782,salt chalk:781,inventory-chip:salt chalk:-1,True,True,True
1070,60,canvas-session-010,cinder_garden,Juno,shade reed,781,780,shade seed rows canvas marker,53,54,shade reed:781,shade reed:780,inventory-chip:shade reed:-1,True,True,True
1071,60,canvas-session-010,lichen_bridge,Luma,bell tin,781,780,weave spare rope canvas marker,53,54,bell tin:781,bell tin:780,inventory-chip:bell tin:-1,True,True,True
1072,60,canvas-session-010,orchid_engine,Dax,orchid oil,782,781,tend orchid lamp canvas marker,53,54,orchid oil:782,orchid oil:781,inventory-chip:orchid oil:-1,True,True,True
1073,60,canvas-session-010,moss_ward,Tala,charcoal mark,783,782,raise warm-cup shelf canvas marker,53,54,charcoal mark:783,charcoal mark:782,inventory-chip:charcoal mark:-1,True,True,True
1074,60,canvas-session-010,glass_harbor,Nia,lamp oil,782,781,relight public lamp canvas marker,53,54,lamp oil:782,lamp oil:781,inventory-chip:lamp oil:-1,True,True,True
1075,60,canvas-session-010,cinder_garden,Pax,ember basket,782,781,sort ember fruit canvas marker,53,54,ember basket:782,ember basket:781,inventory-chip:ember basket:-1,True,True,True
1076,60,canvas-session-010,lichen_bridge,Rin,meal token,783,782,mark signal bell canvas marker,53,54,meal token:783,meal token:782,inventory-chip:meal token:-1,True,True,True
1077,60,canvas-session-010,orchid_engine,Eli,steam seal,782,781,stabilize steam kettle canvas marker,53,54,steam seal:782,steam seal:781,inventory-chip:steam seal:-1,True,True,True
1078,60,canvas-session-010,moss_ward,Ari,reed bundle,783,781,drain rain path canvas marker,53,54,reed bundle:783,reed bundle:781,inventory-chip:reed bundle:-2,True,True,True
1079,60,canvas-session-010,glass_harbor,Oren,glass bead,782,781,mend fog net canvas marker,53,54,glass bead:782,glass bead:781,inventory-chip:glass bead:-1,True,True,True
1080,61,canvas-session-011,lichen_bridge,Luma,bell tin,780,779,mark signal bell canvas marker,54,55,bell tin:780,bell tin:779,inventory-chip:bell tin:-1,True,True,True
1081,61,canvas-session-011,orchid_engine,Dax,orchid oil,781,780,stabilize steam kettle canvas marker,54,55,orchid oil:781,orchid oil:780,inventory-chip:orchid oil:-1,True,True,True
1082,61,canvas-session-011,moss_ward,Tala,charcoal mark,782,781,drain rain path canvas marker,54,55,charcoal mark:782,charcoal mark:781,inventory-chip:charcoal mark:-1,True,True,True
