tick_id,day,settlement_id,room_id,action,pain_before,pain_after,energy_before,energy_after,wetness_after,temperature_after,care_action,care_effective,distress_bounded,visible_body_state
1301,109,riverbend,kit alcove,perform_chain_step,0.017,0.011,0.135,0.118846,0.005,0.95,available,False,True,True
1302,109,roofward,warm lane,recover_routine,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1303,109,archive,stone stacks,offer_care,0.096,0.09,0.08,0.08,0.0,0.922,available,True,True,True
1304,109,signal,lantern walk,treat_pain,0.213,0.158,0.116018,0.097806,0.017,0.896,treat pain,True,True,True
1305,109,orchard,seed lane,continue_project,0.03,0.024,0.08,0.08,0.029,0.928,available,False,True,True
1306,109,repair_ring,wire bench,path_to_rest,0.114,0.108,0.08,0.08,0.128,0.088,available,False,True,True
1307,109,riverbend,kit alcove,treat_pain,0.011,0.0,0.118846,0.102846,0.0,0.95,treat pain,True,True,True
1308,110,roofward,ledger loft,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1309,110,archive,stone stacks,inspect_affordance,0.09,0.084,0.08,0.08,0.0,0.896,available,False,True,True
1310,110,signal,lantern walk,interrupt_routine,0.158,0.152,0.097806,0.08,0.011,0.92,available,False,True,True
1311,110,orchard,market plank,ask_dialect_memory,0.024,0.018,0.08,0.08,0.023,0.902,available,False,True,True
1312,110,repair_ring,cool corner,rest,0.108,0.078,0.08,0.135,0.122,0.062,rest,True,True,True
1313,110,riverbend,dry ridge,interrupt_routine,0.0,0.0,0.102846,0.086846,0.0,0.95,available,False,True,True
1314,110,roofward,warm lane,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1315,110,archive,memory desk,rest,0.084,0.054,0.08,0.135,0.0,0.92,rest,True,True,True
1316,110,signal,lens room,dry_off,0.152,0.146,0.08,0.08,0.0,0.922,dry off,True,True,True
1317,110,orchard,seed lane,path_to_resident,0.018,0.012,0.08,0.08,0.017,0.904,available,False,True,True
1318,110,repair_ring,wire bench,inspect_affordance,0.078,0.072,0.135,0.117992,0.116,0.064,available,False,True,True
1319,110,riverbend,plank hall,dry_off,0.0,0.03,0.086846,0.08,0.0,0.95,dry off,True,True,True
1320,111,roofward,warm lane,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1321,111,archive,ink niche,perform_chain_step,0.054,0.084,0.135,0.117824,0.0,0.922,available,False,True,True
1322,111,signal,lantern walk,recover_routine,0.146,0.14,0.08,0.08,0.0,0.946,available,False,True,True
1323,111,orchard,mud row,offer_care,0.012,0.042,0.08,0.08,0.052,0.928,available,True,True,True
1324,111,repair_ring,cool corner,treat_pain,0.072,0.017,0.117992,0.101754,0.11,0.05,treat pain,True,True,True
1325,111,riverbend,wet crossing,recover_routine,0.03,0.024,0.08,0.08,0.035,0.95,available,False,True,True
1326,111,roofward,warm lane,offer_care,0.0,0.0,0.08,0.08,0.0,0.95,available,True,True,True
1327,111,archive,memory desk,treat_pain,0.084,0.029,0.117824,0.101418,0.0,0.946,treat pain,True,True,True
1328,111,signal,mast base,continue_project,0.14,0.17,0.08,0.08,0.0,0.92,available,False,True,True
1329,111,orchard,satchel shed,path_to_rest,0.042,0.036,0.08,0.08,0.046,0.95,available,False,True,True
1330,111,repair_ring,wire bench,perform_chain_step,0.017,0.011,0.101754,0.0856,0.104,0.052,available,False,True,True
1331,111,riverbend,wet crossing,continue_project,0.024,0.018,0.08,0.08,0.07,0.95,available,False,True,True
1332,112,archive,ink niche,perform_chain_step,0.029,0.059,0.101418,0.084592,0.0,0.948,available,False,True,True
1333,112,signal,mast base,recover_routine,0.17,0.2,0.08,0.08,0.0,0.894,available,False,True,True
1334,112,orchard,satchel shed,offer_care,0.036,0.03,0.08,0.08,0.04,0.95,available,True,True,True
1335,112,repair_ring,cool corner,treat_pain,0.011,0.0,0.0856,0.08,0.098,0.05,treat pain,True,True,True
1336,112,riverbend,kit alcove,recover_routine,0.018,0.012,0.08,0.08,0.064,0.95,available,False,True,True
1337,112,roofward,warm lane,offer_care,0.0,0.0,0.08,0.08,0.0,0.95,available,True,True,True
1338,112,archive,memory desk,treat_pain,0.059,0.004,0.084592,0.08,0.0,0.95,treat pain,True,True,True
1339,112,signal,signal perch,continue_project,0.2,0.194,0.08,0.08,0.0,0.896,available,False,True,True
1340,112,orchard,satchel shed,path_to_rest,0.03,0.024,0.08,0.08,0.034,0.95,available,False,True,True
1341,112,repair_ring,wire bench,perform_chain_step,0.0,0.0,0.08,0.08,0.092,0.052,available,False,True,True
1342,112,riverbend,wet crossing,continue_project,0.012,0.006,0.08,0.08,0.099,0.95,available,False,True,True
1343,112,roofward,warm lane,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
