tick,day,absent_ticks,resident,offscreen_task,progress_before,progress_after,resource_delta,changed_without_avatar,visible_on_return
1252,70,18,Milo,repair awning,0.881011,0.889011,0,True,True
1253,70,19,Sera,sort herbs,0.871892,0.879892,0,True,True
1254,70,20,Tovan,carry water,0.88116,0.88916,0,True,True
1255,70,21,Nia,dry cloaks,0.900295,0.908295,0,True,True
1256,70,22,Ari,map safe route,0.911704,0.919704,0,True,True
1257,70,23,Fay,rest after rain,0.904898,0.912898,0,True,True
1258,70,24,Milo,recover focus,0.886134,0.894134,0,True,True
1259,70,25,Sera,repair awning,0.872664,0.880664,0,True,True
1260,71,26,Tovan,carry water,0.918919,0.926919,0,True,True
1261,71,27,Nia,dry cloaks,0.935748,0.943748,0,True,True
1262,71,28,Ari,map safe route,0.937105,0.945105,0,True,True
1263,71,29,Fay,rest after rain,0.921741,0.929741,0,True,True
1264,71,30,Milo,recover focus,0.903783,0.911783,0,True,True
1265,71,31,Sera,repair awning,0.89974,0.90774,0,True,True
1266,71,32,Tovan,sort herbs,0.913331,0.921331,0,True,True
1267,71,33,Nia,carry water,0.932059,0.940059,0,True,True
1268,71,34,Ari,dry cloaks,0.938706,0.946706,0,True,True
1269,71,35,Fay,map safe route,0.927161,0.935161,0,True,True
1270,71,36,Milo,rest after rain,0.908038,0.916038,0,True,True
1271,71,6,Sera,recover focus,0.898919,0.906919,0,True,True
1272,71,7,Tovan,repair awning,0.908187,0.916187,0,True,True
1273,71,8,Nia,sort herbs,0.927322,0.935322,0,True,True
1274,71,9,Ari,carry water,0.938731,0.946731,0,True,True
1275,71,10,Fay,dry cloaks,0.931925,0.939925,0,True,True
1276,71,11,Milo,map safe route,0.913161,0.921161,0,True,True
1277,71,12,Sera,rest after rain,0.899691,0.907691,0,True,True
1278,72,13,Tovan,repair awning,0.945946,0.953946,0,True,True
1279,72,14,Nia,sort herbs,0.962775,0.970775,0,True,True
1280,72,15,Ari,carry water,0.964132,0.972132,0,True,True
1281,72,16,Fay,dry cloaks,0.948768,0.956768,0,True,True
1282,72,17,Milo,map safe route,0.93081,0.93881,0,True,True
1283,72,18,Sera,rest after rain,0.926767,0.934767,0,True,True
1284,72,19,Tovan,recover focus,0.940358,0.948358,0,True,True
1285,72,20,Nia,repair awning,0.959086,0.967086,0,True,True
1286,72,21,Ari,sort herbs,0.965733,0.973733,0,True,True
1287,72,22,Fay,carry water,0.954188,0.962188,0,True,True
1288,72,23,Milo,dry cloaks,0.935066,0.943066,0,True,True
1289,72,24,Sera,map safe route,0.925946,0.933946,0,True,True
1290,72,25,Tovan,rest after rain,0.935214,0.943214,0,True,True
1291,72,26,Nia,recover focus,0.954349,0.962349,0,True,True
1292,72,27,Ari,repair awning,0.965758,0.973758,0,True,True
1293,72,28,Fay,sort herbs,0.958952,0.966952,0,True,True
1294,72,29,Milo,carry water,0.940188,0.948188,0,True,True
1295,72,30,Sera,dry cloaks,0.926718,0.934718,0,True,True
1296,73,31,Tovan,rest after rain,0.972973,0.980973,0,True,True
1297,73,32,Nia,recover focus,0.98,0.988,0,True,True
1298,73,33,Ari,repair awning,0.98,0.988,0,True,True
1299,73,34,Fay,sort herbs,0.975795,0.983795,0,True,True
1300,73,35,Milo,carry water,0.957837,0.965837,0,True,True
1301,73,36,Sera,dry cloaks,0.953794,0.961794,0,True,True
1302,73,6,Tovan,map safe route,0.967385,0.975385,0,True,True
1303,73,7,Nia,rest after rain,0.98,0.988,0,True,True
1304,73,8,Ari,recover focus,0.98,0.988,0,True,True
1305,73,9,Fay,repair awning,0.98,0.988,0,True,True
1306,73,10,Milo,sort herbs,0.962093,0.970093,0,True,True
1307,73,11,Sera,carry water,0.952973,0.960973,0,True,True
1308,73,12,Tovan,dry cloaks,0.962242,0.970242,0,True,True
1309,73,13,Nia,map safe route,0.98,0.988,0,True,True
1310,73,14,Ari,rest after rain,0.98,0.988,0,True,True
1311,73,15,Fay,recover focus,0.98,0.988,0,True,True
1312,73,16,Milo,repair awning,0.967215,0.975215,0,True,True
1313,73,17,Sera,sort herbs,0.953745,0.961745,0,True,True
1314,74,18,Tovan,dry cloaks,0.0,0.008,0,True,True
1315,74,19,Nia,map safe route,0.016829,0.024829,0,True,True
1316,74,20,Ari,rest after rain,0.018186,0.026186,0,True,True
1317,74,21,Fay,recover focus,0.002822,0.010822,0,True,True
1318,74,22,Milo,repair awning,0.0,0.008,0,True,True
1319,74,23,Sera,sort herbs,0.0,0.008,0,True,True
1320,74,24,Tovan,carry water,0.0,0.008,0,True,True
1321,74,25,Nia,dry cloaks,0.01314,0.02114,0,True,True
1322,74,26,Ari,map safe route,0.019787,0.027787,0,True,True
1323,74,27,Fay,rest after rain,0.008242,0.016242,0,True,True
1324,74,28,Milo,recover focus,0.0,0.008,0,True,True
1325,74,29,Sera,repair awning,0.0,0.008,0,True,True
1326,74,30,Tovan,sort herbs,0.0,0.008,0,True,True
1327,74,31,Nia,carry water,0.008403,0.016403,0,True,True
1328,74,32,Ari,dry cloaks,0.019812,0.027812,0,True,True
1329,74,33,Fay,map safe route,0.013006,0.021006,0,True,True
1330,74,34,Milo,rest after rain,0.0,0.008,0,True,True
1331,74,35,Sera,recover focus,0.0,0.008,0,True,True
1332,75,36,Tovan,sort herbs,0.027027,0.035027,0,True,True
1333,75,6,Nia,carry water,0.043856,0.051856,0,True,True
1334,75,7,Ari,dry cloaks,0.045213,0.053213,0,True,True
1335,75,8,Fay,map safe route,0.029849,0.037849,0,True,True
1336,75,9,Milo,rest after rain,0.011891,0.019891,0,True,True
1337,75,10,Sera,recover focus,0.007849,0.015849,0,True,True
1338,75,11,Tovan,repair awning,0.021439,0.029439,0,True,True
1339,75,12,Nia,sort herbs,0.040167,0.048167,0,True,True
1340,75,13,Ari,carry water,0.046814,0.054814,0,True,True
1341,75,14,Fay,dry cloaks,0.035269,0.043269,0,True,True
1342,75,15,Milo,map safe route,0.016147,0.024147,0,True,True
1343,75,16,Sera,rest after rain,0.007027,0.015027,0,True,True
1344,75,17,Tovan,recover focus,0.016296,0.024296,0,True,True
1345,75,18,Nia,repair awning,0.03543,0.04343,0,True,True
1346,75,19,Ari,sort herbs,0.046839,0.054839,0,True,True
1347,75,20,Fay,carry water,0.040033,0.048033,0,True,True
1348,75,21,Milo,dry cloaks,0.021269,0.029269,0,True,True
1349,75,22,Sera,map safe route,0.007799,0.015799,0,True,True
1350,76,23,Tovan,recover focus,0.054054,0.062054,0,True,True
1351,76,24,Nia,repair awning,0.070883,0.078883,0,True,True
1352,76,25,Ari,sort herbs,0.07224,0.08024,0,True,True
1353,76,26,Fay,carry water,0.056876,0.064876,0,True,True
1354,76,27,Milo,dry cloaks,0.038918,0.046918,0,True,True
1355,76,28,Sera,map safe route,0.034876,0.042876,0,True,True
1356,76,29,Tovan,rest after rain,0.048466,0.056466,0,True,True
1357,76,30,Nia,recover focus,0.067194,0.075194,0,True,True
1358,76,31,Ari,repair awning,0.073841,0.081841,0,True,True
1359,76,32,Fay,sort herbs,0.062296,0.070296,0,True,True
1360,76,33,Milo,carry water,0.043174,0.051174,0,True,True
1361,76,34,Sera,dry cloaks,0.034054,0.042054,0,True,True
1362,76,35,Tovan,map safe route,0.043323,0.051323,0,True,True
1363,76,36,Nia,rest after rain,0.062457,0.070457,0,True,True
1364,76,6,Ari,recover focus,0.073866,0.081866,0,True,True
1365,76,7,Fay,repair awning,0.06706,0.07506,0,True,True
1366,76,8,Milo,sort herbs,0.048296,0.056296,0,True,True
1367,76,9,Sera,carry water,0.034826,0.042826,0,True,True
1368,77,10,Tovan,map safe route,0.081081,0.089081,0,True,True
1369,77,11,Nia,rest after rain,0.097911,0.105911,0,True,True
1370,77,12,Ari,recover focus,0.099267,0.107267,0,True,True
1371,77,13,Fay,repair awning,0.083903,0.091903,0,True,True
1372,77,14,Milo,sort herbs,0.065945,0.073945,0,True,True
1373,77,15,Sera,carry water,0.061903,0.069903,0,True,True
1374,77,16,Tovan,dry cloaks,0.075493,0.083493,0,True,True
1375,77,17,Nia,map safe route,0.094221,0.102221,0,True,True
1376,77,18,Ari,rest after rain,0.100868,0.108868,0,True,True
1377,77,19,Fay,recover focus,0.089323,0.097323,0,True,True
1378,77,20,Milo,repair awning,0.070201,0.078201,0,True,True
1379,77,21,Sera,sort herbs,0.061081,0.069081,0,True,True
1380,77,22,Tovan,carry water,0.07035,0.07835,0,True,True
1381,77,23,Nia,dry cloaks,0.089484,0.097484,0,True,True
1382,77,24,Ari,map safe route,0.100893,0.108893,0,True,True
1383,77,25,Fay,rest after rain,0.094087,0.102087,0,True,True
1384,77,26,Milo,recover focus,0.075323,0.083323,0,True,True
1385,77,27,Sera,repair awning,0.061853,0.069853,0,True,True
1386,78,28,Tovan,carry water,0.108108,0.116108,0,True,True
1387,78,29,Nia,dry cloaks,0.124938,0.132938,0,True,True
1388,78,30,Ari,map safe route,0.126294,0.134294,0,True,True
1389,78,31,Fay,rest after rain,0.110931,0.118931,0,True,True
1390,78,32,Milo,recover focus,0.092972,0.100972,0,True,True
1391,78,33,Sera,repair awning,0.08893,0.09693,0,True,True
1392,78,34,Tovan,sort herbs,0.10252,0.11052,0,True,True
1393,78,35,Nia,carry water,0.121248,0.129248,0,True,True
1394,78,36,Ari,dry cloaks,0.127895,0.135895,0,True,True
1395,78,6,Fay,map safe route,0.11635,0.12435,0,True,True
1396,78,7,Milo,rest after rain,0.097228,0.105228,0,True,True
1397,78,8,Sera,recover focus,0.088108,0.096108,0,True,True
1398,78,9,Tovan,repair awning,0.097377,0.105377,0,True,True
1399,78,10,Nia,sort herbs,0.116511,0.124511,0,True,True
1400,78,11,Ari,carry water,0.12792,0.13592,0,True,True
1401,78,12,Fay,dry cloaks,0.121114,0.129114,0,True,True
1402,78,13,Milo,map safe route,0.10235,0.11035,0,True,True
1403,78,14,Sera,rest after rain,0.08888,0.09688,0,True,True
1404,79,15,Tovan,repair awning,0.135135,0.143135,0,True,True
1405,79,16,Nia,sort herbs,0.151965,0.159965,0,True,True
1406,79,17,Ari,carry water,0.153321,0.161321,0,True,True
1407,79,18,Fay,dry cloaks,0.137958,0.145958,0,True,True
1408,79,19,Milo,map safe route,0.119999,0.127999,0,True,True
1409,79,20,Sera,rest after rain,0.115957,0.123957,0,True,True
1410,79,21,Tovan,recover focus,0.129547,0.137547,0,True,True
1411,79,22,Nia,repair awning,0.148275,0.156275,0,True,True
1412,79,23,Ari,sort herbs,0.154922,0.162922,0,True,True
1413,79,24,Fay,carry water,0.143378,0.151378,0,True,True
1414,79,25,Milo,dry cloaks,0.124255,0.132255,0,True,True
1415,79,26,Sera,map safe route,0.115135,0.123135,0,True,True
1416,79,27,Tovan,rest after rain,0.124404,0.132404,0,True,True
1417,79,28,Nia,recover focus,0.143538,0.151538,0,True,True
1418,79,29,Ari,repair awning,0.154947,0.162947,0,True,True
1419,79,30,Fay,sort herbs,0.148141,0.156141,0,True,True
1420,79,31,Milo,carry water,0.129377,0.137377,0,True,True
1421,79,32,Sera,dry cloaks,0.115907,0.123907,0,True,True
1422,80,33,Tovan,rest after rain,0.162162,0.170162,0,True,True
1423,80,34,Nia,recover focus,0.178992,0.186992,0,True,True
1424,80,35,Ari,repair awning,0.180348,0.188348,0,True,True
1425,80,36,Fay,sort herbs,0.164985,0.172985,0,True,True
1426,80,6,Milo,carry water,0.147026,0.155026,0,True,True
1427,80,7,Sera,dry cloaks,0.142984,0.150984,0,True,True
1428,80,8,Tovan,map safe route,0.156574,0.164574,0,True,True
1429,80,9,Nia,rest after rain,0.175302,0.183302,0,True,True
1430,80,10,Ari,recover focus,0.181949,0.189949,0,True,True
1431,80,11,Fay,repair awning,0.170405,0.178405,0,True,True
1432,80,12,Milo,sort herbs,0.151282,0.159282,0,True,True
1433,80,13,Sera,carry water,0.142162,0.150162,0,True,True
1434,80,14,Tovan,dry cloaks,0.151431,0.159431,0,True,True
1435,80,15,Nia,map safe route,0.170566,0.178566,0,True,True
1436,80,16,Ari,rest after rain,0.181974,0.189974,0,True,True
1437,80,17,Fay,recover focus,0.175168,0.183168,0,True,True
1438,80,18,Milo,repair awning,0.156404,0.164404,0,True,True
1439,80,19,Sera,sort herbs,0.142934,0.150934,0,True,True
1440,81,20,Tovan,dry cloaks,0.189189,0.197189,0,True,True
1441,81,21,Nia,map safe route,0.206019,0.214019,0,True,True
1442,81,22,Ari,rest after rain,0.207375,0.215375,0,True,True
1443,81,23,Fay,recover focus,0.192012,0.200012,0,True,True
1444,81,24,Milo,repair awning,0.174053,0.182053,0,True,True
1445,81,25,Sera,sort herbs,0.170011,0.178011,0,True,True
1446,81,26,Tovan,carry water,0.183601,0.191601,0,True,True
1447,81,27,Nia,dry cloaks,0.202329,0.210329,0,True,True
1448,81,28,Ari,map safe route,0.208976,0.216976,0,True,True
1449,81,29,Fay,rest after rain,0.197432,0.205432,0,True,True
1450,81,30,Milo,recover focus,0.178309,0.186309,0,True,True
1451,81,31,Sera,repair awning,0.169189,0.177189,0,True,True
1452,81,32,Tovan,sort herbs,0.178458,0.186458,0,True,True
1453,81,33,Nia,carry water,0.197593,0.205593,0,True,True
1454,81,34,Ari,dry cloaks,0.209001,0.217001,0,True,True
1455,81,35,Fay,map safe route,0.202195,0.210195,0,True,True
1456,81,36,Milo,rest after rain,0.183431,0.191431,0,True,True
1457,81,6,Sera,recover focus,0.169961,0.177961,0,True,True
1458,82,7,Tovan,sort herbs,0.216216,0.224216,0,True,True
1459,82,8,Nia,carry water,0.233046,0.241046,0,True,True
1460,82,9,Ari,dry cloaks,0.234402,0.242402,0,True,True
1461,82,10,Fay,map safe route,0.219039,0.227039,0,True,True
1462,82,11,Milo,rest after rain,0.20108,0.20908,0,True,True
1463,82,12,Sera,recover focus,0.197038,0.205038,0,True,True
1464,82,13,Tovan,repair awning,0.210628,0.218628,0,True,True
1465,82,14,Nia,sort herbs,0.229356,0.237356,0,True,True
1466,82,15,Ari,carry water,0.236003,0.244003,0,True,True
1467,82,16,Fay,dry cloaks,0.224459,0.232459,0,True,True
1468,82,17,Milo,map safe route,0.205336,0.213336,0,True,True
1469,82,18,Sera,rest after rain,0.196216,0.204216,0,True,True
1470,82,19,Tovan,recover focus,0.205485,0.213485,0,True,True
1471,82,20,Nia,repair awning,0.22462,0.23262,0,True,True
1472,82,21,Ari,sort herbs,0.236028,0.244028,0,True,True
1473,82,22,Fay,carry water,0.229222,0.237222,0,True,True
1474,82,23,Milo,dry cloaks,0.210458,0.218458,0,True,True
1475,82,24,Sera,map safe route,0.196988,0.204988,0,True,True
1476,83,25,Tovan,recover focus,0.243243,0.251243,0,True,True
1477,83,26,Nia,repair awning,0.260073,0.268073,0,True,True
1478,83,27,Ari,sort herbs,0.261429,0.269429,0,True,True
1479,83,28,Fay,carry water,0.246066,0.254066,0,True,True
1480,83,29,Milo,dry cloaks,0.228107,0.236107,0,True,True
1481,83,30,Sera,map safe route,0.224065,0.232065,0,True,True
1482,83,31,Tovan,rest after rain,0.237655,0.245655,0,True,True
1483,83,32,Nia,recover focus,0.256383,0.264383,0,True,True
1484,83,33,Ari,repair awning,0.26303,0.27103,0,True,True
1485,83,34,Fay,sort herbs,0.251486,0.259486,0,True,True
1486,83,35,Milo,carry water,0.232363,0.240363,0,True,True
1487,83,36,Sera,dry cloaks,0.223243,0.231243,0,True,True
1488,83,6,Tovan,map safe route,0.232512,0.240512,0,True,True
1489,83,7,Nia,rest after rain,0.251647,0.259647,0,True,True
1490,83,8,Ari,recover focus,0.263055,0.271055,0,True,True
1491,83,9,Fay,repair awning,0.256249,0.264249,0,True,True
1492,83,10,Milo,sort herbs,0.237485,0.245485,0,True,True
1493,83,11,Sera,carry water,0.224015,0.232015,0,True,True
1494,84,12,Tovan,map safe route,0.27027,0.27827,0,True,True
1495,84,13,Nia,rest after rain,0.2871,0.2951,0,True,True
1496,84,14,Ari,recover focus,0.288456,0.296456,0,True,True
1497,84,15,Fay,repair awning,0.273093,0.281093,0,True,True
1498,84,16,Milo,sort herbs,0.255134,0.263134,0,True,True
1499,84,17,Sera,carry water,0.251092,0.259092,0,True,True
1500,84,18,Tovan,dry cloaks,0.264682,0.272682,0,True,True
1501,84,19,Nia,map safe route,0.28341,0.29141,0,True,True
1502,84,20,Ari,rest after rain,0.290057,0.298057,0,True,True
1503,84,21,Fay,recover focus,0.278513,0.286513,0,True,True
1504,84,22,Milo,repair awning,0.25939,0.26739,0,True,True
1505,84,23,Sera,sort herbs,0.25027,0.25827,0,True,True
1506,84,24,Tovan,carry water,0.259539,0.267539,0,True,True
1507,84,25,Nia,dry cloaks,0.278674,0.286674,0,True,True
1508,84,26,Ari,map safe route,0.290082,0.298082,0,True,True
1509,84,27,Fay,rest after rain,0.283276,0.291276,0,True,True
1510,84,28,Milo,recover focus,0.264512,0.272512,0,True,True
1511,84,29,Sera,repair awning,0.251042,0.259042,0,True,True
1512,85,30,Tovan,carry water,0.297297,0.305297,0,True,True
1513,85,31,Nia,dry cloaks,0.314127,0.322127,0,True,True
1514,85,32,Ari,map safe route,0.315483,0.323483,0,True,True
1515,85,33,Fay,rest after rain,0.30012,0.30812,0,True,True
1516,85,34,Milo,recover focus,0.282161,0.290161,0,True,True
1517,85,35,Sera,repair awning,0.278119,0.286119,0,True,True
1518,85,36,Tovan,sort herbs,0.291709,0.299709,0,True,True
1519,85,6,Nia,carry water,0.310437,0.318437,0,True,True
1520,85,7,Ari,dry cloaks,0.317084,0.325084,0,True,True
1521,85,8,Fay,map safe route,0.30554,0.31354,0,True,True
1522,85,9,Milo,rest after rain,0.286417,0.294417,0,True,True
1523,85,10,Sera,recover focus,0.277297,0.285297,0,True,True
1524,85,11,Tovan,repair awning,0.286566,0.294566,0,True,True
1525,85,12,Nia,sort herbs,0.305701,0.313701,0,True,True
1526,85,13,Ari,carry water,0.317109,0.325109,0,True,True
1527,85,14,Fay,dry cloaks,0.310303,0.318303,0,True,True
1528,85,15,Milo,map safe route,0.291539,0.299539,0,True,True
1529,85,16,Sera,rest after rain,0.278069,0.286069,0,True,True
1530,86,17,Tovan,repair awning,0.324324,0.332324,0,True,True
1531,86,18,Nia,sort herbs,0.341154,0.349154,0,True,True
1532,86,19,Ari,carry water,0.34251,0.35051,0,True,True
1533,86,20,Fay,dry cloaks,0.327147,0.335147,0,True,True
1534,86,21,Milo,map safe route,0.309188,0.317188,0,True,True
1535,86,22,Sera,rest after rain,0.305146,0.313146,0,True,True
1536,86,23,Tovan,recover focus,0.318736,0.326736,0,True,True
1537,86,24,Nia,repair awning,0.337464,0.345464,0,True,True
1538,86,25,Ari,sort herbs,0.344111,0.352111,0,True,True
1539,86,26,Fay,carry water,0.332567,0.340567,0,True,True
1540,86,27,Milo,dry cloaks,0.313444,0.321444,0,True,True
1541,86,28,Sera,map safe route,0.304325,0.312325,0,True,True
1542,86,29,Tovan,rest after rain,0.313593,0.321593,0,True,True
1543,86,30,Nia,recover focus,0.332728,0.340728,0,True,True
1544,86,31,Ari,repair awning,0.344136,0.352136,0,True,True
1545,86,32,Fay,sort herbs,0.33733,0.34533,0,True,True
1546,86,33,Milo,carry water,0.318566,0.326566,0,True,True
1547,86,34,Sera,dry cloaks,0.305096,0.313096,0,True,True
1548,87,35,Tovan,rest after rain,0.351351,0.359351,0,True,True
1549,87,36,Nia,recover focus,0.368181,0.376181,0,True,True
1550,87,6,Ari,repair awning,0.369537,0.377537,0,True,True
1551,87,7,Fay,sort herbs,0.354174,0.362174,0,True,True
1552,87,8,Milo,carry water,0.336215,0.344215,0,True,True
1553,87,9,Sera,dry cloaks,0.332173,0.340173,0,True,True
1554,87,10,Tovan,map safe route,0.345763,0.353763,0,True,True
1555,87,11,Nia,rest after rain,0.364491,0.372491,0,True,True
1556,87,12,Ari,recover focus,0.371139,0.379139,0,True,True
1557,87,13,Fay,repair awning,0.359594,0.367594,0,True,True
1558,87,14,Milo,sort herbs,0.340471,0.348471,0,True,True
1559,87,15,Sera,carry water,0.331352,0.339352,0,True,True
1560,87,16,Tovan,dry cloaks,0.34062,0.34862,0,True,True
1561,87,17,Nia,map safe route,0.359755,0.367755,0,True,True
1562,87,18,Ari,rest after rain,0.371163,0.379163,0,True,True
1563,87,19,Fay,recover focus,0.364357,0.372357,0,True,True
1564,87,20,Milo,repair awning,0.345593,0.353593,0,True,True
1565,87,21,Sera,sort herbs,0.332123,0.340123,0,True,True
1566,88,22,Tovan,dry cloaks,0.378378,0.386378,0,True,True
1567,88,23,Nia,map safe route,0.395208,0.403208,0,True,True
1568,88,24,Ari,rest after rain,0.396564,0.404564,0,True,True
1569,88,25,Fay,recover focus,0.381201,0.389201,0,True,True
1570,88,26,Milo,repair awning,0.363242,0.371242,0,True,True
1571,88,27,Sera,sort herbs,0.3592,0.3672,0,True,True
1572,88,28,Tovan,carry water,0.37279,0.38079,0,True,True
1573,88,29,Nia,dry cloaks,0.391518,0.399518,0,True,True
1574,88,30,Ari,map safe route,0.398166,0.406166,0,True,True
1575,88,31,Fay,rest after rain,0.386621,0.394621,0,True,True
1576,88,32,Milo,recover focus,0.367498,0.375498,0,True,True
1577,88,33,Sera,repair awning,0.358379,0.366379,0,True,True
1578,88,34,Tovan,sort herbs,0.367647,0.375647,0,True,True
