tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,inventory_count,previous_state_key,current_state_key,continuity_valid,scene_clock_ms,replay_frame_key,visible_scene_state
779,44,riverbend,dry ridge,4.0,3.5,0,move_forward,0,v44-584135,v44-579671,True,194750,ssrm.v44.replay.00779,True
780,44,roofward,arrival court,0.0,0.0,270,turn_right,0,v44-774040,v44-771044,True,195000,ssrm.v44.replay.00780,True
781,44,archive,arrival court,0.0,0.12,135,start_conversation,1,v44-265105,v44-257032,True,195250,ssrm.v44.replay.00781,True
782,44,signal,lens room,4.0,3.2,0,pickup_owned_object,1,v44-876796,v44-885396,True,195500,ssrm.v44.replay.00782,True
783,44,orchard,arrival court,0.0,0.0,0,drop_object,0,v44-673606,v44-673286,True,195750,ssrm.v44.replay.00783,True
784,44,repair_ring,arrival court,0.0,0.0,225,apologize,0,v44-905097,v44-907017,True,196000,ssrm.v44.replay.00784,True
785,44,riverbend,dry ridge,4.0,3.5,0,pickup_owned_object,1,v44-579671,v44-016690,True,196250,ssrm.v44.replay.00785,True
786,44,roofward,arrival court,0.0,0.0,270,drop_object,0,v44-771044,v44-773917,True,196500,ssrm.v44.replay.00786,True
787,44,archive,arrival court,0.0,0.08,135,apologize,1,v44-257032,v44-261577,True,196750,ssrm.v44.replay.00787,True
788,44,signal,lens room,4.0,3.2,0,offer_help,1,v44-885396,v44-886013,True,197000,ssrm.v44.replay.00788,True
789,44,orchard,arrival court,0.0,0.0,0,inspect_inventory,0,v44-673286,v44-677470,True,197250,ssrm.v44.replay.00789,True
790,44,repair_ring,arrival court,0.0,0.0,180,turn_left,0,v44-907017,v44-903102,True,197500,ssrm.v44.replay.00790,True
791,44,riverbend,dry ridge,4.0,3.5,0,offer_help,1,v44-016690,v44-009657,True,197750,ssrm.v44.replay.00791,True
792,45,archive,arrival court,0.0,0.08,135,listen_memory,1,v44-261577,v44-264099,True,198000,ssrm.v44.replay.00792,True
793,45,signal,lens room,4.0,3.2,0,move_forward,1,v44-886013,v44-878582,True,198250,ssrm.v44.replay.00793,True
794,45,orchard,arrival court,0.0,0.0,45,turn_right,0,v44-677470,v44-700871,True,198500,ssrm.v44.replay.00794,True
795,45,repair_ring,arrival court,0.0,0.0,180,start_conversation,0,v44-903102,v44-901102,True,198750,ssrm.v44.replay.00795,True
796,45,riverbend,kit alcove,4.0,3.5,0,move_forward,1,v44-009657,v44-059790,True,199000,ssrm.v44.replay.00796,True
797,45,roofward,arrival court,0.0,0.0,315,turn_right,0,v44-773917,v44-779611,True,199250,ssrm.v44.replay.00797,True
798,45,archive,arrival court,0.0,0.08,135,start_conversation,1,v44-264099,v44-267428,True,199500,ssrm.v44.replay.00798,True
799,45,signal,lens room,4.0,3.2,0,pickup_owned_object,1,v44-878582,v44-886357,True,199750,ssrm.v44.replay.00799,True
800,45,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-700871,v44-692538,True,200000,ssrm.v44.replay.00800,True
801,45,repair_ring,arrival court,0.0,0.0,180,apologize,0,v44-901102,v44-895345,True,200250,ssrm.v44.replay.00801,True
802,45,riverbend,kit alcove,4.0,3.5,0,pickup_owned_object,1,v44-059790,v44-056282,True,200500,ssrm.v44.replay.00802,True
803,45,roofward,arrival court,0.0,0.0,315,drop_object,0,v44-779611,v44-773432,True,200750,ssrm.v44.replay.00803,True
804,45,archive,arrival court,0.0,0.04,135,apologize,1,v44-267428,v44-260434,True,201000,ssrm.v44.replay.00804,True
805,45,signal,lens room,4.0,3.2,0,offer_help,1,v44-886357,v44-881112,True,201250,ssrm.v44.replay.00805,True
806,45,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-692538,v44-699363,True,201500,ssrm.v44.replay.00806,True
807,45,repair_ring,arrival court,0.0,0.0,135,turn_left,0,v44-895345,v44-907164,True,201750,ssrm.v44.replay.00807,True
808,45,riverbend,kit alcove,4.0,3.5,0,offer_help,1,v44-056282,v44-055555,True,202000,ssrm.v44.replay.00808,True
809,45,roofward,arrival court,0.0,0.0,315,inspect_inventory,0,v44-773432,v44-773640,True,202250,ssrm.v44.replay.00809,True
810,46,signal,lens room,4.0,3.2,0,move_forward,1,v44-881112,v44-872346,True,202500,ssrm.v44.replay.00810,True
811,46,orchard,arrival court,0.0,0.0,90,turn_right,0,v44-699363,v44-699061,True,202750,ssrm.v44.replay.00811,True
812,46,repair_ring,arrival court,0.0,0.0,135,start_conversation,0,v44-907164,v44-902423,True,203000,ssrm.v44.replay.00812,True
813,46,riverbend,kit alcove,4.0,3.5,0,move_forward,1,v44-055555,v44-054844,True,203250,ssrm.v44.replay.00813,True
814,46,roofward,arrival court,0.0,0.0,0,turn_right,0,v44-773640,v44-725238,True,203500,ssrm.v44.replay.00814,True
815,46,archive,arrival court,0.0,0.04,135,start_conversation,1,v44-260434,v44-256667,True,203750,ssrm.v44.replay.00815,True
816,46,signal,lens room,4.0,3.2,0,pickup_owned_object,1,v44-872346,v44-878787,True,204000,ssrm.v44.replay.00816,True
817,46,orchard,arrival court,0.0,0.0,90,drop_object,0,v44-699061,v44-699259,True,204250,ssrm.v44.replay.00817,True
818,46,repair_ring,arrival court,0.0,0.0,135,apologize,0,v44-902423,v44-901729,True,204500,ssrm.v44.replay.00818,True
819,46,riverbend,kit alcove,4.0,3.5,0,pickup_owned_object,1,v44-054844,v44-057266,True,204750,ssrm.v44.replay.00819,True
820,46,roofward,arrival court,0.0,0.0,0,drop_object,0,v44-725238,v44-724051,True,205000,ssrm.v44.replay.00820,True
821,46,archive,arrival court,0.0,0.0,135,apologize,1,v44-256667,v44-236832,True,205250,ssrm.v44.replay.00821,True
822,46,signal,lens room,4.0,3.2,0,offer_help,1,v44-878787,v44-884288,True,205500,ssrm.v44.replay.00822,True
823,46,orchard,arrival court,0.0,0.0,90,inspect_inventory,0,v44-699259,v44-702045,True,205750,ssrm.v44.replay.00823,True
824,46,repair_ring,arrival court,0.0,0.0,90,turn_left,0,v44-901729,v44-882238,True,206000,ssrm.v44.replay.00824,True
825,46,riverbend,kit alcove,4.0,3.5,0,offer_help,1,v44-057266,v44-056507,True,206250,ssrm.v44.replay.00825,True
826,46,roofward,arrival court,0.0,0.0,0,inspect_inventory,0,v44-724051,v44-722922,True,206500,ssrm.v44.replay.00826,True
827,46,archive,arrival court,0.0,0.0,90,turn_left,1,v44-236832,v44-212769,True,206750,ssrm.v44.replay.00827,True
828,47,orchard,arrival court,0.0,0.0,135,turn_right,0,v44-702045,v44-716003,True,207000,ssrm.v44.replay.00828,True
829,47,repair_ring,arrival court,0.0,0.0,90,start_conversation,0,v44-882238,v44-885591,True,207250,ssrm.v44.replay.00829,True
830,47,riverbend,kit alcove,4.0,3.5,0,move_forward,1,v44-056507,v44-053534,True,207500,ssrm.v44.replay.00830,True
831,47,roofward,arrival court,0.0,0.0,45,turn_right,0,v44-722922,v44-749038,True,207750,ssrm.v44.replay.00831,True
832,47,archive,arrival court,0.0,0.0,90,start_conversation,1,v44-212769,v44-212550,True,208000,ssrm.v44.replay.00832,True
833,47,signal,lens room,4.0,3.2,0,pickup_owned_object,1,v44-884288,v44-881964,True,208250,ssrm.v44.replay.00833,True
834,47,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-716003,v44-714339,True,208500,ssrm.v44.replay.00834,True
835,47,repair_ring,arrival court,0.0,0.0,90,apologize,0,v44-885591,v44-886591,True,208750,ssrm.v44.replay.00835,True
836,47,riverbend,kit alcove,4.0,3.5,0,pickup_owned_object,1,v44-053534,v44-054605,True,209000,ssrm.v44.replay.00836,True
837,47,roofward,arrival court,0.0,0.0,45,drop_object,0,v44-749038,v44-754559,True,209250,ssrm.v44.replay.00837,True
838,47,archive,arrival court,0.0,0.0,90,apologize,1,v44-212550,v44-209483,True,209500,ssrm.v44.replay.00838,True
839,47,signal,lens room,4.0,3.2,0,offer_help,1,v44-881964,v44-883469,True,209750,ssrm.v44.replay.00839,True
840,47,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-714339,v44-717579,True,210000,ssrm.v44.replay.00840,True
841,47,repair_ring,arrival court,0.0,0.0,45,turn_left,0,v44-886591,v44-885822,True,210250,ssrm.v44.replay.00841,True
842,47,riverbend,kit alcove,4.0,3.5,0,offer_help,1,v44-054605,v44-053390,True,210500,ssrm.v44.replay.00842,True
843,47,roofward,arrival court,0.0,0.0,45,inspect_inventory,0,v44-754559,v44-755128,True,210750,ssrm.v44.replay.00843,True
844,47,archive,arrival court,0.0,0.0,45,turn_left,1,v44-209483,v44-213290,True,211000,ssrm.v44.replay.00844,True
845,47,signal,lens room,4.0,3.3,0,approach_group,1,v44-883469,v44-883588,True,211250,ssrm.v44.replay.00845,True
846,48,repair_ring,arrival court,0.0,0.0,45,start_conversation,0,v44-885822,v44-886064,True,211500,ssrm.v44.replay.00846,True
847,48,riverbend,kit alcove,4.0,3.5,0,move_forward,1,v44-053390,v44-055410,True,211750,ssrm.v44.replay.00847,True
848,48,roofward,arrival court,0.0,0.0,90,turn_right,0,v44-755128,v44-754031,True,212000,ssrm.v44.replay.00848,True
849,48,archive,arrival court,0.0,0.0,45,start_conversation,1,v44-213290,v44-211204,True,212250,ssrm.v44.replay.00849,True
850,48,signal,lens room,4.0,3.3,0,pickup_owned_object,1,v44-883588,v44-882877,True,212500,ssrm.v44.replay.00850,True
851,48,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-717579,v44-722370,True,212750,ssrm.v44.replay.00851,True
852,48,repair_ring,arrival court,0.0,0.0,45,apologize,0,v44-886064,v44-884406,True,213000,ssrm.v44.replay.00852,True
853,48,riverbend,kit alcove,4.0,3.5,0,pickup_owned_object,1,v44-055410,v44-051932,True,213250,ssrm.v44.replay.00853,True
854,48,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-754031,v44-749265,True,213500,ssrm.v44.replay.00854,True
855,48,archive,arrival court,0.0,0.0,45,apologize,1,v44-211204,v44-206813,True,213750,ssrm.v44.replay.00855,True
856,48,signal,lens room,4.0,3.3,0,offer_help,1,v44-882877,v44-885281,True,214000,ssrm.v44.replay.00856,True
857,48,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-722370,v44-718122,True,214250,ssrm.v44.replay.00857,True
858,48,repair_ring,arrival court,0.0,0.0,0,turn_left,0,v44-884406,v44-860255,True,214500,ssrm.v44.replay.00858,True
859,48,riverbend,kit alcove,4.0,3.5,0,offer_help,1,v44-051932,v44-056621,True,214750,ssrm.v44.replay.00859,True
860,48,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-749265,v44-753822,True,215000,ssrm.v44.replay.00860,True
861,48,archive,arrival court,0.0,0.0,0,turn_left,1,v44-206813,v44-183542,True,215250,ssrm.v44.replay.00861,True
862,48,signal,lens room,4.0,3.4,0,approach_group,1,v44-885281,v44-880908,True,215500,ssrm.v44.replay.00862,True
863,48,orchard,arrival court,0.0,0.0,135,request_permission,0,v44-718122,v44-716910,True,215750,ssrm.v44.replay.00863,True
864,49,riverbend,arrival court,4.0,3.5,0,move_forward,1,v44-056621,v44-207628,True,216000,ssrm.v44.replay.00864,True
865,49,roofward,arrival court,0.0,0.0,135,turn_right,0,v44-753822,v44-774889,True,216250,ssrm.v44.replay.00865,True
866,49,archive,arrival court,0.0,0.0,0,start_conversation,1,v44-183542,v44-186905,True,216500,ssrm.v44.replay.00866,True
867,49,signal,lens room,4.0,3.4,0,pickup_owned_object,1,v44-880908,v44-883371,True,216750,ssrm.v44.replay.00867,True
868,49,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-716910,v44-720246,True,217000,ssrm.v44.replay.00868,True
869,49,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-860255,v44-859297,True,217250,ssrm.v44.replay.00869,True
870,49,riverbend,arrival court,4.0,3.5,0,pickup_owned_object,1,v44-207628,v44-208702,True,217500,ssrm.v44.replay.00870,True
871,49,roofward,arrival court,0.0,0.0,135,drop_object,0,v44-774889,v44-780798,True,217750,ssrm.v44.replay.00871,True
872,49,archive,arrival court,0.0,0.0,0,apologize,1,v44-186905,v44-188421,True,218000,ssrm.v44.replay.00872,True
873,49,signal,lens room,4.0,3.4,0,offer_help,1,v44-883371,v44-880816,True,218250,ssrm.v44.replay.00873,True
874,49,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-720246,v44-717729,True,218500,ssrm.v44.replay.00874,True
875,49,repair_ring,arrival court,0.0,0.0,315,turn_left,0,v44-859297,v44-911880,True,218750,ssrm.v44.replay.00875,True
876,49,riverbend,arrival court,4.0,3.5,0,offer_help,1,v44-208702,v44-208387,True,219000,ssrm.v44.replay.00876,True
877,49,roofward,arrival court,0.0,0.0,135,inspect_inventory,0,v44-780798,v44-781441,True,219250,ssrm.v44.replay.00877,True
878,49,archive,arrival court,0.0,0.0,315,turn_left,1,v44-188421,v44-237980,True,219500,ssrm.v44.replay.00878,True
879,49,signal,lens room,4.0,3.5,0,approach_group,1,v44-880816,v44-884097,True,219750,ssrm.v44.replay.00879,True
880,49,orchard,arrival court,0.0,0.0,135,request_permission,0,v44-717729,v44-721837,True,220000,ssrm.v44.replay.00880,True
881,49,repair_ring,arrival court,0.0,0.0,315,pickup_shared_object,0,v44-911880,v44-904848,True,220250,ssrm.v44.replay.00881,True
882,50,roofward,arrival court,0.0,0.0,180,turn_right,0,v44-781441,v44-773587,True,220500,ssrm.v44.replay.00882,True
883,50,archive,arrival court,0.0,0.0,315,start_conversation,1,v44-237980,v44-238663,True,220750,ssrm.v44.replay.00883,True
884,50,signal,lens room,4.0,3.5,0,pickup_owned_object,1,v44-884097,v44-884733,True,221000,ssrm.v44.replay.00884,True
885,50,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-721837,v44-721633,True,221250,ssrm.v44.replay.00885,True
886,50,repair_ring,arrival court,0.0,0.0,315,apologize,0,v44-904848,v44-909571,True,221500,ssrm.v44.replay.00886,True
887,50,riverbend,arrival court,4.0,3.5,0,pickup_owned_object,1,v44-208387,v44-213298,True,221750,ssrm.v44.replay.00887,True
888,50,roofward,arrival court,0.0,0.0,180,drop_object,0,v44-773587,v44-781349,True,222000,ssrm.v44.replay.00888,True
889,50,archive,arrival court,0.0,0.0,315,apologize,1,v44-238663,v44-240622,True,222250,ssrm.v44.replay.00889,True
890,50,signal,lens room,4.0,3.5,0,offer_help,1,v44-884733,v44-882174,True,222500,ssrm.v44.replay.00890,True
891,50,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-721633,v44-717760,True,222750,ssrm.v44.replay.00891,True
892,50,repair_ring,arrival court,0.0,0.0,270,turn_left,0,v44-909571,v44-907438,True,223000,ssrm.v44.replay.00892,True
893,50,riverbend,arrival court,4.0,3.5,0,offer_help,1,v44-213298,v44-210729,True,223250,ssrm.v44.replay.00893,True
894,50,roofward,arrival court,0.0,0.0,180,inspect_inventory,0,v44-781349,v44-777919,True,223500,ssrm.v44.replay.00894,True
895,50,archive,arrival court,0.0,0.0,270,turn_left,1,v44-240622,v44-233939,True,223750,ssrm.v44.replay.00895,True
896,50,signal,lens room,4.0,3.6,0,approach_group,1,v44-882174,v44-883668,True,224000,ssrm.v44.replay.00896,True
897,50,orchard,arrival court,0.0,0.0,135,request_permission,0,v44-717760,v44-722823,True,224250,ssrm.v44.replay.00897,True
898,50,repair_ring,arrival court,0.0,0.0,270,pickup_shared_object,0,v44-907438,v44-909886,True,224500,ssrm.v44.replay.00898,True
899,50,riverbend,arrival court,4.0,3.6,0,approach_group,1,v44-210729,v44-211763,True,224750,ssrm.v44.replay.00899,True
900,51,archive,arrival court,0.0,0.0,270,start_conversation,1,v44-233939,v44-234662,True,225000,ssrm.v44.replay.00900,True
901,51,signal,lens room,4.0,3.6,0,pickup_owned_object,1,v44-883668,v44-882491,True,225250,ssrm.v44.replay.00901,True
902,51,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-722823,v44-715837,True,225500,ssrm.v44.replay.00902,True
903,51,repair_ring,arrival court,0.0,0.0,270,apologize,0,v44-909886,v44-908637,True,225750,ssrm.v44.replay.00903,True
904,51,riverbend,arrival court,4.0,3.6,0,pickup_owned_object,1,v44-211763,v44-206055,True,226000,ssrm.v44.replay.00904,True
905,51,roofward,arrival court,0.0,0.0,180,drop_object,0,v44-777919,v44-778650,True,226250,ssrm.v44.replay.00905,True
906,51,archive,arrival court,0.0,0.0,270,apologize,1,v44-234662,v44-234326,True,226500,ssrm.v44.replay.00906,True
907,51,signal,lens room,4.0,3.6,0,offer_help,1,v44-882491,v44-881758,True,226750,ssrm.v44.replay.00907,True
908,51,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-715837,v44-721358,True,227000,ssrm.v44.replay.00908,True
909,51,repair_ring,arrival court,0.0,0.0,225,turn_left,0,v44-908637,v44-907947,True,227250,ssrm.v44.replay.00909,True
910,51,riverbend,arrival court,4.0,3.6,0,offer_help,1,v44-206055,v44-203934,True,227500,ssrm.v44.replay.00910,True
911,51,roofward,arrival court,0.0,0.0,180,inspect_inventory,0,v44-778650,v44-774317,True,227750,ssrm.v44.replay.00911,True
912,51,archive,arrival court,0.0,0.0,225,turn_left,1,v44-234326,v44-231760,True,228000,ssrm.v44.replay.00912,True
913,51,signal,lens room,4.0,3.7,0,approach_group,1,v44-881758,v44-883221,True,228250,ssrm.v44.replay.00913,True
914,51,orchard,arrival court,0.0,0.0,135,request_permission,0,v44-721358,v44-717942,True,228500,ssrm.v44.replay.00914,True
915,51,repair_ring,arrival court,0.0,0.0,225,pickup_shared_object,0,v44-907947,v44-908071,True,228750,ssrm.v44.replay.00915,True
916,51,riverbend,arrival court,4.0,3.7,0,approach_group,1,v44-203934,v44-208147,True,229000,ssrm.v44.replay.00916,True
917,51,roofward,arrival court,0.0,0.0,180,request_permission,0,v44-774317,v44-774973,True,229250,ssrm.v44.replay.00917,True
918,52,signal,lens room,4.0,3.7,0,pickup_owned_object,1,v44-883221,v44-879396,True,229500,ssrm.v44.replay.00918,True
919,52,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-717942,v44-721707,True,229750,ssrm.v44.replay.00919,True
920,52,repair_ring,arrival court,0.0,0.0,225,apologize,0,v44-908071,v44-901519,True,230000,ssrm.v44.replay.00920,True
921,52,riverbend,arrival court,4.0,3.7,0,pickup_owned_object,1,v44-208147,v44-206986,True,230250,ssrm.v44.replay.00921,True
922,52,roofward,arrival court,0.0,0.0,180,drop_object,0,v44-774973,v44-776910,True,230500,ssrm.v44.replay.00922,True
923,52,archive,arrival court,0.0,0.0,225,apologize,1,v44-231760,v44-232102,True,230750,ssrm.v44.replay.00923,True
924,52,signal,lens room,4.0,3.7,0,offer_help,1,v44-879396,v44-886251,True,231000,ssrm.v44.replay.00924,True
925,52,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-721707,v44-717852,True,231250,ssrm.v44.replay.00925,True
926,52,repair_ring,arrival court,0.0,0.0,180,turn_left,0,v44-901519,v44-903968,True,231500,ssrm.v44.replay.00926,True
927,52,riverbend,arrival court,4.0,3.7,0,offer_help,1,v44-206986,v44-213500,True,231750,ssrm.v44.replay.00927,True
928,52,roofward,arrival court,0.0,0.0,180,inspect_inventory,0,v44-776910,v44-776206,True,232000,ssrm.v44.replay.00928,True
929,52,archive,arrival court,0.0,0.0,180,turn_left,1,v44-232102,v44-230403,True,232250,ssrm.v44.replay.00929,True
930,52,signal,lens room,4.0,3.8,0,approach_group,1,v44-886251,v44-880091,True,232500,ssrm.v44.replay.00930,True
931,52,orchard,arrival court,0.0,0.0,135,request_permission,0,v44-717852,v44-719294,True,232750,ssrm.v44.replay.00931,True
932,52,repair_ring,arrival court,0.0,0.0,180,pickup_shared_object,0,v44-903968,v44-907220,True,233000,ssrm.v44.replay.00932,True
933,52,riverbend,arrival court,4.0,3.8,0,approach_group,1,v44-213500,v44-203616,True,233250,ssrm.v44.replay.00933,True
934,52,roofward,arrival court,0.0,0.0,180,request_permission,0,v44-776206,v44-774119,True,233500,ssrm.v44.replay.00934,True
935,52,archive,arrival court,0.0,0.0,180,pickup_shared_object,1,v44-230403,v44-230112,True,233750,ssrm.v44.replay.00935,True
936,53,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-719294,v44-722196,True,234000,ssrm.v44.replay.00936,True
937,53,repair_ring,arrival court,0.0,0.0,180,apologize,0,v44-907220,v44-902521,True,234250,ssrm.v44.replay.00937,True
938,53,riverbend,arrival court,4.0,3.8,0,pickup_owned_object,1,v44-203616,v44-208829,True,234500,ssrm.v44.replay.00938,True
939,53,roofward,arrival court,0.0,0.0,180,drop_object,0,v44-774119,v44-776587,True,234750,ssrm.v44.replay.00939,True
