tick_id,day,settlement_id,resident_id,phrase,relationship_prompt,relationship_days,mastery_before,mastery_after,trust_before,trust_after,phrase_used_in_project,phrase_linked_to_resident_memory,persists_across_reload,no_autonomous_language_claim,no_llm_call
988,55,lichen_bridge,Sol,bowl shared,kept bowl shared,55,0.289,0.299,0.759,0.764,True,True,True,True,True
989,55,orchid_engine,Bea,valve wait,did not turn the valve,55,0.292,0.3,0.757,0.76,True,True,True,True,True
990,56,glass_harbor,Nia,tea first,shared crossing tea,56,0.298,0.308,0.755,0.76,True,True,True,True,True
991,56,cinder_garden,Pax,seed sleep,kept the path cool,56,0.3,0.308,0.757,0.76,True,True,True,True,True
992,56,lichen_bridge,Rin,signal hush,heard my signal,56,0.299,0.309,0.757,0.762,True,True,True,True,True
993,56,orchid_engine,Eli,orchid rest,let orchid rest,56,0.3,0.308,0.759,0.762,True,True,True,True,True
994,56,moss_ward,Ari,path dry,helped after rain,56,0.298,0.308,0.757,0.762,True,True,True,True,True
995,56,glass_harbor,Oren,net keeper,kept net lane clear,56,0.3,0.308,0.766,0.769,True,True,True,True,True
996,56,cinder_garden,Vale,cool hand,remembered shade first,56,0.301,0.311,0.762,0.767,True,True,True,True,True
997,56,lichen_bridge,Sol,rope safe,waited at the rope,56,0.311,0.319,0.764,0.767,True,True,True,True,True
998,56,orchid_engine,Bea,gear lane,kept the gear lane open,56,0.309,0.319,0.76,0.765,True,True,True,True,True
999,56,moss_ward,Fay,ledger no touch,asked before ledger,56,0.31,0.318,0.759,0.762,True,True,True,True,True
1000,56,glass_harbor,Puck,lamp bright,guarded lamp for me,56,0.304,0.314,0.755,0.76,True,True,True,True,True
1001,56,cinder_garden,Wren,shade first,left my basket sorted,56,0.308,0.316,0.757,0.76,True,True,True,True,True
1002,56,lichen_bridge,Kio,bowl shared,kept bowl shared,56,0.306,0.316,0.755,0.76,True,True,True,True,True
1003,56,orchid_engine,Cai,valve wait,did not turn the valve,56,0.309,0.317,0.757,0.76,True,True,True,True,True
1004,56,moss_ward,Milo,loom wait,waited during repair,56,0.308,0.318,0.76,0.765,True,True,True,True,True
1005,56,glass_harbor,Sera,tea first,shared crossing tea,56,0.308,0.316,0.76,0.763,True,True,True,True,True
1006,56,cinder_garden,Juno,seed sleep,kept the path cool,56,0.297,0.307,0.76,0.765,True,True,True,True,True
1007,56,lichen_bridge,Luma,signal hush,heard my signal,56,0.301,0.309,0.76,0.763,True,True,True,True,True
1008,57,moss_ward,Fay,path dry,helped after rain,57,0.299,0.309,0.762,0.767,True,True,True,True,True
1009,57,glass_harbor,Puck,net keeper,kept net lane clear,57,0.3,0.308,0.76,0.763,True,True,True,True,True
1010,57,cinder_garden,Wren,cool hand,remembered shade first,57,0.3,0.31,0.76,0.765,True,True,True,True,True
1011,57,lichen_bridge,Kio,rope safe,waited at the rope,57,0.3,0.308,0.76,0.763,True,True,True,True,True
1012,57,orchid_engine,Cai,gear lane,kept the gear lane open,57,0.299,0.309,0.76,0.765,True,True,True,True,True
1013,57,moss_ward,Milo,ledger no touch,asked before ledger,57,0.298,0.306,0.765,0.768,True,True,True,True,True
1014,57,glass_harbor,Sera,lamp bright,guarded lamp for me,57,0.299,0.309,0.763,0.768,True,True,True,True,True
1015,57,cinder_garden,Juno,shade first,left my basket sorted,57,0.309,0.317,0.765,0.768,True,True,True,True,True
1016,57,lichen_bridge,Luma,bowl shared,kept bowl shared,57,0.307,0.317,0.763,0.768,True,True,True,True,True
1017,57,orchid_engine,Dax,valve wait,did not turn the valve,57,0.308,0.316,0.76,0.763,True,True,True,True,True
1018,57,moss_ward,Tala,loom wait,waited during repair,57,0.306,0.316,0.76,0.765,True,True,True,True,True
1019,57,glass_harbor,Nia,tea first,shared crossing tea,57,0.308,0.316,0.76,0.763,True,True,True,True,True
1020,57,cinder_garden,Pax,seed sleep,kept the path cool,57,0.308,0.318,0.76,0.765,True,True,True,True,True
1021,57,lichen_bridge,Rin,signal hush,heard my signal,57,0.309,0.317,0.762,0.765,True,True,True,True,True
1022,57,orchid_engine,Eli,orchid rest,let orchid rest,57,0.308,0.318,0.762,0.767,True,True,True,True,True
1023,57,moss_ward,Ari,path dry,helped after rain,57,0.308,0.318,0.762,0.767,True,True,True,True,True
1024,57,glass_harbor,Oren,net keeper,kept net lane clear,57,0.308,0.318,0.769,0.774,True,True,True,True,True
1025,57,cinder_garden,Vale,cool hand,remembered shade first,57,0.311,0.319,0.767,0.77,True,True,True,True,True
1026,58,orchid_engine,Dax,gear lane,kept the gear lane open,58,0.299,0.309,0.763,0.768,True,True,True,True,True
1027,58,moss_ward,Tala,ledger no touch,asked before ledger,58,0.3,0.308,0.765,0.768,True,True,True,True,True
1028,58,glass_harbor,Nia,lamp bright,guarded lamp for me,58,0.3,0.31,0.763,0.768,True,True,True,True,True
1029,58,cinder_garden,Pax,shade first,left my basket sorted,58,0.3,0.308,0.765,0.768,True,True,True,True,True
1030,58,lichen_bridge,Rin,bowl shared,kept bowl shared,58,0.299,0.309,0.765,0.77,True,True,True,True,True
1031,58,orchid_engine,Eli,valve wait,did not turn the valve,58,0.298,0.306,0.767,0.77,True,True,True,True,True
1032,58,moss_ward,Ari,loom wait,waited during repair,58,0.299,0.309,0.767,0.772,True,True,True,True,True
1033,58,glass_harbor,Oren,tea first,shared crossing tea,58,0.309,0.317,0.774,0.777,True,True,True,True,True
1034,58,cinder_garden,Vale,seed sleep,kept the path cool,58,0.307,0.317,0.77,0.775,True,True,True,True,True
1035,58,lichen_bridge,Sol,signal hush,heard my signal,58,0.309,0.317,0.767,0.77,True,True,True,True,True
1036,58,orchid_engine,Bea,orchid rest,let orchid rest,58,0.306,0.316,0.765,0.77,True,True,True,True,True
1037,58,moss_ward,Fay,path dry,helped after rain,58,0.309,0.317,0.767,0.77,True,True,True,True,True
1038,58,glass_harbor,Puck,net keeper,kept net lane clear,58,0.308,0.318,0.763,0.768,True,True,True,True,True
1039,58,cinder_garden,Wren,cool hand,remembered shade first,58,0.31,0.318,0.765,0.768,True,True,True,True,True
1040,58,lichen_bridge,Kio,rope safe,waited at the rope,58,0.308,0.318,0.763,0.768,True,True,True,True,True
1041,58,orchid_engine,Cai,gear lane,kept the gear lane open,58,0.309,0.317,0.765,0.768,True,True,True,True,True
1042,58,moss_ward,Milo,ledger no touch,asked before ledger,58,0.306,0.316,0.768,0.773,True,True,True,True,True
1043,58,glass_harbor,Sera,lamp bright,guarded lamp for me,58,0.309,0.317,0.768,0.771,True,True,True,True,True
1044,59,lichen_bridge,Sol,bowl shared,kept bowl shared,59,0.299,0.309,0.77,0.775,True,True,True,True,True
1045,59,orchid_engine,Bea,valve wait,did not turn the valve,59,0.3,0.308,0.77,0.773,True,True,True,True,True
1046,59,moss_ward,Fay,loom wait,waited during repair,59,0.3,0.31,0.77,0.775,True,True,True,True,True
1047,59,glass_harbor,Puck,tea first,shared crossing tea,59,0.3,0.308,0.768,0.771,True,True,True,True,True
1048,59,cinder_garden,Wren,seed sleep,kept the path cool,59,0.299,0.309,0.768,0.773,True,True,True,True,True
1049,59,lichen_bridge,Kio,signal hush,heard my signal,59,0.298,0.306,0.768,0.771,True,True,True,True,True
1050,59,orchid_engine,Cai,orchid rest,let orchid rest,59,0.299,0.309,0.768,0.773,True,True,True,True,True
1051,59,moss_ward,Milo,path dry,helped after rain,59,0.309,0.317,0.773,0.776,True,True,True,True,True
1052,59,glass_harbor,Sera,net keeper,kept net lane clear,59,0.307,0.317,0.771,0.776,True,True,True,True,True
1053,59,cinder_garden,Juno,cool hand,remembered shade first,59,0.309,0.317,0.768,0.771,True,True,True,True,True
1054,59,lichen_bridge,Luma,rope safe,waited at the rope,59,0.306,0.316,0.768,0.773,True,True,True,True,True
1055,59,orchid_engine,Dax,gear lane,kept the gear lane open,59,0.309,0.317,0.768,0.771,True,True,True,True,True
1056,59,moss_ward,Tala,ledger no touch,asked before ledger,59,0.308,0.318,0.768,0.773,True,True,True,True,True
1057,59,glass_harbor,Nia,lamp bright,guarded lamp for me,59,0.31,0.318,0.768,0.771,True,True,True,True,True
1058,59,cinder_garden,Pax,shade first,left my basket sorted,59,0.308,0.318,0.768,0.773,True,True,True,True,True
1059,59,lichen_bridge,Rin,bowl shared,kept bowl shared,59,0.309,0.317,0.77,0.773,True,True,True,True,True
1060,59,orchid_engine,Eli,valve wait,did not turn the valve,59,0.306,0.316,0.77,0.775,True,True,True,True,True
1061,59,moss_ward,Ari,loom wait,waited during repair,59,0.309,0.317,0.772,0.775,True,True,True,True,True
1062,60,cinder_garden,Juno,seed sleep,kept the path cool,60,0.307,0.317,0.771,0.776,True,True,True,True,True
1063,60,lichen_bridge,Luma,signal hush,heard my signal,60,0.309,0.317,0.773,0.776,True,True,True,True,True
1064,60,orchid_engine,Dax,orchid rest,let orchid rest,60,0.307,0.317,0.771,0.776,True,True,True,True,True
1065,60,moss_ward,Tala,path dry,helped after rain,60,0.309,0.317,0.773,0.776,True,True,True,True,True
1066,60,glass_harbor,Nia,net keeper,kept net lane clear,60,0.306,0.316,0.771,0.776,True,True,True,True,True
1067,60,cinder_garden,Pax,cool hand,remembered shade first,60,0.307,0.317,0.773,0.778,True,True,True,True,True
1068,60,lichen_bridge,Rin,rope safe,waited at the rope,60,0.308,0.318,0.773,0.778,True,True,True,True,True
1069,60,orchid_engine,Eli,gear lane,kept the gear lane open,60,0.311,0.319,0.775,0.778,True,True,True,True,True
1070,60,moss_ward,Ari,ledger no touch,asked before ledger,60,0.309,0.319,0.775,0.78,True,True,True,True,True
1071,60,glass_harbor,Oren,lamp bright,guarded lamp for me,60,0.312,0.32,0.777,0.78,True,True,True,True,True
1072,60,cinder_garden,Vale,shade first,left my basket sorted,60,0.309,0.319,0.775,0.78,True,True,True,True,True
1073,60,lichen_bridge,Sol,bowl shared,kept bowl shared,60,0.309,0.317,0.775,0.778,True,True,True,True,True
1074,60,orchid_engine,Bea,valve wait,did not turn the valve,60,0.308,0.318,0.773,0.778,True,True,True,True,True
1075,60,moss_ward,Fay,loom wait,waited during repair,60,0.31,0.318,0.775,0.778,True,True,True,True,True
1076,60,glass_harbor,Puck,tea first,shared crossing tea,60,0.308,0.318,0.771,0.776,True,True,True,True,True
1077,60,cinder_garden,Wren,seed sleep,kept the path cool,60,0.309,0.317,0.773,0.776,True,True,True,True,True
1078,60,lichen_bridge,Kio,signal hush,heard my signal,60,0.306,0.316,0.771,0.776,True,True,True,True,True
1079,60,orchid_engine,Cai,orchid rest,let orchid rest,60,0.309,0.317,0.773,0.776,True,True,True,True,True
1080,61,glass_harbor,Oren,net keeper,kept net lane clear,61,0.318,0.328,0.78,0.785,True,True,True,True,True
1081,61,cinder_garden,Vale,cool hand,remembered shade first,61,0.319,0.327,0.78,0.783,True,True,True,True,True
1082,61,lichen_bridge,Sol,rope safe,waited at the rope,61,0.319,0.329,0.778,0.783,True,True,True,True,True
1083,61,orchid_engine,Bea,gear lane,kept the gear lane open,61,0.319,0.327,0.778,0.781,True,True,True,True,True
1084,61,moss_ward,Fay,ledger no touch,asked before ledger,61,0.318,0.328,0.778,0.783,True,True,True,True,True
1085,61,glass_harbor,Puck,lamp bright,guarded lamp for me,61,0.314,0.322,0.776,0.779,True,True,True,True,True
1086,61,cinder_garden,Wren,shade first,left my basket sorted,61,0.316,0.326,0.776,0.781,True,True,True,True,True
1087,61,lichen_bridge,Kio,bowl shared,kept bowl shared,61,0.316,0.324,0.776,0.779,True,True,True,True,True
1088,61,orchid_engine,Cai,valve wait,did not turn the valve,61,0.317,0.327,0.776,0.781,True,True,True,True,True
1089,61,moss_ward,Milo,loom wait,waited during repair,61,0.318,0.326,0.776,0.779,True,True,True,True,True
1090,61,glass_harbor,Sera,tea first,shared crossing tea,61,0.316,0.326,0.776,0.781,True,True,True,True,True
1091,61,cinder_garden,Juno,seed sleep,kept the path cool,61,0.317,0.325,0.776,0.779,True,True,True,True,True
1092,61,lichen_bridge,Luma,signal hush,heard my signal,61,0.317,0.327,0.776,0.781,True,True,True,True,True
1093,61,orchid_engine,Dax,orchid rest,let orchid rest,61,0.317,0.325,0.776,0.779,True,True,True,True,True
1094,61,moss_ward,Tala,path dry,helped after rain,61,0.317,0.327,0.776,0.781,True,True,True,True,True
1095,61,glass_harbor,Nia,net keeper,kept net lane clear,61,0.316,0.324,0.776,0.779,True,True,True,True,True
1096,61,cinder_garden,Pax,cool hand,remembered shade first,61,0.317,0.327,0.778,0.783,True,True,True,True,True
1097,61,lichen_bridge,Rin,rope safe,waited at the rope,61,0.318,0.326,0.778,0.781,True,True,True,True,True
1098,62,moss_ward,Milo,ledger no touch,asked before ledger,62,0.316,0.326,0.779,0.784,True,True,True,True,True
1099,62,glass_harbor,Sera,lamp bright,guarded lamp for me,62,0.317,0.325,0.781,0.784,True,True,True,True,True
1100,62,cinder_garden,Juno,shade first,left my basket sorted,62,0.317,0.327,0.779,0.784,True,True,True,True,True
1101,62,lichen_bridge,Luma,bowl shared,kept bowl shared,62,0.317,0.325,0.781,0.784,True,True,True,True,True
1102,62,orchid_engine,Dax,valve wait,did not turn the valve,62,0.316,0.326,0.779,0.784,True,True,True,True,True
1103,62,moss_ward,Tala,loom wait,waited during repair,62,0.316,0.324,0.781,0.784,True,True,True,True,True
1104,62,glass_harbor,Nia,tea first,shared crossing tea,62,0.316,0.326,0.779,0.784,True,True,True,True,True
1105,62,cinder_garden,Pax,seed sleep,kept the path cool,62,0.318,0.326,0.783,0.786,True,True,True,True,True
1106,62,lichen_bridge,Rin,signal hush,heard my signal,62,0.317,0.327,0.781,0.786,True,True,True,True,True
1107,62,orchid_engine,Eli,orchid rest,let orchid rest,62,0.318,0.326,0.778,0.781,True,True,True,True,True
1108,62,moss_ward,Ari,path dry,helped after rain,62,0.318,0.328,0.78,0.785,True,True,True,True,True
1109,62,glass_harbor,Oren,net keeper,kept net lane clear,62,0.328,0.336,0.785,0.788,True,True,True,True,True
1110,62,cinder_garden,Vale,cool hand,remembered shade first,62,0.327,0.337,0.783,0.788,True,True,True,True,True
1111,62,lichen_bridge,Sol,rope safe,waited at the rope,62,0.329,0.337,0.783,0.786,True,True,True,True,True
1112,62,orchid_engine,Bea,gear lane,kept the gear lane open,62,0.327,0.337,0.781,0.786,True,True,True,True,True
1113,62,moss_ward,Fay,ledger no touch,asked before ledger,62,0.328,0.336,0.783,0.786,True,True,True,True,True
1114,62,glass_harbor,Puck,lamp bright,guarded lamp for me,62,0.322,0.332,0.779,0.784,True,True,True,True,True
1115,62,cinder_garden,Wren,shade first,left my basket sorted,62,0.326,0.334,0.781,0.784,True,True,True,True,True
1116,63,orchid_engine,Eli,valve wait,did not turn the valve,63,0.316,0.326,0.781,0.786,True,True,True,True,True
1117,63,moss_ward,Ari,loom wait,waited during repair,63,0.317,0.325,0.785,0.788,True,True,True,True,True
1118,63,glass_harbor,Oren,tea first,shared crossing tea,63,0.317,0.327,0.788,0.793,True,True,True,True,True
1119,63,cinder_garden,Vale,seed sleep,kept the path cool,63,0.317,0.325,0.788,0.791,True,True,True,True,True
1120,63,lichen_bridge,Sol,signal hush,heard my signal,63,0.317,0.327,0.786,0.791,True,True,True,True,True
1121,63,orchid_engine,Bea,orchid rest,let orchid rest,63,0.316,0.324,0.786,0.789,True,True,True,True,True
1122,63,moss_ward,Fay,path dry,helped after rain,63,0.317,0.327,0.786,0.791,True,True,True,True,True
1123,63,glass_harbor,Puck,net keeper,kept net lane clear,63,0.318,0.326,0.784,0.787,True,True,True,True,True
1124,63,cinder_garden,Wren,cool hand,remembered shade first,63,0.318,0.328,0.784,0.789,True,True,True,True,True
1125,63,lichen_bridge,Kio,rope safe,waited at the rope,63,0.318,0.326,0.779,0.782,True,True,True,True,True
1126,63,orchid_engine,Cai,gear lane,kept the gear lane open,63,0.317,0.327,0.781,0.786,True,True,True,True,True
1127,63,moss_ward,Milo,ledger no touch,asked before ledger,63,0.326,0.334,0.784,0.787,True,True,True,True,True
1128,63,glass_harbor,Sera,lamp bright,guarded lamp for me,63,0.325,0.335,0.784,0.789,True,True,True,True,True
1129,63,cinder_garden,Juno,shade first,left my basket sorted,63,0.327,0.335,0.784,0.787,True,True,True,True,True
1130,63,lichen_bridge,Luma,bowl shared,kept bowl shared,63,0.325,0.335,0.784,0.789,True,True,True,True,True
1131,63,orchid_engine,Dax,valve wait,did not turn the valve,63,0.326,0.334,0.784,0.787,True,True,True,True,True
1132,63,moss_ward,Tala,loom wait,waited during repair,63,0.324,0.334,0.784,0.789,True,True,True,True,True
1133,63,glass_harbor,Nia,tea first,shared crossing tea,63,0.326,0.334,0.784,0.787,True,True,True,True,True
1134,64,lichen_bridge,Kio,signal hush,heard my signal,64,0.316,0.326,0.782,0.787,True,True,True,True,True
1135,64,orchid_engine,Cai,orchid rest,let orchid rest,64,0.317,0.325,0.786,0.789,True,True,True,True,True
1136,64,moss_ward,Milo,path dry,helped after rain,64,0.317,0.327,0.787,0.792,True,True,True,True,True
1137,64,glass_harbor,Sera,net keeper,kept net lane clear,64,0.317,0.325,0.789,0.792,True,True,True,True,True
1138,64,cinder_garden,Juno,cool hand,remembered shade first,64,0.317,0.327,0.787,0.792,True,True,True,True,True
1139,64,lichen_bridge,Luma,rope safe,waited at the rope,64,0.316,0.324,0.789,0.792,True,True,True,True,True
1140,64,orchid_engine,Dax,gear lane,kept the gear lane open,64,0.317,0.327,0.787,0.792,True,True,True,True,True
1141,64,moss_ward,Tala,ledger no touch,asked before ledger,64,0.318,0.326,0.789,0.792,True,True,True,True,True
1142,64,glass_harbor,Nia,lamp bright,guarded lamp for me,64,0.318,0.328,0.787,0.792,True,True,True,True,True
1143,64,cinder_garden,Pax,shade first,left my basket sorted,64,0.318,0.326,0.786,0.789,True,True,True,True,True
1144,64,lichen_bridge,Rin,bowl shared,kept bowl shared,64,0.317,0.327,0.786,0.791,True,True,True,True,True
1145,64,orchid_engine,Eli,valve wait,did not turn the valve,64,0.326,0.334,0.786,0.789,True,True,True,True,True
1146,64,moss_ward,Ari,loom wait,waited during repair,64,0.325,0.335,0.788,0.793,True,True,True,True,True
1147,64,glass_harbor,Oren,tea first,shared crossing tea,64,0.327,0.335,0.793,0.796,True,True,True,True,True
1148,64,cinder_garden,Vale,seed sleep,kept the path cool,64,0.325,0.335,0.791,0.796,True,True,True,True,True
1149,64,lichen_bridge,Sol,signal hush,heard my signal,64,0.327,0.335,0.791,0.794,True,True,True,True,True
1150,64,orchid_engine,Bea,orchid rest,let orchid rest,64,0.324,0.334,0.789,0.794,True,True,True,True,True
1151,64,moss_ward,Fay,path dry,helped after rain,64,0.327,0.335,0.791,0.794,True,True,True,True,True
1152,65,cinder_garden,Pax,cool hand,remembered shade first,65,0.327,0.337,0.789,0.794,True,True,True,True,True
1153,65,lichen_bridge,Rin,rope safe,waited at the rope,65,0.326,0.334,0.791,0.794,True,True,True,True,True
1154,65,orchid_engine,Eli,gear lane,kept the gear lane open,65,0.319,0.329,0.789,0.794,True,True,True,True,True
