tick_id,day,route_id,agent,control_id,button_label,click_kind,animation_state_before,animation_state_after,localstorage_key,localstorage_written,dom_event_handler,visible_state_badge,private_workspace_hidden
453,38,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
454,38,archive_signal,Nia,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Nia: stepped,True
455,38,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
456,39,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
457,39,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
458,39,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
459,39,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
460,39,archive_signal,Milo,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Milo: stepped,True
461,39,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
462,39,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
463,39,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
464,39,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
465,39,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
466,39,archive_signal,Milo,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Milo: stepped,True
467,39,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
468,40,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,stepped,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
469,40,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
470,40,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
471,40,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,stepped,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
472,40,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
473,40,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
474,40,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
475,40,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
476,40,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
477,40,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
478,40,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
479,40,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
480,41,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
481,41,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
482,41,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
483,41,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
484,41,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
485,41,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
486,41,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
487,41,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
488,41,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
489,41,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
490,41,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
491,41,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
492,42,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
493,42,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
494,42,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
495,42,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
496,42,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
497,42,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
498,42,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
499,42,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
500,42,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
501,42,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
502,42,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
503,42,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
504,43,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
505,43,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
506,43,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
507,43,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
508,43,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
509,43,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
510,43,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
511,43,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
512,43,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
513,43,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
514,43,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
515,43,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
516,44,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
517,44,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
518,44,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
519,44,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
520,44,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
521,44,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
522,44,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
523,44,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
524,44,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
525,44,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
526,44,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
527,44,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
528,45,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
529,45,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
530,45,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
531,45,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
532,45,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
533,45,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
534,45,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
535,45,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
536,45,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
537,45,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
538,45,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
539,45,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
540,46,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
541,46,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
542,46,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
543,46,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
544,46,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
545,46,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
546,46,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
547,46,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
548,46,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
549,46,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
550,46,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
551,46,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
552,47,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
553,47,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
554,47,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
555,47,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
556,47,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
557,47,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
