tick_id,day,agent,project_id,public_memory_key,remembered_delegate,remembered_debt,remembered_conflict,remembered_outcome,private_workspace_sealed,replay_pointer
697,35,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day35,Fay->Ari:fit_glass,Ari->Fay:glass:2.00,glass:none,carried_into_later_routine,True,replay:697:greenhouse_heat_loop
698,35,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day35,Ari->Fay:seal_joints,Fay->Milo:rope:2.06,rope:flood_bridge_market_route,practice_run,True,replay:698:flood_bridge_market_route
699,35,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day35,Nia->Nia:sort_index,Nia->Fay:paper:2.07,paper:archive_public_kiosk,practice_run,True,replay:699:archive_public_kiosk
700,36,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day36,Milo->Fay:comfort_corner,Fay->Milo:rope:2.12,rope:none,practice_run,True,replay:700:dusk_signal_court
701,36,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day36,Fay->Milo:coil_pipe,Milo->Ari:copper:0.56,copper:greenhouse_heat_loop,practice_run,True,replay:701:greenhouse_heat_loop
702,36,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day36,Ari->Milo:lamp_markers,Milo->Ari:oil:0.46,oil:none,carried_into_later_routine,True,replay:702:flood_bridge_market_route
703,36,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day36,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:703:archive_public_kiosk
704,36,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day36,Milo->Fay:comfort_corner,Milo->Fay:rope:0.84,rope:dusk_signal_court,practice_run,True,replay:704:dusk_signal_court
705,36,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day36,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:705:greenhouse_heat_loop
706,36,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day36,Ari->Milo:lamp_markers,Milo->Nia:oil:0.15,oil:flood_bridge_market_route,carried_into_later_routine,True,replay:706:flood_bridge_market_route
707,36,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day36,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:707:archive_public_kiosk
708,36,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day36,Milo->Fay:comfort_corner,Fay->Milo:rope:2.18,rope:none,practice_run,True,replay:708:dusk_signal_court
709,36,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day36,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:709:greenhouse_heat_loop
710,36,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day36,Ari->Milo:lamp_markers,Milo->Ari:oil:0.46,oil:none,carried_into_later_routine,True,replay:710:flood_bridge_market_route
711,36,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day36,Nia->Ari:build_frame,Ari->Milo:ink:0.68,ink:archive_public_kiosk,practice_run,True,replay:711:archive_public_kiosk
712,36,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day36,Milo->Fay:comfort_corner,Fay->Milo:rope:2.24,rope:none,practice_run,True,replay:712:dusk_signal_court
713,36,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day36,Fay->Milo:coil_pipe,Milo->Ari:copper:0.70,copper:greenhouse_heat_loop,practice_run,True,replay:713:greenhouse_heat_loop
714,36,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day36,Ari->Milo:lamp_markers,Milo->Ari:oil:0.46,oil:none,carried_into_later_routine,True,replay:714:flood_bridge_market_route
715,36,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day36,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:715:archive_public_kiosk
716,36,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day36,Milo->Fay:comfort_corner,Milo->Fay:rope:0.98,rope:dusk_signal_court,practice_run,True,replay:716:dusk_signal_court
717,36,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day36,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:717:greenhouse_heat_loop
718,36,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day36,Ari->Milo:lamp_markers,Milo->Nia:oil:0.26,oil:flood_bridge_market_route,carried_into_later_routine,True,replay:718:flood_bridge_market_route
719,36,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day36,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:719:archive_public_kiosk
720,37,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day37,Milo->Ari:stake_posts,Ari->Milo:oil:0.25,oil:none,practice_run,True,replay:720:dusk_signal_court
721,37,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day37,Fay->Fay:plant_bed,Fay->Nia:water:1.40,water:greenhouse_heat_loop,practice_run,True,replay:721:greenhouse_heat_loop
722,37,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day37,Ari->Nia:survey_piers,Nia->Ari:planks:0.62,planks:none,practice_run,True,replay:722:flood_bridge_market_route
723,37,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day37,Nia->Fay:weather_copy,Milo->Fay:thread:1.14,thread:archive_public_kiosk,carried_into_later_routine,True,replay:723:archive_public_kiosk
724,37,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day37,Milo->Ari:stake_posts,Fay->Ari:oil:0.84,oil:dusk_signal_court,practice_run,True,replay:724:dusk_signal_court
725,37,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day37,Fay->Fay:plant_bed,Fay->Nia:water:1.40,water:greenhouse_heat_loop,practice_run,True,replay:725:greenhouse_heat_loop
726,37,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day37,Ari->Nia:survey_piers,Nia->Milo:planks:0.99,planks:flood_bridge_market_route,practice_run,True,replay:726:flood_bridge_market_route
727,37,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day37,Nia->Fay:weather_copy,Fay->Nia:thread:0.48,thread:none,carried_into_later_routine,True,replay:727:archive_public_kiosk
728,37,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day37,Milo->Ari:stake_posts,Fay->Ari:oil:0.95,oil:dusk_signal_court,practice_run,True,replay:728:dusk_signal_court
729,37,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day37,Fay->Fay:plant_bed,Milo->Fay:water:0.28,water:none,practice_run,True,replay:729:greenhouse_heat_loop
730,37,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day37,Ari->Nia:survey_piers,Nia->Milo:planks:1.16,planks:flood_bridge_market_route,practice_run,True,replay:730:flood_bridge_market_route
731,37,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day37,Nia->Fay:weather_copy,Milo->Fay:thread:1.25,thread:archive_public_kiosk,carried_into_later_routine,True,replay:731:archive_public_kiosk
732,37,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day37,Milo->Ari:stake_posts,Ari->Milo:oil:0.25,oil:none,practice_run,True,replay:732:dusk_signal_court
733,37,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day37,Fay->Fay:plant_bed,Fay->Nia:water:1.57,water:greenhouse_heat_loop,practice_run,True,replay:733:greenhouse_heat_loop
734,37,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day37,Ari->Nia:survey_piers,Nia->Ari:planks:0.62,planks:none,practice_run,True,replay:734:flood_bridge_market_route
735,37,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day37,Nia->Fay:weather_copy,Milo->Fay:thread:1.39,thread:archive_public_kiosk,carried_into_later_routine,True,replay:735:archive_public_kiosk
736,37,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day37,Milo->Ari:stake_posts,Ari->Milo:oil:0.42,oil:flood_bridge_market_route,practice_run,True,replay:736:dusk_signal_court
737,37,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day37,Fay->Fay:plant_bed,Fay->Nia:water:1.46,water:greenhouse_heat_loop,practice_run,True,replay:737:greenhouse_heat_loop
738,37,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day37,Ari->Nia:survey_piers,Nia->Milo:planks:1.30,planks:flood_bridge_market_route,practice_run,True,replay:738:flood_bridge_market_route
739,37,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day37,Nia->Fay:weather_copy,Fay->Nia:thread:0.54,thread:none,carried_into_later_routine,True,replay:739:archive_public_kiosk
740,38,Milo,dusk_signal_court,v26:Milo:dusk_signal_court:day38,Milo->Milo:string_wire,Nia->Milo:wire:0.20,wire:none,carried_into_later_routine,True,replay:740:dusk_signal_court
741,38,Nia,greenhouse_heat_loop,v26:Nia:greenhouse_heat_loop:day38,Fay->Nia:index_care,Nia->Fay:compost:0.56,compost:none,practice_run,True,replay:741:greenhouse_heat_loop
742,38,Ari,flood_bridge_market_route,v26:Ari:flood_bridge_market_route:day38,Ari->Ari:cut_planks,Fay->Ari:resin:0.06,resin:none,practice_run,True,replay:742:flood_bridge_market_route
743,38,Milo,archive_public_kiosk,v26:Milo:archive_public_kiosk:day38,Nia->Milo:lamp_mount,Nia->Milo:glass:0.74,glass:archive_public_kiosk,practice_run,True,replay:743:archive_public_kiosk
744,38,Milo,dusk_signal_court,v26:Milo:dusk_signal_court:day38,Milo->Milo:string_wire,Nia->Milo:wire:0.20,wire:none,carried_into_later_routine,True,replay:744:dusk_signal_court
745,38,Nia,greenhouse_heat_loop,v26:Nia:greenhouse_heat_loop:day38,Fay->Nia:index_care,Nia->Ari:compost:0.56,compost:greenhouse_heat_loop,practice_run,True,replay:745:greenhouse_heat_loop
746,38,Ari,flood_bridge_market_route,v26:Ari:flood_bridge_market_route:day38,Ari->Ari:cut_planks,Fay->Ari:resin:0.06,resin:none,practice_run,True,replay:746:flood_bridge_market_route
747,38,Milo,archive_public_kiosk,v26:Milo:archive_public_kiosk:day38,Nia->Milo:lamp_mount,Milo->Nia:glass:0.68,glass:none,practice_run,True,replay:747:archive_public_kiosk
748,38,Milo,dusk_signal_court,v26:Milo:dusk_signal_court:day38,Milo->Milo:string_wire,Milo->Fay:wire:0.70,wire:dusk_signal_court,carried_into_later_routine,True,replay:748:dusk_signal_court
749,38,Nia,greenhouse_heat_loop,v26:Nia:greenhouse_heat_loop:day38,Fay->Nia:index_care,Nia->Fay:compost:0.56,compost:none,practice_run,True,replay:749:greenhouse_heat_loop
750,38,Ari,flood_bridge_market_route,v26:Ari:flood_bridge_market_route:day38,Ari->Ari:cut_planks,Ari->Nia:resin:0.44,resin:flood_bridge_market_route,practice_run,True,replay:750:flood_bridge_market_route
751,38,Milo,archive_public_kiosk,v26:Milo:archive_public_kiosk:day38,Nia->Milo:lamp_mount,Milo->Nia:glass:0.68,glass:none,practice_run,True,replay:751:archive_public_kiosk
752,38,Milo,dusk_signal_court,v26:Milo:dusk_signal_court:day38,Milo->Milo:string_wire,Nia->Milo:wire:0.20,wire:none,carried_into_later_routine,True,replay:752:dusk_signal_court
753,38,Nia,greenhouse_heat_loop,v26:Nia:greenhouse_heat_loop:day38,Fay->Nia:index_care,Nia->Fay:compost:0.56,compost:none,practice_run,True,replay:753:greenhouse_heat_loop
754,38,Ari,flood_bridge_market_route,v26:Ari:flood_bridge_market_route:day38,Ari->Ari:cut_planks,Fay->Ari:resin:0.06,resin:none,practice_run,True,replay:754:flood_bridge_market_route
755,38,Milo,archive_public_kiosk,v26:Milo:archive_public_kiosk:day38,Nia->Milo:lamp_mount,Milo->Nia:glass:0.67,glass:dusk_signal_court,practice_run,True,replay:755:archive_public_kiosk
756,38,Milo,dusk_signal_court,v26:Milo:dusk_signal_court:day38,Milo->Milo:string_wire,Nia->Milo:wire:0.20,wire:none,carried_into_later_routine,True,replay:756:dusk_signal_court
757,38,Nia,greenhouse_heat_loop,v26:Nia:greenhouse_heat_loop:day38,Fay->Nia:index_care,Nia->Fay:compost:0.70,compost:flood_bridge_market_route,practice_run,True,replay:757:greenhouse_heat_loop
758,38,Ari,flood_bridge_market_route,v26:Ari:flood_bridge_market_route:day38,Ari->Ari:cut_planks,Fay->Ari:resin:0.06,resin:none,practice_run,True,replay:758:flood_bridge_market_route
759,38,Milo,archive_public_kiosk,v26:Milo:archive_public_kiosk:day38,Nia->Milo:lamp_mount,Milo->Nia:glass:0.67,glass:none,practice_run,True,replay:759:archive_public_kiosk
760,39,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day39,Milo->Nia:signal_code,Nia->Ari:glass:2.30,glass:dusk_signal_court,practice_run,True,replay:760:dusk_signal_court
761,39,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day39,Fay->Ari:fit_glass,Ari->Fay:glass:2.06,glass:none,practice_run,True,replay:761:greenhouse_heat_loop
762,39,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day39,Ari->Fay:seal_joints,Fay->Milo:rope:2.41,rope:flood_bridge_market_route,practice_run,True,replay:762:flood_bridge_market_route
763,39,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day39,Nia->Nia:sort_index,Nia->Fay:paper:2.18,paper:archive_public_kiosk,practice_run,True,replay:763:archive_public_kiosk
764,39,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day39,Milo->Nia:signal_code,Nia->Milo:glass:0.74,glass:none,practice_run,True,replay:764:dusk_signal_court
765,39,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day39,Fay->Ari:fit_glass,Ari->Nia:glass:2.25,glass:greenhouse_heat_loop,practice_run,True,replay:765:greenhouse_heat_loop
766,39,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day39,Ari->Fay:seal_joints,Fay->Ari:rope:1.58,rope:none,practice_run,True,replay:766:flood_bridge_market_route
767,39,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day39,Nia->Nia:sort_index,Nia->Fay:paper:2.32,paper:archive_public_kiosk,practice_run,True,replay:767:archive_public_kiosk
768,39,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day39,Milo->Nia:signal_code,Nia->Milo:glass:0.91,glass:flood_bridge_market_route,practice_run,True,replay:768:dusk_signal_court
769,39,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day39,Fay->Ari:fit_glass,Ari->Nia:glass:2.36,glass:greenhouse_heat_loop,practice_run,True,replay:769:greenhouse_heat_loop
770,39,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day39,Ari->Fay:seal_joints,Fay->Ari:rope:1.72,rope:dusk_signal_court,practice_run,True,replay:770:flood_bridge_market_route
771,39,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day39,Nia->Nia:sort_index,Ari->Nia:paper:0.33,paper:none,practice_run,True,replay:771:archive_public_kiosk
772,39,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day39,Milo->Nia:signal_code,Nia->Ari:glass:2.41,glass:dusk_signal_court,practice_run,True,replay:772:dusk_signal_court
773,39,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day39,Fay->Ari:fit_glass,Ari->Fay:glass:2.12,glass:none,practice_run,True,replay:773:greenhouse_heat_loop
774,39,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day39,Ari->Fay:seal_joints,Fay->Milo:rope:2.58,rope:flood_bridge_market_route,practice_run,True,replay:774:flood_bridge_market_route
775,39,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day39,Nia->Nia:sort_index,Nia->Fay:paper:2.43,paper:archive_public_kiosk,practice_run,True,replay:775:archive_public_kiosk
776,39,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day39,Milo->Nia:signal_code,Nia->Milo:glass:0.91,glass:none,practice_run,True,replay:776:dusk_signal_court
777,39,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day39,Fay->Ari:fit_glass,Ari->Nia:glass:2.53,glass:greenhouse_heat_loop,practice_run,True,replay:777:greenhouse_heat_loop
778,39,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day39,Ari->Fay:seal_joints,Fay->Ari:rope:1.72,rope:none,practice_run,True,replay:778:flood_bridge_market_route
779,39,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day39,Nia->Nia:sort_index,Ari->Nia:paper:0.47,paper:greenhouse_heat_loop,practice_run,True,replay:779:archive_public_kiosk
780,40,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day40,Fay->Ari:fit_glass,Ari->Fay:glass:2.18,glass:none,practice_run,True,replay:780:greenhouse_heat_loop
781,40,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day40,Ari->Fay:seal_joints,Fay->Nia:rope:3.24,rope:flood_bridge_market_route,practice_run,True,replay:781:flood_bridge_market_route
782,40,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day40,Nia->Nia:sort_index,Nia->Milo:paper:1.91,paper:archive_public_kiosk,practice_run,True,replay:782:archive_public_kiosk
783,40,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day40,Milo->Nia:signal_code,Nia->Milo:glass:0.91,glass:none,practice_run,True,replay:783:dusk_signal_court
784,40,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day40,Fay->Ari:fit_glass,Fay->Ari:glass:2.22,glass:greenhouse_heat_loop,practice_run,True,replay:784:greenhouse_heat_loop
785,40,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day40,Ari->Fay:seal_joints,Fay->Ari:rope:1.72,rope:none,practice_run,True,replay:785:flood_bridge_market_route
786,40,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day40,Nia->Nia:sort_index,Nia->Milo:paper:2.05,paper:archive_public_kiosk,practice_run,True,replay:786:archive_public_kiosk
787,40,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day40,Milo->Nia:signal_code,Nia->Fay:glass:3.03,glass:dusk_signal_court,practice_run,True,replay:787:dusk_signal_court
788,40,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day40,Fay->Ari:fit_glass,Fay->Ari:glass:2.33,glass:greenhouse_heat_loop,practice_run,True,replay:788:greenhouse_heat_loop
789,40,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day40,Ari->Fay:seal_joints,Fay->Nia:rope:3.38,rope:flood_bridge_market_route,practice_run,True,replay:789:flood_bridge_market_route
790,40,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day40,Nia->Nia:sort_index,Ari->Nia:paper:0.47,paper:none,practice_run,True,replay:790:archive_public_kiosk
791,40,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day40,Milo->Nia:signal_code,Nia->Fay:glass:3.14,glass:dusk_signal_court,practice_run,True,replay:791:dusk_signal_court
792,40,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day40,Fay->Ari:fit_glass,Ari->Fay:glass:2.24,glass:none,practice_run,True,replay:792:greenhouse_heat_loop
793,40,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day40,Ari->Fay:seal_joints,Fay->Nia:rope:3.55,rope:flood_bridge_market_route,practice_run,True,replay:793:flood_bridge_market_route
794,40,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day40,Nia->Nia:sort_index,Nia->Milo:paper:2.16,paper:archive_public_kiosk,practice_run,True,replay:794:archive_public_kiosk
795,40,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day40,Milo->Nia:signal_code,Nia->Milo:glass:0.91,glass:none,practice_run,True,replay:795:dusk_signal_court
796,40,Ari,greenhouse_heat_loop,v26:Ari:greenhouse_heat_loop:day40,Fay->Ari:fit_glass,Fay->Ari:glass:2.50,glass:greenhouse_heat_loop,practice_run,True,replay:796:greenhouse_heat_loop
797,40,Fay,flood_bridge_market_route,v26:Fay:flood_bridge_market_route:day40,Ari->Fay:seal_joints,Fay->Ari:rope:1.72,rope:none,practice_run,True,replay:797:flood_bridge_market_route
798,40,Nia,archive_public_kiosk,v26:Nia:archive_public_kiosk:day40,Nia->Nia:sort_index,Nia->Milo:paper:2.30,paper:archive_public_kiosk,practice_run,True,replay:798:archive_public_kiosk
799,40,Nia,dusk_signal_court,v26:Nia:dusk_signal_court:day40,Milo->Nia:signal_code,Nia->Fay:glass:3.31,glass:dusk_signal_court,practice_run,True,replay:799:dusk_signal_court
800,41,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day41,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:800:greenhouse_heat_loop
801,41,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day41,Ari->Milo:lamp_markers,Nia->Milo:oil:0.33,oil:flood_bridge_market_route,practice_run,True,replay:801:flood_bridge_market_route
802,41,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day41,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:802:archive_public_kiosk
803,41,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day41,Milo->Fay:comfort_corner,Fay->Milo:rope:2.64,rope:none,practice_run,True,replay:803:dusk_signal_court
804,41,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day41,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:804:greenhouse_heat_loop
805,41,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day41,Ari->Milo:lamp_markers,Milo->Ari:oil:0.46,oil:none,practice_run,True,replay:805:flood_bridge_market_route
806,41,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day41,Nia->Ari:build_frame,Ari->Fay:ink:1.19,ink:archive_public_kiosk,practice_run,True,replay:806:archive_public_kiosk
807,41,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day41,Milo->Fay:comfort_corner,Fay->Milo:rope:2.70,rope:none,practice_run,True,replay:807:dusk_signal_court
808,41,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day41,Fay->Milo:coil_pipe,Milo->Nia:copper:0.98,copper:greenhouse_heat_loop,practice_run,True,replay:808:greenhouse_heat_loop
809,41,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day41,Ari->Milo:lamp_markers,Milo->Ari:oil:0.46,oil:none,practice_run,True,replay:809:flood_bridge_market_route
810,41,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day41,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:810:archive_public_kiosk
811,41,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day41,Milo->Fay:comfort_corner,Fay->Ari:rope:1.86,rope:dusk_signal_court,practice_run,True,replay:811:dusk_signal_court
812,41,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day41,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:812:greenhouse_heat_loop
813,41,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day41,Ari->Milo:lamp_markers,Nia->Milo:oil:0.44,oil:flood_bridge_market_route,practice_run,True,replay:813:flood_bridge_market_route
814,41,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day41,Nia->Ari:build_frame,Ari->Nia:ink:0.17,ink:none,practice_run,True,replay:814:archive_public_kiosk
815,41,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day41,Milo->Fay:comfort_corner,Fay->Milo:rope:2.76,rope:none,practice_run,True,replay:815:dusk_signal_court
816,41,Milo,greenhouse_heat_loop,v26:Milo:greenhouse_heat_loop:day41,Fay->Milo:coil_pipe,Milo->Fay:copper:0.14,copper:none,practice_run,True,replay:816:greenhouse_heat_loop
817,41,Milo,flood_bridge_market_route,v26:Milo:flood_bridge_market_route:day41,Ari->Milo:lamp_markers,Milo->Ari:oil:0.46,oil:none,practice_run,True,replay:817:flood_bridge_market_route
818,41,Ari,archive_public_kiosk,v26:Ari:archive_public_kiosk:day41,Nia->Ari:build_frame,Ari->Fay:ink:1.36,ink:archive_public_kiosk,practice_run,True,replay:818:archive_public_kiosk
819,41,Fay,dusk_signal_court,v26:Fay:dusk_signal_court:day41,Milo->Fay:comfort_corner,Fay->Milo:rope:2.82,rope:none,practice_run,True,replay:819:dusk_signal_court
820,42,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day42,Fay->Fay:plant_bed,Milo->Fay:water:0.21,water:flood_bridge_market_route,carried_into_later_routine,True,replay:820:greenhouse_heat_loop
821,42,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day42,Ari->Nia:survey_piers,Ari->Nia:planks:1.55,planks:flood_bridge_market_route,practice_run,True,replay:821:flood_bridge_market_route
822,42,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day42,Nia->Fay:weather_copy,Fay->Nia:thread:0.60,thread:none,practice_run,True,replay:822:archive_public_kiosk
823,42,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day42,Milo->Ari:stake_posts,Ari->Fay:oil:0.98,oil:dusk_signal_court,practice_run,True,replay:823:dusk_signal_court
824,42,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day42,Fay->Fay:plant_bed,Milo->Fay:water:0.21,water:none,carried_into_later_routine,True,replay:824:greenhouse_heat_loop
825,42,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day42,Ari->Nia:survey_piers,Ari->Nia:planks:1.72,planks:flood_bridge_market_route,practice_run,True,replay:825:flood_bridge_market_route
826,42,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day42,Nia->Fay:weather_copy,Fay->Milo:thread:0.97,thread:archive_public_kiosk,practice_run,True,replay:826:archive_public_kiosk
827,42,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day42,Milo->Ari:stake_posts,Ari->Milo:oil:0.42,oil:none,practice_run,True,replay:827:dusk_signal_court
828,42,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day42,Fay->Fay:plant_bed,Milo->Fay:water:0.38,water:flood_bridge_market_route,carried_into_later_routine,True,replay:828:greenhouse_heat_loop
829,42,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day42,Ari->Nia:survey_piers,Nia->Ari:planks:0.62,planks:none,practice_run,True,replay:829:flood_bridge_market_route
830,42,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day42,Nia->Fay:weather_copy,Fay->Milo:thread:1.11,thread:archive_public_kiosk,practice_run,True,replay:830:archive_public_kiosk
831,42,Ari,dusk_signal_court,v26:Ari:dusk_signal_court:day42,Milo->Ari:stake_posts,Ari->Fay:oil:1.15,oil:dusk_signal_court,practice_run,True,replay:831:dusk_signal_court
832,42,Fay,greenhouse_heat_loop,v26:Fay:greenhouse_heat_loop:day42,Fay->Fay:plant_bed,Fay->Ari:water:0.94,water:greenhouse_heat_loop,carried_into_later_routine,True,replay:832:greenhouse_heat_loop
833,42,Nia,flood_bridge_market_route,v26:Nia:flood_bridge_market_route:day42,Ari->Nia:survey_piers,Ari->Nia:planks:1.66,planks:flood_bridge_market_route,practice_run,True,replay:833:flood_bridge_market_route
834,42,Fay,archive_public_kiosk,v26:Fay:archive_public_kiosk:day42,Nia->Fay:weather_copy,Fay->Nia:thread:0.66,thread:none,practice_run,True,replay:834:archive_public_kiosk
