tick_id,day,settlement_id,scheduler_id,partner_id,witness_id,scheduled_task,scheduled_room,avatar_action,schedule_source,dependency,start_slot,duration_slots,schedule_status,advanced_without_avatar,visible_schedule_card,private_workspace_sealed
1061,59,orchard,Mara,Pim,Suf,trade tokens,seed lane,inspect_role_board,resident-to-resident,dry rows,17,2,scheduled,True,True,True
1062,60,riverbend,Ari,Lio,Cee,repair crossing,arrival court,ask_about_debt,resident-to-resident,trim lantern,0,1,renegotiated,True,True,True
1063,60,roofward,Sera,Orr,Bex,sort ledger,glass stair,ask_forgiveness_limit,resident-to-resident,set hinge,1,2,scheduled,True,True,True
1064,60,archive,Vell,Rin,Nia,seal desk,spool room,inspect_role_board,resident-to-resident,quiet stacks,2,3,scheduled,True,True,True
1065,60,signal,Oda,Milo,Ren,read wind,lens room,absent,resident-to-resident,check rope,3,1,scheduled,True,True,True
1066,60,orchard,Ivo,Mara,Pim,count seeds,satchel shed,ask_about_debt,resident-to-resident,trade tokens,4,2,scheduled,True,True,True
1067,60,repair_ring,Pax,Vale,Wren,clip wire,arrival court,ask_forgiveness_limit,resident-to-resident,test bell,5,3,scheduled,True,True,True
1068,60,riverbend,Cee,Nox,Ari,dry cords,plank hall,absent,resident-to-resident,watch water,6,1,scheduled,True,True,True
1069,60,roofward,Bex,Fay,Sera,shade stair,warm lane,ask_about_debt,resident-to-resident,clean lens,7,2,scheduled,True,True,True
1070,60,archive,Nia,Toma,Vell,sort tags,ink niche,ask_forgiveness_limit,resident-to-resident,thread spool,8,3,scheduled,True,True,True
1071,60,signal,Ren,Kesh,Oda,fill lantern,signal perch,inspect_role_board,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
1072,60,orchard,Pim,Suf,Ivo,dry rows,arrival court,absent,resident-to-resident,watch mud,10,2,scheduled,True,True,True
1073,60,repair_ring,Wren,Juno,Pax,watch sparks,wire bench,ask_about_debt,resident-to-resident,cool bench,11,3,scheduled,True,True,True
1074,60,riverbend,Ari,Lio,Cee,repair crossing,wet crossing,inspect_role_board,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
1075,60,roofward,Sera,Orr,Bex,sort ledger,ledger loft,absent,resident-to-resident,set hinge,13,2,scheduled,True,True,True
1076,60,archive,Vell,Rin,Nia,seal desk,memory desk,ask_about_debt,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
1077,60,signal,Oda,Milo,Ren,read wind,arrival court,ask_forgiveness_limit,resident-to-resident,check rope,15,1,scheduled,True,True,True
1078,60,orchard,Ivo,Mara,Pim,count seeds,seed lane,inspect_role_board,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
1079,60,repair_ring,Pax,Vale,Wren,clip wire,spark lane,absent,resident-to-resident,test bell,17,3,scheduled,True,True,True
1080,61,roofward,Fay,Sera,Orr,clean lens,glass stair,ask_forgiveness_limit,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
1081,61,archive,Toma,Vell,Rin,thread spool,spool room,inspect_role_board,resident-to-resident,seal desk,1,3,scheduled,True,True,True
1082,61,signal,Kesh,Oda,Milo,watch lens,lens room,absent,resident-to-resident,read wind,2,1,scheduled,True,True,True
1083,61,orchard,Suf,Ivo,Mara,watch mud,satchel shed,ask_about_debt,resident-to-resident,count seeds,3,2,scheduled,True,True,True
1084,61,repair_ring,Juno,Pax,Vale,cool bench,arrival court,ask_forgiveness_limit,resident-to-resident,clip wire,4,3,scheduled,True,True,True
1085,61,riverbend,Lio,Cee,Nox,trim lantern,plank hall,absent,resident-to-resident,dry cords,5,1,scheduled,True,True,True
1086,61,roofward,Orr,Bex,Fay,set hinge,warm lane,ask_about_debt,resident-to-resident,shade stair,6,2,scheduled,True,True,True
1087,61,archive,Rin,Nia,Toma,quiet stacks,ink niche,ask_forgiveness_limit,resident-to-resident,sort tags,7,3,scheduled,True,True,True
1088,61,signal,Milo,Ren,Kesh,check rope,signal perch,inspect_role_board,resident-to-resident,fill lantern,8,1,scheduled,True,True,True
1089,61,orchard,Mara,Pim,Suf,trade tokens,arrival court,absent,resident-to-resident,dry rows,9,2,renegotiated,True,True,True
1090,61,repair_ring,Vale,Wren,Juno,test bell,wire bench,ask_about_debt,resident-to-resident,watch sparks,10,3,scheduled,True,True,True
1091,61,riverbend,Nox,Ari,Lio,watch water,wet crossing,inspect_role_board,resident-to-resident,repair crossing,11,1,scheduled,True,True,True
1092,61,roofward,Fay,Sera,Orr,clean lens,ledger loft,absent,resident-to-resident,sort ledger,12,2,scheduled,True,True,True
1093,61,archive,Toma,Vell,Rin,thread spool,memory desk,ask_about_debt,resident-to-resident,seal desk,13,3,scheduled,True,True,True
1094,61,signal,Kesh,Oda,Milo,watch lens,arrival court,ask_forgiveness_limit,resident-to-resident,read wind,14,1,scheduled,True,True,True
1095,61,orchard,Suf,Ivo,Mara,watch mud,seed lane,inspect_role_board,resident-to-resident,count seeds,15,2,scheduled,True,True,True
1096,61,repair_ring,Juno,Pax,Vale,cool bench,spark lane,absent,resident-to-resident,clip wire,16,3,scheduled,True,True,True
1097,61,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,ask_forgiveness_limit,resident-to-resident,dry cords,17,1,scheduled,True,True,True
1098,62,archive,Nia,Toma,Vell,sort tags,spool room,inspect_role_board,resident-to-resident,thread spool,0,3,renegotiated,True,True,True
1099,62,signal,Ren,Kesh,Oda,fill lantern,lens room,absent,resident-to-resident,watch lens,1,1,scheduled,True,True,True
1100,62,orchard,Pim,Suf,Ivo,dry rows,satchel shed,ask_about_debt,resident-to-resident,watch mud,2,2,scheduled,True,True,True
1101,62,repair_ring,Wren,Juno,Pax,watch sparks,arrival court,ask_forgiveness_limit,resident-to-resident,cool bench,3,3,scheduled,True,True,True
1102,62,riverbend,Ari,Lio,Cee,repair crossing,plank hall,absent,resident-to-resident,trim lantern,4,1,scheduled,True,True,True
1103,62,roofward,Sera,Orr,Bex,sort ledger,warm lane,ask_about_debt,resident-to-resident,set hinge,5,2,scheduled,True,True,True
1104,62,archive,Vell,Rin,Nia,seal desk,ink niche,ask_forgiveness_limit,resident-to-resident,quiet stacks,6,3,scheduled,True,True,True
1105,62,signal,Oda,Milo,Ren,read wind,signal perch,inspect_role_board,resident-to-resident,check rope,7,1,scheduled,True,True,True
1106,62,orchard,Ivo,Mara,Pim,count seeds,arrival court,absent,resident-to-resident,trade tokens,8,2,scheduled,True,True,True
1107,62,repair_ring,Pax,Vale,Wren,clip wire,wire bench,ask_about_debt,resident-to-resident,test bell,9,3,renegotiated,True,True,True
1108,62,riverbend,Cee,Nox,Ari,dry cords,wet crossing,inspect_role_board,resident-to-resident,watch water,10,1,scheduled,True,True,True
1109,62,roofward,Bex,Fay,Sera,shade stair,ledger loft,absent,resident-to-resident,clean lens,11,2,scheduled,True,True,True
1110,62,archive,Nia,Toma,Vell,sort tags,memory desk,ask_about_debt,resident-to-resident,thread spool,12,3,scheduled,True,True,True
1111,62,signal,Ren,Kesh,Oda,fill lantern,arrival court,ask_forgiveness_limit,resident-to-resident,watch lens,13,1,scheduled,True,True,True
1112,62,orchard,Pim,Suf,Ivo,dry rows,seed lane,inspect_role_board,resident-to-resident,watch mud,14,2,scheduled,True,True,True
1113,62,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,absent,resident-to-resident,cool bench,15,3,scheduled,True,True,True
1114,62,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,ask_forgiveness_limit,resident-to-resident,trim lantern,16,1,scheduled,True,True,True
1115,62,roofward,Sera,Orr,Bex,sort ledger,sun sill,inspect_role_board,resident-to-resident,set hinge,17,2,scheduled,True,True,True
1116,63,signal,Milo,Ren,Kesh,check rope,lens room,absent,resident-to-resident,fill lantern,0,1,renegotiated,True,True,True
1117,63,orchard,Mara,Pim,Suf,trade tokens,satchel shed,ask_about_debt,resident-to-resident,dry rows,1,2,scheduled,True,True,True
1118,63,repair_ring,Vale,Wren,Juno,test bell,arrival court,ask_forgiveness_limit,resident-to-resident,watch sparks,2,3,scheduled,True,True,True
1119,63,riverbend,Nox,Ari,Lio,watch water,plank hall,absent,resident-to-resident,repair crossing,3,1,scheduled,True,True,True
1120,63,roofward,Fay,Sera,Orr,clean lens,warm lane,ask_about_debt,resident-to-resident,sort ledger,4,2,scheduled,True,True,True
1121,63,archive,Toma,Vell,Rin,thread spool,ink niche,ask_forgiveness_limit,resident-to-resident,seal desk,5,3,scheduled,True,True,True
1122,63,signal,Kesh,Oda,Milo,watch lens,signal perch,inspect_role_board,resident-to-resident,read wind,6,1,scheduled,True,True,True
1123,63,orchard,Suf,Ivo,Mara,watch mud,arrival court,absent,resident-to-resident,count seeds,7,2,scheduled,True,True,True
1124,63,repair_ring,Juno,Pax,Vale,cool bench,wire bench,ask_about_debt,resident-to-resident,clip wire,8,3,scheduled,True,True,True
1125,63,riverbend,Lio,Cee,Nox,trim lantern,wet crossing,inspect_role_board,resident-to-resident,dry cords,9,1,renegotiated,True,True,True
1126,63,roofward,Orr,Bex,Fay,set hinge,ledger loft,absent,resident-to-resident,shade stair,10,2,scheduled,True,True,True
1127,63,archive,Rin,Nia,Toma,quiet stacks,memory desk,ask_about_debt,resident-to-resident,sort tags,11,3,scheduled,True,True,True
1128,63,signal,Milo,Ren,Kesh,check rope,arrival court,ask_forgiveness_limit,resident-to-resident,fill lantern,12,1,scheduled,True,True,True
1129,63,orchard,Mara,Pim,Suf,trade tokens,seed lane,inspect_role_board,resident-to-resident,dry rows,13,2,scheduled,True,True,True
1130,63,repair_ring,Vale,Wren,Juno,test bell,spark lane,absent,resident-to-resident,watch sparks,14,3,scheduled,True,True,True
1131,63,riverbend,Nox,Ari,Lio,watch water,dry ridge,ask_forgiveness_limit,resident-to-resident,repair crossing,15,1,scheduled,True,True,True
1132,63,roofward,Fay,Sera,Orr,clean lens,sun sill,inspect_role_board,resident-to-resident,sort ledger,16,2,scheduled,True,True,True
1133,63,archive,Toma,Vell,Rin,thread spool,arrival court,absent,resident-to-resident,seal desk,17,3,scheduled,True,True,True
1134,64,orchard,Ivo,Mara,Pim,count seeds,satchel shed,ask_about_debt,resident-to-resident,trade tokens,0,2,renegotiated,True,True,True
1135,64,repair_ring,Pax,Vale,Wren,clip wire,arrival court,ask_forgiveness_limit,resident-to-resident,test bell,1,3,scheduled,True,True,True
1136,64,riverbend,Cee,Nox,Ari,dry cords,plank hall,absent,resident-to-resident,watch water,2,1,scheduled,True,True,True
1137,64,roofward,Bex,Fay,Sera,shade stair,warm lane,ask_about_debt,resident-to-resident,clean lens,3,2,scheduled,True,True,True
1138,64,archive,Nia,Toma,Vell,sort tags,ink niche,ask_forgiveness_limit,resident-to-resident,thread spool,4,3,scheduled,True,True,True
1139,64,signal,Ren,Kesh,Oda,fill lantern,signal perch,inspect_role_board,resident-to-resident,watch lens,5,1,scheduled,True,True,True
1140,64,orchard,Pim,Suf,Ivo,dry rows,arrival court,absent,resident-to-resident,watch mud,6,2,scheduled,True,True,True
1141,64,repair_ring,Wren,Juno,Pax,watch sparks,wire bench,ask_about_debt,resident-to-resident,cool bench,7,3,scheduled,True,True,True
1142,64,riverbend,Ari,Lio,Cee,repair crossing,wet crossing,inspect_role_board,resident-to-resident,trim lantern,8,1,scheduled,True,True,True
1143,64,roofward,Sera,Orr,Bex,sort ledger,ledger loft,absent,resident-to-resident,set hinge,9,2,renegotiated,True,True,True
1144,64,archive,Vell,Rin,Nia,seal desk,memory desk,ask_about_debt,resident-to-resident,quiet stacks,10,3,scheduled,True,True,True
1145,64,signal,Oda,Milo,Ren,read wind,arrival court,ask_forgiveness_limit,resident-to-resident,check rope,11,1,scheduled,True,True,True
1146,64,orchard,Ivo,Mara,Pim,count seeds,seed lane,inspect_role_board,resident-to-resident,trade tokens,12,2,scheduled,True,True,True
1147,64,repair_ring,Pax,Vale,Wren,clip wire,spark lane,absent,resident-to-resident,test bell,13,3,scheduled,True,True,True
1148,64,riverbend,Cee,Nox,Ari,dry cords,dry ridge,ask_forgiveness_limit,resident-to-resident,watch water,14,1,scheduled,True,True,True
1149,64,roofward,Bex,Fay,Sera,shade stair,sun sill,inspect_role_board,resident-to-resident,clean lens,15,2,scheduled,True,True,True
1150,64,archive,Nia,Toma,Vell,sort tags,arrival court,absent,resident-to-resident,thread spool,16,3,scheduled,True,True,True
1151,64,signal,Ren,Kesh,Oda,fill lantern,mast base,ask_about_debt,resident-to-resident,watch lens,17,1,scheduled,True,True,True
1152,65,repair_ring,Juno,Pax,Vale,cool bench,arrival court,ask_forgiveness_limit,resident-to-resident,clip wire,0,3,renegotiated,True,True,True
1153,65,riverbend,Lio,Cee,Nox,trim lantern,plank hall,absent,resident-to-resident,dry cords,1,1,scheduled,True,True,True
1154,65,roofward,Orr,Bex,Fay,set hinge,warm lane,ask_about_debt,resident-to-resident,shade stair,2,2,scheduled,True,True,True
1155,65,archive,Rin,Nia,Toma,quiet stacks,ink niche,ask_forgiveness_limit,resident-to-resident,sort tags,3,3,scheduled,True,True,True
1156,65,signal,Milo,Ren,Kesh,check rope,signal perch,inspect_role_board,resident-to-resident,fill lantern,4,1,scheduled,True,True,True
1157,65,orchard,Mara,Pim,Suf,trade tokens,arrival court,absent,resident-to-resident,dry rows,5,2,scheduled,True,True,True
1158,65,repair_ring,Vale,Wren,Juno,test bell,wire bench,ask_about_debt,resident-to-resident,watch sparks,6,3,scheduled,True,True,True
1159,65,riverbend,Nox,Ari,Lio,watch water,wet crossing,inspect_role_board,resident-to-resident,repair crossing,7,1,scheduled,True,True,True
1160,65,roofward,Fay,Sera,Orr,clean lens,ledger loft,absent,resident-to-resident,sort ledger,8,2,scheduled,True,True,True
1161,65,archive,Toma,Vell,Rin,thread spool,memory desk,ask_about_debt,resident-to-resident,seal desk,9,3,renegotiated,True,True,True
1162,65,signal,Kesh,Oda,Milo,watch lens,arrival court,ask_forgiveness_limit,resident-to-resident,read wind,10,1,scheduled,True,True,True
1163,65,orchard,Suf,Ivo,Mara,watch mud,seed lane,inspect_role_board,resident-to-resident,count seeds,11,2,scheduled,True,True,True
1164,65,repair_ring,Juno,Pax,Vale,cool bench,spark lane,absent,resident-to-resident,clip wire,12,3,scheduled,True,True,True
1165,65,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,ask_forgiveness_limit,resident-to-resident,dry cords,13,1,scheduled,True,True,True
1166,65,roofward,Orr,Bex,Fay,set hinge,sun sill,inspect_role_board,resident-to-resident,shade stair,14,2,scheduled,True,True,True
1167,65,archive,Rin,Nia,Toma,quiet stacks,arrival court,absent,resident-to-resident,sort tags,15,3,scheduled,True,True,True
1168,65,signal,Milo,Ren,Kesh,check rope,mast base,ask_about_debt,resident-to-resident,fill lantern,16,1,scheduled,True,True,True
1169,65,orchard,Mara,Pim,Suf,trade tokens,mud row,ask_forgiveness_limit,resident-to-resident,dry rows,17,2,scheduled,True,True,True
1170,66,riverbend,Ari,Lio,Cee,repair crossing,plank hall,absent,resident-to-resident,trim lantern,0,1,renegotiated,True,True,True
1171,66,roofward,Sera,Orr,Bex,sort ledger,warm lane,ask_about_debt,resident-to-resident,set hinge,1,2,scheduled,True,True,True
1172,66,archive,Vell,Rin,Nia,seal desk,ink niche,ask_forgiveness_limit,resident-to-resident,quiet stacks,2,3,scheduled,True,True,True
1173,66,signal,Oda,Milo,Ren,read wind,signal perch,inspect_role_board,resident-to-resident,check rope,3,1,scheduled,True,True,True
1174,66,orchard,Ivo,Mara,Pim,count seeds,arrival court,absent,resident-to-resident,trade tokens,4,2,scheduled,True,True,True
1175,66,repair_ring,Pax,Vale,Wren,clip wire,wire bench,ask_about_debt,resident-to-resident,test bell,5,3,scheduled,True,True,True
1176,66,riverbend,Cee,Nox,Ari,dry cords,wet crossing,inspect_role_board,resident-to-resident,watch water,6,1,scheduled,True,True,True
1177,66,roofward,Bex,Fay,Sera,shade stair,ledger loft,absent,resident-to-resident,clean lens,7,2,scheduled,True,True,True
1178,66,archive,Nia,Toma,Vell,sort tags,memory desk,ask_about_debt,resident-to-resident,thread spool,8,3,scheduled,True,True,True
1179,66,signal,Ren,Kesh,Oda,fill lantern,arrival court,ask_forgiveness_limit,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
1180,66,orchard,Pim,Suf,Ivo,dry rows,seed lane,inspect_role_board,resident-to-resident,watch mud,10,2,scheduled,True,True,True
1181,66,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,absent,resident-to-resident,cool bench,11,3,scheduled,True,True,True
1182,66,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,ask_forgiveness_limit,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
1183,66,roofward,Sera,Orr,Bex,sort ledger,sun sill,inspect_role_board,resident-to-resident,set hinge,13,2,scheduled,True,True,True
1184,66,archive,Vell,Rin,Nia,seal desk,arrival court,absent,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
1185,66,signal,Oda,Milo,Ren,read wind,mast base,ask_about_debt,resident-to-resident,check rope,15,1,scheduled,True,True,True
1186,66,orchard,Ivo,Mara,Pim,count seeds,mud row,ask_forgiveness_limit,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
1187,66,repair_ring,Pax,Vale,Wren,clip wire,bell alcove,inspect_role_board,resident-to-resident,test bell,17,3,scheduled,True,True,True
1188,67,roofward,Fay,Sera,Orr,clean lens,warm lane,ask_about_debt,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
1189,67,archive,Toma,Vell,Rin,thread spool,ink niche,ask_forgiveness_limit,resident-to-resident,seal desk,1,3,scheduled,True,True,True
1190,67,signal,Kesh,Oda,Milo,watch lens,signal perch,inspect_role_board,resident-to-resident,read wind,2,1,scheduled,True,True,True
1191,67,orchard,Suf,Ivo,Mara,watch mud,arrival court,absent,resident-to-resident,count seeds,3,2,scheduled,True,True,True
1192,67,repair_ring,Juno,Pax,Vale,cool bench,wire bench,ask_about_debt,resident-to-resident,clip wire,4,3,scheduled,True,True,True
1193,67,riverbend,Lio,Cee,Nox,trim lantern,wet crossing,inspect_role_board,resident-to-resident,dry cords,5,1,scheduled,True,True,True
1194,67,roofward,Orr,Bex,Fay,set hinge,ledger loft,absent,resident-to-resident,shade stair,6,2,scheduled,True,True,True
