tick_id,day,week,settlement_id,caregiver_id,recipient_id,ritual,care_reason,reciprocity_before,reciprocity_after,trust_before,trust_after,burden_before,burden_after,remembered_over_weeks,reciprocal_not_transactional,visible_reciprocity_marker
1284,81,12,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
1286,81,12,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
1288,81,12,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
1290,81,12,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
1292,81,12,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
1294,81,12,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
1296,82,12,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
1298,82,12,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
1300,82,12,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
1302,82,12,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
1304,82,12,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
1306,82,12,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
1308,82,12,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
1310,82,12,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
1312,83,12,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
1314,83,12,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
1316,83,12,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
1318,83,12,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
1320,83,12,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
1322,83,12,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
1324,83,12,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1326,83,12,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1328,84,12,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1330,84,12,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1332,84,12,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1334,84,12,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1336,84,12,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1338,84,12,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1340,84,12,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1342,84,12,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1344,85,13,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
1346,85,13,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
1348,85,13,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
1350,85,13,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
1352,85,13,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1354,85,13,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1356,85,13,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1358,85,13,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1360,86,13,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1362,86,13,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1364,86,13,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1366,86,13,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1368,86,13,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1370,86,13,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1372,86,13,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
1374,86,13,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
1376,87,13,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
1378,87,13,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
1380,87,13,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
1382,87,13,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
1384,87,13,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
1386,87,13,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
1388,87,13,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
1390,87,13,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
1392,88,13,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
1394,88,13,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
1396,88,13,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
1398,88,13,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
1400,88,13,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
1402,88,13,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
1404,88,13,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
1406,88,13,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
1408,89,13,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
1410,89,13,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
1412,89,13,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
1414,89,13,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
1416,89,13,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
1418,89,13,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
1420,89,13,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
1422,89,13,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
1424,90,13,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
1426,90,13,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
1428,90,13,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
1430,90,13,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
1432,90,13,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1434,90,13,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1436,90,13,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1438,90,13,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1440,91,13,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1442,91,13,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1444,91,13,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1446,91,13,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1448,91,13,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1450,91,13,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1452,91,13,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
1454,91,13,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
1456,92,14,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
1458,92,14,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
1460,92,14,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1462,92,14,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1464,92,14,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1466,92,14,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1468,92,14,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1470,92,14,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1472,93,14,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1474,93,14,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1476,93,14,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1478,93,14,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1480,93,14,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
1482,93,14,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
1484,93,14,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
1486,93,14,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
1488,94,14,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
1490,94,14,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
1492,94,14,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
1494,94,14,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
1496,94,14,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
1498,94,14,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
1500,94,14,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
1502,94,14,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
1504,95,14,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
1506,95,14,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
1508,95,14,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
1510,95,14,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
1512,95,14,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
1514,95,14,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
1516,95,14,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
1518,95,14,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
1520,96,14,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
1522,96,14,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
1524,96,14,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
1526,96,14,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
1528,96,14,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
1530,96,14,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
1532,96,14,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
1534,96,14,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
1536,97,14,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
1538,97,14,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
1540,97,14,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1542,97,14,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1544,97,14,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1546,97,14,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1548,97,14,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1550,97,14,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1552,98,14,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1554,98,14,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1556,98,14,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1558,98,14,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1560,98,14,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
1562,98,14,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
1564,98,14,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
1566,98,14,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
1568,99,15,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
1570,99,15,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
1572,99,15,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
1574,99,15,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
1576,99,15,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
1578,99,15,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
1580,99,15,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1582,99,15,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1584,100,15,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
1586,100,15,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
1588,100,15,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
1590,100,15,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
1592,100,15,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
1594,100,15,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
1596,100,15,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
1598,100,15,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
1600,101,15,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
1602,101,15,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
