tick_id,day,week,settlement_id,resident_id,work_site,forecast_weather,planned_action,risk_before,risk_after,productivity_before,productivity_after,shelter_route_used,tool_protection,plan_visible,bounded_weather_risk
1155,73,11,lichen_bridge,Sol,signal post,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1156,73,11,orchid_engine,Bea,gear wash,clear,normal work with forecast check,0.301068,0.241068,0.92,0.92,False,True,True,True
1157,73,11,moss_ward,Fay,moss lane,clear,normal work with forecast check,0.301163,0.241163,0.92,0.92,False,True,True,True
1158,73,11,glass_harbor,Puck,salt steps,spray,normal work with forecast check,0.301815,0.241815,0.92,0.92,False,True,True,True
1159,73,11,cinder_garden,Wren,seed shelf,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
1160,73,11,lichen_bridge,Kio,rope bridge,rain,normal work with forecast check,0.30454,0.24454,0.8,0.814,False,True,True,True
1161,73,11,orchid_engine,Cai,orchid bay,clear,normal work with forecast check,0.283823,0.223823,0.92,0.92,False,True,True,True
1162,73,11,moss_ward,Milo,tool nook,clear,normal work with forecast check,0.283776,0.223776,0.92,0.92,False,True,True,True
1163,73,11,glass_harbor,Sera,lamp pier,spray,normal work with forecast check,0.26296,0.20296,0.912,0.92,False,True,True,True
1164,73,11,cinder_garden,Juno,ash path,heat,normal work with forecast check,0.302714,0.242714,0.81,0.824,False,True,True,True
1165,73,11,lichen_bridge,Luma,lichen wall,rain,normal work with forecast check,0.302118,0.242118,0.916,0.92,False,True,True,True
1166,73,11,orchid_engine,Dax,engine ring,clear,normal work with forecast check,0.291938,0.231938,0.92,0.92,False,True,True,True
1167,73,11,moss_ward,Tala,rain gate,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1168,74,11,cinder_garden,Juno,seed shelf,dry gale,delay exposed work and use shelter route,0.533531,0.333531,0.824,0.806,True,True,True,True
1169,74,11,lichen_bridge,Luma,rope bridge,crosswind,normal work with forecast check,0.292935,0.232935,0.92,0.92,False,True,True,True
1170,74,11,orchid_engine,Dax,orchid bay,steam leak,short weather-bounded work shift,0.522754,0.392754,0.92,0.92,True,False,True,True
1171,74,11,moss_ward,Tala,tool nook,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1172,74,11,glass_harbor,Nia,lamp pier,wind,normal work with forecast check,0.284754,0.224754,0.912,0.92,False,True,True,True
1173,74,11,cinder_garden,Pax,ash path,dry gale,short weather-bounded work shift,0.546444,0.416444,0.8,0.806,True,True,True,True
1174,74,11,lichen_bridge,Rin,lichen wall,crosswind,normal work with forecast check,0.294754,0.234754,0.92,0.92,False,True,True,True
1175,74,11,orchid_engine,Eli,engine ring,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
1176,74,11,moss_ward,Ari,rain gate,cold rain,short weather-bounded work shift,0.536514,0.406514,0.92,0.92,True,True,True,True
1177,74,11,glass_harbor,Oren,net room,wind,normal work with forecast check,0.296598,0.236598,0.92,0.92,False,True,True,True
1178,74,11,cinder_garden,Vale,ember bed,dry gale,short weather-bounded work shift,0.547291,0.417291,0.92,0.92,True,True,True,True
1179,74,11,lichen_bridge,Sol,signal post,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
1180,74,11,orchid_engine,Bea,gear wash,steam leak,delay exposed work and use shelter route,0.544748,0.344748,0.92,0.902,True,True,True,True
1181,74,11,moss_ward,Fay,moss lane,cold rain,short weather-bounded work shift,0.544843,0.414843,0.92,0.92,True,True,True,True
1182,74,11,glass_harbor,Puck,salt steps,wind,normal work with forecast check,0.304775,0.244775,0.92,0.92,False,True,True,True
1183,74,11,cinder_garden,Wren,seed shelf,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1184,75,11,orchid_engine,Bea,engine ring,engine heat,normal work with forecast check,0.295565,0.235565,0.902,0.916,False,True,True,True
1185,75,11,moss_ward,Fay,rain gate,rain,normal work with forecast check,0.29566,0.23566,0.92,0.92,False,True,True,True
1186,75,11,glass_harbor,Puck,net room,clear,normal work with forecast check,0.295592,0.235592,0.92,0.92,False,True,True,True
1187,75,11,cinder_garden,Wren,ember bed,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
1188,75,11,lichen_bridge,Kio,signal post,hail,short weather-bounded work shift,0.54822,0.41822,0.814,0.82,True,True,True,True
1189,75,11,orchid_engine,Cai,gear wash,engine heat,normal work with forecast check,0.286783,0.226783,0.92,0.92,False,True,True,True
1190,75,11,moss_ward,Milo,moss lane,rain,normal work with forecast check,0.286736,0.226736,0.92,0.92,False,True,True,True
1191,75,11,glass_harbor,Sera,salt steps,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
1192,75,11,cinder_garden,Juno,seed shelf,cold night,normal work with forecast check,0.296491,0.236491,0.806,0.82,False,True,True,True
1193,75,11,lichen_bridge,Luma,rope bridge,hail,delay exposed work and use shelter route,0.536615,0.336615,0.92,0.902,True,True,True,True
1194,75,11,orchid_engine,Dax,orchid bay,engine heat,normal work with forecast check,0.285714,0.225714,0.92,0.92,False,True,True,True
1195,75,11,moss_ward,Tala,tool nook,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
1196,75,11,glass_harbor,Nia,lamp pier,clear,normal work with forecast check,0.287714,0.227714,0.92,0.92,False,True,True,True
1197,75,11,cinder_garden,Pax,ash path,cold night,normal work with forecast check,0.309404,0.249404,0.806,0.82,False,True,True,True
1198,75,11,lichen_bridge,Rin,lichen wall,hail,short weather-bounded work shift,0.538434,0.408434,0.92,0.92,True,True,True,True
1199,75,11,orchid_engine,Eli,engine ring,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1200,76,11,glass_harbor,Nia,salt steps,sleet,delay exposed work and use shelter route,0.51853,0.31853,0.92,0.902,True,True,True,True
1201,76,11,cinder_garden,Pax,seed shelf,clear,normal work with forecast check,0.300221,0.240221,0.82,0.834,False,True,True,True
1202,76,11,lichen_bridge,Rin,rope bridge,cold fog,short weather-bounded work shift,0.529251,0.399251,0.92,0.92,True,True,True,True
1203,76,11,orchid_engine,Eli,orchid bay,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1204,76,11,moss_ward,Ari,tool nook,mist,normal work with forecast check,0.299474,0.239474,0.92,0.92,False,True,True,True
1205,76,11,glass_harbor,Oren,lamp pier,sleet,short weather-bounded work shift,0.540278,0.410278,0.92,0.92,True,False,True,True
1206,76,11,cinder_garden,Vale,ash path,clear,normal work with forecast check,0.310251,0.250251,0.92,0.92,False,True,True,True
1207,76,11,lichen_bridge,Sol,lichen wall,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
1208,76,11,orchid_engine,Bea,engine ring,drizzle,normal work with forecast check,0.298525,0.238525,0.916,0.92,False,True,True,True
1209,76,11,moss_ward,Fay,rain gate,mist,normal work with forecast check,0.29862,0.23862,0.92,0.92,False,True,True,True
1210,76,11,glass_harbor,Puck,net room,sleet,short weather-bounded work shift,0.539272,0.409272,0.92,0.92,True,False,True,True
1211,76,11,cinder_garden,Wren,ember bed,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
1212,76,11,lichen_bridge,Kio,signal post,cold fog,delay exposed work and use shelter route,0.5519,0.3519,0.82,0.802,True,True,True,True
1213,76,11,orchid_engine,Cai,gear wash,drizzle,normal work with forecast check,0.289743,0.229743,0.92,0.92,False,True,True,True
1214,76,11,moss_ward,Milo,moss lane,mist,normal work with forecast check,0.289696,0.229696,0.92,0.92,False,True,True,True
1215,76,11,glass_harbor,Sera,salt steps,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1216,77,11,lichen_bridge,Kio,lichen wall,clear,normal work with forecast check,0.302717,0.242717,0.802,0.816,False,True,True,True
1217,77,11,orchid_engine,Cai,engine ring,cold draft,normal work with forecast check,0.28056,0.22056,0.92,0.92,False,True,True,True
1218,77,11,moss_ward,Milo,rain gate,wind,normal work with forecast check,0.280513,0.220513,0.92,0.92,False,True,True,True
1219,77,11,glass_harbor,Sera,net room,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
1220,77,11,cinder_garden,Juno,ember bed,dust wind,short weather-bounded work shift,0.540171,0.410171,0.82,0.826,True,False,True,True
1221,77,11,lichen_bridge,Luma,signal post,clear,normal work with forecast check,0.299575,0.239575,0.902,0.916,False,True,True,True
1222,77,11,orchid_engine,Dax,gear wash,cold draft,normal work with forecast check,0.288674,0.228674,0.92,0.92,False,True,True,True
1223,77,11,moss_ward,Tala,moss lane,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
1224,77,11,glass_harbor,Nia,salt steps,fog,normal work with forecast check,0.28149,0.22149,0.902,0.916,False,True,True,True
1225,77,11,cinder_garden,Pax,seed shelf,dust wind,delay exposed work and use shelter route,0.543901,0.343901,0.834,0.816,True,True,True,True
1226,77,11,lichen_bridge,Rin,rope bridge,clear,normal work with forecast check,0.292211,0.232211,0.92,0.92,False,True,True,True
1227,77,11,orchid_engine,Eli,orchid bay,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
1228,77,11,moss_ward,Ari,tool nook,wind,normal work with forecast check,0.302434,0.242434,0.92,0.92,False,True,True,True
1229,77,11,glass_harbor,Oren,lamp pier,fog,normal work with forecast check,0.303238,0.243238,0.92,0.92,False,True,True,True
1230,77,11,cinder_garden,Vale,ash path,dust wind,short weather-bounded work shift,0.553931,0.423931,0.92,0.92,True,False,True,True
1231,77,11,lichen_bridge,Sol,lichen wall,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1232,78,12,moss_ward,Ari,moss lane,clear,normal work with forecast check,0.293251,0.233251,0.92,0.92,False,True,True,True
1233,78,12,glass_harbor,Oren,salt steps,spray,normal work with forecast check,0.294055,0.234055,0.92,0.92,False,True,True,True
1234,78,12,cinder_garden,Vale,seed shelf,heat,normal work with forecast check,0.304747,0.244747,0.92,0.92,False,True,True,True
1235,78,12,lichen_bridge,Sol,rope bridge,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1236,78,12,orchid_engine,Bea,orchid bay,clear,normal work with forecast check,0.301485,0.241485,0.92,0.92,False,True,True,True
1237,78,12,moss_ward,Fay,tool nook,clear,normal work with forecast check,0.30158,0.24158,0.92,0.92,False,True,True,True
1238,78,12,glass_harbor,Puck,lamp pier,spray,normal work with forecast check,0.302232,0.242232,0.92,0.92,False,True,True,True
1239,78,12,cinder_garden,Wren,ash path,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
1240,78,12,lichen_bridge,Kio,lichen wall,rain,normal work with forecast check,0.305677,0.245677,0.816,0.83,False,True,True,True
1241,78,12,orchid_engine,Cai,engine ring,clear,normal work with forecast check,0.28352,0.22352,0.92,0.92,False,True,True,True
1242,78,12,moss_ward,Milo,rain gate,clear,normal work with forecast check,0.283473,0.223473,0.92,0.92,False,True,True,True
1243,78,12,glass_harbor,Sera,net room,spray,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
1244,78,12,cinder_garden,Juno,ember bed,heat,normal work with forecast check,0.303131,0.243131,0.826,0.84,False,True,True,True
1245,78,12,lichen_bridge,Luma,signal post,rain,normal work with forecast check,0.302535,0.242535,0.916,0.92,False,True,True,True
1246,78,12,orchid_engine,Dax,gear wash,clear,normal work with forecast check,0.291634,0.231634,0.92,0.92,False,True,True,True
1247,78,12,moss_ward,Tala,moss lane,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1248,79,12,cinder_garden,Juno,ash path,dry gale,delay exposed work and use shelter route,0.533947,0.333947,0.84,0.822,True,True,True,True
1249,79,12,lichen_bridge,Luma,lichen wall,crosswind,normal work with forecast check,0.293352,0.233352,0.92,0.92,False,True,True,True
1250,79,12,orchid_engine,Dax,engine ring,steam leak,short weather-bounded work shift,0.522451,0.392451,0.92,0.92,True,False,True,True
1251,79,12,moss_ward,Tala,rain gate,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1252,79,12,glass_harbor,Nia,net room,wind,normal work with forecast check,0.28445,0.22445,0.916,0.92,False,True,True,True
1253,79,12,cinder_garden,Pax,ember bed,dry gale,short weather-bounded work shift,0.547581,0.417581,0.816,0.822,True,True,True,True
1254,79,12,lichen_bridge,Rin,signal post,crosswind,normal work with forecast check,0.295171,0.235171,0.92,0.92,False,True,True,True
1255,79,12,orchid_engine,Eli,gear wash,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
1256,79,12,moss_ward,Ari,moss lane,cold rain,short weather-bounded work shift,0.536931,0.406931,0.92,0.92,True,True,True,True
1257,79,12,glass_harbor,Oren,salt steps,wind,normal work with forecast check,0.297015,0.237015,0.92,0.92,False,True,True,True
1258,79,12,cinder_garden,Vale,seed shelf,dry gale,short weather-bounded work shift,0.548427,0.418427,0.92,0.92,True,True,True,True
1259,79,12,lichen_bridge,Sol,rope bridge,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
1260,79,12,orchid_engine,Bea,orchid bay,steam leak,delay exposed work and use shelter route,0.545165,0.345165,0.92,0.902,True,True,True,True
1261,79,12,moss_ward,Fay,tool nook,cold rain,short weather-bounded work shift,0.54526,0.41526,0.92,0.92,True,True,True,True
1262,79,12,glass_harbor,Puck,lamp pier,wind,normal work with forecast check,0.305192,0.245192,0.92,0.92,False,True,True,True
1263,79,12,cinder_garden,Wren,ash path,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1264,80,12,orchid_engine,Bea,gear wash,engine heat,normal work with forecast check,0.295982,0.235982,0.902,0.916,False,True,True,True
1265,80,12,moss_ward,Fay,moss lane,rain,normal work with forecast check,0.296077,0.236077,0.92,0.92,False,True,True,True
1266,80,12,glass_harbor,Puck,salt steps,clear,normal work with forecast check,0.296009,0.236009,0.92,0.92,False,True,True,True
1267,80,12,cinder_garden,Wren,seed shelf,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
1268,80,12,lichen_bridge,Kio,rope bridge,hail,short weather-bounded work shift,0.549357,0.419357,0.83,0.836,True,True,True,True
1269,80,12,orchid_engine,Cai,orchid bay,engine heat,normal work with forecast check,0.28648,0.22648,0.92,0.92,False,True,True,True
1270,80,12,moss_ward,Milo,tool nook,rain,normal work with forecast check,0.286433,0.226433,0.92,0.92,False,True,True,True
1271,80,12,glass_harbor,Sera,lamp pier,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
1272,80,12,cinder_garden,Juno,ash path,cold night,normal work with forecast check,0.296907,0.236907,0.822,0.836,False,True,True,True
1273,80,12,lichen_bridge,Luma,lichen wall,hail,delay exposed work and use shelter route,0.537032,0.337032,0.92,0.902,True,True,True,True
1274,80,12,orchid_engine,Dax,engine ring,engine heat,normal work with forecast check,0.285411,0.225411,0.92,0.92,False,True,True,True
1275,80,12,moss_ward,Tala,rain gate,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
1276,80,12,glass_harbor,Nia,net room,clear,normal work with forecast check,0.28741,0.22741,0.92,0.92,False,True,True,True
1277,80,12,cinder_garden,Pax,ember bed,cold night,normal work with forecast check,0.310541,0.250541,0.822,0.836,False,True,True,True
1278,80,12,lichen_bridge,Rin,signal post,hail,short weather-bounded work shift,0.538851,0.408851,0.92,0.92,True,True,True,True
1279,80,12,orchid_engine,Eli,gear wash,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1280,81,12,glass_harbor,Nia,lamp pier,sleet,delay exposed work and use shelter route,0.518227,0.318227,0.92,0.902,True,True,True,True
1281,81,12,cinder_garden,Pax,ash path,clear,normal work with forecast check,0.301358,0.241358,0.836,0.85,False,True,True,True
1282,81,12,lichen_bridge,Rin,lichen wall,cold fog,short weather-bounded work shift,0.529668,0.399668,0.92,0.92,True,True,True,True
1283,81,12,orchid_engine,Eli,engine ring,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
