tick_id,day,session_id,settlement_id,avatar_x_before,avatar_y_before,click_x,click_y,avatar_x_after,avatar_y_after,movement_command,canvas_state_mutated,collision_checked,pointer_event_visible,localstorage_written,no_llm_call
676,38,canvas-session-007,glass_harbor,288,207,287,210,287,210,pointer-click:net_room,True,True,True,True,True
677,38,canvas-session-007,cinder_garden,206,248,408,251,224,251,pointer-click:shade_tent,True,True,True,True,True
678,38,canvas-session-007,lichen_bridge,265,301,93,304,247,304,pointer-click:rope_bridge,True,True,True,True,True
679,38,canvas-session-007,orchid_engine,337,172,301,305,319,190,pointer-click:gear_wash,True,True,True,True,True
680,38,canvas-session-007,moss_ward,212,182,374,110,230,164,pointer-click:root_alcove,True,True,True,True,True
681,38,canvas-session-007,glass_harbor,287,210,111,355,269,228,pointer-click:lamp_pier,True,True,True,True,True
682,38,canvas-session-007,cinder_garden,224,251,236,368,236,269,pointer-click:ash_path,True,True,True,True,True
683,38,canvas-session-007,lichen_bridge,247,304,409,221,265,286,pointer-click:meal_room,True,True,True,True,True
684,39,canvas-session-007,moss_ward,230,164,235,167,235,167,pointer-click:blanket_room,True,True,True,True,True
685,39,canvas-session-007,glass_harbor,269,228,432,126,287,210,pointer-click:fog_rail,True,True,True,True,True
686,39,canvas-session-007,cinder_garden,236,269,101,229,218,251,pointer-click:seed_shelf,True,True,True,True,True
687,39,canvas-session-007,lichen_bridge,265,286,270,382,270,304,pointer-click:signal_post,True,True,True,True,True
688,39,canvas-session-007,orchid_engine,319,190,434,175,337,175,pointer-click:orchid_bay,True,True,True,True,True
689,39,canvas-session-007,moss_ward,235,167,83,324,217,185,pointer-click:rain_gate,True,True,True,True,True
690,39,canvas-session-007,glass_harbor,287,210,292,213,292,213,pointer-click:net_room,True,True,True,True,True
691,39,canvas-session-007,cinder_garden,218,251,413,254,236,254,pointer-click:shade_tent,True,True,True,True,True
692,39,canvas-session-007,lichen_bridge,270,304,98,307,252,307,pointer-click:rope_bridge,True,True,True,True,True
693,39,canvas-session-007,orchid_engine,337,175,306,308,319,193,pointer-click:gear_wash,True,True,True,True,True
694,39,canvas-session-007,moss_ward,217,185,379,113,235,167,pointer-click:root_alcove,True,True,True,True,True
695,39,canvas-session-007,glass_harbor,292,213,116,358,274,231,pointer-click:lamp_pier,True,True,True,True,True
696,39,canvas-session-007,cinder_garden,236,254,241,371,241,272,pointer-click:ash_path,True,True,True,True,True
697,39,canvas-session-007,lichen_bridge,252,307,373,224,270,289,pointer-click:meal_room,True,True,True,True,True
698,39,canvas-session-007,orchid_engine,319,193,146,108,301,175,pointer-click:engine_ring,True,True,True,True,True
699,39,canvas-session-007,moss_ward,235,167,247,141,247,149,pointer-click:blanket_room,True,True,True,True,True
700,39,canvas-session-007,glass_harbor,274,231,444,100,292,213,pointer-click:fog_rail,True,True,True,True,True
701,39,canvas-session-007,cinder_garden,241,272,113,203,223,254,pointer-click:seed_shelf,True,True,True,True,True
702,40,canvas-session-007,orchid_engine,301,175,439,178,319,178,pointer-click:orchid_bay,True,True,True,True,True
703,40,canvas-session-007,moss_ward,247,149,88,327,229,167,pointer-click:rain_gate,True,True,True,True,True
704,40,canvas-session-007,glass_harbor,292,213,297,216,297,216,pointer-click:net_room,True,True,True,True,True
705,40,canvas-session-007,cinder_garden,223,254,418,257,241,257,pointer-click:shade_tent,True,True,True,True,True
706,40,canvas-session-007,lichen_bridge,270,289,62,310,252,307,pointer-click:rope_bridge,True,True,True,True,True
707,40,canvas-session-007,orchid_engine,319,178,311,311,311,196,pointer-click:gear_wash,True,True,True,True,True
708,40,canvas-session-007,moss_ward,229,167,384,116,247,149,pointer-click:root_alcove,True,True,True,True,True
709,40,canvas-session-007,glass_harbor,297,216,121,320,279,234,pointer-click:lamp_pier,True,True,True,True,True
710,40,canvas-session-007,cinder_garden,241,257,246,333,246,275,pointer-click:ash_path,True,True,True,True,True
711,40,canvas-session-007,lichen_bridge,252,307,378,186,270,289,pointer-click:meal_room,True,True,True,True,True
712,40,canvas-session-007,orchid_engine,311,196,151,111,293,178,pointer-click:engine_ring,True,True,True,True,True
713,40,canvas-session-007,moss_ward,247,149,252,144,252,144,pointer-click:blanket_room,True,True,True,True,True
714,40,canvas-session-007,glass_harbor,279,234,449,103,297,216,pointer-click:fog_rail,True,True,True,True,True
715,40,canvas-session-007,cinder_garden,246,275,77,206,228,257,pointer-click:seed_shelf,True,True,True,True,True
716,40,canvas-session-007,lichen_bridge,270,289,246,359,252,307,pointer-click:signal_post,True,True,True,True,True
717,40,canvas-session-007,orchid_engine,293,178,451,152,311,160,pointer-click:orchid_bay,True,True,True,True,True
718,40,canvas-session-007,moss_ward,252,144,100,301,234,162,pointer-click:rain_gate,True,True,True,True,True
719,40,canvas-session-007,glass_harbor,297,216,309,190,309,198,pointer-click:net_room,True,True,True,True,True
720,41,canvas-session-007,lichen_bridge,252,307,67,272,234,289,pointer-click:rope_bridge,True,True,True,True,True
721,41,canvas-session-007,orchid_engine,311,160,316,273,316,178,pointer-click:gear_wash,True,True,True,True,True
722,41,canvas-session-007,moss_ward,234,162,389,78,252,144,pointer-click:root_alcove,True,True,True,True,True
723,41,canvas-session-007,glass_harbor,309,198,126,323,291,216,pointer-click:lamp_pier,True,True,True,True,True
724,41,canvas-session-007,cinder_garden,228,257,210,336,210,275,pointer-click:ash_path,True,True,True,True,True
725,41,canvas-session-007,lichen_bridge,234,289,383,189,252,271,pointer-click:meal_room,True,True,True,True,True
726,41,canvas-session-007,orchid_engine,316,178,156,114,298,160,pointer-click:engine_ring,True,True,True,True,True
727,41,canvas-session-007,moss_ward,252,144,257,147,257,147,pointer-click:blanket_room,True,True,True,True,True
728,41,canvas-session-007,glass_harbor,291,216,454,106,309,198,pointer-click:fog_rail,True,True,True,True,True
729,41,canvas-session-007,cinder_garden,210,275,82,209,192,257,pointer-click:seed_shelf,True,True,True,True,True
730,41,canvas-session-007,lichen_bridge,252,271,251,362,251,289,pointer-click:signal_post,True,True,True,True,True
731,41,canvas-session-007,orchid_engine,298,160,456,155,316,155,pointer-click:orchid_bay,True,True,True,True,True
732,41,canvas-session-007,moss_ward,257,147,105,304,239,165,pointer-click:rain_gate,True,True,True,True,True
733,41,canvas-session-007,glass_harbor,309,198,273,193,291,193,pointer-click:net_room,True,True,True,True,True
734,41,canvas-session-007,cinder_garden,192,257,394,234,210,239,pointer-click:shade_tent,True,True,True,True,True
735,41,canvas-session-007,lichen_bridge,251,289,79,287,233,287,pointer-click:rope_bridge,True,True,True,True,True
736,41,canvas-session-007,orchid_engine,316,155,328,288,328,173,pointer-click:gear_wash,True,True,True,True,True
737,41,canvas-session-007,moss_ward,239,165,401,93,257,147,pointer-click:root_alcove,True,True,True,True,True
738,42,canvas-session-007,cinder_garden,210,239,215,339,215,257,pointer-click:ash_path,True,True,True,True,True
739,42,canvas-session-007,lichen_bridge,233,287,388,192,251,269,pointer-click:meal_room,True,True,True,True,True
740,42,canvas-session-007,orchid_engine,328,173,161,117,310,155,pointer-click:engine_ring,True,True,True,True,True
741,42,canvas-session-007,moss_ward,257,147,262,150,262,150,pointer-click:blanket_room,True,True,True,True,True
742,42,canvas-session-007,glass_harbor,291,193,418,109,309,175,pointer-click:fog_rail,True,True,True,True,True
743,42,canvas-session-007,cinder_garden,215,257,87,212,197,239,pointer-click:seed_shelf,True,True,True,True,True
744,42,canvas-session-007,lichen_bridge,251,269,256,365,256,287,pointer-click:signal_post,True,True,True,True,True
745,42,canvas-session-007,orchid_engine,310,155,461,158,328,158,pointer-click:orchid_bay,True,True,True,True,True
746,42,canvas-session-007,moss_ward,262,150,110,307,244,168,pointer-click:rain_gate,True,True,True,True,True
747,42,canvas-session-007,glass_harbor,309,175,278,196,291,193,pointer-click:net_room,True,True,True,True,True
748,42,canvas-session-007,cinder_garden,197,239,399,237,215,237,pointer-click:shade_tent,True,True,True,True,True
749,42,canvas-session-007,lichen_bridge,256,287,84,290,238,290,pointer-click:rope_bridge,True,True,True,True,True
750,42,canvas-session-007,orchid_engine,328,158,333,291,333,176,pointer-click:gear_wash,True,True,True,True,True
751,42,canvas-session-007,moss_ward,244,168,365,96,262,150,pointer-click:root_alcove,True,True,True,True,True
752,42,canvas-session-007,glass_harbor,291,193,102,341,273,211,pointer-click:lamp_pier,True,True,True,True,True
753,42,canvas-session-007,cinder_garden,215,237,227,354,227,255,pointer-click:ash_path,True,True,True,True,True
754,42,canvas-session-007,lichen_bridge,238,290,400,207,256,272,pointer-click:meal_room,True,True,True,True,True
755,42,canvas-session-007,orchid_engine,333,176,173,132,315,158,pointer-click:engine_ring,True,True,True,True,True
756,43,canvas-session-008,glass_harbor,273,211,423,112,291,193,pointer-click:fog_rail,True,True,True,True,True
757,43,canvas-session-008,cinder_garden,227,255,92,215,209,237,pointer-click:seed_shelf,True,True,True,True,True
758,43,canvas-session-008,lichen_bridge,256,272,261,368,261,290,pointer-click:signal_post,True,True,True,True,True
759,43,canvas-session-008,orchid_engine,315,158,466,161,333,161,pointer-click:orchid_bay,True,True,True,True,True
760,43,canvas-session-008,moss_ward,262,150,74,310,244,168,pointer-click:rain_gate,True,True,True,True,True
761,43,canvas-session-008,glass_harbor,291,193,283,199,283,199,pointer-click:net_room,True,True,True,True,True
762,43,canvas-session-008,cinder_garden,209,237,404,240,227,240,pointer-click:shade_tent,True,True,True,True,True
763,43,canvas-session-008,lichen_bridge,261,290,89,293,243,293,pointer-click:rope_bridge,True,True,True,True,True
764,43,canvas-session-008,orchid_engine,333,161,338,294,338,179,pointer-click:gear_wash,True,True,True,True,True
765,43,canvas-session-008,moss_ward,244,168,370,99,262,150,pointer-click:root_alcove,True,True,True,True,True
766,43,canvas-session-008,glass_harbor,283,199,107,344,265,217,pointer-click:lamp_pier,True,True,True,True,True
767,43,canvas-session-008,cinder_garden,227,240,232,357,232,258,pointer-click:ash_path,True,True,True,True,True
768,43,canvas-session-008,lichen_bridge,243,293,405,210,261,275,pointer-click:meal_room,True,True,True,True,True
769,43,canvas-session-008,orchid_engine,338,179,137,135,320,161,pointer-click:engine_ring,True,True,True,True,True
770,43,canvas-session-008,moss_ward,262,150,238,168,244,168,pointer-click:blanket_room,True,True,True,True,True
771,43,canvas-session-008,glass_harbor,265,217,435,127,283,199,pointer-click:fog_rail,True,True,True,True,True
772,43,canvas-session-008,cinder_garden,232,258,104,230,214,240,pointer-click:seed_shelf,True,True,True,True,True
773,43,canvas-session-008,lichen_bridge,261,275,273,383,273,293,pointer-click:signal_post,True,True,True,True,True
774,44,canvas-session-008,moss_ward,244,168,79,313,226,186,pointer-click:rain_gate,True,True,True,True,True
775,44,canvas-session-008,glass_harbor,283,199,288,202,288,202,pointer-click:net_room,True,True,True,True,True
776,44,canvas-session-008,cinder_garden,214,240,409,243,232,243,pointer-click:shade_tent,True,True,True,True,True
777,44,canvas-session-008,lichen_bridge,273,293,94,296,255,296,pointer-click:rope_bridge,True,True,True,True,True
778,44,canvas-session-008,orchid_engine,320,161,302,297,302,179,pointer-click:gear_wash,True,True,True,True,True
779,44,canvas-session-008,moss_ward,226,186,375,102,244,168,pointer-click:root_alcove,True,True,True,True,True
780,44,canvas-session-008,glass_harbor,288,202,112,347,270,220,pointer-click:lamp_pier,True,True,True,True,True
781,44,canvas-session-008,cinder_garden,232,243,237,360,237,261,pointer-click:ash_path,True,True,True,True,True
782,44,canvas-session-008,lichen_bridge,255,296,410,213,273,278,pointer-click:meal_room,True,True,True,True,True
783,44,canvas-session-008,orchid_engine,302,179,142,138,284,161,pointer-click:engine_ring,True,True,True,True,True
784,44,canvas-session-008,moss_ward,244,168,243,171,243,171,pointer-click:blanket_room,True,True,True,True,True
785,44,canvas-session-008,glass_harbor,270,220,440,130,288,202,pointer-click:fog_rail,True,True,True,True,True
786,44,canvas-session-008,cinder_garden,237,261,109,233,219,243,pointer-click:seed_shelf,True,True,True,True,True
787,44,canvas-session-008,lichen_bridge,273,278,237,2,255,260,pointer-click:signal_post,True,True,True,True,True
788,44,canvas-session-008,orchid_engine,284,161,442,179,302,179,pointer-click:orchid_bay,True,True,True,True,True
789,44,canvas-session-008,moss_ward,243,171,91,328,225,189,pointer-click:rain_gate,True,True,True,True,True
790,44,canvas-session-008,glass_harbor,288,202,300,217,300,217,pointer-click:net_room,True,True,True,True,True
791,44,canvas-session-008,cinder_garden,219,243,421,258,237,258,pointer-click:shade_tent,True,True,True,True,True
792,45,canvas-session-008,orchid_engine,302,179,307,300,307,197,pointer-click:gear_wash,True,True,True,True,True
793,45,canvas-session-008,moss_ward,225,189,380,105,243,171,pointer-click:root_alcove,True,True,True,True,True
794,45,canvas-session-008,glass_harbor,300,217,117,350,282,235,pointer-click:lamp_pier,True,True,True,True,True
795,45,canvas-session-008,cinder_garden,237,258,242,363,242,276,pointer-click:ash_path,True,True,True,True,True
796,45,canvas-session-008,lichen_bridge,255,260,374,216,273,242,pointer-click:meal_room,True,True,True,True,True
797,45,canvas-session-008,orchid_engine,307,197,147,141,289,179,pointer-click:engine_ring,True,True,True,True,True
798,45,canvas-session-008,moss_ward,243,171,248,174,248,174,pointer-click:blanket_room,True,True,True,True,True
799,45,canvas-session-008,glass_harbor,282,235,445,133,300,217,pointer-click:fog_rail,True,True,True,True,True
800,45,canvas-session-008,cinder_garden,242,276,114,236,224,258,pointer-click:seed_shelf,True,True,True,True,True
801,45,canvas-session-008,lichen_bridge,273,242,242,5,255,224,pointer-click:signal_post,True,True,True,True,True
802,45,canvas-session-008,orchid_engine,289,179,447,182,307,182,pointer-click:orchid_bay,True,True,True,True,True
803,45,canvas-session-008,moss_ward,248,174,96,331,230,192,pointer-click:rain_gate,True,True,True,True,True
804,45,canvas-session-008,glass_harbor,300,217,305,220,305,220,pointer-click:net_room,True,True,True,True,True
805,45,canvas-session-008,cinder_garden,224,258,385,220,242,240,pointer-click:shade_tent,True,True,True,True,True
806,45,canvas-session-008,lichen_bridge,255,224,70,273,237,242,pointer-click:rope_bridge,True,True,True,True,True
807,45,canvas-session-008,orchid_engine,307,182,319,274,319,200,pointer-click:gear_wash,True,True,True,True,True
808,45,canvas-session-008,moss_ward,230,192,392,79,248,174,pointer-click:root_alcove,True,True,True,True,True
809,45,canvas-session-008,glass_harbor,305,220,129,324,287,238,pointer-click:lamp_pier,True,True,True,True,True
810,46,canvas-session-008,lichen_bridge,237,242,379,219,255,224,pointer-click:meal_room,True,True,True,True,True
