tick,day,resident,memory_key,debt_name,debt_before,debt_after,trust_before,trust_after,causal_action,visible_in_dashboard,persists_after_restore,history_not_erased
1438,80,Sera,sera:repair_promise:audit:d080:s16,repair promise,0.104432,0.100432,0.687696,0.689696,wait_offscreen,True,True,True
1439,80,Tovan,tovan:care_favor:audit:d080:s17,care favor,0.102955,0.084955,0.585489,0.602489,repair_trust,True,True,True
1440,81,Nia,nia:tool_loan:audit:d081:s00,tool loan,0.101774,0.097774,0.398247,0.415247,talk,True,True,True
1441,81,Ari,ari:repair_promise:audit:d081:s01,repair promise,0.100892,0.082892,0.289096,0.306096,offer_help,True,True,True
1442,81,Fay,fay:care_favor:audit:d081:s02,care favor,0.10031,0.12431,0.435561,0.417561,borrow_tool,True,True,True
1443,81,Milo,milo:tool_loan:audit:d081:s03,tool loan,0.100028,0.082028,0.611344,0.628344,return_tool,True,True,True
1444,81,Sera,sera:repair_promise:audit:d081:s04,repair promise,0.100048,0.124048,0.692011,0.674011,interrupt_work,True,True,True
1445,81,Tovan,tovan:care_favor:audit:d081:s05,care favor,0.100369,0.096369,0.57423,0.57623,wait_offscreen,True,True,True
1446,81,Nia,nia:tool_loan:audit:d081:s06,tool loan,0.10099,0.08299,0.390911,0.407911,repair_trust,True,True,True
1447,81,Ari,ari:repair_promise:audit:d081:s07,repair promise,0.101912,0.097912,0.293389,0.295389,move,True,True,True
1448,81,Fay,fay:care_favor:audit:d081:s08,care favor,0.103131,0.099131,0.43191,0.44891,talk,True,True,True
1449,81,Milo,milo:tool_loan:audit:d081:s09,tool loan,0.104648,0.086648,0.609918,0.626918,offer_help,True,True,True
1450,81,Sera,sera:repair_promise:audit:d081:s10,repair promise,0.10646,0.13046,0.686998,0.668998,borrow_tool,True,True,True
1451,81,Tovan,tovan:care_favor:audit:d081:s11,care favor,0.108563,0.090563,0.579825,0.596825,return_tool,True,True,True
1452,81,Nia,nia:tool_loan:audit:d081:s12,tool loan,0.110956,0.134956,0.383227,0.365227,interrupt_work,True,True,True
1453,81,Ari,ari:repair_promise:audit:d081:s13,repair promise,0.113636,0.109636,0.308528,0.310528,wait_offscreen,True,True,True
1454,81,Fay,fay:care_favor:audit:d081:s14,care favor,0.116597,0.098597,0.427241,0.444241,repair_trust,True,True,True
1455,81,Milo,milo:tool_loan:audit:d081:s15,tool loan,0.119838,0.115838,0.609239,0.611239,move,True,True,True
1456,81,Sera,sera:repair_promise:audit:d081:s16,repair promise,0.123352,0.119352,0.686254,0.703254,talk,True,True,True
1457,81,Tovan,tovan:care_favor:audit:d081:s17,care favor,0.127135,0.109135,0.584361,0.601361,offer_help,True,True,True
1458,82,Nia,nia:tool_loan:audit:d082:s00,tool loan,0.131183,0.113183,0.39402,0.41102,return_tool,True,True,True
1459,82,Ari,ari:repair_promise:audit:d082:s01,repair promise,0.135488,0.159488,0.306743,0.288743,interrupt_work,True,True,True
1460,82,Fay,fay:care_favor:audit:d082:s02,care favor,0.140047,0.136047,0.447647,0.449647,wait_offscreen,True,True,True
1461,82,Milo,milo:tool_loan:audit:d082:s03,tool loan,0.144852,0.126852,0.617627,0.634627,repair_trust,True,True,True
1462,82,Sera,sera:repair_promise:audit:d082:s04,repair promise,0.149896,0.145896,0.682944,0.684944,move,True,True,True
1463,82,Tovan,tovan:care_favor:audit:d082:s05,care favor,0.155173,0.151173,0.570441,0.587441,talk,True,True,True
1464,82,Nia,nia:tool_loan:audit:d082:s06,tool loan,0.160676,0.142676,0.391303,0.408303,offer_help,True,True,True
1465,82,Ari,ari:repair_promise:audit:d082:s07,repair promise,0.166397,0.190397,0.288902,0.270902,borrow_tool,True,True,True
1466,82,Fay,fay:care_favor:audit:d082:s08,care favor,0.172329,0.154329,0.427966,0.444966,return_tool,True,True,True
1467,82,Milo,milo:tool_loan:audit:d082:s09,tool loan,0.178462,0.202462,0.619915,0.601915,interrupt_work,True,True,True
1468,82,Sera,sera:repair_promise:audit:d082:s10,repair promise,0.184789,0.180789,0.691025,0.693025,wait_offscreen,True,True,True
1469,82,Tovan,tovan:care_favor:audit:d082:s11,care favor,0.191302,0.173302,0.562216,0.579216,repair_trust,True,True,True
1470,82,Nia,nia:tool_loan:audit:d082:s12,tool loan,0.19799,0.19399,0.372333,0.374333,move,True,True,True
1471,82,Ari,ari:repair_promise:audit:d082:s13,repair promise,0.204845,0.200845,0.292105,0.309105,talk,True,True,True
1472,82,Fay,fay:care_favor:audit:d082:s14,care favor,0.211858,0.193858,0.427674,0.444674,offer_help,True,True,True
1473,82,Milo,milo:tool_loan:audit:d082:s15,tool loan,0.21902,0.24302,0.614305,0.596305,borrow_tool,True,True,True
1474,82,Sera,sera:repair_promise:audit:d082:s16,repair promise,0.226319,0.208319,0.700041,0.717041,return_tool,True,True,True
1475,82,Tovan,tovan:care_favor:audit:d082:s17,care favor,0.233746,0.257746,0.577289,0.559289,interrupt_work,True,True,True
1476,83,Nia,nia:tool_loan:audit:d083:s00,tool loan,0.241292,0.223292,0.377523,0.394523,repair_trust,True,True,True
1477,83,Ari,ari:repair_promise:audit:d083:s01,repair promise,0.248945,0.244945,0.302421,0.304421,move,True,True,True
1478,83,Fay,fay:care_favor:audit:d083:s02,care favor,0.256696,0.252696,0.45829,0.47529,talk,True,True,True
1479,83,Milo,milo:tool_loan:audit:d083:s03,tool loan,0.264533,0.246533,0.626067,0.643067,offer_help,True,True,True
1480,83,Sera,sera:repair_promise:audit:d083:s04,repair promise,0.272447,0.296447,0.699931,0.681931,borrow_tool,True,True,True
1481,83,Tovan,tovan:care_favor:audit:d083:s05,care favor,0.280425,0.262425,0.574519,0.591519,return_tool,True,True,True
1482,83,Nia,nia:tool_loan:audit:d083:s06,tool loan,0.288457,0.312457,0.365837,0.347837,interrupt_work,True,True,True
1483,83,Ari,ari:repair_promise:audit:d083:s07,repair promise,0.296533,0.292533,0.314391,0.316391,wait_offscreen,True,True,True
1484,83,Fay,fay:care_favor:audit:d083:s08,care favor,0.304641,0.286641,0.442924,0.459924,repair_trust,True,True,True
1485,83,Milo,milo:tool_loan:audit:d083:s09,tool loan,0.31277,0.30877,0.640885,0.642885,move,True,True,True
1486,83,Sera,sera:repair_promise:audit:d083:s10,repair promise,0.320908,0.316908,0.685721,0.702721,talk,True,True,True
1487,83,Tovan,tovan:care_favor:audit:d083:s11,care favor,0.329046,0.311046,0.573934,0.590934,offer_help,True,True,True
1488,83,Nia,nia:tool_loan:audit:d083:s12,tool loan,0.337171,0.361171,0.384654,0.366654,borrow_tool,True,True,True
1489,83,Ari,ari:repair_promise:audit:d083:s13,repair promise,0.345272,0.327272,0.294265,0.311265,return_tool,True,True,True
1490,83,Fay,fay:care_favor:audit:d083:s14,care favor,0.353339,0.377339,0.446619,0.428619,interrupt_work,True,True,True
1491,83,Milo,milo:tool_loan:audit:d083:s15,tool loan,0.361361,0.357361,0.629412,0.631412,wait_offscreen,True,True,True
1492,83,Sera,sera:repair_promise:audit:d083:s16,repair promise,0.369325,0.351325,0.697543,0.714543,repair_trust,True,True,True
1493,83,Tovan,tovan:care_favor:audit:d083:s17,care favor,0.377223,0.373223,0.570207,0.572207,move,True,True,True
1494,84,Nia,nia:tool_loan:audit:d084:s00,tool loan,0.385041,0.367041,0.363218,0.380218,offer_help,True,True,True
1495,84,Ari,ari:repair_promise:audit:d084:s01,repair promise,0.392771,0.416771,0.317478,0.299478,borrow_tool,True,True,True
1496,84,Fay,fay:care_favor:audit:d084:s02,care favor,0.400402,0.382402,0.453455,0.470455,return_tool,True,True,True
1497,84,Milo,milo:tool_loan:audit:d084:s03,tool loan,0.407922,0.431922,0.653674,0.635674,interrupt_work,True,True,True
1498,84,Sera,sera:repair_promise:audit:d084:s04,repair promise,0.415322,0.411322,0.686967,0.688967,wait_offscreen,True,True,True
1499,84,Tovan,tovan:care_favor:audit:d084:s05,care favor,0.422591,0.404591,0.553195,0.570195,repair_trust,True,True,True
1500,84,Nia,nia:tool_loan:audit:d084:s06,tool loan,0.42972,0.42572,0.354779,0.356779,move,True,True,True
1501,84,Ari,ari:repair_promise:audit:d084:s07,repair promise,0.436698,0.432698,0.316994,0.333994,talk,True,True,True
1502,84,Fay,fay:care_favor:audit:d084:s08,care favor,0.443517,0.425517,0.462834,0.479834,offer_help,True,True,True
1503,84,Milo,milo:tool_loan:audit:d084:s09,tool loan,0.450167,0.474167,0.651803,0.633803,borrow_tool,True,True,True
1504,84,Sera,sera:repair_promise:audit:d084:s10,repair promise,0.456639,0.438639,0.682176,0.699176,return_tool,True,True,True
1505,84,Tovan,tovan:care_favor:audit:d084:s11,care favor,0.462924,0.486924,0.545626,0.527626,interrupt_work,True,True,True
1506,84,Nia,nia:tool_loan:audit:d084:s12,tool loan,0.469013,0.465013,0.357322,0.359322,wait_offscreen,True,True,True
1507,84,Ari,ari:repair_promise:audit:d084:s13,repair promise,0.474898,0.456898,0.302289,0.319289,repair_trust,True,True,True
1508,84,Fay,fay:care_favor:audit:d084:s14,care favor,0.480571,0.476571,0.467014,0.469014,move,True,True,True
1509,84,Milo,milo:tool_loan:audit:d084:s15,tool loan,0.486024,0.482024,0.631205,0.648205,talk,True,True,True
1510,84,Sera,sera:repair_promise:audit:d084:s16,repair promise,0.49125,0.47325,0.673562,0.690562,offer_help,True,True,True
1511,84,Tovan,tovan:care_favor:audit:d084:s17,care favor,0.496242,0.520242,0.547239,0.529239,borrow_tool,True,True,True
1512,85,Nia,nia:tool_loan:audit:d085:s00,tool loan,0.500992,0.524992,0.350814,0.332814,interrupt_work,True,True,True
1513,85,Ari,ari:repair_promise:audit:d085:s01,repair promise,0.505495,0.501495,0.305156,0.307156,wait_offscreen,True,True,True
1514,85,Fay,fay:care_favor:audit:d085:s02,care favor,0.509743,0.491743,0.462039,0.479039,repair_trust,True,True,True
1515,85,Milo,milo:tool_loan:audit:d085:s03,tool loan,0.513732,0.509732,0.648942,0.650942,move,True,True,True
1516,85,Sera,sera:repair_promise:audit:d085:s04,repair promise,0.517456,0.513456,0.693494,0.710494,talk,True,True,True
1517,85,Tovan,tovan:care_favor:audit:d085:s05,care favor,0.520909,0.502909,0.529923,0.546923,offer_help,True,True,True
1518,85,Nia,nia:tool_loan:audit:d085:s06,tool loan,0.524088,0.548088,0.36398,0.34598,borrow_tool,True,True,True
1519,85,Ari,ari:repair_promise:audit:d085:s07,repair promise,0.526987,0.508987,0.315455,0.332455,return_tool,True,True,True
1520,85,Fay,fay:care_favor:audit:d085:s08,care favor,0.529603,0.553603,0.477907,0.459907,interrupt_work,True,True,True
1521,85,Milo,milo:tool_loan:audit:d085:s09,tool loan,0.531931,0.527931,0.658076,0.660076,wait_offscreen,True,True,True
1522,85,Sera,sera:repair_promise:audit:d085:s10,repair promise,0.53397,0.51597,0.693931,0.710931,repair_trust,True,True,True
1523,85,Tovan,tovan:care_favor:audit:d085:s11,care favor,0.535716,0.531716,0.542177,0.544177,move,True,True,True
1524,85,Nia,nia:tool_loan:audit:d085:s12,tool loan,0.537167,0.533167,0.363001,0.380001,talk,True,True,True
1525,85,Ari,ari:repair_promise:audit:d085:s13,repair promise,0.53832,0.52032,0.316109,0.333109,offer_help,True,True,True
1526,85,Fay,fay:care_favor:audit:d085:s14,care favor,0.539174,0.563174,0.480026,0.462026,borrow_tool,True,True,True
1527,85,Milo,milo:tool_loan:audit:d085:s15,tool loan,0.539729,0.521729,0.657211,0.674211,return_tool,True,True,True
1528,85,Sera,sera:repair_promise:audit:d085:s16,repair promise,0.539982,0.563982,0.687051,0.669051,interrupt_work,True,True,True
1529,85,Tovan,tovan:care_favor:audit:d085:s17,care favor,0.539935,0.535935,0.531516,0.533516,wait_offscreen,True,True,True
1530,86,Nia,nia:tool_loan:audit:d086:s00,tool loan,0.539586,0.535586,0.3566,0.3586,move,True,True,True
1531,86,Ari,ari:repair_promise:audit:d086:s01,repair promise,0.538937,0.534937,0.317851,0.334851,talk,True,True,True
1532,86,Fay,fay:care_favor:audit:d086:s02,care favor,0.537988,0.519988,0.475988,0.492988,offer_help,True,True,True
1533,86,Milo,milo:tool_loan:audit:d086:s03,tool loan,0.536741,0.560741,0.665409,0.647409,borrow_tool,True,True,True
1534,86,Sera,sera:repair_promise:audit:d086:s04,repair promise,0.535197,0.517197,0.676903,0.693903,return_tool,True,True,True
1535,86,Tovan,tovan:care_favor:audit:d086:s05,care favor,0.533359,0.557359,0.525267,0.507267,interrupt_work,True,True,True
1536,86,Nia,nia:tool_loan:audit:d086:s06,tool loan,0.531228,0.527228,0.351251,0.353251,wait_offscreen,True,True,True
1537,86,Ari,ari:repair_promise:audit:d086:s07,repair promise,0.528809,0.510809,0.327035,0.344035,repair_trust,True,True,True
1538,86,Fay,fay:care_favor:audit:d086:s08,care favor,0.526103,0.522103,0.490264,0.492264,move,True,True,True
1539,86,Milo,milo:tool_loan:audit:d086:s09,tool loan,0.523116,0.519116,0.656201,0.673201,talk,True,True,True
1540,86,Sera,sera:repair_promise:audit:d086:s10,repair promise,0.51985,0.50185,0.679317,0.696317,offer_help,True,True,True
1541,86,Tovan,tovan:care_favor:audit:d086:s11,care favor,0.516311,0.540311,0.536208,0.518208,borrow_tool,True,True,True
1542,86,Nia,nia:tool_loan:audit:d086:s12,tool loan,0.512503,0.494503,0.335925,0.352925,return_tool,True,True,True
1543,86,Ari,ari:repair_promise:audit:d086:s13,repair promise,0.508432,0.532432,0.317049,0.299049,interrupt_work,True,True,True
1544,86,Fay,fay:care_favor:audit:d086:s14,care favor,0.504102,0.500102,0.489676,0.491676,wait_offscreen,True,True,True
1545,86,Milo,milo:tool_loan:audit:d086:s15,tool loan,0.499521,0.481521,0.666901,0.683901,repair_trust,True,True,True
1546,86,Sera,sera:repair_promise:audit:d086:s16,repair promise,0.494694,0.490694,0.67523,0.67723,move,True,True,True
1547,86,Tovan,tovan:care_favor:audit:d086:s17,care favor,0.489628,0.485628,0.52937,0.54637,talk,True,True,True
1548,87,Nia,nia:tool_loan:audit:d087:s00,tool loan,0.484329,0.508329,0.340021,0.322021,borrow_tool,True,True,True
1549,87,Ari,ari:repair_promise:audit:d087:s01,repair promise,0.478806,0.460806,0.327978,0.344978,return_tool,True,True,True
1550,87,Fay,fay:care_favor:audit:d087:s02,care favor,0.473065,0.497065,0.492003,0.474003,interrupt_work,True,True,True
1551,87,Milo,milo:tool_loan:audit:d087:s03,tool loan,0.467115,0.463115,0.654933,0.656933,wait_offscreen,True,True,True
1552,87,Sera,sera:repair_promise:audit:d087:s04,repair promise,0.460963,0.442963,0.678291,0.695291,repair_trust,True,True,True
1553,87,Tovan,tovan:care_favor:audit:d087:s05,care favor,0.454619,0.450619,0.513817,0.515817,move,True,True,True
1554,87,Nia,nia:tool_loan:audit:d087:s06,tool loan,0.44809,0.44409,0.338253,0.355253,talk,True,True,True
1555,87,Ari,ari:repair_promise:audit:d087:s07,repair promise,0.441386,0.423386,0.328399,0.345399,offer_help,True,True,True
1556,87,Fay,fay:care_favor:audit:d087:s08,care favor,0.434515,0.458515,0.501687,0.483687,borrow_tool,True,True,True
1557,87,Milo,milo:tool_loan:audit:d087:s09,tool loan,0.427488,0.409488,0.674291,0.691291,return_tool,True,True,True
1558,87,Sera,sera:repair_promise:audit:d087:s10,repair promise,0.420314,0.444314,0.679866,0.661866,interrupt_work,True,True,True
1559,87,Tovan,tovan:care_favor:audit:d087:s11,care favor,0.413002,0.409002,0.521237,0.523237,wait_offscreen,True,True,True
1560,87,Nia,nia:tool_loan:audit:d087:s12,tool loan,0.405563,0.387563,0.349667,0.366667,repair_trust,True,True,True
1561,87,Ari,ari:repair_promise:audit:d087:s13,repair promise,0.398007,0.394007,0.330165,0.332165,move,True,True,True
1562,87,Fay,fay:care_favor:audit:d087:s14,care favor,0.390345,0.386345,0.491045,0.508045,talk,True,True,True
1563,87,Milo,milo:tool_loan:audit:d087:s15,tool loan,0.382586,0.364586,0.652029,0.669029,offer_help,True,True,True
1564,87,Sera,sera:repair_promise:audit:d087:s16,repair promise,0.374741,0.398741,0.671156,0.653156,borrow_tool,True,True,True
1565,87,Tovan,tovan:care_favor:audit:d087:s17,care favor,0.366821,0.348821,0.508963,0.525963,return_tool,True,True,True
1566,88,Nia,nia:tool_loan:audit:d088:s00,tool loan,0.358837,0.354837,0.329366,0.331366,wait_offscreen,True,True,True
1567,88,Ari,ari:repair_promise:audit:d088:s01,repair promise,0.350801,0.332801,0.333562,0.350562,repair_trust,True,True,True
1568,88,Fay,fay:care_favor:audit:d088:s02,care favor,0.342722,0.338722,0.515165,0.517165,move,True,True,True
1569,88,Milo,milo:tool_loan:audit:d088:s03,tool loan,0.334611,0.330611,0.662408,0.679408,talk,True,True,True
1570,88,Sera,sera:repair_promise:audit:d088:s04,repair promise,0.326481,0.308481,0.675456,0.692456,offer_help,True,True,True
1571,88,Tovan,tovan:care_favor:audit:d088:s05,care favor,0.318342,0.342342,0.496472,0.478472,borrow_tool,True,True,True
1572,88,Nia,nia:tool_loan:audit:d088:s06,tool loan,0.310205,0.292205,0.324935,0.341935,return_tool,True,True,True
1573,88,Ari,ari:repair_promise:audit:d088:s07,repair promise,0.302082,0.326082,0.345361,0.327361,interrupt_work,True,True,True
1574,88,Fay,fay:care_favor:audit:d088:s08,care favor,0.293983,0.289983,0.51048,0.51248,wait_offscreen,True,True,True
1575,88,Milo,milo:tool_loan:audit:d088:s09,tool loan,0.28592,0.26792,0.679013,0.696013,repair_trust,True,True,True
1576,88,Sera,sera:repair_promise:audit:d088:s10,repair promise,0.277903,0.273903,0.656058,0.658058,move,True,True,True
1577,88,Tovan,tovan:care_favor:audit:d088:s11,care favor,0.269944,0.265944,0.512719,0.529719,talk,True,True,True
1578,88,Nia,nia:tool_loan:audit:d088:s12,tool loan,0.262054,0.244054,0.321907,0.338907,offer_help,True,True,True
1579,88,Ari,ari:repair_promise:audit:d088:s13,repair promise,0.254243,0.278243,0.344483,0.326483,borrow_tool,True,True,True
1580,88,Fay,fay:care_favor:audit:d088:s14,care favor,0.246522,0.228522,0.504247,0.521247,return_tool,True,True,True
1581,88,Milo,milo:tool_loan:audit:d088:s15,tool loan,0.238901,0.262901,0.675747,0.657747,interrupt_work,True,True,True
1582,88,Sera,sera:repair_promise:audit:d088:s16,repair promise,0.231392,0.227392,0.676791,0.678791,wait_offscreen,True,True,True
1583,88,Tovan,tovan:care_favor:audit:d088:s17,care favor,0.224003,0.206003,0.503967,0.520967,repair_trust,True,True,True
1584,89,Nia,nia:tool_loan:audit:d089:s00,tool loan,0.216747,0.212747,0.324464,0.341464,talk,True,True,True
1585,89,Ari,ari:repair_promise:audit:d089:s01,repair promise,0.209631,0.191631,0.347192,0.364192,offer_help,True,True,True
1586,89,Fay,fay:care_favor:audit:d089:s02,care favor,0.202667,0.226667,0.511077,0.493077,borrow_tool,True,True,True
1587,89,Milo,milo:tool_loan:audit:d089:s03,tool loan,0.195863,0.177863,0.678869,0.695869,return_tool,True,True,True
1588,89,Sera,sera:repair_promise:audit:d089:s04,repair promise,0.189229,0.213229,0.672592,0.654592,interrupt_work,True,True,True
1589,89,Tovan,tovan:care_favor:audit:d089:s05,care favor,0.182774,0.178774,0.493147,0.495147,wait_offscreen,True,True,True
1590,89,Nia,nia:tool_loan:audit:d089:s06,tool loan,0.176507,0.158507,0.318857,0.335857,repair_trust,True,True,True
1591,89,Ari,ari:repair_promise:audit:d089:s07,repair promise,0.170437,0.166437,0.335991,0.337991,move,True,True,True
1592,89,Fay,fay:care_favor:audit:d089:s08,care favor,0.164571,0.160571,0.52744,0.54444,talk,True,True,True
1593,89,Milo,milo:tool_loan:audit:d089:s09,tool loan,0.158918,0.140918,0.684218,0.701218,offer_help,True,True,True
1594,89,Sera,sera:repair_promise:audit:d089:s10,repair promise,0.153485,0.177485,0.651421,0.633421,borrow_tool,True,True,True
1595,89,Tovan,tovan:care_favor:audit:d089:s11,care favor,0.14828,0.13028,0.491803,0.508803,return_tool,True,True,True
1596,89,Nia,nia:tool_loan:audit:d089:s12,tool loan,0.143311,0.167311,0.311854,0.293854,interrupt_work,True,True,True
