tick_id,day,session_id,settlement_id,resident_id,phrase,phrase_memory,phrase_context,mastery_before,mastery_after,trust_before,trust_after,used_in_current_loop,remembered_from_prior_session,saved_session_visible,no_autonomous_language_claim,no_llm_call
754,42,session-007,moss_ward,Tala,path dry,waited during repair,execute_task:drain rain path:rain_gate,0.252,0.259,0.731,0.736,True,True,True,True,True
755,42,session-007,glass_harbor,Nia,net keeper,shared crossing tea,recover_failed_work:mend fog net:net_room,0.265,0.272,0.725,0.73,True,True,True,True,True
756,43,session-008,lichen_bridge,Kio,rope safe,heard my signal,pickup_tool:mark signal bell:rope_bridge,0.259,0.266,0.719,0.724,True,True,True,True,True
757,43,session-008,orchid_engine,Cai,gear lane,let orchid rest,execute_task:stabilize steam kettle:gear_wash,0.262,0.269,0.743,0.748,True,True,True,True,True
758,43,session-008,moss_ward,Milo,ledger no touch,helped after rain,recover_failed_work:drain rain path:root_alcove,0.268,0.275,0.734,0.739,True,True,True,True,True
759,43,session-008,glass_harbor,Sera,lamp bright,kept net lane clear,drop_tool:mend fog net:lamp_pier,0.261,0.267,0.738,0.741,True,True,True,True,True
760,43,session-008,cinder_garden,Juno,shade first,remembered shade first,relationship_phrase:cool ash path:ash_path,0.256,0.265,0.73,0.735,True,True,True,True,True
761,43,session-008,lichen_bridge,Luma,bowl shared,waited at the rope,save_session:repair meal ledger:meal_room,0.251,0.257,0.742,0.745,True,True,True,True,True
762,43,session-008,orchid_engine,Dax,valve wait,kept the gear lane open,path_to_site:listen to valve pulse:engine_ring,0.252,0.259,0.74,0.745,True,True,True,True,True
763,43,session-008,moss_ward,Tala,loom wait,asked before ledger,pickup_tool:patch blanket loom:blanket_room,0.268,0.274,0.736,0.739,True,True,True,True,True
764,43,session-008,glass_harbor,Nia,tea first,guarded lamp for me,execute_task:seal fog catcher:fog_rail,0.258,0.265,0.73,0.735,True,True,True,True,True
765,43,session-008,cinder_garden,Pax,seed sleep,left my basket sorted,recover_failed_work:repair seed calendar:seed_shelf,0.27,0.277,0.739,0.744,True,True,True,True,True
766,43,session-008,lichen_bridge,Rin,signal hush,kept bowl shared,drop_tool:test rope bridge:signal_post,0.255,0.262,0.733,0.738,True,True,True,True,True
767,43,session-008,orchid_engine,Eli,orchid rest,did not turn the valve,relationship_phrase:clean gear wash:orchid_bay,0.264,0.272,0.734,0.737,True,True,True,True,True
768,43,session-008,moss_ward,Ari,path dry,waited during repair,save_session:copy root ledger:rain_gate,0.274,0.281,0.732,0.737,True,True,True,True,True
769,43,session-008,glass_harbor,Oren,net keeper,shared crossing tea,path_to_site:mark crossing rope:net_room,0.267,0.273,0.742,0.745,True,True,True,True,True
770,43,session-008,cinder_garden,Vale,cool hand,kept the path cool,pickup_tool:shade seed rows:shade_tent,0.276,0.283,0.74,0.745,True,True,True,True,True
771,43,session-008,lichen_bridge,Sol,rope safe,heard my signal,execute_task:weave spare rope:rope_bridge,0.259,0.265,0.738,0.741,True,True,True,True,True
772,43,session-008,orchid_engine,Bea,gear lane,let orchid rest,recover_failed_work:tend orchid lamp:gear_wash,0.258,0.265,0.728,0.733,True,True,True,True,True
773,43,session-008,moss_ward,Fay,ledger no touch,helped after rain,drop_tool:raise warm-cup shelf:root_alcove,0.264,0.27,0.74,0.743,True,True,True,True,True
774,44,session-008,cinder_garden,Pax,shade first,remembered shade first,execute_task:shade seed rows:ash_path,0.26,0.267,0.744,0.749,True,True,True,True,True
775,44,session-008,lichen_bridge,Rin,bowl shared,waited at the rope,recover_failed_work:weave spare rope:meal_room,0.275,0.282,0.738,0.743,True,True,True,True,True
776,44,session-008,orchid_engine,Eli,valve wait,kept the gear lane open,drop_tool:tend orchid lamp:engine_ring,0.265,0.272,0.737,0.742,True,True,True,True,True
777,44,session-008,moss_ward,Ari,loom wait,asked before ledger,relationship_phrase:raise warm-cup shelf:blanket_room,0.269,0.277,0.737,0.74,True,True,True,True,True
778,44,session-008,glass_harbor,Oren,tea first,guarded lamp for me,save_session:relight public lamp:fog_rail,0.265,0.272,0.745,0.75,True,True,True,True,True
779,44,session-008,cinder_garden,Vale,seed sleep,left my basket sorted,path_to_site:sort ember fruit:seed_shelf,0.253,0.259,0.745,0.748,True,True,True,True,True
780,44,session-008,lichen_bridge,Sol,signal hush,kept bowl shared,pickup_tool:mark signal bell:signal_post,0.267,0.274,0.741,0.746,True,True,True,True,True
781,44,session-008,orchid_engine,Bea,orchid rest,did not turn the valve,execute_task:stabilize steam kettle:orchid_bay,0.265,0.271,0.733,0.736,True,True,True,True,True
782,44,session-008,moss_ward,Fay,path dry,waited during repair,recover_failed_work:drain rain path:rain_gate,0.279,0.286,0.743,0.748,True,True,True,True,True
783,44,session-008,glass_harbor,Puck,net keeper,shared crossing tea,drop_tool:mend fog net:net_room,0.269,0.275,0.738,0.741,True,True,True,True,True
784,44,session-008,cinder_garden,Wren,cool hand,kept the path cool,relationship_phrase:cool ash path:shade_tent,0.263,0.272,0.736,0.741,True,True,True,True,True
785,44,session-008,lichen_bridge,Kio,rope safe,heard my signal,save_session:repair meal ledger:rope_bridge,0.266,0.273,0.724,0.729,True,True,True,True,True
786,44,session-008,orchid_engine,Cai,gear lane,let orchid rest,path_to_site:listen to valve pulse:gear_wash,0.269,0.276,0.748,0.753,True,True,True,True,True
787,44,session-008,moss_ward,Milo,ledger no touch,helped after rain,pickup_tool:patch blanket loom:root_alcove,0.275,0.282,0.739,0.744,True,True,True,True,True
788,44,session-008,glass_harbor,Sera,lamp bright,kept net lane clear,execute_task:seal fog catcher:lamp_pier,0.267,0.274,0.741,0.746,True,True,True,True,True
789,44,session-008,cinder_garden,Juno,shade first,remembered shade first,recover_failed_work:repair seed calendar:ash_path,0.265,0.272,0.735,0.74,True,True,True,True,True
790,44,session-008,lichen_bridge,Luma,bowl shared,waited at the rope,drop_tool:test rope bridge:meal_room,0.257,0.264,0.745,0.75,True,True,True,True,True
791,44,session-008,orchid_engine,Dax,valve wait,kept the gear lane open,relationship_phrase:clean gear wash:engine_ring,0.259,0.267,0.745,0.748,True,True,True,True,True
792,45,session-008,glass_harbor,Puck,tea first,guarded lamp for me,recover_failed_work:seal fog catcher:fog_rail,0.267,0.274,0.741,0.746,True,True,True,True,True
793,45,session-008,cinder_garden,Wren,seed sleep,left my basket sorted,drop_tool:repair seed calendar:seed_shelf,0.266,0.272,0.741,0.744,True,True,True,True,True
794,45,session-008,lichen_bridge,Kio,signal hush,kept bowl shared,relationship_phrase:test rope bridge:signal_post,0.27,0.279,0.729,0.734,True,True,True,True,True
795,45,session-008,orchid_engine,Cai,orchid rest,did not turn the valve,save_session:clean gear wash:orchid_bay,0.275,0.282,0.753,0.758,True,True,True,True,True
796,45,session-008,moss_ward,Milo,path dry,waited during repair,path_to_site:copy root ledger:rain_gate,0.266,0.273,0.744,0.749,True,True,True,True,True
797,45,session-008,glass_harbor,Sera,net keeper,shared crossing tea,pickup_tool:mark crossing rope:net_room,0.265,0.271,0.746,0.749,True,True,True,True,True
798,45,session-008,cinder_garden,Juno,cool hand,kept the path cool,execute_task:shade seed rows:shade_tent,0.265,0.272,0.74,0.745,True,True,True,True,True
799,45,session-008,lichen_bridge,Luma,rope safe,heard my signal,recover_failed_work:weave spare rope:rope_bridge,0.284,0.291,0.75,0.755,True,True,True,True,True
800,45,session-008,orchid_engine,Dax,gear lane,let orchid rest,drop_tool:tend orchid lamp:gear_wash,0.276,0.283,0.748,0.753,True,True,True,True,True
801,45,session-008,moss_ward,Tala,ledger no touch,helped after rain,relationship_phrase:raise warm-cup shelf:root_alcove,0.277,0.285,0.739,0.742,True,True,True,True,True
802,45,session-008,glass_harbor,Nia,lamp bright,kept net lane clear,save_session:relight public lamp:lamp_pier,0.275,0.282,0.735,0.74,True,True,True,True,True
803,45,session-008,cinder_garden,Pax,shade first,remembered shade first,path_to_site:sort ember fruit:ash_path,0.267,0.274,0.749,0.754,True,True,True,True,True
804,45,session-008,lichen_bridge,Rin,bowl shared,waited at the rope,pickup_tool:mark signal bell:meal_room,0.282,0.289,0.743,0.748,True,True,True,True,True
805,45,session-008,orchid_engine,Eli,valve wait,kept the gear lane open,execute_task:stabilize steam kettle:engine_ring,0.272,0.278,0.742,0.745,True,True,True,True,True
806,45,session-008,moss_ward,Ari,loom wait,asked before ledger,recover_failed_work:drain rain path:blanket_room,0.277,0.284,0.74,0.745,True,True,True,True,True
807,45,session-008,glass_harbor,Oren,tea first,guarded lamp for me,drop_tool:mend fog net:fog_rail,0.272,0.279,0.75,0.755,True,True,True,True,True
808,45,session-008,cinder_garden,Vale,seed sleep,left my basket sorted,relationship_phrase:cool ash path:seed_shelf,0.259,0.268,0.748,0.753,True,True,True,True,True
809,45,session-008,lichen_bridge,Sol,signal hush,kept bowl shared,save_session:repair meal ledger:signal_post,0.274,0.28,0.746,0.749,True,True,True,True,True
810,46,session-008,moss_ward,Tala,path dry,waited during repair,drop_tool:drain rain path:rain_gate,0.259,0.266,0.742,0.747,True,True,True,True,True
811,46,session-008,glass_harbor,Nia,net keeper,shared crossing tea,relationship_phrase:mend fog net:net_room,0.272,0.28,0.74,0.743,True,True,True,True,True
812,46,session-008,cinder_garden,Pax,cool hand,kept the path cool,save_session:cool ash path:shade_tent,0.271,0.278,0.754,0.759,True,True,True,True,True
813,46,session-008,lichen_bridge,Rin,rope safe,heard my signal,path_to_site:repair meal ledger:rope_bridge,0.268,0.274,0.748,0.751,True,True,True,True,True
814,46,session-008,orchid_engine,Eli,gear lane,let orchid rest,pickup_tool:listen to valve pulse:gear_wash,0.274,0.281,0.745,0.75,True,True,True,True,True
815,46,session-008,moss_ward,Ari,ledger no touch,helped after rain,execute_task:patch blanket loom:root_alcove,0.259,0.265,0.745,0.748,True,True,True,True,True
816,46,session-008,glass_harbor,Oren,lamp bright,kept net lane clear,recover_failed_work:seal fog catcher:lamp_pier,0.279,0.286,0.755,0.76,True,True,True,True,True
817,46,session-008,cinder_garden,Vale,shade first,remembered shade first,drop_tool:repair seed calendar:ash_path,0.277,0.283,0.753,0.756,True,True,True,True,True
818,46,session-008,lichen_bridge,Sol,bowl shared,waited at the rope,relationship_phrase:test rope bridge:meal_room,0.277,0.286,0.749,0.754,True,True,True,True,True
819,46,session-008,orchid_engine,Bea,valve wait,kept the gear lane open,save_session:clean gear wash:engine_ring,0.281,0.288,0.736,0.741,True,True,True,True,True
820,46,session-008,moss_ward,Fay,loom wait,asked before ledger,path_to_site:copy root ledger:blanket_room,0.265,0.272,0.748,0.753,True,True,True,True,True
821,46,session-008,glass_harbor,Puck,tea first,guarded lamp for me,pickup_tool:mark crossing rope:fog_rail,0.274,0.281,0.746,0.751,True,True,True,True,True
822,46,session-008,cinder_garden,Wren,seed sleep,left my basket sorted,execute_task:shade seed rows:seed_shelf,0.272,0.279,0.744,0.749,True,True,True,True,True
823,46,session-008,lichen_bridge,Kio,signal hush,kept bowl shared,recover_failed_work:weave spare rope:signal_post,0.279,0.286,0.734,0.739,True,True,True,True,True
824,46,session-008,orchid_engine,Cai,orchid rest,did not turn the valve,drop_tool:tend orchid lamp:orchid_bay,0.282,0.289,0.758,0.763,True,True,True,True,True
825,46,session-008,moss_ward,Milo,path dry,waited during repair,relationship_phrase:raise warm-cup shelf:rain_gate,0.273,0.281,0.749,0.752,True,True,True,True,True
826,46,session-008,glass_harbor,Sera,net keeper,shared crossing tea,save_session:relight public lamp:net_room,0.271,0.278,0.749,0.754,True,True,True,True,True
827,46,session-008,cinder_garden,Juno,cool hand,kept the path cool,path_to_site:sort ember fruit:shade_tent,0.272,0.278,0.745,0.748,True,True,True,True,True
828,47,session-008,orchid_engine,Bea,gear lane,let orchid rest,relationship_phrase:tend orchid lamp:gear_wash,0.265,0.274,0.741,0.746,True,True,True,True,True
829,47,session-008,moss_ward,Fay,ledger no touch,helped after rain,save_session:raise warm-cup shelf:root_alcove,0.27,0.276,0.753,0.756,True,True,True,True,True
830,47,session-008,glass_harbor,Puck,lamp bright,kept net lane clear,path_to_site:relight public lamp:lamp_pier,0.267,0.274,0.751,0.756,True,True,True,True,True
831,47,session-008,cinder_garden,Wren,shade first,remembered shade first,pickup_tool:sort ember fruit:ash_path,0.275,0.281,0.749,0.752,True,True,True,True,True
832,47,session-008,lichen_bridge,Kio,bowl shared,waited at the rope,execute_task:mark signal bell:meal_room,0.264,0.271,0.739,0.744,True,True,True,True,True
833,47,session-008,orchid_engine,Cai,valve wait,kept the gear lane open,recover_failed_work:stabilize steam kettle:engine_ring,0.268,0.275,0.763,0.768,True,True,True,True,True
834,47,session-008,moss_ward,Milo,loom wait,asked before ledger,drop_tool:drain rain path:blanket_room,0.269,0.276,0.752,0.757,True,True,True,True,True
835,47,session-008,glass_harbor,Sera,tea first,guarded lamp for me,relationship_phrase:mend fog net:fog_rail,0.279,0.287,0.754,0.757,True,True,True,True,True
836,47,session-008,cinder_garden,Juno,seed sleep,left my basket sorted,save_session:cool ash path:seed_shelf,0.282,0.289,0.748,0.753,True,True,True,True,True
837,47,session-008,lichen_bridge,Luma,signal hush,kept bowl shared,path_to_site:repair meal ledger:signal_post,0.274,0.28,0.755,0.758,True,True,True,True,True
838,47,session-008,orchid_engine,Dax,orchid rest,did not turn the valve,pickup_tool:listen to valve pulse:orchid_bay,0.276,0.283,0.753,0.758,True,True,True,True,True
839,47,session-008,moss_ward,Tala,path dry,waited during repair,execute_task:patch blanket loom:rain_gate,0.266,0.272,0.747,0.75,True,True,True,True,True
840,47,session-008,glass_harbor,Nia,net keeper,shared crossing tea,recover_failed_work:seal fog catcher:net_room,0.28,0.287,0.743,0.748,True,True,True,True,True
841,47,session-008,cinder_garden,Pax,cool hand,kept the path cool,drop_tool:repair seed calendar:shade_tent,0.278,0.284,0.759,0.762,True,True,True,True,True
842,47,session-008,lichen_bridge,Rin,rope safe,heard my signal,relationship_phrase:test rope bridge:rope_bridge,0.274,0.283,0.751,0.756,True,True,True,True,True
843,47,session-008,orchid_engine,Eli,gear lane,let orchid rest,save_session:clean gear wash:gear_wash,0.281,0.288,0.75,0.755,True,True,True,True,True
844,47,session-008,moss_ward,Ari,ledger no touch,helped after rain,path_to_site:copy root ledger:root_alcove,0.265,0.272,0.748,0.753,True,True,True,True,True
845,47,session-008,glass_harbor,Oren,lamp bright,kept net lane clear,pickup_tool:mark crossing rope:lamp_pier,0.286,0.293,0.76,0.765,True,True,True,True,True
846,48,session-008,lichen_bridge,Luma,bowl shared,waited at the rope,save_session:test rope bridge:meal_room,0.264,0.271,0.758,0.763,True,True,True,True,True
847,48,session-008,orchid_engine,Dax,valve wait,kept the gear lane open,path_to_site:clean gear wash:engine_ring,0.267,0.273,0.758,0.761,True,True,True,True,True
848,48,session-008,moss_ward,Tala,loom wait,asked before ledger,pickup_tool:copy root ledger:blanket_room,0.274,0.281,0.75,0.755,True,True,True,True,True
849,48,session-008,glass_harbor,Nia,tea first,guarded lamp for me,execute_task:mark crossing rope:fog_rail,0.265,0.272,0.748,0.753,True,True,True,True,True
850,48,session-008,cinder_garden,Pax,seed sleep,left my basket sorted,recover_failed_work:shade seed rows:seed_shelf,0.277,0.284,0.762,0.767,True,True,True,True,True
851,48,session-008,lichen_bridge,Rin,signal hush,kept bowl shared,drop_tool:weave spare rope:signal_post,0.262,0.269,0.756,0.761,True,True,True,True,True
852,48,session-008,orchid_engine,Eli,orchid rest,did not turn the valve,relationship_phrase:tend orchid lamp:orchid_bay,0.272,0.281,0.755,0.76,True,True,True,True,True
853,48,session-008,moss_ward,Ari,path dry,waited during repair,save_session:raise warm-cup shelf:rain_gate,0.281,0.288,0.753,0.758,True,True,True,True,True
854,48,session-008,glass_harbor,Oren,net keeper,shared crossing tea,path_to_site:relight public lamp:net_room,0.273,0.28,0.765,0.77,True,True,True,True,True
855,48,session-008,cinder_garden,Vale,cool hand,kept the path cool,pickup_tool:sort ember fruit:shade_tent,0.283,0.29,0.756,0.761,True,True,True,True,True
856,48,session-008,lichen_bridge,Sol,rope safe,heard my signal,execute_task:mark signal bell:rope_bridge,0.265,0.272,0.754,0.759,True,True,True,True,True
