tick_id,day,agent,route_id,public_memory_key,remembered_dialogue_choice,remembered_branch_action,remembered_snapshot,remembered_body_language,remembered_recovery,private_workspace_sealed,replay_pointer
387,28,Nia,roofward_archive,v32:Nia:roofward_archive:day28,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v44:local,open forward lean,0.93,True,replay:387:roofward_archive
388,28,Nia,archive_signal,v32:Nia:archive_signal:day28,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v47:shared,open forward lean,0.94,True,replay:388:archive_signal
389,28,Ivo,signal_orchard,v32:Ivo:signal_orchard:day28,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v43:shared,open forward lean,0.94,True,replay:389:signal_orchard
390,28,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day28,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v44:shared,open forward lean,0.94,True,replay:390:orchard_riverbend
391,28,Pax,central_repair_ring,v32:Pax:central_repair_ring:day28,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v42:local,open forward lean,0.93,True,replay:391:central_repair_ring
392,29,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day29,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v45:shared,open forward lean,0.94,True,replay:392:riverbend_roofward
393,29,Nia,roofward_archive,v32:Nia:roofward_archive:day29,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v44:local,open forward lean,0.94,True,replay:393:roofward_archive
394,29,Nia,archive_signal,v32:Nia:archive_signal:day29,none,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v48:shared,open forward lean,0.94,True,replay:394:archive_signal
395,29,Ivo,signal_orchard,v32:Ivo:signal_orchard:day29,ask to keep direct route,merge=False;rollback=True;branch=dusk road,snap:signal_orchard:v44:shared,relieved reset stance,0.94,True,replay:395:signal_orchard
396,29,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day29,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v44:local,open forward lean,0.94,True,replay:396:orchard_riverbend
397,29,Pax,central_repair_ring,v32:Pax:central_repair_ring:day29,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v43:shared,open forward lean,0.94,True,replay:397:central_repair_ring
398,29,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day29,ask to keep direct route,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v46:shared,open forward lean,0.94,True,replay:398:riverbend_roofward
399,29,Nia,roofward_archive,v32:Nia:roofward_archive:day29,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v45:shared,open forward lean,0.94,True,replay:399:roofward_archive
400,29,Nia,archive_signal,v32:Nia:archive_signal:day29,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v48:local,open forward lean,0.94,True,replay:400:archive_signal
401,29,Ivo,signal_orchard,v32:Ivo:signal_orchard:day29,ask to keep direct route,merge=False;rollback=True;branch=dusk road,snap:signal_orchard:v45:shared,relieved reset stance,0.94,True,replay:401:signal_orchard
402,29,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day29,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v45:shared,open forward lean,0.94,True,replay:402:orchard_riverbend
403,29,Pax,central_repair_ring,v32:Pax:central_repair_ring:day29,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v44:shared,open forward lean,0.94,True,replay:403:central_repair_ring
404,29,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day29,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v47:shared,open forward lean,0.94,True,replay:404:riverbend_roofward
405,29,Nia,roofward_archive,v32:Nia:roofward_archive:day29,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v45:local,open forward lean,0.94,True,replay:405:roofward_archive
406,30,Milo,signal_orchard,v32:Milo:signal_orchard:day30,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v46:shared,open forward lean,0.94,True,replay:406:signal_orchard
407,30,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day30,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v46:shared,open forward lean,0.94,True,replay:407:orchard_riverbend
408,30,Juno,central_repair_ring,v32:Juno:central_repair_ring:day30,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v45:shared,open forward lean,0.93,True,replay:408:central_repair_ring
409,30,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day30,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v48:shared,watchful neutral stance,0.94,True,replay:409:riverbend_roofward
410,30,Fay,roofward_archive,v32:Fay:roofward_archive:day30,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v45:local,open forward lean,0.93,True,replay:410:roofward_archive
411,30,Milo,archive_signal,v32:Milo:archive_signal:day30,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v48:local,watchful neutral stance,0.94,True,replay:411:archive_signal
412,30,Milo,signal_orchard,v32:Milo:signal_orchard:day30,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v47:shared,open forward lean,0.94,True,replay:412:signal_orchard
413,30,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day30,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v47:shared,open forward lean,0.94,True,replay:413:orchard_riverbend
414,30,Juno,central_repair_ring,v32:Juno:central_repair_ring:day30,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v45:local,open forward lean,0.94,True,replay:414:central_repair_ring
415,30,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day30,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v48:local,watchful neutral stance,0.94,True,replay:415:riverbend_roofward
416,30,Fay,roofward_archive,v32:Fay:roofward_archive:day30,ask to keep direct route,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v46:shared,open forward lean,0.94,True,replay:416:roofward_archive
417,30,Milo,archive_signal,v32:Milo:archive_signal:day30,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v49:shared,watchful neutral stance,0.94,True,replay:417:archive_signal
418,30,Milo,signal_orchard,v32:Milo:signal_orchard:day30,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v48:shared,open forward lean,0.94,True,replay:418:signal_orchard
419,30,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day30,ask to keep direct route,merge=False;rollback=True;branch=fen track,snap:orchard_riverbend:v48:shared,relieved reset stance,0.94,True,replay:419:orchard_riverbend
420,31,Juno,central_repair_ring,v32:Juno:central_repair_ring:day31,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v46:local,open forward lean,0.94,True,replay:420:central_repair_ring
421,31,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day31,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v48:local,open forward lean,0.94,True,replay:421:riverbend_roofward
422,31,Fay,roofward_archive,v32:Fay:roofward_archive:day31,none,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v47:shared,open forward lean,0.94,True,replay:422:roofward_archive
423,31,Milo,archive_signal,v32:Milo:archive_signal:day31,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v50:shared,watchful neutral stance,0.94,True,replay:423:archive_signal
424,31,Milo,signal_orchard,v32:Milo:signal_orchard:day31,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v48:local,open forward lean,0.94,True,replay:424:signal_orchard
425,31,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day31,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v48:local,open forward lean,0.94,True,replay:425:orchard_riverbend
426,31,Juno,central_repair_ring,v32:Juno:central_repair_ring:day31,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v47:shared,open forward lean,0.94,True,replay:426:central_repair_ring
427,31,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day31,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v49:shared,open forward lean,0.94,True,replay:427:riverbend_roofward
428,31,Fay,roofward_archive,v32:Fay:roofward_archive:day31,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v47:local,open forward lean,0.94,True,replay:428:roofward_archive
429,31,Milo,archive_signal,v32:Milo:archive_signal:day31,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v50:local,watchful neutral stance,0.94,True,replay:429:archive_signal
430,31,Milo,signal_orchard,v32:Milo:signal_orchard:day31,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v49:local,open forward lean,0.94,True,replay:430:signal_orchard
431,31,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day31,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v49:shared,open forward lean,0.94,True,replay:431:orchard_riverbend
432,31,Juno,central_repair_ring,v32:Juno:central_repair_ring:day31,ask to merge detour,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v48:shared,open forward lean,0.94,True,replay:432:central_repair_ring
433,31,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day31,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v49:local,open forward lean,0.93,True,replay:433:riverbend_roofward
434,32,Fay,roofward_archive,v32:Fay:roofward_archive:day32,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v48:shared,open forward lean,0.94,True,replay:434:roofward_archive
435,32,Milo,archive_signal,v32:Milo:archive_signal:day32,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v50:local,watchful neutral stance,0.93,True,replay:435:archive_signal
436,32,Milo,signal_orchard,v32:Milo:signal_orchard:day32,none,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v50:shared,open forward lean,0.94,True,replay:436:signal_orchard
437,32,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day32,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v50:shared,open forward lean,0.94,True,replay:437:orchard_riverbend
438,32,Juno,central_repair_ring,v32:Juno:central_repair_ring:day32,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v48:local,open forward lean,0.94,True,replay:438:central_repair_ring
439,32,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day32,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v49:local,open forward lean,0.93,True,replay:439:riverbend_roofward
440,32,Fay,roofward_archive,v32:Fay:roofward_archive:day32,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v49:local,open forward lean,0.94,True,replay:440:roofward_archive
441,32,Milo,archive_signal,v32:Milo:archive_signal:day32,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v51:shared,watchful neutral stance,0.94,True,replay:441:archive_signal
442,32,Milo,signal_orchard,v32:Milo:signal_orchard:day32,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v50:local,open forward lean,0.94,True,replay:442:signal_orchard
443,32,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day32,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v50:local,open forward lean,0.94,True,replay:443:orchard_riverbend
444,32,Juno,central_repair_ring,v32:Juno:central_repair_ring:day32,ask to keep direct route,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v49:shared,open forward lean,0.94,True,replay:444:central_repair_ring
445,32,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day32,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v50:shared,open forward lean,0.94,True,replay:445:riverbend_roofward
446,32,Fay,roofward_archive,v32:Fay:roofward_archive:day32,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v50:shared,open forward lean,0.94,True,replay:446:roofward_archive
447,32,Milo,archive_signal,v32:Milo:archive_signal:day32,ask to keep direct route,merge=False;rollback=True;branch=paper lane,snap:archive_signal:v52:shared,relieved reset stance,0.94,True,replay:447:archive_signal
448,33,Milo,signal_orchard,v32:Milo:signal_orchard:day33,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v51:shared,open forward lean,0.94,True,replay:448:signal_orchard
449,33,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day33,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v50:local,open forward lean,0.94,True,replay:449:orchard_riverbend
450,33,Juno,central_repair_ring,v32:Juno:central_repair_ring:day33,none,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v50:local,open forward lean,0.94,True,replay:450:central_repair_ring
451,33,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day33,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v51:shared,open forward lean,0.94,True,replay:451:riverbend_roofward
452,33,Fay,roofward_archive,v32:Fay:roofward_archive:day33,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v50:local,open forward lean,0.94,True,replay:452:roofward_archive
453,33,Milo,archive_signal,v32:Milo:archive_signal:day33,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v52:local,open forward lean,0.94,True,replay:453:archive_signal
454,33,Milo,signal_orchard,v32:Milo:signal_orchard:day33,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v52:shared,open forward lean,0.94,True,replay:454:signal_orchard
455,33,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day33,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v51:local,open forward lean,0.94,True,replay:455:orchard_riverbend
456,33,Juno,central_repair_ring,v32:Juno:central_repair_ring:day33,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v50:local,open forward lean,0.94,True,replay:456:central_repair_ring
457,33,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day33,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v51:local,open forward lean,0.94,True,replay:457:riverbend_roofward
458,33,Fay,roofward_archive,v32:Fay:roofward_archive:day33,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v51:shared,open forward lean,0.94,True,replay:458:roofward_archive
459,33,Milo,archive_signal,v32:Milo:archive_signal:day33,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v53:shared,open forward lean,0.94,True,replay:459:archive_signal
460,33,Milo,signal_orchard,v32:Milo:signal_orchard:day33,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v53:local,open forward lean,0.94,True,replay:460:signal_orchard
