tick_id,day,settlement_id,resident_id,object_id,default_state,forgiveness_state,forgiveness_ceiling,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,visible_limit,no_forced_forgiveness,partial_repair_only
1252,70,archive,Nia,signal spool,defaulted,repairing,0.36912,0.144,0.154,0.306,0.294,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1256,70,riverbend,Ari,cedar plank,current,observed,0.38306,0.179,0.179,0.214,0.214,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1260,71,repair_ring,Wren,cool cloth,current,observed,0.31686,0.136,0.136,0.714,0.714,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1261,71,riverbend,Ari,cedar plank,defaulted,repairing,0.38326,0.122,0.132,0.224,0.212,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1264,71,signal,Oda,wind wrap,defaulted,observed,0.32346,0.12,0.12,0.684,0.684,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1266,71,repair_ring,Pax,copper wire,current,repairing,0.33474,0.157,0.167,0.504,0.492,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1268,71,roofward,Bex,shade cloth,defaulted,observed,0.31904,0.12,0.12,0.694,0.694,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1269,71,archive,Nia,signal spool,defaulted,repairing,0.36526,0.12,0.13,0.296,0.284,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1272,71,repair_ring,Wren,cool cloth,current,observed,0.31974,0.133,0.133,0.714,0.714,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1276,71,signal,Oda,wind wrap,current,observed,0.32058,0.12,0.12,0.684,0.684,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1277,71,orchard,Ivo,seed satchel,current,repairing,0.35728,0.12,0.13,0.32,0.308,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1278,72,riverbend,Ari,cedar plank,defaulted,repairing,0.38218,0.126,0.136,0.224,0.212,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1280,72,archive,Vell,memory tag,defaulted,observed,0.33928,0.136,0.136,0.452,0.452,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1283,72,repair_ring,Pax,copper wire,current,repairing,0.33494,0.127,0.137,0.502,0.49,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1284,72,riverbend,Cee,binding cord,defaulted,observed,0.338,0.175,0.175,0.472,0.472,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1286,72,archive,Nia,signal spool,defaulted,repairing,0.36194,0.12,0.13,0.286,0.274,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1288,72,orchard,Pim,dry cord,defaulted,observed,0.33768,0.12,0.12,0.468,0.468,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1292,72,archive,Vell,memory tag,defaulted,observed,0.33908,0.12,0.12,0.454,0.454,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1294,72,orchard,Ivo,seed satchel,current,repairing,0.36008,0.125,0.135,0.292,0.28,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1296,73,roofward,Sera,herb ledger,defaulted,observed,0.3114,0.12,0.12,0.702,0.702,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1300,73,repair_ring,Pax,copper wire,defaulted,repairing,0.33486,0.127,0.137,0.51,0.498,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1303,73,archive,Nia,signal spool,defaulted,repairing,0.35962,0.139,0.149,0.284,0.272,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1304,73,signal,Ren,oil lantern,defaulted,observed,0.3206,0.12,0.12,0.61,0.61,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1308,73,roofward,Sera,herb ledger,defaulted,observed,0.3104,0.12,0.12,0.712,0.712,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1311,73,orchard,Ivo,seed satchel,current,repairing,0.36308,0.156,0.166,0.28,0.268,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1312,73,repair_ring,Pax,copper wire,defaulted,observed,0.33386,0.137,0.137,0.508,0.508,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1316,74,orchard,Ivo,seed satchel,current,observed,0.36316,0.12,0.12,0.278,0.278,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1317,74,repair_ring,Pax,copper wire,defaulted,repairing,0.3355,0.2,0.21,0.518,0.506,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1320,74,archive,Nia,signal spool,current,repairing,0.3627,0.12,0.13,0.264,0.252,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1324,74,riverbend,Ari,cedar plank,defaulted,observed,0.37898,0.151,0.151,0.226,0.226,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1328,74,orchard,Ivo,seed satchel,current,repairing,0.36416,0.12,0.13,0.28,0.268,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1331,74,roofward,Bex,shade cloth,defaulted,repairing,0.3094,0.12,0.13,0.734,0.722,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1332,75,signal,Oda,wind wrap,defaulted,observed,0.31342,0.12,0.12,0.734,0.734,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1334,75,repair_ring,Pax,copper wire,defaulted,repairing,0.3347,0.149,0.159,0.526,0.514,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1336,75,roofward,Bex,shade cloth,defaulted,observed,0.3084,0.12,0.12,0.732,0.732,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1337,75,archive,Nia,signal spool,current,repairing,0.3637,0.12,0.13,0.254,0.242,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1340,75,repair_ring,Wren,cool cloth,defaulted,observed,0.3143,0.127,0.127,0.754,0.754,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1344,75,signal,Oda,wind wrap,defaulted,observed,0.30954,0.12,0.12,0.744,0.744,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1345,75,orchard,Ivo,seed satchel,defaulted,repairing,0.3585,0.12,0.13,0.288,0.276,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1348,75,roofward,Bex,shade cloth,defaulted,repairing,0.3086,0.12,0.13,0.742,0.73,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1351,76,repair_ring,Pax,copper wire,defaulted,repairing,0.33066,0.12,0.13,0.534,0.522,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1352,76,riverbend,Cee,binding cord,defaulted,observed,0.33044,0.135,0.135,0.526,0.526,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1354,76,archive,Nia,signal spool,defaulted,repairing,0.36262,0.127,0.137,0.254,0.242,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1356,76,orchard,Pim,dry cord,defaulted,observed,0.33468,0.12,0.12,0.498,0.498,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1360,76,archive,Vell,memory tag,defaulted,observed,0.33804,0.13,0.13,0.468,0.468,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1362,76,orchard,Ivo,seed satchel,defaulted,repairing,0.3593,0.12,0.13,0.28,0.268,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1364,76,riverbend,Cee,binding cord,current,observed,0.33124,0.135,0.135,0.518,0.518,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1365,76,roofward,Bex,shade cloth,current,repairing,0.3098,0.128,0.138,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1368,77,repair_ring,Pax,copper wire,defaulted,repairing,0.3304,0.12,0.13,0.542,0.53,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1371,77,archive,Nia,signal spool,defaulted,repairing,0.36226,0.137,0.147,0.254,0.242,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1372,77,signal,Ren,oil lantern,defaulted,observed,0.3156,0.12,0.12,0.66,0.66,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1376,77,roofward,Sera,herb ledger,current,observed,0.3102,0.13,0.13,0.732,0.732,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1379,77,orchard,Ivo,seed satchel,defaulted,repairing,0.35806,0.127,0.137,0.278,0.266,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1380,77,repair_ring,Pax,copper wire,defaulted,observed,0.3276,0.12,0.12,0.54,0.54,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1382,77,roofward,Bex,shade cloth,current,repairing,0.3108,0.12,0.13,0.738,0.726,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1384,77,signal,Ren,oil lantern,defaulted,observed,0.3146,0.12,0.12,0.67,0.67,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1388,78,archive,Nia,signal spool,defaulted,repairing,0.36182,0.12,0.13,0.262,0.25,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1392,78,riverbend,Ari,cedar plank,defaulted,observed,0.36166,0.12,0.12,0.284,0.284,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1396,78,orchard,Ivo,seed satchel,defaulted,repairing,0.36014,0.12,0.13,0.268,0.256,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1399,78,roofward,Bex,shade cloth,defaulted,repairing,0.31108,0.121,0.131,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1400,78,archive,Nia,signal spool,defaulted,observed,0.36162,0.12,0.12,0.252,0.252,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1404,79,roofward,Bex,shade cloth,defaulted,observed,0.31008,0.12,0.12,0.744,0.744,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1405,79,archive,Nia,signal spool,defaulted,repairing,0.36182,0.12,0.13,0.262,0.25,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1408,79,repair_ring,Wren,cool cloth,current,observed,0.30758,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1412,79,signal,Oda,wind wrap,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1413,79,orchard,Ivo,seed satchel,defaulted,repairing,0.357,0.12,0.13,0.258,0.246,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1416,79,roofward,Bex,shade cloth,defaulted,repairing,0.30758,0.12,0.13,0.754,0.742,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1420,79,repair_ring,Wren,cool cloth,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1422,80,archive,Nia,signal spool,defaulted,repairing,0.3575,0.12,0.13,0.262,0.25,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1424,80,orchard,Pim,dry cord,current,observed,0.33028,0.13,0.13,0.542,0.542,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1428,80,archive,Vell,memory tag,defaulted,observed,0.33184,0.12,0.12,0.512,0.512,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1430,80,orchard,Ivo,seed satchel,current,repairing,0.359,0.12,0.13,0.238,0.226,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1432,80,riverbend,Cee,binding cord,defaulted,observed,0.3294,0.122,0.122,0.522,0.522,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1433,80,roofward,Bex,shade cloth,defaulted,repairing,0.30778,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1436,80,orchard,Pim,dry cord,current,observed,0.33008,0.121,0.121,0.544,0.544,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1440,81,signal,Ren,oil lantern,defaulted,observed,0.3076,0.12,0.12,0.74,0.74,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1444,81,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1447,81,orchard,Ivo,seed satchel,current,repairing,0.362,0.12,0.13,0.226,0.214,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1448,81,repair_ring,Pax,copper wire,defaulted,observed,0.3236,0.12,0.12,0.58,0.58,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1450,81,roofward,Bex,shade cloth,defaulted,repairing,0.3096,0.12,0.13,0.75,0.738,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1452,81,signal,Ren,oil lantern,current,observed,0.30904,0.128,0.128,0.74,0.74,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1456,81,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1460,82,riverbend,Ari,cedar plank,defaulted,observed,0.3486,0.12,0.12,0.33,0.33,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1464,82,orchard,Ivo,seed satchel,current,repairing,0.36508,0.121,0.131,0.206,0.194,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1467,82,roofward,Bex,shade cloth,defaulted,repairing,0.31088,0.12,0.13,0.748,0.736,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1468,82,archive,Nia,signal spool,defaulted,observed,0.35664,0.12,0.12,0.264,0.264,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1472,82,riverbend,Ari,cedar plank,defaulted,observed,0.3484,0.12,0.12,0.332,0.332,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1475,82,signal,Oda,wind wrap,current,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1476,83,repair_ring,Wren,cool cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1480,83,signal,Oda,wind wrap,current,observed,0.3068,0.125,0.125,0.748,0.748,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1481,83,orchard,Ivo,seed satchel,current,repairing,0.36468,0.127,0.137,0.21,0.198,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1484,83,roofward,Bex,shade cloth,defaulted,repairing,0.3082,0.12,0.13,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1488,83,repair_ring,Wren,cool cloth,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1492,83,signal,Oda,wind wrap,current,repairing,0.308,0.125,0.135,0.748,0.736,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1496,84,archive,Vell,memory tag,current,observed,0.32944,0.122,0.122,0.536,0.536,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1498,84,orchard,Ivo,seed satchel,defaulted,repairing,0.3622,0.127,0.137,0.224,0.212,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1500,84,riverbend,Cee,binding cord,defaulted,observed,0.3278,0.12,0.12,0.538,0.538,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1501,84,roofward,Bex,shade cloth,defaulted,repairing,0.3084,0.12,0.13,0.744,0.732,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1504,84,orchard,Pim,dry cord,defaulted,observed,0.3313,0.131,0.131,0.548,0.548,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1508,84,archive,Vell,memory tag,current,observed,0.32924,0.12,0.12,0.538,0.538,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1509,84,signal,Oda,wind wrap,current,repairing,0.3092,0.12,0.13,0.736,0.724,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
1512,85,roofward,Sera,herb ledger,current,observed,0.30848,0.136,0.136,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
