tick_id,day,settlement_id,first_person_panel,room_sensory_field_panel,tool_claim_panel,consent_dialogue_panel,queue_consequence_panel,save_restore_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
844,47,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00844
845,47,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00845
846,48,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00846
847,48,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00847
848,48,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00848
849,48,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00849
850,48,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00850
851,48,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00851
852,48,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00852
853,48,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00853
854,48,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00854
855,48,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00855
856,48,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00856
857,48,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00857
858,48,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00858
859,48,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00859
860,48,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00860
861,48,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00861
862,48,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00862
863,48,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00863
864,49,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00864
865,49,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00865
866,49,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00866
867,49,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00867
868,49,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00868
869,49,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00869
870,49,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00870
871,49,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00871
872,49,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00872
873,49,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00873
874,49,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00874
875,49,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00875
876,49,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00876
877,49,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00877
878,49,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00878
879,49,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00879
880,49,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00880
881,49,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00881
882,50,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00882
883,50,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00883
884,50,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00884
885,50,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00885
886,50,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00886
887,50,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00887
888,50,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00888
889,50,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00889
890,50,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00890
891,50,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00891
892,50,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00892
893,50,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00893
894,50,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00894
895,50,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00895
896,50,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00896
897,50,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00897
898,50,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00898
899,50,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00899
900,51,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00900
901,51,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00901
902,51,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00902
903,51,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00903
904,51,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00904
905,51,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00905
906,51,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00906
907,51,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00907
908,51,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00908
909,51,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00909
910,51,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00910
911,51,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00911
912,51,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00912
913,51,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00913
914,51,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00914
915,51,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00915
916,51,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00916
917,51,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00917
918,52,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00918
919,52,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00919
920,52,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00920
921,52,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00921
922,52,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00922
923,52,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00923
924,52,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00924
925,52,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00925
926,52,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00926
927,52,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00927
928,52,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00928
929,52,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00929
930,52,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00930
931,52,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00931
932,52,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00932
933,52,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00933
934,52,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00934
935,52,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00935
936,53,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00936
937,53,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00937
938,53,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00938
939,53,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00939
940,53,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00940
941,53,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00941
942,53,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00942
943,53,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00943
944,53,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00944
945,53,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00945
946,53,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00946
947,53,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00947
948,53,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00948
949,53,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00949
950,53,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00950
951,53,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00951
952,53,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00952
953,53,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00953
954,54,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00954
955,54,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00955
956,54,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00956
957,54,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00957
958,54,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00958
959,54,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00959
960,54,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00960
961,54,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00961
962,54,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00962
963,54,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00963
964,54,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00964
965,54,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00965
966,54,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00966
967,54,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00967
968,54,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00968
969,54,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00969
970,54,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00970
971,54,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00971
972,55,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00972
973,55,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00973
974,55,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00974
975,55,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00975
976,55,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00976
977,55,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00977
978,55,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00978
979,55,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00979
980,55,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00980
981,55,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00981
982,55,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00982
983,55,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00983
984,55,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00984
985,55,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00985
986,55,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00986
987,55,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00987
988,55,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00988
989,55,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00989
990,56,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00990
991,56,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00991
992,56,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00992
993,56,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00993
994,56,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00994
995,56,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00995
996,56,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00996
997,56,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00997
998,56,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00998
999,56,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00999
1000,56,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01000
1001,56,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01001
1002,56,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01002
1003,56,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01003
1004,56,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01004
1005,56,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01005
1006,56,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01006
1007,56,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01007
1008,57,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01008
1009,57,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01009
1010,57,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01010
1011,57,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01011
1012,57,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01012
1013,57,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01013
1014,57,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01014
1015,57,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01015
