tick_id,day,settlement_id,resident_id,resident_goal,goal_priority,goal_pressure_before,goal_pressure_after,avatar_visible,resident_goal_owned,private_workspace_sealed,visible_goal_marker,frequency_hz,flower_phase
845,47,glass_harbor,Oren,keep public lamp bright,0.65,0.8342,0.8472,True,True,True,Oren:keep public lamp bright,19.2481,0.588405
846,48,lichen_bridge,Kio,test rope bridge,0.5175,0.32655,0.3269,True,True,True,Kio:test rope bridge,20.462425,0.603286
847,48,orchid_engine,Cai,clean gear wash,0.65,0.8446,0.8576,True,True,True,Cai:clean gear wash,22.81228,0.630452
848,48,moss_ward,Milo,protect root archive,0.52,0.7406,0.751,True,True,True,Milo:protect root archive,18.1508,0.588619
849,48,glass_harbor,Sera,prepare crossing tea,0.5525,0.73605,0.7471,True,True,True,Sera:prepare crossing tea,19.288095,0.605786
850,48,cinder_garden,Juno,shade seed rows,0.485,0.32525,0.32495,True,True,True,Juno:shade seed rows,21.85495,0.630952
851,48,lichen_bridge,Luma,weave spare rope,0.6175,0.84655,0.8589,True,True,True,Luma:weave spare rope,20.546565,0.624119
852,48,orchid_engine,Dax,tend orchid lamp,0.65,0.73145,0.74445,True,True,True,Dax:tend orchid lamp,22.9018,0.651286
853,48,moss_ward,Tala,prepare warm-cup ritual,0.52,0.7269,0.7373,True,True,True,Tala:prepare warm-cup ritual,18.21084,0.609452
854,48,glass_harbor,Nia,keep public lamp bright,0.4525,0.3272,0.32625,True,True,True,Nia:keep public lamp bright,19.357475,0.626619
855,48,cinder_garden,Pax,sort ember fruit,0.585,0.84525,0.85695,True,True,True,Pax:sort ember fruit,21.93931,0.651786
856,48,lichen_bridge,Rin,mark signal bell,0.6175,0.71455,0.7269,True,True,True,Rin:mark signal bell,20.629925,0.644952
857,48,orchid_engine,Eli,prepare steam tea,0.65,0.7426,0.7556,True,True,True,Eli:prepare steam tea,22.96426,0.672119
858,48,moss_ward,Ari,keep rain path dry,0.42,0.3259,0.3243,True,True,True,Ari:keep rain path dry,18.28,0.630286
859,48,glass_harbor,Oren,mend net before fog,0.5525,0.8472,0.85825,True,True,True,Oren:mend net before fog,19.437215,0.647452
860,48,cinder_garden,Vale,cool ash path,0.585,0.74325,0.75495,True,True,True,Vale:cool ash path,22.02663,0.672619
861,48,lichen_bridge,Sol,prepare shared bowl,0.6175,0.73605,0.7484,True,True,True,Sol:prepare shared bowl,20.693705,0.665786
862,48,orchid_engine,Bea,listen to valve pulse,0.55,0.3246,0.3256,True,True,True,Bea:listen to valve pulse,23.0299,0.692952
863,48,moss_ward,Fay,repair blanket loom,0.52,0.8459,0.8563,True,True,True,Fay:repair blanket loom,18.36216,0.651119
864,49,cinder_garden,Juno,sort ember fruit,0.55,0.32495,0.32595,True,True,True,Juno:sort ember fruit,22.0799,0.69
865,49,lichen_bridge,Luma,mark signal bell,0.52,0.8589,0.8693,True,True,True,Luma:mark signal bell,20.73546,0.683167
866,49,orchid_engine,Dax,prepare steam tea,0.5525,0.74445,0.7555,True,True,True,Dax:prepare steam tea,23.090475,0.710333
867,49,moss_ward,Tala,keep rain path dry,0.585,0.7373,0.749,True,True,True,Tala:keep rain path dry,18.43579,0.6685
868,49,glass_harbor,Nia,mend net before fog,0.5175,0.32625,0.3266,True,True,True,Nia:mend net before fog,19.582425,0.685667
869,49,cinder_garden,Pax,cool ash path,0.65,0.85695,0.86995,True,True,True,Pax:cool ash path,22.1658,0.710833
870,49,lichen_bridge,Rin,prepare shared bowl,0.52,0.7269,0.7373,True,True,True,Rin:prepare shared bowl,20.81904,0.704
871,49,orchid_engine,Eli,listen to valve pulse,0.5525,0.7556,0.76665,True,True,True,Eli:listen to valve pulse,23.152495,0.731167
872,49,moss_ward,Ari,repair blanket loom,0.485,0.3243,0.324,True,True,True,Ari:repair blanket loom,18.50495,0.689333
873,49,glass_harbor,Oren,seal fog catcher,0.6175,0.85825,0.8706,True,True,True,Oren:seal fog catcher,19.662825,0.7065
874,49,cinder_garden,Vale,guard seed calendar,0.65,0.75495,0.76795,True,True,True,Vale:guard seed calendar,22.25224,0.731667
875,49,lichen_bridge,Sol,test rope bridge,0.52,0.7484,0.7588,True,True,True,Sol:test rope bridge,20.8826,0.724833
876,49,orchid_engine,Bea,clean gear wash,0.4525,0.3256,0.32465,True,True,True,Bea:clean gear wash,23.217475,0.752
877,49,moss_ward,Fay,protect root archive,0.585,0.8563,0.868,True,True,True,Fay:protect root archive,18.58777,0.710167
878,49,glass_harbor,Puck,prepare crossing tea,0.6175,0.74775,0.7601,True,True,True,Puck:prepare crossing tea,19.755425,0.727333
879,49,cinder_garden,Wren,shade seed rows,0.65,0.73995,0.75295,True,True,True,Wren:shade seed rows,22.31206,0.7525
880,49,lichen_bridge,Kio,weave spare rope,0.42,0.3269,0.3253,True,True,True,Kio:weave spare rope,20.95,0.745667
881,49,orchid_engine,Cai,tend orchid lamp,0.5525,0.8576,0.86865,True,True,True,Cai:tend orchid lamp,23.301175,0.772833
882,50,glass_harbor,Nia,seal fog catcher,0.42,0.3266,0.325,True,True,True,Nia:seal fog catcher,19.77,0.744714
883,50,cinder_garden,Pax,guard seed calendar,0.5525,0.86995,0.88,True,True,True,Pax:guard seed calendar,22.353815,0.769881
884,50,lichen_bridge,Rin,test rope bridge,0.585,0.7373,0.749,True,True,True,Rin:test rope bridge,21.04531,0.763048
885,50,orchid_engine,Eli,clean gear wash,0.6175,0.76665,0.779,True,True,True,Eli:clean gear wash,23.377445,0.790214
886,50,moss_ward,Ari,protect root archive,0.55,0.324,0.325,True,True,True,Ari:protect root archive,18.7299,0.748381
887,50,glass_harbor,Oren,prepare crossing tea,0.52,0.8706,0.88,True,True,True,Oren:prepare crossing tea,19.85194,0.765548
888,50,cinder_garden,Vale,shade seed rows,0.5525,0.76795,0.779,True,True,True,Vale:shade seed rows,22.440475,0.790714
889,50,lichen_bridge,Sol,weave spare rope,0.585,0.7588,0.7705,True,True,True,Sol:weave spare rope,21.10821,0.783881
890,50,orchid_engine,Bea,tend orchid lamp,0.5175,0.32465,0.325,True,True,True,Bea:tend orchid lamp,23.442425,0.811048
891,50,moss_ward,Fay,prepare warm-cup ritual,0.65,0.868,0.88,True,True,True,Fay:prepare warm-cup ritual,18.81404,0.769214
892,50,glass_harbor,Puck,keep public lamp bright,0.52,0.7601,0.7705,True,True,True,Puck:keep public lamp bright,19.943,0.786381
893,50,cinder_garden,Wren,sort ember fruit,0.5525,0.75295,0.764,True,True,True,Wren:sort ember fruit,22.501175,0.811548
894,50,lichen_bridge,Kio,mark signal bell,0.485,0.3253,0.325,True,True,True,Kio:mark signal bell,21.17495,0.804714
895,50,orchid_engine,Cai,prepare steam tea,0.6175,0.86865,0.88,True,True,True,Cai:prepare steam tea,23.526125,0.831881
896,50,moss_ward,Milo,keep rain path dry,0.65,0.751,0.764,True,True,True,Milo:keep rain path dry,18.90136,0.790048
897,50,glass_harbor,Sera,mend net before fog,0.52,0.7471,0.7575,True,True,True,Sera:mend net before fog,20.00128,0.807214
898,50,cinder_garden,Juno,cool ash path,0.4525,0.32595,0.325,True,True,True,Juno:cool ash path,22.567475,0.832381
899,50,lichen_bridge,Luma,prepare shared bowl,0.585,0.8693,0.88,True,True,True,Luma:prepare shared bowl,21.26041,0.825548
900,51,moss_ward,Ari,prepare warm-cup ritual,0.4525,0.325,0.32405,True,True,True,Ari:prepare warm-cup ritual,18.917475,0.807429
901,51,glass_harbor,Oren,keep public lamp bright,0.585,0.88,0.88,True,True,True,Oren:keep public lamp bright,20.07689,0.824595
902,51,cinder_garden,Vale,sort ember fruit,0.6175,0.779,0.79135,True,True,True,Vale:sort ember fruit,22.665425,0.849762
903,51,lichen_bridge,Sol,mark signal bell,0.65,0.7705,0.7835,True,True,True,Sol:mark signal bell,21.33448,0.842929
904,51,orchid_engine,Bea,prepare steam tea,0.42,0.325,0.3234,True,True,True,Bea:prepare steam tea,23.63,0.870095
905,51,moss_ward,Fay,keep rain path dry,0.5525,0.88,0.88,True,True,True,Fay:keep rain path dry,19.002935,0.828262
906,51,glass_harbor,Puck,mend net before fog,0.585,0.7705,0.7822,True,True,True,Puck:mend net before fog,20.16795,0.845429
907,51,cinder_garden,Wren,cool ash path,0.6175,0.764,0.77635,True,True,True,Wren:cool ash path,22.726785,0.870595
908,51,lichen_bridge,Kio,prepare shared bowl,0.55,0.325,0.326,True,True,True,Kio:prepare shared bowl,21.3999,0.863762
909,51,orchid_engine,Cai,listen to valve pulse,0.52,0.88,0.88,True,True,True,Cai:listen to valve pulse,23.71524,0.890929
910,51,moss_ward,Milo,repair blanket loom,0.5525,0.764,0.77505,True,True,True,Milo:repair blanket loom,19.090475,0.849095
911,51,glass_harbor,Sera,seal fog catcher,0.585,0.7575,0.7692,True,True,True,Sera:seal fog catcher,20.22689,0.866262
912,51,cinder_garden,Juno,guard seed calendar,0.5175,0.325,0.32535,True,True,True,Juno:guard seed calendar,22.792425,0.891429
913,51,lichen_bridge,Luma,test rope bridge,0.65,0.88,0.88,True,True,True,Luma:test rope bridge,21.48668,0.884595
914,51,orchid_engine,Dax,clean gear wash,0.52,0.7555,0.7659,True,True,True,Dax:clean gear wash,23.803,0.911762
915,51,moss_ward,Tala,protect root archive,0.5525,0.749,0.76005,True,True,True,Tala:protect root archive,19.149855,0.869929
916,51,glass_harbor,Nia,prepare crossing tea,0.485,0.325,0.3247,True,True,True,Nia:prepare crossing tea,20.29495,0.887095
917,51,cinder_garden,Pax,shade seed rows,0.6175,0.88,0.88,True,True,True,Pax:shade seed rows,22.878765,0.912262
918,52,orchid_engine,Bea,listen to valve pulse,0.485,0.3234,0.3231,True,True,True,Bea:listen to valve pulse,23.85495,0.929143
919,52,moss_ward,Fay,repair blanket loom,0.6175,0.88,0.88,True,True,True,Fay:repair blanket loom,19.228545,0.88731
920,52,glass_harbor,Puck,seal fog catcher,0.65,0.7822,0.7952,True,True,True,Puck:seal fog catcher,20.3929,0.904476
921,52,cinder_garden,Wren,guard seed calendar,0.52,0.77635,0.78675,True,True,True,Wren:guard seed calendar,22.9159,0.929643
922,52,lichen_bridge,Kio,test rope bridge,0.4525,0.326,0.32505,True,True,True,Kio:test rope bridge,21.587475,0.92281
923,52,orchid_engine,Cai,clean gear wash,0.585,0.88,0.88,True,True,True,Cai:clean gear wash,23.94085,0.949976
924,52,moss_ward,Milo,protect root archive,0.6175,0.77505,0.7874,True,True,True,Milo:protect root archive,19.315425,0.908143
925,52,glass_harbor,Sera,prepare crossing tea,0.65,0.7692,0.7822,True,True,True,Sera:prepare crossing tea,20.45316,0.92531
926,52,cinder_garden,Juno,shade seed rows,0.42,0.32535,0.32375,True,True,True,Juno:shade seed rows,22.98,0.950476
927,52,lichen_bridge,Luma,weave spare rope,0.5525,0.88,0.88,True,True,True,Luma:weave spare rope,21.675795,0.943643
928,52,orchid_engine,Dax,tend orchid lamp,0.585,0.7659,0.7776,True,True,True,Dax:tend orchid lamp,24.02795,0.97081
929,52,moss_ward,Tala,prepare warm-cup ritual,0.6175,0.76005,0.7724,True,True,True,Tala:prepare warm-cup ritual,19.375465,0.928976
930,52,glass_harbor,Nia,keep public lamp bright,0.55,0.3247,0.3257,True,True,True,Nia:keep public lamp bright,20.5199,0.946143
931,52,cinder_garden,Pax,sort ember fruit,0.52,0.88,0.88,True,True,True,Pax:sort ember fruit,23.06744,0.97131
932,52,lichen_bridge,Rin,mark signal bell,0.5525,0.749,0.76005,True,True,True,Rin:mark signal bell,21.759375,0.964476
933,52,orchid_engine,Eli,prepare steam tea,0.585,0.779,0.7907,True,True,True,Eli:prepare steam tea,24.09129,0.991643
934,52,moss_ward,Ari,keep rain path dry,0.5175,0.32405,0.3244,True,True,True,Ari:keep rain path dry,19.442425,0.94981
935,52,glass_harbor,Oren,mend net before fog,0.65,0.88,0.88,True,True,True,Oren:mend net before fog,20.60272,0.966976
936,53,lichen_bridge,Kio,weave spare rope,0.5175,0.32505,0.3254,True,True,True,Kio:weave spare rope,21.812425,0.981857
937,53,orchid_engine,Cai,tend orchid lamp,0.65,0.88,0.88,True,True,True,Cai:tend orchid lamp,24.16668,0.009024
938,53,moss_ward,Milo,prepare warm-cup ritual,0.52,0.7874,0.7978,True,True,True,Milo:prepare warm-cup ritual,19.503,0.96719
939,53,glass_harbor,Sera,keep public lamp bright,0.5525,0.7822,0.79325,True,True,True,Sera:keep public lamp bright,20.641395,0.984357
940,53,cinder_garden,Juno,sort ember fruit,0.485,0.32375,0.32345,True,True,True,Juno:sort ember fruit,23.20495,0.009524
941,53,lichen_bridge,Luma,mark signal bell,0.6175,0.88,0.88,True,True,True,Luma:mark signal bell,21.901405,0.00269
942,53,orchid_engine,Dax,prepare steam tea,0.65,0.7776,0.7906,True,True,True,Dax:prepare steam tea,24.2529,0.029857
943,53,moss_ward,Tala,keep rain path dry,0.52,0.7724,0.7828,True,True,True,Tala:keep rain path dry,19.56392,0.988024
944,53,glass_harbor,Nia,mend net before fog,0.4525,0.3257,0.32475,True,True,True,Nia:mend net before fog,20.707475,0.00519
945,53,cinder_garden,Pax,cool ash path,0.585,0.88,0.88,True,True,True,Pax:cool ash path,23.29305,0.030357
946,53,lichen_bridge,Rin,prepare shared bowl,0.6175,0.76005,0.7724,True,True,True,Rin:prepare shared bowl,21.984765,0.023524
947,53,orchid_engine,Eli,listen to valve pulse,0.65,0.7907,0.8037,True,True,True,Eli:listen to valve pulse,24.31756,0.05069
948,53,moss_ward,Ari,repair blanket loom,0.42,0.3244,0.3228,True,True,True,Ari:repair blanket loom,19.63,0.008857
949,53,glass_harbor,Oren,seal fog catcher,0.5525,0.88,0.88,True,True,True,Oren:seal fog catcher,20.791835,0.026024
950,53,cinder_garden,Vale,guard seed calendar,0.585,0.79135,0.80305,True,True,True,Vale:guard seed calendar,23.37795,0.05119
951,53,lichen_bridge,Sol,test rope bridge,0.6175,0.7835,0.79585,True,True,True,Sol:test rope bridge,22.048105,0.044357
952,53,orchid_engine,Bea,clean gear wash,0.55,0.3231,0.3241,True,True,True,Bea:clean gear wash,24.3799,0.071524
953,53,moss_ward,Fay,protect root archive,0.52,0.88,0.88,True,True,True,Fay:protect root archive,19.71678,0.02969
954,54,cinder_garden,Juno,cool ash path,0.55,0.32345,0.32445,True,True,True,Juno:cool ash path,23.4299,0.068571
955,54,lichen_bridge,Luma,prepare shared bowl,0.52,0.88,0.88,True,True,True,Luma:prepare shared bowl,22.08986,0.061738
956,54,orchid_engine,Dax,listen to valve pulse,0.5525,0.7906,0.80165,True,True,True,Dax:listen to valve pulse,24.440475,0.088905
957,54,moss_ward,Tala,repair blanket loom,0.585,0.7828,0.7945,True,True,True,Tala:repair blanket loom,19.78887,0.047071
958,54,glass_harbor,Nia,seal fog catcher,0.5175,0.32475,0.3251,True,True,True,Nia:seal fog catcher,20.932425,0.064238
959,54,cinder_garden,Pax,guard seed calendar,0.65,0.88,0.88,True,True,True,Pax:guard seed calendar,23.51932,0.089405
960,54,lichen_bridge,Rin,test rope bridge,0.52,0.7724,0.7828,True,True,True,Rin:test rope bridge,22.173,0.082571
961,54,orchid_engine,Eli,clean gear wash,0.5525,0.8037,0.81475,True,True,True,Eli:clean gear wash,24.506015,0.109738
962,54,moss_ward,Ari,protect root archive,0.485,0.3228,0.3225,True,True,True,Ari:protect root archive,19.85495,0.067905
963,54,glass_harbor,Oren,prepare crossing tea,0.6175,0.88,0.88,True,True,True,Oren:prepare crossing tea,21.016785,0.085071
964,54,cinder_garden,Vale,shade seed rows,0.65,0.80305,0.81605,True,True,True,Vale:shade seed rows,23.6029,0.110238
965,54,lichen_bridge,Sol,weave spare rope,0.52,0.79585,0.80625,True,True,True,Sol:weave spare rope,22.237,0.103405
966,54,orchid_engine,Bea,tend orchid lamp,0.4525,0.3241,0.32315,True,True,True,Bea:tend orchid lamp,24.567475,0.130571
967,54,moss_ward,Fay,prepare warm-cup ritual,0.585,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,19.94173,0.088738
968,54,glass_harbor,Puck,keep public lamp bright,0.6175,0.7952,0.80755,True,True,True,Puck:keep public lamp bright,21.105425,0.105905
969,54,cinder_garden,Wren,sort ember fruit,0.65,0.78675,0.79975,True,True,True,Wren:sort ember fruit,23.66646,0.131071
970,54,lichen_bridge,Kio,mark signal bell,0.42,0.3254,0.3238,True,True,True,Kio:mark signal bell,22.3,0.124238
971,54,orchid_engine,Cai,prepare steam tea,0.5525,0.88,0.88,True,True,True,Cai:prepare steam tea,24.654695,0.151405
972,55,glass_harbor,Nia,prepare crossing tea,0.42,0.3251,0.3235,True,True,True,Nia:prepare crossing tea,21.12,0.123286
973,55,cinder_garden,Pax,shade seed rows,0.5525,0.88,0.88,True,True,True,Pax:shade seed rows,23.708215,0.148452
974,55,lichen_bridge,Rin,weave spare rope,0.585,0.7828,0.7945,True,True,True,Rin:weave spare rope,22.39795,0.141619
975,55,orchid_engine,Eli,tend orchid lamp,0.6175,0.81475,0.8271,True,True,True,Eli:tend orchid lamp,24.730965,0.168786
976,55,moss_ward,Ari,prepare warm-cup ritual,0.55,0.3225,0.3235,True,True,True,Ari:prepare warm-cup ritual,20.0799,0.126952
977,55,glass_harbor,Oren,keep public lamp bright,0.52,0.88,0.88,True,True,True,Oren:keep public lamp bright,21.2059,0.144119
978,55,cinder_garden,Vale,sort ember fruit,0.5525,0.81605,0.8271,True,True,True,Vale:sort ember fruit,23.790475,0.169286
979,55,lichen_bridge,Sol,mark signal bell,0.585,0.80625,0.81795,True,True,True,Sol:mark signal bell,22.46261,0.162452
980,55,orchid_engine,Bea,prepare steam tea,0.5175,0.32315,0.3235,True,True,True,Bea:prepare steam tea,24.792425,0.189619
981,55,moss_ward,Fay,keep rain path dry,0.65,0.88,0.88,True,True,True,Fay:keep rain path dry,20.168,0.147786
982,55,glass_harbor,Puck,mend net before fog,0.52,0.80755,0.81795,True,True,True,Puck:mend net before fog,21.293,0.164952
983,55,cinder_garden,Wren,cool ash path,0.5525,0.79975,0.8108,True,True,True,Wren:cool ash path,23.855575,0.190119
984,55,lichen_bridge,Kio,prepare shared bowl,0.485,0.3238,0.3235,True,True,True,Kio:prepare shared bowl,22.52495,0.183286
985,55,orchid_engine,Cai,listen to valve pulse,0.6175,0.88,0.88,True,True,True,Cai:listen to valve pulse,24.879645,0.210452
986,55,moss_ward,Milo,repair blanket loom,0.65,0.7978,0.8108,True,True,True,Milo:repair blanket loom,20.2529,0.168619
987,55,glass_harbor,Sera,seal fog catcher,0.52,0.79325,0.80365,True,True,True,Sera:seal fog catcher,21.35458,0.185786
988,55,cinder_garden,Juno,guard seed calendar,0.4525,0.32445,0.3235,True,True,True,Juno:guard seed calendar,23.917475,0.210952
989,55,lichen_bridge,Luma,test rope bridge,0.585,0.88,0.88,True,True,True,Luma:test rope bridge,22.61481,0.204119
990,56,moss_ward,Ari,keep rain path dry,0.4525,0.3235,0.32255,True,True,True,Ari:keep rain path dry,20.267475,0.186
991,56,glass_harbor,Oren,mend net before fog,0.585,0.88,0.88,True,True,True,Oren:mend net before fog,21.43151,0.203167
992,56,cinder_garden,Vale,cool ash path,0.6175,0.8271,0.83945,True,True,True,Vale:cool ash path,24.015425,0.228333
993,56,lichen_bridge,Sol,prepare shared bowl,0.65,0.81795,0.83095,True,True,True,Sol:prepare shared bowl,22.68822,0.2215
994,56,orchid_engine,Bea,listen to valve pulse,0.42,0.3235,0.3219,True,True,True,Bea:listen to valve pulse,24.98,0.248667
995,56,moss_ward,Fay,repair blanket loom,0.5525,0.88,0.88,True,True,True,Fay:repair blanket loom,20.357115,0.206833
996,56,glass_harbor,Puck,seal fog catcher,0.585,0.81795,0.82965,True,True,True,Puck:seal fog catcher,21.51795,0.224
997,56,cinder_garden,Wren,guard seed calendar,0.6175,0.8108,0.82315,True,True,True,Wren:guard seed calendar,24.080525,0.249167
998,56,lichen_bridge,Kio,test rope bridge,0.55,0.3235,0.3245,True,True,True,Kio:test rope bridge,22.7499,0.242333
999,56,orchid_engine,Cai,clean gear wash,0.52,0.88,0.88,True,True,True,Cai:clean gear wash,25.06788,0.2695
1000,56,moss_ward,Milo,protect root archive,0.5525,0.8108,0.82185,True,True,True,Milo:protect root archive,20.440475,0.227667
1001,56,glass_harbor,Sera,prepare crossing tea,0.585,0.80365,0.81535,True,True,True,Sera:prepare crossing tea,21.58019,0.244833
1002,56,cinder_garden,Juno,shade seed rows,0.5175,0.3235,0.32385,True,True,True,Juno:shade seed rows,24.142425,0.27
1003,56,lichen_bridge,Luma,weave spare rope,0.65,0.88,0.88,True,True,True,Luma:weave spare rope,22.8402,0.263167
1004,56,orchid_engine,Dax,tend orchid lamp,0.52,0.80165,0.81205,True,True,True,Dax:tend orchid lamp,25.153,0.290333
1005,56,moss_ward,Tala,prepare warm-cup ritual,0.5525,0.7945,0.80555,True,True,True,Tala:prepare warm-cup ritual,20.502935,0.2485
