tick_id,day,settlement_id,resident_id,cue_key,cue_kind,cue_value,relationship_before,relationship_after,memory_age_days,recalled_after_restore,dialogue_bias,persistent_memory_key,private_memory_not_dumped
806,45,roofward,Sera,roofward:arrival court:temperature:14,temperature,17.6C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
808,45,signal,Ren,signal:signal perch:smell:14,smell,salt wind,0.736,0.74,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
809,45,orchard,Ivo,orchard:seed lane:temperature:14,temperature,14.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
810,46,riverbend,Ari,riverbend:plank hall:sound:15,sound,cedar knock,0.734,0.738,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
811,46,roofward,Sera,roofward:ledger loft:smell:15,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
812,46,archive,Nia,archive:arrival court:temperature:15,temperature,13.5C,0.786,0.79,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
814,46,orchard,Ivo,orchard:satchel shed:smell:15,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
816,46,riverbend,Ari,riverbend:wet crossing:sound:15,sound,lantern tick,0.744,0.748,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
817,46,roofward,Sera,roofward:sun sill:smell:15,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
818,46,archive,Nia,archive:stone stacks:temperature:15,temperature,14.7C,0.793,0.789,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
820,46,orchard,Ivo,orchard:arrival court:smell:15,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
822,46,riverbend,Ari,riverbend:dry ridge:sound:15,sound,river slap,0.74,0.744,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
823,46,roofward,Sera,roofward:arrival court:smell:15,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
824,46,archive,Nia,archive:spool room:temperature:15,temperature,15.2C,0.795,0.799,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
826,46,orchard,Ivo,orchard:seed lane:smell:15,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
828,47,roofward,Sera,roofward:ledger loft:sound:16,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
830,47,signal,Ren,signal:lantern walk:temperature:16,temperature,9.7C,0.75,0.754,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
831,47,orchard,Ivo,orchard:satchel shed:sound:16,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
832,47,repair_ring,Pax,repair_ring:wire bench:smell:16,smell,hot copper,0.7,0.696,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
834,47,roofward,Sera,roofward:sun sill:sound:16,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
836,47,signal,Ren,signal:lens room:temperature:16,temperature,10.9C,0.746,0.75,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
837,47,orchard,Ivo,orchard:arrival court:sound:16,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
838,47,repair_ring,Pax,repair_ring:spark lane:smell:16,smell,stone chalk,0.702,0.706,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
840,47,roofward,Sera,roofward:arrival court:sound:16,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
842,47,signal,Ren,signal:signal perch:temperature:16,temperature,11.4C,0.756,0.76,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
843,47,orchard,Ivo,orchard:seed lane:sound:16,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
844,47,repair_ring,Pax,repair_ring:bell alcove:smell:16,smell,clean cloth,0.68,0.676,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
846,48,archive,Nia,archive:arrival court:sound:17,sound,page flutter,0.82,0.824,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
848,48,orchard,Ivo,orchard:satchel shed:temperature:17,temperature,15.9C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
850,48,riverbend,Ari,riverbend:wet crossing:smell:17,smell,warm oil,0.754,0.758,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
851,48,roofward,Sera,roofward:sun sill:temperature:17,temperature,20.4C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
852,48,archive,Nia,archive:stone stacks:sound:17,sound,spool click,0.798,0.794,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
854,48,orchard,Ivo,orchard:arrival court:temperature:17,temperature,13.6C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
856,48,riverbend,Ari,riverbend:dry ridge:smell:17,smell,wet cedar,0.75,0.754,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
857,48,roofward,Sera,roofward:arrival court:temperature:17,temperature,17.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
858,48,archive,Nia,archive:spool room:sound:17,sound,stone echo,0.8,0.804,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
860,48,orchard,Ivo,orchard:seed lane:temperature:17,temperature,14.1C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
862,48,riverbend,Ari,riverbend:kit alcove:smell:17,smell,mud thread,0.76,0.764,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
863,48,roofward,Sera,roofward:glass stair:temperature:17,temperature,18.5C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
864,49,signal,Ren,signal:lantern walk:sound:18,sound,beacon pulse,0.77,0.774,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
865,49,orchard,Ivo,orchard:satchel shed:smell:18,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
866,49,repair_ring,Pax,repair_ring:wire bench:temperature:18,temperature,15.8C,0.691,0.687,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
868,49,roofward,Sera,roofward:sun sill:smell:18,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
870,49,signal,Ren,signal:lens room:sound:18,sound,static crickets,0.766,0.77,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
871,49,orchard,Ivo,orchard:arrival court:smell:18,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
872,49,repair_ring,Pax,repair_ring:spark lane:temperature:18,temperature,17.0C,0.693,0.697,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
874,49,roofward,Sera,roofward:arrival court:smell:18,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
876,49,signal,Ren,signal:signal perch:sound:18,sound,rope creak,0.776,0.78,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
877,49,orchard,Ivo,orchard:seed lane:smell:18,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
878,49,repair_ring,Pax,repair_ring:bell alcove:temperature:18,temperature,17.5C,0.7,0.696,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
880,49,roofward,Sera,roofward:glass stair:smell:18,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
882,50,orchard,Ivo,orchard:satchel shed:sound:19,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
884,50,riverbend,Ari,riverbend:wet crossing:temperature:19,temperature,11.3C,0.774,0.778,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
885,50,roofward,Sera,roofward:sun sill:sound:19,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
886,50,archive,Nia,archive:stone stacks:smell:19,smell,ink linen,0.819,0.815,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
888,50,orchard,Ivo,orchard:arrival court:sound:19,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
890,50,riverbend,Ari,riverbend:dry ridge:temperature:19,temperature,12.5C,0.77,0.774,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
891,50,roofward,Sera,roofward:arrival court:sound:19,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
892,50,archive,Nia,archive:spool room:smell:19,smell,cold dust,0.821,0.825,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
894,50,orchard,Ivo,orchard:seed lane:sound:19,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
896,50,riverbend,Ari,riverbend:kit alcove:temperature:19,temperature,13.0C,0.78,0.784,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
897,50,roofward,Sera,roofward:glass stair:sound:19,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
898,50,archive,Nia,archive:ink niche:smell:19,smell,wax seal,0.828,0.824,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
900,51,repair_ring,Pax,repair_ring:wire bench:sound:20,sound,wire snap,0.682,0.678,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
902,51,roofward,Sera,roofward:sun sill:temperature:20,temperature,20.1C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
904,51,signal,Ren,signal:lens room:smell:20,smell,lamp oil,0.762,0.766,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
905,51,orchard,Ivo,orchard:arrival court:temperature:20,temperature,13.4C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
906,51,repair_ring,Pax,repair_ring:spark lane:sound:20,sound,cool fan,0.684,0.688,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
908,51,roofward,Sera,roofward:arrival court:temperature:20,temperature,17.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
910,51,signal,Ren,signal:signal perch:smell:20,smell,salt wind,0.772,0.776,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
911,51,orchard,Ivo,orchard:seed lane:temperature:20,temperature,13.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
912,51,repair_ring,Pax,repair_ring:bell alcove:sound:20,sound,bell hum,0.662,0.658,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
914,51,roofward,Sera,roofward:glass stair:temperature:20,temperature,18.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
916,51,signal,Ren,signal:arrival court:smell:20,smell,lamp oil,0.768,0.772,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
917,51,orchard,Ivo,orchard:mud row:temperature:20,temperature,15.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
918,52,riverbend,Ari,riverbend:wet crossing:sound:21,sound,lantern tick,0.794,0.798,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
919,52,roofward,Sera,roofward:sun sill:smell:21,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
920,52,archive,Nia,archive:stone stacks:temperature:21,temperature,14.2C,0.81,0.806,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
922,52,orchard,Ivo,orchard:arrival court:smell:21,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
924,52,riverbend,Ari,riverbend:dry ridge:sound:21,sound,river slap,0.79,0.794,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
925,52,roofward,Sera,roofward:arrival court:smell:21,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
926,52,archive,Nia,archive:spool room:temperature:21,temperature,15.4C,0.812,0.816,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
928,52,orchard,Ivo,orchard:seed lane:smell:21,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
930,52,riverbend,Ari,riverbend:kit alcove:sound:21,sound,cedar knock,0.8,0.804,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
931,52,roofward,Sera,roofward:glass stair:smell:21,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
932,52,archive,Nia,archive:ink niche:temperature:21,temperature,15.9C,0.79,0.786,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
934,52,orchard,Ivo,orchard:mud row:smell:21,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
936,53,roofward,Sera,roofward:sun sill:sound:22,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
938,53,signal,Ren,signal:lens room:temperature:22,temperature,10.4C,0.754,0.758,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
939,53,orchard,Ivo,orchard:arrival court:sound:22,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
940,53,repair_ring,Pax,repair_ring:spark lane:smell:22,smell,stone chalk,0.679,0.683,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
942,53,roofward,Sera,roofward:arrival court:sound:22,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
944,53,signal,Ren,signal:signal perch:temperature:22,temperature,11.6C,0.764,0.768,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
945,53,orchard,Ivo,orchard:seed lane:sound:22,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
946,53,repair_ring,Pax,repair_ring:bell alcove:smell:22,smell,clean cloth,0.686,0.682,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
948,53,roofward,Sera,roofward:glass stair:sound:22,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
950,53,signal,Ren,signal:arrival court:temperature:22,temperature,8.6C,0.76,0.764,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
951,53,orchard,Ivo,orchard:mud row:sound:22,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
952,53,repair_ring,Pax,repair_ring:cool corner:smell:22,smell,hot copper,0.688,0.692,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
954,54,archive,Nia,archive:stone stacks:sound:23,sound,spool click,0.801,0.797,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
956,54,orchard,Ivo,orchard:arrival court:temperature:23,temperature,13.1C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
958,54,riverbend,Ari,riverbend:dry ridge:smell:23,smell,wet cedar,0.786,0.79,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
959,54,roofward,Sera,roofward:arrival court:temperature:23,temperature,17.6C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
960,54,archive,Nia,archive:spool room:sound:23,sound,stone echo,0.803,0.807,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
962,54,orchard,Ivo,orchard:seed lane:temperature:23,temperature,14.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
964,54,riverbend,Ari,riverbend:kit alcove:smell:23,smell,mud thread,0.796,0.8,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
965,54,roofward,Sera,roofward:glass stair:temperature:23,temperature,18.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
966,54,archive,Nia,archive:ink niche:sound:23,sound,page flutter,0.81,0.806,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
968,54,orchard,Ivo,orchard:mud row:temperature:23,temperature,14.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
970,54,riverbend,Ari,riverbend:arrival court:smell:23,smell,wet cedar,0.792,0.796,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
971,54,roofward,Sera,roofward:warm lane:temperature:23,temperature,19.2C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
972,55,signal,Ren,signal:lens room:sound:24,sound,static crickets,0.746,0.75,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
973,55,orchard,Ivo,orchard:arrival court:smell:24,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
974,55,repair_ring,Pax,repair_ring:spark lane:temperature:24,temperature,16.5C,0.713,0.717,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
976,55,roofward,Sera,roofward:arrival court:smell:24,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
978,55,signal,Ren,signal:signal perch:sound:24,sound,rope creak,0.756,0.76,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
979,55,orchard,Ivo,orchard:seed lane:smell:24,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
980,55,repair_ring,Pax,repair_ring:bell alcove:temperature:24,temperature,17.7C,0.691,0.687,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
982,55,roofward,Sera,roofward:glass stair:smell:24,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
984,55,signal,Ren,signal:arrival court:sound:24,sound,static crickets,0.752,0.756,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
985,55,orchard,Ivo,orchard:mud row:smell:24,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
986,55,repair_ring,Pax,repair_ring:cool corner:temperature:24,temperature,18.2C,0.693,0.697,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
