tick_id,day,settlement_id,resident_id,tool_name,wear_before,wear_after,maintenance_due,maintenance_action,maintenance_after,tool_wear_visible,maintenance_reduces_wear_when_due,tool_can_fail
787,44,glass_harbor,Oren,wick clamp,0.293,0.299,False,logged as usable,0.299,True,True,False
788,44,cinder_garden,Vale,basket hook,0.27,0.276,False,logged as usable,0.276,True,True,False
789,44,lichen_bridge,Sol,ledger punch,0.249,0.255,False,logged as usable,0.255,True,True,False
790,44,orchid_engine,Bea,valve key,0.286,0.292,False,logged as usable,0.292,True,True,False
791,44,moss_ward,Fay,loom hook,0.211,0.217,False,logged as usable,0.217,True,True,False
792,45,cinder_garden,Pax,shade mallet,0.173,0.18,False,logged as usable,0.18,True,True,False
793,45,lichen_bridge,Rin,bell file,0.149,0.157,False,logged as usable,0.157,True,True,False
794,45,orchid_engine,Eli,lamp tongs,0.327,0.333,False,logged as usable,0.333,True,True,False
795,45,moss_ward,Ari,reed knife,0.136,0.142,False,logged as usable,0.142,True,True,False
796,45,glass_harbor,Oren,net shuttle,0.092,0.099,False,logged as usable,0.099,True,True,False
797,45,cinder_garden,Vale,calendar stylus,0.207,0.213,False,logged as usable,0.213,True,True,False
798,45,lichen_bridge,Sol,tension peg,0.358,0.364,False,logged as usable,0.364,True,True,False
799,45,orchid_engine,Bea,gear brush,0.337,0.343,False,logged as usable,0.343,True,True,False
800,45,moss_ward,Fay,ledger awl,0.311,0.318,False,logged as usable,0.318,True,True,False
801,45,glass_harbor,Puck,wick clamp,0.299,0.305,False,logged as usable,0.305,True,True,False
802,45,cinder_garden,Wren,basket hook,0.276,0.282,False,logged as usable,0.282,True,True,False
803,45,lichen_bridge,Kio,ledger punch,0.255,0.262,False,logged as usable,0.262,True,True,False
804,45,orchid_engine,Cai,valve key,0.292,0.299,False,logged as usable,0.299,True,True,False
805,45,moss_ward,Milo,loom hook,0.217,0.223,False,logged as usable,0.223,True,True,False
806,45,glass_harbor,Sera,rope gauge,0.329,0.337,False,logged as usable,0.337,True,True,False
807,45,cinder_garden,Juno,shade mallet,0.18,0.186,False,logged as usable,0.186,True,True,False
808,45,lichen_bridge,Luma,bell file,0.157,0.164,False,logged as usable,0.164,True,True,False
809,45,orchid_engine,Dax,lamp tongs,0.333,0.339,False,logged as usable,0.339,True,True,False
810,46,glass_harbor,Puck,net shuttle,0.099,0.105,False,logged as usable,0.105,True,True,False
811,46,cinder_garden,Wren,calendar stylus,0.213,0.219,False,logged as usable,0.219,True,True,False
812,46,lichen_bridge,Kio,tension peg,0.364,0.37,True,"file, oil, and schedule spare handoff",0.21,True,True,False
813,46,orchid_engine,Cai,gear brush,0.343,0.349,False,logged as usable,0.349,True,True,False
814,46,moss_ward,Milo,ledger awl,0.318,0.325,False,logged as usable,0.325,True,True,False
815,46,glass_harbor,Sera,wick clamp,0.305,0.311,False,logged as usable,0.311,True,True,False
816,46,cinder_garden,Juno,basket hook,0.282,0.288,False,logged as usable,0.288,True,True,False
817,46,lichen_bridge,Luma,ledger punch,0.262,0.268,False,logged as usable,0.268,True,True,False
818,46,orchid_engine,Dax,valve key,0.299,0.305,False,logged as usable,0.305,True,True,False
819,46,moss_ward,Tala,loom hook,0.223,0.231,False,logged as usable,0.231,True,True,False
820,46,glass_harbor,Nia,rope gauge,0.337,0.343,False,logged as usable,0.343,True,True,False
821,46,cinder_garden,Pax,shade mallet,0.186,0.192,False,logged as usable,0.192,True,True,False
822,46,lichen_bridge,Rin,bell file,0.164,0.17,False,logged as usable,0.17,True,True,False
823,46,orchid_engine,Eli,lamp tongs,0.339,0.345,False,logged as usable,0.345,True,True,False
824,46,moss_ward,Ari,reed knife,0.142,0.148,False,logged as usable,0.148,True,True,False
825,46,glass_harbor,Oren,net shuttle,0.105,0.112,False,logged as usable,0.112,True,True,False
826,46,cinder_garden,Vale,calendar stylus,0.219,0.225,False,logged as usable,0.225,True,True,False
827,46,lichen_bridge,Sol,tension peg,0.21,0.216,False,logged as usable,0.216,True,True,False
828,47,moss_ward,Tala,ledger awl,0.325,0.331,False,logged as usable,0.331,True,True,False
829,47,glass_harbor,Nia,wick clamp,0.311,0.317,False,logged as usable,0.317,True,True,False
830,47,cinder_garden,Pax,basket hook,0.288,0.294,False,logged as usable,0.294,True,True,False
831,47,lichen_bridge,Rin,ledger punch,0.268,0.274,False,logged as usable,0.274,True,True,False
832,47,orchid_engine,Eli,valve key,0.305,0.313,False,logged as usable,0.313,True,True,False
833,47,moss_ward,Ari,loom hook,0.231,0.237,False,logged as usable,0.237,True,True,False
834,47,glass_harbor,Oren,rope gauge,0.343,0.349,False,logged as usable,0.349,True,True,False
835,47,cinder_garden,Vale,shade mallet,0.192,0.198,False,logged as usable,0.198,True,True,False
836,47,lichen_bridge,Sol,bell file,0.17,0.177,False,logged as usable,0.177,True,True,False
837,47,orchid_engine,Bea,lamp tongs,0.345,0.351,False,logged as usable,0.351,True,True,False
838,47,moss_ward,Fay,reed knife,0.148,0.154,False,logged as usable,0.154,True,True,False
839,47,glass_harbor,Puck,net shuttle,0.112,0.118,False,logged as usable,0.118,True,True,False
840,47,cinder_garden,Wren,calendar stylus,0.225,0.231,False,logged as usable,0.231,True,True,False
841,47,lichen_bridge,Kio,tension peg,0.216,0.222,True,"file, oil, and schedule spare handoff",0.08,True,True,False
842,47,orchid_engine,Cai,gear brush,0.349,0.355,False,logged as usable,0.355,True,True,False
843,47,moss_ward,Milo,ledger awl,0.331,0.337,False,logged as usable,0.337,True,True,False
844,47,glass_harbor,Sera,wick clamp,0.317,0.323,False,logged as usable,0.323,True,True,False
845,47,cinder_garden,Juno,basket hook,0.294,0.302,False,logged as usable,0.302,True,True,False
846,48,orchid_engine,Bea,valve key,0.313,0.319,False,logged as usable,0.319,True,True,False
847,48,moss_ward,Fay,loom hook,0.237,0.244,False,logged as usable,0.244,True,True,False
848,48,glass_harbor,Puck,rope gauge,0.349,0.355,False,logged as usable,0.355,True,True,False
849,48,cinder_garden,Wren,shade mallet,0.198,0.204,False,logged as usable,0.204,True,True,False
850,48,lichen_bridge,Kio,bell file,0.177,0.183,False,logged as usable,0.183,True,True,False
851,48,orchid_engine,Cai,lamp tongs,0.351,0.357,False,logged as usable,0.357,True,True,False
852,48,moss_ward,Milo,reed knife,0.154,0.16,False,logged as usable,0.16,True,True,False
853,48,glass_harbor,Sera,net shuttle,0.118,0.124,False,logged as usable,0.124,True,True,False
854,48,cinder_garden,Juno,calendar stylus,0.231,0.237,False,logged as usable,0.237,True,True,False
855,48,lichen_bridge,Luma,tension peg,0.08,0.086,False,logged as usable,0.086,True,True,False
856,48,orchid_engine,Dax,gear brush,0.355,0.361,False,logged as usable,0.361,True,True,False
857,48,moss_ward,Tala,ledger awl,0.337,0.343,False,logged as usable,0.343,True,True,False
858,48,glass_harbor,Nia,wick clamp,0.323,0.332,False,logged as usable,0.332,True,True,False
859,48,cinder_garden,Pax,basket hook,0.302,0.308,False,logged as usable,0.308,True,True,False
860,48,lichen_bridge,Rin,ledger punch,0.274,0.28,False,logged as usable,0.28,True,True,False
861,48,orchid_engine,Eli,valve key,0.319,0.325,False,logged as usable,0.325,True,True,False
862,48,moss_ward,Ari,loom hook,0.244,0.25,False,logged as usable,0.25,True,True,False
863,48,glass_harbor,Oren,rope gauge,0.355,0.361,False,logged as usable,0.361,True,True,False
864,49,lichen_bridge,Luma,bell file,0.183,0.189,False,logged as usable,0.189,True,True,False
865,49,orchid_engine,Dax,lamp tongs,0.357,0.363,False,logged as usable,0.363,True,True,False
866,49,moss_ward,Tala,reed knife,0.16,0.166,False,logged as usable,0.166,True,True,False
867,49,glass_harbor,Nia,net shuttle,0.124,0.13,False,logged as usable,0.13,True,True,False
868,49,cinder_garden,Pax,calendar stylus,0.237,0.243,False,logged as usable,0.243,True,True,False
869,49,lichen_bridge,Rin,tension peg,0.086,0.093,False,logged as usable,0.093,True,True,False
870,49,orchid_engine,Eli,gear brush,0.361,0.367,True,"file, oil, and schedule spare handoff",0.207,True,True,False
871,49,moss_ward,Ari,ledger awl,0.343,0.351,False,logged as usable,0.351,True,True,False
872,49,glass_harbor,Oren,wick clamp,0.332,0.338,False,logged as usable,0.338,True,True,False
873,49,cinder_garden,Vale,basket hook,0.308,0.314,False,logged as usable,0.314,True,True,False
874,49,lichen_bridge,Sol,ledger punch,0.28,0.286,False,logged as usable,0.286,True,True,False
875,49,orchid_engine,Bea,valve key,0.325,0.331,False,logged as usable,0.331,True,True,False
876,49,moss_ward,Fay,loom hook,0.25,0.256,False,logged as usable,0.256,True,True,False
877,49,glass_harbor,Puck,rope gauge,0.361,0.367,False,logged as usable,0.367,True,True,False
878,49,cinder_garden,Wren,shade mallet,0.204,0.21,False,logged as usable,0.21,True,True,False
879,49,lichen_bridge,Kio,bell file,0.189,0.195,False,logged as usable,0.195,True,True,False
880,49,orchid_engine,Cai,lamp tongs,0.363,0.37,False,logged as usable,0.37,True,True,False
881,49,moss_ward,Milo,reed knife,0.166,0.172,False,logged as usable,0.172,True,True,False
882,50,cinder_garden,Vale,calendar stylus,0.243,0.249,False,logged as usable,0.249,True,True,False
883,50,lichen_bridge,Sol,tension peg,0.093,0.099,False,logged as usable,0.099,True,True,False
884,50,orchid_engine,Bea,gear brush,0.207,0.215,False,logged as usable,0.215,True,True,False
885,50,moss_ward,Fay,ledger awl,0.351,0.357,False,logged as usable,0.357,True,True,False
886,50,glass_harbor,Puck,wick clamp,0.338,0.344,False,logged as usable,0.344,True,True,False
887,50,cinder_garden,Wren,basket hook,0.314,0.32,False,logged as usable,0.32,True,True,False
888,50,lichen_bridge,Kio,ledger punch,0.286,0.292,False,logged as usable,0.292,True,True,False
889,50,orchid_engine,Cai,valve key,0.331,0.337,False,logged as usable,0.337,True,True,False
890,50,moss_ward,Milo,loom hook,0.256,0.262,False,logged as usable,0.262,True,True,False
891,50,glass_harbor,Sera,rope gauge,0.367,0.374,False,logged as usable,0.374,True,True,False
892,50,cinder_garden,Juno,shade mallet,0.21,0.216,False,logged as usable,0.216,True,True,False
893,50,lichen_bridge,Luma,bell file,0.195,0.201,False,logged as usable,0.201,True,True,False
894,50,orchid_engine,Dax,lamp tongs,0.37,0.376,False,logged as usable,0.376,True,True,False
895,50,moss_ward,Tala,reed knife,0.172,0.178,False,logged as usable,0.178,True,True,False
896,50,glass_harbor,Nia,net shuttle,0.13,0.136,False,logged as usable,0.136,True,True,False
897,50,cinder_garden,Pax,calendar stylus,0.249,0.257,False,logged as usable,0.257,True,True,False
898,50,lichen_bridge,Rin,tension peg,0.099,0.105,False,logged as usable,0.105,True,True,False
899,50,orchid_engine,Eli,gear brush,0.215,0.221,True,"file, oil, and schedule spare handoff",0.08,True,True,False
900,51,glass_harbor,Sera,wick clamp,0.344,0.35,False,logged as usable,0.35,True,True,False
901,51,cinder_garden,Juno,basket hook,0.32,0.326,False,logged as usable,0.326,True,True,False
902,51,lichen_bridge,Luma,ledger punch,0.292,0.299,False,logged as usable,0.299,True,True,False
903,51,orchid_engine,Dax,valve key,0.337,0.343,False,logged as usable,0.343,True,True,False
904,51,moss_ward,Tala,loom hook,0.262,0.268,False,logged as usable,0.268,True,True,False
905,51,glass_harbor,Nia,rope gauge,0.374,0.38,False,logged as usable,0.38,True,True,False
906,51,cinder_garden,Pax,shade mallet,0.216,0.222,False,logged as usable,0.222,True,True,False
907,51,lichen_bridge,Rin,bell file,0.201,0.207,False,logged as usable,0.207,True,True,False
908,51,orchid_engine,Eli,lamp tongs,0.376,0.382,False,logged as usable,0.382,True,True,False
909,51,moss_ward,Ari,reed knife,0.178,0.184,False,logged as usable,0.184,True,True,False
910,51,glass_harbor,Oren,net shuttle,0.136,0.144,False,logged as usable,0.144,True,True,False
911,51,cinder_garden,Vale,calendar stylus,0.257,0.263,False,logged as usable,0.263,True,True,False
912,51,lichen_bridge,Sol,tension peg,0.105,0.111,False,logged as usable,0.111,True,True,False
913,51,orchid_engine,Bea,gear brush,0.08,0.087,False,logged as usable,0.087,True,True,False
914,51,moss_ward,Fay,ledger awl,0.357,0.363,False,logged as usable,0.363,True,True,False
915,51,glass_harbor,Puck,wick clamp,0.35,0.356,False,logged as usable,0.356,True,True,False
916,51,cinder_garden,Wren,basket hook,0.326,0.332,False,logged as usable,0.332,True,True,False
917,51,lichen_bridge,Kio,ledger punch,0.299,0.305,False,logged as usable,0.305,True,True,False
918,52,moss_ward,Ari,loom hook,0.268,0.274,False,logged as usable,0.274,True,True,False
919,52,glass_harbor,Oren,rope gauge,0.38,0.386,False,logged as usable,0.386,True,True,False
920,52,cinder_garden,Vale,shade mallet,0.222,0.228,False,logged as usable,0.228,True,True,False
921,52,lichen_bridge,Sol,bell file,0.207,0.213,False,logged as usable,0.213,True,True,False
922,52,orchid_engine,Bea,lamp tongs,0.382,0.388,False,logged as usable,0.388,True,True,False
923,52,moss_ward,Fay,reed knife,0.184,0.192,False,logged as usable,0.192,True,True,False
924,52,glass_harbor,Puck,net shuttle,0.144,0.151,False,logged as usable,0.151,True,True,False
925,52,cinder_garden,Wren,calendar stylus,0.263,0.269,False,logged as usable,0.269,True,True,False
926,52,lichen_bridge,Kio,tension peg,0.111,0.117,False,logged as usable,0.117,True,True,False
927,52,orchid_engine,Cai,gear brush,0.087,0.093,False,logged as usable,0.093,True,True,False
928,52,moss_ward,Milo,ledger awl,0.363,0.369,True,"file, oil, and schedule spare handoff",0.209,True,True,False
929,52,glass_harbor,Sera,wick clamp,0.356,0.362,False,logged as usable,0.362,True,True,False
930,52,cinder_garden,Juno,basket hook,0.332,0.338,False,logged as usable,0.338,True,True,False
931,52,lichen_bridge,Luma,ledger punch,0.305,0.311,False,logged as usable,0.311,True,True,False
932,52,orchid_engine,Dax,valve key,0.343,0.349,False,logged as usable,0.349,True,True,False
933,52,moss_ward,Tala,loom hook,0.274,0.28,False,logged as usable,0.28,True,True,False
934,52,glass_harbor,Nia,rope gauge,0.386,0.392,False,logged as usable,0.392,True,True,False
935,52,cinder_garden,Pax,shade mallet,0.228,0.235,False,logged as usable,0.235,True,True,False
936,53,orchid_engine,Cai,lamp tongs,0.388,0.396,False,logged as usable,0.396,True,True,False
937,53,moss_ward,Milo,reed knife,0.192,0.198,False,logged as usable,0.198,True,True,False
938,53,glass_harbor,Sera,net shuttle,0.151,0.157,False,logged as usable,0.157,True,True,False
939,53,cinder_garden,Juno,calendar stylus,0.269,0.275,False,logged as usable,0.275,True,True,False
940,53,lichen_bridge,Luma,tension peg,0.117,0.123,False,logged as usable,0.123,True,True,False
941,53,orchid_engine,Dax,gear brush,0.093,0.099,False,logged as usable,0.099,True,True,False
942,53,moss_ward,Tala,ledger awl,0.209,0.215,False,logged as usable,0.215,True,True,False
943,53,glass_harbor,Nia,wick clamp,0.362,0.368,False,logged as usable,0.368,True,True,False
944,53,cinder_garden,Pax,basket hook,0.338,0.344,False,logged as usable,0.344,True,True,False
945,53,lichen_bridge,Rin,ledger punch,0.311,0.317,False,logged as usable,0.317,True,True,False
946,53,orchid_engine,Eli,valve key,0.349,0.356,False,logged as usable,0.356,True,True,False
947,53,moss_ward,Ari,loom hook,0.28,0.286,False,logged as usable,0.286,True,True,False
948,53,glass_harbor,Oren,rope gauge,0.392,0.398,False,logged as usable,0.398,True,True,False
949,53,cinder_garden,Vale,shade mallet,0.235,0.243,False,logged as usable,0.243,True,True,False
950,53,lichen_bridge,Sol,bell file,0.213,0.219,False,logged as usable,0.219,True,True,False
951,53,orchid_engine,Bea,lamp tongs,0.396,0.402,False,logged as usable,0.402,True,True,False
952,53,moss_ward,Fay,reed knife,0.198,0.204,False,logged as usable,0.204,True,True,False
953,53,glass_harbor,Puck,net shuttle,0.157,0.163,False,logged as usable,0.163,True,True,False
954,54,lichen_bridge,Rin,tension peg,0.123,0.13,False,logged as usable,0.13,True,True,False
955,54,orchid_engine,Eli,gear brush,0.099,0.105,False,logged as usable,0.105,True,True,False
956,54,moss_ward,Ari,ledger awl,0.215,0.221,False,logged as usable,0.221,True,True,False
957,54,glass_harbor,Oren,wick clamp,0.368,0.375,True,"file, oil, and schedule spare handoff",0.215,True,True,False
958,54,cinder_garden,Vale,basket hook,0.344,0.351,False,logged as usable,0.351,True,True,False
959,54,lichen_bridge,Sol,ledger punch,0.317,0.323,False,logged as usable,0.323,True,True,False
960,54,orchid_engine,Bea,valve key,0.356,0.362,False,logged as usable,0.362,True,True,False
961,54,moss_ward,Fay,loom hook,0.286,0.292,False,logged as usable,0.292,True,True,False
962,54,glass_harbor,Puck,rope gauge,0.398,0.407,False,logged as usable,0.407,True,True,False
963,54,cinder_garden,Wren,shade mallet,0.243,0.249,False,logged as usable,0.249,True,True,False
964,54,lichen_bridge,Kio,bell file,0.219,0.225,False,logged as usable,0.225,True,True,False
965,54,orchid_engine,Cai,lamp tongs,0.402,0.408,False,logged as usable,0.408,True,True,False
966,54,moss_ward,Milo,reed knife,0.204,0.211,False,logged as usable,0.211,True,True,False
967,54,glass_harbor,Sera,net shuttle,0.163,0.169,False,logged as usable,0.169,True,True,False
