tick_id,day,settlement_id,object_id,object_use,owner_id,giver_id,receiver_id,witness_id,avatar_action,handoff_state,custody_before,custody_after,owner_permission,witness_ack,chain_of_custody_visible,handoff_protocol_valid
1185,66,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1186,66,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1187,66,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1188,67,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1190,67,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1191,67,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1192,67,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1194,67,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1195,67,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1197,67,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1199,67,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1200,67,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1202,67,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1203,67,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1204,67,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1206,68,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1207,68,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1208,68,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1209,68,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1211,68,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1212,68,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1214,68,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1215,68,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1216,68,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1217,68,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1218,68,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1219,68,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1220,68,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1221,68,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1223,68,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1224,69,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1225,69,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1226,69,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1227,69,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1228,69,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1229,69,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1230,69,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1231,69,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1233,69,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1234,69,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1236,69,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1237,69,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1238,69,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1239,69,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1240,69,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1241,69,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1242,70,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1243,70,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1245,70,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1246,70,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1248,70,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1250,70,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1251,70,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1253,70,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1254,70,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1255,70,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1257,70,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1258,70,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1260,71,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1262,71,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1263,71,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1265,71,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,deferred without transfer,Nia,Nia,deferred,True,True,True
1266,71,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1267,71,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1268,71,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1269,71,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1270,71,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1271,71,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1272,71,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1274,71,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1275,71,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1277,71,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1278,72,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1279,72,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1280,72,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1281,72,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1282,72,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1284,72,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1285,72,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1287,72,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1288,72,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1289,72,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1290,72,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1291,72,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1292,72,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1293,72,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1294,72,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1296,73,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1297,73,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1299,73,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1301,73,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1302,73,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1304,73,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1305,73,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1306,73,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1308,73,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1309,73,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1311,73,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1313,73,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1314,74,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1316,74,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1317,74,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1318,74,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1319,74,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1320,74,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,deferred without transfer,Ari,Ari,deferred,True,True,True
1321,74,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1322,74,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1323,74,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1325,74,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1326,74,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1328,74,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1329,74,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1330,74,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1331,74,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1332,75,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1333,75,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1335,75,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1336,75,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1338,75,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1339,75,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1340,75,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1341,75,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1342,75,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,deferred without transfer,Pax,Pax,deferred,True,True,True
1343,75,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1344,75,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1345,75,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1347,75,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1348,75,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
