tick,day,active_panel,control_group,keyboard_hint,mobile_layout_supported,visible_feedback_panel,debug_toggle_available,replay_export_available,no_private_workspace_leak
1850,103,resident,schedule,S,True,True,True,True,True
1851,103,schedule,offscreen,A,True,True,True,True,True
1852,103,debt,audit,E,True,True,True,True,True
1853,103,memory,conversation,WASD,True,True,True,True,True
1854,104,audit,audit,Tab,True,True,True,True,True
1855,104,replay,conversation,Enter,True,True,True,True,True
1856,104,scene,debt,R,True,True,True,True,True
1857,104,resident,save,S,True,True,True,True,True
1858,104,schedule,movement,A,True,True,True,True,True
1859,104,debt,schedule,E,True,True,True,True,True
1860,104,memory,offscreen,WASD,True,True,True,True,True
1861,104,consequence,audit,Tab,True,True,True,True,True
1862,104,audit,conversation,Enter,True,True,True,True,True
1863,104,replay,debt,R,True,True,True,True,True
1864,104,scene,save,S,True,True,True,True,True
1865,104,resident,movement,A,True,True,True,True,True
1866,104,schedule,schedule,E,True,True,True,True,True
1867,104,debt,offscreen,WASD,True,True,True,True,True
1868,104,memory,audit,Tab,True,True,True,True,True
1869,104,consequence,conversation,Enter,True,True,True,True,True
1870,104,audit,debt,R,True,True,True,True,True
1871,104,replay,save,S,True,True,True,True,True
1872,105,resident,debt,A,True,True,True,True,True
1873,105,schedule,save,E,True,True,True,True,True
1874,105,debt,movement,WASD,True,True,True,True,True
1875,105,memory,schedule,Tab,True,True,True,True,True
1876,105,consequence,offscreen,Enter,True,True,True,True,True
1877,105,audit,audit,R,True,True,True,True,True
1878,105,replay,conversation,S,True,True,True,True,True
1879,105,scene,debt,A,True,True,True,True,True
1880,105,resident,save,E,True,True,True,True,True
1881,105,schedule,movement,WASD,True,True,True,True,True
1882,105,debt,schedule,Tab,True,True,True,True,True
1883,105,memory,offscreen,Enter,True,True,True,True,True
1884,105,consequence,audit,R,True,True,True,True,True
1885,105,audit,conversation,S,True,True,True,True,True
1886,105,replay,debt,A,True,True,True,True,True
1887,105,scene,save,E,True,True,True,True,True
1888,105,resident,movement,WASD,True,True,True,True,True
1889,105,schedule,schedule,Tab,True,True,True,True,True
1890,106,memory,movement,Enter,True,True,True,True,True
1891,106,consequence,schedule,R,True,True,True,True,True
1892,106,audit,offscreen,S,True,True,True,True,True
1893,106,replay,audit,A,True,True,True,True,True
1894,106,scene,conversation,E,True,True,True,True,True
1895,106,resident,debt,WASD,True,True,True,True,True
1896,106,schedule,save,Tab,True,True,True,True,True
1897,106,debt,movement,Enter,True,True,True,True,True
1898,106,memory,schedule,R,True,True,True,True,True
1899,106,consequence,offscreen,S,True,True,True,True,True
1900,106,audit,audit,A,True,True,True,True,True
1901,106,replay,conversation,E,True,True,True,True,True
1902,106,scene,debt,WASD,True,True,True,True,True
1903,106,resident,save,Tab,True,True,True,True,True
1904,106,schedule,movement,Enter,True,True,True,True,True
1905,106,debt,schedule,R,True,True,True,True,True
1906,106,memory,offscreen,S,True,True,True,True,True
1907,106,consequence,audit,A,True,True,True,True,True
1908,107,replay,offscreen,E,True,True,True,True,True
1909,107,scene,audit,WASD,True,True,True,True,True
1910,107,resident,conversation,Tab,True,True,True,True,True
1911,107,schedule,debt,Enter,True,True,True,True,True
1912,107,debt,save,R,True,True,True,True,True
1913,107,memory,movement,S,True,True,True,True,True
1914,107,consequence,schedule,A,True,True,True,True,True
1915,107,audit,offscreen,E,True,True,True,True,True
1916,107,replay,audit,WASD,True,True,True,True,True
1917,107,scene,conversation,Tab,True,True,True,True,True
1918,107,resident,debt,Enter,True,True,True,True,True
1919,107,schedule,save,R,True,True,True,True,True
1920,107,debt,movement,S,True,True,True,True,True
1921,107,memory,schedule,A,True,True,True,True,True
1922,107,consequence,offscreen,E,True,True,True,True,True
1923,107,audit,audit,WASD,True,True,True,True,True
1924,107,replay,conversation,Tab,True,True,True,True,True
1925,107,scene,debt,Enter,True,True,True,True,True
1926,108,schedule,conversation,R,True,True,True,True,True
1927,108,debt,debt,S,True,True,True,True,True
1928,108,memory,save,A,True,True,True,True,True
1929,108,consequence,movement,E,True,True,True,True,True
1930,108,audit,schedule,WASD,True,True,True,True,True
1931,108,replay,offscreen,Tab,True,True,True,True,True
1932,108,scene,audit,Enter,True,True,True,True,True
1933,108,resident,conversation,R,True,True,True,True,True
1934,108,schedule,debt,S,True,True,True,True,True
1935,108,debt,save,A,True,True,True,True,True
1936,108,memory,movement,E,True,True,True,True,True
1937,108,consequence,schedule,WASD,True,True,True,True,True
1938,108,audit,offscreen,Tab,True,True,True,True,True
1939,108,replay,audit,Enter,True,True,True,True,True
1940,108,scene,conversation,R,True,True,True,True,True
1941,108,resident,debt,S,True,True,True,True,True
1942,108,schedule,save,A,True,True,True,True,True
1943,108,debt,movement,E,True,True,True,True,True
1944,109,consequence,save,WASD,True,True,True,True,True
1945,109,audit,movement,Tab,True,True,True,True,True
1946,109,replay,schedule,Enter,True,True,True,True,True
1947,109,scene,offscreen,R,True,True,True,True,True
1948,109,resident,audit,S,True,True,True,True,True
1949,109,schedule,conversation,A,True,True,True,True,True
1950,109,debt,debt,E,True,True,True,True,True
1951,109,memory,save,WASD,True,True,True,True,True
1952,109,consequence,movement,Tab,True,True,True,True,True
1953,109,audit,schedule,Enter,True,True,True,True,True
1954,109,replay,offscreen,R,True,True,True,True,True
1955,109,scene,audit,S,True,True,True,True,True
1956,109,resident,conversation,A,True,True,True,True,True
1957,109,schedule,debt,E,True,True,True,True,True
1958,109,debt,save,WASD,True,True,True,True,True
1959,109,memory,movement,Tab,True,True,True,True,True
1960,109,consequence,schedule,Enter,True,True,True,True,True
1961,109,audit,offscreen,R,True,True,True,True,True
1962,110,scene,schedule,S,True,True,True,True,True
1963,110,resident,offscreen,A,True,True,True,True,True
1964,110,schedule,audit,E,True,True,True,True,True
1965,110,debt,conversation,WASD,True,True,True,True,True
1966,110,memory,debt,Tab,True,True,True,True,True
1967,110,consequence,save,Enter,True,True,True,True,True
1968,110,audit,movement,R,True,True,True,True,True
1969,110,replay,schedule,S,True,True,True,True,True
1970,110,scene,offscreen,A,True,True,True,True,True
1971,110,resident,audit,E,True,True,True,True,True
1972,110,schedule,conversation,WASD,True,True,True,True,True
1973,110,debt,debt,Tab,True,True,True,True,True
1974,110,memory,save,Enter,True,True,True,True,True
1975,110,consequence,movement,R,True,True,True,True,True
1976,110,audit,schedule,S,True,True,True,True,True
1977,110,replay,offscreen,A,True,True,True,True,True
1978,110,scene,audit,E,True,True,True,True,True
1979,110,resident,conversation,WASD,True,True,True,True,True
1980,111,debt,audit,Tab,True,True,True,True,True
1981,111,memory,conversation,Enter,True,True,True,True,True
1982,111,consequence,debt,R,True,True,True,True,True
1983,111,audit,save,S,True,True,True,True,True
1984,111,replay,movement,A,True,True,True,True,True
1985,111,scene,schedule,E,True,True,True,True,True
1986,111,resident,offscreen,WASD,True,True,True,True,True
1987,111,schedule,audit,Tab,True,True,True,True,True
1988,111,debt,conversation,Enter,True,True,True,True,True
1989,111,memory,debt,R,True,True,True,True,True
1990,111,consequence,save,S,True,True,True,True,True
1991,111,audit,movement,A,True,True,True,True,True
1992,111,replay,schedule,E,True,True,True,True,True
1993,111,scene,offscreen,WASD,True,True,True,True,True
1994,111,resident,audit,Tab,True,True,True,True,True
1995,111,schedule,conversation,Enter,True,True,True,True,True
1996,111,debt,debt,R,True,True,True,True,True
1997,111,memory,save,S,True,True,True,True,True
1998,112,audit,debt,A,True,True,True,True,True
1999,112,replay,save,E,True,True,True,True,True
2000,112,scene,movement,WASD,True,True,True,True,True
2001,112,resident,schedule,Tab,True,True,True,True,True
2002,112,schedule,offscreen,Enter,True,True,True,True,True
2003,112,debt,audit,R,True,True,True,True,True
2004,112,memory,conversation,S,True,True,True,True,True
2005,112,consequence,debt,A,True,True,True,True,True
2006,112,audit,save,E,True,True,True,True,True
2007,112,replay,movement,WASD,True,True,True,True,True
2008,112,scene,schedule,Tab,True,True,True,True,True
2009,112,resident,offscreen,Enter,True,True,True,True,True
2010,112,schedule,audit,R,True,True,True,True,True
2011,112,debt,conversation,S,True,True,True,True,True
2012,112,memory,debt,A,True,True,True,True,True
2013,112,consequence,save,E,True,True,True,True,True
2014,112,audit,movement,WASD,True,True,True,True,True
2015,112,replay,schedule,Tab,True,True,True,True,True
2016,113,resident,movement,Enter,True,True,True,True,True
2017,113,schedule,schedule,R,True,True,True,True,True
2018,113,debt,offscreen,S,True,True,True,True,True
2019,113,memory,audit,A,True,True,True,True,True
2020,113,consequence,conversation,E,True,True,True,True,True
2021,113,audit,debt,WASD,True,True,True,True,True
2022,113,replay,save,Tab,True,True,True,True,True
2023,113,scene,movement,Enter,True,True,True,True,True
2024,113,resident,schedule,R,True,True,True,True,True
2025,113,schedule,offscreen,S,True,True,True,True,True
2026,113,debt,audit,A,True,True,True,True,True
2027,113,memory,conversation,E,True,True,True,True,True
2028,113,consequence,debt,WASD,True,True,True,True,True
2029,113,audit,save,Tab,True,True,True,True,True
2030,113,replay,movement,Enter,True,True,True,True,True
2031,113,scene,schedule,R,True,True,True,True,True
2032,113,resident,offscreen,S,True,True,True,True,True
2033,113,schedule,audit,A,True,True,True,True,True
2034,114,memory,offscreen,E,True,True,True,True,True
2035,114,consequence,audit,WASD,True,True,True,True,True
2036,114,audit,conversation,Tab,True,True,True,True,True
2037,114,replay,debt,Enter,True,True,True,True,True
2038,114,scene,save,R,True,True,True,True,True
2039,114,resident,movement,S,True,True,True,True,True
2040,114,schedule,schedule,A,True,True,True,True,True
2041,114,debt,offscreen,E,True,True,True,True,True
2042,114,memory,audit,WASD,True,True,True,True,True
2043,114,consequence,conversation,Tab,True,True,True,True,True
2044,114,audit,debt,Enter,True,True,True,True,True
2045,114,replay,save,R,True,True,True,True,True
2046,114,scene,movement,S,True,True,True,True,True
2047,114,resident,schedule,A,True,True,True,True,True
2048,114,schedule,offscreen,E,True,True,True,True,True
2049,114,debt,audit,WASD,True,True,True,True,True
2050,114,memory,conversation,Tab,True,True,True,True,True
2051,114,consequence,debt,Enter,True,True,True,True,True
2052,115,replay,conversation,R,True,True,True,True,True
2053,115,scene,debt,S,True,True,True,True,True
2054,115,resident,save,A,True,True,True,True,True
2055,115,schedule,movement,E,True,True,True,True,True
2056,115,debt,schedule,WASD,True,True,True,True,True
2057,115,memory,offscreen,Tab,True,True,True,True,True
2058,115,consequence,audit,Enter,True,True,True,True,True
2059,115,audit,conversation,R,True,True,True,True,True
2060,115,replay,debt,S,True,True,True,True,True
2061,115,scene,save,A,True,True,True,True,True
2062,115,resident,movement,E,True,True,True,True,True
2063,115,schedule,schedule,WASD,True,True,True,True,True
2064,115,debt,offscreen,Tab,True,True,True,True,True
2065,115,memory,audit,Enter,True,True,True,True,True
2066,115,consequence,conversation,R,True,True,True,True,True
2067,115,audit,debt,S,True,True,True,True,True
2068,115,replay,save,A,True,True,True,True,True
2069,115,scene,movement,E,True,True,True,True,True
2070,116,schedule,save,WASD,True,True,True,True,True
2071,116,debt,movement,Tab,True,True,True,True,True
2072,116,memory,schedule,Enter,True,True,True,True,True
2073,116,consequence,offscreen,R,True,True,True,True,True
2074,116,audit,audit,S,True,True,True,True,True
2075,116,replay,conversation,A,True,True,True,True,True
2076,116,scene,debt,E,True,True,True,True,True
2077,116,resident,save,WASD,True,True,True,True,True
2078,116,schedule,movement,Tab,True,True,True,True,True
2079,116,debt,schedule,Enter,True,True,True,True,True
2080,116,memory,offscreen,R,True,True,True,True,True
2081,116,consequence,audit,S,True,True,True,True,True
2082,116,audit,conversation,A,True,True,True,True,True
2083,116,replay,debt,E,True,True,True,True,True
2084,116,scene,save,WASD,True,True,True,True,True
2085,116,resident,movement,Tab,True,True,True,True,True
2086,116,schedule,schedule,Enter,True,True,True,True,True
2087,116,debt,offscreen,R,True,True,True,True,True
2088,117,consequence,schedule,S,True,True,True,True,True
2089,117,audit,offscreen,A,True,True,True,True,True
2090,117,replay,audit,E,True,True,True,True,True
2091,117,scene,conversation,WASD,True,True,True,True,True
2092,117,resident,debt,Tab,True,True,True,True,True
2093,117,schedule,save,Enter,True,True,True,True,True
2094,117,debt,movement,R,True,True,True,True,True
2095,117,memory,schedule,S,True,True,True,True,True
2096,117,consequence,offscreen,A,True,True,True,True,True
2097,117,audit,audit,E,True,True,True,True,True
2098,117,replay,conversation,WASD,True,True,True,True,True
2099,117,scene,debt,Tab,True,True,True,True,True
2100,117,resident,save,Enter,True,True,True,True,True
2101,117,schedule,movement,R,True,True,True,True,True
2102,117,debt,schedule,S,True,True,True,True,True
2103,117,memory,offscreen,A,True,True,True,True,True
2104,117,consequence,audit,E,True,True,True,True,True
2105,117,audit,conversation,WASD,True,True,True,True,True
2106,118,scene,audit,Tab,True,True,True,True,True
2107,118,resident,conversation,Enter,True,True,True,True,True
2108,118,schedule,debt,R,True,True,True,True,True
2109,118,debt,save,S,True,True,True,True,True
2110,118,memory,movement,A,True,True,True,True,True
2111,118,consequence,schedule,E,True,True,True,True,True
2112,118,audit,offscreen,WASD,True,True,True,True,True
2113,118,replay,audit,Tab,True,True,True,True,True
2114,118,scene,conversation,Enter,True,True,True,True,True
2115,118,resident,debt,R,True,True,True,True,True
2116,118,schedule,save,S,True,True,True,True,True
2117,118,debt,movement,A,True,True,True,True,True
2118,118,memory,schedule,E,True,True,True,True,True
2119,118,consequence,offscreen,WASD,True,True,True,True,True
2120,118,audit,audit,Tab,True,True,True,True,True
2121,118,replay,conversation,Enter,True,True,True,True,True
2122,118,scene,debt,R,True,True,True,True,True
2123,118,resident,save,S,True,True,True,True,True
2124,119,debt,debt,A,True,True,True,True,True
