tick_id,day,tick,season,route_id,source,destination,forecast_key,forecast_risk,route_choice,planned_distance,hazard_expected,detour_selected,plan_visible,reason
897,65,1,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d65:r32,0.635022,orchard_fen ridge path,5.124,True,True,True,forecast detour
898,65,2,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d65:r39,0.489635,cool archive lane,4.392,True,True,True,forecast detour
899,65,3,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d65:r37,0.545849,stone kiosk path,5.856,True,True,True,forecast detour
900,65,4,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d65:r33,0.537723,river lantern loop,6.222,True,True,True,forecast detour
901,65,5,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d65:r37,0.449252,market plank route,5.49,True,True,True,forecast detour
902,65,6,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d65:r37,0.48037,direct route,2.8,True,False,True,direct route acceptable
903,65,7,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d65:r32,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
904,65,8,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d65:r39,0.489635,cool archive lane,4.392,True,True,True,forecast detour
905,65,9,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d65:r38,0.501318,stone kiosk path,5.856,True,True,True,forecast detour
906,65,10,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d65:r33,0.537723,river lantern loop,6.222,True,True,True,forecast detour
907,65,11,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d65:r37,0.449252,market plank route,5.49,True,True,True,forecast detour
908,65,12,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d65:r37,0.48037,outer bell path,3.416,True,True,True,forecast detour
909,65,13,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d65:r33,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
910,66,0,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d66:r39,0.528778,cool archive lane,4.392,True,True,True,forecast detour
911,66,1,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d66:r39,0.501318,stone kiosk path,5.856,True,True,True,forecast detour
912,66,2,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d66:r33,0.499042,river lantern loop,6.222,True,True,True,forecast detour
913,66,3,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d66:r37,0.449252,direct route,4.5,True,False,True,direct route acceptable
914,66,4,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d66:r37,0.48037,outer bell path,3.416,True,True,True,forecast detour
915,66,5,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d66:r33,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
916,66,6,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d66:r40,0.528778,cool archive lane,4.392,True,True,True,forecast detour
917,66,7,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d66:r39,0.445649,stone kiosk path,5.856,True,True,True,forecast detour
918,66,8,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d66:r34,0.617812,river lantern loop,6.222,True,True,True,forecast detour
919,66,9,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d66:r37,0.449252,market plank route,5.49,True,True,True,forecast detour
920,66,10,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d66:r37,0.48037,outer bell path,3.416,True,True,True,forecast detour
921,66,11,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d66:r33,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
922,66,12,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d66:r40,0.528778,cool archive lane,4.392,True,True,True,forecast detour
923,66,13,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d66:r40,0.445649,stone kiosk path,5.856,True,True,True,forecast detour
924,67,0,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d67:r35,0.478267,direct route,5.1,True,False,True,direct route acceptable
925,67,1,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d67:r37,0.517471,market plank route,5.49,True,True,True,forecast detour
926,67,2,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d67:r37,0.48037,outer bell path,3.416,True,True,True,forecast detour
927,67,3,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d67:r33,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
928,67,4,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d67:r40,0.528778,cool archive lane,4.392,True,True,True,forecast detour
929,67,5,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d67:r40,0.445649,stone kiosk path,5.856,True,True,True,forecast detour
930,67,6,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d67:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
931,67,7,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d67:r38,0.579772,market plank route,5.49,True,True,True,forecast detour
932,67,8,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d67:r37,0.48037,outer bell path,3.416,True,True,True,forecast detour
933,67,9,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d67:r33,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
934,67,10,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d67:r40,0.528778,cool archive lane,4.392,True,True,True,forecast detour
935,67,11,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d67:r40,0.445649,direct route,4.8,True,False,True,direct route acceptable
936,67,12,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d67:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
937,67,13,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d67:r39,0.640416,market plank route,5.49,True,True,True,forecast detour
938,68,0,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d68:r37,0.569384,outer bell path,3.416,True,True,True,forecast detour
939,68,1,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d68:r33,0.569486,orchard_fen ridge path,5.124,True,True,True,forecast detour
940,68,2,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d68:r40,0.528778,cool archive lane,4.392,True,True,True,forecast detour
941,68,3,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d68:r40,0.445649,stone kiosk path,5.856,True,True,True,forecast detour
942,68,4,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d68:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
943,68,5,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d68:r40,0.640416,market plank route,5.49,True,True,True,forecast detour
944,68,6,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d68:r38,0.637508,outer bell path,3.416,True,True,True,forecast detour
945,68,7,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d68:r33,0.464736,orchard_fen ridge path,5.124,True,True,True,forecast detour
946,68,8,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d68:r40,0.528778,direct route,3.6,True,False,True,direct route acceptable
947,68,9,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d68:r40,0.445649,stone kiosk path,5.856,True,True,True,forecast detour
948,68,10,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d68:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
949,68,11,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d68:r40,0.640416,market plank route,5.49,True,True,True,forecast detour
950,68,12,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d68:r39,0.570182,outer bell path,3.416,True,True,True,forecast detour
951,68,13,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d68:r34,0.464736,orchard_fen ridge path,5.124,True,True,True,forecast detour
952,69,0,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d69:r40,0.456464,cool archive lane,4.392,True,True,True,forecast detour
953,69,1,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d69:r40,0.445649,stone kiosk path,5.856,True,True,True,forecast detour
954,69,2,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d69:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
955,69,3,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d69:r40,0.640416,market plank route,5.49,True,True,True,forecast detour
956,69,4,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d69:r40,0.570182,outer bell path,3.416,True,True,True,forecast detour
957,69,5,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d69:r34,0.464736,direct route,4.2,True,False,True,direct route acceptable
958,69,6,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d69:r41,0.456464,cool archive lane,4.392,True,True,True,forecast detour
959,69,7,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d69:r40,0.559662,stone kiosk path,5.856,True,True,True,forecast detour
960,69,8,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d69:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
961,69,9,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d69:r40,0.640416,market plank route,5.49,True,True,True,forecast detour
962,69,10,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d69:r40,0.570182,outer bell path,3.416,True,True,True,forecast detour
963,69,11,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d69:r34,0.464736,orchard_fen ridge path,5.124,True,True,True,forecast detour
964,69,12,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d69:r41,0.456464,cool archive lane,4.392,True,True,True,forecast detour
965,69,13,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d69:r41,0.559662,stone kiosk path,5.856,True,True,True,forecast detour
966,70,0,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d70:r40,0.657396,market plank route,5.49,True,True,True,forecast detour
967,70,1,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d70:r40,0.570182,outer bell path,3.416,True,True,True,forecast detour
968,70,2,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d70:r34,0.464736,direct route,4.2,True,False,True,direct route acceptable
969,70,3,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d70:r41,0.456464,cool archive lane,4.392,True,True,True,forecast detour
970,70,4,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d70:r41,0.559662,stone kiosk path,5.856,True,True,True,forecast detour
971,70,5,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d70:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
972,70,6,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d70:r41,0.657396,market plank route,5.49,True,True,True,forecast detour
973,70,7,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d70:r40,0.551331,outer bell path,3.416,True,True,True,forecast detour
974,70,8,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d70:r34,0.464736,orchard_fen ridge path,5.124,True,True,True,forecast detour
975,70,9,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d70:r41,0.456464,cool archive lane,4.392,True,True,True,forecast detour
976,70,10,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d70:r41,0.559662,stone kiosk path,5.856,True,True,True,forecast detour
977,70,11,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d70:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
978,70,12,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d70:r41,0.657396,market plank route,5.49,True,True,True,forecast detour
979,70,13,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d70:r41,0.551331,direct route,2.8,True,False,True,direct route acceptable
980,71,0,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d71:r34,0.478606,orchard_fen ridge path,5.124,True,True,True,forecast detour
981,71,1,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d71:r41,0.456464,cool archive lane,4.392,True,True,True,forecast detour
982,71,2,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d71:r41,0.559662,stone kiosk path,5.856,True,True,True,forecast detour
983,71,3,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d71:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
984,71,4,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d71:r41,0.657396,market plank route,5.49,True,True,True,forecast detour
985,71,5,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d71:r41,0.551331,outer bell path,3.416,True,True,True,forecast detour
986,71,6,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d71:r35,0.478606,orchard_fen ridge path,5.124,True,True,True,forecast detour
987,71,7,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d71:r41,0.60589,cool archive lane,4.392,True,True,True,forecast detour
988,71,8,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d71:r41,0.559662,stone kiosk path,5.856,True,True,True,forecast detour
989,71,9,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d71:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
990,71,10,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d71:r41,0.657396,direct route,4.5,True,False,True,direct route acceptable
991,71,11,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d71:r41,0.551331,outer bell path,3.416,True,True,True,forecast detour
992,71,12,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d71:r35,0.478606,orchard_fen ridge path,5.124,True,True,True,forecast detour
993,71,13,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d71:r42,0.60589,cool archive lane,4.392,True,True,True,forecast detour
994,72,0,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d72:r41,0.634785,stone kiosk path,5.856,True,True,True,forecast detour
995,72,1,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d72:r36,0.478267,river lantern loop,6.222,True,True,True,forecast detour
996,72,2,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d72:r41,0.657396,market plank route,5.49,True,True,True,forecast detour
997,72,3,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d72:r41,0.551331,outer bell path,3.416,True,True,True,forecast detour
998,72,4,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d72:r35,0.48249,orchard_fen ridge path,5.124,True,True,True,forecast detour
999,72,5,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d72:r42,0.60589,cool archive lane,4.392,True,True,True,forecast detour
1000,72,6,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d72:r42,0.634785,stone kiosk path,5.856,True,True,True,forecast detour
1001,72,7,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d72:r36,0.525595,direct route,5.1,True,False,True,direct route acceptable
1002,72,8,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d72:r41,0.657396,market plank route,5.49,True,True,True,forecast detour
1003,72,9,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d72:r41,0.551331,outer bell path,3.416,True,True,True,forecast detour
1004,72,10,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d72:r36,0.526777,orchard_fen ridge path,5.124,True,True,True,forecast detour
1005,72,11,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d72:r42,0.60589,cool archive lane,4.392,True,True,True,forecast detour
1006,72,12,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d72:r42,0.634785,stone kiosk path,5.856,True,True,True,forecast detour
1007,72,13,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d72:r37,0.525595,river lantern loop,6.222,True,True,True,forecast detour
