epoch_id,simulated_year,generation,settlement_id,population_estimate,resource_pressure,conflict_pressure,cooperation_norm_strength,institution_count,avatar_absent,civilization_marker,continuity_score,bounded_history
1098,1095,43,lichen_bridge,86,0.328824,0.133153,0.816016,9,True,lichen_bridge rope bridge valley year 1095 institutions 9,0.669264,True
1099,1095,43,orchid_engine,93,0.342353,0.153694,0.814168,9,True,orchid_engine warm engine terrace year 1095 institutions 9,0.668015,True
1100,1100,44,moss_ward,65,0.301765,0.272071,0.809514,9,True,moss_ward wet temperate ward year 1100 institutions 9,0.667538,True
1101,1100,44,glass_harbor,72,0.315294,0.112612,0.823865,9,True,glass_harbor fog harbor year 1100 institutions 9,0.677233,True
1102,1100,44,cinder_garden,79,0.328824,0.133153,0.822016,9,True,cinder_garden ash garden year 1100 institutions 9,0.675984,True
1103,1100,44,lichen_bridge,86,0.342353,0.153694,0.820168,9,True,lichen_bridge rope bridge valley year 1100 institutions 9,0.674735,True
1104,1100,44,orchid_engine,93,0.355882,0.174235,0.818319,9,True,orchid_engine warm engine terrace year 1100 institutions 9,0.673486,True
1105,1105,44,moss_ward,65,0.315294,0.272612,0.809465,9,True,moss_ward wet temperate ward year 1105 institutions 9,0.667505,True
1106,1105,44,glass_harbor,72,0.328824,0.113153,0.823816,9,True,glass_harbor fog harbor year 1105 institutions 9,0.6772,True
1107,1105,44,cinder_garden,79,0.342353,0.133694,0.821968,9,True,cinder_garden ash garden year 1105 institutions 9,0.675951,True
1108,1105,44,lichen_bridge,86,0.355882,0.154235,0.820119,9,True,lichen_bridge rope bridge valley year 1105 institutions 9,0.674702,True
1109,1105,44,orchid_engine,93,0.369412,0.174776,0.81827,9,True,orchid_engine warm engine terrace year 1105 institutions 9,0.673454,True
1110,1110,44,moss_ward,65,0.328824,0.273153,0.809416,9,True,moss_ward wet temperate ward year 1110 institutions 9,0.667472,True
1111,1110,44,glass_harbor,72,0.342353,0.113694,0.823768,9,True,glass_harbor fog harbor year 1110 institutions 9,0.677167,True
1112,1110,44,cinder_garden,79,0.355882,0.134235,0.821919,9,True,cinder_garden ash garden year 1110 institutions 9,0.675918,True
1113,1110,44,lichen_bridge,86,0.369412,0.154776,0.82007,9,True,lichen_bridge rope bridge valley year 1110 institutions 9,0.67467,True
1114,1110,44,orchid_engine,93,0.382941,0.175318,0.818221,9,True,orchid_engine warm engine terrace year 1110 institutions 9,0.673421,True
1115,1115,44,moss_ward,65,0.342353,0.273694,0.809368,9,True,moss_ward wet temperate ward year 1115 institutions 9,0.667439,True
1116,1115,44,glass_harbor,72,0.355882,0.114235,0.823719,9,True,glass_harbor fog harbor year 1115 institutions 9,0.677134,True
1117,1115,44,cinder_garden,79,0.369412,0.134776,0.82187,9,True,cinder_garden ash garden year 1115 institutions 9,0.675886,True
1118,1115,44,lichen_bridge,86,0.382941,0.155318,0.820021,9,True,lichen_bridge rope bridge valley year 1115 institutions 9,0.674637,True
1119,1115,44,orchid_engine,93,0.396471,0.175859,0.818173,9,True,orchid_engine warm engine terrace year 1115 institutions 9,0.673388,True
1120,1120,44,moss_ward,65,0.355882,0.274235,0.809319,9,True,moss_ward wet temperate ward year 1120 institutions 9,0.667406,True
1121,1120,44,glass_harbor,72,0.369412,0.114776,0.82367,9,True,glass_harbor fog harbor year 1120 institutions 9,0.677102,True
1122,1120,44,cinder_garden,79,0.382941,0.135318,0.821821,9,True,cinder_garden ash garden year 1120 institutions 9,0.675853,True
1123,1120,44,lichen_bridge,86,0.396471,0.155859,0.819973,9,True,lichen_bridge rope bridge valley year 1120 institutions 9,0.674604,True
1124,1120,44,orchid_engine,93,0.18,0.1672,0.818952,9,True,orchid_engine warm engine terrace year 1120 institutions 9,0.673914,True
1125,1125,45,moss_ward,66,0.369412,0.114776,0.82967,9,True,moss_ward wet temperate ward year 1125 institutions 9,0.683822,True
1126,1125,45,glass_harbor,73,0.382941,0.135318,0.827821,9,True,glass_harbor fog harbor year 1125 institutions 9,0.682573,True
1127,1125,45,cinder_garden,80,0.396471,0.155859,0.825973,9,True,cinder_garden ash garden year 1125 institutions 9,0.681324,True
1128,1125,45,lichen_bridge,87,0.18,0.1672,0.824952,9,True,lichen_bridge rope bridge valley year 1125 institutions 9,0.680634,True
1129,1125,45,orchid_engine,94,0.193529,0.187741,0.823103,9,True,orchid_engine warm engine terrace year 1125 institutions 9,0.679385,True
1130,1130,45,moss_ward,66,0.382941,0.115318,0.829621,9,True,moss_ward wet temperate ward year 1130 institutions 9,0.683789,True
1131,1130,45,glass_harbor,73,0.396471,0.135859,0.827773,9,True,glass_harbor fog harbor year 1130 institutions 9,0.68254,True
1132,1130,45,cinder_garden,80,0.18,0.1472,0.826752,9,True,cinder_garden ash garden year 1130 institutions 9,0.68185,True
1133,1130,45,lichen_bridge,87,0.193529,0.167741,0.824903,9,True,lichen_bridge rope bridge valley year 1130 institutions 9,0.680601,True
1134,1130,45,orchid_engine,94,0.207059,0.188282,0.823055,9,True,orchid_engine warm engine terrace year 1130 institutions 9,0.679352,True
1135,1135,45,moss_ward,66,0.396471,0.115859,0.829573,9,True,moss_ward wet temperate ward year 1135 institutions 9,0.683756,True
1136,1135,45,glass_harbor,73,0.18,0.1272,0.828552,9,True,glass_harbor fog harbor year 1135 institutions 9,0.683066,True
1137,1135,45,cinder_garden,80,0.193529,0.147741,0.826703,9,True,cinder_garden ash garden year 1135 institutions 9,0.681817,True
1138,1135,45,lichen_bridge,87,0.207059,0.168282,0.824855,9,True,lichen_bridge rope bridge valley year 1135 institutions 9,0.680568,True
1139,1135,45,orchid_engine,94,0.220588,0.188824,0.823006,9,True,orchid_engine warm engine terrace year 1135 institutions 9,0.67932,True
1140,1140,45,moss_ward,66,0.18,0.1072,0.830352,9,True,moss_ward wet temperate ward year 1140 institutions 9,0.684282,True
1141,1140,45,glass_harbor,73,0.193529,0.127741,0.828503,9,True,glass_harbor fog harbor year 1140 institutions 9,0.683033,True
1142,1140,45,cinder_garden,80,0.207059,0.148282,0.826655,9,True,cinder_garden ash garden year 1140 institutions 9,0.681784,True
1143,1140,45,lichen_bridge,87,0.220588,0.168824,0.824806,9,True,lichen_bridge rope bridge valley year 1140 institutions 9,0.680536,True
1144,1140,45,orchid_engine,94,0.234118,0.189365,0.822957,9,True,orchid_engine warm engine terrace year 1140 institutions 9,0.679287,True
1145,1145,45,moss_ward,66,0.193529,0.107741,0.830303,9,True,moss_ward wet temperate ward year 1145 institutions 9,0.684249,True
1146,1145,45,glass_harbor,73,0.207059,0.128282,0.828455,9,True,glass_harbor fog harbor year 1145 institutions 9,0.683,True
1147,1145,45,cinder_garden,80,0.220588,0.148824,0.826606,9,True,cinder_garden ash garden year 1145 institutions 9,0.681752,True
1148,1145,45,lichen_bridge,87,0.234118,0.169365,0.824757,9,True,lichen_bridge rope bridge valley year 1145 institutions 9,0.680503,True
1149,1145,45,orchid_engine,94,0.247647,0.189906,0.822908,9,True,orchid_engine warm engine terrace year 1145 institutions 9,0.679254,True
1150,1150,46,moss_ward,66,0.207059,0.128282,0.834455,9,True,moss_ward wet temperate ward year 1150 institutions 9,0.68972,True
1151,1150,46,glass_harbor,73,0.220588,0.148824,0.832606,9,True,glass_harbor fog harbor year 1150 institutions 9,0.688472,True
1152,1150,46,cinder_garden,80,0.234118,0.169365,0.830757,9,True,cinder_garden ash garden year 1150 institutions 9,0.687223,True
1153,1150,46,lichen_bridge,87,0.247647,0.189906,0.828908,9,True,lichen_bridge rope bridge valley year 1150 institutions 9,0.685974,True
1154,1150,46,orchid_engine,94,0.261176,0.210447,0.82706,9,True,orchid_engine warm engine terrace year 1150 institutions 9,0.684725,True
1155,1155,46,moss_ward,66,0.220588,0.128824,0.834406,9,True,moss_ward wet temperate ward year 1155 institutions 9,0.689688,True
1156,1155,46,glass_harbor,73,0.234118,0.149365,0.832557,9,True,glass_harbor fog harbor year 1155 institutions 9,0.688439,True
1157,1155,46,cinder_garden,80,0.247647,0.169906,0.830708,9,True,cinder_garden ash garden year 1155 institutions 9,0.68719,True
1158,1155,46,lichen_bridge,87,0.261176,0.190447,0.82886,9,True,lichen_bridge rope bridge valley year 1155 institutions 9,0.685941,True
1159,1155,46,orchid_engine,94,0.274706,0.210988,0.827011,9,True,orchid_engine warm engine terrace year 1155 institutions 9,0.684692,True
1160,1160,46,moss_ward,67,0.234118,0.129365,0.834357,9,True,moss_ward wet temperate ward year 1160 institutions 9,0.689655,True
1161,1160,46,glass_harbor,74,0.247647,0.149906,0.832508,9,True,glass_harbor fog harbor year 1160 institutions 9,0.688406,True
1162,1160,46,cinder_garden,81,0.261176,0.170447,0.83066,9,True,cinder_garden ash garden year 1160 institutions 9,0.687157,True
1163,1160,46,lichen_bridge,88,0.274706,0.190988,0.828811,9,True,lichen_bridge rope bridge valley year 1160 institutions 9,0.685908,True
1164,1160,46,orchid_engine,95,0.288235,0.211529,0.826962,9,True,orchid_engine warm engine terrace year 1160 institutions 9,0.684659,True
1165,1165,46,moss_ward,67,0.247647,0.129906,0.834308,9,True,moss_ward wet temperate ward year 1165 institutions 9,0.689622,True
1166,1165,46,glass_harbor,74,0.261176,0.150447,0.83246,9,True,glass_harbor fog harbor year 1165 institutions 9,0.688373,True
1167,1165,46,cinder_garden,81,0.274706,0.170988,0.830611,9,True,cinder_garden ash garden year 1165 institutions 9,0.687124,True
1168,1165,46,lichen_bridge,88,0.288235,0.191529,0.828762,9,True,lichen_bridge rope bridge valley year 1165 institutions 9,0.685875,True
1169,1165,46,orchid_engine,95,0.301765,0.212071,0.826914,9,True,orchid_engine warm engine terrace year 1165 institutions 9,0.684626,True
1170,1170,46,moss_ward,67,0.261176,0.130447,0.83426,9,True,moss_ward wet temperate ward year 1170 institutions 9,0.689589,True
1171,1170,46,glass_harbor,74,0.274706,0.150988,0.832411,9,True,glass_harbor fog harbor year 1170 institutions 9,0.68834,True
1172,1170,46,cinder_garden,81,0.288235,0.171529,0.830562,9,True,cinder_garden ash garden year 1170 institutions 9,0.687091,True
1173,1170,46,lichen_bridge,88,0.301765,0.192071,0.828714,9,True,lichen_bridge rope bridge valley year 1170 institutions 9,0.685842,True
1174,1170,46,orchid_engine,95,0.315294,0.212612,0.826865,9,True,orchid_engine warm engine terrace year 1170 institutions 9,0.684593,True
1175,1175,47,moss_ward,67,0.274706,0.150988,0.838411,9,True,moss_ward wet temperate ward year 1175 institutions 9,0.69506,True
1176,1175,47,glass_harbor,74,0.288235,0.171529,0.836562,9,True,glass_harbor fog harbor year 1175 institutions 9,0.693811,True
1177,1175,47,cinder_garden,81,0.301765,0.192071,0.834714,9,True,cinder_garden ash garden year 1175 institutions 9,0.692562,True
1178,1175,47,lichen_bridge,88,0.315294,0.212612,0.832865,9,True,lichen_bridge rope bridge valley year 1175 institutions 9,0.691313,True
1179,1175,47,orchid_engine,95,0.328824,0.233153,0.831016,9,True,orchid_engine warm engine terrace year 1175 institutions 9,0.690064,True
1180,1180,47,moss_ward,67,0.288235,0.151529,0.838362,9,True,moss_ward wet temperate ward year 1180 institutions 9,0.695027,True
1181,1180,47,glass_harbor,74,0.301765,0.172071,0.836514,9,True,glass_harbor fog harbor year 1180 institutions 9,0.693778,True
1182,1180,47,cinder_garden,81,0.315294,0.192612,0.834665,9,True,cinder_garden ash garden year 1180 institutions 9,0.692529,True
1183,1180,47,lichen_bridge,88,0.328824,0.213153,0.832816,9,True,lichen_bridge rope bridge valley year 1180 institutions 9,0.69128,True
1184,1180,47,orchid_engine,95,0.342353,0.233694,0.830968,9,True,orchid_engine warm engine terrace year 1180 institutions 9,0.690031,True
1185,1185,47,moss_ward,67,0.301765,0.152071,0.838314,9,True,moss_ward wet temperate ward year 1185 institutions 9,0.694994,True
1186,1185,47,glass_harbor,74,0.315294,0.172612,0.836465,9,True,glass_harbor fog harbor year 1185 institutions 9,0.693745,True
1187,1185,47,cinder_garden,81,0.328824,0.193153,0.834616,9,True,cinder_garden ash garden year 1185 institutions 9,0.692496,True
1188,1185,47,lichen_bridge,88,0.342353,0.213694,0.832768,9,True,lichen_bridge rope bridge valley year 1185 institutions 9,0.691247,True
1189,1185,47,orchid_engine,95,0.355882,0.234235,0.830919,9,True,orchid_engine warm engine terrace year 1185 institutions 9,0.689998,True
1190,1190,47,moss_ward,67,0.315294,0.152612,0.838265,9,True,moss_ward wet temperate ward year 1190 institutions 9,0.694961,True
1191,1190,47,glass_harbor,74,0.328824,0.173153,0.836416,9,True,glass_harbor fog harbor year 1190 institutions 9,0.693712,True
1192,1190,47,cinder_garden,81,0.342353,0.193694,0.834568,9,True,cinder_garden ash garden year 1190 institutions 9,0.692463,True
1193,1190,47,lichen_bridge,88,0.355882,0.214235,0.832719,9,True,lichen_bridge rope bridge valley year 1190 institutions 9,0.691214,True
1194,1190,47,orchid_engine,95,0.369412,0.234776,0.83087,9,True,orchid_engine warm engine terrace year 1190 institutions 9,0.689966,True
1195,1195,47,moss_ward,67,0.328824,0.153153,0.838216,9,True,moss_ward wet temperate ward year 1195 institutions 9,0.694928,True
1196,1195,47,glass_harbor,74,0.342353,0.173694,0.836368,9,True,glass_harbor fog harbor year 1195 institutions 9,0.693679,True
1197,1195,47,cinder_garden,81,0.355882,0.194235,0.834519,9,True,cinder_garden ash garden year 1195 institutions 9,0.69243,True
1198,1195,47,lichen_bridge,88,0.369412,0.214776,0.83267,9,True,lichen_bridge rope bridge valley year 1195 institutions 9,0.691182,True
1199,1195,47,orchid_engine,95,0.382941,0.235318,0.830821,9,True,orchid_engine warm engine terrace year 1195 institutions 9,0.689933,True
1200,1200,48,moss_ward,68,0.342353,0.173694,0.842368,10,False,moss_ward wet temperate ward year 1200 institutions 10,0.700399,True
1201,1200,48,glass_harbor,75,0.355882,0.194235,0.840519,10,False,glass_harbor fog harbor year 1200 institutions 10,0.69915,True
1202,1200,48,cinder_garden,82,0.369412,0.214776,0.83867,10,False,cinder_garden ash garden year 1200 institutions 10,0.697902,True
1203,1200,48,lichen_bridge,89,0.382941,0.235318,0.836821,10,False,lichen_bridge rope bridge valley year 1200 institutions 10,0.696653,True
1204,1200,48,orchid_engine,96,0.396471,0.255859,0.834973,10,False,orchid_engine warm engine terrace year 1200 institutions 10,0.695404,True
