tick_id,day,settlement_id,resident_id,object_id,memory_key,reload_index,trust_before,trust_after,debt_before,debt_after,memory_span_days,recalled_after_multiple_reloads,inventory_trust_effect_visible,private_memory_not_dumped
1063,60,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,28,0.837,0.838,0.08,0.08,20,True,True,True
1064,60,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,25,0.98,0.98,0.0,0.0,24,True,True,True
1066,60,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.775,0.776,0.08,0.08,24,True,True,True
1068,60,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,20,0.98,0.98,0.38,0.38,23,True,True,True
1070,60,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,25,0.669,0.67,0.08,0.08,46,True,True,True
1071,60,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,20,0.98,0.98,0.38,0.38,20,True,True,True
1072,60,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,28,0.814,0.816,0.08,0.08,46,True,True,True
1073,60,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,24,0.98,0.98,0.0,0.0,57,True,True,True
1074,60,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,20,0.968,0.969,0.44,0.44,46,True,True,True
1075,60,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,28,0.838,0.839,0.08,0.08,19,True,True,True
1076,60,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,25,0.98,0.98,0.0,0.0,23,True,True,True
1078,60,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.776,0.778,0.08,0.08,23,True,True,True
1080,61,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,28,0.839,0.84,0.08,0.08,19,True,True,True
1081,61,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,25,0.98,0.98,0.0,0.0,24,True,True,True
1082,61,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,20,0.695,0.696,0.08,0.08,60,True,True,True
1083,61,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.778,0.779,0.08,0.08,24,True,True,True
1084,61,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,26,0.98,0.98,0.0,0.0,29,True,True,True
1085,61,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,20,0.98,0.98,0.38,0.39,24,True,True,True
1086,61,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,29,0.842,0.844,0.08,0.08,18,True,True,True
1088,61,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,20,0.98,0.98,0.38,0.38,20,True,True,True
1090,61,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,26,0.98,0.98,0.0,0.0,60,True,True,True
1092,61,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,29,0.844,0.845,0.08,0.08,18,True,True,True
1093,61,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,25,0.98,0.98,0.0,0.0,23,True,True,True
1094,61,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,20,0.698,0.699,0.08,0.08,60,True,True,True
1095,61,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.779,0.78,0.08,0.08,23,True,True,True
1096,61,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,26,0.98,0.98,0.0,0.0,28,True,True,True
1097,61,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,20,0.98,0.98,0.39,0.4,23,True,True,True
1098,62,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,25,0.98,0.98,0.0,0.0,24,True,True,True
1100,62,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.782,0.784,0.08,0.08,24,True,True,True
1102,62,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.4,0.4,24,True,True,True
1104,62,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,26,0.67,0.671,0.08,0.08,46,True,True,True
1105,62,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,20,0.98,0.98,0.38,0.39,21,True,True,True
1106,62,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,28,0.818,0.82,0.08,0.08,46,True,True,True
1107,62,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,26,0.98,0.98,0.0,0.0,27,True,True,True
1108,62,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,21,0.98,0.98,0.464,0.464,46,True,True,True
1109,62,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,29,0.845,0.846,0.08,0.08,19,True,True,True
1110,62,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,26,0.98,0.98,0.0,0.0,23,True,True,True
1112,62,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.786,0.787,0.08,0.08,23,True,True,True
1114,62,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.4,0.4,23,True,True,True
1116,63,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,20,0.98,0.98,0.39,0.39,21,True,True,True
1117,63,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.787,0.788,0.08,0.08,24,True,True,True
1118,63,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,26,0.98,0.98,0.0,0.0,28,True,True,True
1119,63,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.4,0.4,24,True,True,True
1120,63,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,30,0.752,0.754,0.08,0.08,60,True,True,True
1122,63,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,21,0.98,0.98,0.39,0.39,21,True,True,True
1124,63,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,26,0.98,0.98,0.0,0.0,60,True,True,True
1126,63,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,30,0.846,0.847,0.08,0.08,19,True,True,True
1127,63,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,27,0.98,0.98,0.0,0.0,23,True,True,True
1128,63,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,21,0.98,0.98,0.39,0.39,20,True,True,True
1129,63,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.788,0.789,0.08,0.08,23,True,True,True
1130,63,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,26,0.98,0.98,0.0,0.0,28,True,True,True
1131,63,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.4,0.4,23,True,True,True
1132,63,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,30,0.756,0.758,0.08,0.08,60,True,True,True
1134,64,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,28,0.789,0.79,0.08,0.08,24,True,True,True
1136,64,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.4,0.41,24,True,True,True
1138,64,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,28,0.671,0.672,0.08,0.08,48,True,True,True
1139,64,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,21,0.98,0.98,0.39,0.39,21,True,True,True
1140,64,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,29,0.822,0.824,0.08,0.08,46,True,True,True
1141,64,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,26,0.98,0.98,0.0,0.0,63,True,True,True
1142,64,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,21,0.98,0.98,0.476,0.476,46,True,True,True
1143,64,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,30,0.849,0.85,0.08,0.08,20,True,True,True
1144,64,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,28,0.98,0.98,0.0,0.0,23,True,True,True
1146,64,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,29,0.79,0.791,0.08,0.08,23,True,True,True
1148,64,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.41,0.42,23,True,True,True
1150,64,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,28,0.672,0.673,0.08,0.08,46,True,True,True
1151,64,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,21,0.98,0.98,0.39,0.39,20,True,True,True
1152,65,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,27,0.98,0.98,0.0,0.0,28,True,True,True
1153,65,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.42,0.42,24,True,True,True
1154,65,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,30,0.718,0.72,0.08,0.08,60,True,True,True
1156,65,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.39,0.4,21,True,True,True
1158,65,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,28,0.98,0.98,0.0,0.0,28,True,True,True
1160,65,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,30,0.852,0.853,0.08,0.08,20,True,True,True
1161,65,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,28,0.98,0.98,0.0,0.0,23,True,True,True
1162,65,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,22,0.98,0.98,0.464,0.464,60,True,True,True
1163,65,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,29,0.793,0.794,0.08,0.08,23,True,True,True
1164,65,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,28,0.98,0.98,0.0,0.0,27,True,True,True
1165,65,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.42,0.42,23,True,True,True
1166,65,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,30,0.722,0.724,0.08,0.08,60,True,True,True
1168,65,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.4,0.41,20,True,True,True
1170,66,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,21,0.98,0.98,0.42,0.42,24,True,True,True
1172,66,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,28,0.673,0.674,0.08,0.08,48,True,True,True
1173,66,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.41,0.41,21,True,True,True
1174,66,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,30,0.826,0.828,0.08,0.08,48,True,True,True
1175,66,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,28,0.98,0.98,0.0,0.0,63,True,True,True
1176,66,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,22,0.98,0.98,0.488,0.488,46,True,True,True
1177,66,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,30,0.853,0.855,0.08,0.08,21,True,True,True
1178,66,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,28,0.98,0.98,0.0,0.0,23,True,True,True
1180,66,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,30,0.796,0.797,0.08,0.08,23,True,True,True
1182,66,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,22,0.98,0.98,0.42,0.42,23,True,True,True
1184,66,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,28,0.674,0.675,0.08,0.08,46,True,True,True
1185,66,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.41,0.41,21,True,True,True
1186,66,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,30,0.83,0.832,0.08,0.08,46,True,True,True
1187,66,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,28,0.98,0.98,0.0,0.0,63,True,True,True
1188,67,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,30,0.857,0.859,0.08,0.08,21,True,True,True
1190,67,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.41,0.41,21,True,True,True
1192,67,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,29,0.98,0.98,0.0,0.0,66,True,True,True
1194,67,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,31,0.859,0.86,0.08,0.08,21,True,True,True
1195,67,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,29,0.98,0.98,0.0,0.0,23,True,True,True
1196,67,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,22,0.705,0.706,0.08,0.08,66,True,True,True
1197,67,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,30,0.797,0.798,0.08,0.08,23,True,True,True
1198,67,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,29,0.98,0.98,0.0,0.0,28,True,True,True
1199,67,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,22,0.98,0.98,0.42,0.43,23,True,True,True
1200,67,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,31,0.862,0.864,0.08,0.08,20,True,True,True
1202,67,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.41,0.41,20,True,True,True
1204,67,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,29,0.98,0.98,0.0,0.0,66,True,True,True
1206,68,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,29,0.675,0.676,0.08,0.08,48,True,True,True
1207,68,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.41,0.42,20,True,True,True
1208,68,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,30,0.832,0.834,0.08,0.08,48,True,True,True
1209,68,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,29,0.98,0.98,0.0,0.0,29,True,True,True
1210,68,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,23,0.98,0.98,0.5,0.5,48,True,True,True
1211,68,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,31,0.864,0.865,0.08,0.08,21,True,True,True
1212,68,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,30,0.98,0.98,0.0,0.0,23,True,True,True
1214,68,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,30,0.8,0.801,0.08,0.08,23,True,True,True
1216,68,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,23,0.98,0.98,0.43,0.43,23,True,True,True
1218,68,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,30,0.676,0.677,0.08,0.08,46,True,True,True
1219,68,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.42,0.43,19,True,True,True
1220,68,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,30,0.834,0.836,0.08,0.08,46,True,True,True
1221,68,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,29,0.98,0.98,0.0,0.0,27,True,True,True
1222,68,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,23,0.98,0.98,0.5,0.5,46,True,True,True
1223,68,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,31,0.865,0.866,0.08,0.08,20,True,True,True
1224,69,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,22,0.98,0.98,0.43,0.43,19,True,True,True
1226,69,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,30,0.98,0.98,0.0,0.0,66,True,True,True
1228,69,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.866,0.867,0.08,0.08,21,True,True,True
1229,69,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,30,0.98,0.98,0.0,0.0,24,True,True,True
1230,69,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,23,0.98,0.98,0.43,0.43,18,True,True,True
1231,69,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,30,0.803,0.804,0.08,0.08,23,True,True,True
1232,69,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,30,0.98,0.98,0.0,0.0,28,True,True,True
1233,69,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,23,0.98,0.98,0.43,0.43,23,True,True,True
1234,69,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,32,0.766,0.768,0.08,0.08,66,True,True,True
1236,69,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,23,0.98,0.98,0.43,0.43,18,True,True,True
1238,69,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,30,0.98,0.98,0.0,0.0,66,True,True,True
1240,69,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.867,0.868,0.08,0.08,20,True,True,True
1241,69,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,30,0.98,0.98,0.0,0.0,23,True,True,True
1242,70,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,30,0.84,0.842,0.08,0.08,48,True,True,True
1243,70,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,30,0.98,0.98,0.0,0.0,69,True,True,True
1244,70,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,23,0.98,0.98,0.5,0.5,48,True,True,True
1245,70,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.868,0.869,0.08,0.08,21,True,True,True
1246,70,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,31,0.98,0.98,0.0,0.0,24,True,True,True
1248,70,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,31,0.804,0.805,0.08,0.08,23,True,True,True
1250,70,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,23,0.98,0.98,0.43,0.44,23,True,True,True
1252,70,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,31,0.677,0.678,0.08,0.08,46,True,True,True
1253,70,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,23,0.98,0.98,0.43,0.43,19,True,True,True
1254,70,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,31,0.842,0.844,0.08,0.08,46,True,True,True
1255,70,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,30,0.98,0.98,0.0,0.0,69,True,True,True
1256,70,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,23,0.98,0.98,0.512,0.512,46,True,True,True
1257,70,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.871,0.872,0.08,0.08,21,True,True,True
1258,70,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,31,0.98,0.98,0.0,0.0,23,True,True,True
1260,71,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,30,0.98,0.98,0.0,0.0,30,True,True,True
1262,71,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.872,0.873,0.08,0.08,21,True,True,True
1263,71,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,24,True,True,True
1264,71,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,24,0.98,0.98,0.5,0.5,66,True,True,True
1265,71,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,31,0.807,0.809,0.08,0.08,24,True,True,True
1266,71,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,31,0.98,0.98,0.0,0.0,28,True,True,True
1267,71,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,23,0.98,0.98,0.44,0.44,23,True,True,True
1268,71,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,32,0.728,0.73,0.08,0.08,66,True,True,True
1270,71,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,24,0.98,0.98,0.43,0.44,19,True,True,True
1272,71,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,31,0.98,0.98,0.0,0.0,27,True,True,True
1274,71,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.873,0.874,0.08,0.08,20,True,True,True
1275,71,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,23,True,True,True
1276,71,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,24,0.98,0.98,0.512,0.512,66,True,True,True
1277,71,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,31,0.811,0.812,0.08,0.08,23,True,True,True
1278,72,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,23,0.98,0.98,0.512,0.512,48,True,True,True
1279,72,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.874,0.875,0.08,0.08,20,True,True,True
1280,72,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,24,True,True,True
1282,72,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,32,0.812,0.813,0.08,0.08,24,True,True,True
1284,72,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,24,0.98,0.98,0.44,0.44,23,True,True,True
1286,72,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,32,0.678,0.679,0.08,0.08,46,True,True,True
1287,72,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,24,0.98,0.98,0.44,0.44,20,True,True,True
1288,72,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,32,0.846,0.848,0.08,0.08,46,True,True,True
1289,72,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,31,0.98,0.98,0.0,0.0,69,True,True,True
1290,72,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,24,0.98,0.98,0.512,0.512,46,True,True,True
1291,72,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.875,0.876,0.08,0.08,19,True,True,True
1292,72,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,23,True,True,True
1294,72,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,32,0.813,0.814,0.08,0.08,23,True,True,True
1296,73,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,32,0.876,0.877,0.08,0.08,19,True,True,True
1297,73,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,24,True,True,True
1298,73,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,24,0.71,0.711,0.08,0.08,72,True,True,True
1299,73,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,32,0.814,0.815,0.08,0.08,24,True,True,True
1300,73,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,32,0.98,0.98,0.0,0.0,29,True,True,True
1301,73,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,24,0.98,0.98,0.44,0.45,24,True,True,True
1302,73,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,33,0.879,0.881,0.08,0.08,18,True,True,True
1304,73,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,24,0.98,0.98,0.44,0.44,20,True,True,True
1306,73,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,32,0.98,0.98,0.0,0.0,69,True,True,True
1308,73,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,33,0.881,0.882,0.08,0.08,18,True,True,True
1309,73,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,23,True,True,True
1310,73,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,24,0.713,0.714,0.08,0.08,72,True,True,True
1311,73,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,32,0.815,0.816,0.08,0.08,23,True,True,True
1312,73,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,32,0.98,0.98,0.0,0.0,28,True,True,True
1313,73,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,24,0.98,0.98,0.45,0.46,23,True,True,True
1314,74,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,32,0.98,0.98,0.0,0.0,24,True,True,True
1316,74,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,32,0.816,0.817,0.08,0.08,24,True,True,True
1318,74,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,25,0.98,0.98,0.46,0.46,24,True,True,True
