tick_id,day,settlement_id,room_id,sound_cue,sound_intensity,smell_cue,smell_intensity,temperature_c,wetness_level,light_level,vibration_hz,flower_phase,field_bound_to_room,bounded_sensory_rate,visible_field_marker
766,43,roofward,sun sill,sun glass hum,0.68,polished brass,0.4,20.06,0.26,0.72,8.21,0.719444,True,True,True
767,43,archive,stone stacks,page flutter,0.5,wax seal,0.5,14.24,0.27,0.54,6.535,0.426389,True,True,True
768,43,signal,lens room,static crickets,0.55,salt wind,0.35,10.52,0.25,0.66,9.135,0.633333,True,True,True
769,43,orchard,arrival court,seed rattle,0.37,mud reed,0.45,13.3,0.26,0.48,5.83,0.340278,True,True,True
770,43,repair_ring,spark lane,wire snap,0.54,hot copper,0.3,16.78,0.64,0.6,10.06,0.547222,True,True,True
771,43,riverbend,dry ridge,river slap,0.64,mud thread,0.35,12.36,0.23,0.66,7.89,0.654167,True,True,True
772,43,roofward,arrival court,paper hush,0.34,warm dust,0.45,17.74,0.66,0.48,8.24,0.361111,True,True,True
773,43,archive,spool room,spool click,0.51,ink linen,0.3,15.42,0.31,0.6,6.475,0.568056,True,True,True
774,44,orchard,market plank,cart creak,0.61,dry twine,0.4,15.08,0.26,0.72,5.785,0.675,True,True,True
775,44,repair_ring,arrival court,wire snap,0.43,clean cloth,0.5,15.06,0.22,0.54,10.105,0.381944,True,True,True
776,44,riverbend,plank hall,river slap,0.41,wet cedar,0.3,10.64,0.26,0.6,7.935,0.488889,True,True,True
777,44,roofward,ledger loft,hinge ticks,0.58,polished brass,0.4,19.52,0.24,0.72,8.36,0.695833,True,True,True
778,44,archive,arrival court,spool click,0.4,wax seal,0.5,13.7,0.67,0.54,6.52,0.402778,True,True,True
779,44,signal,lantern walk,rope creak,0.57,salt wind,0.35,9.98,0.32,0.66,9.12,0.609722,True,True,True
780,44,orchard,satchel shed,seed rattle,0.62,apple soil,0.45,16.26,0.25,0.42,5.725,0.816667,True,True,True
781,44,repair_ring,wire bench,cool fan,0.44,hot copper,0.3,16.24,0.26,0.6,10.045,0.523611,True,True,True
782,44,riverbend,wet crossing,cedar knock,0.54,mud thread,0.35,11.82,0.66,0.66,7.875,0.630556,True,True,True
783,44,roofward,sun sill,paper hush,0.71,thyme paper,0.45,19.98,0.28,0.42,8.3,0.8375,True,True,True
784,44,archive,stone stacks,stone echo,0.41,ink linen,0.3,14.16,0.29,0.6,6.46,0.544444,True,True,True
785,44,signal,lens room,beacon pulse,0.58,hot glass,0.4,10.44,0.22,0.72,9.225,0.751389,True,True,True
786,44,orchard,arrival court,cart creak,0.4,dry twine,0.5,13.22,0.23,0.54,5.755,0.458333,True,True,True
787,44,repair_ring,spark lane,bell hum,0.57,stone chalk,0.35,16.7,0.66,0.66,10.15,0.665278,True,True,True
788,44,riverbend,dry ridge,lantern tick,0.55,warm oil,0.4,12.28,0.25,0.72,7.98,0.772222,True,True,True
789,44,roofward,arrival court,hinge ticks,0.37,polished brass,0.5,17.66,0.68,0.54,8.33,0.479167,True,True,True
790,44,archive,spool room,page flutter,0.54,cold dust,0.35,15.34,0.28,0.66,6.4,0.686111,True,True,True
791,44,signal,signal perch,static crickets,0.71,lamp oil,0.45,11.62,0.26,0.42,9.165,0.893056,True,True,True
792,45,repair_ring,arrival court,bell hum,0.34,hot copper,0.3,14.98,0.24,0.6,10.03,0.5,True,True,True
793,45,riverbend,plank hall,lantern tick,0.44,mud thread,0.35,10.56,0.28,0.66,7.86,0.606944,True,True,True
794,45,roofward,ledger loft,sun glass hum,0.61,thyme paper,0.45,19.44,0.26,0.42,8.285,0.813889,True,True,True
795,45,archive,arrival court,page flutter,0.43,ink linen,0.3,13.62,0.64,0.6,6.445,0.520833,True,True,True
796,45,signal,lantern walk,static crickets,0.48,hot glass,0.4,9.9,0.29,0.72,9.21,0.727778,True,True,True
797,45,orchard,satchel shed,cart creak,0.65,mud reed,0.5,16.18,0.27,0.48,5.815,0.934722,True,True,True
798,45,repair_ring,wire bench,wire snap,0.47,stone chalk,0.35,16.16,0.28,0.66,10.135,0.641667,True,True,True
799,45,riverbend,wet crossing,river slap,0.57,warm oil,0.4,11.74,0.68,0.72,7.965,0.748611,True,True,True
800,45,roofward,sun sill,hinge ticks,0.62,warm dust,0.5,20.62,0.25,0.48,8.225,0.955556,True,True,True
801,45,archive,stone stacks,spool click,0.44,cold dust,0.35,14.08,0.26,0.66,6.55,0.6625,True,True,True
802,45,signal,lens room,rope creak,0.61,lamp oil,0.45,10.36,0.24,0.42,9.15,0.869444,True,True,True
803,45,orchard,arrival court,roof drip,0.43,apple soil,0.3,13.14,0.25,0.6,5.68,0.576389,True,True,True
804,45,repair_ring,spark lane,cool fan,0.48,clean cloth,0.4,16.62,0.68,0.72,10.075,0.783333,True,True,True
805,45,riverbend,dry ridge,cedar knock,0.58,wet cedar,0.45,12.2,0.22,0.42,7.905,0.890278,True,True,True
806,45,roofward,arrival court,sun glass hum,0.4,thyme paper,0.3,17.58,0.65,0.6,8.255,0.597222,True,True,True
807,45,archive,spool room,stone echo,0.57,wax seal,0.4,15.26,0.3,0.72,6.49,0.804167,True,True,True
808,45,signal,signal perch,beacon pulse,0.62,salt wind,0.5,11.54,0.28,0.48,9.255,0.011111,True,True,True
809,45,orchard,seed lane,cart creak,0.44,mud reed,0.35,14.32,0.29,0.66,5.785,0.718056,True,True,True
810,46,riverbend,plank hall,cedar knock,0.47,warm oil,0.4,10.48,0.25,0.72,7.95,0.725,True,True,True
811,46,roofward,ledger loft,paper hush,0.64,warm dust,0.5,19.36,0.23,0.48,8.21,0.931944,True,True,True
812,46,archive,arrival court,stone echo,0.34,cold dust,0.35,13.54,0.66,0.66,6.535,0.638889,True,True,True
813,46,signal,lantern walk,beacon pulse,0.51,lamp oil,0.45,9.82,0.31,0.42,9.135,0.845833,True,True,True
814,46,orchard,satchel shed,roof drip,0.68,dry twine,0.3,16.1,0.29,0.54,5.74,0.052778,True,True,True
815,46,repair_ring,wire bench,bell hum,0.5,clean cloth,0.4,16.08,0.25,0.72,10.06,0.759722,True,True,True
816,46,riverbend,wet crossing,lantern tick,0.48,wet cedar,0.45,11.66,0.65,0.42,7.89,0.866667,True,True,True
817,46,roofward,sun sill,sun glass hum,0.65,polished brass,0.3,20.54,0.27,0.54,8.315,0.073611,True,True,True
818,46,archive,stone stacks,page flutter,0.47,wax seal,0.4,14.72,0.28,0.72,6.475,0.780556,True,True,True
819,46,signal,lens room,static crickets,0.64,salt wind,0.5,10.28,0.26,0.48,9.24,0.9875,True,True,True
820,46,orchard,arrival court,seed rattle,0.34,mud reed,0.35,13.06,0.22,0.66,5.77,0.694444,True,True,True
821,46,repair_ring,spark lane,wire snap,0.51,hot copper,0.45,16.54,0.65,0.42,10.165,0.901389,True,True,True
822,46,riverbend,dry ridge,river slap,0.61,mud thread,0.5,12.12,0.24,0.48,7.83,0.008333,True,True,True
823,46,roofward,arrival court,paper hush,0.43,warm dust,0.35,17.5,0.67,0.66,8.345,0.715278,True,True,True
824,46,archive,spool room,spool click,0.48,ink linen,0.45,15.18,0.32,0.42,6.415,0.922222,True,True,True
825,46,signal,signal perch,rope creak,0.65,hot glass,0.3,11.46,0.25,0.54,9.18,0.129167,True,True,True
826,46,orchard,seed lane,roof drip,0.47,dry twine,0.4,14.24,0.26,0.72,5.71,0.836111,True,True,True
827,46,repair_ring,bell alcove,cool fan,0.64,stone chalk,0.5,17.72,0.24,0.48,10.105,0.043056,True,True,True
828,47,roofward,ledger loft,hinge ticks,0.55,polished brass,0.3,19.28,0.25,0.54,8.3,0.05,True,True,True
829,47,archive,arrival court,spool click,0.37,wax seal,0.4,13.46,0.68,0.72,6.46,0.756944,True,True,True
830,47,signal,lantern walk,rope creak,0.54,salt wind,0.5,9.74,0.28,0.48,9.225,0.963889,True,True,True
831,47,orchard,satchel shed,seed rattle,0.71,apple soil,0.35,16.02,0.26,0.6,5.83,0.170833,True,True,True
832,47,repair_ring,wire bench,cool fan,0.41,hot copper,0.45,16.0,0.27,0.42,10.15,0.877778,True,True,True
833,47,riverbend,wet crossing,cedar knock,0.51,mud thread,0.5,11.58,0.67,0.48,7.98,0.984722,True,True,True
834,47,roofward,sun sill,paper hush,0.68,thyme paper,0.35,20.46,0.29,0.6,8.24,0.191667,True,True,True
835,47,archive,stone stacks,stone echo,0.5,ink linen,0.45,14.64,0.25,0.42,6.4,0.898611,True,True,True
836,47,signal,lens room,beacon pulse,0.55,hot glass,0.3,10.92,0.23,0.54,9.165,0.105556,True,True,True
837,47,orchard,arrival court,cart creak,0.37,dry twine,0.4,12.98,0.24,0.72,5.695,0.8125,True,True,True
838,47,repair_ring,spark lane,bell hum,0.54,stone chalk,0.5,16.46,0.67,0.48,10.09,0.019444,True,True,True
839,47,riverbend,dry ridge,lantern tick,0.64,warm oil,0.3,12.04,0.26,0.54,7.92,0.126389,True,True,True
840,47,roofward,arrival court,hinge ticks,0.34,polished brass,0.4,17.42,0.64,0.72,8.27,0.833333,True,True,True
841,47,archive,spool room,page flutter,0.51,cold dust,0.5,15.1,0.29,0.48,6.505,0.040278,True,True,True
842,47,signal,signal perch,static crickets,0.68,lamp oil,0.35,11.38,0.27,0.6,9.27,0.247222,True,True,True
843,47,orchard,seed lane,seed rattle,0.5,apple soil,0.45,14.16,0.28,0.42,5.8,0.954167,True,True,True
844,47,repair_ring,bell alcove,wire snap,0.55,clean cloth,0.3,17.64,0.26,0.54,10.03,0.161111,True,True,True
845,47,riverbend,kit alcove,river slap,0.65,wet cedar,0.35,13.22,0.25,0.6,7.86,0.268056,True,True,True
846,48,archive,arrival court,page flutter,0.4,ink linen,0.45,13.38,0.65,0.42,6.55,0.875,True,True,True
847,48,signal,lantern walk,static crickets,0.57,hot glass,0.3,9.66,0.3,0.54,9.15,0.081944,True,True,True
848,48,orchard,satchel shed,cart creak,0.62,mud reed,0.4,15.94,0.28,0.66,5.755,0.288889,True,True,True
849,48,repair_ring,wire bench,wire snap,0.44,stone chalk,0.5,15.92,0.29,0.48,10.075,0.995833,True,True,True
850,48,riverbend,wet crossing,river slap,0.54,warm oil,0.3,11.5,0.64,0.54,7.905,0.102778,True,True,True
851,48,roofward,sun sill,hinge ticks,0.71,warm dust,0.4,20.38,0.26,0.66,8.33,0.309722,True,True,True
852,48,archive,stone stacks,spool click,0.41,cold dust,0.5,14.56,0.27,0.48,6.49,0.016667,True,True,True
853,48,signal,lens room,rope creak,0.58,lamp oil,0.35,10.84,0.25,0.6,9.255,0.223611,True,True,True
854,48,orchard,arrival court,roof drip,0.4,apple soil,0.45,13.62,0.26,0.42,5.785,0.930556,True,True,True
855,48,repair_ring,spark lane,cool fan,0.57,clean cloth,0.3,16.38,0.64,0.54,10.18,0.1375,True,True,True
856,48,riverbend,dry ridge,cedar knock,0.55,wet cedar,0.35,11.96,0.23,0.6,7.845,0.244444,True,True,True
857,48,roofward,arrival court,sun glass hum,0.37,thyme paper,0.45,17.34,0.66,0.42,8.36,0.951389,True,True,True
858,48,archive,spool room,stone echo,0.54,wax seal,0.3,15.02,0.31,0.54,6.43,0.158333,True,True,True
859,48,signal,signal perch,beacon pulse,0.71,salt wind,0.4,11.3,0.29,0.66,9.195,0.365278,True,True,True
860,48,orchard,seed lane,cart creak,0.41,mud reed,0.5,14.08,0.25,0.48,5.725,0.072222,True,True,True
861,48,repair_ring,bell alcove,bell hum,0.58,hot copper,0.35,17.56,0.23,0.6,10.12,0.279167,True,True,True
862,48,riverbend,kit alcove,lantern tick,0.68,mud thread,0.4,13.14,0.27,0.66,7.95,0.386111,True,True,True
863,48,roofward,glass stair,hinge ticks,0.5,warm dust,0.5,18.52,0.28,0.48,8.3,0.093056,True,True,True
864,49,signal,lantern walk,beacon pulse,0.48,lamp oil,0.35,9.58,0.32,0.6,9.24,0.2,True,True,True
865,49,orchard,satchel shed,roof drip,0.65,dry twine,0.45,15.86,0.25,0.72,5.68,0.406944,True,True,True
866,49,repair_ring,wire bench,bell hum,0.47,clean cloth,0.3,15.84,0.26,0.54,10.165,0.113889,True,True,True
867,49,riverbend,wet crossing,lantern tick,0.57,wet cedar,0.35,11.42,0.66,0.6,7.83,0.220833,True,True,True
868,49,roofward,sun sill,sun glass hum,0.62,polished brass,0.45,20.3,0.28,0.72,8.255,0.427778,True,True,True
869,49,archive,stone stacks,page flutter,0.44,wax seal,0.3,14.48,0.29,0.54,6.415,0.134722,True,True,True
870,49,signal,lens room,static crickets,0.61,salt wind,0.4,10.76,0.22,0.66,9.18,0.341667,True,True,True
871,49,orchard,arrival court,seed rattle,0.43,mud reed,0.5,13.54,0.23,0.48,5.71,0.048611,True,True,True
872,49,repair_ring,spark lane,wire snap,0.48,hot copper,0.35,17.02,0.66,0.6,10.105,0.255556,True,True,True
873,49,riverbend,dry ridge,river slap,0.58,mud thread,0.4,11.88,0.25,0.66,7.935,0.3625,True,True,True
874,49,roofward,arrival court,paper hush,0.4,warm dust,0.5,17.26,0.68,0.48,8.285,0.069444,True,True,True
875,49,archive,spool room,spool click,0.57,ink linen,0.35,14.94,0.28,0.6,6.52,0.276389,True,True,True
876,49,signal,signal perch,rope creak,0.62,hot glass,0.45,11.22,0.26,0.72,9.12,0.483333,True,True,True
877,49,orchard,seed lane,roof drip,0.44,dry twine,0.3,14.0,0.27,0.54,5.815,0.190278,True,True,True
878,49,repair_ring,bell alcove,cool fan,0.61,stone chalk,0.4,17.48,0.25,0.66,10.045,0.397222,True,True,True
879,49,riverbend,kit alcove,cedar knock,0.71,warm oil,0.45,13.06,0.29,0.72,7.875,0.504167,True,True,True
880,49,roofward,glass stair,sun glass hum,0.41,polished brass,0.3,18.44,0.25,0.54,8.225,0.211111,True,True,True
881,49,archive,ink niche,stone echo,0.58,cold dust,0.4,16.12,0.23,0.66,6.46,0.418056,True,True,True
882,50,orchard,satchel shed,seed rattle,0.68,apple soil,0.5,15.78,0.27,0.42,5.77,0.525,True,True,True
883,50,repair_ring,wire bench,cool fan,0.5,hot copper,0.35,15.76,0.28,0.6,10.09,0.231944,True,True,True
884,50,riverbend,wet crossing,cedar knock,0.48,mud thread,0.4,11.34,0.68,0.66,7.92,0.338889,True,True,True
885,50,roofward,sun sill,paper hush,0.65,thyme paper,0.5,20.22,0.25,0.42,8.345,0.545833,True,True,True
886,50,archive,stone stacks,stone echo,0.47,ink linen,0.35,14.4,0.26,0.6,6.505,0.252778,True,True,True
887,50,signal,lens room,beacon pulse,0.64,hot glass,0.45,10.68,0.24,0.72,9.27,0.459722,True,True,True
888,50,orchard,arrival court,cart creak,0.34,dry twine,0.3,13.46,0.25,0.54,5.8,0.166667,True,True,True
889,50,repair_ring,spark lane,bell hum,0.51,stone chalk,0.4,16.94,0.68,0.66,10.03,0.373611,True,True,True
890,50,riverbend,dry ridge,lantern tick,0.61,warm oil,0.45,12.52,0.22,0.72,7.86,0.480556,True,True,True
891,50,roofward,arrival court,hinge ticks,0.43,polished brass,0.3,17.18,0.65,0.54,8.21,0.1875,True,True,True
892,50,archive,spool room,page flutter,0.48,cold dust,0.4,14.86,0.3,0.66,6.445,0.394444,True,True,True
893,50,signal,signal perch,static crickets,0.65,lamp oil,0.5,11.14,0.28,0.42,9.21,0.601389,True,True,True
894,50,orchard,seed lane,seed rattle,0.47,apple soil,0.35,13.92,0.29,0.6,5.74,0.308333,True,True,True
895,50,repair_ring,bell alcove,wire snap,0.64,clean cloth,0.45,17.4,0.22,0.72,10.135,0.515278,True,True,True
896,50,riverbend,kit alcove,river slap,0.62,wet cedar,0.5,12.98,0.26,0.42,7.965,0.622222,True,True,True
897,50,roofward,glass stair,paper hush,0.44,thyme paper,0.35,18.36,0.27,0.6,8.315,0.329167,True,True,True
898,50,archive,ink niche,spool click,0.61,wax seal,0.45,16.04,0.25,0.72,6.55,0.536111,True,True,True
899,50,signal,arrival court,beacon pulse,0.43,hot glass,0.3,8.82,0.68,0.54,9.24,0.243056,True,True,True
900,51,repair_ring,wire bench,wire snap,0.41,stone chalk,0.4,15.68,0.25,0.66,10.18,0.35,True,True,True
901,51,riverbend,wet crossing,river slap,0.51,warm oil,0.45,11.26,0.65,0.72,7.845,0.456944,True,True,True
902,51,roofward,sun sill,hinge ticks,0.68,warm dust,0.3,20.14,0.27,0.48,8.27,0.663889,True,True,True
903,51,archive,stone stacks,spool click,0.5,cold dust,0.4,14.32,0.28,0.66,6.43,0.370833,True,True,True
904,51,signal,lens room,rope creak,0.55,lamp oil,0.5,10.6,0.26,0.42,9.195,0.577778,True,True,True
905,51,orchard,arrival court,roof drip,0.37,apple soil,0.35,13.38,0.22,0.6,5.725,0.284722,True,True,True
906,51,repair_ring,spark lane,cool fan,0.54,clean cloth,0.45,16.86,0.65,0.72,10.12,0.491667,True,True,True
907,51,riverbend,dry ridge,cedar knock,0.64,wet cedar,0.5,12.44,0.24,0.42,7.95,0.598611,True,True,True
908,51,roofward,arrival court,sun glass hum,0.34,thyme paper,0.35,17.82,0.67,0.6,8.3,0.305556,True,True,True
909,51,archive,spool room,stone echo,0.51,wax seal,0.45,14.78,0.32,0.72,6.535,0.5125,True,True,True
910,51,signal,signal perch,beacon pulse,0.68,salt wind,0.3,11.06,0.25,0.48,9.135,0.719444,True,True,True
911,51,orchard,seed lane,cart creak,0.5,mud reed,0.4,13.84,0.26,0.66,5.83,0.426389,True,True,True
912,51,repair_ring,bell alcove,bell hum,0.55,hot copper,0.5,17.32,0.24,0.42,10.06,0.633333,True,True,True
913,51,riverbend,kit alcove,lantern tick,0.65,mud thread,0.3,12.9,0.28,0.48,7.89,0.740278,True,True,True
914,51,roofward,glass stair,hinge ticks,0.47,warm dust,0.4,18.28,0.29,0.66,8.24,0.447222,True,True,True
915,51,archive,ink niche,page flutter,0.64,ink linen,0.5,15.96,0.22,0.42,6.475,0.654167,True,True,True
916,51,signal,arrival court,rope creak,0.34,lamp oil,0.35,8.74,0.65,0.6,9.165,0.361111,True,True,True
917,51,orchard,mud row,seed rattle,0.51,dry twine,0.45,15.02,0.66,0.72,5.77,0.568056,True,True,True
918,52,riverbend,wet crossing,lantern tick,0.54,wet cedar,0.5,11.18,0.67,0.42,7.935,0.575,True,True,True
919,52,roofward,sun sill,sun glass hum,0.71,polished brass,0.35,20.06,0.29,0.54,8.36,0.781944,True,True,True
920,52,archive,stone stacks,page flutter,0.41,wax seal,0.45,14.24,0.25,0.72,6.52,0.488889,True,True,True
921,52,signal,lens room,static crickets,0.58,salt wind,0.3,10.52,0.23,0.48,9.12,0.695833,True,True,True
922,52,orchard,arrival court,seed rattle,0.4,mud reed,0.4,13.3,0.24,0.66,5.815,0.402778,True,True,True
923,52,repair_ring,spark lane,wire snap,0.57,hot copper,0.5,16.78,0.67,0.42,10.045,0.609722,True,True,True
924,52,riverbend,dry ridge,river slap,0.55,mud thread,0.3,12.36,0.26,0.48,7.875,0.716667,True,True,True
925,52,roofward,arrival court,paper hush,0.37,warm dust,0.4,17.74,0.64,0.66,8.225,0.423611,True,True,True
926,52,archive,spool room,spool click,0.54,ink linen,0.5,15.42,0.29,0.42,6.46,0.630556,True,True,True
927,52,signal,signal perch,rope creak,0.71,hot glass,0.35,10.98,0.27,0.54,9.225,0.8375,True,True,True
928,52,orchard,seed lane,roof drip,0.41,dry twine,0.45,13.76,0.28,0.72,5.755,0.544444,True,True,True
929,52,repair_ring,bell alcove,cool fan,0.58,stone chalk,0.3,17.24,0.26,0.48,10.15,0.751389,True,True,True
930,52,riverbend,kit alcove,cedar knock,0.68,warm oil,0.35,12.82,0.25,0.54,7.98,0.858333,True,True,True
931,52,roofward,glass stair,sun glass hum,0.5,polished brass,0.45,18.2,0.26,0.72,8.33,0.565278,True,True,True
932,52,archive,ink niche,stone echo,0.55,cold dust,0.3,15.88,0.24,0.48,6.4,0.772222,True,True,True
933,52,signal,arrival court,static crickets,0.37,salt wind,0.4,8.66,0.67,0.66,9.255,0.479167,True,True,True
934,52,orchard,mud row,cart creak,0.54,apple soil,0.5,14.94,0.68,0.42,5.695,0.686111,True,True,True
935,52,repair_ring,cool corner,bell hum,0.71,clean cloth,0.35,18.42,0.25,0.54,10.09,0.893056,True,True,True
936,53,roofward,sun sill,paper hush,0.62,thyme paper,0.4,19.98,0.26,0.6,8.285,0.9,True,True,True
937,53,archive,stone stacks,stone echo,0.44,ink linen,0.5,14.16,0.27,0.42,6.445,0.606944,True,True,True
938,53,signal,lens room,beacon pulse,0.61,hot glass,0.35,10.44,0.25,0.54,9.21,0.813889,True,True,True
939,53,orchard,arrival court,cart creak,0.43,dry twine,0.45,13.22,0.26,0.72,5.74,0.520833,True,True,True
940,53,repair_ring,spark lane,bell hum,0.48,stone chalk,0.3,16.7,0.64,0.48,10.135,0.727778,True,True,True
941,53,riverbend,dry ridge,lantern tick,0.58,warm oil,0.35,12.28,0.23,0.54,7.965,0.834722,True,True,True
942,53,roofward,arrival court,hinge ticks,0.4,polished brass,0.45,17.66,0.66,0.72,8.315,0.541667,True,True,True
943,53,archive,spool room,page flutter,0.57,cold dust,0.3,15.34,0.31,0.48,6.55,0.748611,True,True,True
944,53,signal,signal perch,static crickets,0.62,lamp oil,0.4,11.62,0.29,0.6,9.15,0.955556,True,True,True
945,53,orchard,seed lane,seed rattle,0.44,apple soil,0.5,13.68,0.25,0.42,5.68,0.6625,True,True,True
946,53,repair_ring,bell alcove,wire snap,0.61,clean cloth,0.35,17.16,0.23,0.54,10.075,0.869444,True,True,True
947,53,riverbend,kit alcove,river slap,0.71,wet cedar,0.4,12.74,0.27,0.6,7.905,0.976389,True,True,True
948,53,roofward,glass stair,paper hush,0.41,thyme paper,0.5,18.12,0.28,0.42,8.255,0.683333,True,True,True
949,53,archive,ink niche,spool click,0.58,wax seal,0.35,15.8,0.26,0.54,6.49,0.890278,True,True,True
950,53,signal,arrival court,beacon pulse,0.4,hot glass,0.45,8.58,0.64,0.72,9.18,0.597222,True,True,True
951,53,orchard,mud row,roof drip,0.57,mud reed,0.3,14.86,0.65,0.48,5.785,0.804167,True,True,True
952,53,repair_ring,cool corner,cool fan,0.62,hot copper,0.4,18.34,0.27,0.6,10.18,0.011111,True,True,True
953,53,riverbend,arrival court,lantern tick,0.37,warm oil,0.45,10.42,0.25,0.72,7.935,0.618056,True,True,True
954,54,archive,stone stacks,spool click,0.47,cold dust,0.3,14.08,0.29,0.48,6.535,0.725,True,True,True
955,54,signal,lens room,rope creak,0.64,lamp oil,0.4,10.36,0.22,0.6,9.135,0.931944,True,True,True
956,54,orchard,arrival court,roof drip,0.34,apple soil,0.5,13.14,0.23,0.42,5.83,0.638889,True,True,True
957,54,repair_ring,spark lane,cool fan,0.51,clean cloth,0.35,16.62,0.66,0.54,10.06,0.845833,True,True,True
