tick,day,slot,selected_resident,vertical_slice_frame,arrival_movement_frame,bounded_conversation_frame,schedule_debt_memory_frame,offscreen_return_frame,visible_consequence_frame,save_restore_audit_replay_frame,usable_interface_frame,single_html_vertical_slice,all_systems_integrated
1728,97,0,Tovan,1728,1728,1728,1728,1728,1728,1728,1728,True,True
1729,97,1,Nia,1729,1729,1729,1729,1729,1729,1729,1729,True,True
1730,97,2,Ari,1730,1730,1730,1730,1730,1730,1730,1730,True,True
1731,97,3,Fay,1731,1731,1731,1731,1731,1731,1731,1731,True,True
1732,97,4,Milo,1732,1732,1732,1732,1732,1732,1732,1732,True,True
1733,97,5,Sera,1733,1733,1733,1733,1733,1733,1733,1733,True,True
1734,97,6,Tovan,1734,1734,1734,1734,1734,1734,1734,1734,True,True
1735,97,7,Nia,1735,1735,1735,1735,1735,1735,1735,1735,True,True
1736,97,8,Ari,1736,1736,1736,1736,1736,1736,1736,1736,True,True
1737,97,9,Fay,1737,1737,1737,1737,1737,1737,1737,1737,True,True
1738,97,10,Milo,1738,1738,1738,1738,1738,1738,1738,1738,True,True
1739,97,11,Sera,1739,1739,1739,1739,1739,1739,1739,1739,True,True
1740,97,12,Tovan,1740,1740,1740,1740,1740,1740,1740,1740,True,True
1741,97,13,Nia,1741,1741,1741,1741,1741,1741,1741,1741,True,True
1742,97,14,Ari,1742,1742,1742,1742,1742,1742,1742,1742,True,True
1743,97,15,Fay,1743,1743,1743,1743,1743,1743,1743,1743,True,True
1744,97,16,Milo,1744,1744,1744,1744,1744,1744,1744,1744,True,True
1745,97,17,Sera,1745,1745,1745,1745,1745,1745,1745,1745,True,True
1746,98,0,Tovan,1746,1746,1746,1746,1746,1746,1746,1746,True,True
1747,98,1,Nia,1747,1747,1747,1747,1747,1747,1747,1747,True,True
1748,98,2,Ari,1748,1748,1748,1748,1748,1748,1748,1748,True,True
1749,98,3,Fay,1749,1749,1749,1749,1749,1749,1749,1749,True,True
1750,98,4,Milo,1750,1750,1750,1750,1750,1750,1750,1750,True,True
1751,98,5,Sera,1751,1751,1751,1751,1751,1751,1751,1751,True,True
1752,98,6,Tovan,1752,1752,1752,1752,1752,1752,1752,1752,True,True
1753,98,7,Nia,1753,1753,1753,1753,1753,1753,1753,1753,True,True
1754,98,8,Ari,1754,1754,1754,1754,1754,1754,1754,1754,True,True
1755,98,9,Fay,1755,1755,1755,1755,1755,1755,1755,1755,True,True
1756,98,10,Milo,1756,1756,1756,1756,1756,1756,1756,1756,True,True
1757,98,11,Sera,1757,1757,1757,1757,1757,1757,1757,1757,True,True
1758,98,12,Tovan,1758,1758,1758,1758,1758,1758,1758,1758,True,True
1759,98,13,Nia,1759,1759,1759,1759,1759,1759,1759,1759,True,True
1760,98,14,Ari,1760,1760,1760,1760,1760,1760,1760,1760,True,True
1761,98,15,Fay,1761,1761,1761,1761,1761,1761,1761,1761,True,True
1762,98,16,Milo,1762,1762,1762,1762,1762,1762,1762,1762,True,True
1763,98,17,Sera,1763,1763,1763,1763,1763,1763,1763,1763,True,True
1764,99,0,Tovan,1764,1764,1764,1764,1764,1764,1764,1764,True,True
1765,99,1,Nia,1765,1765,1765,1765,1765,1765,1765,1765,True,True
1766,99,2,Ari,1766,1766,1766,1766,1766,1766,1766,1766,True,True
1767,99,3,Fay,1767,1767,1767,1767,1767,1767,1767,1767,True,True
1768,99,4,Milo,1768,1768,1768,1768,1768,1768,1768,1768,True,True
1769,99,5,Sera,1769,1769,1769,1769,1769,1769,1769,1769,True,True
1770,99,6,Tovan,1770,1770,1770,1770,1770,1770,1770,1770,True,True
1771,99,7,Nia,1771,1771,1771,1771,1771,1771,1771,1771,True,True
1772,99,8,Ari,1772,1772,1772,1772,1772,1772,1772,1772,True,True
1773,99,9,Fay,1773,1773,1773,1773,1773,1773,1773,1773,True,True
1774,99,10,Milo,1774,1774,1774,1774,1774,1774,1774,1774,True,True
1775,99,11,Sera,1775,1775,1775,1775,1775,1775,1775,1775,True,True
1776,99,12,Tovan,1776,1776,1776,1776,1776,1776,1776,1776,True,True
1777,99,13,Nia,1777,1777,1777,1777,1777,1777,1777,1777,True,True
1778,99,14,Ari,1778,1778,1778,1778,1778,1778,1778,1778,True,True
1779,99,15,Fay,1779,1779,1779,1779,1779,1779,1779,1779,True,True
1780,99,16,Milo,1780,1780,1780,1780,1780,1780,1780,1780,True,True
1781,99,17,Sera,1781,1781,1781,1781,1781,1781,1781,1781,True,True
1782,100,0,Tovan,1782,1782,1782,1782,1782,1782,1782,1782,True,True
1783,100,1,Nia,1783,1783,1783,1783,1783,1783,1783,1783,True,True
1784,100,2,Ari,1784,1784,1784,1784,1784,1784,1784,1784,True,True
1785,100,3,Fay,1785,1785,1785,1785,1785,1785,1785,1785,True,True
1786,100,4,Milo,1786,1786,1786,1786,1786,1786,1786,1786,True,True
1787,100,5,Sera,1787,1787,1787,1787,1787,1787,1787,1787,True,True
1788,100,6,Tovan,1788,1788,1788,1788,1788,1788,1788,1788,True,True
1789,100,7,Nia,1789,1789,1789,1789,1789,1789,1789,1789,True,True
1790,100,8,Ari,1790,1790,1790,1790,1790,1790,1790,1790,True,True
1791,100,9,Fay,1791,1791,1791,1791,1791,1791,1791,1791,True,True
1792,100,10,Milo,1792,1792,1792,1792,1792,1792,1792,1792,True,True
1793,100,11,Sera,1793,1793,1793,1793,1793,1793,1793,1793,True,True
1794,100,12,Tovan,1794,1794,1794,1794,1794,1794,1794,1794,True,True
1795,100,13,Nia,1795,1795,1795,1795,1795,1795,1795,1795,True,True
1796,100,14,Ari,1796,1796,1796,1796,1796,1796,1796,1796,True,True
1797,100,15,Fay,1797,1797,1797,1797,1797,1797,1797,1797,True,True
1798,100,16,Milo,1798,1798,1798,1798,1798,1798,1798,1798,True,True
1799,100,17,Sera,1799,1799,1799,1799,1799,1799,1799,1799,True,True
1800,101,0,Tovan,1800,1800,1800,1800,1800,1800,1800,1800,True,True
1801,101,1,Nia,1801,1801,1801,1801,1801,1801,1801,1801,True,True
1802,101,2,Ari,1802,1802,1802,1802,1802,1802,1802,1802,True,True
1803,101,3,Fay,1803,1803,1803,1803,1803,1803,1803,1803,True,True
1804,101,4,Milo,1804,1804,1804,1804,1804,1804,1804,1804,True,True
1805,101,5,Sera,1805,1805,1805,1805,1805,1805,1805,1805,True,True
1806,101,6,Tovan,1806,1806,1806,1806,1806,1806,1806,1806,True,True
1807,101,7,Nia,1807,1807,1807,1807,1807,1807,1807,1807,True,True
1808,101,8,Ari,1808,1808,1808,1808,1808,1808,1808,1808,True,True
1809,101,9,Fay,1809,1809,1809,1809,1809,1809,1809,1809,True,True
1810,101,10,Milo,1810,1810,1810,1810,1810,1810,1810,1810,True,True
1811,101,11,Sera,1811,1811,1811,1811,1811,1811,1811,1811,True,True
1812,101,12,Tovan,1812,1812,1812,1812,1812,1812,1812,1812,True,True
1813,101,13,Nia,1813,1813,1813,1813,1813,1813,1813,1813,True,True
1814,101,14,Ari,1814,1814,1814,1814,1814,1814,1814,1814,True,True
1815,101,15,Fay,1815,1815,1815,1815,1815,1815,1815,1815,True,True
1816,101,16,Milo,1816,1816,1816,1816,1816,1816,1816,1816,True,True
1817,101,17,Sera,1817,1817,1817,1817,1817,1817,1817,1817,True,True
1818,102,0,Tovan,1818,1818,1818,1818,1818,1818,1818,1818,True,True
1819,102,1,Nia,1819,1819,1819,1819,1819,1819,1819,1819,True,True
1820,102,2,Ari,1820,1820,1820,1820,1820,1820,1820,1820,True,True
1821,102,3,Fay,1821,1821,1821,1821,1821,1821,1821,1821,True,True
1822,102,4,Milo,1822,1822,1822,1822,1822,1822,1822,1822,True,True
1823,102,5,Sera,1823,1823,1823,1823,1823,1823,1823,1823,True,True
1824,102,6,Tovan,1824,1824,1824,1824,1824,1824,1824,1824,True,True
1825,102,7,Nia,1825,1825,1825,1825,1825,1825,1825,1825,True,True
1826,102,8,Ari,1826,1826,1826,1826,1826,1826,1826,1826,True,True
1827,102,9,Fay,1827,1827,1827,1827,1827,1827,1827,1827,True,True
1828,102,10,Milo,1828,1828,1828,1828,1828,1828,1828,1828,True,True
1829,102,11,Sera,1829,1829,1829,1829,1829,1829,1829,1829,True,True
1830,102,12,Tovan,1830,1830,1830,1830,1830,1830,1830,1830,True,True
1831,102,13,Nia,1831,1831,1831,1831,1831,1831,1831,1831,True,True
1832,102,14,Ari,1832,1832,1832,1832,1832,1832,1832,1832,True,True
1833,102,15,Fay,1833,1833,1833,1833,1833,1833,1833,1833,True,True
1834,102,16,Milo,1834,1834,1834,1834,1834,1834,1834,1834,True,True
1835,102,17,Sera,1835,1835,1835,1835,1835,1835,1835,1835,True,True
1836,103,0,Tovan,1836,1836,1836,1836,1836,1836,1836,1836,True,True
1837,103,1,Nia,1837,1837,1837,1837,1837,1837,1837,1837,True,True
1838,103,2,Ari,1838,1838,1838,1838,1838,1838,1838,1838,True,True
1839,103,3,Fay,1839,1839,1839,1839,1839,1839,1839,1839,True,True
1840,103,4,Milo,1840,1840,1840,1840,1840,1840,1840,1840,True,True
1841,103,5,Sera,1841,1841,1841,1841,1841,1841,1841,1841,True,True
1842,103,6,Tovan,1842,1842,1842,1842,1842,1842,1842,1842,True,True
1843,103,7,Nia,1843,1843,1843,1843,1843,1843,1843,1843,True,True
1844,103,8,Ari,1844,1844,1844,1844,1844,1844,1844,1844,True,True
1845,103,9,Fay,1845,1845,1845,1845,1845,1845,1845,1845,True,True
1846,103,10,Milo,1846,1846,1846,1846,1846,1846,1846,1846,True,True
1847,103,11,Sera,1847,1847,1847,1847,1847,1847,1847,1847,True,True
1848,103,12,Tovan,1848,1848,1848,1848,1848,1848,1848,1848,True,True
1849,103,13,Nia,1849,1849,1849,1849,1849,1849,1849,1849,True,True
1850,103,14,Ari,1850,1850,1850,1850,1850,1850,1850,1850,True,True
1851,103,15,Fay,1851,1851,1851,1851,1851,1851,1851,1851,True,True
1852,103,16,Milo,1852,1852,1852,1852,1852,1852,1852,1852,True,True
1853,103,17,Sera,1853,1853,1853,1853,1853,1853,1853,1853,True,True
1854,104,0,Tovan,1854,1854,1854,1854,1854,1854,1854,1854,True,True
1855,104,1,Nia,1855,1855,1855,1855,1855,1855,1855,1855,True,True
1856,104,2,Ari,1856,1856,1856,1856,1856,1856,1856,1856,True,True
1857,104,3,Fay,1857,1857,1857,1857,1857,1857,1857,1857,True,True
1858,104,4,Milo,1858,1858,1858,1858,1858,1858,1858,1858,True,True
1859,104,5,Sera,1859,1859,1859,1859,1859,1859,1859,1859,True,True
1860,104,6,Tovan,1860,1860,1860,1860,1860,1860,1860,1860,True,True
1861,104,7,Nia,1861,1861,1861,1861,1861,1861,1861,1861,True,True
1862,104,8,Ari,1862,1862,1862,1862,1862,1862,1862,1862,True,True
1863,104,9,Fay,1863,1863,1863,1863,1863,1863,1863,1863,True,True
1864,104,10,Milo,1864,1864,1864,1864,1864,1864,1864,1864,True,True
1865,104,11,Sera,1865,1865,1865,1865,1865,1865,1865,1865,True,True
1866,104,12,Tovan,1866,1866,1866,1866,1866,1866,1866,1866,True,True
1867,104,13,Nia,1867,1867,1867,1867,1867,1867,1867,1867,True,True
1868,104,14,Ari,1868,1868,1868,1868,1868,1868,1868,1868,True,True
1869,104,15,Fay,1869,1869,1869,1869,1869,1869,1869,1869,True,True
1870,104,16,Milo,1870,1870,1870,1870,1870,1870,1870,1870,True,True
1871,104,17,Sera,1871,1871,1871,1871,1871,1871,1871,1871,True,True
1872,105,0,Tovan,1872,1872,1872,1872,1872,1872,1872,1872,True,True
1873,105,1,Nia,1873,1873,1873,1873,1873,1873,1873,1873,True,True
1874,105,2,Ari,1874,1874,1874,1874,1874,1874,1874,1874,True,True
1875,105,3,Fay,1875,1875,1875,1875,1875,1875,1875,1875,True,True
1876,105,4,Milo,1876,1876,1876,1876,1876,1876,1876,1876,True,True
1877,105,5,Sera,1877,1877,1877,1877,1877,1877,1877,1877,True,True
1878,105,6,Tovan,1878,1878,1878,1878,1878,1878,1878,1878,True,True
1879,105,7,Nia,1879,1879,1879,1879,1879,1879,1879,1879,True,True
1880,105,8,Ari,1880,1880,1880,1880,1880,1880,1880,1880,True,True
1881,105,9,Fay,1881,1881,1881,1881,1881,1881,1881,1881,True,True
1882,105,10,Milo,1882,1882,1882,1882,1882,1882,1882,1882,True,True
1883,105,11,Sera,1883,1883,1883,1883,1883,1883,1883,1883,True,True
1884,105,12,Tovan,1884,1884,1884,1884,1884,1884,1884,1884,True,True
1885,105,13,Nia,1885,1885,1885,1885,1885,1885,1885,1885,True,True
1886,105,14,Ari,1886,1886,1886,1886,1886,1886,1886,1886,True,True
1887,105,15,Fay,1887,1887,1887,1887,1887,1887,1887,1887,True,True
1888,105,16,Milo,1888,1888,1888,1888,1888,1888,1888,1888,True,True
1889,105,17,Sera,1889,1889,1889,1889,1889,1889,1889,1889,True,True
1890,106,0,Tovan,1890,1890,1890,1890,1890,1890,1890,1890,True,True
1891,106,1,Nia,1891,1891,1891,1891,1891,1891,1891,1891,True,True
1892,106,2,Ari,1892,1892,1892,1892,1892,1892,1892,1892,True,True
1893,106,3,Fay,1893,1893,1893,1893,1893,1893,1893,1893,True,True
1894,106,4,Milo,1894,1894,1894,1894,1894,1894,1894,1894,True,True
1895,106,5,Sera,1895,1895,1895,1895,1895,1895,1895,1895,True,True
1896,106,6,Tovan,1896,1896,1896,1896,1896,1896,1896,1896,True,True
1897,106,7,Nia,1897,1897,1897,1897,1897,1897,1897,1897,True,True
1898,106,8,Ari,1898,1898,1898,1898,1898,1898,1898,1898,True,True
1899,106,9,Fay,1899,1899,1899,1899,1899,1899,1899,1899,True,True
1900,106,10,Milo,1900,1900,1900,1900,1900,1900,1900,1900,True,True
1901,106,11,Sera,1901,1901,1901,1901,1901,1901,1901,1901,True,True
1902,106,12,Tovan,1902,1902,1902,1902,1902,1902,1902,1902,True,True
1903,106,13,Nia,1903,1903,1903,1903,1903,1903,1903,1903,True,True
1904,106,14,Ari,1904,1904,1904,1904,1904,1904,1904,1904,True,True
1905,106,15,Fay,1905,1905,1905,1905,1905,1905,1905,1905,True,True
1906,106,16,Milo,1906,1906,1906,1906,1906,1906,1906,1906,True,True
1907,106,17,Sera,1907,1907,1907,1907,1907,1907,1907,1907,True,True
1908,107,0,Tovan,1908,1908,1908,1908,1908,1908,1908,1908,True,True
1909,107,1,Nia,1909,1909,1909,1909,1909,1909,1909,1909,True,True
1910,107,2,Ari,1910,1910,1910,1910,1910,1910,1910,1910,True,True
1911,107,3,Fay,1911,1911,1911,1911,1911,1911,1911,1911,True,True
1912,107,4,Milo,1912,1912,1912,1912,1912,1912,1912,1912,True,True
1913,107,5,Sera,1913,1913,1913,1913,1913,1913,1913,1913,True,True
1914,107,6,Tovan,1914,1914,1914,1914,1914,1914,1914,1914,True,True
1915,107,7,Nia,1915,1915,1915,1915,1915,1915,1915,1915,True,True
1916,107,8,Ari,1916,1916,1916,1916,1916,1916,1916,1916,True,True
1917,107,9,Fay,1917,1917,1917,1917,1917,1917,1917,1917,True,True
1918,107,10,Milo,1918,1918,1918,1918,1918,1918,1918,1918,True,True
1919,107,11,Sera,1919,1919,1919,1919,1919,1919,1919,1919,True,True
1920,107,12,Tovan,1920,1920,1920,1920,1920,1920,1920,1920,True,True
1921,107,13,Nia,1921,1921,1921,1921,1921,1921,1921,1921,True,True
1922,107,14,Ari,1922,1922,1922,1922,1922,1922,1922,1922,True,True
1923,107,15,Fay,1923,1923,1923,1923,1923,1923,1923,1923,True,True
1924,107,16,Milo,1924,1924,1924,1924,1924,1924,1924,1924,True,True
1925,107,17,Sera,1925,1925,1925,1925,1925,1925,1925,1925,True,True
1926,108,0,Tovan,1926,1926,1926,1926,1926,1926,1926,1926,True,True
1927,108,1,Nia,1927,1927,1927,1927,1927,1927,1927,1927,True,True
1928,108,2,Ari,1928,1928,1928,1928,1928,1928,1928,1928,True,True
1929,108,3,Fay,1929,1929,1929,1929,1929,1929,1929,1929,True,True
1930,108,4,Milo,1930,1930,1930,1930,1930,1930,1930,1930,True,True
1931,108,5,Sera,1931,1931,1931,1931,1931,1931,1931,1931,True,True
1932,108,6,Tovan,1932,1932,1932,1932,1932,1932,1932,1932,True,True
1933,108,7,Nia,1933,1933,1933,1933,1933,1933,1933,1933,True,True
1934,108,8,Ari,1934,1934,1934,1934,1934,1934,1934,1934,True,True
1935,108,9,Fay,1935,1935,1935,1935,1935,1935,1935,1935,True,True
1936,108,10,Milo,1936,1936,1936,1936,1936,1936,1936,1936,True,True
1937,108,11,Sera,1937,1937,1937,1937,1937,1937,1937,1937,True,True
1938,108,12,Tovan,1938,1938,1938,1938,1938,1938,1938,1938,True,True
1939,108,13,Nia,1939,1939,1939,1939,1939,1939,1939,1939,True,True
1940,108,14,Ari,1940,1940,1940,1940,1940,1940,1940,1940,True,True
1941,108,15,Fay,1941,1941,1941,1941,1941,1941,1941,1941,True,True
1942,108,16,Milo,1942,1942,1942,1942,1942,1942,1942,1942,True,True
1943,108,17,Sera,1943,1943,1943,1943,1943,1943,1943,1943,True,True
1944,109,0,Tovan,1944,1944,1944,1944,1944,1944,1944,1944,True,True
1945,109,1,Nia,1945,1945,1945,1945,1945,1945,1945,1945,True,True
1946,109,2,Ari,1946,1946,1946,1946,1946,1946,1946,1946,True,True
1947,109,3,Fay,1947,1947,1947,1947,1947,1947,1947,1947,True,True
1948,109,4,Milo,1948,1948,1948,1948,1948,1948,1948,1948,True,True
1949,109,5,Sera,1949,1949,1949,1949,1949,1949,1949,1949,True,True
1950,109,6,Tovan,1950,1950,1950,1950,1950,1950,1950,1950,True,True
1951,109,7,Nia,1951,1951,1951,1951,1951,1951,1951,1951,True,True
1952,109,8,Ari,1952,1952,1952,1952,1952,1952,1952,1952,True,True
1953,109,9,Fay,1953,1953,1953,1953,1953,1953,1953,1953,True,True
1954,109,10,Milo,1954,1954,1954,1954,1954,1954,1954,1954,True,True
1955,109,11,Sera,1955,1955,1955,1955,1955,1955,1955,1955,True,True
1956,109,12,Tovan,1956,1956,1956,1956,1956,1956,1956,1956,True,True
1957,109,13,Nia,1957,1957,1957,1957,1957,1957,1957,1957,True,True
1958,109,14,Ari,1958,1958,1958,1958,1958,1958,1958,1958,True,True
1959,109,15,Fay,1959,1959,1959,1959,1959,1959,1959,1959,True,True
1960,109,16,Milo,1960,1960,1960,1960,1960,1960,1960,1960,True,True
1961,109,17,Sera,1961,1961,1961,1961,1961,1961,1961,1961,True,True
1962,110,0,Tovan,1962,1962,1962,1962,1962,1962,1962,1962,True,True
1963,110,1,Nia,1963,1963,1963,1963,1963,1963,1963,1963,True,True
1964,110,2,Ari,1964,1964,1964,1964,1964,1964,1964,1964,True,True
1965,110,3,Fay,1965,1965,1965,1965,1965,1965,1965,1965,True,True
1966,110,4,Milo,1966,1966,1966,1966,1966,1966,1966,1966,True,True
1967,110,5,Sera,1967,1967,1967,1967,1967,1967,1967,1967,True,True
1968,110,6,Tovan,1968,1968,1968,1968,1968,1968,1968,1968,True,True
1969,110,7,Nia,1969,1969,1969,1969,1969,1969,1969,1969,True,True
1970,110,8,Ari,1970,1970,1970,1970,1970,1970,1970,1970,True,True
1971,110,9,Fay,1971,1971,1971,1971,1971,1971,1971,1971,True,True
1972,110,10,Milo,1972,1972,1972,1972,1972,1972,1972,1972,True,True
1973,110,11,Sera,1973,1973,1973,1973,1973,1973,1973,1973,True,True
1974,110,12,Tovan,1974,1974,1974,1974,1974,1974,1974,1974,True,True
1975,110,13,Nia,1975,1975,1975,1975,1975,1975,1975,1975,True,True
1976,110,14,Ari,1976,1976,1976,1976,1976,1976,1976,1976,True,True
1977,110,15,Fay,1977,1977,1977,1977,1977,1977,1977,1977,True,True
1978,110,16,Milo,1978,1978,1978,1978,1978,1978,1978,1978,True,True
1979,110,17,Sera,1979,1979,1979,1979,1979,1979,1979,1979,True,True
1980,111,0,Tovan,1980,1980,1980,1980,1980,1980,1980,1980,True,True
1981,111,1,Nia,1981,1981,1981,1981,1981,1981,1981,1981,True,True
1982,111,2,Ari,1982,1982,1982,1982,1982,1982,1982,1982,True,True
1983,111,3,Fay,1983,1983,1983,1983,1983,1983,1983,1983,True,True
1984,111,4,Milo,1984,1984,1984,1984,1984,1984,1984,1984,True,True
1985,111,5,Sera,1985,1985,1985,1985,1985,1985,1985,1985,True,True
1986,111,6,Tovan,1986,1986,1986,1986,1986,1986,1986,1986,True,True
1987,111,7,Nia,1987,1987,1987,1987,1987,1987,1987,1987,True,True
1988,111,8,Ari,1988,1988,1988,1988,1988,1988,1988,1988,True,True
1989,111,9,Fay,1989,1989,1989,1989,1989,1989,1989,1989,True,True
1990,111,10,Milo,1990,1990,1990,1990,1990,1990,1990,1990,True,True
1991,111,11,Sera,1991,1991,1991,1991,1991,1991,1991,1991,True,True
1992,111,12,Tovan,1992,1992,1992,1992,1992,1992,1992,1992,True,True
1993,111,13,Nia,1993,1993,1993,1993,1993,1993,1993,1993,True,True
1994,111,14,Ari,1994,1994,1994,1994,1994,1994,1994,1994,True,True
1995,111,15,Fay,1995,1995,1995,1995,1995,1995,1995,1995,True,True
1996,111,16,Milo,1996,1996,1996,1996,1996,1996,1996,1996,True,True
1997,111,17,Sera,1997,1997,1997,1997,1997,1997,1997,1997,True,True
1998,112,0,Tovan,1998,1998,1998,1998,1998,1998,1998,1998,True,True
1999,112,1,Nia,1999,1999,1999,1999,1999,1999,1999,1999,True,True
2000,112,2,Ari,2000,2000,2000,2000,2000,2000,2000,2000,True,True
2001,112,3,Fay,2001,2001,2001,2001,2001,2001,2001,2001,True,True
2002,112,4,Milo,2002,2002,2002,2002,2002,2002,2002,2002,True,True
2003,112,5,Sera,2003,2003,2003,2003,2003,2003,2003,2003,True,True
2004,112,6,Tovan,2004,2004,2004,2004,2004,2004,2004,2004,True,True
2005,112,7,Nia,2005,2005,2005,2005,2005,2005,2005,2005,True,True
2006,112,8,Ari,2006,2006,2006,2006,2006,2006,2006,2006,True,True
2007,112,9,Fay,2007,2007,2007,2007,2007,2007,2007,2007,True,True
2008,112,10,Milo,2008,2008,2008,2008,2008,2008,2008,2008,True,True
2009,112,11,Sera,2009,2009,2009,2009,2009,2009,2009,2009,True,True
2010,112,12,Tovan,2010,2010,2010,2010,2010,2010,2010,2010,True,True
2011,112,13,Nia,2011,2011,2011,2011,2011,2011,2011,2011,True,True
2012,112,14,Ari,2012,2012,2012,2012,2012,2012,2012,2012,True,True
2013,112,15,Fay,2013,2013,2013,2013,2013,2013,2013,2013,True,True
2014,112,16,Milo,2014,2014,2014,2014,2014,2014,2014,2014,True,True
2015,112,17,Sera,2015,2015,2015,2015,2015,2015,2015,2015,True,True
2016,113,0,Tovan,2016,2016,2016,2016,2016,2016,2016,2016,True,True
2017,113,1,Nia,2017,2017,2017,2017,2017,2017,2017,2017,True,True
2018,113,2,Ari,2018,2018,2018,2018,2018,2018,2018,2018,True,True
2019,113,3,Fay,2019,2019,2019,2019,2019,2019,2019,2019,True,True
2020,113,4,Milo,2020,2020,2020,2020,2020,2020,2020,2020,True,True
2021,113,5,Sera,2021,2021,2021,2021,2021,2021,2021,2021,True,True
2022,113,6,Tovan,2022,2022,2022,2022,2022,2022,2022,2022,True,True
2023,113,7,Nia,2023,2023,2023,2023,2023,2023,2023,2023,True,True
2024,113,8,Ari,2024,2024,2024,2024,2024,2024,2024,2024,True,True
2025,113,9,Fay,2025,2025,2025,2025,2025,2025,2025,2025,True,True
2026,113,10,Milo,2026,2026,2026,2026,2026,2026,2026,2026,True,True
2027,113,11,Sera,2027,2027,2027,2027,2027,2027,2027,2027,True,True
2028,113,12,Tovan,2028,2028,2028,2028,2028,2028,2028,2028,True,True
2029,113,13,Nia,2029,2029,2029,2029,2029,2029,2029,2029,True,True
2030,113,14,Ari,2030,2030,2030,2030,2030,2030,2030,2030,True,True
2031,113,15,Fay,2031,2031,2031,2031,2031,2031,2031,2031,True,True
2032,113,16,Milo,2032,2032,2032,2032,2032,2032,2032,2032,True,True
2033,113,17,Sera,2033,2033,2033,2033,2033,2033,2033,2033,True,True
2034,114,0,Tovan,2034,2034,2034,2034,2034,2034,2034,2034,True,True
2035,114,1,Nia,2035,2035,2035,2035,2035,2035,2035,2035,True,True
2036,114,2,Ari,2036,2036,2036,2036,2036,2036,2036,2036,True,True
2037,114,3,Fay,2037,2037,2037,2037,2037,2037,2037,2037,True,True
2038,114,4,Milo,2038,2038,2038,2038,2038,2038,2038,2038,True,True
2039,114,5,Sera,2039,2039,2039,2039,2039,2039,2039,2039,True,True
2040,114,6,Tovan,2040,2040,2040,2040,2040,2040,2040,2040,True,True
2041,114,7,Nia,2041,2041,2041,2041,2041,2041,2041,2041,True,True
2042,114,8,Ari,2042,2042,2042,2042,2042,2042,2042,2042,True,True
2043,114,9,Fay,2043,2043,2043,2043,2043,2043,2043,2043,True,True
2044,114,10,Milo,2044,2044,2044,2044,2044,2044,2044,2044,True,True
2045,114,11,Sera,2045,2045,2045,2045,2045,2045,2045,2045,True,True
2046,114,12,Tovan,2046,2046,2046,2046,2046,2046,2046,2046,True,True
2047,114,13,Nia,2047,2047,2047,2047,2047,2047,2047,2047,True,True
2048,114,14,Ari,2048,2048,2048,2048,2048,2048,2048,2048,True,True
2049,114,15,Fay,2049,2049,2049,2049,2049,2049,2049,2049,True,True
2050,114,16,Milo,2050,2050,2050,2050,2050,2050,2050,2050,True,True
