tick_id,day,settlement_id,object_id,lender_id,borrower_id,witness_id,loan_start_day,due_day,days_overdue,default_state,custody_holder,debt_before,debt_after,trust_before,trust_after,default_visible,repair_available,bounded_default
1262,71,roofward,herb ledger,Sera,Bex,Fay,3,59,12,defaulted,Bex,0.752,0.76,0.174,0.15,True,True,True
1263,71,archive,memory tag,Vell,Nia,Toma,2,66,5,defaulted,Toma,0.746,0.76,0.214,0.19,True,True,True
1264,71,signal,wind wrap,Oda,Ren,Kesh,2,64,7,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
1267,71,riverbend,binding cord,Cee,Ari,Lio,2,70,1,late,Lio,0.712,0.724,0.247,0.241,True,True,True
1268,71,roofward,shade cloth,Bex,Sera,Orr,2,68,3,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1269,71,archive,signal spool,Nia,Vell,Rin,3,66,5,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
1270,71,signal,oil lantern,Ren,Oda,Milo,3,64,7,defaulted,Oda,0.759,0.76,0.177,0.153,True,True,True
1271,71,orchard,dry cord,Pim,Ivo,Mara,2,71,1,late,Mara,0.76,0.76,0.165,0.159,True,True,True
1273,71,riverbend,cedar plank,Ari,Cee,Nox,4,70,1,late,Lio,0.737,0.749,0.138,0.132,True,True,True
1274,71,roofward,herb ledger,Sera,Bex,Fay,3,59,12,defaulted,Bex,0.74,0.76,0.158,0.134,True,True,True
1275,71,archive,memory tag,Vell,Nia,Toma,2,66,5,defaulted,Toma,0.76,0.76,0.187,0.163,True,True,True
1278,72,riverbend,cedar plank,Ari,Lio,Cee,4,70,2,defaulted,Lio,0.737,0.76,0.138,0.126,True,True,True
1279,72,roofward,herb ledger,Sera,Orr,Bex,3,59,13,defaulted,Bex,0.759,0.76,0.12,0.12,True,True,True
1280,72,archive,memory tag,Vell,Rin,Nia,2,66,6,defaulted,Toma,0.746,0.76,0.16,0.136,True,True,True
1283,72,repair_ring,copper wire,Pax,Vale,Wren,2,72,1,late,Juno,0.752,0.76,0.133,0.127,True,True,True
1284,72,riverbend,binding cord,Cee,Nox,Ari,2,70,2,defaulted,Lio,0.736,0.76,0.187,0.175,True,True,True
1285,72,roofward,shade cloth,Bex,Fay,Sera,2,68,4,defaulted,Orr,0.76,0.76,0.179,0.155,True,True,True
1286,72,archive,signal spool,Nia,Toma,Vell,3,66,6,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
1287,72,signal,oil lantern,Ren,Kesh,Oda,3,64,8,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
1288,72,orchard,dry cord,Pim,Suf,Ivo,2,71,1,late,Mara,0.759,0.76,0.12,0.12,True,True,True
1289,72,repair_ring,cool cloth,Wren,Juno,Pax,2,72,1,late,Vale,0.745,0.757,0.218,0.212,True,True,True
1290,72,riverbend,cedar plank,Ari,Lio,Cee,4,70,2,defaulted,Lio,0.746,0.76,0.142,0.13,True,True,True
1291,72,roofward,herb ledger,Sera,Orr,Bex,3,59,13,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
1292,72,archive,memory tag,Vell,Rin,Nia,2,66,6,defaulted,Toma,0.76,0.76,0.133,0.12,True,True,True
1295,72,repair_ring,copper wire,Pax,Vale,Wren,2,72,1,late,Juno,0.746,0.758,0.143,0.137,True,True,True
1296,73,roofward,herb ledger,Sera,Sera,Orr,3,59,14,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
1297,73,archive,memory tag,Vell,Vell,Rin,2,66,7,defaulted,Toma,0.746,0.76,0.136,0.12,True,True,True
1298,73,signal,wind wrap,Oda,Oda,Milo,2,73,1,late,Kesh,0.74,0.752,0.161,0.155,True,True,True
1300,73,repair_ring,copper wire,Pax,Pax,Vale,2,72,1,late,Juno,0.751,0.76,0.133,0.127,True,True,True
1301,73,riverbend,binding cord,Cee,Cee,Nox,2,70,3,defaulted,Lio,0.729,0.76,0.14,0.122,True,True,True
1302,73,roofward,shade cloth,Bex,Bex,Fay,2,68,5,defaulted,Orr,0.76,0.76,0.131,0.12,True,True,True
1303,73,archive,signal spool,Nia,Nia,Toma,3,66,7,defaulted,Vell,0.759,0.76,0.163,0.139,True,True,True
1304,73,signal,oil lantern,Ren,Ren,Kesh,3,64,9,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
1305,73,orchard,dry cord,Pim,Pim,Suf,2,71,2,defaulted,Mara,0.746,0.76,0.136,0.124,True,True,True
1306,73,repair_ring,cool cloth,Wren,Wren,Juno,2,72,1,late,Vale,0.746,0.758,0.173,0.167,True,True,True
1307,73,riverbend,cedar plank,Ari,Ari,Lio,4,70,3,defaulted,Lio,0.724,0.76,0.241,0.223,True,True,True
1308,73,roofward,herb ledger,Sera,Sera,Orr,3,59,14,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
1310,73,signal,wind wrap,Oda,Oda,Milo,2,73,1,late,Kesh,0.752,0.76,0.155,0.149,True,True,True
1312,73,repair_ring,copper wire,Pax,Pax,Vale,2,72,1,late,Juno,0.746,0.758,0.143,0.137,True,True,True
1313,73,riverbend,binding cord,Cee,Cee,Nox,2,70,3,defaulted,Lio,0.76,0.76,0.122,0.12,True,True,True
1315,74,signal,wind wrap,Oda,Kesh,Oda,2,73,1,late,Kesh,0.74,0.752,0.128,0.122,True,True,True
1316,74,orchard,seed satchel,Ivo,Suf,Ivo,3,74,1,late,Pim,0.76,0.76,0.12,0.12,True,True,True
1317,74,repair_ring,copper wire,Pax,Juno,Pax,2,72,2,defaulted,Juno,0.757,0.76,0.212,0.2,True,True,True
1318,74,riverbend,binding cord,Cee,Lio,Cee,2,70,4,defaulted,Lio,0.74,0.76,0.138,0.12,True,True,True
1319,74,roofward,shade cloth,Bex,Orr,Bex,2,68,6,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1321,74,signal,oil lantern,Ren,Milo,Ren,3,64,10,defaulted,Oda,0.738,0.76,0.164,0.14,True,True,True
1322,74,orchard,dry cord,Pim,Mara,Pim,2,71,3,defaulted,Mara,0.732,0.76,0.141,0.123,True,True,True
1323,74,repair_ring,cool cloth,Wren,Vale,Wren,2,72,2,defaulted,Vale,0.738,0.76,0.145,0.133,True,True,True
1324,74,riverbend,cedar plank,Ari,Nox,Ari,4,70,4,defaulted,Lio,0.759,0.76,0.175,0.151,True,True,True
1325,74,roofward,herb ledger,Sera,Fay,Sera,3,59,15,defaulted,Bex,0.76,0.76,0.155,0.131,True,True,True
1327,74,signal,wind wrap,Oda,Kesh,Oda,2,73,1,late,Kesh,0.752,0.76,0.122,0.12,True,True,True
1328,74,orchard,seed satchel,Ivo,Suf,Ivo,3,74,1,late,Pim,0.76,0.76,0.12,0.12,True,True,True
1329,74,repair_ring,copper wire,Pax,Juno,Pax,2,72,2,defaulted,Juno,0.746,0.76,0.216,0.204,True,True,True
1330,74,riverbend,binding cord,Cee,Lio,Cee,2,70,4,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1331,74,roofward,shade cloth,Bex,Orr,Bex,2,68,6,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1332,75,signal,wind wrap,Oda,Ren,Kesh,2,73,2,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
1333,75,orchard,seed satchel,Ivo,Pim,Suf,3,74,1,late,Pim,0.76,0.76,0.121,0.12,True,True,True
1334,75,repair_ring,copper wire,Pax,Wren,Juno,2,72,3,defaulted,Juno,0.758,0.76,0.167,0.149,True,True,True
1335,75,riverbend,binding cord,Cee,Ari,Lio,2,70,5,defaulted,Lio,0.74,0.76,0.231,0.207,True,True,True
1336,75,roofward,shade cloth,Bex,Sera,Orr,2,68,7,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1337,75,archive,signal spool,Nia,Vell,Rin,3,75,1,late,Vell,0.76,0.76,0.12,0.12,True,True,True
1338,75,signal,oil lantern,Ren,Oda,Milo,3,64,11,defaulted,Oda,0.76,0.76,0.149,0.125,True,True,True
1339,75,orchard,dry cord,Pim,Ivo,Mara,2,71,4,defaulted,Mara,0.745,0.76,0.172,0.148,True,True,True
1340,75,repair_ring,cool cloth,Wren,Pax,Vale,2,72,3,defaulted,Vale,0.738,0.76,0.145,0.127,True,True,True
1341,75,riverbend,cedar plank,Ari,Cee,Nox,4,70,5,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1343,75,archive,memory tag,Vell,Nia,Toma,2,75,1,late,Toma,0.746,0.758,0.155,0.149,True,True,True
1344,75,signal,wind wrap,Oda,Ren,Kesh,2,73,2,defaulted,Kesh,0.759,0.76,0.12,0.12,True,True,True
1345,75,orchard,seed satchel,Ivo,Pim,Suf,3,74,1,late,Pim,0.76,0.76,0.12,0.12,True,True,True
1346,75,repair_ring,copper wire,Pax,Wren,Juno,2,72,3,defaulted,Juno,0.746,0.76,0.165,0.147,True,True,True
1347,75,riverbend,binding cord,Cee,Ari,Lio,2,70,5,defaulted,Lio,0.759,0.76,0.207,0.183,True,True,True
1348,75,roofward,shade cloth,Bex,Sera,Orr,2,68,7,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1349,75,archive,signal spool,Nia,Vell,Rin,3,75,1,late,Vell,0.746,0.758,0.136,0.13,True,True,True
1350,76,orchard,seed satchel,Ivo,Mara,Pim,3,74,2,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
1351,76,repair_ring,copper wire,Pax,Vale,Wren,2,72,4,defaulted,Juno,0.759,0.76,0.133,0.12,True,True,True
1352,76,riverbend,binding cord,Cee,Nox,Ari,2,70,6,defaulted,Lio,0.74,0.76,0.159,0.135,True,True,True
1354,76,archive,signal spool,Nia,Toma,Vell,3,75,1,late,Vell,0.751,0.76,0.133,0.127,True,True,True
1355,76,signal,oil lantern,Ren,Kesh,Oda,3,64,12,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
1356,76,orchard,dry cord,Pim,Suf,Ivo,2,71,5,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
1357,76,repair_ring,cool cloth,Wren,Juno,Pax,2,72,4,defaulted,Vale,0.74,0.76,0.212,0.188,True,True,True
1358,76,riverbend,cedar plank,Ari,Lio,Cee,4,70,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1360,76,archive,memory tag,Vell,Rin,Nia,2,75,1,late,Toma,0.746,0.758,0.136,0.13,True,True,True
1361,76,signal,wind wrap,Oda,Milo,Ren,2,73,3,defaulted,Kesh,0.74,0.76,0.148,0.13,True,True,True
1362,76,orchard,seed satchel,Ivo,Mara,Pim,3,74,2,defaulted,Pim,0.759,0.76,0.12,0.12,True,True,True
1363,76,repair_ring,copper wire,Pax,Vale,Wren,2,72,4,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
1366,76,archive,signal spool,Nia,Toma,Vell,3,75,1,late,Vell,0.746,0.758,0.143,0.137,True,True,True
1367,76,signal,oil lantern,Ren,Kesh,Oda,3,64,12,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
1368,77,repair_ring,copper wire,Pax,Pax,Vale,2,72,5,defaulted,Juno,0.76,0.76,0.127,0.12,True,True,True
1370,77,roofward,shade cloth,Bex,Bex,Fay,2,77,1,late,Orr,0.76,0.76,0.12,0.12,True,True,True
1371,77,archive,signal spool,Nia,Nia,Toma,3,75,2,defaulted,Vell,0.758,0.76,0.149,0.137,True,True,True
1372,77,signal,oil lantern,Ren,Ren,Kesh,3,64,13,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
1373,77,orchard,dry cord,Pim,Pim,Suf,2,71,6,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
1374,77,repair_ring,cool cloth,Wren,Wren,Juno,2,72,5,defaulted,Vale,0.74,0.76,0.155,0.131,True,True,True
1375,77,riverbend,cedar plank,Ari,Ari,Lio,4,70,7,defaulted,Lio,0.759,0.76,0.183,0.159,True,True,True
1376,77,roofward,herb ledger,Sera,Sera,Orr,3,77,1,late,Bex,0.746,0.758,0.136,0.13,True,True,True
1377,77,archive,memory tag,Vell,Vell,Rin,2,75,2,defaulted,Toma,0.738,0.76,0.138,0.126,True,True,True
1378,77,signal,wind wrap,Oda,Oda,Milo,2,73,4,defaulted,Kesh,0.74,0.76,0.133,0.12,True,True,True
1379,77,orchard,seed satchel,Ivo,Ivo,Mara,3,74,3,defaulted,Pim,0.76,0.76,0.145,0.127,True,True,True
1380,77,repair_ring,copper wire,Pax,Pax,Vale,2,72,5,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
1382,77,roofward,shade cloth,Bex,Bex,Fay,2,77,1,late,Orr,0.76,0.76,0.12,0.12,True,True,True
1383,77,archive,signal spool,Nia,Nia,Toma,3,75,2,defaulted,Vell,0.746,0.76,0.153,0.141,True,True,True
1384,77,signal,oil lantern,Ren,Ren,Kesh,3,64,13,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
1385,77,orchard,dry cord,Pim,Pim,Suf,2,71,6,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
1387,78,roofward,shade cloth,Bex,Orr,Bex,2,77,1,late,Orr,0.752,0.76,0.133,0.127,True,True,True
1388,78,archive,signal spool,Nia,Rin,Nia,3,75,3,defaulted,Vell,0.758,0.76,0.13,0.12,True,True,True
1389,78,signal,oil lantern,Ren,Milo,Ren,3,64,14,defaulted,Oda,0.76,0.76,0.13,0.12,True,True,True
1390,78,orchard,dry cord,Pim,Mara,Pim,2,71,7,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
1391,78,repair_ring,cool cloth,Wren,Vale,Wren,2,72,6,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
1392,78,riverbend,cedar plank,Ari,Nox,Ari,4,70,8,defaulted,Lio,0.76,0.76,0.135,0.12,True,True,True
1393,78,roofward,herb ledger,Sera,Fay,Sera,3,77,1,late,Bex,0.745,0.757,0.144,0.138,True,True,True
1394,78,archive,memory tag,Vell,Toma,Vell,2,75,3,defaulted,Toma,0.738,0.76,0.145,0.127,True,True,True
1395,78,signal,wind wrap,Oda,Kesh,Oda,2,73,5,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
1396,78,orchard,seed satchel,Ivo,Suf,Ivo,3,74,4,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
1397,78,repair_ring,copper wire,Pax,Juno,Pax,2,72,6,defaulted,Juno,0.76,0.76,0.188,0.164,True,True,True
1399,78,roofward,shade cloth,Bex,Orr,Bex,2,77,1,late,Orr,0.76,0.76,0.127,0.121,True,True,True
1400,78,archive,signal spool,Nia,Rin,Nia,3,75,3,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
1401,78,signal,oil lantern,Ren,Milo,Ren,3,64,14,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
1402,78,orchard,dry cord,Pim,Mara,Pim,2,71,7,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
1403,78,repair_ring,cool cloth,Wren,Vale,Wren,2,72,6,defaulted,Vale,0.76,0.76,0.12,0.12,True,True,True
1404,79,roofward,shade cloth,Bex,Sera,Orr,2,77,2,defaulted,Orr,0.76,0.76,0.127,0.12,True,True,True
1405,79,archive,signal spool,Nia,Vell,Rin,3,75,4,defaulted,Vell,0.759,0.76,0.126,0.12,True,True,True
1406,79,signal,oil lantern,Ren,Oda,Milo,3,64,15,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
1407,79,orchard,dry cord,Pim,Ivo,Mara,2,71,8,defaulted,Mara,0.746,0.76,0.143,0.12,True,True,True
1409,79,riverbend,cedar plank,Ari,Cee,Nox,4,70,9,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
1410,79,roofward,herb ledger,Sera,Bex,Fay,3,77,2,defaulted,Bex,0.746,0.76,0.136,0.124,True,True,True
1411,79,archive,memory tag,Vell,Nia,Toma,2,75,4,defaulted,Toma,0.74,0.76,0.149,0.125,True,True,True
1412,79,signal,wind wrap,Oda,Ren,Kesh,2,73,6,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
1413,79,orchard,seed satchel,Ivo,Pim,Suf,3,74,5,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
1414,79,repair_ring,copper wire,Pax,Wren,Juno,2,72,7,defaulted,Juno,0.759,0.76,0.131,0.12,True,True,True
1415,79,riverbend,binding cord,Cee,Ari,Lio,2,79,1,late,Lio,0.74,0.752,0.167,0.161,True,True,True
1416,79,roofward,shade cloth,Bex,Sera,Orr,2,77,2,defaulted,Orr,0.759,0.76,0.12,0.12,True,True,True
1417,79,archive,signal spool,Nia,Vell,Rin,3,75,4,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
1418,79,signal,oil lantern,Ren,Oda,Milo,3,64,15,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
1421,79,riverbend,cedar plank,Ari,Cee,Nox,4,70,9,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
1422,80,archive,signal spool,Nia,Toma,Vell,3,75,5,defaulted,Vell,0.76,0.76,0.127,0.12,True,True,True
1423,80,signal,oil lantern,Ren,Kesh,Oda,3,64,16,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
1424,80,orchard,dry cord,Pim,Suf,Ivo,2,80,1,late,Mara,0.746,0.758,0.136,0.13,True,True,True
1426,80,riverbend,cedar plank,Ari,Lio,Cee,4,70,10,defaulted,Lio,0.738,0.76,0.128,0.12,True,True,True
1427,80,roofward,herb ledger,Sera,Orr,Bex,3,77,3,defaulted,Bex,0.746,0.76,0.137,0.12,True,True,True
1428,80,archive,memory tag,Vell,Rin,Nia,2,75,5,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
1429,80,signal,wind wrap,Oda,Milo,Ren,2,73,7,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
1431,80,repair_ring,copper wire,Pax,Vale,Wren,2,72,8,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
1432,80,riverbend,binding cord,Cee,Nox,Ari,2,79,1,late,Lio,0.74,0.752,0.128,0.122,True,True,True
1433,80,roofward,shade cloth,Bex,Fay,Sera,2,77,3,defaulted,Orr,0.76,0.76,0.135,0.12,True,True,True
1434,80,archive,signal spool,Nia,Toma,Vell,3,75,5,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
1435,80,signal,oil lantern,Ren,Kesh,Oda,3,64,16,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
1436,80,orchard,dry cord,Pim,Suf,Ivo,2,80,1,late,Mara,0.76,0.76,0.127,0.121,True,True,True
1438,80,riverbend,cedar plank,Ari,Lio,Cee,4,70,10,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
1439,80,roofward,herb ledger,Sera,Orr,Bex,3,77,3,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
1440,81,signal,oil lantern,Ren,Ren,Kesh,3,64,17,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
1442,81,repair_ring,cool cloth,Wren,Wren,Juno,2,81,1,late,Vale,0.74,0.752,0.128,0.122,True,True,True
1443,81,riverbend,cedar plank,Ari,Ari,Lio,4,70,11,defaulted,Lio,0.752,0.76,0.161,0.137,True,True,True
1444,81,roofward,herb ledger,Sera,Sera,Orr,3,77,4,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
1445,81,archive,memory tag,Vell,Vell,Rin,2,75,6,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
1446,81,signal,wind wrap,Oda,Oda,Milo,2,73,8,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
1448,81,repair_ring,copper wire,Pax,Pax,Vale,2,72,9,defaulted,Juno,0.74,0.76,0.128,0.12,True,True,True
1449,81,riverbend,binding cord,Cee,Cee,Nox,2,79,2,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1450,81,roofward,shade cloth,Bex,Bex,Fay,2,77,4,defaulted,Orr,0.76,0.76,0.121,0.12,True,True,True
1451,81,archive,signal spool,Nia,Nia,Toma,3,75,6,defaulted,Vell,0.76,0.76,0.125,0.12,True,True,True
1454,81,repair_ring,cool cloth,Wren,Wren,Juno,2,81,1,late,Vale,0.752,0.76,0.122,0.12,True,True,True
1455,81,riverbend,cedar plank,Ari,Ari,Lio,4,70,11,defaulted,Lio,0.74,0.76,0.145,0.121,True,True,True
1456,81,roofward,herb ledger,Sera,Sera,Orr,3,77,4,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
1457,81,archive,memory tag,Vell,Vell,Rin,2,75,6,defaulted,Toma,0.76,0.76,0.12,0.12,True,True,True
1459,82,repair_ring,cool cloth,Wren,Vale,Wren,2,81,1,late,Vale,0.74,0.752,0.128,0.122,True,True,True
1460,82,riverbend,cedar plank,Ari,Nox,Ari,4,70,12,defaulted,Lio,0.752,0.76,0.122,0.12,True,True,True
1461,82,roofward,herb ledger,Sera,Fay,Sera,3,77,5,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
1462,82,archive,memory tag,Vell,Toma,Vell,2,75,7,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
1465,82,repair_ring,copper wire,Pax,Juno,Pax,2,72,10,defaulted,Juno,0.738,0.76,0.172,0.148,True,True,True
1466,82,riverbend,binding cord,Cee,Lio,Cee,2,79,3,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1467,82,roofward,shade cloth,Bex,Orr,Bex,2,77,5,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1468,82,archive,signal spool,Nia,Rin,Nia,3,75,7,defaulted,Vell,0.759,0.76,0.12,0.12,True,True,True
1469,82,signal,oil lantern,Ren,Milo,Ren,3,82,1,late,Oda,0.76,0.76,0.12,0.12,True,True,True
1471,82,repair_ring,cool cloth,Wren,Vale,Wren,2,81,1,late,Vale,0.752,0.76,0.122,0.12,True,True,True
1472,82,riverbend,cedar plank,Ari,Nox,Ari,4,70,12,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
1473,82,roofward,herb ledger,Sera,Fay,Sera,3,77,5,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
1476,83,repair_ring,cool cloth,Wren,Pax,Vale,2,81,2,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
1477,83,riverbend,cedar plank,Ari,Cee,Nox,4,70,13,defaulted,Lio,0.759,0.76,0.12,0.12,True,True,True
1478,83,roofward,herb ledger,Sera,Bex,Fay,3,77,6,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
1481,83,orchard,seed satchel,Ivo,Pim,Suf,3,83,1,late,Pim,0.752,0.76,0.133,0.127,True,True,True
1482,83,repair_ring,copper wire,Pax,Wren,Juno,2,72,11,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
1483,83,riverbend,binding cord,Cee,Ari,Lio,2,79,4,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1484,83,roofward,shade cloth,Bex,Sera,Orr,2,77,6,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
1485,83,archive,signal spool,Nia,Vell,Rin,3,75,8,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
1486,83,signal,oil lantern,Ren,Oda,Milo,3,82,1,late,Oda,0.759,0.76,0.12,0.12,True,True,True
1487,83,orchard,dry cord,Pim,Ivo,Mara,2,83,1,late,Mara,0.745,0.757,0.136,0.13,True,True,True
1488,83,repair_ring,cool cloth,Wren,Pax,Vale,2,81,2,defaulted,Vale,0.759,0.76,0.12,0.12,True,True,True
1489,83,riverbend,cedar plank,Ari,Cee,Nox,4,70,13,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
1490,83,roofward,herb ledger,Sera,Bex,Fay,3,77,6,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
1493,83,orchard,seed satchel,Ivo,Pim,Suf,3,83,1,late,Pim,0.746,0.758,0.143,0.137,True,True,True
1494,84,riverbend,cedar plank,Ari,Lio,Cee,4,70,14,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1495,84,roofward,herb ledger,Sera,Orr,Bex,3,77,7,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
1496,84,archive,memory tag,Vell,Rin,Nia,2,84,1,late,Toma,0.74,0.752,0.128,0.122,True,True,True
1498,84,orchard,seed satchel,Ivo,Mara,Pim,3,83,1,late,Pim,0.751,0.76,0.133,0.127,True,True,True
1499,84,repair_ring,copper wire,Pax,Vale,Wren,2,72,12,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
1500,84,riverbend,binding cord,Cee,Nox,Ari,2,79,5,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1501,84,roofward,shade cloth,Bex,Fay,Sera,2,77,7,defaulted,Orr,0.759,0.76,0.12,0.12,True,True,True
1502,84,archive,signal spool,Nia,Toma,Vell,3,75,9,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
1503,84,signal,oil lantern,Ren,Kesh,Oda,3,82,2,defaulted,Oda,0.746,0.76,0.136,0.124,True,True,True
1504,84,orchard,dry cord,Pim,Suf,Ivo,2,83,1,late,Mara,0.746,0.758,0.137,0.131,True,True,True
1505,84,repair_ring,cool cloth,Wren,Juno,Pax,2,81,3,defaulted,Vale,0.74,0.76,0.156,0.138,True,True,True
1506,84,riverbend,cedar plank,Ari,Lio,Cee,4,70,14,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
1508,84,archive,memory tag,Vell,Rin,Nia,2,84,1,late,Toma,0.752,0.76,0.122,0.12,True,True,True
1510,84,orchard,seed satchel,Ivo,Mara,Pim,3,83,1,late,Pim,0.746,0.758,0.143,0.137,True,True,True
1511,84,repair_ring,copper wire,Pax,Vale,Wren,2,72,12,defaulted,Juno,0.74,0.76,0.128,0.12,True,True,True
1513,85,archive,memory tag,Vell,Vell,Rin,2,84,1,late,Toma,0.74,0.752,0.128,0.122,True,True,True
1514,85,signal,wind wrap,Oda,Oda,Milo,2,85,1,late,Kesh,0.76,0.76,0.12,0.12,True,True,True
1515,85,orchard,seed satchel,Ivo,Ivo,Mara,3,83,2,defaulted,Pim,0.757,0.76,0.13,0.12,True,True,True
1516,85,repair_ring,copper wire,Pax,Pax,Vale,2,72,13,defaulted,Juno,0.759,0.76,0.12,0.12,True,True,True
1517,85,riverbend,binding cord,Cee,Cee,Nox,2,79,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1519,85,archive,signal spool,Nia,Nia,Toma,3,75,10,defaulted,Vell,0.738,0.76,0.128,0.12,True,True,True
1520,85,signal,oil lantern,Ren,Ren,Kesh,3,82,3,defaulted,Oda,0.732,0.76,0.141,0.123,True,True,True
1521,85,orchard,dry cord,Pim,Pim,Suf,2,83,2,defaulted,Mara,0.738,0.76,0.145,0.133,True,True,True
1522,85,repair_ring,cool cloth,Wren,Wren,Juno,2,81,4,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
1523,85,riverbend,cedar plank,Ari,Ari,Lio,4,70,15,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1525,85,archive,memory tag,Vell,Vell,Rin,2,84,1,late,Toma,0.752,0.76,0.122,0.12,True,True,True
1526,85,signal,wind wrap,Oda,Oda,Milo,2,85,1,late,Kesh,0.76,0.76,0.12,0.12,True,True,True
1527,85,orchard,seed satchel,Ivo,Ivo,Mara,3,83,2,defaulted,Pim,0.746,0.76,0.136,0.124,True,True,True
1528,85,repair_ring,copper wire,Pax,Pax,Vale,2,72,13,defaulted,Juno,0.74,0.76,0.128,0.12,True,True,True
1529,85,riverbend,binding cord,Cee,Cee,Nox,2,79,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
1530,86,archive,memory tag,Vell,Toma,Vell,2,84,2,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
