tick_id,day,week,settlement_id,resident_id,food_item,water_source,shelter_id,food_stock_before,food_stock_after,water_stock_before,water_stock_after,shelter_occupancy,shelter_capacity,hunger_before,hunger_after,thirst_before,thirst_after,ration_policy,economy_visible,reserve_floor_preserved
1222,77,11,orchid_engine,Dax,steam tea,valve cistern,orchid bay,180.0,180.0,165.68,165.9,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1223,77,11,moss_ward,Tala,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1224,77,11,glass_harbor,Nia,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1225,77,11,cinder_garden,Pax,cool mash,cool basin,cool basin,180.0,180.0,156.58,156.7,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1226,77,11,lichen_bridge,Rin,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1227,77,11,orchid_engine,Eli,gear stew,condense pan,sleep cot,180.0,180.0,165.9,166.12,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1228,77,11,moss_ward,Ari,root cakes,spring pipe,moss hall,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1229,77,11,glass_harbor,Oren,salt porridge,cistern,net room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1230,77,11,cinder_garden,Vale,ember fruit,dew tray,shade tent,180.0,180.0,156.7,156.82,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1231,77,11,lichen_bridge,Sol,bridge stew,wall seep,meal room,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1232,78,12,moss_ward,Ari,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1233,78,12,glass_harbor,Oren,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1234,78,12,cinder_garden,Vale,cool mash,cool basin,seed shelf,180.0,180.0,156.82,156.94,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1235,78,12,lichen_bridge,Sol,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1236,78,12,orchid_engine,Bea,gear stew,condense pan,orchid bay,180.0,180.0,166.12,166.34,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1237,78,12,moss_ward,Fay,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1238,78,12,glass_harbor,Puck,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1239,78,12,cinder_garden,Wren,ember fruit,dew tray,cool basin,180.0,180.0,156.94,157.06,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1240,78,12,lichen_bridge,Kio,bridge stew,wall seep,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1241,78,12,orchid_engine,Cai,orchid rice,valve cistern,sleep cot,180.0,180.0,166.34,166.56,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1242,78,12,moss_ward,Milo,broth,rain jar,moss hall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1243,78,12,glass_harbor,Sera,tea loaf,fog catcher,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1244,78,12,cinder_garden,Juno,seed meal,cool basin,shade tent,180.0,180.0,157.06,157.18,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1245,78,12,lichen_bridge,Luma,rope grain,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1246,78,12,orchid_engine,Dax,steam tea,condense pan,warm vent,180.0,180.0,166.56,166.78,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1247,78,12,moss_ward,Tala,moss bread,spring pipe,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1248,79,12,cinder_garden,Juno,seed meal,dew tray,cool basin,180.0,180.0,157.18,157.3,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1249,79,12,lichen_bridge,Luma,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1250,79,12,orchid_engine,Dax,steam tea,valve cistern,sleep cot,180.0,180.0,166.78,167.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1251,79,12,moss_ward,Tala,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
1252,79,12,glass_harbor,Nia,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1253,79,12,cinder_garden,Pax,cool mash,cool basin,shade tent,180.0,180.0,157.3,157.42,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1254,79,12,lichen_bridge,Rin,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1255,79,12,orchid_engine,Eli,gear stew,condense pan,warm vent,180.0,180.0,167.0,167.22,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1256,79,12,moss_ward,Ari,root cakes,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1257,79,12,glass_harbor,Oren,salt porridge,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1258,79,12,cinder_garden,Vale,ember fruit,dew tray,seed shelf,180.0,180.0,157.42,157.54,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1259,79,12,lichen_bridge,Sol,bridge stew,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1260,79,12,orchid_engine,Bea,orchid rice,valve cistern,orchid bay,180.0,180.0,167.22,167.44,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1261,79,12,moss_ward,Fay,broth,rain jar,root alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1262,79,12,glass_harbor,Puck,tea loaf,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1263,79,12,cinder_garden,Wren,seed meal,cool basin,cool basin,180.0,180.0,157.54,157.66,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1264,80,12,orchid_engine,Bea,orchid rice,condense pan,warm vent,180.0,180.0,167.44,167.56,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1265,80,12,moss_ward,Fay,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1266,80,12,glass_harbor,Puck,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1267,80,12,cinder_garden,Wren,seed meal,dew tray,seed shelf,180.0,180.0,157.66,157.88,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1268,80,12,lichen_bridge,Kio,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1269,80,12,orchid_engine,Cai,steam tea,valve cistern,orchid bay,180.0,180.0,167.56,167.68,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1270,80,12,moss_ward,Milo,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1271,80,12,glass_harbor,Sera,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1272,80,12,cinder_garden,Juno,cool mash,cool basin,cool basin,180.0,180.0,157.88,158.1,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1273,80,12,lichen_bridge,Luma,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1274,80,12,orchid_engine,Dax,gear stew,condense pan,sleep cot,180.0,180.0,167.68,167.8,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1275,80,12,moss_ward,Tala,root cakes,spring pipe,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1276,80,12,glass_harbor,Nia,salt porridge,cistern,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1277,80,12,cinder_garden,Pax,ember fruit,dew tray,shade tent,180.0,180.0,158.1,158.32,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1278,80,12,lichen_bridge,Rin,bridge stew,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1279,80,12,orchid_engine,Eli,orchid rice,valve cistern,warm vent,180.0,180.0,167.8,167.92,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1280,81,12,glass_harbor,Nia,salt porridge,fog catcher,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1281,81,12,cinder_garden,Pax,ember fruit,cool basin,cool basin,180.0,180.0,158.32,158.54,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1282,81,12,lichen_bridge,Rin,bridge stew,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1283,81,12,orchid_engine,Eli,orchid rice,condense pan,sleep cot,180.0,180.0,167.92,168.14,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1284,81,12,moss_ward,Ari,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1285,81,12,glass_harbor,Oren,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1286,81,12,cinder_garden,Vale,seed meal,dew tray,shade tent,180.0,180.0,158.54,158.76,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1287,81,12,lichen_bridge,Sol,rope grain,wall seep,meal room,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1288,81,12,orchid_engine,Bea,steam tea,valve cistern,warm vent,180.0,180.0,168.14,168.36,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1289,81,12,moss_ward,Fay,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1290,81,12,glass_harbor,Puck,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1291,81,12,cinder_garden,Wren,cool mash,cool basin,seed shelf,180.0,180.0,158.76,158.98,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1292,81,12,lichen_bridge,Kio,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1293,81,12,orchid_engine,Cai,gear stew,condense pan,orchid bay,180.0,180.0,168.36,168.58,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1294,81,12,moss_ward,Milo,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1295,81,12,glass_harbor,Sera,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1296,82,12,lichen_bridge,Kio,lichen soup,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1297,82,12,orchid_engine,Cai,gear stew,valve cistern,warm vent,180.0,180.0,168.58,168.8,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1298,82,12,moss_ward,Milo,root cakes,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1299,82,12,glass_harbor,Sera,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1300,82,12,cinder_garden,Juno,ember fruit,cool basin,seed shelf,180.0,180.0,158.98,159.1,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1301,82,12,lichen_bridge,Luma,bridge stew,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1302,82,12,orchid_engine,Dax,orchid rice,condense pan,orchid bay,180.0,180.0,168.8,169.02,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1303,82,12,moss_ward,Tala,broth,spring pipe,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1304,82,12,glass_harbor,Nia,tea loaf,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1305,82,12,cinder_garden,Pax,seed meal,dew tray,cool basin,180.0,180.0,159.1,159.22,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1306,82,12,lichen_bridge,Rin,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1307,82,12,orchid_engine,Eli,steam tea,valve cistern,sleep cot,180.0,180.0,169.02,169.24,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1308,82,12,moss_ward,Ari,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1309,82,12,glass_harbor,Oren,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1310,82,12,cinder_garden,Vale,cool mash,cool basin,shade tent,180.0,180.0,159.22,159.34,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1311,82,12,lichen_bridge,Sol,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1312,83,12,moss_ward,Ari,moss bread,spring pipe,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1313,83,12,glass_harbor,Oren,kelp roll,cistern,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1314,83,12,cinder_garden,Vale,cool mash,dew tray,cool basin,180.0,180.0,159.34,159.46,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1315,83,12,lichen_bridge,Sol,lichen soup,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1316,83,12,orchid_engine,Bea,gear stew,valve cistern,sleep cot,180.0,180.0,169.24,169.46,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1317,83,12,moss_ward,Fay,root cakes,rain jar,moss hall,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1318,83,12,glass_harbor,Puck,salt porridge,fog catcher,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1319,83,12,cinder_garden,Wren,ember fruit,cool basin,shade tent,180.0,180.0,159.46,159.58,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1320,83,12,lichen_bridge,Kio,bridge stew,meal cistern,meal room,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1321,83,12,orchid_engine,Cai,orchid rice,condense pan,warm vent,180.0,180.0,169.46,169.68,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1322,83,12,moss_ward,Milo,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1323,83,12,glass_harbor,Sera,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1324,83,12,cinder_garden,Juno,seed meal,dew tray,seed shelf,180.0,180.0,159.58,159.7,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1325,83,12,lichen_bridge,Luma,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1326,83,12,orchid_engine,Dax,steam tea,valve cistern,orchid bay,180.0,180.0,169.68,169.9,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1327,83,12,moss_ward,Tala,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1328,84,12,cinder_garden,Juno,seed meal,cool basin,shade tent,180.0,180.0,159.7,159.82,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1329,84,12,lichen_bridge,Luma,rope grain,meal cistern,meal room,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1330,84,12,orchid_engine,Dax,steam tea,condense pan,warm vent,180.0,180.0,169.9,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1331,84,12,moss_ward,Tala,moss bread,spring pipe,dry loft,180.0,180.0,170.0,170.0,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
1332,84,12,glass_harbor,Nia,kelp roll,cistern,lamp bunk,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1333,84,12,cinder_garden,Pax,cool mash,dew tray,seed shelf,180.0,180.0,159.82,159.94,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1334,84,12,lichen_bridge,Rin,lichen soup,wall seep,rest alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1335,84,12,orchid_engine,Eli,gear stew,valve cistern,orchid bay,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1336,84,12,moss_ward,Ari,root cakes,rain jar,root alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1337,84,12,glass_harbor,Oren,salt porridge,fog catcher,steam alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1338,84,12,cinder_garden,Vale,ember fruit,cool basin,cool basin,180.0,180.0,159.94,160.06,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1339,84,12,lichen_bridge,Sol,bridge stew,meal cistern,lichen wall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1340,84,12,orchid_engine,Bea,orchid rice,condense pan,sleep cot,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1341,84,12,moss_ward,Fay,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1342,84,12,glass_harbor,Puck,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1343,84,12,cinder_garden,Wren,seed meal,dew tray,shade tent,180.0,180.0,160.06,160.18,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1344,85,13,orchid_engine,Bea,gear stew,valve cistern,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1345,85,13,moss_ward,Fay,root cakes,rain jar,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1346,85,13,glass_harbor,Puck,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1347,85,13,cinder_garden,Wren,ember fruit,cool basin,seed shelf,180.0,180.0,160.18,160.4,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1348,85,13,lichen_bridge,Kio,bridge stew,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1349,85,13,orchid_engine,Cai,orchid rice,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1350,85,13,moss_ward,Milo,broth,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1351,85,13,glass_harbor,Sera,tea loaf,cistern,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1352,85,13,cinder_garden,Juno,seed meal,dew tray,cool basin,180.0,180.0,160.4,160.62,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1353,85,13,lichen_bridge,Luma,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1354,85,13,orchid_engine,Dax,steam tea,valve cistern,sleep cot,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1355,85,13,moss_ward,Tala,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1356,85,13,glass_harbor,Nia,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1357,85,13,cinder_garden,Pax,cool mash,cool basin,shade tent,180.0,180.0,160.62,160.84,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1358,85,13,lichen_bridge,Rin,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1359,85,13,orchid_engine,Eli,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1360,86,13,glass_harbor,Nia,kelp roll,cistern,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1361,86,13,cinder_garden,Pax,cool mash,dew tray,cool basin,180.0,180.0,160.84,161.06,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1362,86,13,lichen_bridge,Rin,lichen soup,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1363,86,13,orchid_engine,Eli,gear stew,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1364,86,13,moss_ward,Ari,root cakes,rain jar,moss hall,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1365,86,13,glass_harbor,Oren,salt porridge,fog catcher,net room,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1366,86,13,cinder_garden,Vale,ember fruit,cool basin,shade tent,180.0,180.0,161.06,161.28,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1367,86,13,lichen_bridge,Sol,bridge stew,meal cistern,meal room,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1368,86,13,orchid_engine,Bea,orchid rice,condense pan,warm vent,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1369,86,13,moss_ward,Fay,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1370,86,13,glass_harbor,Puck,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1371,86,13,cinder_garden,Wren,seed meal,dew tray,seed shelf,180.0,180.0,161.28,161.5,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1372,86,13,lichen_bridge,Kio,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1373,86,13,orchid_engine,Cai,steam tea,valve cistern,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1374,86,13,moss_ward,Milo,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1375,86,13,glass_harbor,Sera,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1376,87,13,lichen_bridge,Kio,rope grain,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1377,87,13,orchid_engine,Cai,steam tea,condense pan,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1378,87,13,moss_ward,Milo,moss bread,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1379,87,13,glass_harbor,Sera,kelp roll,cistern,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1380,87,13,cinder_garden,Juno,cool mash,dew tray,seed shelf,180.0,180.0,161.5,161.62,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1381,87,13,lichen_bridge,Luma,lichen soup,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
