tick_id,day,settlement_id,resident_id,animation_id,gaze_keyframes,posture_keyframes,gesture_keyframes,duration_ms,loop_mode,relationship,queue_pressure,trust_repair_need,animation_matches_state,visible_animation_timeline,not_private_workspace_dump
447,25,signal,Kesh,anim:signal:Kesh:224,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.813,0.343,0.0,True,True,True
448,25,orchard,Ivo,anim:orchard:Ivo:222,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
448,25,orchard,Mara,anim:orchard:Mara:223,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.845,0.322,0.0,True,True,True
448,25,orchard,Pim,anim:orchard:Pim:224,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
449,25,repair_ring,Juno,anim:repair_ring:Juno:222,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.886,0.28,0.0,True,True,True
449,25,repair_ring,Pax,anim:repair_ring:Pax:223,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.868,0.28,0.0,True,True,True
449,25,repair_ring,Vale,anim:repair_ring:Vale:224,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
450,26,roofward,Fay,anim:roofward:Fay:225,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.818,0.32,0.0,True,True,True
450,26,roofward,Sera,anim:roofward:Sera:226,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
450,26,roofward,Orr,anim:roofward:Orr:227,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
451,26,archive,Nia,anim:archive:Nia:225,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.28,0.0,True,True,True
451,26,archive,Toma,anim:archive:Toma:226,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.873,0.272,0.0,True,True,True
451,26,archive,Vell,anim:archive:Vell:227,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
452,26,signal,Milo,anim:signal:Milo:225,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.819,0.362,0.0044,True,True,True
452,26,signal,Ren,anim:signal:Ren:226,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.801,0.343,0.062,True,True,True
452,26,signal,Kesh,anim:signal:Kesh:227,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.82,0.335,0.0,True,True,True
453,26,orchard,Ivo,anim:orchard:Ivo:225,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.33,0.0,True,True,True
453,26,orchard,Mara,anim:orchard:Mara:226,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
453,26,orchard,Pim,anim:orchard:Pim:227,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
454,26,repair_ring,Juno,anim:repair_ring:Juno:225,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.886,0.28,0.0,True,True,True
454,26,repair_ring,Pax,anim:repair_ring:Pax:226,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.868,0.282,0.0,True,True,True
454,26,repair_ring,Vale,anim:repair_ring:Vale:227,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
455,26,riverbend,Ari,anim:riverbend:Ari:225,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.807,0.347,0.0836,True,True,True
455,26,riverbend,Lio,anim:riverbend:Lio:226,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.748,0.408,0.2032,True,True,True
455,26,riverbend,Cee,anim:riverbend:Cee:227,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.761,0.36,0.0368,True,True,True
456,26,roofward,Fay,anim:roofward:Fay:228,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.83,0.322,0.0,True,True,True
456,26,roofward,Sera,anim:roofward:Sera:229,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
456,26,roofward,Orr,anim:roofward:Orr:230,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
457,26,archive,Nia,anim:archive:Nia:228,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.28,0.0,True,True,True
457,26,archive,Toma,anim:archive:Toma:229,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.887,0.274,0.0,True,True,True
457,26,archive,Vell,anim:archive:Vell:230,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
458,26,signal,Milo,anim:signal:Milo:228,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.819,0.362,0.0044,True,True,True
458,26,signal,Ren,anim:signal:Ren:229,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.801,0.343,0.062,True,True,True
458,26,signal,Kesh,anim:signal:Kesh:230,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.826,0.337,0.0,True,True,True
459,26,orchard,Ivo,anim:orchard:Ivo:228,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.82,0.33,0.0,True,True,True
459,26,orchard,Mara,anim:orchard:Mara:229,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
459,26,orchard,Pim,anim:orchard:Pim:230,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
460,26,repair_ring,Juno,anim:repair_ring:Juno:228,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.886,0.28,0.0,True,True,True
460,26,repair_ring,Pax,anim:repair_ring:Pax:229,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.868,0.282,0.0,True,True,True
460,26,repair_ring,Vale,anim:repair_ring:Vale:230,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
461,26,riverbend,Ari,anim:riverbend:Ari:228,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.807,0.347,0.0836,True,True,True
461,26,riverbend,Lio,anim:riverbend:Lio:229,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.748,0.408,0.2032,True,True,True
461,26,riverbend,Cee,anim:riverbend:Cee:230,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.767,0.362,0.026,True,True,True
462,26,roofward,Fay,anim:roofward:Fay:231,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
462,26,roofward,Sera,anim:roofward:Sera:232,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
462,26,roofward,Orr,anim:roofward:Orr:233,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
463,26,archive,Nia,anim:archive:Nia:231,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.28,0.0,True,True,True
463,26,archive,Toma,anim:archive:Toma:232,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.887,0.274,0.0,True,True,True
463,26,archive,Vell,anim:archive:Vell:233,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
464,26,signal,Milo,anim:signal:Milo:231,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.825,0.362,0.0044,True,True,True
464,26,signal,Ren,anim:signal:Ren:232,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.801,0.343,0.062,True,True,True
464,26,signal,Kesh,anim:signal:Kesh:233,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.826,0.337,0.0,True,True,True
465,26,orchard,Ivo,anim:orchard:Ivo:231,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.827,0.322,0.0,True,True,True
465,26,orchard,Mara,anim:orchard:Mara:232,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
465,26,orchard,Pim,anim:orchard:Pim:233,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.328,0.0,True,True,True
466,26,repair_ring,Juno,anim:repair_ring:Juno:231,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.886,0.28,0.0,True,True,True
466,26,repair_ring,Pax,anim:repair_ring:Pax:232,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
466,26,repair_ring,Vale,anim:repair_ring:Vale:233,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
467,26,riverbend,Ari,anim:riverbend:Ari:231,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.813,0.347,0.0836,True,True,True
467,26,riverbend,Lio,anim:riverbend:Lio:232,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.748,0.408,0.2032,True,True,True
467,26,riverbend,Cee,anim:riverbend:Cee:233,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.779,0.347,0.0,True,True,True
468,27,archive,Nia,anim:archive:Nia:234,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.861,0.272,0.0,True,True,True
468,27,archive,Toma,anim:archive:Toma:235,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
468,27,archive,Vell,anim:archive:Vell:236,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
469,27,signal,Milo,anim:signal:Milo:234,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.825,0.362,0.0044,True,True,True
469,27,signal,Ren,anim:signal:Ren:235,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.808,0.335,0.044,True,True,True
469,27,signal,Kesh,anim:signal:Kesh:236,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.844,0.337,0.0,True,True,True
470,27,orchard,Ivo,anim:orchard:Ivo:234,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
470,27,orchard,Mara,anim:orchard:Mara:235,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
470,27,orchard,Pim,anim:orchard:Pim:236,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.33,0.0,True,True,True
471,27,repair_ring,Juno,anim:repair_ring:Juno:234,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.886,0.282,0.0,True,True,True
471,27,repair_ring,Pax,anim:repair_ring:Pax:235,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
471,27,repair_ring,Vale,anim:repair_ring:Vale:236,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
472,27,riverbend,Ari,anim:riverbend:Ari:234,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.813,0.347,0.0836,True,True,True
472,27,riverbend,Lio,anim:riverbend:Lio:235,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.755,0.4,0.1852,True,True,True
472,27,riverbend,Cee,anim:riverbend:Cee:236,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.797,0.347,0.0,True,True,True
473,27,roofward,Fay,anim:roofward:Fay:234,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
473,27,roofward,Sera,anim:roofward:Sera:235,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
473,27,roofward,Orr,anim:roofward:Orr:236,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.33,0.0,True,True,True
474,27,archive,Nia,anim:archive:Nia:237,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
474,27,archive,Toma,anim:archive:Toma:238,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
474,27,archive,Vell,anim:archive:Vell:239,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
475,27,signal,Milo,anim:signal:Milo:237,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.825,0.362,0.0044,True,True,True
475,27,signal,Ren,anim:signal:Ren:238,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.337,0.0332,True,True,True
475,27,signal,Kesh,anim:signal:Kesh:239,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.844,0.337,0.0,True,True,True
476,27,orchard,Ivo,anim:orchard:Ivo:237,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
476,27,orchard,Mara,anim:orchard:Mara:238,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
476,27,orchard,Pim,anim:orchard:Pim:239,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.82,0.33,0.0,True,True,True
477,27,repair_ring,Juno,anim:repair_ring:Juno:237,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.886,0.282,0.0,True,True,True
477,27,repair_ring,Pax,anim:repair_ring:Pax:238,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
477,27,repair_ring,Vale,anim:repair_ring:Vale:239,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
478,27,riverbend,Ari,anim:riverbend:Ari:237,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.813,0.347,0.0836,True,True,True
478,27,riverbend,Lio,anim:riverbend:Lio:238,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.761,0.402,0.1744,True,True,True
478,27,riverbend,Cee,anim:riverbend:Cee:239,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.797,0.347,0.0,True,True,True
479,27,roofward,Fay,anim:roofward:Fay:237,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
479,27,roofward,Sera,anim:roofward:Sera:238,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
479,27,roofward,Orr,anim:roofward:Orr:239,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.82,0.33,0.0,True,True,True
480,27,archive,Nia,anim:archive:Nia:240,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
480,27,archive,Toma,anim:archive:Toma:241,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
480,27,archive,Vell,anim:archive:Vell:242,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
481,27,signal,Milo,anim:signal:Milo:240,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.825,0.362,0.0044,True,True,True
481,27,signal,Ren,anim:signal:Ren:241,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.814,0.337,0.0332,True,True,True
481,27,signal,Kesh,anim:signal:Kesh:242,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.85,0.337,0.0,True,True,True
482,27,orchard,Ivo,anim:orchard:Ivo:240,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
482,27,orchard,Mara,anim:orchard:Mara:241,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
482,27,orchard,Pim,anim:orchard:Pim:242,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.827,0.322,0.0,True,True,True
483,27,repair_ring,Juno,anim:repair_ring:Juno:240,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
483,27,repair_ring,Pax,anim:repair_ring:Pax:241,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
483,27,repair_ring,Vale,anim:repair_ring:Vale:242,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
484,27,riverbend,Ari,anim:riverbend:Ari:240,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.813,0.347,0.0836,True,True,True
484,27,riverbend,Lio,anim:riverbend:Lio:241,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.761,0.402,0.1744,True,True,True
484,27,riverbend,Cee,anim:riverbend:Cee:242,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.803,0.347,0.0,True,True,True
485,27,roofward,Fay,anim:roofward:Fay:240,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
485,27,roofward,Sera,anim:roofward:Sera:241,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.322,0.0,True,True,True
485,27,roofward,Orr,anim:roofward:Orr:242,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.827,0.322,0.0,True,True,True
486,28,signal,Milo,anim:signal:Milo:243,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.832,0.354,0.0,True,True,True
486,28,signal,Ren,anim:signal:Ren:244,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.832,0.337,0.0116,True,True,True
486,28,signal,Kesh,anim:signal:Kesh:245,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.85,0.337,0.0,True,True,True
487,28,orchard,Ivo,anim:orchard:Ivo:243,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
487,28,orchard,Mara,anim:orchard:Mara:244,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.854,0.324,0.0,True,True,True
487,28,orchard,Pim,anim:orchard:Pim:245,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.836,0.322,0.0,True,True,True
488,28,repair_ring,Juno,anim:repair_ring:Juno:243,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.274,0.0,True,True,True
488,28,repair_ring,Pax,anim:repair_ring:Pax:244,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.875,0.274,0.0,True,True,True
488,28,repair_ring,Vale,anim:repair_ring:Vale:245,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.893,0.276,0.0,True,True,True
489,28,riverbend,Ari,anim:riverbend:Ari:243,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.82,0.339,0.0656,True,True,True
