epoch_id,simulated_year,origin_id,destination_id,trade_good,route_age_years,route_reliability,conflict_risk,weather_risk,reciprocal_obligation,route_visible_on_map,bounded_trade
536,535,glass_harbor,moss_ward,lantern lenses,410,0.96,0.197859,0.284118,0.9,True,True
536,535,glass_harbor,orchid_engine,kelp cord,415,0.96,0.197859,0.314118,0.9,True,True
537,535,cinder_garden,lichen_bridge,seed meal,415,0.96,0.2092,0.19,0.9,True,True
537,535,cinder_garden,orchid_engine,shade poles,410,0.96,0.2092,0.22,0.9,True,True
538,535,lichen_bridge,moss_ward,rope kits,410,0.96,0.229741,0.195882,0.9,True,True
538,535,lichen_bridge,cinder_garden,signal bells,415,0.96,0.229741,0.225882,0.9,True,True
539,535,orchid_engine,glass_harbor,valve keys,415,0.96,0.250282,0.201765,0.9,True,True
539,535,orchid_engine,cinder_garden,orchid lamps,410,0.96,0.250282,0.231765,0.9,True,True
540,540,moss_ward,glass_harbor,dry cloaks,420,0.96,0.177859,0.284118,0.9,True,True
540,540,moss_ward,lichen_bridge,root cakes,415,0.96,0.177859,0.314118,0.9,True,True
541,540,glass_harbor,moss_ward,lantern lenses,415,0.96,0.1892,0.19,0.9,True,True
541,540,glass_harbor,orchid_engine,kelp cord,420,0.96,0.1892,0.22,0.9,True,True
542,540,cinder_garden,lichen_bridge,seed meal,420,0.96,0.209741,0.195882,0.9,True,True
542,540,cinder_garden,orchid_engine,shade poles,415,0.96,0.209741,0.225882,0.9,True,True
543,540,lichen_bridge,moss_ward,rope kits,415,0.96,0.230282,0.201765,0.9,True,True
543,540,lichen_bridge,cinder_garden,signal bells,420,0.96,0.230282,0.231765,0.9,True,True
544,540,orchid_engine,glass_harbor,valve keys,420,0.96,0.250824,0.207647,0.9,True,True
544,540,orchid_engine,cinder_garden,orchid lamps,415,0.96,0.250824,0.237647,0.9,True,True
545,545,moss_ward,glass_harbor,dry cloaks,425,0.96,0.1692,0.19,0.9,True,True
545,545,moss_ward,lichen_bridge,root cakes,420,0.96,0.1692,0.22,0.9,True,True
546,545,glass_harbor,moss_ward,lantern lenses,420,0.96,0.189741,0.195882,0.9,True,True
546,545,glass_harbor,orchid_engine,kelp cord,425,0.96,0.189741,0.225882,0.9,True,True
547,545,cinder_garden,lichen_bridge,seed meal,425,0.96,0.210282,0.201765,0.9,True,True
547,545,cinder_garden,orchid_engine,shade poles,420,0.96,0.210282,0.231765,0.9,True,True
548,545,lichen_bridge,moss_ward,rope kits,420,0.96,0.230824,0.207647,0.9,True,True
548,545,lichen_bridge,cinder_garden,signal bells,425,0.96,0.230824,0.237647,0.9,True,True
549,545,orchid_engine,glass_harbor,valve keys,425,0.96,0.251365,0.213529,0.9,True,True
549,545,orchid_engine,cinder_garden,orchid lamps,420,0.96,0.251365,0.243529,0.9,True,True
550,550,moss_ward,glass_harbor,root cakes,430,0.96,0.187741,0.195882,0.9,True,True
550,550,moss_ward,lichen_bridge,jar seals,425,0.96,0.187741,0.225882,0.9,True,True
551,550,glass_harbor,moss_ward,kelp cord,425,0.96,0.208282,0.201765,0.9,True,True
551,550,glass_harbor,orchid_engine,salt tea,430,0.96,0.208282,0.231765,0.9,True,True
552,550,cinder_garden,lichen_bridge,shade poles,430,0.96,0.228824,0.207647,0.9,True,True
552,550,cinder_garden,orchid_engine,cool bowls,425,0.96,0.228824,0.237647,0.9,True,True
553,550,lichen_bridge,moss_ward,signal bells,425,0.96,0.249365,0.213529,0.9,True,True
553,550,lichen_bridge,cinder_garden,lichen soup,430,0.96,0.249365,0.243529,0.9,True,True
554,550,orchid_engine,glass_harbor,orchid lamps,430,0.96,0.269906,0.219412,0.9,True,True
554,550,orchid_engine,cinder_garden,steam tea,425,0.96,0.269906,0.249412,0.9,True,True
555,555,moss_ward,glass_harbor,root cakes,435,0.96,0.188282,0.201765,0.9,True,True
555,555,moss_ward,lichen_bridge,jar seals,430,0.96,0.188282,0.231765,0.9,True,True
556,555,glass_harbor,moss_ward,kelp cord,430,0.96,0.208824,0.207647,0.9,True,True
556,555,glass_harbor,orchid_engine,salt tea,435,0.96,0.208824,0.237647,0.9,True,True
557,555,cinder_garden,lichen_bridge,shade poles,435,0.96,0.229365,0.213529,0.9,True,True
557,555,cinder_garden,orchid_engine,cool bowls,430,0.96,0.229365,0.243529,0.9,True,True
558,555,lichen_bridge,moss_ward,signal bells,430,0.96,0.249906,0.219412,0.9,True,True
558,555,lichen_bridge,cinder_garden,lichen soup,435,0.96,0.249906,0.249412,0.9,True,True
559,555,orchid_engine,glass_harbor,orchid lamps,435,0.96,0.270447,0.225294,0.9,True,True
559,555,orchid_engine,cinder_garden,steam tea,430,0.96,0.270447,0.255294,0.9,True,True
560,560,moss_ward,glass_harbor,root cakes,440,0.96,0.188824,0.207647,0.9,True,True
560,560,moss_ward,lichen_bridge,jar seals,435,0.96,0.188824,0.237647,0.9,True,True
561,560,glass_harbor,moss_ward,kelp cord,435,0.96,0.209365,0.213529,0.9,True,True
561,560,glass_harbor,orchid_engine,salt tea,440,0.96,0.209365,0.243529,0.9,True,True
562,560,cinder_garden,lichen_bridge,shade poles,440,0.96,0.229906,0.219412,0.9,True,True
562,560,cinder_garden,orchid_engine,cool bowls,435,0.96,0.229906,0.249412,0.9,True,True
563,560,lichen_bridge,moss_ward,signal bells,435,0.96,0.250447,0.225294,0.9,True,True
563,560,lichen_bridge,cinder_garden,lichen soup,440,0.96,0.250447,0.255294,0.9,True,True
564,560,orchid_engine,glass_harbor,orchid lamps,440,0.96,0.270988,0.231176,0.9,True,True
564,560,orchid_engine,cinder_garden,steam tea,435,0.96,0.270988,0.261176,0.9,True,True
565,565,moss_ward,glass_harbor,root cakes,445,0.96,0.189365,0.213529,0.9,True,True
565,565,moss_ward,lichen_bridge,jar seals,440,0.96,0.189365,0.243529,0.9,True,True
566,565,glass_harbor,moss_ward,kelp cord,440,0.96,0.209906,0.219412,0.9,True,True
566,565,glass_harbor,orchid_engine,salt tea,445,0.96,0.209906,0.249412,0.9,True,True
567,565,cinder_garden,lichen_bridge,shade poles,445,0.96,0.230447,0.225294,0.9,True,True
567,565,cinder_garden,orchid_engine,cool bowls,440,0.96,0.230447,0.255294,0.9,True,True
568,565,lichen_bridge,moss_ward,signal bells,440,0.96,0.250988,0.231176,0.9,True,True
568,565,lichen_bridge,cinder_garden,lichen soup,445,0.96,0.250988,0.261176,0.9,True,True
569,565,orchid_engine,glass_harbor,orchid lamps,445,0.96,0.271529,0.237059,0.9,True,True
569,565,orchid_engine,cinder_garden,steam tea,440,0.96,0.271529,0.267059,0.9,True,True
570,570,moss_ward,glass_harbor,root cakes,450,0.96,0.189906,0.219412,0.9,True,True
570,570,moss_ward,lichen_bridge,jar seals,445,0.96,0.189906,0.249412,0.9,True,True
571,570,glass_harbor,moss_ward,kelp cord,445,0.96,0.210447,0.225294,0.9,True,True
571,570,glass_harbor,orchid_engine,salt tea,450,0.96,0.210447,0.255294,0.9,True,True
572,570,cinder_garden,lichen_bridge,shade poles,450,0.96,0.230988,0.231176,0.9,True,True
572,570,cinder_garden,orchid_engine,cool bowls,445,0.96,0.230988,0.261176,0.9,True,True
573,570,lichen_bridge,moss_ward,signal bells,445,0.96,0.251529,0.237059,0.9,True,True
573,570,lichen_bridge,cinder_garden,lichen soup,450,0.96,0.251529,0.267059,0.9,True,True
574,570,orchid_engine,glass_harbor,orchid lamps,450,0.96,0.272071,0.242941,0.9,True,True
574,570,orchid_engine,cinder_garden,steam tea,445,0.96,0.272071,0.272941,0.9,True,True
575,575,moss_ward,glass_harbor,jar seals,455,0.96,0.210447,0.225294,0.9,True,True
575,575,moss_ward,lichen_bridge,dry cloaks,450,0.96,0.210447,0.255294,0.9,True,True
576,575,glass_harbor,moss_ward,salt tea,450,0.96,0.230988,0.231176,0.9,True,True
576,575,glass_harbor,orchid_engine,lantern lenses,455,0.96,0.230988,0.261176,0.9,True,True
577,575,cinder_garden,lichen_bridge,cool bowls,455,0.96,0.251529,0.237059,0.9,True,True
577,575,cinder_garden,orchid_engine,seed meal,450,0.96,0.251529,0.267059,0.9,True,True
578,575,lichen_bridge,moss_ward,lichen soup,450,0.96,0.272071,0.242941,0.9,True,True
578,575,lichen_bridge,cinder_garden,rope kits,455,0.96,0.272071,0.272941,0.9,True,True
579,575,orchid_engine,glass_harbor,steam tea,455,0.96,0.112612,0.248824,0.9,True,True
579,575,orchid_engine,cinder_garden,valve keys,450,0.96,0.112612,0.278824,0.9,True,True
580,580,moss_ward,glass_harbor,jar seals,460,0.96,0.210988,0.231176,0.9,True,True
580,580,moss_ward,lichen_bridge,dry cloaks,455,0.96,0.210988,0.261176,0.9,True,True
581,580,glass_harbor,moss_ward,salt tea,455,0.96,0.231529,0.237059,0.9,True,True
581,580,glass_harbor,orchid_engine,lantern lenses,460,0.96,0.231529,0.267059,0.9,True,True
582,580,cinder_garden,lichen_bridge,cool bowls,460,0.96,0.252071,0.242941,0.9,True,True
582,580,cinder_garden,orchid_engine,seed meal,455,0.96,0.252071,0.272941,0.9,True,True
583,580,lichen_bridge,moss_ward,lichen soup,455,0.96,0.272612,0.248824,0.9,True,True
583,580,lichen_bridge,cinder_garden,rope kits,460,0.96,0.272612,0.278824,0.9,True,True
584,580,orchid_engine,glass_harbor,steam tea,460,0.96,0.113153,0.254706,0.9,True,True
584,580,orchid_engine,cinder_garden,valve keys,455,0.96,0.113153,0.284706,0.9,True,True
585,585,moss_ward,glass_harbor,jar seals,465,0.96,0.211529,0.237059,0.9,True,True
585,585,moss_ward,lichen_bridge,dry cloaks,460,0.96,0.211529,0.267059,0.9,True,True
586,585,glass_harbor,moss_ward,salt tea,460,0.96,0.232071,0.242941,0.9,True,True
586,585,glass_harbor,orchid_engine,lantern lenses,465,0.96,0.232071,0.272941,0.9,True,True
587,585,cinder_garden,lichen_bridge,cool bowls,465,0.96,0.252612,0.248824,0.9,True,True
587,585,cinder_garden,orchid_engine,seed meal,460,0.96,0.252612,0.278824,0.9,True,True
588,585,lichen_bridge,moss_ward,lichen soup,460,0.96,0.273153,0.254706,0.9,True,True
588,585,lichen_bridge,cinder_garden,rope kits,465,0.96,0.273153,0.284706,0.9,True,True
589,585,orchid_engine,glass_harbor,steam tea,465,0.96,0.113694,0.260588,0.9,True,True
589,585,orchid_engine,cinder_garden,valve keys,460,0.96,0.113694,0.290588,0.9,True,True
590,590,moss_ward,glass_harbor,jar seals,470,0.96,0.212071,0.242941,0.9,True,True
590,590,moss_ward,lichen_bridge,dry cloaks,465,0.96,0.212071,0.272941,0.9,True,True
591,590,glass_harbor,moss_ward,salt tea,465,0.96,0.232612,0.248824,0.9,True,True
591,590,glass_harbor,orchid_engine,lantern lenses,470,0.96,0.232612,0.278824,0.9,True,True
592,590,cinder_garden,lichen_bridge,cool bowls,470,0.96,0.253153,0.254706,0.9,True,True
592,590,cinder_garden,orchid_engine,seed meal,465,0.96,0.253153,0.284706,0.9,True,True
593,590,lichen_bridge,moss_ward,lichen soup,465,0.96,0.273694,0.260588,0.9,True,True
593,590,lichen_bridge,cinder_garden,rope kits,470,0.96,0.273694,0.290588,0.9,True,True
594,590,orchid_engine,glass_harbor,steam tea,470,0.96,0.114235,0.266471,0.9,True,True
594,590,orchid_engine,cinder_garden,valve keys,465,0.96,0.114235,0.296471,0.9,True,True
595,595,moss_ward,glass_harbor,jar seals,475,0.96,0.212612,0.248824,0.9,True,True
595,595,moss_ward,lichen_bridge,dry cloaks,470,0.96,0.212612,0.278824,0.9,True,True
596,595,glass_harbor,moss_ward,salt tea,470,0.96,0.233153,0.254706,0.9,True,True
596,595,glass_harbor,orchid_engine,lantern lenses,475,0.96,0.233153,0.284706,0.9,True,True
597,595,cinder_garden,lichen_bridge,cool bowls,475,0.96,0.253694,0.260588,0.9,True,True
597,595,cinder_garden,orchid_engine,seed meal,470,0.96,0.253694,0.290588,0.9,True,True
598,595,lichen_bridge,moss_ward,lichen soup,470,0.96,0.274235,0.266471,0.9,True,True
598,595,lichen_bridge,cinder_garden,rope kits,475,0.96,0.274235,0.296471,0.9,True,True
599,595,orchid_engine,glass_harbor,steam tea,475,0.96,0.114776,0.272353,0.9,True,True
599,595,orchid_engine,cinder_garden,valve keys,470,0.96,0.114776,0.302353,0.9,True,True
600,600,moss_ward,glass_harbor,dry cloaks,480,0.96,0.233153,0.254706,0.9,True,True
600,600,moss_ward,lichen_bridge,root cakes,475,0.96,0.233153,0.284706,0.9,True,True
601,600,glass_harbor,moss_ward,lantern lenses,475,0.96,0.253694,0.260588,0.9,True,True
601,600,glass_harbor,orchid_engine,kelp cord,480,0.96,0.253694,0.290588,0.9,True,True
602,600,cinder_garden,lichen_bridge,seed meal,480,0.96,0.274235,0.266471,0.9,True,True
602,600,cinder_garden,orchid_engine,shade poles,475,0.96,0.274235,0.296471,0.9,True,True
603,600,lichen_bridge,moss_ward,rope kits,475,0.96,0.114776,0.272353,0.9,True,True
603,600,lichen_bridge,cinder_garden,signal bells,480,0.96,0.114776,0.302353,0.9,True,True
604,600,orchid_engine,glass_harbor,valve keys,480,0.96,0.135318,0.278235,0.9,True,True
604,600,orchid_engine,cinder_garden,orchid lamps,475,0.96,0.135318,0.308235,0.9,True,True
605,605,moss_ward,glass_harbor,dry cloaks,485,0.96,0.233694,0.260588,0.9,True,True
605,605,moss_ward,lichen_bridge,root cakes,480,0.96,0.233694,0.290588,0.9,True,True
606,605,glass_harbor,moss_ward,lantern lenses,480,0.96,0.254235,0.266471,0.9,True,True
606,605,glass_harbor,orchid_engine,kelp cord,485,0.96,0.254235,0.296471,0.9,True,True
607,605,cinder_garden,lichen_bridge,seed meal,485,0.96,0.274776,0.272353,0.9,True,True
607,605,cinder_garden,orchid_engine,shade poles,480,0.96,0.274776,0.302353,0.9,True,True
608,605,lichen_bridge,moss_ward,rope kits,480,0.96,0.115318,0.278235,0.9,True,True
608,605,lichen_bridge,cinder_garden,signal bells,485,0.96,0.115318,0.308235,0.9,True,True
609,605,orchid_engine,glass_harbor,valve keys,485,0.96,0.135859,0.284118,0.9,True,True
609,605,orchid_engine,cinder_garden,orchid lamps,480,0.96,0.135859,0.314118,0.9,True,True
610,610,moss_ward,glass_harbor,dry cloaks,490,0.96,0.234235,0.266471,0.9,True,True
610,610,moss_ward,lichen_bridge,root cakes,485,0.96,0.234235,0.296471,0.9,True,True
611,610,glass_harbor,moss_ward,lantern lenses,485,0.96,0.254776,0.272353,0.9,True,True
611,610,glass_harbor,orchid_engine,kelp cord,490,0.96,0.254776,0.302353,0.9,True,True
612,610,cinder_garden,lichen_bridge,seed meal,490,0.96,0.275318,0.278235,0.9,True,True
612,610,cinder_garden,orchid_engine,shade poles,485,0.96,0.275318,0.308235,0.9,True,True
613,610,lichen_bridge,moss_ward,rope kits,485,0.96,0.115859,0.284118,0.9,True,True
613,610,lichen_bridge,cinder_garden,signal bells,490,0.96,0.115859,0.314118,0.9,True,True
614,610,orchid_engine,glass_harbor,valve keys,490,0.96,0.1272,0.19,0.9,True,True
614,610,orchid_engine,cinder_garden,orchid lamps,485,0.96,0.1272,0.22,0.9,True,True
615,615,moss_ward,glass_harbor,dry cloaks,495,0.96,0.234776,0.272353,0.9,True,True
615,615,moss_ward,lichen_bridge,root cakes,490,0.96,0.234776,0.302353,0.9,True,True
616,615,glass_harbor,moss_ward,lantern lenses,490,0.96,0.255318,0.278235,0.9,True,True
616,615,glass_harbor,orchid_engine,kelp cord,495,0.96,0.255318,0.308235,0.9,True,True
617,615,cinder_garden,lichen_bridge,seed meal,495,0.96,0.275859,0.284118,0.9,True,True
617,615,cinder_garden,orchid_engine,shade poles,490,0.96,0.275859,0.314118,0.9,True,True
618,615,lichen_bridge,moss_ward,rope kits,490,0.96,0.1072,0.19,0.9,True,True
618,615,lichen_bridge,cinder_garden,signal bells,495,0.96,0.1072,0.22,0.9,True,True
619,615,orchid_engine,glass_harbor,valve keys,495,0.96,0.127741,0.195882,0.9,True,True
619,615,orchid_engine,cinder_garden,orchid lamps,490,0.96,0.127741,0.225882,0.9,True,True
620,620,moss_ward,glass_harbor,dry cloaks,500,0.96,0.235318,0.278235,0.9,True,True
620,620,moss_ward,lichen_bridge,root cakes,495,0.96,0.235318,0.308235,0.9,True,True
621,620,glass_harbor,moss_ward,lantern lenses,495,0.96,0.255859,0.284118,0.9,True,True
621,620,glass_harbor,orchid_engine,kelp cord,500,0.96,0.255859,0.314118,0.9,True,True
622,620,cinder_garden,lichen_bridge,seed meal,500,0.96,0.2672,0.19,0.9,True,True
622,620,cinder_garden,orchid_engine,shade poles,495,0.96,0.2672,0.22,0.9,True,True
623,620,lichen_bridge,moss_ward,rope kits,495,0.96,0.107741,0.195882,0.9,True,True
623,620,lichen_bridge,cinder_garden,signal bells,500,0.96,0.107741,0.225882,0.9,True,True
624,620,orchid_engine,glass_harbor,valve keys,500,0.96,0.128282,0.201765,0.9,True,True
624,620,orchid_engine,cinder_garden,orchid lamps,495,0.96,0.128282,0.231765,0.9,True,True
625,625,moss_ward,glass_harbor,root cakes,505,0.96,0.255859,0.284118,0.9,True,True
625,625,moss_ward,lichen_bridge,jar seals,500,0.96,0.255859,0.314118,0.9,True,True
626,625,glass_harbor,moss_ward,kelp cord,500,0.96,0.2672,0.19,0.9,True,True
626,625,glass_harbor,orchid_engine,salt tea,505,0.96,0.2672,0.22,0.9,True,True
627,625,cinder_garden,lichen_bridge,shade poles,505,0.96,0.107741,0.195882,0.9,True,True
627,625,cinder_garden,orchid_engine,cool bowls,500,0.96,0.107741,0.225882,0.9,True,True
628,625,lichen_bridge,moss_ward,signal bells,500,0.96,0.128282,0.201765,0.9,True,True
628,625,lichen_bridge,cinder_garden,lichen soup,505,0.96,0.128282,0.231765,0.9,True,True
629,625,orchid_engine,glass_harbor,orchid lamps,505,0.96,0.148824,0.207647,0.9,True,True
629,625,orchid_engine,cinder_garden,steam tea,500,0.96,0.148824,0.237647,0.9,True,True
630,630,moss_ward,glass_harbor,root cakes,510,0.96,0.2472,0.19,0.9,True,True
630,630,moss_ward,lichen_bridge,jar seals,505,0.96,0.2472,0.22,0.9,True,True
631,630,glass_harbor,moss_ward,kelp cord,505,0.96,0.267741,0.195882,0.9,True,True
631,630,glass_harbor,orchid_engine,salt tea,510,0.96,0.267741,0.225882,0.9,True,True
632,630,cinder_garden,lichen_bridge,shade poles,510,0.96,0.108282,0.201765,0.9,True,True
632,630,cinder_garden,orchid_engine,cool bowls,505,0.96,0.108282,0.231765,0.9,True,True
633,630,lichen_bridge,moss_ward,signal bells,505,0.96,0.128824,0.207647,0.9,True,True
633,630,lichen_bridge,cinder_garden,lichen soup,510,0.96,0.128824,0.237647,0.9,True,True
634,630,orchid_engine,glass_harbor,orchid lamps,510,0.96,0.149365,0.213529,0.9,True,True
634,630,orchid_engine,cinder_garden,steam tea,505,0.96,0.149365,0.243529,0.9,True,True
635,635,moss_ward,glass_harbor,root cakes,515,0.96,0.247741,0.195882,0.9,True,True
635,635,moss_ward,lichen_bridge,jar seals,510,0.96,0.247741,0.225882,0.9,True,True
636,635,glass_harbor,moss_ward,kelp cord,510,0.96,0.268282,0.201765,0.9,True,True
636,635,glass_harbor,orchid_engine,salt tea,515,0.96,0.268282,0.231765,0.9,True,True
637,635,cinder_garden,lichen_bridge,shade poles,515,0.96,0.108824,0.207647,0.9,True,True
637,635,cinder_garden,orchid_engine,cool bowls,510,0.96,0.108824,0.237647,0.9,True,True
638,635,lichen_bridge,moss_ward,signal bells,510,0.96,0.129365,0.213529,0.9,True,True
638,635,lichen_bridge,cinder_garden,lichen soup,515,0.96,0.129365,0.243529,0.9,True,True
639,635,orchid_engine,glass_harbor,orchid lamps,515,0.96,0.149906,0.219412,0.9,True,True
639,635,orchid_engine,cinder_garden,steam tea,510,0.96,0.149906,0.249412,0.9,True,True
640,640,moss_ward,glass_harbor,root cakes,520,0.96,0.248282,0.201765,0.9,True,True
640,640,moss_ward,lichen_bridge,jar seals,515,0.96,0.248282,0.231765,0.9,True,True
641,640,glass_harbor,moss_ward,kelp cord,515,0.96,0.268824,0.207647,0.9,True,True
641,640,glass_harbor,orchid_engine,salt tea,520,0.96,0.268824,0.237647,0.9,True,True
642,640,cinder_garden,lichen_bridge,shade poles,520,0.96,0.109365,0.213529,0.9,True,True
642,640,cinder_garden,orchid_engine,cool bowls,515,0.96,0.109365,0.243529,0.9,True,True
643,640,lichen_bridge,moss_ward,signal bells,515,0.96,0.129906,0.219412,0.9,True,True
643,640,lichen_bridge,cinder_garden,lichen soup,520,0.96,0.129906,0.249412,0.9,True,True
644,640,orchid_engine,glass_harbor,orchid lamps,520,0.96,0.150447,0.225294,0.9,True,True
644,640,orchid_engine,cinder_garden,steam tea,515,0.96,0.150447,0.255294,0.9,True,True
645,645,moss_ward,glass_harbor,root cakes,525,0.96,0.248824,0.207647,0.9,True,True
645,645,moss_ward,lichen_bridge,jar seals,520,0.96,0.248824,0.237647,0.9,True,True
646,645,glass_harbor,moss_ward,kelp cord,520,0.96,0.269365,0.213529,0.9,True,True
646,645,glass_harbor,orchid_engine,salt tea,525,0.96,0.269365,0.243529,0.9,True,True
647,645,cinder_garden,lichen_bridge,shade poles,525,0.96,0.109906,0.219412,0.9,True,True
647,645,cinder_garden,orchid_engine,cool bowls,520,0.96,0.109906,0.249412,0.9,True,True
648,645,lichen_bridge,moss_ward,signal bells,520,0.96,0.130447,0.225294,0.9,True,True
648,645,lichen_bridge,cinder_garden,lichen soup,525,0.96,0.130447,0.255294,0.9,True,True
649,645,orchid_engine,glass_harbor,orchid lamps,525,0.96,0.150988,0.231176,0.9,True,True
