tick_id,day,settlement_id,object_id,owner_id,object_use,avatar_action,permission_state,inventory_before,inventory_after,location_after,owner_badge_visible,permission_badge_visible,rollback_action_visible,consequence_visible,ownership_respected_or_repairable
1127,63,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1128,63,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1129,63,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1130,63,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1131,63,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1132,63,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1133,63,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1134,64,signal,mast rope,Milo,repair,approach_group,observed,empty,empty,lens room,True,True,True,True,True
1135,64,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
1136,64,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
1137,64,riverbend,dry shawl,shared,care,approach_group,observed,empty,empty,arrival court,True,True,True,True,True
1138,64,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
1139,64,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
1140,64,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,signal perch,True,True,True,True,True
1141,64,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1142,64,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1143,64,riverbend,ridge lantern,Lio,signal,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1144,64,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1145,64,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1146,64,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1147,64,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1148,64,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1149,64,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1150,64,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1151,64,archive,ink ribbon,Toma,craft,start_conversation,observed,clean cloth,clean cloth,spool room,True,True,True,True,True
1152,65,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
1153,65,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
1154,65,riverbend,dry shawl,shared,care,approach_group,observed,empty,empty,arrival court,True,True,True,True,True
1155,65,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
1156,65,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
1157,65,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,signal perch,True,True,True,True,True
1158,65,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1159,65,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1160,65,riverbend,ridge lantern,Lio,signal,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1161,65,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1162,65,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1163,65,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1164,65,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1165,65,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1166,65,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1167,65,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1168,65,archive,ink ribbon,Toma,craft,start_conversation,observed,clean cloth,clean cloth,spool room,True,True,True,True,True
1169,65,signal,signal lens,Kesh,craft,pickup_owned_object,deferred,empty,empty,signal perch,True,True,True,True,True
1170,66,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
1171,66,riverbend,dry shawl,shared,care,approach_group,observed,empty,empty,arrival court,True,True,True,True,True
1172,66,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
1173,66,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
1174,66,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,signal perch,True,True,True,True,True
1175,66,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1176,66,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1177,66,riverbend,ridge lantern,Lio,signal,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1178,66,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1179,66,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1180,66,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1181,66,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1182,66,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1183,66,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1184,66,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1185,66,archive,ink ribbon,Toma,craft,start_conversation,observed,clean cloth,clean cloth,spool room,True,True,True,True,True
1186,66,signal,signal lens,Kesh,craft,pickup_owned_object,deferred,empty,empty,signal perch,True,True,True,True,True
1187,66,orchard,apple wrap,shared,care,drop_object,returning,empty,empty,mud row,True,True,True,True,True
1188,67,riverbend,dry shawl,shared,care,approach_group,observed,empty,empty,arrival court,True,True,True,True,True
1189,67,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
1190,67,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
1191,67,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,signal perch,True,True,True,True,True
1192,67,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1193,67,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1194,67,riverbend,ridge lantern,Lio,signal,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1195,67,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1196,67,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1197,67,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1198,67,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1199,67,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1200,67,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1201,67,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1202,67,archive,ink ribbon,Toma,craft,start_conversation,observed,clean cloth,clean cloth,spool room,True,True,True,True,True
1203,67,signal,signal lens,Kesh,craft,pickup_owned_object,deferred,empty,empty,signal perch,True,True,True,True,True
1204,67,orchard,apple wrap,shared,care,drop_object,returning,empty,empty,mud row,True,True,True,True,True
1205,67,repair_ring,insulated tongs,Juno,repair,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
1206,68,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
1207,68,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
1208,68,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,signal perch,True,True,True,True,True
1209,68,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1210,68,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1211,68,riverbend,ridge lantern,Lio,signal,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1212,68,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1213,68,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1214,68,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1215,68,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1216,68,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1217,68,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1218,68,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1219,68,archive,ink ribbon,Toma,craft,start_conversation,observed,clean cloth,clean cloth,spool room,True,True,True,True,True
1220,68,signal,signal lens,Kesh,craft,pickup_owned_object,not_requested,empty,signal lens,avatar inventory,True,True,True,True,True
1221,68,orchard,apple wrap,shared,care,drop_object,returning,empty,empty,mud row,True,True,True,True,True
1222,68,repair_ring,insulated tongs,Juno,repair,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
1223,68,riverbend,ridge lantern,Lio,signal,pickup_owned_object,deferred,empty,empty,arrival court,True,True,True,True,True
1224,69,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
1225,69,signal,signal lens,Kesh,craft,return_object,returning,signal lens,empty,arrival court,True,True,True,True,True
1226,69,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1227,69,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1228,69,riverbend,ridge lantern,Lio,signal,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1229,69,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1230,69,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1231,69,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1232,69,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
1233,69,repair_ring,bell gauge,Vale,diagnostic,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
1234,69,riverbend,dry shawl,shared,care,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
1235,69,roofward,sun lens,Fay,craft,turn_right,observed,empty,empty,glass stair,True,True,True,True,True
1236,69,archive,ink ribbon,Toma,craft,start_conversation,observed,clean cloth,clean cloth,spool room,True,True,True,True,True
1237,69,signal,signal lens,Kesh,craft,pickup_owned_object,deferred,empty,empty,arrival court,True,True,True,True,True
1238,69,orchard,apple wrap,shared,care,drop_object,returning,empty,empty,mud row,True,True,True,True,True
1239,69,repair_ring,insulated tongs,Juno,repair,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
1240,69,riverbend,ridge lantern,Lio,signal,pickup_owned_object,not_requested,empty,ridge lantern,avatar inventory,True,True,True,True,True
1241,69,roofward,brass hinge,Orr,repair,drop_object,returning,empty,empty,sun sill,True,True,True,True,True
1242,70,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,arrival court,True,True,True,True,True
1243,70,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
1244,70,repair_ring,insulated tongs,Juno,repair,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
1245,70,riverbend,ridge lantern,Lio,signal,return_object,returning,ridge lantern,empty,wet crossing,True,True,True,True,True
1246,70,roofward,brass hinge,Orr,repair,wait_respectfully,respectful,empty,empty,sun sill,True,True,True,True,True
1247,70,archive,clean cloth,shared,care,listen_memory,respectful,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1248,70,signal,mast rope,Milo,repair,move_forward,observed,empty,empty,lens room,True,True,True,True,True
1249,70,orchard,market token,Mara,trade,turn_right,observed,empty,empty,satchel shed,True,True,True,True,True
