tick_id,day,session_id,settlement_id,resident_id,tool_name,tool_action,owner_id,location_before,location_after,carried_by_before,carried_by_after,permission_checked,visible_hand_state,tool_slot_changed,tool_returned_or_carried
972,55,session-010,glass_harbor,Nia,rope gauge,carry-visible,Puck,carried,carried,Oren,Oren,True,True,False,True
973,55,session-010,cinder_garden,Pax,shade mallet,nearby-visible,Wren,seed_shelf,seed_shelf,none,none,True,True,False,True
974,55,session-010,lichen_bridge,Rin,bell file,pickup,Kio,signal_post,carried,none,Rin,True,True,True,True
975,55,session-010,orchid_engine,Eli,lamp tongs,carry-visible,Cai,carried,carried,Bea,Bea,True,True,False,True
976,55,session-010,moss_ward,Ari,reed knife,carry-visible,Milo,carried,carried,Milo,Milo,True,True,False,True
977,55,session-010,glass_harbor,Oren,net shuttle,drop,Sera,lamp_pier,fog_rail,none,none,True,True,True,True
978,55,session-010,cinder_garden,Vale,calendar stylus,carry-visible,Juno,carried,carried,Vale,Vale,True,True,True,True
979,55,session-010,lichen_bridge,Sol,tension peg,nearby-visible,Luma,meal_room,meal_room,none,none,True,True,False,True
980,55,session-010,orchid_engine,Bea,gear brush,carry-visible,Dax,carried,carried,Dax,Dax,True,True,False,True
981,55,session-010,moss_ward,Fay,ledger awl,pickup,Tala,root_alcove,carried,none,Fay,True,True,True,True
982,55,session-010,glass_harbor,Puck,wick clamp,carry-visible,Nia,carried,carried,Puck,Puck,True,True,True,True
983,55,session-010,cinder_garden,Wren,basket hook,carry-visible,Pax,carried,carried,Pax,Pax,True,True,False,True
984,55,session-010,lichen_bridge,Kio,ledger punch,drop,Rin,carried,rope_bridge,Rin,none,True,True,True,True
985,55,session-010,orchid_engine,Cai,valve key,carry-visible,Eli,carried,carried,Cai,Cai,True,True,True,True
986,55,session-010,moss_ward,Milo,loom hook,nearby-visible,Ari,rain_gate,rain_gate,none,none,True,True,False,True
987,55,session-010,glass_harbor,Sera,rope gauge,carry-visible,Oren,carried,carried,Oren,Oren,True,True,False,True
988,55,session-010,cinder_garden,Juno,shade mallet,pickup,Vale,seed_shelf,carried,none,Juno,True,True,True,True
989,55,session-010,lichen_bridge,Luma,bell file,carry-visible,Sol,carried,carried,Rin,Rin,True,True,False,True
990,56,session-010,moss_ward,Fay,loom hook,nearby-visible,Milo,rain_gate,rain_gate,none,none,True,True,False,True
991,56,session-010,glass_harbor,Puck,rope gauge,pickup,Sera,carried,carried,Oren,Puck,True,True,True,True
992,56,session-010,cinder_garden,Wren,shade mallet,carry-visible,Juno,carried,carried,Juno,Juno,True,True,False,True
993,56,session-010,lichen_bridge,Kio,bell file,carry-visible,Luma,carried,carried,Rin,Rin,True,True,False,True
994,56,session-010,orchid_engine,Cai,lamp tongs,drop,Dax,carried,orchid_bay,Bea,none,True,True,True,True
995,56,session-010,moss_ward,Milo,reed knife,carry-visible,Tala,carried,carried,Milo,Milo,True,True,True,True
996,56,session-010,glass_harbor,Sera,net shuttle,nearby-visible,Nia,fog_rail,fog_rail,none,none,True,True,False,True
997,56,session-010,cinder_garden,Juno,calendar stylus,carry-visible,Pax,carried,carried,Vale,Vale,True,True,False,True
998,56,session-010,lichen_bridge,Luma,tension peg,pickup,Rin,meal_room,carried,none,Luma,True,True,True,True
999,56,session-010,orchid_engine,Dax,gear brush,carry-visible,Eli,carried,carried,Dax,Dax,True,True,True,True
1000,56,session-010,moss_ward,Tala,ledger awl,carry-visible,Ari,carried,carried,Fay,Fay,True,True,False,True
1001,56,session-010,glass_harbor,Nia,wick clamp,drop,Oren,carried,lamp_pier,Puck,none,True,True,True,True
1002,56,session-010,cinder_garden,Pax,basket hook,carry-visible,Vale,carried,carried,Pax,Pax,True,True,True,True
1003,56,session-010,lichen_bridge,Rin,ledger punch,nearby-visible,Sol,rope_bridge,rope_bridge,none,none,True,True,False,True
1004,56,session-010,orchid_engine,Eli,valve key,carry-visible,Bea,carried,carried,Cai,Cai,True,True,False,True
1005,56,session-010,moss_ward,Ari,loom hook,pickup,Fay,rain_gate,carried,none,Ari,True,True,True,True
1006,56,session-010,glass_harbor,Oren,rope gauge,carry-visible,Puck,carried,carried,Puck,Puck,True,True,False,True
1007,56,session-010,cinder_garden,Vale,shade mallet,carry-visible,Wren,carried,carried,Juno,Juno,True,True,False,True
1008,57,session-010,orchid_engine,Dax,valve key,pickup,Dax,carried,carried,Cai,Dax,True,True,True,True
1009,57,session-010,moss_ward,Tala,loom hook,carry-visible,Tala,carried,carried,Ari,Ari,True,True,False,True
1010,57,session-010,glass_harbor,Nia,rope gauge,carry-visible,Nia,carried,carried,Puck,Puck,True,True,False,True
1011,57,session-010,cinder_garden,Pax,shade mallet,drop,Pax,carried,shade_tent,Juno,none,True,True,True,True
1012,57,session-010,lichen_bridge,Rin,bell file,carry-visible,Rin,carried,carried,Rin,Rin,True,True,True,True
1013,57,session-010,orchid_engine,Eli,lamp tongs,nearby-visible,Eli,orchid_bay,orchid_bay,none,none,True,True,False,True
1014,57,session-010,moss_ward,Ari,reed knife,carry-visible,Ari,carried,carried,Milo,Milo,True,True,False,True
1015,57,session-010,glass_harbor,Oren,net shuttle,pickup,Oren,fog_rail,carried,none,Oren,True,True,True,True
1016,57,session-010,cinder_garden,Vale,calendar stylus,carry-visible,Vale,carried,carried,Vale,Vale,True,True,True,True
1017,57,session-010,lichen_bridge,Sol,tension peg,carry-visible,Sol,carried,carried,Luma,Luma,True,True,False,True
1018,57,session-010,orchid_engine,Bea,gear brush,drop,Bea,carried,engine_ring,Dax,none,True,True,True,True
1019,57,session-010,moss_ward,Fay,ledger awl,carry-visible,Fay,carried,carried,Fay,Fay,True,True,True,True
1020,57,session-010,glass_harbor,Puck,wick clamp,nearby-visible,Puck,lamp_pier,lamp_pier,none,none,True,True,False,True
1021,57,session-010,cinder_garden,Wren,basket hook,carry-visible,Wren,carried,carried,Pax,Pax,True,True,False,True
1022,57,session-010,lichen_bridge,Kio,ledger punch,pickup,Kio,rope_bridge,carried,none,Kio,True,True,True,True
1023,57,session-010,orchid_engine,Cai,valve key,carry-visible,Cai,carried,carried,Dax,Dax,True,True,False,True
1024,57,session-010,moss_ward,Milo,loom hook,carry-visible,Milo,carried,carried,Ari,Ari,True,True,False,True
1025,57,session-010,glass_harbor,Sera,rope gauge,drop,Sera,carried,net_room,Puck,none,True,True,True,True
1026,58,session-010,lichen_bridge,Sol,ledger punch,carry-visible,Rin,carried,carried,Kio,Kio,True,True,False,True
1027,58,session-010,orchid_engine,Bea,valve key,carry-visible,Eli,carried,carried,Dax,Dax,True,True,False,True
1028,58,session-010,moss_ward,Fay,loom hook,drop,Ari,carried,root_alcove,Ari,none,True,True,True,True
1029,58,session-010,glass_harbor,Puck,rope gauge,nearby-visible,Oren,net_room,net_room,none,none,True,True,False,True
1030,58,session-010,cinder_garden,Wren,shade mallet,nearby-visible,Vale,shade_tent,shade_tent,none,none,True,True,False,True
1031,58,session-010,lichen_bridge,Kio,bell file,carry-visible,Sol,carried,carried,Rin,Rin,True,True,False,True
1032,58,session-010,orchid_engine,Cai,lamp tongs,pickup,Bea,orchid_bay,carried,none,Cai,True,True,True,True
1033,58,session-010,moss_ward,Milo,reed knife,carry-visible,Fay,carried,carried,Milo,Milo,True,True,True,True
1034,58,session-010,glass_harbor,Sera,net shuttle,carry-visible,Puck,carried,carried,Oren,Oren,True,True,False,True
1035,58,session-010,cinder_garden,Juno,calendar stylus,drop,Wren,carried,seed_shelf,Vale,none,True,True,True,True
1036,58,session-010,lichen_bridge,Luma,tension peg,carry-visible,Kio,carried,carried,Luma,Luma,True,True,True,True
1037,58,session-010,orchid_engine,Dax,gear brush,nearby-visible,Cai,engine_ring,engine_ring,none,none,True,True,False,True
1038,58,session-010,moss_ward,Tala,ledger awl,carry-visible,Milo,carried,carried,Fay,Fay,True,True,False,True
1039,58,session-010,glass_harbor,Nia,wick clamp,pickup,Sera,lamp_pier,carried,none,Nia,True,True,True,True
1040,58,session-010,cinder_garden,Pax,basket hook,carry-visible,Juno,carried,carried,Pax,Pax,True,True,True,True
1041,58,session-010,lichen_bridge,Rin,ledger punch,carry-visible,Luma,carried,carried,Kio,Kio,True,True,False,True
1042,58,session-010,orchid_engine,Eli,valve key,drop,Dax,carried,gear_wash,Dax,none,True,True,True,True
1043,58,session-010,moss_ward,Ari,loom hook,nearby-visible,Tala,root_alcove,root_alcove,none,none,True,True,True,True
1044,59,session-010,cinder_garden,Juno,basket hook,carry-visible,Vale,carried,carried,Pax,Pax,True,True,False,True
1045,59,session-010,lichen_bridge,Luma,ledger punch,drop,Sol,carried,meal_room,Kio,none,True,True,True,True
1046,59,session-010,orchid_engine,Dax,valve key,nearby-visible,Bea,gear_wash,gear_wash,none,none,True,True,False,True
1047,59,session-010,moss_ward,Tala,loom hook,nearby-visible,Fay,root_alcove,root_alcove,none,none,True,True,False,True
1048,59,session-010,glass_harbor,Nia,rope gauge,nearby-visible,Puck,net_room,net_room,none,none,True,True,False,True
1049,59,session-010,cinder_garden,Pax,shade mallet,pickup,Wren,shade_tent,carried,none,Pax,True,True,True,True
1050,59,session-010,lichen_bridge,Rin,bell file,carry-visible,Kio,carried,carried,Rin,Rin,True,True,True,True
1051,59,session-010,orchid_engine,Eli,lamp tongs,carry-visible,Cai,carried,carried,Cai,Cai,True,True,False,True
1052,59,session-010,moss_ward,Ari,reed knife,drop,Milo,carried,rain_gate,Milo,none,True,True,True,True
1053,59,session-010,glass_harbor,Oren,net shuttle,carry-visible,Sera,carried,carried,Oren,Oren,True,True,True,True
1054,59,session-010,cinder_garden,Vale,calendar stylus,nearby-visible,Juno,seed_shelf,seed_shelf,none,none,True,True,False,True
1055,59,session-010,lichen_bridge,Sol,tension peg,carry-visible,Luma,carried,carried,Luma,Luma,True,True,False,True
1056,59,session-010,orchid_engine,Bea,gear brush,pickup,Dax,engine_ring,carried,none,Bea,True,True,True,True
1057,59,session-010,moss_ward,Fay,ledger awl,carry-visible,Tala,carried,carried,Fay,Fay,True,True,True,True
1058,59,session-010,glass_harbor,Puck,wick clamp,carry-visible,Nia,carried,carried,Nia,Nia,True,True,False,True
1059,59,session-010,cinder_garden,Wren,basket hook,drop,Pax,carried,ash_path,Pax,none,True,True,True,True
1060,59,session-010,lichen_bridge,Kio,ledger punch,nearby-visible,Rin,meal_room,meal_room,none,none,True,True,True,True
1061,59,session-010,orchid_engine,Cai,valve key,nearby-visible,Eli,gear_wash,gear_wash,none,none,True,True,False,True
1062,60,session-010,glass_harbor,Oren,wick clamp,drop,Puck,carried,fog_rail,Nia,none,True,True,True,True
1063,60,session-010,cinder_garden,Vale,basket hook,nearby-visible,Wren,ash_path,ash_path,none,none,True,True,False,True
1064,60,session-010,lichen_bridge,Sol,ledger punch,nearby-visible,Kio,meal_room,meal_room,none,none,True,True,False,True
1065,60,session-010,orchid_engine,Bea,valve key,nearby-visible,Cai,gear_wash,gear_wash,none,none,True,True,False,True
1066,60,session-010,moss_ward,Fay,loom hook,pickup,Milo,root_alcove,carried,none,Fay,True,True,True,True
1067,60,session-010,glass_harbor,Puck,rope gauge,nearby-visible,Sera,net_room,net_room,none,none,True,True,True,True
1068,60,session-010,cinder_garden,Wren,shade mallet,carry-visible,Juno,carried,carried,Pax,Pax,True,True,False,True
1069,60,session-010,lichen_bridge,Kio,bell file,drop,Luma,carried,rope_bridge,Rin,none,True,True,True,True
1070,60,session-010,orchid_engine,Cai,lamp tongs,carry-visible,Dax,carried,carried,Cai,Cai,True,True,True,True
1071,60,session-010,moss_ward,Milo,reed knife,nearby-visible,Tala,rain_gate,rain_gate,none,none,True,True,False,True
1072,60,session-010,glass_harbor,Sera,net shuttle,carry-visible,Nia,carried,carried,Oren,Oren,True,True,False,True
1073,60,session-010,cinder_garden,Juno,calendar stylus,pickup,Pax,seed_shelf,carried,none,Juno,True,True,True,True
1074,60,session-010,lichen_bridge,Luma,tension peg,carry-visible,Rin,carried,carried,Luma,Luma,True,True,True,True
1075,60,session-010,orchid_engine,Dax,gear brush,carry-visible,Eli,carried,carried,Bea,Bea,True,True,False,True
1076,60,session-010,moss_ward,Tala,ledger awl,drop,Ari,carried,blanket_room,Fay,none,True,True,True,True
1077,60,session-010,glass_harbor,Nia,wick clamp,nearby-visible,Oren,fog_rail,fog_rail,none,none,True,True,True,True
1078,60,session-010,cinder_garden,Pax,basket hook,nearby-visible,Vale,ash_path,ash_path,none,none,True,True,False,True
1079,60,session-010,lichen_bridge,Rin,ledger punch,nearby-visible,Sol,meal_room,meal_room,none,none,True,True,False,True
1080,61,session-011,moss_ward,Milo,ledger awl,nearby-visible,Milo,blanket_room,blanket_room,none,none,True,True,False,True
1081,61,session-011,glass_harbor,Sera,wick clamp,nearby-visible,Sera,fog_rail,fog_rail,none,none,True,True,False,True
1082,61,session-011,cinder_garden,Juno,basket hook,nearby-visible,Juno,ash_path,ash_path,none,none,True,True,False,True
1083,61,session-011,lichen_bridge,Luma,ledger punch,pickup,Luma,meal_room,carried,none,Luma,True,True,True,True
1084,61,session-011,orchid_engine,Dax,valve key,nearby-visible,Dax,gear_wash,gear_wash,none,none,True,True,True,True
1085,61,session-011,moss_ward,Tala,loom hook,carry-visible,Tala,carried,carried,Fay,Fay,True,True,False,True
1086,61,session-011,glass_harbor,Nia,rope gauge,drop,Nia,net_room,lamp_pier,none,none,True,True,True,True
1087,61,session-011,cinder_garden,Pax,shade mallet,carry-visible,Pax,carried,carried,Pax,Pax,True,True,True,True
1088,61,session-011,lichen_bridge,Rin,bell file,nearby-visible,Rin,rope_bridge,rope_bridge,none,none,True,True,False,True
1089,61,session-011,orchid_engine,Eli,lamp tongs,carry-visible,Eli,carried,carried,Cai,Cai,True,True,False,True
1090,61,session-011,moss_ward,Ari,reed knife,pickup,Ari,rain_gate,carried,none,Ari,True,True,True,True
1091,61,session-011,glass_harbor,Oren,net shuttle,carry-visible,Oren,carried,carried,Oren,Oren,True,True,True,True
1092,61,session-011,cinder_garden,Vale,calendar stylus,carry-visible,Vale,carried,carried,Juno,Juno,True,True,False,True
1093,61,session-011,lichen_bridge,Sol,tension peg,drop,Sol,carried,signal_post,Luma,none,True,True,True,True
1094,61,session-011,orchid_engine,Bea,gear brush,carry-visible,Bea,carried,carried,Bea,Bea,True,True,True,True
1095,61,session-011,moss_ward,Fay,ledger awl,nearby-visible,Fay,blanket_room,blanket_room,none,none,True,True,False,True
1096,61,session-011,glass_harbor,Puck,wick clamp,nearby-visible,Puck,fog_rail,fog_rail,none,none,True,True,False,True
1097,61,session-011,cinder_garden,Wren,basket hook,pickup,Wren,ash_path,carried,none,Wren,True,True,True,True
1098,62,session-011,orchid_engine,Eli,gear brush,carry-visible,Dax,carried,carried,Bea,Bea,True,True,False,True
1099,62,session-011,moss_ward,Ari,ledger awl,nearby-visible,Tala,blanket_room,blanket_room,none,none,True,True,False,True
1100,62,session-011,glass_harbor,Oren,wick clamp,pickup,Nia,fog_rail,carried,none,Oren,True,True,True,True
1101,62,session-011,cinder_garden,Vale,basket hook,carry-visible,Pax,carried,carried,Wren,Wren,True,True,False,True
1102,62,session-011,lichen_bridge,Sol,ledger punch,carry-visible,Rin,carried,carried,Luma,Luma,True,True,False,True
1103,62,session-011,orchid_engine,Bea,valve key,drop,Eli,gear_wash,engine_ring,none,none,True,True,True,True
1104,62,session-011,moss_ward,Fay,loom hook,carry-visible,Ari,carried,carried,Fay,Fay,True,True,True,True
1105,62,session-011,glass_harbor,Puck,rope gauge,nearby-visible,Oren,lamp_pier,lamp_pier,none,none,True,True,False,True
1106,62,session-011,cinder_garden,Wren,shade mallet,carry-visible,Vale,carried,carried,Pax,Pax,True,True,False,True
1107,62,session-011,lichen_bridge,Kio,bell file,pickup,Sol,rope_bridge,carried,none,Kio,True,True,True,True
1108,62,session-011,orchid_engine,Cai,lamp tongs,carry-visible,Bea,carried,carried,Cai,Cai,True,True,True,True
1109,62,session-011,moss_ward,Milo,reed knife,carry-visible,Fay,carried,carried,Ari,Ari,True,True,False,True
1110,62,session-011,glass_harbor,Sera,net shuttle,drop,Puck,carried,net_room,Oren,none,True,True,True,True
1111,62,session-011,cinder_garden,Juno,calendar stylus,carry-visible,Wren,carried,carried,Juno,Juno,True,True,True,True
1112,62,session-011,lichen_bridge,Luma,tension peg,nearby-visible,Kio,signal_post,signal_post,none,none,True,True,False,True
1113,62,session-011,orchid_engine,Dax,gear brush,carry-visible,Cai,carried,carried,Bea,Bea,True,True,False,True
1114,62,session-011,moss_ward,Tala,ledger awl,pickup,Milo,blanket_room,carried,none,Tala,True,True,True,True
1115,62,session-011,glass_harbor,Nia,wick clamp,carry-visible,Sera,carried,carried,Oren,Oren,True,True,False,True
1116,63,session-011,lichen_bridge,Kio,tension peg,nearby-visible,Rin,signal_post,signal_post,none,none,True,True,False,True
1117,63,session-011,orchid_engine,Cai,gear brush,pickup,Eli,carried,carried,Bea,Cai,True,True,True,True
1118,63,session-011,moss_ward,Milo,ledger awl,carry-visible,Ari,carried,carried,Tala,Tala,True,True,False,True
1119,63,session-011,glass_harbor,Sera,wick clamp,carry-visible,Oren,carried,carried,Oren,Oren,True,True,False,True
1120,63,session-011,cinder_garden,Juno,basket hook,drop,Vale,carried,seed_shelf,Wren,none,True,True,True,True
1121,63,session-011,lichen_bridge,Luma,ledger punch,carry-visible,Sol,carried,carried,Luma,Luma,True,True,True,True
1122,63,session-011,orchid_engine,Dax,valve key,nearby-visible,Bea,engine_ring,engine_ring,none,none,True,True,False,True
1123,63,session-011,moss_ward,Tala,loom hook,carry-visible,Fay,carried,carried,Fay,Fay,True,True,False,True
