tick_id,day,session_id,settlement_id,resident_id,site_id,start_x,start_y,target_x,target_y,distance_before,distance_after,path_nodes,collision_or_boundary,arrived_or_closer,sensory_marker,frequency_hz,flower_phase
697,39,session-007,moss_ward,Fay,rain_gate,9,10,2,8,9,5,9->10|10->11|11->12|12->12|13->12,clear,True,wet moss,12.9331,0.975683
698,39,session-007,glass_harbor,Puck,net_room,10,1,7,5,7,3,10->1|11->2|12->3|13->3|14->3,clear,True,salt fiber,14.079614,0.99146
699,39,session-007,cinder_garden,Wren,shade_tent,11,3,10,6,4,0,11->3|12->4|13->5|14->5|15->5,clear,True,dry shade,16.66,0.015238
700,39,session-007,lichen_bridge,Kio,rope_bridge,12,5,1,7,13,9,12->5|13->6|14->7|15->7|16->7,clear,True,damp rope,15.299246,0.007016
701,39,session-007,orchid_engine,Cai,gear_wash,0,7,8,8,9,5,0->7|1->8|2->9|3->9|4->9,clear,True,gear oil,17.6375,0.032794
702,40,session-007,glass_harbor,Oren,lamp_pier,10,7,3,9,9,5,10->7|11->8|12->9|13->9|14->9,clear,True,lamp oil,14.11835,0.003048
703,40,session-007,cinder_garden,Vale,ash_path,11,9,5,9,6,2,11->9|12->10|13->11|14->11|15->11,wet edge reroute,True,cool ash,16.68935,0.026825
704,40,session-007,lichen_bridge,Sol,meal_room,12,0,9,5,8,4,12->0|13->1|14->2|15->2|16->2,clear,True,lichen soup,15.35275,0.018603
705,40,session-007,orchid_engine,Bea,engine_ring,0,2,4,3,5,1,0->2|1->3|2->4|3->4|4->4,clear,True,warm iron,17.69685,0.044381
706,40,session-007,moss_ward,Fay,blanket_room,1,4,6,4,5,1,1->4|2->5|3->6|4->6|5->6,clear,True,warm wool,13.04835,0.001159
707,40,session-007,glass_harbor,Puck,fog_rail,2,6,11,3,12,8,2->6|3->7|4->8|5->8|6->8,clear,True,cold fog,14.16815,0.016937
708,40,session-007,cinder_garden,Wren,seed_shelf,3,8,2,5,4,0,3->8|4->9|5->10|6->10|7->10,clear,True,seed oil,16.75915,0.040714
709,40,session-007,lichen_bridge,Kio,signal_post,4,10,6,10,2,0,4->10|5->11|6->12,clear,True,bell hum,15.42965,0.032492
710,40,session-007,orchid_engine,Cai,orchid_bay,5,1,12,4,10,6,5->1|6->2|7->3|8->3|9->3,clear,True,orchid steam,17.73465,0.05827
711,40,session-007,moss_ward,Milo,rain_gate,6,3,2,8,9,5,6->3|7->4|8->5|9->5|10->5,clear,True,wet moss,13.08715,0.015048
712,40,session-007,glass_harbor,Sera,net_room,7,5,7,5,0,0,7->5,clear,True,salt fiber,14.25325,0.030825
713,40,session-007,cinder_garden,Juno,shade_tent,8,7,10,6,3,0,8->7|9->8|10->9|11->9,clear,True,dry shade,16.81385,0.054603
714,40,session-007,lichen_bridge,Luma,rope_bridge,9,9,1,7,10,6,9->9|10->10|11->11|12->11|13->11,clear,True,damp rope,15.45835,0.046381
715,40,session-007,orchid_engine,Dax,gear_wash,10,0,8,8,10,6,10->0|11->1|12->2|13->2|14->2,clear,True,gear oil,17.78925,0.072159
716,40,session-007,moss_ward,Tala,root_alcove,11,2,9,2,2,0,11->2|12->3|13->4,clear,True,root ink,13.16715,0.028937
717,40,session-007,glass_harbor,Nia,lamp_pier,12,4,3,9,14,10,12->4|13->5|14->6|15->6|16->6,clear,True,lamp oil,14.275607,0.044714
718,40,session-007,cinder_garden,Pax,ash_path,0,6,5,9,8,4,0->6|1->7|2->8|3->8|4->8,clear,True,cool ash,16.84695,0.068492
719,40,session-007,lichen_bridge,Rin,meal_room,1,8,9,5,11,7,1->8|2->9|3->10|4->10|5->10,clear,True,lichen soup,15.511514,0.06027
720,41,session-007,moss_ward,Milo,blanket_room,11,8,6,4,9,5,11->8|12->9|13->10|14->10|15->10,clear,True,warm wool,13.1863,0.040524
721,41,session-007,glass_harbor,Sera,fog_rail,12,10,11,3,8,4,12->10|13->11|14->12|15->12|16->12,clear,True,cold fog,14.33,0.056302
722,41,session-007,cinder_garden,Juno,seed_shelf,0,1,2,5,6,2,0->1|1->2|2->3|3->3|4->3,wet edge reroute,True,seed oil,16.898,0.080079
723,41,session-007,lichen_bridge,Luma,signal_post,1,3,6,10,12,8,1->3|2->4|3->5|4->5|5->5,clear,True,bell hum,15.5546,0.071857
724,41,session-007,orchid_engine,Dax,orchid_bay,2,5,12,4,11,7,2->5|3->6|4->7|5->7|6->7,clear,True,orchid steam,17.886864,0.097635
725,41,session-007,moss_ward,Tala,rain_gate,3,7,2,8,2,0,3->7|4->8|5->9,clear,True,wet moss,13.2664,0.054413
726,41,session-007,glass_harbor,Nia,net_room,4,9,7,5,7,3,4->9|5->10|6->11|7->11|8->11,clear,True,salt fiber,14.387714,0.07019
727,41,session-007,cinder_garden,Pax,shade_tent,5,0,10,6,11,7,5->0|6->1|7->2|8->2|9->2,clear,True,dry shade,16.940064,0.093968
728,41,session-007,lichen_bridge,Rin,rope_bridge,6,2,1,7,10,6,6->2|7->3|8->4|9->4|10->4,clear,True,damp rope,15.6124,0.085746
729,41,session-007,orchid_engine,Eli,gear_wash,7,4,8,8,5,1,7->4|8->5|9->6|10->6|11->6,clear,True,gear oil,17.9613,0.111524
730,41,session-007,moss_ward,Ari,root_alcove,8,6,9,2,5,1,8->6|9->7|10->8|11->8|12->8,clear,True,root ink,13.3121,0.068302
731,41,session-007,glass_harbor,Oren,lamp_pier,9,8,3,9,7,3,9->8|10->9|11->10|12->10|13->10,clear,True,lamp oil,14.443314,0.084079
732,41,session-007,cinder_garden,Vale,ash_path,10,10,5,9,6,2,10->10|11->11|12->12|13->12|14->12,clear,True,cool ash,17.0085,0.107857
733,41,session-007,lichen_bridge,Sol,meal_room,11,1,9,5,6,2,11->1|12->2|13->3|14->3|15->3,clear,True,lichen soup,15.6795,0.099635
734,41,session-007,orchid_engine,Bea,engine_ring,12,3,4,3,8,4,12->3|13->4|14->5|15->5|16->5,clear,True,warm iron,18.0025,0.125413
735,41,session-007,moss_ward,Fay,blanket_room,0,5,6,4,7,3,0->5|1->6|2->7|3->7|4->7,clear,True,warm wool,13.357314,0.08219
736,41,session-007,glass_harbor,Puck,fog_rail,1,7,11,3,14,10,1->7|2->8|3->9|4->9|5->9,clear,True,cold fog,14.485257,0.097968
737,41,session-007,cinder_garden,Wren,seed_shelf,2,9,2,5,4,0,2->9|3->10|4->11|5->11|6->11,clear,True,seed oil,17.0784,0.121746
738,42,session-007,orchid_engine,Eli,orchid_bay,12,9,12,4,5,1,12->9|13->10|14->11|15->11|16->11,clear,True,orchid steam,18.06045,0.137
739,42,session-007,moss_ward,Ari,rain_gate,0,0,2,8,10,6,0->0|1->1|2->2|3->2|4->2,clear,True,wet moss,13.39335,0.093778
740,42,session-007,glass_harbor,Oren,net_room,1,2,7,5,9,5,1->2|2->3|3->4|4->4|5->4,clear,True,salt fiber,14.53685,0.109556
741,42,session-007,cinder_garden,Vale,shade_tent,2,4,10,6,10,6,2->4|3->5|4->6|5->6|6->6,wet edge reroute,True,dry shade,17.09575,0.133333
742,42,session-007,lichen_bridge,Sol,rope_bridge,3,6,1,7,3,0,3->6|4->7|5->8|6->8,clear,True,damp rope,15.79365,0.125111
743,42,session-007,orchid_engine,Bea,gear_wash,4,8,8,8,4,0,4->8|5->9|6->10|7->10|8->10,clear,True,gear oil,18.12425,0.150889
744,42,session-007,moss_ward,Fay,root_alcove,5,10,9,2,12,8,5->10|6->11|7->12|8->12|9->12,clear,True,root ink,13.44575,0.107667
745,42,session-007,glass_harbor,Puck,lamp_pier,6,1,3,9,11,7,6->1|7->2|8->3|9->3|10->3,clear,True,lamp oil,14.588014,0.123444
746,42,session-007,cinder_garden,Wren,ash_path,7,3,5,9,8,4,7->3|8->4|9->5|10->5|11->5,clear,True,cool ash,17.15505,0.147222
747,42,session-007,lichen_bridge,Kio,meal_room,8,5,9,5,1,0,8->5|9->6,clear,True,lichen soup,15.8478,0.139
748,42,session-007,orchid_engine,Cai,engine_ring,9,7,4,3,9,5,9->7|10->8|11->9|12->9|13->9,clear,True,warm iron,18.1549,0.164778
749,42,session-007,moss_ward,Milo,blanket_room,10,9,6,4,9,5,10->9|11->10|12->11|13->11|14->11,clear,True,warm wool,13.50555,0.121556
750,42,session-007,glass_harbor,Sera,fog_rail,11,0,11,3,3,0,11->0|12->1|13->2|14->2,clear,True,cold fog,14.67165,0.137333
751,42,session-007,cinder_garden,Juno,seed_shelf,12,2,2,5,13,9,12->2|13->3|14->4|15->4|16->4,clear,True,seed oil,17.201096,0.161111
752,42,session-007,lichen_bridge,Luma,signal_post,0,4,6,10,12,8,0->4|1->5|2->6|3->6|4->6,clear,True,bell hum,15.87385,0.152889
753,42,session-007,orchid_engine,Dax,orchid_bay,1,6,12,4,13,9,1->6|2->7|3->8|4->8|5->8,clear,True,orchid steam,18.203596,0.178667
754,42,session-007,moss_ward,Tala,rain_gate,2,8,2,8,0,0,2->8,clear,True,wet moss,13.58555,0.135444
755,42,session-007,glass_harbor,Nia,net_room,3,10,7,5,9,5,3->10|4->11|5->12|6->12|7->12,clear,True,salt fiber,14.70125,0.151222
756,43,session-008,lichen_bridge,Kio,rope_bridge,0,10,1,7,4,0,0->10|1->11|2->12|3->12|4->12,clear,True,damp rope,15.94695,0.164476
757,43,session-008,orchid_engine,Cai,gear_wash,1,1,8,8,14,10,1->1|2->2|3->3|4->3|5->3,clear,True,gear oil,18.247007,0.190254
758,43,session-008,moss_ward,Milo,root_alcove,2,3,9,2,8,4,2->3|3->4|4->5|5->5|6->5,clear,True,root ink,13.6072,0.147032
759,43,session-008,glass_harbor,Sera,lamp_pier,3,5,3,9,4,0,3->5|4->6|5->7|6->7|7->7,clear,True,lamp oil,14.7709,0.16281
760,43,session-008,cinder_garden,Juno,ash_path,4,7,5,9,3,0,4->7|5->8|6->9|7->9,wet edge reroute,True,cool ash,17.3315,0.186587
761,43,session-008,lichen_bridge,Luma,meal_room,5,9,9,5,8,4,5->9|6->10|7->11|8->11|9->11,clear,True,lichen soup,15.9806,0.178365
762,43,session-008,orchid_engine,Dax,engine_ring,6,0,4,3,5,1,6->0|7->1|8->2|9->2|10->2,clear,True,warm iron,18.325,0.204143
763,43,session-008,moss_ward,Tala,blanket_room,7,2,6,4,3,0,7->2|8->3|9->4|10->4,clear,True,warm wool,13.6848,0.160921
764,43,session-008,glass_harbor,Nia,fog_rail,8,4,11,3,4,0,8->4|9->5|10->6|11->6|12->6,clear,True,cold fog,14.8255,0.176698
765,43,session-008,cinder_garden,Pax,seed_shelf,9,6,2,5,8,4,9->6|10->7|11->8|12->8|13->8,clear,True,seed oil,17.36445,0.200476
766,43,session-008,lichen_bridge,Rin,signal_post,10,8,6,10,6,2,10->8|11->9|12->10|13->10|14->10,clear,True,bell hum,16.04265,0.192254
767,43,session-008,orchid_engine,Eli,orchid_bay,11,10,12,4,7,3,11->10|12->11|13->12|14->12|15->12,clear,True,orchid steam,18.369414,0.218032
768,43,session-008,moss_ward,Ari,rain_gate,12,1,2,8,17,13,12->1|13->2|14->3|15->3|16->3,clear,True,wet moss,13.705188,0.17481
769,43,session-008,glass_harbor,Oren,net_room,0,3,7,5,9,5,0->3|1->4|2->5|3->5|4->5,clear,True,salt fiber,14.8561,0.190587
770,43,session-008,cinder_garden,Vale,shade_tent,1,5,10,6,10,6,1->5|2->6|3->7|4->7|5->7,clear,True,dry shade,17.415,0.214365
771,43,session-008,lichen_bridge,Sol,rope_bridge,2,7,1,7,1,0,2->7|3->8,clear,True,damp rope,16.1129,0.206143
772,43,session-008,orchid_engine,Bea,gear_wash,3,9,8,8,6,2,3->9|4->10|5->11|6->11|7->11,clear,True,gear oil,18.4284,0.231921
773,43,session-008,moss_ward,Fay,root_alcove,4,0,9,2,7,3,4->0|5->1|6->2|7->2|8->2,clear,True,root ink,13.775714,0.188698
774,44,session-008,cinder_garden,Pax,ash_path,1,0,5,9,13,9,1->0|2->1|3->2|4->2|5->2,clear,True,cool ash,17.455046,0.225952
775,44,session-008,lichen_bridge,Rin,meal_room,2,2,9,5,10,6,2->2|3->3|4->4|5->4|6->4,clear,True,lichen soup,16.1299,0.21773
776,44,session-008,orchid_engine,Eli,engine_ring,3,4,4,3,2,0,3->4|4->5|5->6,clear,True,warm iron,18.48785,0.243508
777,44,session-008,moss_ward,Ari,blanket_room,4,6,6,4,4,0,4->6|5->7|6->8|7->8|8->8,clear,True,warm wool,13.83885,0.200286
778,44,session-008,glass_harbor,Oren,fog_rail,5,8,11,3,11,7,5->8|6->9|7->10|8->10|9->10,clear,True,cold fog,14.951614,0.216063
779,44,session-008,cinder_garden,Vale,seed_shelf,6,10,2,5,9,5,6->10|7->11|8->12|9->12|10->12,wet edge reroute,True,seed oil,17.51625,0.239841
780,44,session-008,lichen_bridge,Sol,signal_post,7,1,6,10,10,6,7->1|8->2|9->3|10->3|11->3,clear,True,bell hum,16.18505,0.231619
781,44,session-008,orchid_engine,Bea,orchid_bay,8,3,12,4,5,1,8->3|9->4|10->5|11->5|12->5,clear,True,orchid steam,18.53365,0.257397
782,44,session-008,moss_ward,Fay,rain_gate,9,5,2,8,10,6,9->5|10->6|11->7|12->7|13->7,clear,True,wet moss,13.86715,0.214175
783,44,session-008,glass_harbor,Puck,net_room,10,7,7,5,5,1,10->7|11->8|12->9|13->9|14->9,clear,True,salt fiber,15.0259,0.229952
784,44,session-008,cinder_garden,Wren,shade_tent,11,9,10,6,4,0,11->9|12->10|13->11|14->11|15->11,clear,True,dry shade,17.5958,0.25373
785,44,session-008,lichen_bridge,Kio,rope_bridge,12,0,1,7,18,14,12->0|13->1|14->2|15->2|16->2,clear,True,damp rope,16.2312,0.245508
786,44,session-008,orchid_engine,Cai,gear_wash,0,2,8,8,14,10,0->2|1->3|2->4|3->4|4->4,clear,True,gear oil,18.566257,0.271286
787,44,session-008,moss_ward,Milo,root_alcove,1,4,9,2,10,6,1->4|2->5|3->6|4->6|5->6,clear,True,root ink,13.92195,0.228063
788,44,session-008,glass_harbor,Sera,lamp_pier,2,6,3,9,4,0,2->6|3->7|4->8|5->8|6->8,clear,True,lamp oil,15.09005,0.243841
789,44,session-008,cinder_garden,Juno,ash_path,3,8,5,9,3,0,3->8|4->9|5->10|6->10,clear,True,cool ash,17.65075,0.267619
790,44,session-008,lichen_bridge,Luma,meal_room,4,10,9,5,10,6,4->10|5->11|6->12|7->12|8->12,clear,True,lichen soup,16.29525,0.259397
791,44,session-008,orchid_engine,Dax,engine_ring,5,1,4,3,3,0,5->1|6->2|7->3|8->3,clear,True,warm iron,18.65325,0.285175
792,45,session-008,glass_harbor,Puck,fog_rail,2,1,11,3,11,7,2->1|3->2|4->3|5->3|6->3,clear,True,cold fog,15.105414,0.255429
793,45,session-008,cinder_garden,Wren,seed_shelf,3,3,2,5,3,0,3->3|4->4|5->5|6->5,clear,True,seed oil,17.69505,0.279206
794,45,session-008,lichen_bridge,Kio,signal_post,4,5,6,10,7,3,4->5|5->6|6->7|7->7|8->7,clear,True,bell hum,16.346164,0.270984
795,45,session-008,orchid_engine,Cai,orchid_bay,5,7,12,4,10,6,5->7|6->8|7->9|8->9|9->9,clear,True,orchid steam,18.67065,0.296762
796,45,session-008,moss_ward,Milo,rain_gate,6,9,2,8,5,1,6->9|7->10|8->11|9->11|10->11,clear,True,wet moss,14.0392,0.25354
797,45,session-008,glass_harbor,Sera,net_room,7,0,7,5,5,1,7->0|8->1|9->2|10->2|11->2,clear,True,salt fiber,15.1803,0.269317
798,45,session-008,cinder_garden,Juno,shade_tent,8,2,10,6,6,2,8->2|9->3|10->4|11->4|12->4,wet edge reroute,True,dry shade,17.735,0.293095
799,45,session-008,lichen_bridge,Luma,rope_bridge,9,4,1,7,11,7,9->4|10->5|11->6|12->6|13->6,clear,True,damp rope,16.392864,0.284873
800,45,session-008,orchid_engine,Dax,gear_wash,10,6,8,8,4,0,10->6|11->7|12->8|13->8|14->8,clear,True,gear oil,18.7524,0.310651
801,45,session-008,moss_ward,Tala,root_alcove,11,8,9,2,8,4,11->8|12->9|13->10|14->10|15->10,clear,True,root ink,14.08045,0.267429
802,45,session-008,glass_harbor,Nia,lamp_pier,12,10,3,9,10,6,12->10|13->11|14->12|15->12|16->12,clear,True,lamp oil,15.21675,0.283206
803,45,session-008,cinder_garden,Pax,ash_path,0,1,5,9,13,9,0->1|1->2|2->3|3->3|4->3,clear,True,cool ash,17.774296,0.306984
804,45,session-008,lichen_bridge,Rin,meal_room,1,3,9,5,10,6,1->3|2->4|3->5|4->5|5->5,clear,True,lichen soup,16.44915,0.298762
805,45,session-008,orchid_engine,Eli,engine_ring,2,5,4,3,4,0,2->5|3->6|4->7|5->7|6->7,clear,True,warm iron,18.8071,0.32454
806,45,session-008,moss_ward,Ari,blanket_room,3,7,6,4,6,2,3->7|4->8|5->9|6->9|7->9,clear,True,warm wool,14.143,0.281317
807,45,session-008,glass_harbor,Oren,fog_rail,4,9,11,3,13,9,4->9|5->10|6->11|7->11|8->11,clear,True,cold fog,15.268346,0.297095
808,45,session-008,cinder_garden,Vale,seed_shelf,5,0,2,5,8,4,5->0|6->1|7->2|8->2|9->2,clear,True,seed oil,17.8379,0.320873
809,45,session-008,lichen_bridge,Sol,signal_post,6,2,6,10,8,4,6->2|7->3|8->4|9->4|10->4,clear,True,bell hum,16.5088,0.312651
810,46,session-008,moss_ward,Tala,rain_gate,3,2,2,8,7,3,3->2|4->3|5->4|6->4|7->4,clear,True,wet moss,14.182814,0.292905
811,46,session-008,glass_harbor,Nia,net_room,4,4,7,5,4,0,4->4|5->5|6->6|7->6|8->6,clear,True,salt fiber,15.343,0.308683
812,46,session-008,cinder_garden,Pax,shade_tent,5,6,10,6,5,1,5->6|6->7|7->8|8->8|9->8,clear,True,dry shade,17.8957,0.33246
813,46,session-008,lichen_bridge,Rin,rope_bridge,6,8,1,7,6,2,6->8|7->9|8->10|9->10|10->10,clear,True,damp rope,16.5604,0.324238
814,46,session-008,orchid_engine,Eli,gear_wash,7,10,8,8,3,0,7->10|8->11|9->12|10->12,clear,True,gear oil,18.90625,0.350016
815,46,session-008,moss_ward,Ari,root_alcove,8,1,9,2,2,0,8->1|9->2|10->3,clear,True,root ink,14.25725,0.306794
816,46,session-008,glass_harbor,Oren,lamp_pier,9,3,3,9,12,8,9->3|10->4|11->5|12->5|13->5,clear,True,lamp oil,15.36875,0.322571
817,46,session-008,cinder_garden,Vale,ash_path,10,5,5,9,9,5,10->5|11->6|12->7|13->7|14->7,wet edge reroute,True,cool ash,17.93465,0.346349
818,46,session-008,lichen_bridge,Sol,meal_room,11,7,9,5,4,0,11->7|12->8|13->9|14->9|15->9,clear,True,lichen soup,16.63045,0.338127
819,46,session-008,orchid_engine,Bea,engine_ring,12,9,4,3,14,10,12->9|13->10|14->11|15->11|16->11,clear,True,warm iron,18.928657,0.363905
820,46,session-008,moss_ward,Fay,blanket_room,0,0,6,4,10,6,0->0|1->1|2->2|3->2|4->2,clear,True,warm wool,14.2854,0.320683
821,46,session-008,glass_harbor,Puck,fog_rail,1,2,11,3,11,7,1->2|2->3|3->4|4->4|5->4,clear,True,cold fog,15.424664,0.33646
822,46,session-008,cinder_garden,Wren,seed_shelf,2,4,2,5,1,0,2->4|3->5,clear,True,seed oil,18.0142,0.360238
823,46,session-008,lichen_bridge,Kio,signal_post,3,6,6,10,7,3,3->6|4->7|5->8|6->8|7->8,clear,True,bell hum,16.665414,0.352016
824,46,session-008,orchid_engine,Cai,orchid_bay,4,8,12,4,12,8,4->8|5->9|6->10|7->10|8->10,clear,True,orchid steam,18.9869,0.377794
825,46,session-008,moss_ward,Milo,rain_gate,5,10,2,8,5,1,5->10|6->11|7->12|8->12|9->12,clear,True,wet moss,14.35845,0.334571
826,46,session-008,glass_harbor,Sera,net_room,6,1,7,5,5,1,6->1|7->2|8->3|9->3|10->3,clear,True,salt fiber,15.49945,0.350349
827,46,session-008,cinder_garden,Juno,shade_tent,7,3,10,6,6,2,7->3|8->4|9->5|10->5|11->5,clear,True,dry shade,18.05425,0.374127
828,47,session-008,orchid_engine,Bea,gear_wash,4,3,8,8,9,5,4->3|5->4|6->5|7->5|8->5,clear,True,gear oil,19.03505,0.389381
829,47,session-008,moss_ward,Fay,root_alcove,5,5,9,2,7,3,5->5|6->6|7->7|8->7|9->7,clear,True,root ink,14.392364,0.346159
830,47,session-008,glass_harbor,Puck,lamp_pier,6,7,3,9,5,1,6->7|7->8|8->9|9->9|10->9,clear,True,lamp oil,15.54355,0.361937
831,47,session-008,cinder_garden,Wren,ash_path,7,9,5,9,2,0,7->9|8->10|9->11,clear,True,cool ash,18.11345,0.385714
832,47,session-008,lichen_bridge,Kio,meal_room,8,0,9,5,6,2,8->0|9->1|10->2|11->2|12->2,clear,True,lichen soup,16.76895,0.377492
833,47,session-008,orchid_engine,Cai,engine_ring,9,2,4,3,6,2,9->2|10->3|11->4|12->4|13->4,clear,True,warm iron,19.10115,0.40327
834,47,session-008,moss_ward,Milo,blanket_room,10,4,6,4,4,0,10->4|11->5|12->6|13->6|14->6,clear,True,warm wool,14.4666,0.360048
835,47,session-008,glass_harbor,Sera,fog_rail,11,6,11,3,3,0,11->6|12->7|13->8|14->8,clear,True,cold fog,15.6077,0.375825
836,47,session-008,cinder_garden,Juno,seed_shelf,12,8,2,5,13,9,12->8|13->9|14->10|15->10|16->10,wet edge reroute,True,seed oil,18.137246,0.399603
837,47,session-008,lichen_bridge,Luma,signal_post,0,10,6,10,6,2,0->10|1->11|2->12|3->12|4->12,clear,True,bell hum,16.82475,0.391381
838,47,session-008,orchid_engine,Dax,orchid_bay,1,1,12,4,14,10,1->1|2->2|3->3|4->3|5->3,clear,True,orchid steam,19.138507,0.417159
839,47,session-008,moss_ward,Tala,rain_gate,2,3,2,8,5,1,2->3|3->4|4->5|5->5|6->5,clear,True,wet moss,14.51235,0.373937
840,47,session-008,glass_harbor,Nia,net_room,3,5,7,5,4,0,3->5|4->6|5->7|6->7|7->7,clear,True,salt fiber,15.66215,0.389714
841,47,session-008,cinder_garden,Pax,shade_tent,4,7,10,6,7,3,4->7|5->8|6->9|7->9|8->9,clear,True,dry shade,18.204664,0.413492
842,47,session-008,lichen_bridge,Rin,rope_bridge,5,9,1,7,6,2,5->9|6->10|7->11|8->11|9->11,clear,True,damp rope,16.87955,0.40527
843,47,session-008,orchid_engine,Eli,gear_wash,6,0,8,8,10,6,6->0|7->1|8->2|9->2|10->2,clear,True,gear oil,19.1985,0.431048
844,47,session-008,moss_ward,Ari,root_alcove,7,2,9,2,2,0,7->2|8->3|9->4,clear,True,root ink,14.5764,0.387825
845,47,session-008,glass_harbor,Oren,lamp_pier,8,4,3,9,10,6,8->4|9->5|10->6|11->6|12->6,clear,True,lamp oil,15.691,0.403603
846,48,session-008,lichen_bridge,Luma,meal_room,5,4,9,5,5,1,5->4|6->5|7->6|8->6|9->6,clear,True,lichen soup,16.9299,0.416857
847,48,session-008,orchid_engine,Dax,engine_ring,6,6,4,3,5,1,6->6|7->7|8->8|9->8|10->8,clear,True,warm iron,19.2609,0.442635
848,48,session-008,moss_ward,Tala,blanket_room,7,8,6,4,5,1,7->8|8->9|9->10|10->10|11->10,clear,True,warm wool,14.6115,0.399413
849,48,session-008,glass_harbor,Nia,fog_rail,8,10,11,3,10,6,8->10|9->11|10->12|11->12|12->12,clear,True,cold fog,15.7344,0.41519
850,48,session-008,cinder_garden,Pax,seed_shelf,9,1,2,5,11,7,9->1|10->2|11->3|12->3|13->3,clear,True,seed oil,18.294464,0.438968
851,48,session-008,lichen_bridge,Rin,signal_post,10,3,6,10,11,7,10->3|11->4|12->5|13->5|14->5,clear,True,bell hum,16.965164,0.430746
852,48,session-008,orchid_engine,Eli,orchid_bay,11,5,12,4,2,0,11->5|12->6|13->7,clear,True,orchid steam,19.32475,0.456524
853,48,session-008,moss_ward,Ari,rain_gate,12,7,2,8,11,7,12->7|13->8|14->9|15->9|16->9,clear,True,wet moss,14.647014,0.413302
854,48,session-008,glass_harbor,Oren,net_room,0,9,7,5,11,7,0->9|1->10|2->11|3->11|4->11,clear,True,salt fiber,15.788614,0.429079
855,48,session-008,cinder_garden,Vale,shade_tent,1,0,10,6,15,11,1->0|2->1|3->2|4->2|5->2,wet edge reroute,True,dry shade,18.3448,0.452857
856,48,session-008,lichen_bridge,Sol,rope_bridge,2,2,1,7,6,2,2->2|3->3|4->4|5->4|6->4,clear,True,damp rope,17.0337,0.444635
857,48,session-008,orchid_engine,Bea,gear_wash,3,4,8,8,9,5,3->4|4->5|5->6|6->6|7->6,clear,True,gear oil,19.3543,0.470413
858,48,session-008,moss_ward,Fay,root_alcove,4,6,9,2,9,5,4->6|5->7|6->8|7->8|8->8,clear,True,root ink,14.7058,0.42719
859,48,session-008,glass_harbor,Puck,lamp_pier,5,8,3,9,3,0,5->8|6->9|7->10|8->10,clear,True,lamp oil,15.8718,0.442968
860,48,session-008,cinder_garden,Wren,ash_path,6,10,5,9,2,0,6->10|7->11|8->12,clear,True,cool ash,18.4326,0.466746
861,48,session-008,lichen_bridge,Kio,meal_room,7,1,9,5,6,2,7->1|8->2|9->3|10->3|11->3,clear,True,lichen soup,17.0882,0.458524
862,48,session-008,orchid_engine,Cai,engine_ring,8,3,4,3,4,0,8->3|9->4|10->5|11->5|12->5,clear,True,warm iron,19.4354,0.484302
863,48,session-008,moss_ward,Milo,blanket_room,9,5,6,4,4,0,9->5|10->6|11->7|12->7|13->7,clear,True,warm wool,14.78585,0.441079
864,49,session-009,cinder_garden,Vale,seed_shelf,6,5,2,5,4,0,6->5|7->6|8->7|9->7|10->7,clear,True,seed oil,18.47705,0.478333
865,49,session-009,lichen_bridge,Sol,signal_post,7,7,6,10,4,0,7->7|8->8|9->9|10->9|11->9,clear,True,bell hum,17.14795,0.470111
866,49,session-009,orchid_engine,Bea,orchid_bay,8,9,12,4,9,5,8->9|9->10|10->11|11->11|12->11,clear,True,orchid steam,19.45355,0.495889
867,49,session-009,moss_ward,Fay,rain_gate,9,0,2,8,15,11,9->0|10->1|11->2|12->2|13->2,clear,True,wet moss,14.79705,0.452667
868,49,session-009,glass_harbor,Puck,net_room,10,2,7,5,6,2,10->2|11->3|12->4|13->4|14->4,clear,True,salt fiber,15.95595,0.468444
869,49,session-009,cinder_garden,Wren,shade_tent,11,4,10,6,3,0,11->4|12->5|13->6|14->6,clear,True,dry shade,18.53185,0.492222
870,49,session-009,lichen_bridge,Kio,rope_bridge,12,6,1,7,12,8,12->6|13->7|14->8|15->8|16->8,clear,True,damp rope,17.17235,0.484
