tick_id,day,settlement_id,resident_id,object_id,avatar_prompt,remembered_debt,trust_before,trust_after,resident_reply,available_choice,debt_hook_visible,private_memory_not_dumped,choice_changes_debt_or_trust
821,46,signal,Milo,oil lantern,ask_about_debt,0.206,0.73,0.733,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
822,46,orchard,Mara,dry cord,ask_forgiveness_limit,0.674,0.876,0.877,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
823,46,repair_ring,Vale,cool cloth,inspect_role_board,0.224,0.743,0.744,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
824,46,riverbend,Nox,cedar plank,ask_about_debt,0.53,0.815,0.818,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
825,46,roofward,Fay,herb ledger,ask_forgiveness_limit,0.188,0.718,0.719,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
826,46,archive,Toma,memory tag,inspect_role_board,0.674,0.88,0.881,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
828,47,repair_ring,Pax,cool cloth,ask_about_debt,0.692,0.94,0.943,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
829,47,riverbend,Cee,cedar plank,inspect_role_board,0.242,0.799,0.8,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
831,47,archive,Nia,memory tag,ask_about_debt,0.188,0.788,0.791,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
833,47,orchard,Pim,seed satchel,inspect_role_board,0.206,0.793,0.794,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
834,47,repair_ring,Wren,copper wire,absent,0.584,0.841,0.842,Wren: The role board says who owns the copper wire.,listen without changing custody,True,True,True
836,47,roofward,Sera,shade cloth,inspect_role_board,0.692,0.953,0.954,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
837,47,archive,Vell,signal spool,absent,0.242,0.748,0.749,Vell: The role board says who owns the signal spool.,listen without changing custody,True,True,True
838,47,signal,Oda,oil lantern,ask_about_debt,0.548,0.889,0.892,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
840,47,repair_ring,Pax,cool cloth,inspect_role_board,0.692,0.945,0.946,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
841,47,riverbend,Cee,cedar plank,ask_about_debt,0.26,0.807,0.81,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
843,47,archive,Nia,memory tag,inspect_role_board,0.188,0.791,0.792,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
845,47,orchard,Pim,seed satchel,ask_about_debt,0.224,0.801,0.804,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
846,48,riverbend,Lio,cedar plank,inspect_role_board,0.692,0.87,0.871,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
848,48,archive,Rin,memory tag,ask_about_debt,0.566,0.819,0.822,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
849,48,signal,Milo,wind wrap,ask_forgiveness_limit,0.206,0.733,0.734,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
850,48,orchard,Mara,seed satchel,inspect_role_board,0.692,0.882,0.883,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
852,48,riverbend,Nox,binding cord,ask_forgiveness_limit,0.548,0.823,0.824,Nox: The role board says who owns the binding cord.,listen without changing custody,True,True,True
853,48,roofward,Fay,shade cloth,inspect_role_board,0.188,0.719,0.72,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
855,48,signal,Kesh,oil lantern,ask_about_debt,0.242,0.746,0.749,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
857,48,repair_ring,Juno,cool cloth,inspect_role_board,0.206,0.734,0.735,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
858,48,riverbend,Lio,cedar plank,ask_about_debt,0.71,0.876,0.879,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
860,48,archive,Rin,memory tag,inspect_role_board,0.584,0.827,0.828,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
861,48,signal,Milo,wind wrap,absent,0.206,0.734,0.735,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
862,48,orchard,Mara,seed satchel,ask_about_debt,0.71,0.888,0.891,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
864,49,roofward,Sera,herb ledger,absent,0.71,0.963,0.964,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
865,49,archive,Vell,memory tag,ask_about_debt,0.26,0.754,0.757,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
867,49,orchard,Ivo,seed satchel,inspect_role_board,0.206,0.723,0.724,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
870,49,roofward,Bex,shade cloth,inspect_role_board,0.602,0.833,0.834,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
872,49,signal,Ren,oil lantern,ask_about_debt,0.728,0.882,0.885,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
873,49,orchard,Pim,dry cord,ask_forgiveness_limit,0.224,0.808,0.809,Pim: The role board says who owns the dry cord.,listen without changing custody,True,True,True
874,49,repair_ring,Wren,cool cloth,inspect_role_board,0.602,0.847,0.848,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
875,49,riverbend,Ari,cedar plank,ask_about_debt,0.188,0.722,0.725,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
876,49,roofward,Sera,herb ledger,ask_forgiveness_limit,0.728,0.971,0.972,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
877,49,archive,Vell,memory tag,inspect_role_board,0.26,0.757,0.758,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
879,49,orchard,Ivo,seed satchel,ask_about_debt,0.224,0.729,0.732,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
882,50,archive,Toma,memory tag,ask_about_debt,0.674,0.885,0.888,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
884,50,orchard,Suf,seed satchel,inspect_role_board,0.602,0.835,0.836,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
885,50,repair_ring,Juno,copper wire,absent,0.206,0.735,0.736,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
887,50,roofward,Orr,shade cloth,inspect_role_board,0.242,0.737,0.738,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
888,50,archive,Rin,signal spool,absent,0.602,0.833,0.834,Rin: The role board says who owns the signal spool.,listen without changing custody,True,True,True
889,50,signal,Milo,oil lantern,ask_about_debt,0.206,0.737,0.74,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
891,50,repair_ring,Vale,cool cloth,inspect_role_board,0.224,0.744,0.745,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
892,50,riverbend,Nox,cedar plank,ask_about_debt,0.566,0.829,0.832,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
894,50,archive,Toma,memory tag,inspect_role_board,0.692,0.893,0.894,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
896,50,orchard,Suf,seed satchel,ask_about_debt,0.602,0.838,0.841,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
897,50,repair_ring,Juno,copper wire,ask_forgiveness_limit,0.206,0.736,0.737,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
899,50,roofward,Orr,shade cloth,ask_about_debt,0.26,0.743,0.746,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
900,51,signal,Ren,wind wrap,ask_forgiveness_limit,0.74,0.89,0.891,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
901,51,orchard,Pim,seed satchel,inspect_role_board,0.224,0.811,0.812,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
903,51,riverbend,Ari,binding cord,ask_forgiveness_limit,0.188,0.725,0.726,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
904,51,roofward,Sera,shade cloth,inspect_role_board,0.74,0.979,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
906,51,signal,Oda,oil lantern,ask_about_debt,0.602,0.915,0.918,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
908,51,repair_ring,Pax,cool cloth,inspect_role_board,0.728,0.964,0.965,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
909,51,riverbend,Cee,cedar plank,ask_about_debt,0.278,0.823,0.826,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
911,51,archive,Nia,memory tag,inspect_role_board,0.188,0.792,0.793,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
912,51,signal,Ren,wind wrap,absent,0.74,0.896,0.897,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
913,51,orchard,Pim,seed satchel,ask_about_debt,0.242,0.819,0.822,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
915,51,riverbend,Ari,binding cord,absent,0.188,0.726,0.727,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
916,51,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
918,52,orchard,Mara,seed satchel,inspect_role_board,0.74,0.901,0.902,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
921,52,roofward,Fay,shade cloth,inspect_role_board,0.188,0.72,0.721,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
923,52,signal,Kesh,oil lantern,ask_about_debt,0.26,0.754,0.757,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
924,52,orchard,Suf,dry cord,ask_forgiveness_limit,0.602,0.841,0.842,Suf: The role board says who owns the dry cord.,listen without changing custody,True,True,True
925,52,repair_ring,Juno,cool cloth,inspect_role_board,0.206,0.737,0.738,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
926,52,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.894,0.897,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
927,52,roofward,Orr,herb ledger,ask_forgiveness_limit,0.26,0.746,0.747,Orr: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
928,52,archive,Rin,memory tag,inspect_role_board,0.62,0.839,0.84,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
930,52,orchard,Mara,seed satchel,ask_about_debt,0.74,0.907,0.91,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
933,52,roofward,Fay,shade cloth,ask_about_debt,0.206,0.726,0.729,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
935,52,signal,Kesh,oil lantern,inspect_role_board,0.26,0.757,0.758,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
936,53,repair_ring,Pax,copper wire,absent,0.74,0.974,0.975,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
938,53,roofward,Bex,shade cloth,inspect_role_board,0.602,0.838,0.839,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
939,53,archive,Nia,signal spool,absent,0.188,0.797,0.798,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
940,53,signal,Ren,oil lantern,ask_about_debt,0.74,0.902,0.905,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
942,53,repair_ring,Wren,cool cloth,inspect_role_board,0.656,0.863,0.864,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
943,53,riverbend,Ari,cedar plank,ask_about_debt,0.206,0.732,0.735,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
