tick_id,day,settlement_id,resident_id,relationship,queue_pressure,trust_repair_need,gaze,posture,gesture,movement_speed,expression_reason,visible_body_language,matches_state,not_private_workspace_dump
659,37,signal,Milo,0.98,0.142,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
660,37,orchard,Mara,0.98,0.07,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
661,37,repair_ring,Juno,0.98,0.175,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
662,37,riverbend,Lio,0.98,0.102,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
663,37,roofward,Fay,0.98,0.123,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
664,37,archive,Toma,0.98,0.222,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
665,37,signal,Milo,0.98,0.148,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
666,38,repair_ring,Juno,0.98,0.165,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
667,38,riverbend,Lio,0.98,0.108,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
668,38,roofward,Fay,0.98,0.119,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
669,38,archive,Toma,0.98,0.212,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
670,38,signal,Milo,0.98,0.138,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
671,38,orchard,Mara,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
672,38,repair_ring,Juno,0.98,0.155,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
673,38,riverbend,Lio,0.98,0.104,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
674,38,roofward,Fay,0.98,0.109,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
675,38,archive,Toma,0.98,0.202,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
676,38,signal,Milo,0.98,0.138,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
677,38,orchard,Mara,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
678,38,repair_ring,Juno,0.98,0.161,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
679,38,riverbend,Lio,0.98,0.104,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
680,38,roofward,Fay,0.98,0.109,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
681,38,archive,Toma,0.98,0.208,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
682,38,signal,Milo,0.98,0.144,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
683,38,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
684,39,riverbend,Lio,0.98,0.11,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
685,39,roofward,Fay,0.98,0.105,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
686,39,archive,Toma,0.98,0.198,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
687,39,signal,Milo,0.98,0.134,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
688,39,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
689,39,repair_ring,Juno,0.98,0.151,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
690,39,riverbend,Lio,0.98,0.106,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
691,39,roofward,Fay,0.98,0.095,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
692,39,archive,Toma,0.98,0.188,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
693,39,signal,Milo,0.98,0.133,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
694,39,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
695,39,repair_ring,Juno,0.98,0.157,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
696,39,riverbend,Lio,0.98,0.105,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
697,39,roofward,Fay,0.98,0.095,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
698,39,archive,Toma,0.98,0.194,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
699,39,signal,Milo,0.98,0.139,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
700,39,orchard,Mara,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
701,39,repair_ring,Juno,0.98,0.147,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
702,40,roofward,Fay,0.98,0.091,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
703,40,archive,Toma,0.98,0.184,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
704,40,signal,Milo,0.98,0.129,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
705,40,orchard,Mara,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
706,40,repair_ring,Juno,0.98,0.147,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
707,40,riverbend,Lio,0.98,0.111,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
708,40,roofward,Fay,0.98,0.081,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
709,40,archive,Toma,0.98,0.174,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
710,40,signal,Milo,0.98,0.129,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
711,40,orchard,Mara,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
712,40,repair_ring,Juno,0.98,0.153,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
713,40,riverbend,Lio,0.98,0.111,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
714,40,roofward,Fay,0.98,0.08,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
715,40,archive,Toma,0.98,0.18,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
716,40,signal,Milo,0.98,0.135,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
717,40,orchard,Mara,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
718,40,repair_ring,Juno,0.98,0.143,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
719,40,riverbend,Lio,0.98,0.117,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
720,41,archive,Toma,0.98,0.17,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
721,41,signal,Milo,0.98,0.125,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
722,41,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
723,41,repair_ring,Juno,0.98,0.143,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
724,41,riverbend,Lio,0.98,0.107,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
725,41,roofward,Fay,0.98,0.076,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
726,41,archive,Toma,0.98,0.16,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
727,41,signal,Milo,0.98,0.125,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
728,41,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
729,41,repair_ring,Juno,0.98,0.149,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
730,41,riverbend,Lio,0.98,0.107,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
731,41,roofward,Fay,0.98,0.076,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
732,41,archive,Toma,0.98,0.166,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
733,41,signal,Milo,0.98,0.131,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
734,41,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
735,41,repair_ring,Juno,0.98,0.139,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
736,41,riverbend,Lio,0.98,0.113,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
737,41,roofward,Fay,0.98,0.072,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
738,42,signal,Milo,0.98,0.121,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
739,42,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
740,42,repair_ring,Juno,0.98,0.138,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
741,42,riverbend,Lio,0.98,0.103,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
742,42,roofward,Fay,0.98,0.072,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
743,42,archive,Toma,0.98,0.156,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
744,42,signal,Milo,0.98,0.12,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
745,42,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
746,42,repair_ring,Juno,0.98,0.144,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
747,42,riverbend,Lio,0.98,0.102,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
748,42,roofward,Fay,0.98,0.072,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
749,42,archive,Toma,0.98,0.162,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
750,42,signal,Milo,0.98,0.126,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
751,42,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
752,42,repair_ring,Juno,0.98,0.134,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
753,42,riverbend,Lio,0.98,0.108,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
754,42,roofward,Fay,0.98,0.068,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
755,42,archive,Toma,0.98,0.152,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
756,43,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
757,43,repair_ring,Juno,0.98,0.134,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
758,43,riverbend,Lio,0.98,0.098,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
759,43,roofward,Fay,0.98,0.068,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
760,43,archive,Toma,0.98,0.152,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
761,43,signal,Milo,0.98,0.116,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
762,43,orchard,Mara,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
763,43,repair_ring,Juno,0.98,0.14,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
764,43,riverbend,Lio,0.98,0.098,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
765,43,roofward,Fay,0.98,0.067,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
766,43,archive,Toma,0.98,0.158,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
767,43,signal,Milo,0.98,0.122,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
768,43,orchard,Mara,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
769,43,repair_ring,Juno,0.98,0.13,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
770,43,riverbend,Lio,0.98,0.104,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
771,43,roofward,Fay,0.98,0.063,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
772,43,archive,Toma,0.98,0.148,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
773,43,signal,Milo,0.98,0.112,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
774,44,repair_ring,Juno,0.98,0.13,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
775,44,riverbend,Lio,0.98,0.094,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
776,44,roofward,Fay,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
777,44,archive,Toma,0.98,0.148,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
778,44,signal,Milo,0.98,0.118,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
779,44,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
780,44,repair_ring,Juno,0.98,0.136,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
781,44,riverbend,Lio,0.98,0.094,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
782,44,roofward,Fay,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
783,44,archive,Toma,0.98,0.154,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
784,44,signal,Milo,0.98,0.124,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
785,44,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
786,44,repair_ring,Juno,0.98,0.126,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
787,44,riverbend,Lio,0.98,0.1,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
788,44,roofward,Fay,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
789,44,archive,Toma,0.98,0.144,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
790,44,signal,Milo,0.98,0.114,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
791,44,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
792,45,riverbend,Lio,0.98,0.09,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
793,45,roofward,Fay,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
794,45,archive,Toma,0.98,0.143,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
795,45,signal,Milo,0.98,0.12,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
796,45,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
797,45,repair_ring,Juno,0.98,0.125,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
798,45,riverbend,Lio,0.98,0.089,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
799,45,roofward,Fay,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
800,45,archive,Toma,0.98,0.149,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
801,45,signal,Milo,0.98,0.126,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
802,45,orchard,Mara,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
803,45,repair_ring,Juno,0.98,0.115,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
