tick_id,day,week,settlement_id,resident_id,avatar_action,resident_preference,resident_response,refusal_present,refusal_respected,welfare_before,welfare_after,autonomy_before,autonomy_after,trust_before,trust_after,playable_choice_visible,private_workspace_not_dumped
995,63,9,lichen_bridge,Sol,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.804,0.8,True,True
997,63,9,moss_ward,Fay,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.78,0.786,True,True
999,63,9,cinder_garden,Wren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.938,0.94,0.778,0.784,True,True
1001,63,9,orchid_engine,Cai,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.79,0.794,True,True
1003,63,9,glass_harbor,Sera,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.776,0.782,True,True
1005,63,9,lichen_bridge,Luma,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.772,0.768,True,True
1007,63,9,moss_ward,Tala,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.78,0.786,True,True
1008,64,10,cinder_garden,Juno,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.81,0.81,0.668,0.672,True,True
1009,64,10,lichen_bridge,Luma,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.768,0.764,True,True
1010,64,10,orchid_engine,Dax,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.7,0.7,0.666,0.67,True,True
1011,64,10,moss_ward,Tala,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.786,0.792,True,True
1013,64,10,cinder_garden,Pax,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.78,0.786,True,True
1015,64,10,orchid_engine,Eli,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.764,0.768,True,True
1016,64,10,moss_ward,Ari,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.722,0.734,0.664,0.664,True,True
1017,64,10,glass_harbor,Oren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.782,0.788,True,True
1018,64,10,cinder_garden,Vale,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.81,0.81,0.668,0.672,True,True
1019,64,10,lichen_bridge,Sol,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.8,0.796,True,True
1020,64,10,orchid_engine,Bea,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.7,0.7,0.666,0.67,True,True
1021,64,10,moss_ward,Fay,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.786,0.792,True,True
1023,64,10,cinder_garden,Wren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.784,0.79,True,True
1025,65,10,moss_ward,Fay,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.792,0.796,True,True
1027,65,10,cinder_garden,Wren,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.79,0.794,True,True
1028,65,10,lichen_bridge,Kio,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.814,0.824,0.692,0.698,True,True
1029,65,10,orchid_engine,Cai,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.794,0.798,True,True
1031,65,10,glass_harbor,Sera,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.782,0.782,True,True
1033,65,10,lichen_bridge,Luma,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.764,0.768,True,True
1035,65,10,moss_ward,Tala,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.792,0.796,True,True
1037,65,10,cinder_garden,Pax,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.786,0.79,True,True
1038,65,10,lichen_bridge,Rin,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.814,0.824,0.692,0.698,True,True
1039,65,10,orchid_engine,Eli,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.768,0.772,True,True
1040,66,10,glass_harbor,Nia,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.744,0.744,0.666,0.67,True,True
1041,66,10,cinder_garden,Pax,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.79,0.796,True,True
1042,66,10,lichen_bridge,Rin,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.824,0.824,0.698,0.702,True,True
1043,66,10,orchid_engine,Eli,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.772,0.778,True,True
1045,66,10,glass_harbor,Oren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.788,0.792,True,True
1047,66,10,lichen_bridge,Sol,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.796,0.802,True,True
1049,66,10,moss_ward,Fay,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.796,0.792,True,True
1050,66,10,glass_harbor,Puck,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.744,0.744,0.666,0.67,True,True
1051,66,10,cinder_garden,Wren,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.794,0.8,True,True
1052,66,10,lichen_bridge,Kio,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.824,0.824,0.698,0.702,True,True
1053,66,10,orchid_engine,Cai,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.798,0.804,True,True
1055,66,10,glass_harbor,Sera,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.782,0.786,True,True
1057,67,10,orchid_engine,Cai,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.804,0.808,True,True
1059,67,10,glass_harbor,Sera,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.786,0.79,True,True
1060,67,10,cinder_garden,Juno,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.81,0.81,0.672,0.676,True,True
1061,67,10,lichen_bridge,Luma,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.768,0.768,True,True
1063,67,10,moss_ward,Tala,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.796,0.8,True,True
1065,67,10,cinder_garden,Pax,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.796,0.8,True,True
1067,67,10,orchid_engine,Eli,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.778,0.782,True,True
1069,67,10,glass_harbor,Oren,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.792,0.796,True,True
1070,67,10,cinder_garden,Vale,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.81,0.81,0.672,0.676,True,True
1071,67,10,lichen_bridge,Sol,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.802,0.802,True,True
1073,68,10,glass_harbor,Oren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.796,0.802,True,True
1075,68,10,lichen_bridge,Sol,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.802,0.806,True,True
1077,68,10,moss_ward,Fay,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.792,0.798,True,True
1079,68,10,cinder_garden,Wren,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.8,0.796,True,True
1081,68,10,orchid_engine,Cai,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.808,0.814,True,True
1083,68,10,glass_harbor,Sera,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.79,0.796,True,True
1085,68,10,lichen_bridge,Luma,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.768,0.772,True,True
1087,68,10,moss_ward,Tala,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.8,0.806,True,True
1088,69,10,cinder_garden,Juno,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.81,0.82,0.676,0.682,True,True
1089,69,10,lichen_bridge,Luma,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.772,0.776,True,True
1090,69,10,orchid_engine,Dax,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.7,0.7,0.67,0.674,True,True
1091,69,10,moss_ward,Tala,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.806,0.806,True,True
1093,69,10,cinder_garden,Pax,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.8,0.804,True,True
1095,69,10,orchid_engine,Eli,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.782,0.786,True,True
1096,69,10,moss_ward,Ari,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.734,0.744,0.664,0.67,True,True
1097,69,10,glass_harbor,Oren,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.802,0.806,True,True
1098,69,10,cinder_garden,Vale,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.81,0.82,0.676,0.682,True,True
1099,69,10,lichen_bridge,Sol,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.806,0.81,True,True
1100,69,10,orchid_engine,Bea,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.7,0.7,0.67,0.674,True,True
1101,69,10,moss_ward,Fay,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.798,0.798,True,True
1103,69,10,cinder_garden,Wren,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.796,0.8,True,True
1105,70,10,moss_ward,Fay,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.798,0.802,True,True
1107,70,10,cinder_garden,Wren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.8,0.806,True,True
1108,70,10,lichen_bridge,Kio,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.824,0.824,0.702,0.706,True,True
1109,70,10,orchid_engine,Cai,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.814,0.81,True,True
1111,70,10,glass_harbor,Sera,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.796,0.802,True,True
1113,70,10,lichen_bridge,Luma,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.776,0.782,True,True
1115,70,10,moss_ward,Tala,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.806,0.81,True,True
1117,70,10,cinder_garden,Pax,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.804,0.81,True,True
1118,70,10,lichen_bridge,Rin,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.824,0.824,0.702,0.706,True,True
1119,70,10,orchid_engine,Eli,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.786,0.782,True,True
1120,71,11,glass_harbor,Nia,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.744,0.756,0.67,0.67,True,True
1121,71,11,cinder_garden,Pax,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.81,0.816,True,True
1122,71,11,lichen_bridge,Rin,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.824,0.824,0.706,0.71,True,True
1123,71,11,orchid_engine,Eli,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.782,0.778,True,True
1125,71,11,glass_harbor,Oren,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.806,0.812,True,True
1127,71,11,lichen_bridge,Sol,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.81,0.816,True,True
1129,71,11,moss_ward,Fay,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.802,0.806,True,True
1130,71,11,glass_harbor,Puck,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.744,0.756,0.67,0.67,True,True
1131,71,11,cinder_garden,Wren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.806,0.812,True,True
1132,71,11,lichen_bridge,Kio,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.824,0.824,0.706,0.71,True,True
1133,71,11,orchid_engine,Cai,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.81,0.806,True,True
1135,71,11,glass_harbor,Sera,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.802,0.808,True,True
1137,72,11,orchid_engine,Cai,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.806,0.81,True,True
1139,72,11,glass_harbor,Sera,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.808,0.812,True,True
1140,72,11,cinder_garden,Juno,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.82,0.83,0.682,0.688,True,True
1141,72,11,lichen_bridge,Luma,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.782,0.786,True,True
1143,72,11,moss_ward,Tala,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.81,0.814,True,True
1145,72,11,cinder_garden,Pax,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.816,0.816,True,True
1147,72,11,orchid_engine,Eli,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.778,0.782,True,True
1149,72,11,glass_harbor,Oren,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.812,0.816,True,True
1150,72,11,cinder_garden,Vale,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.82,0.83,0.682,0.688,True,True
1151,72,11,lichen_bridge,Sol,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.816,0.82,True,True
1153,73,11,glass_harbor,Oren,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.816,0.812,True,True
1155,73,11,lichen_bridge,Sol,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.82,0.826,True,True
1157,73,11,moss_ward,Fay,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.806,0.812,True,True
1159,73,11,cinder_garden,Wren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.812,0.816,True,True
1161,73,11,orchid_engine,Cai,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.81,0.816,True,True
1163,73,11,glass_harbor,Sera,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.812,0.808,True,True
1165,73,11,lichen_bridge,Luma,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.786,0.792,True,True
1167,73,11,moss_ward,Tala,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.814,0.82,True,True
1168,74,11,cinder_garden,Juno,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.83,0.848,0.688,0.684,True,True
1169,74,11,lichen_bridge,Luma,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.792,0.796,True,True
1170,74,11,orchid_engine,Dax,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.7,0.71,0.674,0.68,True,True
1171,74,11,moss_ward,Tala,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.82,0.824,True,True
1173,74,11,cinder_garden,Pax,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.816,0.82,True,True
1175,74,11,orchid_engine,Eli,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.782,0.782,True,True
1176,74,11,moss_ward,Ari,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.744,0.754,0.67,0.676,True,True
1177,74,11,glass_harbor,Oren,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.812,0.816,True,True
1178,74,11,cinder_garden,Vale,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.83,0.848,0.688,0.684,True,True
1179,74,11,lichen_bridge,Sol,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.826,0.83,True,True
1180,74,11,orchid_engine,Bea,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.7,0.71,0.674,0.68,True,True
