tick_id,day,guild,generation,elder,successor,route_id,inherited_forecast_rule,inherited_repair_ritual,record_quality,succession_visible,private_workspace_sealed
889,64,Seed Guild,2,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.762,False,True
890,64,Repair Circle,2,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7855,False,True
891,64,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.721,False,True
892,64,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.753,False,True
893,64,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7155,False,True
894,64,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7355,False,True
895,64,Seed Guild,2,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7625,False,True
896,65,Repair Circle,2,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.786,False,True
897,65,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7215,False,True
898,65,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7535,False,True
899,65,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.716,False,True
900,65,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.736,False,True
901,65,Seed Guild,2,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.763,False,True
902,65,Repair Circle,2,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7865,False,True
903,65,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.722,False,True
904,65,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.754,False,True
905,65,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7165,False,True
906,65,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7365,False,True
907,65,Seed Guild,2,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7635,False,True
908,65,Repair Circle,2,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.787,False,True
909,65,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7225,False,True
910,66,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7545,False,True
911,66,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.717,False,True
912,66,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.737,False,True
913,66,Seed Guild,2,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.764,False,True
914,66,Repair Circle,2,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7875,False,True
915,66,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.723,False,True
916,66,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.755,False,True
917,66,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7175,False,True
918,66,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7375,False,True
919,66,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.828125,True,True
920,66,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85125,True,True
921,66,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7235,False,True
922,66,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7555,False,True
923,66,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.718,False,True
924,67,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.738,False,True
925,67,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.828625,False,True
926,67,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85325,False,True
927,67,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.724,False,True
928,67,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.756,False,True
929,67,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7185,False,True
930,67,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7385,False,True
931,67,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.829125,False,True
932,67,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85375,False,True
933,67,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7245,False,True
934,67,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7565,False,True
935,67,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.719,False,True
936,67,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.739,False,True
937,67,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.829625,False,True
938,68,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85425,False,True
939,68,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.725,False,True
940,68,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.757,False,True
941,68,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7195,False,True
942,68,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7395,False,True
943,68,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.830125,False,True
944,68,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85475,False,True
945,68,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7255,False,True
946,68,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7575,False,True
947,68,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.72,False,True
948,68,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.74,False,True
949,68,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.830625,False,True
950,68,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85525,False,True
951,68,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.726,False,True
952,69,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.758,False,True
953,69,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7205,False,True
954,69,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.742,False,True
955,69,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.831125,False,True
956,69,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85575,False,True
957,69,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7265,False,True
958,69,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7585,False,True
959,69,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.721,False,True
960,69,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7425,False,True
961,69,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.831625,False,True
962,69,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85625,False,True
963,69,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.727,False,True
964,69,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.759,False,True
965,69,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7215,False,True
966,70,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.832125,False,True
967,70,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85675,False,True
968,70,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7275,False,True
969,70,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7595,False,True
970,70,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.722,False,True
971,70,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.743,False,True
972,70,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.832625,False,True
973,70,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85725,False,True
974,70,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.728,False,True
975,70,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.76,False,True
976,70,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.724,False,True
977,70,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7435,False,True
978,70,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.833125,False,True
979,70,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85775,False,True
980,71,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7285,False,True
981,71,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7605,False,True
982,71,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7245,False,True
983,71,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.744,False,True
984,71,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.833625,False,True
985,71,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85825,False,True
986,71,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.729,False,True
987,71,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.761,False,True
988,71,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.725,False,True
989,71,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7445,False,True
990,71,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.834125,False,True
991,71,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85875,False,True
992,71,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7295,False,True
993,71,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7615,False,True
994,72,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7255,False,True
995,72,Signal Guild,2,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.745,False,True
996,72,Seed Guild,3,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.834625,False,True
997,72,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85925,False,True
998,72,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.73,False,True
999,72,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.762,False,True
1000,72,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.726,False,True
1001,72,Signal Guild,3,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.81025,True,True
1002,72,Seed Guild,4,Ivo,Mara,orchard_riverbend,avoid fen mud when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.89875,True,True
1003,72,Repair Circle,3,Juno,Pax,central_repair_ring,avoid crowded repair yard when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.85975,False,True
1004,72,Bridgewright Guild,3,Ari,Toma,riverbend_roofward,avoid river flood when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.732,False,True
1005,72,Glassgarden Guild,3,Fay,Lio,roofward_archive,avoid glasshouse heat surge when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7625,False,True
1006,72,Index Guild,2,Nia,Sera,archive_signal,avoid wind archive scatter when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.7265,False,True
1007,72,Signal Guild,3,Milo,Ren,signal_orchard,avoid dusk ice when risk>0.42,"mark hazard, rehearse detour, repair after caravan clears",0.81075,False,True
