tick_id,day,settlement_id,resident_id,avatar_action,queue_before,queue_after,task_delay_ms,relationship_delta,project_progress_delta,consequence_label,resident_response_marker,consequence_visible,bounded_consequence,no_permanent_damage
823,46,roofward,Sera,consent_dialogue,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
824,46,archive,Nia,step_back,0.881,0.875,447,0.006,0.0,claim understood,looks toward avatar,True,True,True
825,46,signal,Ren,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
826,46,orchard,Ivo,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
827,46,repair_ring,Pax,touch_claimed_tool,0.871,0.877,448,0.003,0.0,boundary respected,looks toward avatar,True,True,True
828,47,roofward,Sera,consent_dialogue,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
829,47,archive,Nia,step_back,0.875,0.869,444,0.006,0.0,claim understood,looks toward avatar,True,True,True
830,47,signal,Ren,approach,0.892,0.9,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
831,47,orchard,Ivo,ask_about_tool,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
832,47,repair_ring,Pax,touch_claimed_tool,0.877,0.922,467,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
833,47,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
834,47,roofward,Sera,ask_about_tool,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
835,47,archive,Nia,touch_claimed_tool,0.869,0.875,447,0.003,0.0,boundary respected,looks toward avatar,True,True,True
836,47,signal,Ren,interrupt_queue,0.9,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
837,47,orchard,Ivo,consent_dialogue,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
838,47,repair_ring,Pax,step_back,0.922,0.916,464,0.006,0.0,claim understood,looks toward avatar,True,True,True
839,47,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
840,47,roofward,Sera,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
841,47,archive,Nia,step_back,0.875,0.869,444,0.006,0.0,claim understood,looks toward avatar,True,True,True
842,47,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
843,47,orchard,Ivo,ask_about_tool,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
844,47,repair_ring,Pax,touch_claimed_tool,0.916,0.898,457,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
845,47,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
846,48,archive,Nia,step_back,0.869,0.863,442,0.006,0.0,claim understood,looks toward avatar,True,True,True
847,48,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
848,48,orchard,Ivo,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
849,48,repair_ring,Pax,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
850,48,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
851,48,roofward,Sera,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
852,48,archive,Nia,touch_claimed_tool,0.863,0.908,461,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
853,48,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
854,48,orchard,Ivo,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
855,48,repair_ring,Pax,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
856,48,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
857,48,roofward,Sera,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
858,48,archive,Nia,step_back,0.908,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
859,48,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
860,48,orchard,Ivo,ask_about_tool,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
861,48,repair_ring,Pax,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
862,48,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
863,48,roofward,Sera,ask_about_tool,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
864,49,signal,Ren,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
865,49,orchard,Ivo,ask_about_tool,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
866,49,repair_ring,Pax,touch_claimed_tool,0.904,0.886,452,0.003,0.0,boundary respected,looks toward avatar,True,True,True
867,49,riverbend,Ari,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
868,49,roofward,Sera,ask_about_tool,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
869,49,archive,Nia,touch_claimed_tool,0.902,0.884,451,0.003,0.0,boundary respected,looks toward avatar,True,True,True
870,49,signal,Ren,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
871,49,orchard,Ivo,consent_dialogue,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
872,49,repair_ring,Pax,step_back,0.886,0.88,449,0.006,0.0,claim understood,looks toward avatar,True,True,True
873,49,riverbend,Ari,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
874,49,roofward,Sera,consent_dialogue,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
875,49,archive,Nia,step_back,0.884,0.878,448,0.006,0.0,claim understood,looks toward avatar,True,True,True
876,49,signal,Ren,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
877,49,orchard,Ivo,ask_about_tool,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
878,49,repair_ring,Pax,touch_claimed_tool,0.88,0.886,452,0.003,0.0,boundary respected,looks toward avatar,True,True,True
879,49,riverbend,Ari,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
880,49,roofward,Sera,ask_about_tool,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
881,49,archive,Nia,touch_claimed_tool,0.878,0.884,451,0.003,0.0,boundary respected,looks toward avatar,True,True,True
882,50,orchard,Ivo,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
883,50,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
884,50,riverbend,Ari,approach,0.892,0.9,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
885,50,roofward,Sera,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
886,50,archive,Nia,touch_claimed_tool,0.884,0.89,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
887,50,signal,Ren,interrupt_queue,0.892,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
888,50,orchard,Ivo,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
889,50,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
890,50,riverbend,Ari,interrupt_queue,0.9,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
891,50,roofward,Sera,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
892,50,archive,Nia,step_back,0.89,0.884,451,0.006,0.0,claim understood,looks toward avatar,True,True,True
893,50,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
894,50,orchard,Ivo,ask_about_tool,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
895,50,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
896,50,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
897,50,roofward,Sera,ask_about_tool,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
898,50,archive,Nia,touch_claimed_tool,0.884,0.89,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
899,50,signal,Ren,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
900,51,repair_ring,Pax,touch_claimed_tool,0.892,0.937,473,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
901,51,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
902,51,roofward,Sera,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
903,51,archive,Nia,touch_claimed_tool,0.89,0.896,456,0.003,0.0,boundary respected,looks toward avatar,True,True,True
904,51,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
905,51,orchard,Ivo,consent_dialogue,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
906,51,repair_ring,Pax,step_back,0.937,0.931,471,0.006,0.0,claim understood,looks toward avatar,True,True,True
907,51,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
908,51,roofward,Sera,consent_dialogue,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
909,51,archive,Nia,step_back,0.896,0.89,453,0.006,0.0,claim understood,looks toward avatar,True,True,True
910,51,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
911,51,orchard,Ivo,ask_about_tool,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
912,51,repair_ring,Pax,touch_claimed_tool,0.931,0.913,463,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
913,51,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
914,51,roofward,Sera,ask_about_tool,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
915,51,archive,Nia,touch_claimed_tool,0.89,0.896,456,0.003,0.0,boundary respected,looks toward avatar,True,True,True
916,51,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
917,51,orchard,Ivo,consent_dialogue,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
918,52,riverbend,Ari,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
919,52,roofward,Sera,ask_about_tool,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
920,52,archive,Nia,touch_claimed_tool,0.896,0.94,474,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
921,52,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
922,52,orchard,Ivo,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
923,52,repair_ring,Pax,step_back,0.913,0.907,460,0.006,0.0,claim understood,looks toward avatar,True,True,True
924,52,riverbend,Ari,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
925,52,roofward,Sera,consent_dialogue,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
926,52,archive,Nia,step_back,0.94,0.934,472,0.006,0.0,claim understood,looks toward avatar,True,True,True
927,52,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
928,52,orchard,Ivo,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
929,52,repair_ring,Pax,touch_claimed_tool,0.907,0.889,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
930,52,riverbend,Ari,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
931,52,roofward,Sera,ask_about_tool,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
932,52,archive,Nia,touch_claimed_tool,0.934,0.916,464,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
933,52,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
934,52,orchard,Ivo,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
935,52,repair_ring,Pax,step_back,0.889,0.883,450,0.006,0.0,claim understood,looks toward avatar,True,True,True
936,53,roofward,Sera,ask_about_tool,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
937,53,archive,Nia,touch_claimed_tool,0.916,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
938,53,signal,Ren,interrupt_queue,0.886,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
939,53,orchard,Ivo,consent_dialogue,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
940,53,repair_ring,Pax,step_back,0.883,0.877,448,0.006,0.0,claim understood,looks toward avatar,True,True,True
941,53,riverbend,Ari,interrupt_queue,0.892,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
942,53,roofward,Sera,consent_dialogue,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
943,53,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
944,53,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
945,53,orchard,Ivo,ask_about_tool,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
946,53,repair_ring,Pax,touch_claimed_tool,0.877,0.883,450,0.003,0.0,boundary respected,looks toward avatar,True,True,True
947,53,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
948,53,roofward,Sera,ask_about_tool,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
949,53,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
950,53,signal,Ren,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
951,53,orchard,Ivo,consent_dialogue,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
952,53,repair_ring,Pax,step_back,0.883,0.877,448,0.006,0.0,claim understood,looks toward avatar,True,True,True
953,53,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
954,54,archive,Nia,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
955,54,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
956,54,orchard,Ivo,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
957,54,repair_ring,Pax,step_back,0.877,0.871,445,0.006,0.0,claim understood,looks toward avatar,True,True,True
958,54,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
959,54,roofward,Sera,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
960,54,archive,Nia,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
961,54,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
962,54,orchard,Ivo,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
963,54,repair_ring,Pax,touch_claimed_tool,0.871,0.877,448,0.003,0.0,boundary respected,looks toward avatar,True,True,True
964,54,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
965,54,roofward,Sera,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
966,54,archive,Nia,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
967,54,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
968,54,orchard,Ivo,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
969,54,repair_ring,Pax,step_back,0.877,0.871,445,0.006,0.0,claim understood,looks toward avatar,True,True,True
970,54,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
971,54,roofward,Sera,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
972,55,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
973,55,orchard,Ivo,consent_dialogue,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
974,55,repair_ring,Pax,step_back,0.871,0.865,443,0.006,0.0,claim understood,looks toward avatar,True,True,True
