tick_id,day,tick,season,source_region,destination_region,resource,source_stock_before,requested,delivered,source_stock_after,destination_stock_after,route_blocked,visible_delivery_ledger
984,62,8,winter_cold,orchard_fen,riverbend,seeds,0.1933,0.38,0.0,0.1933,23.93704,False,orchard_fen->riverbend:seeds:0.00
985,62,9,winter_cold,riverbend,roofward,water,0.0625,0.43,0.0,0.0625,27.1914,False,riverbend->roofward:water:0.00
986,62,10,winter_cold,roofward,archive_quarter,herbs,0.22672,0.33,0.0,0.22672,25.4253,False,roofward->archive_quarter:herbs:0.00
987,62,11,winter_cold,archive_quarter,signal_ridge,paper,0.29358,0.43,0.0,0.29358,24.7715,False,archive_quarter->signal_ridge:paper:0.00
988,62,12,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.33,0.0,0.092,28.4542,False,signal_ridge->orchard_fen:planks:0.00
989,62,13,winter_cold,orchard_fen,riverbend,seeds,0.31922,0.43,0.0,0.31922,23.93704,False,orchard_fen->riverbend:seeds:0.00
990,62,14,winter_cold,riverbend,roofward,planks,0.3376,0.28,0.0,0.3376,23.9552,True,riverbend->roofward:planks:0.00
991,62,15,winter_cold,roofward,archive_quarter,thread,0.294,0.38,0.0,0.294,25.9705,False,roofward->archive_quarter:thread:0.00
992,63,0,winter_cold,archive_quarter,orchard_fen,planks,15.9938,0.33,0.2904,15.7034,28.7446,False,archive_quarter->orchard_fen:planks:0.29
993,63,1,winter_cold,signal_ridge,riverbend,oil,0.56356,0.43,0.3784,0.18516,39.55758,False,signal_ridge->riverbend:oil:0.38
994,63,2,winter_cold,orchard_fen,roofward,seeds,0.3507,0.33,0.2904,0.0603,27.13494,False,orchard_fen->roofward:seeds:0.29
995,63,3,winter_cold,riverbend,archive_quarter,thread,0.0355,0.38,0.0,0.0355,25.9705,False,riverbend->archive_quarter:thread:0.00
996,63,4,winter_cold,roofward,signal_ridge,herbs,0.29044,0.28,0.2464,0.04404,27.3757,False,roofward->signal_ridge:herbs:0.25
997,63,5,winter_cold,archive_quarter,orchard_fen,paper,0.45258,0.38,0.3344,0.11818,27.7496,False,archive_quarter->orchard_fen:paper:0.33
998,63,6,winter_cold,signal_ridge,riverbend,oil,0.2168,0.28,0.0,0.2168,39.55758,False,signal_ridge->riverbend:oil:0.00
999,63,7,winter_cold,orchard_fen,roofward,seeds,0.09178,0.38,0.0,0.09178,27.13494,False,orchard_fen->roofward:seeds:0.00
1000,63,8,winter_cold,riverbend,archive_quarter,planks,0.40024,0.43,0.0,0.40024,15.7034,False,riverbend->archive_quarter:planks:0.00
1001,63,9,winter_cold,roofward,signal_ridge,wire,0.23,0.33,0.0,0.23,19.904,False,roofward->signal_ridge:wire:0.00
1002,63,10,winter_cold,archive_quarter,orchard_fen,paper,0.24538,0.43,0.0,0.24538,27.7496,False,archive_quarter->orchard_fen:paper:0.00
1003,63,11,winter_cold,signal_ridge,riverbend,oil,0.24844,0.33,0.0,0.24844,39.55758,False,signal_ridge->riverbend:oil:0.00
1004,63,12,winter_cold,orchard_fen,roofward,water,0.0461,0.43,0.0,0.0461,27.1914,False,orchard_fen->roofward:water:0.00
1005,63,13,winter_cold,riverbend,archive_quarter,planks,0.52552,0.28,0.2464,0.27912,15.9498,False,riverbend->archive_quarter:planks:0.25
1006,63,14,winter_cold,roofward,signal_ridge,herbs,0.10756,0.38,0.0,0.10756,27.3757,False,roofward->signal_ridge:herbs:0.00
1007,63,15,winter_cold,archive_quarter,orchard_fen,planks,15.9498,0.28,0.2464,15.7034,28.991,False,archive_quarter->orchard_fen:planks:0.25
1008,64,0,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.43,0.0,0.092,28.991,False,signal_ridge->orchard_fen:planks:0.00
1009,64,1,winter_cold,orchard_fen,riverbend,seeds,0.24918,0.33,0.0,0.24918,23.93704,False,orchard_fen->riverbend:seeds:0.00
1010,64,2,winter_cold,riverbend,roofward,planks,0.31044,0.38,0.0,0.31044,23.9552,False,riverbend->roofward:planks:0.00
1011,64,3,winter_cold,roofward,archive_quarter,thread,0.294,0.28,0.2464,0.0476,26.2169,False,roofward->archive_quarter:thread:0.25
1012,64,4,winter_cold,archive_quarter,signal_ridge,paper,0.30878,0.38,0.0,0.30878,24.7715,False,archive_quarter->signal_ridge:paper:0.00
1013,64,5,winter_cold,signal_ridge,orchard_fen,oil,0.3036,0.28,0.2464,0.0572,7.8241,False,signal_ridge->orchard_fen:oil:0.25
1014,64,6,winter_cold,orchard_fen,riverbend,oil,7.8241,0.38,0.3344,7.4897,39.99502,False,orchard_fen->riverbend:oil:0.33
1015,64,7,winter_cold,riverbend,roofward,planks,0.34176,0.43,0.0,0.34176,23.9552,False,riverbend->roofward:planks:0.00
1016,64,8,winter_cold,roofward,archive_quarter,herbs,0.17148,0.33,0.0,0.17148,25.4253,False,roofward->archive_quarter:herbs:0.00
1017,64,9,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.43,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
1018,64,10,winter_cold,signal_ridge,orchard_fen,oil,0.18376,0.33,0.0,0.08072,7.4897,False,signal_ridge->orchard_fen:oil:0.00
1019,64,11,winter_cold,orchard_fen,riverbend,seeds,0.31214,0.43,0.0,0.31214,23.93704,False,orchard_fen->riverbend:seeds:0.00
1020,64,12,winter_cold,riverbend,roofward,water,0.0625,0.28,0.0,0.0625,27.1914,False,riverbend->roofward:water:0.00
1021,64,13,winter_cold,roofward,archive_quarter,herbs,0.29932,0.38,0.0,0.29932,25.4253,False,roofward->archive_quarter:herbs:0.00
1022,64,14,winter_cold,archive_quarter,signal_ridge,paper,0.37198,0.28,0.2464,0.12558,25.0179,False,archive_quarter->signal_ridge:paper:0.25
1023,64,15,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.38,0.0,0.092,28.991,False,signal_ridge->orchard_fen:planks:0.00
