tick_id,day,session_id,settlement_id,resident_id,project_id,failure_mode,failure_trigger,work_integrity_before,work_integrity_after,recovery_action,recovery_option_visible,failed_work_not_erased,retry_available,relationship_damage_bounded,recovered_enough_to_continue
858,48,session-008,moss_ward,Fay,9c82c8d116,ledger miscopy,path/tool/material uncertainty,0.833,0.848,step back,True,True,True,True,True
860,48,session-008,cinder_garden,Wren,9ee5bba78b,basket spill,path/tool/material uncertainty,0.809,0.824,swap worn tool,True,True,True,True,True
862,48,session-008,orchid_engine,Cai,aa06bc447d,valve knock,path/tool/material uncertainty,0.821,0.836,schedule retry,True,True,True,True,True
864,49,session-009,cinder_garden,Vale,58b08d67ce,heat spike,path/tool/material uncertainty,0.848,0.863,schedule retry,True,True,True,True,True
866,49,session-009,orchid_engine,Bea,1a39418cc8,orchid dim,path/tool/material uncertainty,0.815,0.83,ask resident lead,True,True,True,True,True
867,49,session-009,moss_ward,Fay,cbe617b6af,wet footing,explicit recovery step,0.707,0.722,swap worn tool,True,True,True,True,True
868,49,session-009,glass_harbor,Puck,19e61c2da4,net tear,path/tool/material uncertainty,0.842,0.857,restore material,True,True,True,True,True
870,49,session-009,lichen_bridge,Kio,0c14394478,rope slack,path/tool/material uncertainty,0.815,0.824,step back,True,True,True,True,True
872,49,session-009,moss_ward,Milo,4f19e26857,ledger miscopy,path/tool/material uncertainty,0.842,0.851,swap worn tool,True,True,True,True,True
874,49,session-009,cinder_garden,Juno,9c5554028b,basket spill,explicit recovery step,0.842,0.863,schedule retry,True,True,True,True,True
876,49,session-009,orchid_engine,Dax,8d36ca6708,valve knock,path/tool/material uncertainty,0.836,0.851,ask resident lead,True,True,True,True,True
878,49,session-009,glass_harbor,Nia,24a6670b6c,fog seal leak,path/tool/material uncertainty,0.818,0.833,restore material,True,True,True,True,True
880,49,session-009,lichen_bridge,Rin,48fc2b7680,bell mistune,path/tool/material uncertainty,0.836,0.851,step back,True,True,True,True,True
881,49,session-009,orchid_engine,Eli,86759406ca,orchid dim,explicit recovery step,0.74,0.761,ask resident lead,True,True,True,True,True
882,50,session-009,glass_harbor,Sera,768a4d2ad8,net tear,path/tool/material uncertainty,0.86,0.875,step back,True,True,True,True,True
884,50,session-009,lichen_bridge,Luma,450c18baea,rope slack,explicit recovery step,0.785,0.8,swap worn tool,True,True,True,True,True
886,50,session-009,moss_ward,Tala,572744cec7,ledger miscopy,path/tool/material uncertainty,0.854,0.869,schedule retry,True,True,True,True,True
887,50,session-009,glass_harbor,Nia,2c46e6f05e,lamp sputter,path/tool/material uncertainty,0.716,0.725,step back,True,True,True,True,True
888,50,session-009,cinder_garden,Pax,1e5830ef22,basket spill,path/tool/material uncertainty,0.803,0.818,ask resident lead,True,True,True,True,True
889,50,session-009,lichen_bridge,Rin,9611f49c07,token shortage,path/tool/material uncertainty,0.737,0.746,swap worn tool,True,True,True,True,True
890,50,session-009,orchid_engine,Eli,a3b8dc6d55,valve knock,path/tool/material uncertainty,0.86,0.875,restore material,True,True,True,True,True
891,50,session-009,moss_ward,Ari,2378d81ec8,cord snap,explicit recovery step,0.74,0.761,schedule retry,True,True,True,True,True
892,50,session-009,glass_harbor,Oren,d2b7153668,fog seal leak,path/tool/material uncertainty,0.824,0.839,step back,True,True,True,True,True
894,50,session-009,lichen_bridge,Sol,85cb036eb5,bell mistune,path/tool/material uncertainty,0.83,0.845,swap worn tool,True,True,True,True,True
895,50,session-009,orchid_engine,Bea,3935fa5efe,orchid dim,path/tool/material uncertainty,0.719,0.728,restore material,True,True,True,True,True
896,50,session-009,moss_ward,Fay,6a7b5adb25,wet footing,path/tool/material uncertainty,0.812,0.821,schedule retry,True,True,True,True,True
898,50,session-009,cinder_garden,Wren,81aa359945,calendar mismatch,explicit recovery step,0.854,0.875,ask resident lead,True,True,True,True,True
899,50,session-009,lichen_bridge,Kio,ebef679159,rope slack,path/tool/material uncertainty,0.722,0.731,swap worn tool,True,True,True,True,True
900,51,session-009,moss_ward,Ari,acb2c21249,ledger miscopy,path/tool/material uncertainty,0.86,0.875,ask resident lead,True,True,True,True,True
901,51,session-009,glass_harbor,Oren,65ab173ea1,lamp sputter,explicit recovery step,0.746,0.767,swap worn tool,True,True,True,True,True
902,51,session-009,cinder_garden,Vale,7525471538,basket spill,path/tool/material uncertainty,0.797,0.806,restore material,True,True,True,True,True
904,51,session-009,orchid_engine,Bea,a0d3597080,valve knock,path/tool/material uncertainty,0.866,0.881,step back,True,True,True,True,True
906,51,session-009,glass_harbor,Puck,d99abac1ce,fog seal leak,path/tool/material uncertainty,0.809,0.818,swap worn tool,True,True,True,True,True
908,51,session-009,lichen_bridge,Kio,096f63fbc9,bell mistune,explicit recovery step,0.866,0.881,schedule retry,True,True,True,True,True
910,51,session-009,moss_ward,Milo,42164b006a,wet footing,path/tool/material uncertainty,0.818,0.833,ask resident lead,True,True,True,True,True
912,51,session-009,cinder_garden,Juno,f754fc777c,calendar mismatch,path/tool/material uncertainty,0.86,0.875,restore material,True,True,True,True,True
913,51,session-009,lichen_bridge,Luma,7017cc792d,rope slack,path/tool/material uncertainty,0.761,0.77,schedule retry,True,True,True,True,True
914,51,session-009,orchid_engine,Dax,947f5c8b39,gear jam,path/tool/material uncertainty,0.812,0.827,step back,True,True,True,True,True
915,51,session-009,moss_ward,Tala,f91d6085d8,ledger miscopy,explicit recovery step,0.74,0.761,ask resident lead,True,True,True,True,True
916,51,session-009,glass_harbor,Nia,7d03d3d3f1,lamp sputter,path/tool/material uncertainty,0.872,0.881,swap worn tool,True,True,True,True,True
918,52,session-009,orchid_engine,Cai,aa06bc447d,valve knock,explicit recovery step,0.836,0.851,swap worn tool,True,True,True,True,True
919,52,session-009,moss_ward,Milo,214b5191fa,cord snap,path/tool/material uncertainty,0.728,0.737,restore material,True,True,True,True,True
920,52,session-009,glass_harbor,Sera,35df557118,fog seal leak,path/tool/material uncertainty,0.809,0.824,schedule retry,True,True,True,True,True
921,52,session-009,cinder_garden,Juno,a3cdbd8180,heat spike,path/tool/material uncertainty,0.722,0.731,step back,True,True,True,True,True
922,52,session-009,lichen_bridge,Luma,a72c4caf94,bell mistune,path/tool/material uncertainty,0.83,0.839,ask resident lead,True,True,True,True,True
923,52,session-009,orchid_engine,Dax,e5be4a3317,orchid dim,path/tool/material uncertainty,0.737,0.746,swap worn tool,True,True,True,True,True
924,52,session-009,moss_ward,Tala,ab7eb655b8,wet footing,path/tool/material uncertainty,0.815,0.83,restore material,True,True,True,True,True
925,52,session-009,glass_harbor,Nia,35100ce116,net tear,explicit recovery step,0.713,0.734,schedule retry,True,True,True,True,True
926,52,session-009,cinder_garden,Pax,cfb8cd3fed,calendar mismatch,path/tool/material uncertainty,0.854,0.863,step back,True,True,True,True,True
928,52,session-009,orchid_engine,Eli,3f711d3e3b,gear jam,path/tool/material uncertainty,0.818,0.833,swap worn tool,True,True,True,True,True
930,52,session-009,glass_harbor,Oren,f949aa8fd3,lamp sputter,path/tool/material uncertainty,0.842,0.857,schedule retry,True,True,True,True,True
931,52,session-009,cinder_garden,Vale,6b0dbec2ed,basket spill,path/tool/material uncertainty,0.746,0.755,step back,True,True,True,True,True
932,52,session-009,lichen_bridge,Sol,910495b9ec,token shortage,explicit recovery step,0.83,0.851,ask resident lead,True,True,True,True,True
934,52,session-009,moss_ward,Fay,9c82c8d116,cord snap,path/tool/material uncertainty,0.848,0.863,restore material,True,True,True,True,True
935,52,session-009,glass_harbor,Puck,4a73f95e3d,fog seal leak,path/tool/material uncertainty,0.743,0.752,schedule retry,True,True,True,True,True
936,53,session-009,lichen_bridge,Rin,48fc2b7680,bell mistune,path/tool/material uncertainty,0.851,0.866,restore material,True,True,True,True,True
938,53,session-009,moss_ward,Ari,da0f22a6f5,wet footing,path/tool/material uncertainty,0.842,0.851,step back,True,True,True,True,True
940,53,session-009,cinder_garden,Vale,58b08d67ce,calendar mismatch,path/tool/material uncertainty,0.863,0.878,swap worn tool,True,True,True,True,True
942,53,session-009,orchid_engine,Bea,1a39418cc8,gear jam,explicit recovery step,0.83,0.851,schedule retry,True,True,True,True,True
944,53,session-009,glass_harbor,Puck,19e61c2da4,lamp sputter,path/tool/material uncertainty,0.857,0.872,ask resident lead,True,True,True,True,True
946,53,session-009,lichen_bridge,Kio,0c14394478,token shortage,path/tool/material uncertainty,0.824,0.839,restore material,True,True,True,True,True
947,53,session-009,orchid_engine,Cai,80ecb7dbcd,valve knock,path/tool/material uncertainty,0.785,0.794,schedule retry,True,True,True,True,True
948,53,session-009,moss_ward,Milo,4f19e26857,cord snap,path/tool/material uncertainty,0.851,0.866,step back,True,True,True,True,True
949,53,session-009,glass_harbor,Sera,ee1d01c438,fog seal leak,explicit recovery step,0.749,0.77,ask resident lead,True,True,True,True,True
950,53,session-009,cinder_garden,Juno,9c5554028b,heat spike,path/tool/material uncertainty,0.863,0.872,swap worn tool,True,True,True,True,True
951,53,session-009,lichen_bridge,Luma,5fbf6bf7bd,bell mistune,path/tool/material uncertainty,0.734,0.743,restore material,True,True,True,True,True
952,53,session-009,orchid_engine,Dax,8d36ca6708,orchid dim,path/tool/material uncertainty,0.851,0.86,schedule retry,True,True,True,True,True
954,54,session-009,cinder_garden,Wren,81aa359945,calendar mismatch,path/tool/material uncertainty,0.875,0.89,schedule retry,True,True,True,True,True
955,54,session-009,lichen_bridge,Kio,ebef679159,rope slack,path/tool/material uncertainty,0.731,0.74,step back,True,True,True,True,True
956,54,session-009,orchid_engine,Cai,2fe151eb17,gear jam,path/tool/material uncertainty,0.818,0.827,ask resident lead,True,True,True,True,True
957,54,session-009,moss_ward,Milo,b03af16c10,ledger miscopy,path/tool/material uncertainty,0.719,0.728,swap worn tool,True,True,True,True,True
958,54,session-009,glass_harbor,Sera,768a4d2ad8,lamp sputter,path/tool/material uncertainty,0.875,0.89,restore material,True,True,True,True,True
959,54,session-009,cinder_garden,Juno,2b1e35e8a1,basket spill,explicit recovery step,0.719,0.74,schedule retry,True,True,True,True,True
960,54,session-009,lichen_bridge,Luma,450c18baea,token shortage,path/tool/material uncertainty,0.8,0.809,step back,True,True,True,True,True
962,54,session-009,moss_ward,Tala,572744cec7,cord snap,path/tool/material uncertainty,0.869,0.884,swap worn tool,True,True,True,True,True
964,54,session-009,cinder_garden,Pax,1e5830ef22,heat spike,path/tool/material uncertainty,0.818,0.833,schedule retry,True,True,True,True,True
966,54,session-009,orchid_engine,Eli,a3b8dc6d55,orchid dim,explicit recovery step,0.875,0.896,ask resident lead,True,True,True,True,True
967,54,session-009,moss_ward,Ari,2378d81ec8,wet footing,path/tool/material uncertainty,0.761,0.77,swap worn tool,True,True,True,True,True
968,54,session-009,glass_harbor,Oren,d2b7153668,net tear,path/tool/material uncertainty,0.839,0.854,restore material,True,True,True,True,True
969,54,session-009,cinder_garden,Vale,b4da23a954,calendar mismatch,path/tool/material uncertainty,0.722,0.731,schedule retry,True,True,True,True,True
970,54,session-009,lichen_bridge,Sol,85cb036eb5,rope slack,path/tool/material uncertainty,0.845,0.86,step back,True,True,True,True,True
971,54,session-009,orchid_engine,Bea,3935fa5efe,gear jam,path/tool/material uncertainty,0.728,0.737,ask resident lead,True,True,True,True,True
972,55,session-010,glass_harbor,Nia,7d03d3d3f1,lamp sputter,path/tool/material uncertainty,0.881,0.89,step back,True,True,True,True,True
973,55,session-010,cinder_garden,Pax,2ac4db2919,basket spill,path/tool/material uncertainty,0.758,0.767,ask resident lead,True,True,True,True,True
974,55,session-010,lichen_bridge,Rin,b522b59c7e,token shortage,path/tool/material uncertainty,0.824,0.839,swap worn tool,True,True,True,True,True
976,55,session-010,moss_ward,Ari,acb2c21249,cord snap,explicit recovery step,0.875,0.896,schedule retry,True,True,True,True,True
977,55,session-010,glass_harbor,Oren,65ab173ea1,fog seal leak,path/tool/material uncertainty,0.767,0.776,step back,True,True,True,True,True
978,55,session-010,cinder_garden,Vale,7525471538,heat spike,path/tool/material uncertainty,0.806,0.821,ask resident lead,True,True,True,True,True
980,55,session-010,orchid_engine,Bea,a0d3597080,orchid dim,path/tool/material uncertainty,0.881,0.896,restore material,True,True,True,True,True
982,55,session-010,glass_harbor,Puck,d99abac1ce,net tear,path/tool/material uncertainty,0.818,0.833,step back,True,True,True,True,True
983,55,session-010,cinder_garden,Wren,efccb1106a,calendar mismatch,explicit recovery step,0.734,0.755,ask resident lead,True,True,True,True,True
984,55,session-010,lichen_bridge,Kio,096f63fbc9,rope slack,path/tool/material uncertainty,0.881,0.89,swap worn tool,True,True,True,True,True
986,55,session-010,moss_ward,Milo,42164b006a,ledger miscopy,path/tool/material uncertainty,0.833,0.842,schedule retry,True,True,True,True,True
988,55,session-010,cinder_garden,Juno,f754fc777c,basket spill,path/tool/material uncertainty,0.875,0.89,ask resident lead,True,True,True,True,True
989,55,session-010,lichen_bridge,Luma,7017cc792d,token shortage,path/tool/material uncertainty,0.77,0.779,swap worn tool,True,True,True,True,True
990,56,session-010,moss_ward,Fay,9c82c8d116,cord snap,path/tool/material uncertainty,0.863,0.878,ask resident lead,True,True,True,True,True
991,56,session-010,glass_harbor,Puck,4a73f95e3d,fog seal leak,path/tool/material uncertainty,0.752,0.761,swap worn tool,True,True,True,True,True
992,56,session-010,cinder_garden,Wren,9ee5bba78b,heat spike,path/tool/material uncertainty,0.824,0.839,restore material,True,True,True,True,True
993,56,session-010,lichen_bridge,Kio,1356a31e8d,bell mistune,explicit recovery step,0.689,0.71,schedule retry,True,True,True,True,True
994,56,session-010,orchid_engine,Cai,aa06bc447d,orchid dim,path/tool/material uncertainty,0.851,0.86,step back,True,True,True,True,True
995,56,session-010,moss_ward,Milo,214b5191fa,wet footing,path/tool/material uncertainty,0.737,0.746,ask resident lead,True,True,True,True,True
996,56,session-010,glass_harbor,Sera,35df557118,net tear,path/tool/material uncertainty,0.824,0.839,swap worn tool,True,True,True,True,True
998,56,session-010,lichen_bridge,Luma,a72c4caf94,rope slack,path/tool/material uncertainty,0.839,0.854,schedule retry,True,True,True,True,True
1000,56,session-010,moss_ward,Tala,ab7eb655b8,ledger miscopy,explicit recovery step,0.83,0.851,ask resident lead,True,True,True,True,True
1001,56,session-010,glass_harbor,Nia,35100ce116,lamp sputter,path/tool/material uncertainty,0.734,0.743,swap worn tool,True,True,True,True,True
1002,56,session-010,cinder_garden,Pax,cfb8cd3fed,basket spill,path/tool/material uncertainty,0.863,0.872,restore material,True,True,True,True,True
1004,56,session-010,orchid_engine,Eli,3f711d3e3b,valve knock,path/tool/material uncertainty,0.833,0.848,step back,True,True,True,True,True
1006,56,session-010,glass_harbor,Oren,f949aa8fd3,fog seal leak,path/tool/material uncertainty,0.857,0.866,swap worn tool,True,True,True,True,True
1007,56,session-010,cinder_garden,Vale,6b0dbec2ed,heat spike,explicit recovery step,0.755,0.776,restore material,True,True,True,True,True
1008,57,session-010,orchid_engine,Dax,8d36ca6708,orchid dim,path/tool/material uncertainty,0.86,0.869,swap worn tool,True,True,True,True,True
1010,57,session-010,glass_harbor,Nia,24a6670b6c,net tear,explicit recovery step,0.833,0.854,schedule retry,True,True,True,True,True
1012,57,session-010,lichen_bridge,Rin,48fc2b7680,rope slack,path/tool/material uncertainty,0.866,0.881,ask resident lead,True,True,True,True,True
