tick_id,day,settlement_id,idle_routine_panel,object_handoff_panel,refusal_consent_animation_panel,inventory_trust_memory_panel,multi_reload_panel,save_restore_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
774,44,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00774
775,44,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00775
776,44,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00776
777,44,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00777
778,44,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00778
779,44,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00779
780,44,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00780
781,44,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00781
782,44,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00782
783,44,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00783
784,44,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00784
785,44,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00785
786,44,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00786
787,44,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00787
788,44,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00788
789,44,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00789
790,44,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00790
791,44,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00791
792,45,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00792
793,45,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00793
794,45,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00794
795,45,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00795
796,45,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00796
797,45,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00797
798,45,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00798
799,45,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00799
800,45,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00800
801,45,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00801
802,45,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00802
803,45,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00803
804,45,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00804
805,45,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00805
806,45,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00806
807,45,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00807
808,45,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00808
809,45,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00809
810,46,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00810
811,46,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00811
812,46,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00812
813,46,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00813
814,46,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00814
815,46,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00815
816,46,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00816
817,46,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00817
818,46,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00818
819,46,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00819
820,46,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00820
821,46,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00821
822,46,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00822
823,46,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00823
824,46,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00824
825,46,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00825
826,46,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00826
827,46,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00827
828,47,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00828
829,47,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00829
830,47,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00830
831,47,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00831
832,47,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00832
833,47,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00833
834,47,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00834
835,47,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00835
836,47,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00836
837,47,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00837
838,47,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00838
839,47,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00839
840,47,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00840
841,47,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00841
842,47,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00842
843,47,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00843
844,47,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00844
845,47,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00845
846,48,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00846
847,48,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00847
848,48,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00848
849,48,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00849
850,48,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00850
851,48,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00851
852,48,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00852
853,48,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00853
854,48,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00854
855,48,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00855
856,48,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00856
857,48,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00857
858,48,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00858
859,48,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00859
860,48,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00860
861,48,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00861
862,48,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00862
863,48,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00863
864,49,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00864
865,49,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00865
866,49,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00866
867,49,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00867
868,49,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00868
869,49,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00869
870,49,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00870
871,49,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00871
872,49,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00872
873,49,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00873
874,49,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00874
875,49,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00875
876,49,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00876
877,49,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00877
878,49,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00878
879,49,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00879
880,49,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00880
881,49,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00881
882,50,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00882
883,50,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00883
884,50,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00884
885,50,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00885
886,50,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00886
887,50,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00887
888,50,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00888
889,50,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00889
890,50,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00890
891,50,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00891
892,50,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00892
893,50,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00893
894,50,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00894
895,50,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00895
896,50,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00896
897,50,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00897
898,50,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00898
899,50,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00899
900,51,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00900
901,51,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00901
902,51,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00902
903,51,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00903
904,51,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00904
905,51,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00905
906,51,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00906
907,51,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00907
908,51,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00908
909,51,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00909
910,51,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00910
911,51,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00911
912,51,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00912
913,51,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00913
914,51,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00914
915,51,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00915
916,51,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00916
917,51,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00917
918,52,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00918
919,52,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00919
920,52,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00920
921,52,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00921
922,52,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00922
923,52,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00923
924,52,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00924
925,52,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00925
926,52,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00926
927,52,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00927
928,52,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00928
929,52,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00929
930,52,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00930
931,52,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00931
932,52,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00932
933,52,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00933
934,52,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00934
935,52,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00935
936,53,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00936
937,53,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00937
938,53,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00938
939,53,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00939
940,53,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.00940
941,53,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.00941
942,53,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.00942
943,53,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.00943
944,53,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.00944
945,53,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.00945
