tick_id,day,settlement_id,resident_id,plan_id,turn_number,plan_state,avatar_offer,resident_counter,agreed_next_step,plan_quality_before,plan_quality_after,trust_before,trust_after,multi_turn_visible,history_not_erased
1020,57,glass_harbor,Nia,6acbccf901,3,countered,translate phrase,net keeper decides,revise plan around do not dim lamp,0.92,0.92,0.94,0.94,True,True
1022,57,lichen_bridge,Rin,678082a981,4,accepted,wait for resident lead,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1023,57,orchid_engine,Eli,a52bff484c,2,deferred,carry object,keep gear lane open,schedule later with phrase marker,0.706,0.72,0.868,0.872,True,True
1024,57,moss_ward,Ari,cf4d9ebdba,4,refused,repair together,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1025,57,glass_harbor,Oren,fe56320310,4,proposed,watch route,do not dim lamp,do first safe step for brass lantern,0.768,0.786,0.844,0.85,True,True
1026,58,lichen_bridge,Kio,375f068a18,1,revised,step back,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1027,58,orchid_engine,Cai,afdbf060aa,3,accepted,wait for resident lead,orchid keeper decides,resident keeps lead; avatar waits,0.77,0.78,0.86,0.866,True,True
1028,58,moss_ward,Milo,63f0268d33,1,deferred,carry object,do not move root ledger,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1030,58,cinder_garden,Juno,f012948546,4,proposed,watch route,cool bowl shared,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
1031,58,lichen_bridge,Luma,a4bba65845,2,countered,translate phrase,do not step on tension rope,revise plan around meal room welcomes,0.782,0.806,0.884,0.892,True,True
1032,58,orchid_engine,Dax,b43323ab0b,4,revised,step back,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1034,58,glass_harbor,Nia,8c73807b5d,1,deferred,carry object,do not dim lamp,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1035,58,cinder_garden,Pax,6e356f6d5d,1,refused,repair together,shade caller leads,resident keeps lead; avatar waits,0.758,0.768,0.884,0.89,True,True
1036,58,lichen_bridge,Rin,fd81d28c2d,3,proposed,watch route,meal room welcomes,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1037,58,orchid_engine,Eli,aa2f7abfde,1,countered,translate phrase,do not turn valve key,revise plan around orchid keeper decides,0.72,0.744,0.878,0.886,True,True
1038,58,moss_ward,Ari,427f0cb265,2,revised,step back,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
1040,58,cinder_garden,Vale,5de02d706a,2,deferred,carry object,do not cross seed rows,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1041,58,lichen_bridge,Sol,2599eaba14,4,refused,repair together,signal keeper answers,resident keeps lead; avatar waits,0.71,0.72,0.864,0.87,True,True
1042,58,orchid_engine,Bea,660bc595e5,2,proposed,watch route,orchid keeper decides,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1044,59,cinder_garden,Juno,d63fc7dc9d,3,accepted,wait for resident lead,shade caller leads,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1046,59,orchid_engine,Dax,4ff41eaeff,3,refused,repair together,do not turn valve key,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1047,59,moss_ward,Tala,1b2e5b146f,3,proposed,watch route,ask before loom repair,do first safe step for rain jar,0.62,0.638,0.85,0.856,True,True
1048,59,glass_harbor,Nia,9d53f5ceab,2,countered,translate phrase,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
1049,59,cinder_garden,Pax,445030448d,4,revised,step back,do not cross seed rows,revise plan around cool bowl shared,0.768,0.792,0.896,0.904,True,True
1050,59,lichen_bridge,Rin,5fe9b8876f,1,accepted,wait for resident lead,signal keeper answers,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1052,59,moss_ward,Ari,2587facd00,4,refused,repair together,do not move root ledger,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1053,59,glass_harbor,Oren,8dcf75d922,3,proposed,watch route,net keeper decides,do first safe step for brass lantern,0.786,0.804,0.85,0.856,True,True
1054,59,cinder_garden,Vale,4fe4b11292,1,countered,translate phrase,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
1056,59,orchid_engine,Bea,8aa6742332,4,accepted,wait for resident lead,keep gear lane open,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1057,59,moss_ward,Fay,d04c08528a,1,deferred,carry object,rain path first,schedule later with phrase marker,0.778,0.792,0.876,0.88,True,True
1058,59,glass_harbor,Puck,3a36b483e1,4,refused,repair together,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1059,59,cinder_garden,Wren,8f53ea9b6b,2,proposed,watch route,shade caller leads,do first safe step for shade pole,0.62,0.638,0.864,0.87,True,True
1060,59,lichen_bridge,Kio,09c658f0ae,2,countered,translate phrase,meal room welcomes,revise plan around signal keeper answers,0.92,0.92,0.94,0.94,True,True
1062,60,glass_harbor,Nia,b80da22539,1,deferred,carry object,net keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1064,60,lichen_bridge,Rin,b2f03102e7,3,proposed,watch route,do not step on tension rope,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1065,60,orchid_engine,Eli,59621df12b,1,countered,translate phrase,keep gear lane open,revise plan around do not turn valve key,0.744,0.768,0.886,0.894,True,True
1066,60,moss_ward,Ari,312604f112,2,revised,step back,rain path first,revise plan around ask before loom repair,0.92,0.92,0.94,0.94,True,True
1068,60,cinder_garden,Vale,22be137b83,3,deferred,carry object,shade caller leads,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1069,60,lichen_bridge,Sol,6ac223924a,4,refused,repair together,meal room welcomes,resident keeps lead; avatar waits,0.72,0.73,0.876,0.882,True,True
1070,60,orchid_engine,Bea,189d7fb4c6,2,proposed,watch route,do not turn valve key,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1071,60,moss_ward,Fay,0b23aa67c5,3,countered,translate phrase,ask before loom repair,revise plan around do not move root ledger,0.792,0.816,0.886,0.894,True,True
1072,60,glass_harbor,Puck,dbfc413cdc,2,revised,step back,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
1074,60,lichen_bridge,Kio,8df0c137dd,1,deferred,carry object,signal keeper answers,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1075,60,orchid_engine,Cai,60ba38db55,3,refused,repair together,orchid keeper decides,resident keeps lead; avatar waits,0.78,0.79,0.866,0.872,True,True
1076,60,moss_ward,Milo,1978cd6cb1,4,proposed,watch route,do not move root ledger,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
1078,60,cinder_garden,Juno,e86e0d9e00,4,revised,step back,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
1079,60,lichen_bridge,Luma,6ded016bb1,2,accepted,wait for resident lead,do not step on tension rope,resident keeps lead; avatar waits,0.806,0.816,0.892,0.898,True,True
1080,61,moss_ward,Ari,e14c7cec22,1,refused,repair together,ask before loom repair,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1081,61,glass_harbor,Oren,f50dfdd1c6,3,proposed,watch route,tea before crossing,do first safe step for brass lantern,0.804,0.822,0.862,0.868,True,True
1082,61,cinder_garden,Vale,3b97d3d864,1,countered,translate phrase,do not cross seed rows,revise plan around cool bowl shared,0.92,0.92,0.94,0.94,True,True
1083,61,lichen_bridge,Sol,effdade74b,3,revised,step back,signal keeper answers,revise plan around do not step on tension rope,0.73,0.754,0.888,0.896,True,True
1084,61,orchid_engine,Bea,62315c92af,4,accepted,wait for resident lead,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1086,61,glass_harbor,Puck,ecb8ab4a6a,4,refused,repair together,net keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1087,61,cinder_garden,Wren,a31d986f22,2,proposed,watch route,cool bowl shared,do first safe step for shade pole,0.638,0.656,0.882,0.888,True,True
1088,61,lichen_bridge,Kio,6084807c7b,4,countered,translate phrase,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
1090,61,moss_ward,Milo,dcf1616298,2,accepted,wait for resident lead,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1091,61,glass_harbor,Sera,b4482ee69c,1,deferred,carry object,do not dim lamp,schedule later with phrase marker,0.62,0.634,0.856,0.86,True,True
1092,61,cinder_garden,Juno,c6ad903d13,3,refused,repair together,shade caller leads,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1093,61,lichen_bridge,Luma,88284ff08d,1,proposed,watch route,meal room welcomes,do first safe step for rope kit,0.816,0.834,0.898,0.904,True,True
1094,61,orchid_engine,Dax,24e8b3485b,1,countered,translate phrase,do not turn valve key,revise plan around orchid keeper decides,0.92,0.92,0.94,0.94,True,True
1096,61,glass_harbor,Nia,c10f8c3b24,2,accepted,wait for resident lead,tea before crossing,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1097,61,cinder_garden,Pax,8686dc8d87,4,deferred,carry object,do not cross seed rows,schedule later with phrase marker,0.792,0.806,0.91,0.914,True,True
1098,62,orchid_engine,Bea,b3a500dbf9,2,proposed,watch route,keep gear lane open,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1099,62,moss_ward,Fay,e3eca8154d,3,countered,translate phrase,rain path first,revise plan around ask before loom repair,0.816,0.84,0.904,0.912,True,True
1100,62,glass_harbor,Puck,eecef5bc0a,3,revised,step back,do not dim lamp,revise plan around tea before crossing,0.92,0.92,0.94,0.94,True,True
1102,62,lichen_bridge,Kio,77e6b4a50e,2,deferred,carry object,meal room welcomes,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1103,62,orchid_engine,Cai,8642aa8dc4,3,refused,repair together,do not turn valve key,resident keeps lead; avatar waits,0.79,0.8,0.878,0.884,True,True
1104,62,moss_ward,Milo,cb2769f7a2,4,proposed,watch route,ask before loom repair,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
1105,62,glass_harbor,Sera,945e6fec06,4,countered,translate phrase,tea before crossing,revise plan around net keeper decides,0.634,0.658,0.86,0.868,True,True
1106,62,cinder_garden,Juno,cfb67bbca5,1,revised,step back,do not cross seed rows,revise plan around cool bowl shared,0.92,0.92,0.94,0.94,True,True
1108,62,orchid_engine,Dax,a3d53e043e,4,deferred,carry object,orchid keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1109,62,moss_ward,Tala,541e960548,1,refused,repair together,do not move root ledger,resident keeps lead; avatar waits,0.638,0.648,0.868,0.874,True,True
1110,62,glass_harbor,Nia,7a25701b1e,1,proposed,watch route,net keeper decides,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
1112,62,lichen_bridge,Rin,1603b22394,3,revised,step back,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
1113,62,orchid_engine,Eli,5028c727b1,1,accepted,wait for resident lead,keep gear lane open,resident keeps lead; avatar waits,0.768,0.778,0.9,0.906,True,True
1114,62,moss_ward,Ari,f450ea242e,2,deferred,carry object,rain path first,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1115,62,glass_harbor,Oren,159f52010e,2,refused,repair together,do not dim lamp,resident keeps lead; avatar waits,0.822,0.832,0.868,0.874,True,True
1116,63,lichen_bridge,Kio,3e81c950ce,4,countered,translate phrase,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1117,63,orchid_engine,Cai,843f793732,2,revised,step back,orchid keeper decides,revise plan around keep gear lane open,0.8,0.824,0.884,0.892,True,True
1118,63,moss_ward,Milo,f7f18dfed2,3,accepted,wait for resident lead,do not move root ledger,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1120,63,cinder_garden,Juno,0af2170cce,2,refused,repair together,cool bowl shared,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1121,63,lichen_bridge,Luma,6d5a2380a3,1,proposed,watch route,do not step on tension rope,do first safe step for rope kit,0.834,0.852,0.916,0.922,True,True
1122,63,orchid_engine,Dax,12b5d0e953,3,countered,translate phrase,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1124,63,glass_harbor,Nia,a0b3a0d698,3,accepted,wait for resident lead,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1125,63,cinder_garden,Pax,9f766cb71a,3,deferred,carry object,shade caller leads,schedule later with phrase marker,0.806,0.82,0.92,0.924,True,True
1126,63,lichen_bridge,Rin,3ba51f77cf,2,refused,repair together,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1127,63,orchid_engine,Eli,7296ef09d8,4,proposed,watch route,do not turn valve key,do first safe step for valve key,0.778,0.796,0.912,0.918,True,True
1128,63,moss_ward,Ari,e1907172d6,4,countered,translate phrase,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
1130,63,cinder_garden,Vale,c2d92f5a1e,4,accepted,wait for resident lead,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1131,63,lichen_bridge,Sol,f6d7c00b44,3,deferred,carry object,signal keeper answers,schedule later with phrase marker,0.754,0.768,0.902,0.906,True,True
1132,63,orchid_engine,Bea,f7f15febb9,1,refused,repair together,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1134,64,cinder_garden,Juno,99be3a8370,1,revised,step back,shade caller leads,revise plan around do not cross seed rows,0.92,0.92,0.94,0.94,True,True
1136,64,orchid_engine,Dax,8ae3fe88b5,2,deferred,carry object,do not turn valve key,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1137,64,moss_ward,Tala,220f3b863d,1,refused,repair together,ask before loom repair,resident keeps lead; avatar waits,0.648,0.658,0.88,0.886,True,True
1138,64,glass_harbor,Nia,531ee14d3d,4,proposed,watch route,tea before crossing,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
1139,64,cinder_garden,Pax,75ba46b608,2,countered,translate phrase,do not cross seed rows,revise plan around cool bowl shared,0.82,0.844,0.93,0.938,True,True
1140,64,lichen_bridge,Rin,f3c22f72ac,4,revised,step back,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1142,64,moss_ward,Ari,741bcde5af,2,deferred,carry object,do not move root ledger,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1143,64,glass_harbor,Oren,a3961ecbce,1,refused,repair together,net keeper decides,resident keeps lead; avatar waits,0.832,0.842,0.88,0.886,True,True
1144,64,cinder_garden,Vale,891d001bad,3,proposed,watch route,cool bowl shared,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
1146,64,orchid_engine,Bea,e75bac36cd,3,revised,step back,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1147,64,moss_ward,Fay,29d65e9ff4,3,accepted,wait for resident lead,rain path first,resident keeps lead; avatar waits,0.84,0.85,0.916,0.922,True,True
1148,64,glass_harbor,Puck,17e69f3b43,2,deferred,carry object,do not dim lamp,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1149,64,cinder_garden,Wren,4d584998f5,4,refused,repair together,shade caller leads,resident keeps lead; avatar waits,0.656,0.666,0.894,0.9,True,True
1150,64,lichen_bridge,Kio,83bc9dc2ce,1,proposed,watch route,meal room welcomes,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1152,65,glass_harbor,Nia,a45931be9c,3,accepted,wait for resident lead,net keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1154,65,lichen_bridge,Rin,c7c5b60a3b,2,refused,repair together,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1155,65,orchid_engine,Eli,366fb63670,4,proposed,watch route,keep gear lane open,do first safe step for valve key,0.796,0.814,0.928,0.934,True,True
1156,65,moss_ward,Ari,5dc8c9fee2,4,countered,translate phrase,rain path first,revise plan around ask before loom repair,0.92,0.92,0.94,0.94,True,True
1158,65,cinder_garden,Vale,b1e9d4e292,1,accepted,wait for resident lead,shade caller leads,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
