tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,movement_allowed,collision_marker,crosshair_target,render_layer,input_hint_visible,first_person_camera_active,local_scene_not_global
733,41,signal,lantern walk,2.93,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
734,41,orchard,satchel shed,4.0,3.39,45,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
735,41,repair_ring,wire bench,1.77,0.78,45,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
736,41,riverbend,wet crossing,3.98,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
737,41,roofward,sun sill,1.43,2.76,45,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
738,42,signal,arrival court,2.93,4.0,90,move_forward,False,room edge,arrival court,first-person-room-card+depth-cues,True,True,True
739,42,orchard,mud row,4.0,3.39,90,turn_right,True,none,mud row,first-person-room-card+depth-cues,True,True,True
740,42,repair_ring,cool corner,1.95,0.88,45,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
741,42,riverbend,arrival court,3.98,4.0,90,move_forward,False,room edge,arrival court,first-person-room-card+depth-cues,True,True,True
742,42,roofward,warm lane,1.43,2.76,90,turn_right,True,none,warm lane,first-person-room-card+depth-cues,True,True,True
743,42,archive,memory desk,4.0,4.0,45,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
744,42,signal,mast base,2.93,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
745,42,orchard,market plank,4.0,3.39,90,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
746,42,repair_ring,arrival court,1.83,0.8,45,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
747,42,riverbend,plank hall,3.98,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
748,42,roofward,ledger loft,1.43,2.76,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
749,42,archive,arrival court,3.88,3.92,45,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
750,42,signal,lantern walk,2.93,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
751,42,orchard,satchel shed,4.0,3.74,90,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
752,42,repair_ring,wire bench,1.83,0.8,90,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
753,42,riverbend,wet crossing,3.98,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
754,42,roofward,sun sill,1.43,3.11,90,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
755,42,archive,stone stacks,3.88,3.92,90,turn_right,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
756,43,orchard,mud row,4.0,3.74,135,turn_right,True,none,mud row,first-person-room-card+depth-cues,True,True,True
757,43,repair_ring,cool corner,2.01,0.9,90,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
758,43,riverbend,arrival court,3.98,4.0,90,move_forward,False,room edge,arrival court,first-person-room-card+depth-cues,True,True,True
759,43,roofward,warm lane,1.43,3.11,135,turn_right,True,none,warm lane,first-person-room-card+depth-cues,True,True,True
760,43,archive,memory desk,4.0,4.0,90,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
761,43,signal,mast base,2.93,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
762,43,orchard,market plank,4.0,3.74,135,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
763,43,repair_ring,arrival court,1.89,0.82,90,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
764,43,riverbend,plank hall,3.98,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
765,43,roofward,ledger loft,1.43,3.11,135,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
766,43,archive,arrival court,3.88,3.92,90,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
767,43,signal,lantern walk,2.93,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
768,43,orchard,satchel shed,3.8,4.0,135,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
769,43,repair_ring,wire bench,1.89,0.82,135,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
770,43,riverbend,wet crossing,3.98,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
771,43,roofward,sun sill,1.23,3.46,135,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
772,43,archive,stone stacks,3.88,3.92,135,turn_right,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
773,43,signal,lens room,3.11,4.0,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
774,44,repair_ring,cool corner,2.07,0.92,135,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
775,44,riverbend,arrival court,3.98,4.0,90,move_forward,False,room edge,arrival court,first-person-room-card+depth-cues,True,True,True
776,44,roofward,warm lane,1.23,3.46,180,turn_right,True,none,warm lane,first-person-room-card+depth-cues,True,True,True
777,44,archive,memory desk,4.0,4.0,135,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
778,44,signal,mast base,3.11,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
779,44,orchard,market plank,3.8,4.0,135,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
780,44,repair_ring,arrival court,1.95,0.84,135,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
781,44,riverbend,plank hall,3.98,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
782,44,roofward,ledger loft,1.23,3.46,180,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
783,44,archive,arrival court,3.88,3.92,135,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
784,44,signal,lantern walk,3.11,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
785,44,orchard,satchel shed,3.6,4.0,135,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
786,44,repair_ring,wire bench,1.95,0.84,180,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
787,44,riverbend,wet crossing,3.98,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
788,44,roofward,sun sill,1.03,3.46,180,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
789,44,archive,stone stacks,3.88,3.92,180,turn_right,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
790,44,signal,lens room,3.29,4.0,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
791,44,orchard,arrival court,3.6,4.0,135,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
792,45,riverbend,arrival court,3.98,4.0,90,move_forward,False,room edge,arrival court,first-person-room-card+depth-cues,True,True,True
793,45,roofward,warm lane,1.03,3.46,225,turn_right,True,none,warm lane,first-person-room-card+depth-cues,True,True,True
794,45,archive,memory desk,4.0,4.0,180,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
795,45,signal,mast base,3.29,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
796,45,orchard,market plank,3.6,4.0,135,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
797,45,repair_ring,arrival court,1.83,0.76,180,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
798,45,riverbend,plank hall,3.98,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
799,45,roofward,ledger loft,1.03,3.46,225,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
800,45,archive,arrival court,3.88,3.92,180,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
801,45,signal,lantern walk,3.29,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
802,45,orchard,satchel shed,3.4,4.0,135,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
803,45,repair_ring,wire bench,1.83,0.76,225,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
804,45,riverbend,wet crossing,3.98,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
805,45,roofward,sun sill,0.83,3.26,225,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
806,45,archive,stone stacks,3.88,3.92,225,turn_right,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
807,45,signal,lens room,3.47,4.0,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
808,45,orchard,arrival court,3.4,4.0,135,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
809,45,repair_ring,spark lane,1.83,0.76,225,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
810,46,roofward,warm lane,0.83,3.26,270,turn_right,True,none,warm lane,first-person-room-card+depth-cues,True,True,True
811,46,archive,memory desk,4.0,4.0,225,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
812,46,signal,mast base,3.47,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
813,46,orchard,market plank,3.4,4.0,135,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
814,46,repair_ring,arrival court,1.71,0.68,225,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
815,46,riverbend,plank hall,3.98,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
816,46,roofward,ledger loft,0.83,3.26,270,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
817,46,archive,arrival court,3.88,3.92,225,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
818,46,signal,lantern walk,3.47,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
819,46,orchard,satchel shed,3.2,4.0,135,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
820,46,repair_ring,wire bench,1.71,0.68,270,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
821,46,riverbend,wet crossing,3.98,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
822,46,roofward,sun sill,0.83,3.06,270,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
823,46,archive,stone stacks,3.88,3.92,270,turn_right,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
824,46,signal,lens room,3.65,4.0,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
825,46,orchard,arrival court,3.2,4.0,135,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
826,46,repair_ring,spark lane,1.71,0.68,270,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
827,46,riverbend,dry ridge,4.0,4.0,90,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
828,47,archive,memory desk,4.0,4.0,270,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
829,47,signal,mast base,3.65,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
830,47,orchard,market plank,3.2,4.0,135,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
831,47,repair_ring,arrival court,1.59,0.6,270,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
832,47,riverbend,plank hall,4.0,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
833,47,roofward,ledger loft,0.83,3.06,270,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
834,47,archive,arrival court,3.88,3.92,270,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
835,47,signal,lantern walk,3.65,4.0,90,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
836,47,orchard,satchel shed,3.0,4.0,135,move_forward,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
837,47,repair_ring,wire bench,1.59,0.6,315,turn_right,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
838,47,riverbend,wet crossing,4.0,4.0,90,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
839,47,roofward,sun sill,0.83,2.86,270,move_forward,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
840,47,archive,stone stacks,3.88,3.92,315,turn_right,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
841,47,signal,lens room,3.83,4.0,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
842,47,orchard,arrival court,3.0,4.0,135,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
843,47,repair_ring,spark lane,1.59,0.6,315,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
844,47,riverbend,dry ridge,4.0,4.0,90,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
845,47,roofward,arrival court,0.83,2.86,270,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
846,48,signal,mast base,3.83,4.0,90,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
847,48,orchard,market plank,3.0,4.0,135,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
848,48,repair_ring,arrival court,1.47,0.52,315,wait_respectfully,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
849,48,riverbend,plank hall,4.0,4.0,90,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
850,48,roofward,ledger loft,0.83,2.86,270,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
