tick_id,day,settlement_id,resident_id,avatar_action,resident_response,dialogue_hook,consent_or_boundary_state,gaze_after,posture_after,relationship_delta,queue_delta,trust_repair_marker,turn_visible,private_workspace_sealed
954,54,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.008,stable,True,True
956,54,repair_ring,Juno,turn_right,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
957,54,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
960,54,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
961,54,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
962,54,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
963,54,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
964,54,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
965,54,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.002,stable,True,True
967,54,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.009,stable,True,True
968,54,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
970,54,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
972,55,orchard,Mara,move_forward,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
974,55,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.005,stable,True,True
976,55,archive,Toma,turn_right,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
977,55,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
978,55,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
979,55,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
980,55,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
981,55,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
982,55,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
984,55,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
987,55,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
988,55,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
991,56,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.0,stable,True,True
992,56,roofward,Fay,move_forward,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
994,56,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
995,56,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
996,56,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.001,stable,True,True
997,56,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
998,56,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
999,56,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1000,56,signal,Milo,wait_respectfully,Milo: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
1001,56,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.008,stable,True,True
1004,56,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.009,stable,True,True
1007,56,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1008,57,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
1011,57,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1012,57,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1013,57,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1014,57,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1015,57,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1016,57,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1018,57,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1020,57,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
1021,57,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.006,stable,True,True
1024,57,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1025,57,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1028,58,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1029,58,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1030,58,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1031,58,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1032,58,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1033,58,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1035,58,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1036,58,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1038,58,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1040,58,signal,Milo,turn_right,Milo: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1041,58,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1042,58,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1044,59,archive,Toma,turn_right,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,-0.001,stable,True,True
1045,59,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1046,59,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1047,59,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1048,59,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1049,59,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1050,59,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.001,stable,True,True
1052,59,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1055,59,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.008,stable,True,True
1056,59,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1058,59,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1059,59,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1060,59,riverbend,Lio,turn_right,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1061,59,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1062,60,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1063,60,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1064,60,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1065,60,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1066,60,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1067,60,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1068,60,signal,Milo,wait_respectfully,Milo: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
1069,60,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1072,60,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1075,60,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1076,60,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1078,60,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1079,60,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1080,61,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1081,61,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1082,61,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1083,61,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1084,61,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1086,61,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1088,61,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
1089,61,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1092,61,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
