tick_id,day,settlement_id,resident_id,question,resident_need,avatar_response_type,answer_state,trust_before,trust_after,resident_initiated,unknown_respected,question_card_visible
1080,61,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.93,0.94,True,True,True
1083,61,orchid_engine,Eli,Can you keep the lane open?,safety check,answer_known,bounded answer,0.878,0.886,True,True,True
1084,61,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.926,0.94,True,True,True
1086,61,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.822,0.832,True,True,True
1089,61,moss_ward,Fay,Will you keep the path clear?,safety check,answer_known,bounded answer,0.866,0.874,True,True,True
1090,61,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.822,0.836,True,True,True
1092,61,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.926,0.936,True,True,True
1095,61,glass_harbor,Sera,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.878,0.886,True,True,True
1096,61,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.93,0.94,True,True,True
1098,62,moss_ward,Ari,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1101,62,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.878,0.892,True,True,True
1103,62,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.874,0.884,True,True,True
1104,62,glass_harbor,Puck,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.836,0.84,True,True,True
1107,62,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.866,0.88,True,True,True
1109,62,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.886,0.896,True,True,True
1110,62,cinder_garden,Juno,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1113,62,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.878,0.892,True,True,True
1115,62,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.87,0.88,True,True,True
1116,63,orchid_engine,Bea,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.93,0.934,True,True,True
1118,63,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.84,0.854,True,True,True
1119,63,cinder_garden,Wren,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.882,0.896,True,True,True
1120,63,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.936,0.94,True,True,True
1122,63,moss_ward,Milo,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.822,0.826,True,True,True
1124,63,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1125,63,lichen_bridge,Luma,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.87,0.884,True,True,True
1126,63,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.818,0.828,True,True,True
1128,63,glass_harbor,Nia,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1130,63,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.822,0.836,True,True,True
1131,63,orchid_engine,Eli,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.886,0.9,True,True,True
1132,63,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1134,64,lichen_bridge,Kio,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1135,64,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.88,0.894,True,True,True
1137,64,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.896,0.906,True,True,True
1140,64,orchid_engine,Dax,Can you keep the lane open?,safety check,answer_known,bounded answer,0.828,0.836,True,True,True
1141,64,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.892,0.906,True,True,True
1143,64,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.88,0.89,True,True,True
1146,64,moss_ward,Ari,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1147,64,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.87,0.884,True,True,True
1149,64,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.892,0.902,True,True,True
1152,65,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1154,65,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.836,0.846,True,True,True
1155,65,moss_ward,Tala,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.906,0.91,True,True,True
1158,65,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.836,0.85,True,True,True
1160,65,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1161,65,glass_harbor,Oren,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.884,0.888,True,True,True
1164,65,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.934,0.94,True,True,True
1166,65,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.854,0.864,True,True,True
1167,65,cinder_garden,Wren,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.896,0.9,True,True,True
1170,66,glass_harbor,Nia,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1171,66,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.89,0.9,True,True,True
1173,66,orchid_engine,Eli,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.9,0.904,True,True,True
1175,66,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.888,0.902,True,True,True
1176,66,cinder_garden,Vale,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.832,0.846,True,True,True
1177,66,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.902,0.912,True,True,True
1179,66,moss_ward,Fay,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.884,0.888,True,True,True
1181,66,cinder_garden,Wren,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.9,0.914,True,True,True
1182,66,lichen_bridge,Kio,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1183,66,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.894,0.904,True,True,True
1185,66,glass_harbor,Sera,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.906,0.91,True,True,True
1187,66,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.884,0.898,True,True,True
1188,67,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1191,67,lichen_bridge,Sol,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.912,0.92,True,True,True
1192,67,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1194,67,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.864,0.874,True,True,True
1197,67,orchid_engine,Cai,Can you keep the lane open?,safety check,answer_known,bounded answer,0.904,0.912,True,True,True
1198,67,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.826,0.84,True,True,True
1200,67,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1203,67,moss_ward,Tala,Will you keep the path clear?,safety check,answer_known,bounded answer,0.91,0.918,True,True,True
1204,67,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1206,68,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1209,68,cinder_garden,Wren,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.914,0.928,True,True,True
1211,68,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.912,0.922,True,True,True
1212,68,moss_ward,Milo,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.84,0.844,True,True,True
1215,68,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.898,0.912,True,True,True
1217,68,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.918,0.928,True,True,True
1218,68,glass_harbor,Nia,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1221,68,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.904,0.918,True,True,True
1223,68,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.902,0.912,True,True,True
1224,69,lichen_bridge,Kio,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1226,69,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.844,0.858,True,True,True
1227,69,glass_harbor,Sera,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.91,0.924,True,True,True
1228,69,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1230,69,orchid_engine,Dax,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.846,0.85,True,True,True
1232,69,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1233,69,cinder_garden,Pax,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.9,0.914,True,True,True
1234,69,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.85,0.86,True,True,True
1236,69,moss_ward,Ari,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1238,69,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.846,0.86,True,True,True
1239,69,lichen_bridge,Sol,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.92,0.934,True,True,True
1240,69,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1242,70,cinder_garden,Juno,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1243,70,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.912,0.926,True,True,True
1245,70,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.928,0.938,True,True,True
1248,70,lichen_bridge,Rin,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.86,0.868,True,True,True
1249,70,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.918,0.932,True,True,True
1251,70,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.912,0.922,True,True,True
1254,70,orchid_engine,Bea,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1255,70,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.888,0.902,True,True,True
1257,70,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.928,0.938,True,True,True
1260,71,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1262,71,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.868,0.878,True,True,True
1263,71,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.932,0.936,True,True,True
1266,71,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.86,0.874,True,True,True
1268,71,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1269,71,moss_ward,Fay,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.902,0.906,True,True,True
1272,71,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1274,71,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.858,0.868,True,True,True
1275,71,glass_harbor,Sera,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.924,0.928,True,True,True
1278,72,moss_ward,Ari,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1279,72,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.922,0.932,True,True,True
1281,72,lichen_bridge,Sol,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.934,0.938,True,True,True
1283,72,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.906,0.92,True,True,True
1284,72,glass_harbor,Puck,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.874,0.888,True,True,True
1285,72,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.938,0.94,True,True,True
1287,72,orchid_engine,Cai,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.922,0.926,True,True,True
1289,72,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.928,0.94,True,True,True
