tick_id,day,tick,route_id,control_surface,keyboard_input,pointer_input,option_count,selected_option,previous_route_choice,updated_route_choice,valid_selection,live_mutation_visible,local_storage_key
861,54,13,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
862,54,14,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
863,54,15,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
864,55,0,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
865,55,1,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,fen track,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
866,55,2,central_repair_ring,route radio buttons + map path highlight,none,none,2,inner repair yard,inner repair yard,inner repair yard,True,False,ssrm_v30_route_choice_central_repair_ring
867,55,3,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
868,55,4,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
869,55,5,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,paper lane,stone kiosk path,paper lane,True,True,ssrm_v30_route_choice_archive_signal
870,55,6,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
871,55,7,orchard_riverbend,route radio buttons + map path highlight,none,none,2,market plank route,market plank route,market plank route,True,False,ssrm_v30_route_choice_orchard_riverbend
872,55,8,central_repair_ring,route radio buttons + map path highlight,none,none,2,inner repair yard,inner repair yard,inner repair yard,True,False,ssrm_v30_route_choice_central_repair_ring
873,55,9,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
874,55,10,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
875,55,11,archive_signal,route radio buttons + map path highlight,none,none,2,paper lane,paper lane,paper lane,True,False,ssrm_v30_route_choice_archive_signal
876,55,12,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
877,55,13,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
878,55,14,central_repair_ring,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,outer bell path,inner repair yard,outer bell path,True,True,ssrm_v30_route_choice_central_repair_ring
879,55,15,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
880,56,0,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
881,56,1,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,stone kiosk path,paper lane,stone kiosk path,True,True,ssrm_v30_route_choice_archive_signal
882,56,2,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
883,56,3,orchard_riverbend,route radio buttons + map path highlight,none,none,2,market plank route,market plank route,market plank route,True,False,ssrm_v30_route_choice_orchard_riverbend
884,56,4,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
885,56,5,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
886,56,6,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
887,56,7,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
888,56,8,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
889,56,9,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
890,56,10,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
891,56,11,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
892,56,12,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
893,56,13,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,stone kiosk path,stone kiosk path,stone kiosk path,True,True,ssrm_v30_route_choice_archive_signal
894,56,14,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
895,56,15,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
896,57,0,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
897,57,1,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
898,57,2,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
899,57,3,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
900,57,4,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
901,57,5,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
902,57,6,central_repair_ring,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,inner repair yard,outer bell path,inner repair yard,True,True,ssrm_v30_route_choice_central_repair_ring
903,57,7,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
904,57,8,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
905,57,9,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,stone kiosk path,stone kiosk path,stone kiosk path,True,True,ssrm_v30_route_choice_archive_signal
906,57,10,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
907,57,11,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
908,57,12,central_repair_ring,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,outer bell path,inner repair yard,outer bell path,True,True,ssrm_v30_route_choice_central_repair_ring
909,57,13,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
910,57,14,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
911,57,15,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
912,58,0,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
913,58,1,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,fen track,market plank route,fen track,True,True,ssrm_v30_route_choice_orchard_riverbend
914,58,2,central_repair_ring,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,outer bell path,outer bell path,outer bell path,True,True,ssrm_v30_route_choice_central_repair_ring
915,58,3,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
916,58,4,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
917,58,5,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,stone kiosk path,stone kiosk path,stone kiosk path,True,True,ssrm_v30_route_choice_archive_signal
918,58,6,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
919,58,7,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,fen track,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
920,58,8,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
921,58,9,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
922,58,10,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
923,58,11,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
924,58,12,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
925,58,13,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,False,False,ssrm_v30_route_choice_orchard_riverbend
926,58,14,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
927,58,15,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
928,59,0,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
929,59,1,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,paper lane,stone kiosk path,paper lane,True,True,ssrm_v30_route_choice_archive_signal
930,59,2,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
931,59,3,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
932,59,4,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
933,59,5,riverbend_roofward,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,True,ssrm_v30_route_choice_riverbend_roofward
934,59,6,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
935,59,7,archive_signal,route radio buttons + map path highlight,none,none,2,paper lane,paper lane,paper lane,True,False,ssrm_v30_route_choice_archive_signal
936,59,8,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
937,59,9,orchard_riverbend,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,market plank route,market plank route,market plank route,True,True,ssrm_v30_route_choice_orchard_riverbend
938,59,10,central_repair_ring,route radio buttons + map path highlight,none,none,2,outer bell path,outer bell path,outer bell path,True,False,ssrm_v30_route_choice_central_repair_ring
939,59,11,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
940,59,12,roofward_archive,route radio buttons + map path highlight,none,none,2,cool archive lane,cool archive lane,cool archive lane,True,False,ssrm_v30_route_choice_roofward_archive
941,59,13,archive_signal,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,stone kiosk path,paper lane,stone kiosk path,True,True,ssrm_v30_route_choice_archive_signal
942,59,14,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
943,59,15,orchard_riverbend,route radio buttons + map path highlight,none,none,2,market plank route,market plank route,market plank route,True,False,ssrm_v30_route_choice_orchard_riverbend
944,60,0,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
945,60,1,roofward_archive,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,cool archive lane,cool archive lane,cool archive lane,True,True,ssrm_v30_route_choice_roofward_archive
946,60,2,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
947,60,3,signal_orchard,route radio buttons + map path highlight,none,none,2,river lantern loop,river lantern loop,river lantern loop,True,False,ssrm_v30_route_choice_signal_orchard
948,60,4,orchard_riverbend,route radio buttons + map path highlight,none,none,2,market plank route,market plank route,market plank route,True,False,ssrm_v30_route_choice_orchard_riverbend
949,60,5,central_repair_ring,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,inner repair yard,outer bell path,inner repair yard,True,True,ssrm_v30_route_choice_central_repair_ring
950,60,6,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
951,60,7,roofward_archive,route radio buttons + map path highlight,ArrowRight+Enter,tap detour,2,cool archive lane,cool archive lane,cool archive lane,True,True,ssrm_v30_route_choice_roofward_archive
952,60,8,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
953,60,9,signal_orchard,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,dusk road,river lantern loop,dusk road,True,True,ssrm_v30_route_choice_signal_orchard
954,60,10,orchard_riverbend,route radio buttons + map path highlight,none,none,2,market plank route,market plank route,market plank route,True,False,ssrm_v30_route_choice_orchard_riverbend
955,60,11,central_repair_ring,route radio buttons + map path highlight,none,none,2,inner repair yard,inner repair yard,inner repair yard,True,False,ssrm_v30_route_choice_central_repair_ring
956,60,12,riverbend_roofward,route radio buttons + map path highlight,none,none,2,orchard ridge detour,orchard ridge detour,orchard ridge detour,True,False,ssrm_v30_route_choice_riverbend_roofward
957,60,13,roofward_archive,route radio buttons + map path highlight,ArrowRight+Enter,tap direct,2,glass stair,cool archive lane,glass stair,True,True,ssrm_v30_route_choice_roofward_archive
958,60,14,archive_signal,route radio buttons + map path highlight,none,none,2,stone kiosk path,stone kiosk path,stone kiosk path,True,False,ssrm_v30_route_choice_archive_signal
959,60,15,signal_orchard,route radio buttons + map path highlight,none,none,2,dusk road,dusk road,dusk road,True,False,ssrm_v30_route_choice_signal_orchard
