epoch_id,simulated_year,settlement_id,lineage_id,memory_depth_generations,remembered_event,ritual_anchor,law_or_custom,relationship_continuity,memory_not_global_dump,visible_archive_marker
460,460,moss_ward,Tala-line,19,Tala-line remembers warm-cup rule from generation 16,warm-cup,custom: ask before taking root starch,0.521468,True,archive:moss_ward:Tala-line:460
461,460,glass_harbor,Nia-line,19,Nia-line remembers net-knot-thanks rule from generation 16,net-knot-thanks,custom: ask before taking kelp fiber,0.52132,True,archive:glass_harbor:Nia-line:460
463,460,lichen_bridge,Luma-line,19,Luma-line remembers rope-touch rule from generation 16,rope-touch,custom: ask before taking signal stone,0.521024,True,archive:lichen_bridge:Luma-line:460
464,460,orchid_engine,Bea-line,19,Bea-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520877,True,archive:orchid_engine:Bea-line:460
464,460,orchid_engine,Cai-line,19,Cai-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520877,True,archive:orchid_engine:Cai-line:460
464,460,orchid_engine,Eli-line,19,Eli-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520877,True,archive:orchid_engine:Eli-line:460
465,465,moss_ward,Tala-line,19,Tala-line remembers warm-cup rule from generation 16,warm-cup,custom: ask before taking root starch,0.521464,True,archive:moss_ward:Tala-line:465
466,465,glass_harbor,Nia-line,19,Nia-line remembers net-knot-thanks rule from generation 16,net-knot-thanks,custom: ask before taking kelp fiber,0.521316,True,archive:glass_harbor:Nia-line:465
468,465,lichen_bridge,Luma-line,19,Luma-line remembers rope-touch rule from generation 16,rope-touch,custom: ask before taking signal stone,0.521021,True,archive:lichen_bridge:Luma-line:465
469,465,orchid_engine,Bea-line,19,Bea-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520873,True,archive:orchid_engine:Bea-line:465
469,465,orchid_engine,Cai-line,19,Cai-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520873,True,archive:orchid_engine:Cai-line:465
469,465,orchid_engine,Eli-line,19,Eli-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520873,True,archive:orchid_engine:Eli-line:465
470,470,moss_ward,Tala-line,19,Tala-line remembers warm-cup rule from generation 16,warm-cup,custom: ask before taking root starch,0.52146,True,archive:moss_ward:Tala-line:470
471,470,glass_harbor,Nia-line,19,Nia-line remembers net-knot-thanks rule from generation 16,net-knot-thanks,custom: ask before taking kelp fiber,0.521312,True,archive:glass_harbor:Nia-line:470
473,470,lichen_bridge,Luma-line,19,Luma-line remembers rope-touch rule from generation 16,rope-touch,custom: ask before taking signal stone,0.521017,True,archive:lichen_bridge:Luma-line:470
474,470,orchid_engine,Bea-line,19,Bea-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520869,True,archive:orchid_engine:Bea-line:470
474,470,orchid_engine,Cai-line,19,Cai-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520869,True,archive:orchid_engine:Cai-line:470
474,470,orchid_engine,Eli-line,19,Eli-line remembers gear-wash-thanks rule from generation 16,gear-wash-thanks,custom: ask before taking steam water,0.520869,True,archive:orchid_engine:Eli-line:470
475,475,moss_ward,Ari-line,20,Ari-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527792,True,archive:moss_ward:Ari-line:475
475,475,moss_ward,Fay-line,20,Fay-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527792,True,archive:moss_ward:Fay-line:475
477,475,cinder_garden,Juno-line,20,Juno-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527497,True,archive:cinder_garden:Juno-line:475
477,475,cinder_garden,Wren-line,20,Wren-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527497,True,archive:cinder_garden:Wren-line:475
478,475,lichen_bridge,Kio-line,20,Kio-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527349,True,archive:lichen_bridge:Kio-line:475
478,475,lichen_bridge,Sol-line,20,Sol-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527349,True,archive:lichen_bridge:Sol-line:475
480,480,moss_ward,Ari-line,20,Ari-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527789,True,archive:moss_ward:Ari-line:480
480,480,moss_ward,Fay-line,20,Fay-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527789,True,archive:moss_ward:Fay-line:480
482,480,cinder_garden,Juno-line,20,Juno-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527493,True,archive:cinder_garden:Juno-line:480
482,480,cinder_garden,Wren-line,20,Wren-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527493,True,archive:cinder_garden:Wren-line:480
483,480,lichen_bridge,Kio-line,20,Kio-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527345,True,archive:lichen_bridge:Kio-line:480
483,480,lichen_bridge,Sol-line,20,Sol-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527345,True,archive:lichen_bridge:Sol-line:480
485,485,moss_ward,Ari-line,20,Ari-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527785,True,archive:moss_ward:Ari-line:485
485,485,moss_ward,Fay-line,20,Fay-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527785,True,archive:moss_ward:Fay-line:485
487,485,cinder_garden,Juno-line,20,Juno-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527489,True,archive:cinder_garden:Juno-line:485
487,485,cinder_garden,Wren-line,20,Wren-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527489,True,archive:cinder_garden:Wren-line:485
488,485,lichen_bridge,Kio-line,20,Kio-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527341,True,archive:lichen_bridge:Kio-line:485
488,485,lichen_bridge,Sol-line,20,Sol-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527341,True,archive:lichen_bridge:Sol-line:485
490,490,moss_ward,Ari-line,20,Ari-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527781,True,archive:moss_ward:Ari-line:490
490,490,moss_ward,Fay-line,20,Fay-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527781,True,archive:moss_ward:Fay-line:490
492,490,cinder_garden,Juno-line,20,Juno-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527485,True,archive:cinder_garden:Juno-line:490
492,490,cinder_garden,Wren-line,20,Wren-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527485,True,archive:cinder_garden:Wren-line:490
493,490,lichen_bridge,Kio-line,20,Kio-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527337,True,archive:lichen_bridge:Kio-line:490
493,490,lichen_bridge,Sol-line,20,Sol-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527337,True,archive:lichen_bridge:Sol-line:490
495,495,moss_ward,Ari-line,20,Ari-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527777,True,archive:moss_ward:Ari-line:495
495,495,moss_ward,Fay-line,20,Fay-line remembers warm-cup rule from generation 17,warm-cup,custom: ask before taking moss fiber,0.527777,True,archive:moss_ward:Fay-line:495
497,495,cinder_garden,Juno-line,20,Juno-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527481,True,archive:cinder_garden:Juno-line:495
497,495,cinder_garden,Wren-line,20,Wren-line remembers seed-count rule from generation 17,seed-count,custom: ask before taking ember fruit,0.527481,True,archive:cinder_garden:Wren-line:495
498,495,lichen_bridge,Kio-line,20,Kio-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527333,True,archive:lichen_bridge:Kio-line:495
498,495,lichen_bridge,Sol-line,20,Sol-line remembers rope-touch rule from generation 17,rope-touch,custom: ask before taking lichen paste,0.527333,True,archive:lichen_bridge:Sol-line:495
501,500,glass_harbor,Oren-line,21,Oren-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533961,True,archive:glass_harbor:Oren-line:500
501,500,glass_harbor,Sera-line,21,Sera-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533961,True,archive:glass_harbor:Sera-line:500
502,500,cinder_garden,Pax-line,21,Pax-line remembers seed-count rule from generation 18,seed-count,custom: ask before taking shade wood,0.533813,True,archive:cinder_garden:Pax-line:500
506,505,glass_harbor,Oren-line,21,Oren-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533957,True,archive:glass_harbor:Oren-line:505
506,505,glass_harbor,Sera-line,21,Sera-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533957,True,archive:glass_harbor:Sera-line:505
507,505,cinder_garden,Pax-line,21,Pax-line remembers seed-count rule from generation 18,seed-count,custom: ask before taking shade wood,0.533809,True,archive:cinder_garden:Pax-line:505
511,510,glass_harbor,Oren-line,21,Oren-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533953,True,archive:glass_harbor:Oren-line:510
511,510,glass_harbor,Sera-line,21,Sera-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533953,True,archive:glass_harbor:Sera-line:510
512,510,cinder_garden,Pax-line,21,Pax-line remembers seed-count rule from generation 18,seed-count,custom: ask before taking shade wood,0.533805,True,archive:cinder_garden:Pax-line:510
516,515,glass_harbor,Oren-line,21,Oren-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533949,True,archive:glass_harbor:Oren-line:515
516,515,glass_harbor,Sera-line,21,Sera-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533949,True,archive:glass_harbor:Sera-line:515
517,515,cinder_garden,Pax-line,21,Pax-line remembers seed-count rule from generation 18,seed-count,custom: ask before taking shade wood,0.533802,True,archive:cinder_garden:Pax-line:515
521,520,glass_harbor,Oren-line,21,Oren-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533946,True,archive:glass_harbor:Oren-line:520
521,520,glass_harbor,Sera-line,21,Sera-line remembers net-knot-thanks rule from generation 18,net-knot-thanks,custom: ask before taking lamp oil,0.533946,True,archive:glass_harbor:Sera-line:520
522,520,cinder_garden,Pax-line,21,Pax-line remembers seed-count rule from generation 18,seed-count,custom: ask before taking shade wood,0.533798,True,archive:cinder_garden:Pax-line:520
525,525,moss_ward,Tala-line,22,Tala-line remembers warm-cup rule from generation 19,warm-cup,custom: ask before taking root starch,0.540411,True,archive:moss_ward:Tala-line:525
526,525,glass_harbor,Nia-line,22,Nia-line remembers net-knot-thanks rule from generation 19,net-knot-thanks,custom: ask before taking kelp fiber,0.540263,True,archive:glass_harbor:Nia-line:525
528,525,lichen_bridge,Luma-line,22,Luma-line remembers rope-touch rule from generation 19,rope-touch,custom: ask before taking signal stone,0.539967,True,archive:lichen_bridge:Luma-line:525
529,525,orchid_engine,Bea-line,22,Bea-line remembers gear-wash-thanks rule from generation 19,gear-wash-thanks,custom: ask before taking steam water,0.539886,True,archive:orchid_engine:Bea-line:525
529,525,orchid_engine,Cai-line,22,Cai-line remembers gear-wash-thanks rule from generation 19,gear-wash-thanks,custom: ask before taking steam water,0.539886,True,archive:orchid_engine:Cai-line:525
529,525,orchid_engine,Eli-line,22,Eli-line remembers gear-wash-thanks rule from generation 19,gear-wash-thanks,custom: ask before taking steam water,0.539886,True,archive:orchid_engine:Eli-line:525
530,530,moss_ward,Tala-line,22,Tala-line remembers warm-cup rule from generation 19,warm-cup,custom: ask before taking root starch,0.540407,True,archive:moss_ward:Tala-line:530
531,530,glass_harbor,Nia-line,22,Nia-line remembers net-knot-thanks rule from generation 19,net-knot-thanks,custom: ask before taking kelp fiber,0.540259,True,archive:glass_harbor:Nia-line:530
533,530,lichen_bridge,Luma-line,22,Luma-line remembers rope-touch rule from generation 19,rope-touch,custom: ask before taking signal stone,0.54003,True,archive:lichen_bridge:Luma-line:530
534,530,orchid_engine,Bea-line,22,Bea-line remembers gear-wash-thanks rule from generation 19,gear-wash-thanks,custom: ask before taking steam water,0.539882,True,archive:orchid_engine:Bea-line:530
534,530,orchid_engine,Cai-line,22,Cai-line remembers gear-wash-thanks rule from generation 19,gear-wash-thanks,custom: ask before taking steam water,0.539882,True,archive:orchid_engine:Cai-line:530
534,530,orchid_engine,Eli-line,22,Eli-line remembers gear-wash-thanks rule from generation 19,gear-wash-thanks,custom: ask before taking steam water,0.539882,True,archive:orchid_engine:Eli-line:530
535,535,moss_ward,Tala-line,22,Tala-line remembers warm-cup rule from generation 19,warm-cup,custom: ask before taking root starch,0.540403,True,archive:moss_ward:Tala-line:535
536,535,glass_harbor,Nia-line,22,Nia-line remembers net-knot-thanks rule from generation 19,net-knot-thanks,custom: ask before taking kelp fiber,0.540255,True,archive:glass_harbor:Nia-line:535
538,535,lichen_bridge,Luma-line,22,Luma-line remembers rope-touch rule from generation 19,rope-touch,custom: ask before taking signal stone,0.540026,True,archive:lichen_bridge:Luma-line:535
