epoch_id,simulated_year,settlement_id,proto_family,root_count,lexicon_size,grammar_complexity,dialect_split_count,mutual_intelligibility,example_phrase,not_autonomous_language_claim,frequency_hz,flower_phase
1081,1080,glass_harbor,proto-harbor-chime,29,353,0.664,6,0.892183,harbor chime keeps net-knot-thanks 11,True,18.84268,0.077
1082,1080,cinder_garden,proto-cinder-pulse,30,355,0.664,6,0.892901,cinder pulse keeps shade-bow 12,True,21.40568,0.098
1083,1080,lichen_bridge,proto-bridge-hum,31,357,0.664,6,0.892808,bridge hum keeps rope-touch 12,True,20.07868,0.087
1084,1080,orchid_engine,proto-engine-ring,32,359,0.664,6,0.892716,engine ring keeps valve-pause 12,True,22.41168,0.11
1085,1085,moss_ward,proto-moss-breath,28,351,0.664,6,0.892273,moss breath keeps warm-cup 9,True,17.75468,0.077889
1086,1085,glass_harbor,proto-harbor-chime,29,353,0.664,6,0.892181,harbor chime keeps lamp-touch 12,True,18.89768,0.090889
1087,1085,cinder_garden,proto-cinder-pulse,30,355,0.664,6,0.892898,cinder pulse keeps shade-bow 0,True,21.46068,0.111889
1088,1085,lichen_bridge,proto-bridge-hum,31,357,0.664,6,0.892806,bridge hum keeps rope-touch 0,True,20.13368,0.100889
1089,1085,orchid_engine,proto-engine-ring,32,359,0.664,6,0.892713,engine ring keeps valve-pause 0,True,22.46668,0.123889
1090,1090,moss_ward,proto-moss-breath,28,351,0.664,6,0.892271,moss breath keeps door-watch 10,True,17.80968,0.091778
1091,1090,glass_harbor,proto-harbor-chime,29,353,0.664,6,0.892178,harbor chime keeps lamp-touch 0,True,18.95268,0.104778
1092,1090,cinder_garden,proto-cinder-pulse,30,355,0.664,6,0.892896,cinder pulse keeps seed-count 1,True,21.51568,0.125778
1093,1090,lichen_bridge,proto-bridge-hum,31,357,0.664,6,0.892803,bridge hum keeps signal-hush 1,True,20.18868,0.114778
1094,1090,orchid_engine,proto-engine-ring,32,359,0.664,6,0.892711,engine ring keeps orchid-cup 1,True,22.52168,0.137778
1095,1095,moss_ward,proto-moss-breath,28,351,0.664,6,0.892268,moss breath keeps blanket-share 11,True,17.86468,0.105667
1096,1095,glass_harbor,proto-harbor-chime,29,353,0.664,6,0.892176,harbor chime keeps tea-before-crossing 1,True,19.00768,0.118667
1097,1095,cinder_garden,proto-cinder-pulse,30,355,0.664,6,0.892893,cinder pulse keeps cool-hand 2,True,21.57068,0.139667
1098,1095,lichen_bridge,proto-bridge-hum,31,357,0.664,6,0.892801,bridge hum keeps shared-bowl 2,True,20.24368,0.128667
1099,1095,orchid_engine,proto-engine-ring,32,359,0.664,6,0.892708,engine ring keeps gear-wash-thanks 2,True,22.57668,0.151667
1100,1100,moss_ward,proto-moss-breath,28,356,0.674,6,0.892476,moss breath keeps warm-cup 0,True,17.92338,0.120556
1101,1100,glass_harbor,proto-harbor-chime,29,358,0.674,6,0.893193,harbor chime keeps lamp-touch 3,True,19.06638,0.133556
1102,1100,cinder_garden,proto-cinder-pulse,30,360,0.674,6,0.893101,cinder pulse keeps seed-count 4,True,21.62938,0.154556
1103,1100,lichen_bridge,proto-bridge-hum,31,362,0.674,6,0.893008,bridge hum keeps signal-hush 4,True,20.30238,0.143556
1104,1100,orchid_engine,proto-engine-ring,32,364,0.674,6,0.892916,engine ring keeps orchid-cup 4,True,22.63538,0.166556
1105,1105,moss_ward,proto-moss-breath,28,356,0.674,6,0.892473,moss breath keeps door-watch 1,True,17.97838,0.134444
1106,1105,glass_harbor,proto-harbor-chime,29,358,0.674,6,0.893191,harbor chime keeps tea-before-crossing 4,True,19.12138,0.147444
1107,1105,cinder_garden,proto-cinder-pulse,30,360,0.674,6,0.893098,cinder pulse keeps cool-hand 5,True,21.68438,0.168444
1108,1105,lichen_bridge,proto-bridge-hum,31,362,0.674,6,0.893006,bridge hum keeps shared-bowl 5,True,20.35738,0.157444
1109,1105,orchid_engine,proto-engine-ring,32,364,0.674,6,0.892914,engine ring keeps gear-wash-thanks 5,True,22.69038,0.180444
1110,1110,moss_ward,proto-moss-breath,28,356,0.674,6,0.892471,moss breath keeps blanket-share 2,True,18.03338,0.148333
1111,1110,glass_harbor,proto-harbor-chime,29,358,0.674,6,0.893188,harbor chime keeps net-knot-thanks 5,True,19.17638,0.161333
1112,1110,cinder_garden,proto-cinder-pulse,30,360,0.674,6,0.893096,cinder pulse keeps shade-bow 6,True,21.73938,0.182333
1113,1110,lichen_bridge,proto-bridge-hum,31,362,0.674,6,0.893004,bridge hum keeps rope-touch 6,True,20.41238,0.171333
1114,1110,orchid_engine,proto-engine-ring,32,364,0.674,6,0.892911,engine ring keeps valve-pause 6,True,22.74538,0.194333
1115,1115,moss_ward,proto-moss-breath,28,356,0.674,6,0.892468,moss breath keeps warm-cup 3,True,18.08838,0.162222
1116,1115,glass_harbor,proto-harbor-chime,29,358,0.674,6,0.893186,harbor chime keeps lamp-touch 6,True,19.23138,0.175222
1117,1115,cinder_garden,proto-cinder-pulse,30,360,0.674,6,0.893094,cinder pulse keeps seed-count 7,True,21.79438,0.196222
1118,1115,lichen_bridge,proto-bridge-hum,31,362,0.674,6,0.893001,bridge hum keeps signal-hush 7,True,20.46738,0.185222
1119,1115,orchid_engine,proto-engine-ring,32,364,0.674,6,0.892909,engine ring keeps orchid-cup 7,True,22.80038,0.208222
1120,1120,moss_ward,proto-moss-breath,28,356,0.674,6,0.892466,moss breath keeps door-watch 4,True,18.14338,0.176111
1121,1120,glass_harbor,proto-harbor-chime,29,358,0.674,6,0.893184,harbor chime keeps tea-before-crossing 7,True,19.28638,0.189111
1122,1120,cinder_garden,proto-cinder-pulse,30,360,0.674,6,0.893091,cinder pulse keeps cool-hand 8,True,21.84938,0.210111
1123,1120,lichen_bridge,proto-bridge-hum,31,362,0.674,6,0.892999,bridge hum keeps shared-bowl 8,True,20.52238,0.199111
1124,1120,orchid_engine,proto-engine-ring,32,364,0.674,6,0.892948,engine ring keeps gear-wash-thanks 8,True,22.85538,0.222111
1125,1125,moss_ward,proto-moss-breath,29,363,0.684,6,0.893484,moss breath keeps warm-cup 6,True,18.21508,0.191
1126,1125,glass_harbor,proto-harbor-chime,30,365,0.684,6,0.893391,harbor chime keeps lamp-touch 9,True,19.35808,0.204
1127,1125,cinder_garden,proto-cinder-pulse,31,367,0.684,6,0.893299,cinder pulse keeps seed-count 10,True,21.92108,0.225
1128,1125,lichen_bridge,proto-bridge-hum,32,369,0.684,6,0.893248,bridge hum keeps signal-hush 10,True,20.59408,0.214
1129,1125,orchid_engine,proto-engine-ring,33,371,0.684,6,0.893155,engine ring keeps orchid-cup 10,True,22.92708,0.237
1130,1130,moss_ward,proto-moss-breath,29,363,0.684,6,0.893481,moss breath keeps door-watch 7,True,18.27008,0.204889
1131,1130,glass_harbor,proto-harbor-chime,30,365,0.684,6,0.893389,harbor chime keeps tea-before-crossing 10,True,19.41308,0.217889
1132,1130,cinder_garden,proto-cinder-pulse,31,367,0.684,6,0.893338,cinder pulse keeps cool-hand 11,True,21.97608,0.238889
1133,1130,lichen_bridge,proto-bridge-hum,32,369,0.684,6,0.893245,bridge hum keeps shared-bowl 11,True,20.64908,0.227889
1134,1130,orchid_engine,proto-engine-ring,33,371,0.684,6,0.893153,engine ring keeps gear-wash-thanks 11,True,22.98208,0.250889
1135,1135,moss_ward,proto-moss-breath,29,363,0.684,6,0.893479,moss breath keeps blanket-share 8,True,18.32508,0.218778
1136,1135,glass_harbor,proto-harbor-chime,30,365,0.684,6,0.893428,harbor chime keeps net-knot-thanks 11,True,19.46808,0.231778
1137,1135,cinder_garden,proto-cinder-pulse,31,367,0.684,6,0.893335,cinder pulse keeps shade-bow 12,True,22.03108,0.252778
1138,1135,lichen_bridge,proto-bridge-hum,32,369,0.684,6,0.893243,bridge hum keeps rope-touch 12,True,20.70408,0.241778
1139,1135,orchid_engine,proto-engine-ring,33,371,0.684,6,0.89315,engine ring keeps valve-pause 12,True,23.03708,0.264778
1140,1140,moss_ward,proto-moss-breath,29,363,0.684,6,0.893518,moss breath keeps warm-cup 9,True,18.38008,0.232667
1141,1140,glass_harbor,proto-harbor-chime,30,365,0.684,6,0.893425,harbor chime keeps lamp-touch 12,True,19.52308,0.245667
1142,1140,cinder_garden,proto-cinder-pulse,31,367,0.684,6,0.893333,cinder pulse keeps shade-bow 0,True,22.08608,0.266667
1143,1140,lichen_bridge,proto-bridge-hum,32,369,0.684,6,0.89324,bridge hum keeps rope-touch 0,True,20.75908,0.255667
1144,1140,orchid_engine,proto-engine-ring,33,371,0.684,6,0.893148,engine ring keeps valve-pause 0,True,23.09208,0.278667
1145,1145,moss_ward,proto-moss-breath,29,363,0.684,6,0.893515,moss breath keeps door-watch 10,True,18.43508,0.246556
1146,1145,glass_harbor,proto-harbor-chime,30,365,0.684,6,0.893423,harbor chime keeps lamp-touch 0,True,19.57808,0.259556
1147,1145,cinder_garden,proto-cinder-pulse,31,367,0.684,6,0.89333,cinder pulse keeps seed-count 1,True,22.14108,0.280556
1148,1145,lichen_bridge,proto-bridge-hum,32,369,0.684,6,0.893238,bridge hum keeps signal-hush 1,True,20.81408,0.269556
1149,1145,orchid_engine,proto-engine-ring,33,371,0.684,6,0.893145,engine ring keeps orchid-cup 1,True,23.14708,0.292556
1150,1150,moss_ward,proto-moss-breath,29,368,0.694,6,0.893723,moss breath keeps warm-cup 12,True,18.49378,0.261444
1151,1150,glass_harbor,proto-harbor-chime,30,370,0.694,6,0.89363,harbor chime keeps net-knot-thanks 2,True,19.63678,0.274444
1152,1150,cinder_garden,proto-cinder-pulse,31,372,0.694,6,0.893538,cinder pulse keeps shade-bow 3,True,22.19978,0.295444
1153,1150,lichen_bridge,proto-bridge-hum,32,374,0.694,6,0.893445,bridge hum keeps rope-touch 3,True,20.87278,0.284444
1154,1150,orchid_engine,proto-engine-ring,33,376,0.694,6,0.893353,engine ring keeps valve-pause 3,True,23.20578,0.307444
1155,1155,moss_ward,proto-moss-breath,29,368,0.694,6,0.89372,moss breath keeps warm-cup 0,True,18.54878,0.275333
1156,1155,glass_harbor,proto-harbor-chime,30,370,0.694,6,0.893628,harbor chime keeps lamp-touch 3,True,19.69178,0.288333
1157,1155,cinder_garden,proto-cinder-pulse,31,372,0.694,6,0.893535,cinder pulse keeps seed-count 4,True,22.25478,0.309333
1158,1155,lichen_bridge,proto-bridge-hum,32,374,0.694,6,0.893443,bridge hum keeps signal-hush 4,True,20.92778,0.298333
1159,1155,orchid_engine,proto-engine-ring,33,376,0.694,6,0.893351,engine ring keeps orchid-cup 4,True,23.26078,0.321333
1160,1160,moss_ward,proto-moss-breath,29,368,0.694,6,0.893718,moss breath keeps door-watch 1,True,18.60378,0.289222
1161,1160,glass_harbor,proto-harbor-chime,30,370,0.694,6,0.893625,harbor chime keeps tea-before-crossing 4,True,19.74678,0.302222
1162,1160,cinder_garden,proto-cinder-pulse,31,372,0.694,6,0.893533,cinder pulse keeps cool-hand 5,True,22.30978,0.323222
1163,1160,lichen_bridge,proto-bridge-hum,32,374,0.694,6,0.893441,bridge hum keeps shared-bowl 5,True,20.98278,0.312222
1164,1160,orchid_engine,proto-engine-ring,33,376,0.694,6,0.893348,engine ring keeps gear-wash-thanks 5,True,23.31578,0.335222
1165,1165,moss_ward,proto-moss-breath,29,368,0.694,6,0.893715,moss breath keeps blanket-share 2,True,18.65878,0.303111
1166,1165,glass_harbor,proto-harbor-chime,30,370,0.694,6,0.893623,harbor chime keeps net-knot-thanks 5,True,19.80178,0.316111
1167,1165,cinder_garden,proto-cinder-pulse,31,372,0.694,6,0.893531,cinder pulse keeps shade-bow 6,True,22.36478,0.337111
1168,1165,lichen_bridge,proto-bridge-hum,32,374,0.694,6,0.893438,bridge hum keeps rope-touch 6,True,21.03778,0.326111
1169,1165,orchid_engine,proto-engine-ring,33,376,0.694,6,0.893346,engine ring keeps valve-pause 6,True,23.37078,0.349111
1170,1170,moss_ward,proto-moss-breath,29,368,0.694,6,0.893713,moss breath keeps warm-cup 3,True,18.71378,0.317
1171,1170,glass_harbor,proto-harbor-chime,30,370,0.694,6,0.893621,harbor chime keeps lamp-touch 6,True,19.85678,0.33
1172,1170,cinder_garden,proto-cinder-pulse,31,372,0.694,6,0.893528,cinder pulse keeps seed-count 7,True,22.41978,0.351
1173,1170,lichen_bridge,proto-bridge-hum,32,374,0.694,6,0.893436,bridge hum keeps signal-hush 7,True,21.09278,0.34
1174,1170,orchid_engine,proto-engine-ring,33,376,0.694,6,0.893343,engine ring keeps orchid-cup 7,True,23.42578,0.363
1175,1175,moss_ward,proto-moss-breath,29,373,0.704,6,0.893921,moss breath keeps blanket-share 5,True,18.77248,0.331889
1176,1175,glass_harbor,proto-harbor-chime,30,375,0.704,6,0.893828,harbor chime keeps net-knot-thanks 8,True,19.91548,0.344889
1177,1175,cinder_garden,proto-cinder-pulse,31,377,0.704,6,0.893736,cinder pulse keeps shade-bow 9,True,22.47848,0.365889
1178,1175,lichen_bridge,proto-bridge-hum,32,379,0.704,6,0.893643,bridge hum keeps rope-touch 9,True,21.15148,0.354889
1179,1175,orchid_engine,proto-engine-ring,33,381,0.704,6,0.893551,engine ring keeps valve-pause 9,True,23.48448,0.377889
1180,1180,moss_ward,proto-moss-breath,29,373,0.704,6,0.893918,moss breath keeps warm-cup 6,True,18.82748,0.345778
1181,1180,glass_harbor,proto-harbor-chime,30,375,0.704,6,0.893826,harbor chime keeps lamp-touch 9,True,19.97048,0.358778
1182,1180,cinder_garden,proto-cinder-pulse,31,377,0.704,6,0.893733,cinder pulse keeps seed-count 10,True,22.53348,0.379778
1183,1180,lichen_bridge,proto-bridge-hum,32,379,0.704,6,0.893641,bridge hum keeps signal-hush 10,True,21.20648,0.368778
1184,1180,orchid_engine,proto-engine-ring,33,381,0.704,6,0.893548,engine ring keeps orchid-cup 10,True,23.53948,0.391778
1185,1185,moss_ward,proto-moss-breath,29,373,0.704,6,0.893916,moss breath keeps door-watch 7,True,18.88248,0.359667
1186,1185,glass_harbor,proto-harbor-chime,30,375,0.704,6,0.893823,harbor chime keeps tea-before-crossing 10,True,20.02548,0.372667
1187,1185,cinder_garden,proto-cinder-pulse,31,377,0.704,6,0.893731,cinder pulse keeps cool-hand 11,True,22.58848,0.393667
1188,1185,lichen_bridge,proto-bridge-hum,32,379,0.704,6,0.893638,bridge hum keeps shared-bowl 11,True,21.26148,0.382667
1189,1185,orchid_engine,proto-engine-ring,33,381,0.704,6,0.893546,engine ring keeps gear-wash-thanks 11,True,23.59448,0.405667
1190,1190,moss_ward,proto-moss-breath,29,373,0.704,6,0.893913,moss breath keeps blanket-share 8,True,18.93748,0.373556
1191,1190,glass_harbor,proto-harbor-chime,30,375,0.704,6,0.893821,harbor chime keeps net-knot-thanks 11,True,20.08048,0.386556
1192,1190,cinder_garden,proto-cinder-pulse,31,377,0.704,6,0.893728,cinder pulse keeps shade-bow 12,True,22.64348,0.407556
1193,1190,lichen_bridge,proto-bridge-hum,32,379,0.704,6,0.893636,bridge hum keeps rope-touch 12,True,21.31648,0.396556
1194,1190,orchid_engine,proto-engine-ring,33,381,0.704,6,0.893544,engine ring keeps valve-pause 12,True,23.64948,0.419556
1195,1195,moss_ward,proto-moss-breath,29,373,0.704,6,0.893911,moss breath keeps warm-cup 9,True,18.99248,0.387444
1196,1195,glass_harbor,proto-harbor-chime,30,375,0.704,6,0.893818,harbor chime keeps lamp-touch 12,True,20.13548,0.400444
1197,1195,cinder_garden,proto-cinder-pulse,31,377,0.704,6,0.893726,cinder pulse keeps shade-bow 0,True,22.69848,0.421444
1198,1195,lichen_bridge,proto-bridge-hum,32,379,0.704,6,0.893634,bridge hum keeps rope-touch 0,True,21.37148,0.410444
1199,1195,orchid_engine,proto-engine-ring,33,381,0.704,6,0.893541,engine ring keeps valve-pause 0,True,23.70448,0.433444
1200,1200,moss_ward,proto-moss-breath,30,380,0.72,6,0.894118,moss breath keeps blanket-share 11,True,19.0664,0.402333
1201,1200,glass_harbor,proto-harbor-chime,31,382,0.72,6,0.894026,harbor chime keeps tea-before-crossing 1,True,20.2094,0.415333
1202,1200,cinder_garden,proto-cinder-pulse,32,384,0.72,6,0.893934,cinder pulse keeps cool-hand 2,True,22.7724,0.436333
1203,1200,lichen_bridge,proto-bridge-hum,33,386,0.72,6,0.893841,bridge hum keeps shared-bowl 2,True,21.4454,0.425333
1204,1200,orchid_engine,proto-engine-ring,34,388,0.72,6,0.893749,engine ring keeps gear-wash-thanks 2,True,23.7784,0.448333
