tick,day,slot,avatar_room,selected_resident,loop_frame,scheduler_frame,action_frame,memory_frame,offscreen_frame,consequence_frame,dashboard_frame,replay_frame,single_world_state_object,boundary_visible
1726,96,16,tool alcove,Fay,1726,1726,1726,1726,1726,1726,1726,409,True,True
1727,96,17,rain court,Milo,1727,1727,1727,1727,1727,1727,1727,410,True,True
1728,97,0,west hearth,Sera,1728,1728,1728,1728,1728,1728,1728,411,True,True
1729,97,1,river gate,Tovan,1729,1729,1729,1729,1729,1729,1729,412,True,True
1730,97,2,arrival court,Nia,1730,1730,1730,1730,1730,1730,1730,412,True,True
1731,97,3,tool alcove,Ari,1731,1731,1731,1731,1731,1731,1731,412,True,True
1732,97,4,rain court,Fay,1732,1732,1732,1732,1732,1732,1732,412,True,True
1733,97,5,fiber loft,Milo,1733,1733,1733,1733,1733,1733,1733,412,True,True
1734,97,6,west hearth,Sera,1734,1734,1734,1734,1734,1734,1734,412,True,True
1735,97,7,river gate,Tovan,1735,1735,1735,1735,1735,1735,1735,412,True,True
1736,97,8,arrival court,Nia,1736,1736,1736,1736,1736,1736,1736,413,True,True
1737,97,9,tool alcove,Ari,1737,1737,1737,1737,1737,1737,1737,413,True,True
1738,97,10,rain court,Fay,1738,1738,1738,1738,1738,1738,1738,413,True,True
1739,97,11,fiber loft,Milo,1739,1739,1739,1739,1739,1739,1739,413,True,True
1740,97,12,west hearth,Sera,1740,1740,1740,1740,1740,1740,1740,413,True,True
1741,97,13,river gate,Tovan,1741,1741,1741,1741,1741,1741,1741,413,True,True
1742,97,14,arrival court,Nia,1742,1742,1742,1742,1742,1742,1742,413,True,True
1743,97,15,tool alcove,Ari,1743,1743,1743,1743,1743,1743,1743,414,True,True
1744,97,16,rain court,Fay,1744,1744,1744,1744,1744,1744,1744,414,True,True
1745,97,17,fiber loft,Milo,1745,1745,1745,1745,1745,1745,1745,415,True,True
1746,98,0,river gate,Sera,1746,1746,1746,1746,1746,1746,1746,416,True,True
1747,98,1,arrival court,Tovan,1747,1747,1747,1747,1747,1747,1747,416,True,True
1748,98,2,tool alcove,Nia,1748,1748,1748,1748,1748,1748,1748,416,True,True
1749,98,3,rain court,Ari,1749,1749,1749,1749,1749,1749,1749,416,True,True
1750,98,4,fiber loft,Fay,1750,1750,1750,1750,1750,1750,1750,417,True,True
1751,98,5,west hearth,Milo,1751,1751,1751,1751,1751,1751,1751,417,True,True
1752,98,6,river gate,Sera,1752,1752,1752,1752,1752,1752,1752,417,True,True
1753,98,7,arrival court,Tovan,1753,1753,1753,1753,1753,1753,1753,417,True,True
1754,98,8,tool alcove,Nia,1754,1754,1754,1754,1754,1754,1754,417,True,True
1755,98,9,rain court,Ari,1755,1755,1755,1755,1755,1755,1755,417,True,True
1756,98,10,fiber loft,Fay,1756,1756,1756,1756,1756,1756,1756,417,True,True
1757,98,11,west hearth,Milo,1757,1757,1757,1757,1757,1757,1757,418,True,True
1758,98,12,river gate,Sera,1758,1758,1758,1758,1758,1758,1758,418,True,True
1759,98,13,arrival court,Tovan,1759,1759,1759,1759,1759,1759,1759,418,True,True
1760,98,14,tool alcove,Nia,1760,1760,1760,1760,1760,1760,1760,418,True,True
1761,98,15,rain court,Ari,1761,1761,1761,1761,1761,1761,1761,418,True,True
1762,98,16,fiber loft,Fay,1762,1762,1762,1762,1762,1762,1762,418,True,True
1763,98,17,west hearth,Milo,1763,1763,1763,1763,1763,1763,1763,419,True,True
1764,99,0,arrival court,Sera,1764,1764,1764,1764,1764,1764,1764,420,True,True
1765,99,1,tool alcove,Tovan,1765,1765,1765,1765,1765,1765,1765,420,True,True
1766,99,2,rain court,Nia,1766,1766,1766,1766,1766,1766,1766,420,True,True
1767,99,3,fiber loft,Ari,1767,1767,1767,1767,1767,1767,1767,420,True,True
1768,99,4,west hearth,Fay,1768,1768,1768,1768,1768,1768,1768,420,True,True
1769,99,5,river gate,Milo,1769,1769,1769,1769,1769,1769,1769,420,True,True
1770,99,6,arrival court,Sera,1770,1770,1770,1770,1770,1770,1770,420,True,True
1771,99,7,tool alcove,Tovan,1771,1771,1771,1771,1771,1771,1771,421,True,True
1772,99,8,rain court,Nia,1772,1772,1772,1772,1772,1772,1772,421,True,True
1773,99,9,fiber loft,Ari,1773,1773,1773,1773,1773,1773,1773,421,True,True
1774,99,10,west hearth,Fay,1774,1774,1774,1774,1774,1774,1774,421,True,True
1775,99,11,river gate,Milo,1775,1775,1775,1775,1775,1775,1775,421,True,True
1776,99,12,arrival court,Sera,1776,1776,1776,1776,1776,1776,1776,421,True,True
1777,99,13,tool alcove,Tovan,1777,1777,1777,1777,1777,1777,1777,421,True,True
1778,99,14,rain court,Nia,1778,1778,1778,1778,1778,1778,1778,422,True,True
1779,99,15,fiber loft,Ari,1779,1779,1779,1779,1779,1779,1779,422,True,True
1780,99,16,west hearth,Fay,1780,1780,1780,1780,1780,1780,1780,422,True,True
1781,99,17,river gate,Milo,1781,1781,1781,1781,1781,1781,1781,423,True,True
1782,100,0,tool alcove,Sera,1782,1782,1782,1782,1782,1782,1782,424,True,True
1783,100,1,rain court,Tovan,1783,1783,1783,1783,1783,1783,1783,424,True,True
1784,100,2,fiber loft,Nia,1784,1784,1784,1784,1784,1784,1784,424,True,True
1785,100,3,west hearth,Ari,1785,1785,1785,1785,1785,1785,1785,425,True,True
1786,100,4,river gate,Fay,1786,1786,1786,1786,1786,1786,1786,425,True,True
1787,100,5,arrival court,Milo,1787,1787,1787,1787,1787,1787,1787,425,True,True
1788,100,6,tool alcove,Sera,1788,1788,1788,1788,1788,1788,1788,425,True,True
1789,100,7,rain court,Tovan,1789,1789,1789,1789,1789,1789,1789,425,True,True
1790,100,8,fiber loft,Nia,1790,1790,1790,1790,1790,1790,1790,425,True,True
1791,100,9,west hearth,Ari,1791,1791,1791,1791,1791,1791,1791,425,True,True
1792,100,10,river gate,Fay,1792,1792,1792,1792,1792,1792,1792,426,True,True
1793,100,11,arrival court,Milo,1793,1793,1793,1793,1793,1793,1793,426,True,True
1794,100,12,tool alcove,Sera,1794,1794,1794,1794,1794,1794,1794,426,True,True
1795,100,13,rain court,Tovan,1795,1795,1795,1795,1795,1795,1795,426,True,True
1796,100,14,fiber loft,Nia,1796,1796,1796,1796,1796,1796,1796,426,True,True
1797,100,15,west hearth,Ari,1797,1797,1797,1797,1797,1797,1797,426,True,True
1798,100,16,river gate,Fay,1798,1798,1798,1798,1798,1798,1798,426,True,True
1799,100,17,arrival court,Milo,1799,1799,1799,1799,1799,1799,1799,427,True,True
1800,101,0,rain court,Sera,1800,1800,1800,1800,1800,1800,1800,428,True,True
1801,101,1,fiber loft,Tovan,1801,1801,1801,1801,1801,1801,1801,428,True,True
1802,101,2,west hearth,Nia,1802,1802,1802,1802,1802,1802,1802,428,True,True
1803,101,3,river gate,Ari,1803,1803,1803,1803,1803,1803,1803,428,True,True
1804,101,4,arrival court,Fay,1804,1804,1804,1804,1804,1804,1804,428,True,True
1805,101,5,tool alcove,Milo,1805,1805,1805,1805,1805,1805,1805,428,True,True
1806,101,6,rain court,Sera,1806,1806,1806,1806,1806,1806,1806,429,True,True
1807,101,7,fiber loft,Tovan,1807,1807,1807,1807,1807,1807,1807,429,True,True
1808,101,8,west hearth,Nia,1808,1808,1808,1808,1808,1808,1808,429,True,True
1809,101,9,river gate,Ari,1809,1809,1809,1809,1809,1809,1809,429,True,True
1810,101,10,arrival court,Fay,1810,1810,1810,1810,1810,1810,1810,429,True,True
1811,101,11,tool alcove,Milo,1811,1811,1811,1811,1811,1811,1811,429,True,True
1812,101,12,rain court,Sera,1812,1812,1812,1812,1812,1812,1812,429,True,True
1813,101,13,fiber loft,Tovan,1813,1813,1813,1813,1813,1813,1813,430,True,True
1814,101,14,west hearth,Nia,1814,1814,1814,1814,1814,1814,1814,430,True,True
1815,101,15,river gate,Ari,1815,1815,1815,1815,1815,1815,1815,430,True,True
1816,101,16,arrival court,Fay,1816,1816,1816,1816,1816,1816,1816,430,True,True
1817,101,17,tool alcove,Milo,1817,1817,1817,1817,1817,1817,1817,431,True,True
1818,102,0,fiber loft,Sera,1818,1818,1818,1818,1818,1818,1818,432,True,True
1819,102,1,west hearth,Tovan,1819,1819,1819,1819,1819,1819,1819,432,True,True
1820,102,2,river gate,Nia,1820,1820,1820,1820,1820,1820,1820,433,True,True
1821,102,3,arrival court,Ari,1821,1821,1821,1821,1821,1821,1821,433,True,True
1822,102,4,tool alcove,Fay,1822,1822,1822,1822,1822,1822,1822,433,True,True
1823,102,5,rain court,Milo,1823,1823,1823,1823,1823,1823,1823,433,True,True
1824,102,6,fiber loft,Sera,1824,1824,1824,1824,1824,1824,1824,433,True,True
1825,102,7,west hearth,Tovan,1825,1825,1825,1825,1825,1825,1825,433,True,True
1826,102,8,river gate,Nia,1826,1826,1826,1826,1826,1826,1826,433,True,True
1827,102,9,arrival court,Ari,1827,1827,1827,1827,1827,1827,1827,434,True,True
1828,102,10,tool alcove,Fay,1828,1828,1828,1828,1828,1828,1828,434,True,True
1829,102,11,rain court,Milo,1829,1829,1829,1829,1829,1829,1829,434,True,True
1830,102,12,fiber loft,Sera,1830,1830,1830,1830,1830,1830,1830,434,True,True
1831,102,13,west hearth,Tovan,1831,1831,1831,1831,1831,1831,1831,434,True,True
1832,102,14,river gate,Nia,1832,1832,1832,1832,1832,1832,1832,434,True,True
1833,102,15,arrival court,Ari,1833,1833,1833,1833,1833,1833,1833,434,True,True
1834,102,16,tool alcove,Fay,1834,1834,1834,1834,1834,1834,1834,435,True,True
1835,102,17,rain court,Milo,1835,1835,1835,1835,1835,1835,1835,436,True,True
1836,103,0,west hearth,Sera,1836,1836,1836,1836,1836,1836,1836,437,True,True
1837,103,1,river gate,Tovan,1837,1837,1837,1837,1837,1837,1837,437,True,True
1838,103,2,arrival court,Nia,1838,1838,1838,1838,1838,1838,1838,437,True,True
1839,103,3,tool alcove,Ari,1839,1839,1839,1839,1839,1839,1839,437,True,True
1840,103,4,rain court,Fay,1840,1840,1840,1840,1840,1840,1840,437,True,True
1841,103,5,fiber loft,Milo,1841,1841,1841,1841,1841,1841,1841,438,True,True
1842,103,6,west hearth,Sera,1842,1842,1842,1842,1842,1842,1842,438,True,True
1843,103,7,river gate,Tovan,1843,1843,1843,1843,1843,1843,1843,438,True,True
1844,103,8,arrival court,Nia,1844,1844,1844,1844,1844,1844,1844,438,True,True
1845,103,9,tool alcove,Ari,1845,1845,1845,1845,1845,1845,1845,438,True,True
1846,103,10,rain court,Fay,1846,1846,1846,1846,1846,1846,1846,438,True,True
1847,103,11,fiber loft,Milo,1847,1847,1847,1847,1847,1847,1847,438,True,True
1848,103,12,west hearth,Sera,1848,1848,1848,1848,1848,1848,1848,439,True,True
1849,103,13,river gate,Tovan,1849,1849,1849,1849,1849,1849,1849,439,True,True
1850,103,14,arrival court,Nia,1850,1850,1850,1850,1850,1850,1850,439,True,True
1851,103,15,tool alcove,Ari,1851,1851,1851,1851,1851,1851,1851,439,True,True
1852,103,16,rain court,Fay,1852,1852,1852,1852,1852,1852,1852,439,True,True
1853,103,17,fiber loft,Milo,1853,1853,1853,1853,1853,1853,1853,440,True,True
1854,104,0,river gate,Sera,1854,1854,1854,1854,1854,1854,1854,441,True,True
1855,104,1,arrival court,Tovan,1855,1855,1855,1855,1855,1855,1855,442,True,True
1856,104,2,tool alcove,Nia,1856,1856,1856,1856,1856,1856,1856,442,True,True
1857,104,3,rain court,Ari,1857,1857,1857,1857,1857,1857,1857,442,True,True
1858,104,4,fiber loft,Fay,1858,1858,1858,1858,1858,1858,1858,442,True,True
1859,104,5,west hearth,Milo,1859,1859,1859,1859,1859,1859,1859,442,True,True
1860,104,6,river gate,Sera,1860,1860,1860,1860,1860,1860,1860,442,True,True
1861,104,7,arrival court,Tovan,1861,1861,1861,1861,1861,1861,1861,442,True,True
1862,104,8,tool alcove,Nia,1862,1862,1862,1862,1862,1862,1862,443,True,True
1863,104,9,rain court,Ari,1863,1863,1863,1863,1863,1863,1863,443,True,True
1864,104,10,fiber loft,Fay,1864,1864,1864,1864,1864,1864,1864,443,True,True
1865,104,11,west hearth,Milo,1865,1865,1865,1865,1865,1865,1865,443,True,True
1866,104,12,river gate,Sera,1866,1866,1866,1866,1866,1866,1866,443,True,True
1867,104,13,arrival court,Tovan,1867,1867,1867,1867,1867,1867,1867,443,True,True
1868,104,14,tool alcove,Nia,1868,1868,1868,1868,1868,1868,1868,443,True,True
1869,104,15,rain court,Ari,1869,1869,1869,1869,1869,1869,1869,444,True,True
1870,104,16,fiber loft,Fay,1870,1870,1870,1870,1870,1870,1870,444,True,True
1871,104,17,west hearth,Milo,1871,1871,1871,1871,1871,1871,1871,445,True,True
1872,105,0,arrival court,Sera,1872,1872,1872,1872,1872,1872,1872,446,True,True
1873,105,1,tool alcove,Tovan,1873,1873,1873,1873,1873,1873,1873,446,True,True
1874,105,2,rain court,Nia,1874,1874,1874,1874,1874,1874,1874,446,True,True
1875,105,3,fiber loft,Ari,1875,1875,1875,1875,1875,1875,1875,446,True,True
1876,105,4,west hearth,Fay,1876,1876,1876,1876,1876,1876,1876,447,True,True
1877,105,5,river gate,Milo,1877,1877,1877,1877,1877,1877,1877,447,True,True
1878,105,6,arrival court,Sera,1878,1878,1878,1878,1878,1878,1878,447,True,True
1879,105,7,tool alcove,Tovan,1879,1879,1879,1879,1879,1879,1879,447,True,True
1880,105,8,rain court,Nia,1880,1880,1880,1880,1880,1880,1880,447,True,True
1881,105,9,fiber loft,Ari,1881,1881,1881,1881,1881,1881,1881,447,True,True
1882,105,10,west hearth,Fay,1882,1882,1882,1882,1882,1882,1882,447,True,True
1883,105,11,river gate,Milo,1883,1883,1883,1883,1883,1883,1883,448,True,True
1884,105,12,arrival court,Sera,1884,1884,1884,1884,1884,1884,1884,448,True,True
1885,105,13,tool alcove,Tovan,1885,1885,1885,1885,1885,1885,1885,448,True,True
1886,105,14,rain court,Nia,1886,1886,1886,1886,1886,1886,1886,448,True,True
1887,105,15,fiber loft,Ari,1887,1887,1887,1887,1887,1887,1887,448,True,True
1888,105,16,west hearth,Fay,1888,1888,1888,1888,1888,1888,1888,448,True,True
1889,105,17,river gate,Milo,1889,1889,1889,1889,1889,1889,1889,449,True,True
1890,106,0,tool alcove,Sera,1890,1890,1890,1890,1890,1890,1890,450,True,True
1891,106,1,rain court,Tovan,1891,1891,1891,1891,1891,1891,1891,450,True,True
1892,106,2,fiber loft,Nia,1892,1892,1892,1892,1892,1892,1892,450,True,True
1893,106,3,west hearth,Ari,1893,1893,1893,1893,1893,1893,1893,450,True,True
1894,106,4,river gate,Fay,1894,1894,1894,1894,1894,1894,1894,450,True,True
1895,106,5,arrival court,Milo,1895,1895,1895,1895,1895,1895,1895,450,True,True
1896,106,6,tool alcove,Sera,1896,1896,1896,1896,1896,1896,1896,450,True,True
1897,106,7,rain court,Tovan,1897,1897,1897,1897,1897,1897,1897,451,True,True
1898,106,8,fiber loft,Nia,1898,1898,1898,1898,1898,1898,1898,451,True,True
1899,106,9,west hearth,Ari,1899,1899,1899,1899,1899,1899,1899,451,True,True
1900,106,10,river gate,Fay,1900,1900,1900,1900,1900,1900,1900,451,True,True
1901,106,11,arrival court,Milo,1901,1901,1901,1901,1901,1901,1901,451,True,True
1902,106,12,tool alcove,Sera,1902,1902,1902,1902,1902,1902,1902,451,True,True
1903,106,13,rain court,Tovan,1903,1903,1903,1903,1903,1903,1903,451,True,True
1904,106,14,fiber loft,Nia,1904,1904,1904,1904,1904,1904,1904,452,True,True
1905,106,15,west hearth,Ari,1905,1905,1905,1905,1905,1905,1905,452,True,True
1906,106,16,river gate,Fay,1906,1906,1906,1906,1906,1906,1906,452,True,True
1907,106,17,arrival court,Milo,1907,1907,1907,1907,1907,1907,1907,453,True,True
1908,107,0,rain court,Sera,1908,1908,1908,1908,1908,1908,1908,454,True,True
1909,107,1,fiber loft,Tovan,1909,1909,1909,1909,1909,1909,1909,454,True,True
1910,107,2,west hearth,Nia,1910,1910,1910,1910,1910,1910,1910,454,True,True
1911,107,3,river gate,Ari,1911,1911,1911,1911,1911,1911,1911,455,True,True
1912,107,4,arrival court,Fay,1912,1912,1912,1912,1912,1912,1912,455,True,True
1913,107,5,tool alcove,Milo,1913,1913,1913,1913,1913,1913,1913,455,True,True
1914,107,6,rain court,Sera,1914,1914,1914,1914,1914,1914,1914,455,True,True
1915,107,7,fiber loft,Tovan,1915,1915,1915,1915,1915,1915,1915,455,True,True
1916,107,8,west hearth,Nia,1916,1916,1916,1916,1916,1916,1916,455,True,True
1917,107,9,river gate,Ari,1917,1917,1917,1917,1917,1917,1917,455,True,True
1918,107,10,arrival court,Fay,1918,1918,1918,1918,1918,1918,1918,456,True,True
1919,107,11,tool alcove,Milo,1919,1919,1919,1919,1919,1919,1919,456,True,True
1920,107,12,rain court,Sera,1920,1920,1920,1920,1920,1920,1920,456,True,True
1921,107,13,fiber loft,Tovan,1921,1921,1921,1921,1921,1921,1921,456,True,True
1922,107,14,west hearth,Nia,1922,1922,1922,1922,1922,1922,1922,456,True,True
1923,107,15,river gate,Ari,1923,1923,1923,1923,1923,1923,1923,456,True,True
1924,107,16,arrival court,Fay,1924,1924,1924,1924,1924,1924,1924,456,True,True
1925,107,17,tool alcove,Milo,1925,1925,1925,1925,1925,1925,1925,457,True,True
1926,108,0,fiber loft,Sera,1926,1926,1926,1926,1926,1926,1926,458,True,True
1927,108,1,west hearth,Tovan,1927,1927,1927,1927,1927,1927,1927,458,True,True
1928,108,2,river gate,Nia,1928,1928,1928,1928,1928,1928,1928,458,True,True
1929,108,3,arrival court,Ari,1929,1929,1929,1929,1929,1929,1929,458,True,True
1930,108,4,tool alcove,Fay,1930,1930,1930,1930,1930,1930,1930,458,True,True
1931,108,5,rain court,Milo,1931,1931,1931,1931,1931,1931,1931,458,True,True
1932,108,6,fiber loft,Sera,1932,1932,1932,1932,1932,1932,1932,459,True,True
1933,108,7,west hearth,Tovan,1933,1933,1933,1933,1933,1933,1933,459,True,True
1934,108,8,river gate,Nia,1934,1934,1934,1934,1934,1934,1934,459,True,True
1935,108,9,arrival court,Ari,1935,1935,1935,1935,1935,1935,1935,459,True,True
1936,108,10,tool alcove,Fay,1936,1936,1936,1936,1936,1936,1936,459,True,True
1937,108,11,rain court,Milo,1937,1937,1937,1937,1937,1937,1937,459,True,True
1938,108,12,fiber loft,Sera,1938,1938,1938,1938,1938,1938,1938,459,True,True
1939,108,13,west hearth,Tovan,1939,1939,1939,1939,1939,1939,1939,460,True,True
1940,108,14,river gate,Nia,1940,1940,1940,1940,1940,1940,1940,460,True,True
1941,108,15,arrival court,Ari,1941,1941,1941,1941,1941,1941,1941,460,True,True
1942,108,16,tool alcove,Fay,1942,1942,1942,1942,1942,1942,1942,460,True,True
1943,108,17,rain court,Milo,1943,1943,1943,1943,1943,1943,1943,461,True,True
1944,109,0,west hearth,Sera,1944,1944,1944,1944,1944,1944,1944,462,True,True
1945,109,1,river gate,Tovan,1945,1945,1945,1945,1945,1945,1945,462,True,True
1946,109,2,arrival court,Nia,1946,1946,1946,1946,1946,1946,1946,463,True,True
1947,109,3,tool alcove,Ari,1947,1947,1947,1947,1947,1947,1947,463,True,True
1948,109,4,rain court,Fay,1948,1948,1948,1948,1948,1948,1948,463,True,True
1949,109,5,fiber loft,Milo,1949,1949,1949,1949,1949,1949,1949,463,True,True
1950,109,6,west hearth,Sera,1950,1950,1950,1950,1950,1950,1950,463,True,True
1951,109,7,river gate,Tovan,1951,1951,1951,1951,1951,1951,1951,463,True,True
1952,109,8,arrival court,Nia,1952,1952,1952,1952,1952,1952,1952,463,True,True
1953,109,9,tool alcove,Ari,1953,1953,1953,1953,1953,1953,1953,464,True,True
1954,109,10,rain court,Fay,1954,1954,1954,1954,1954,1954,1954,464,True,True
1955,109,11,fiber loft,Milo,1955,1955,1955,1955,1955,1955,1955,464,True,True
1956,109,12,west hearth,Sera,1956,1956,1956,1956,1956,1956,1956,464,True,True
1957,109,13,river gate,Tovan,1957,1957,1957,1957,1957,1957,1957,464,True,True
1958,109,14,arrival court,Nia,1958,1958,1958,1958,1958,1958,1958,464,True,True
1959,109,15,tool alcove,Ari,1959,1959,1959,1959,1959,1959,1959,464,True,True
1960,109,16,rain court,Fay,1960,1960,1960,1960,1960,1960,1960,465,True,True
1961,109,17,fiber loft,Milo,1961,1961,1961,1961,1961,1961,1961,466,True,True
1962,110,0,river gate,Sera,1962,1962,1962,1962,1962,1962,1962,467,True,True
1963,110,1,arrival court,Tovan,1963,1963,1963,1963,1963,1963,1963,467,True,True
1964,110,2,tool alcove,Nia,1964,1964,1964,1964,1964,1964,1964,467,True,True
1965,110,3,rain court,Ari,1965,1965,1965,1965,1965,1965,1965,467,True,True
1966,110,4,fiber loft,Fay,1966,1966,1966,1966,1966,1966,1966,467,True,True
1967,110,5,west hearth,Milo,1967,1967,1967,1967,1967,1967,1967,468,True,True
1968,110,6,river gate,Sera,1968,1968,1968,1968,1968,1968,1968,468,True,True
1969,110,7,arrival court,Tovan,1969,1969,1969,1969,1969,1969,1969,468,True,True
1970,110,8,tool alcove,Nia,1970,1970,1970,1970,1970,1970,1970,468,True,True
1971,110,9,rain court,Ari,1971,1971,1971,1971,1971,1971,1971,468,True,True
1972,110,10,fiber loft,Fay,1972,1972,1972,1972,1972,1972,1972,468,True,True
1973,110,11,west hearth,Milo,1973,1973,1973,1973,1973,1973,1973,468,True,True
1974,110,12,river gate,Sera,1974,1974,1974,1974,1974,1974,1974,469,True,True
1975,110,13,arrival court,Tovan,1975,1975,1975,1975,1975,1975,1975,469,True,True
1976,110,14,tool alcove,Nia,1976,1976,1976,1976,1976,1976,1976,469,True,True
1977,110,15,rain court,Ari,1977,1977,1977,1977,1977,1977,1977,469,True,True
1978,110,16,fiber loft,Fay,1978,1978,1978,1978,1978,1978,1978,469,True,True
1979,110,17,west hearth,Milo,1979,1979,1979,1979,1979,1979,1979,470,True,True
1980,111,0,arrival court,Sera,1980,1980,1980,1980,1980,1980,1980,471,True,True
1981,111,1,tool alcove,Tovan,1981,1981,1981,1981,1981,1981,1981,472,True,True
1982,111,2,rain court,Nia,1982,1982,1982,1982,1982,1982,1982,472,True,True
1983,111,3,fiber loft,Ari,1983,1983,1983,1983,1983,1983,1983,472,True,True
1984,111,4,west hearth,Fay,1984,1984,1984,1984,1984,1984,1984,472,True,True
1985,111,5,river gate,Milo,1985,1985,1985,1985,1985,1985,1985,472,True,True
1986,111,6,arrival court,Sera,1986,1986,1986,1986,1986,1986,1986,472,True,True
