tick_id,day,settlement_id,resident_id,project_id,failure_mode,failure_trigger,plan_quality_before,plan_quality_after,recovery_step,recovery_success_visible,failed_plan_not_erased,regression_or_debt_visible,retry_scheduled
1320,74,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.556,0.57,pause and inspect,True,True,True,True
1322,74,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.612,0.626,restock material,True,True,True,True
1324,74,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.556,0.57,schedule retry,True,True,True,True
1326,74,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.612,0.626,request safer tool,True,True,True,True
1328,74,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.57,0.584,ask resident lead,True,True,True,True
1330,74,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.618,0.632,pause and inspect,True,True,True,True
1332,75,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.612,0.626,pause and inspect,True,True,True,True
1334,75,orchid_engine,Cai,b805ef5f3b,orchid dim,mid-task uncertainty,0.556,0.57,restock material,True,True,True,True
1336,75,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.612,0.626,schedule retry,True,True,True,True
1338,75,lichen_bridge,Luma,c11ee45638,rope slack,mid-task uncertainty,0.556,0.57,request safer tool,True,True,True,True
1340,75,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.624,0.638,ask resident lead,True,True,True,True
1342,75,cinder_garden,Pax,301d0ea001,basket spill,schedule conflict,0.556,0.576,pause and inspect,True,True,True,True
1344,75,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.624,0.638,restock material,True,True,True,True
1346,75,glass_harbor,Oren,5a399028bb,fog seal leak,mid-task uncertainty,0.576,0.59,schedule retry,True,True,True,True
1348,75,lichen_bridge,Sol,76f402ab6a,bell mistune,mid-task uncertainty,0.612,0.626,request safer tool,True,True,True,True
1350,76,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.624,0.638,request safer tool,True,True,True,True
1352,76,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.562,0.576,ask resident lead,True,True,True,True
1354,76,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.624,0.638,pause and inspect,True,True,True,True
1356,76,cinder_garden,Vale,50e2b859c6,basket spill,mid-task uncertainty,0.562,0.576,restock material,True,True,True,True
1358,76,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.612,0.626,schedule retry,True,True,True,True
1360,76,glass_harbor,Puck,ed218dd38f,fog seal leak,mid-task uncertainty,0.556,0.57,request safer tool,True,True,True,True
1362,76,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.612,0.626,ask resident lead,True,True,True,True
1364,76,moss_ward,Milo,022ca473b4,wet footing,mid-task uncertainty,0.57,0.584,pause and inspect,True,True,True,True
1366,76,cinder_garden,Juno,46bd9e887d,calendar mismatch,mid-task uncertainty,0.612,0.626,restock material,True,True,True,True
1368,77,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.626,0.64,restock material,True,True,True,True
1370,77,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.57,0.584,schedule retry,True,True,True,True
1372,77,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.626,0.64,request safer tool,True,True,True,True
1374,77,glass_harbor,Sera,c5ce3bb82a,fog seal leak,mid-task uncertainty,0.57,0.584,ask resident lead,True,True,True,True
1376,77,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.632,0.646,pause and inspect,True,True,True,True
1378,77,moss_ward,Tala,ffd144b235,wet footing,mid-task uncertainty,0.57,0.584,restock material,True,True,True,True
1380,77,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.632,0.646,schedule retry,True,True,True,True
1382,77,orchid_engine,Eli,ee36774892,gear jam,mid-task uncertainty,0.576,0.59,request safer tool,True,True,True,True
1384,77,glass_harbor,Oren,4691632fda,lamp sputter,mid-task uncertainty,0.632,0.646,ask resident lead,True,True,True,True
1386,78,orchid_engine,Dax,3645f43e1d,valve knock,schedule conflict,0.632,0.652,ask resident lead,True,True,True,True
1388,78,glass_harbor,Nia,9a5c1e063a,fog seal leak,mid-task uncertainty,0.57,0.584,pause and inspect,True,True,True,True
1390,78,lichen_bridge,Rin,0d07f43a57,bell mistune,mid-task uncertainty,0.638,0.652,restock material,True,True,True,True
1392,78,moss_ward,Ari,2ea8f2d96e,wet footing,mid-task uncertainty,0.576,0.59,schedule retry,True,True,True,True
1394,78,cinder_garden,Vale,5e37aea90d,calendar mismatch,mid-task uncertainty,0.626,0.64,request safer tool,True,True,True,True
1396,78,orchid_engine,Bea,ff802a82b5,gear jam,mid-task uncertainty,0.57,0.584,ask resident lead,True,True,True,True
1398,78,glass_harbor,Puck,b9f27156b1,lamp sputter,mid-task uncertainty,0.626,0.64,pause and inspect,True,True,True,True
1400,78,lichen_bridge,Kio,a9335a1d29,token shortage,mid-task uncertainty,0.57,0.584,restock material,True,True,True,True
1402,78,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.626,0.64,schedule retry,True,True,True,True
1404,79,lichen_bridge,Sol,76f402ab6a,bell mistune,mid-task uncertainty,0.626,0.64,schedule retry,True,True,True,True
1406,79,moss_ward,Fay,69fbe1ae68,wet footing,mid-task uncertainty,0.57,0.584,request safer tool,True,True,True,True
1408,79,cinder_garden,Wren,88d6240bdd,calendar mismatch,mid-task uncertainty,0.626,0.64,ask resident lead,True,True,True,True
1410,79,orchid_engine,Cai,b805ef5f3b,gear jam,mid-task uncertainty,0.57,0.584,pause and inspect,True,True,True,True
1412,79,glass_harbor,Sera,39906512c4,lamp sputter,mid-task uncertainty,0.626,0.64,restock material,True,True,True,True
1414,79,lichen_bridge,Luma,c11ee45638,token shortage,mid-task uncertainty,0.57,0.584,schedule retry,True,True,True,True
1416,79,moss_ward,Tala,5b51e19d49,cord snap,mid-task uncertainty,0.638,0.652,request safer tool,True,True,True,True
1418,79,cinder_garden,Pax,301d0ea001,heat spike,mid-task uncertainty,0.576,0.59,ask resident lead,True,True,True,True
1419,79,lichen_bridge,Rin,84fdd2bf40,bell mistune,schedule conflict,0.36,0.38,schedule retry,True,True,True,True
1420,79,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.638,0.652,pause and inspect,True,True,True,True
1422,80,cinder_garden,Juno,46bd9e887d,calendar mismatch,mid-task uncertainty,0.626,0.64,pause and inspect,True,True,True,True
1424,80,orchid_engine,Dax,5ea66d74e7,gear jam,mid-task uncertainty,0.57,0.584,restock material,True,True,True,True
1426,80,glass_harbor,Nia,aa85d5f3cf,lamp sputter,mid-task uncertainty,0.638,0.652,schedule retry,True,True,True,True
1428,80,lichen_bridge,Rin,1ca3ca05c1,token shortage,mid-task uncertainty,0.576,0.59,request safer tool,True,True,True,True
1430,80,moss_ward,Ari,27a5f6be30,cord snap,mid-task uncertainty,0.638,0.652,ask resident lead,True,True,True,True
1432,80,cinder_garden,Vale,50e2b859c6,heat spike,mid-task uncertainty,0.576,0.59,pause and inspect,True,True,True,True
1434,80,orchid_engine,Bea,2899e764df,orchid dim,mid-task uncertainty,0.626,0.64,restock material,True,True,True,True
1436,80,glass_harbor,Puck,ed218dd38f,net tear,mid-task uncertainty,0.57,0.584,schedule retry,True,True,True,True
1438,80,lichen_bridge,Kio,505b3ed3bc,rope slack,mid-task uncertainty,0.626,0.64,request safer tool,True,True,True,True
1440,81,glass_harbor,Oren,4691632fda,lamp sputter,schedule conflict,0.646,0.666,request safer tool,True,True,True,True
1442,81,lichen_bridge,Sol,797e050dde,token shortage,mid-task uncertainty,0.59,0.604,ask resident lead,True,True,True,True
1444,81,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.64,0.654,pause and inspect,True,True,True,True
1446,81,cinder_garden,Wren,f54993de4d,heat spike,mid-task uncertainty,0.584,0.598,restock material,True,True,True,True
1448,81,orchid_engine,Cai,fee339b1d9,orchid dim,mid-task uncertainty,0.64,0.654,schedule retry,True,True,True,True
1450,81,glass_harbor,Sera,c5ce3bb82a,net tear,mid-task uncertainty,0.584,0.598,request safer tool,True,True,True,True
1452,81,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.646,0.66,ask resident lead,True,True,True,True
1454,81,moss_ward,Tala,ffd144b235,ledger miscopy,mid-task uncertainty,0.584,0.598,pause and inspect,True,True,True,True
1456,81,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.646,0.66,restock material,True,True,True,True
1458,82,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.64,0.654,restock material,True,True,True,True
1460,82,cinder_garden,Juno,5f79a57e6f,heat spike,mid-task uncertainty,0.584,0.598,schedule retry,True,True,True,True
1462,82,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.652,0.666,request safer tool,True,True,True,True
1463,82,moss_ward,Tala,28589c06c6,wet footing,schedule conflict,0.36,0.38,restock material,True,True,True,True
1464,82,glass_harbor,Nia,9a5c1e063a,net tear,mid-task uncertainty,0.584,0.598,ask resident lead,True,True,True,True
1466,82,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.652,0.666,pause and inspect,True,True,True,True
1468,82,moss_ward,Ari,2ea8f2d96e,ledger miscopy,mid-task uncertainty,0.59,0.604,restock material,True,True,True,True
1470,82,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.64,0.654,schedule retry,True,True,True,True
1472,82,orchid_engine,Bea,ff802a82b5,valve knock,mid-task uncertainty,0.584,0.598,request safer tool,True,True,True,True
1474,82,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.64,0.654,ask resident lead,True,True,True,True
1476,83,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.652,0.666,ask resident lead,True,True,True,True
1478,83,glass_harbor,Oren,5a399028bb,net tear,mid-task uncertainty,0.59,0.604,pause and inspect,True,True,True,True
1480,83,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.64,0.654,restock material,True,True,True,True
1482,83,moss_ward,Fay,69fbe1ae68,ledger miscopy,mid-task uncertainty,0.584,0.598,schedule retry,True,True,True,True
1484,83,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.64,0.654,request safer tool,True,True,True,True
1486,83,orchid_engine,Cai,b805ef5f3b,valve knock,mid-task uncertainty,0.584,0.598,ask resident lead,True,True,True,True
1488,83,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.64,0.654,pause and inspect,True,True,True,True
1490,83,lichen_bridge,Luma,c11ee45638,bell mistune,mid-task uncertainty,0.584,0.598,restock material,True,True,True,True
1492,83,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.652,0.666,schedule retry,True,True,True,True
1494,84,lichen_bridge,Kio,505b3ed3bc,rope slack,mid-task uncertainty,0.64,0.654,schedule retry,True,True,True,True
1496,84,moss_ward,Milo,022ca473b4,ledger miscopy,mid-task uncertainty,0.584,0.598,request safer tool,True,True,True,True
1498,84,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.64,0.654,ask resident lead,True,True,True,True
1500,84,orchid_engine,Dax,5ea66d74e7,valve knock,mid-task uncertainty,0.584,0.598,pause and inspect,True,True,True,True
1502,84,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.652,0.666,restock material,True,True,True,True
1504,84,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.59,0.604,schedule retry,True,True,True,True
1506,84,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.652,0.666,request safer tool,True,True,True,True
1508,84,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.59,0.604,ask resident lead,True,True,True,True
1510,84,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.64,0.654,pause and inspect,True,True,True,True
1512,85,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.66,0.674,pause and inspect,True,True,True,True
1514,85,orchid_engine,Eli,ee36774892,valve knock,mid-task uncertainty,0.59,0.604,restock material,True,True,True,True
1516,85,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.666,0.68,schedule retry,True,True,True,True
1518,85,lichen_bridge,Sol,797e050dde,bell mistune,mid-task uncertainty,0.604,0.618,request safer tool,True,True,True,True
1520,85,moss_ward,Fay,23961e054e,wet footing,mid-task uncertainty,0.654,0.668,ask resident lead,True,True,True,True
1522,85,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.598,0.612,pause and inspect,True,True,True,True
1524,85,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.654,0.668,restock material,True,True,True,True
1526,85,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.598,0.612,schedule retry,True,True,True,True
1528,85,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.66,0.674,request safer tool,True,True,True,True
1530,86,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.654,0.668,request safer tool,True,True,True,True
1532,86,lichen_bridge,Kio,a9335a1d29,bell mistune,mid-task uncertainty,0.584,0.598,ask resident lead,True,True,True,True
1534,86,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.654,0.668,pause and inspect,True,True,True,True
1536,86,cinder_garden,Juno,5f79a57e6f,calendar mismatch,mid-task uncertainty,0.598,0.612,restock material,True,True,True,True
1538,86,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.666,0.68,schedule retry,True,True,True,True
1540,86,glass_harbor,Nia,9a5c1e063a,lamp sputter,schedule conflict,0.598,0.618,request safer tool,True,True,True,True
1542,86,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.666,0.68,ask resident lead,True,True,True,True
1544,86,moss_ward,Ari,2ea8f2d96e,cord snap,mid-task uncertainty,0.604,0.618,pause and inspect,True,True,True,True
1546,86,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.654,0.668,restock material,True,True,True,True
1548,87,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.666,0.68,restock material,True,True,True,True
1550,87,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.59,0.604,schedule retry,True,True,True,True
1552,87,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.666,0.68,request safer tool,True,True,True,True
1554,87,glass_harbor,Oren,5a399028bb,lamp sputter,mid-task uncertainty,0.604,0.618,ask resident lead,True,True,True,True
1556,87,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.654,0.668,pause and inspect,True,True,True,True
1558,87,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.598,0.612,restock material,True,True,True,True
1560,87,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.654,0.668,schedule retry,True,True,True,True
1562,87,orchid_engine,Cai,b805ef5f3b,orchid dim,mid-task uncertainty,0.598,0.612,request safer tool,True,True,True,True
1564,87,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.654,0.668,ask resident lead,True,True,True,True
1566,88,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.654,0.668,ask resident lead,True,True,True,True
1568,88,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.584,0.598,pause and inspect,True,True,True,True
1570,88,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.654,0.668,restock material,True,True,True,True
1572,88,moss_ward,Milo,022ca473b4,cord snap,mid-task uncertainty,0.598,0.612,schedule retry,True,True,True,True
1574,88,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.654,0.668,request safer tool,True,True,True,True
1576,88,orchid_engine,Dax,5ea66d74e7,orchid dim,mid-task uncertainty,0.598,0.612,ask resident lead,True,True,True,True
1578,88,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.666,0.68,pause and inspect,True,True,True,True
1580,88,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.604,0.618,restock material,True,True,True,True
1582,88,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.666,0.68,schedule retry,True,True,True,True
1584,89,lichen_bridge,Luma,6e76849c77,token shortage,schedule conflict,0.674,0.694,schedule retry,True,True,True,True
1586,89,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.598,0.612,request safer tool,True,True,True,True
1588,89,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.674,0.688,ask resident lead,True,True,True,True
1590,89,orchid_engine,Eli,ee36774892,orchid dim,mid-task uncertainty,0.604,0.618,pause and inspect,True,True,True,True
1592,89,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.68,0.694,restock material,True,True,True,True
1594,89,lichen_bridge,Sol,797e050dde,rope slack,mid-task uncertainty,0.618,0.632,schedule retry,True,True,True,True
1596,89,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.668,0.682,request safer tool,True,True,True,True
1598,89,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.612,0.626,ask resident lead,True,True,True,True
1600,89,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.668,0.682,pause and inspect,True,True,True,True
1602,90,cinder_garden,Vale,5e37aea90d,heat spike,schedule conflict,0.668,0.688,pause and inspect,True,True,True,True
1604,90,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.598,0.612,restock material,True,True,True,True
1606,90,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.668,0.682,schedule retry,True,True,True,True
1608,90,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.598,0.612,request safer tool,True,True,True,True
1610,90,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.668,0.682,ask resident lead,True,True,True,True
1612,90,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.612,0.626,pause and inspect,True,True,True,True
1614,90,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.68,0.694,restock material,True,True,True,True
