tick,day,invariant_name,observed_value,lower_bound,upper_bound,passed,severity,repair_hint,linked_replay_key
1477,83,trust_bounds,0.304421,0.0,1.0,True,ok,none,v58-loop-event-01477
1478,83,debt_nonnegative,0.252696,0.0,3.0,True,ok,none,v58-loop-event-01478
1479,83,project_progress_bounds,0.681653,0.0,1.0,True,ok,none,v58-loop-event-01479
1480,83,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01480
1481,83,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01481
1482,83,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01482
1483,83,trust_bounds,0.316391,0.0,1.0,True,ok,none,v58-loop-event-01483
1484,83,debt_nonnegative,0.286641,0.0,3.0,True,ok,none,v58-loop-event-01484
1485,83,project_progress_bounds,0.689783,0.0,1.0,True,ok,none,v58-loop-event-01485
1486,83,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01486
1487,83,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01487
1488,83,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01488
1489,83,trust_bounds,0.311265,0.0,1.0,True,ok,none,v58-loop-event-01489
1490,83,debt_nonnegative,0.377339,0.0,3.0,True,ok,none,v58-loop-event-01490
1491,83,project_progress_bounds,0.696928,0.0,1.0,True,ok,none,v58-loop-event-01491
1492,83,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01492
1493,83,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01493
1494,84,trust_bounds,0.380218,0.0,1.0,True,ok,none,v58-loop-event-01494
1495,84,debt_nonnegative,0.416771,0.0,3.0,True,ok,none,v58-loop-event-01495
1496,84,project_progress_bounds,0.736956,0.0,1.0,True,ok,none,v58-loop-event-01496
1497,84,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01497
1498,84,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01498
1499,84,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01499
1500,84,trust_bounds,0.356779,0.0,1.0,True,ok,none,v58-loop-event-01500
1501,84,debt_nonnegative,0.432698,0.0,3.0,True,ok,none,v58-loop-event-01501
1502,84,project_progress_bounds,0.739358,0.0,1.0,True,ok,none,v58-loop-event-01502
1503,84,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01503
1504,84,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01504
1505,84,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01505
1506,84,trust_bounds,0.359322,0.0,1.0,True,ok,none,v58-loop-event-01506
1507,84,debt_nonnegative,0.456898,0.0,3.0,True,ok,none,v58-loop-event-01507
1508,84,project_progress_bounds,0.739396,0.0,1.0,True,ok,none,v58-loop-event-01508
1509,84,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01509
1510,84,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01510
1511,84,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01511
1512,85,debt_nonnegative,0.524992,0.0,3.0,True,ok,none,v58-loop-event-01512
1513,85,project_progress_bounds,0.76718,0.0,1.0,True,ok,none,v58-loop-event-01513
1514,85,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01514
1515,85,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01515
1516,85,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01516
1517,85,trust_bounds,0.546923,0.0,1.0,True,ok,none,v58-loop-event-01517
1518,85,debt_nonnegative,0.548088,0.0,3.0,True,ok,none,v58-loop-event-01518
1519,85,project_progress_bounds,0.761645,0.0,1.0,True,ok,none,v58-loop-event-01519
1520,85,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01520
1521,85,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01521
1522,85,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01522
1523,85,trust_bounds,0.544177,0.0,1.0,True,ok,none,v58-loop-event-01523
1524,85,debt_nonnegative,0.533167,0.0,3.0,True,ok,none,v58-loop-event-01524
1525,85,project_progress_bounds,0.75454,0.0,1.0,True,ok,none,v58-loop-event-01525
1526,85,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01526
1527,85,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01527
1528,85,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01528
1529,85,trust_bounds,0.533516,0.0,1.0,True,ok,none,v58-loop-event-01529
1530,86,project_progress_bounds,0.774194,0.0,1.0,True,ok,none,v58-loop-event-01530
1531,86,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01531
1532,86,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01532
1533,86,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01533
1534,86,trust_bounds,0.693903,0.0,1.0,True,ok,none,v58-loop-event-01534
1535,86,debt_nonnegative,0.557359,0.0,3.0,True,ok,none,v58-loop-event-01535
1536,86,project_progress_bounds,0.765811,0.0,1.0,True,ok,none,v58-loop-event-01536
1537,86,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01537
1538,86,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01538
1539,86,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01539
1540,86,trust_bounds,0.696317,0.0,1.0,True,ok,none,v58-loop-event-01540
1541,86,debt_nonnegative,0.540311,0.0,3.0,True,ok,none,v58-loop-event-01541
1542,86,project_progress_bounds,0.758096,0.0,1.0,True,ok,none,v58-loop-event-01542
1543,86,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01543
1544,86,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01544
1545,86,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01545
1546,86,trust_bounds,0.67723,0.0,1.0,True,ok,none,v58-loop-event-01546
1547,86,debt_nonnegative,0.485628,0.0,3.0,True,ok,none,v58-loop-event-01547
1548,87,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01548
1549,87,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01549
1550,87,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01550
1551,87,trust_bounds,0.656933,0.0,1.0,True,ok,none,v58-loop-event-01551
1552,87,debt_nonnegative,0.442963,0.0,3.0,True,ok,none,v58-loop-event-01552
1553,87,project_progress_bounds,0.777684,0.0,1.0,True,ok,none,v58-loop-event-01553
1554,87,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01554
1555,87,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01555
1556,87,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01556
1557,87,trust_bounds,0.691291,0.0,1.0,True,ok,none,v58-loop-event-01557
1558,87,debt_nonnegative,0.444314,0.0,3.0,True,ok,none,v58-loop-event-01558
1559,87,project_progress_bounds,0.776452,0.0,1.0,True,ok,none,v58-loop-event-01559
1560,87,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01560
1561,87,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01561
1562,87,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01562
1563,87,trust_bounds,0.669029,0.0,1.0,True,ok,none,v58-loop-event-01563
1564,87,debt_nonnegative,0.398741,0.0,3.0,True,ok,none,v58-loop-event-01564
1565,87,project_progress_bounds,0.77761,0.0,1.0,True,ok,none,v58-loop-event-01565
1566,88,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01566
1567,88,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01567
1568,88,trust_bounds,0.517165,0.0,1.0,True,ok,none,v58-loop-event-01568
1569,88,debt_nonnegative,0.330611,0.0,3.0,True,ok,none,v58-loop-event-01569
1570,88,project_progress_bounds,0.816006,0.0,1.0,True,ok,none,v58-loop-event-01570
1571,88,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01571
1572,88,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01572
1573,88,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01573
1574,88,trust_bounds,0.51248,0.0,1.0,True,ok,none,v58-loop-event-01574
1575,88,debt_nonnegative,0.26792,0.0,3.0,True,ok,none,v58-loop-event-01575
1576,88,project_progress_bounds,0.822389,0.0,1.0,True,ok,none,v58-loop-event-01576
1577,88,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01577
1578,88,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01578
1579,88,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01579
1580,88,trust_bounds,0.521247,0.0,1.0,True,ok,none,v58-loop-event-01580
1581,88,debt_nonnegative,0.262901,0.0,3.0,True,ok,none,v58-loop-event-01581
1582,88,project_progress_bounds,0.830073,0.0,1.0,True,ok,none,v58-loop-event-01582
1583,88,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01583
1584,89,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01584
1585,89,trust_bounds,0.364192,0.0,1.0,True,ok,none,v58-loop-event-01585
1586,89,debt_nonnegative,0.226667,0.0,3.0,True,ok,none,v58-loop-event-01586
1587,89,project_progress_bounds,0.875201,0.0,1.0,True,ok,none,v58-loop-event-01587
1588,89,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01588
1589,89,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01589
1590,89,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01590
1591,89,trust_bounds,0.337991,0.0,1.0,True,ok,none,v58-loop-event-01591
1592,89,debt_nonnegative,0.160571,0.0,3.0,True,ok,none,v58-loop-event-01592
1593,89,project_progress_bounds,0.883331,0.0,1.0,True,ok,none,v58-loop-event-01593
1594,89,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01594
1595,89,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01595
1596,89,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01596
1597,89,trust_bounds,0.343199,0.0,1.0,True,ok,none,v58-loop-event-01597
1598,89,debt_nonnegative,0.116103,0.0,3.0,True,ok,none,v58-loop-event-01598
1599,89,project_progress_bounds,0.890476,0.0,1.0,True,ok,none,v58-loop-event-01599
1600,89,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01600
1601,89,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01601
1602,90,trust_bounds,0.336146,0.0,1.0,True,ok,none,v58-loop-event-01602
1603,90,debt_nonnegative,0.139633,0.0,3.0,True,ok,none,v58-loop-event-01603
1604,90,project_progress_bounds,0.930505,0.0,1.0,True,ok,none,v58-loop-event-01604
1605,90,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01605
1606,90,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01606
1607,90,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01607
1608,90,trust_bounds,0.326832,0.0,1.0,True,ok,none,v58-loop-event-01608
1609,90,debt_nonnegative,0.126715,0.0,3.0,True,ok,none,v58-loop-event-01609
1610,90,project_progress_bounds,0.932907,0.0,1.0,True,ok,none,v58-loop-event-01610
1611,90,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01611
1612,90,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01612
1613,90,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01613
1614,90,trust_bounds,0.323425,0.0,1.0,True,ok,none,v58-loop-event-01614
1615,90,debt_nonnegative,0.096461,0.0,3.0,True,ok,none,v58-loop-event-01615
1616,90,project_progress_bounds,0.932944,0.0,1.0,True,ok,none,v58-loop-event-01616
1617,90,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01617
1618,90,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01618
1619,90,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01619
1620,91,debt_nonnegative,0.088825,0.0,3.0,True,ok,none,v58-loop-event-01620
1621,91,project_progress_bounds,0.960728,0.0,1.0,True,ok,none,v58-loop-event-01621
1622,91,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01622
1623,91,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01623
1624,91,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01624
1625,91,trust_bounds,0.476827,0.0,1.0,True,ok,none,v58-loop-event-01625
1626,91,debt_nonnegative,0.148029,0.0,3.0,True,ok,none,v58-loop-event-01626
1627,91,project_progress_bounds,0.955193,0.0,1.0,True,ok,none,v58-loop-event-01627
1628,91,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01628
1629,91,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01629
1630,91,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01630
1631,91,trust_bounds,0.474842,0.0,1.0,True,ok,none,v58-loop-event-01631
1632,91,debt_nonnegative,0.174851,0.0,3.0,True,ok,none,v58-loop-event-01632
1633,91,project_progress_bounds,0.948089,0.0,1.0,True,ok,none,v58-loop-event-01633
1634,91,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01634
1635,91,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01635
1636,91,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01636
1637,91,trust_bounds,0.465063,0.0,1.0,True,ok,none,v58-loop-event-01637
1638,92,project_progress_bounds,0.967742,0.0,1.0,True,ok,none,v58-loop-event-01638
1639,92,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01639
1640,92,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01640
1641,92,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01641
1642,92,trust_bounds,0.635516,0.0,1.0,True,ok,none,v58-loop-event-01642
1643,92,debt_nonnegative,0.202354,0.0,3.0,True,ok,none,v58-loop-event-01643
1644,92,project_progress_bounds,0.959359,0.0,1.0,True,ok,none,v58-loop-event-01644
1645,92,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01645
1646,92,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01646
1647,92,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01647
1648,92,trust_bounds,0.661876,0.0,1.0,True,ok,none,v58-loop-event-01648
1649,92,debt_nonnegative,0.289985,0.0,3.0,True,ok,none,v58-loop-event-01649
1650,92,project_progress_bounds,0.951645,0.0,1.0,True,ok,none,v58-loop-event-01650
1651,92,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01651
1652,92,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01652
1653,92,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01653
1654,92,trust_bounds,0.660352,0.0,1.0,True,ok,none,v58-loop-event-01654
1655,92,debt_nonnegative,0.338268,0.0,3.0,True,ok,none,v58-loop-event-01655
1656,93,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01656
1657,93,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01657
1658,93,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01658
1659,93,trust_bounds,0.702244,0.0,1.0,True,ok,none,v58-loop-event-01659
1660,93,debt_nonnegative,0.35082,0.0,3.0,True,ok,none,v58-loop-event-01660
1661,93,project_progress_bounds,0.0,0.0,1.0,True,ok,none,v58-loop-event-01661
1662,93,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01662
1663,93,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01663
1664,93,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01664
1665,93,trust_bounds,0.693533,0.0,1.0,True,ok,none,v58-loop-event-01665
1666,93,debt_nonnegative,0.383795,0.0,3.0,True,ok,none,v58-loop-event-01666
1667,93,project_progress_bounds,0.0,0.0,1.0,True,ok,none,v58-loop-event-01667
1668,93,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01668
1669,93,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01669
1670,93,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01670
1671,93,trust_bounds,0.715737,0.0,1.0,True,ok,none,v58-loop-event-01671
1672,93,debt_nonnegative,0.468755,0.0,3.0,True,ok,none,v58-loop-event-01672
1673,93,project_progress_bounds,0.0,0.0,1.0,True,ok,none,v58-loop-event-01673
1674,94,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01674
1675,94,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01675
1676,94,trust_bounds,0.608752,0.0,1.0,True,ok,none,v58-loop-event-01676
1677,94,debt_nonnegative,0.499959,0.0,3.0,True,ok,none,v58-loop-event-01677
1678,94,project_progress_bounds,0.009554,0.0,1.0,True,ok,none,v58-loop-event-01678
1679,94,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01679
1680,94,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01680
1681,94,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01681
1682,94,trust_bounds,0.582979,0.0,1.0,True,ok,none,v58-loop-event-01682
1683,94,debt_nonnegative,0.502296,0.0,3.0,True,ok,none,v58-loop-event-01683
1684,94,project_progress_bounds,0.015937,0.0,1.0,True,ok,none,v58-loop-event-01684
1685,94,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01685
1686,94,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01686
1687,94,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01687
1688,94,trust_bounds,0.585356,0.0,1.0,True,ok,none,v58-loop-event-01688
1689,94,debt_nonnegative,0.50949,0.0,3.0,True,ok,none,v58-loop-event-01689
1690,94,project_progress_bounds,0.023621,0.0,1.0,True,ok,none,v58-loop-event-01690
1691,94,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01691
1692,95,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01692
1693,95,trust_bounds,0.412378,0.0,1.0,True,ok,none,v58-loop-event-01693
1694,95,debt_nonnegative,0.561401,0.0,3.0,True,ok,none,v58-loop-event-01694
1695,95,project_progress_bounds,0.06875,0.0,1.0,True,ok,none,v58-loop-event-01695
1696,95,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01696
1697,95,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01697
1698,95,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01698
1699,95,trust_bounds,0.409555,0.0,1.0,True,ok,none,v58-loop-event-01699
1700,95,debt_nonnegative,0.563489,0.0,3.0,True,ok,none,v58-loop-event-01700
1701,95,project_progress_bounds,0.07688,0.0,1.0,True,ok,none,v58-loop-event-01701
1702,95,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01702
1703,95,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01703
1704,95,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01704
1705,95,trust_bounds,0.401295,0.0,1.0,True,ok,none,v58-loop-event-01705
1706,95,debt_nonnegative,0.526804,0.0,3.0,True,ok,none,v58-loop-event-01706
1707,95,project_progress_bounds,0.084025,0.0,1.0,True,ok,none,v58-loop-event-01707
1708,95,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01708
1709,95,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01709
1710,96,trust_bounds,0.301942,0.0,1.0,True,ok,none,v58-loop-event-01710
1711,96,debt_nonnegative,0.49763,0.0,3.0,True,ok,none,v58-loop-event-01711
1712,96,project_progress_bounds,0.124053,0.0,1.0,True,ok,none,v58-loop-event-01712
1713,96,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01713
1714,96,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01714
1715,96,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01715
1716,96,trust_bounds,0.323024,0.0,1.0,True,ok,none,v58-loop-event-01716
1717,96,debt_nonnegative,0.512669,0.0,3.0,True,ok,none,v58-loop-event-01717
1718,96,project_progress_bounds,0.126455,0.0,1.0,True,ok,none,v58-loop-event-01718
1719,96,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01719
1720,96,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01720
1721,96,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01721
1722,96,trust_bounds,0.321184,0.0,1.0,True,ok,none,v58-loop-event-01722
1723,96,debt_nonnegative,0.47743,0.0,3.0,True,ok,none,v58-loop-event-01723
1724,96,project_progress_bounds,0.126492,0.0,1.0,True,ok,none,v58-loop-event-01724
1725,96,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01725
1726,96,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01726
1727,96,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01727
1728,97,debt_nonnegative,0.414977,0.0,3.0,True,ok,none,v58-loop-event-01728
1729,97,project_progress_bounds,0.154276,0.0,1.0,True,ok,none,v58-loop-event-01729
1730,97,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01730
1731,97,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01731
1732,97,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01732
1733,97,trust_bounds,0.410602,0.0,1.0,True,ok,none,v58-loop-event-01733
1734,97,debt_nonnegative,0.355288,0.0,3.0,True,ok,none,v58-loop-event-01734
1735,97,project_progress_bounds,0.148742,0.0,1.0,True,ok,none,v58-loop-event-01735
1736,97,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-01736
1737,97,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-01737
1738,97,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-01738
1739,97,trust_bounds,0.414148,0.0,1.0,True,ok,none,v58-loop-event-01739
1740,97,debt_nonnegative,0.348982,0.0,3.0,True,ok,none,v58-loop-event-01740
