tick_id,day,settlement_id,resident_id,avatar_action,sequence_id,consent_state,gaze_keyframes,posture_keyframes,gesture_keyframes,speech_hook,duration_ms,refusal_or_consent_visible,no_forced_action,animation_matches_consent_state
1164,65,signal,Ren,idle,seq:signal:1164:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1165,65,orchard,Pim,ask_handoff,seq:orchard:1165:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1166,65,repair_ring,Pax,refuse_handoff,seq:repair_ring:1166:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1168,65,roofward,Sera,ask_handoff,seq:roofward:1168:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1169,65,archive,Vell,refuse_handoff,seq:archive:1169:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1170,66,orchard,Pim,ask_handoff,seq:orchard:1170:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1171,66,repair_ring,Juno,refuse_handoff,seq:repair_ring:1171:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1172,66,riverbend,Ari,idle,seq:riverbend:1172:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1173,66,roofward,Sera,ask_handoff,seq:roofward:1173:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1174,66,archive,Vell,refuse_handoff,seq:archive:1174:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1175,66,signal,Ren,return_object,seq:signal:1175:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1176,66,orchard,Ivo,wait_respectfully,seq:orchard:1176:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1178,66,riverbend,Cee,return_object,seq:riverbend:1178:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1180,66,archive,Nia,inspect_inventory,seq:archive:1180:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1182,66,orchard,Pim,ask_handoff,seq:orchard:1182:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1183,66,repair_ring,Juno,refuse_handoff,seq:repair_ring:1183:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1184,66,riverbend,Ari,idle,seq:riverbend:1184:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1185,66,roofward,Sera,ask_handoff,seq:roofward:1185:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1186,66,archive,Vell,refuse_handoff,seq:archive:1186:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1187,66,signal,Ren,return_object,seq:signal:1187:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1188,67,repair_ring,Vale,refuse_handoff,seq:repair_ring:1188:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1190,67,roofward,Sera,ask_handoff,seq:roofward:1190:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1191,67,archive,Vell,refuse_handoff,seq:archive:1191:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1192,67,signal,Milo,return_object,seq:signal:1192:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1195,67,riverbend,Cee,return_object,seq:riverbend:1195:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1196,67,roofward,Sera,wait_respectfully,seq:roofward:1196:Sera,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1199,67,orchard,Pim,ask_handoff,seq:orchard:1199:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1200,67,repair_ring,Vale,refuse_handoff,seq:repair_ring:1200:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1202,67,roofward,Sera,ask_handoff,seq:roofward:1202:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1203,67,archive,Vell,refuse_handoff,seq:archive:1203:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1204,67,signal,Milo,return_object,seq:signal:1204:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1207,68,roofward,Sera,ask_handoff,seq:roofward:1207:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1208,68,archive,Vell,refuse_handoff,seq:archive:1208:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1209,68,signal,Kesh,return_object,seq:signal:1209:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1212,68,riverbend,Cee,return_object,seq:riverbend:1212:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1216,68,orchard,Pim,ask_handoff,seq:orchard:1216:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1217,68,repair_ring,Pax,refuse_handoff,seq:repair_ring:1217:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1219,68,roofward,Sera,ask_handoff,seq:roofward:1219:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1220,68,archive,Vell,refuse_handoff,seq:archive:1220:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1221,68,signal,Kesh,return_object,seq:signal:1221:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1224,69,roofward,Sera,ask_handoff,seq:roofward:1224:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1225,69,archive,Vell,refuse_handoff,seq:archive:1225:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1226,69,signal,Ren,return_object,seq:signal:1226:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1228,69,repair_ring,Pax,inspect_inventory,seq:repair_ring:1228:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1229,69,riverbend,Cee,return_object,seq:riverbend:1229:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1232,69,signal,Ren,idle,seq:signal:1232:Ren,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1233,69,orchard,Pim,ask_handoff,seq:orchard:1233:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1234,69,repair_ring,Juno,refuse_handoff,seq:repair_ring:1234:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1236,69,roofward,Sera,ask_handoff,seq:roofward:1236:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1237,69,archive,Vell,refuse_handoff,seq:archive:1237:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1238,69,signal,Ren,return_object,seq:signal:1238:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1240,69,repair_ring,Pax,inspect_inventory,seq:repair_ring:1240:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1241,69,riverbend,Cee,return_object,seq:riverbend:1241:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1242,70,archive,Vell,refuse_handoff,seq:archive:1242:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1243,70,signal,Milo,return_object,seq:signal:1243:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1244,70,orchard,Ivo,wait_respectfully,seq:orchard:1244:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1246,70,riverbend,Cee,return_object,seq:riverbend:1246:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1248,70,archive,Nia,inspect_inventory,seq:archive:1248:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1250,70,orchard,Pim,ask_handoff,seq:orchard:1250:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1251,70,repair_ring,Vale,refuse_handoff,seq:repair_ring:1251:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1252,70,riverbend,Ari,idle,seq:riverbend:1252:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1253,70,roofward,Sera,ask_handoff,seq:roofward:1253:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1254,70,archive,Vell,refuse_handoff,seq:archive:1254:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1255,70,signal,Milo,return_object,seq:signal:1255:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1256,70,orchard,Ivo,wait_respectfully,seq:orchard:1256:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1258,70,riverbend,Cee,return_object,seq:riverbend:1258:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1260,71,signal,Kesh,return_object,seq:signal:1260:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1263,71,riverbend,Cee,return_object,seq:riverbend:1263:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1264,71,roofward,Fay,wait_respectfully,seq:roofward:1264:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1267,71,orchard,Pim,ask_handoff,seq:orchard:1267:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1268,71,repair_ring,Pax,refuse_handoff,seq:repair_ring:1268:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1270,71,roofward,Sera,ask_handoff,seq:roofward:1270:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1271,71,archive,Vell,refuse_handoff,seq:archive:1271:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1272,71,signal,Kesh,return_object,seq:signal:1272:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1275,71,riverbend,Cee,return_object,seq:riverbend:1275:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1276,71,roofward,Fay,wait_respectfully,seq:roofward:1276:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
1280,72,riverbend,Cee,return_object,seq:riverbend:1280:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1284,72,orchard,Pim,ask_handoff,seq:orchard:1284:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1285,72,repair_ring,Juno,refuse_handoff,seq:repair_ring:1285:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1287,72,roofward,Sera,ask_handoff,seq:roofward:1287:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
1288,72,archive,Vell,refuse_handoff,seq:archive:1288:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
1289,72,signal,Ren,return_object,seq:signal:1289:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1292,72,riverbend,Cee,return_object,seq:riverbend:1292:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
1296,73,repair_ring,Pax,inspect_inventory,seq:repair_ring:1296:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
