tick_id,day,settlement_id,resident_id,location,schedule_role,energy,fatigue,hunger,thirst,temperature,wetness,pain,comfort,safety,breath_rate,movement_effort,rest_debt,injury_degradation,dominant_need,visible_body_marker,frequency_hz,flower_phase,private_workspace_sealed,bounded_need_update
1062,60,lichen_bridge,Kio,rope bridge,bridge caller,0.12,0.1764,0.042,0.78,0.19,0.88,0.03095,0.598228,0.3,14.7497,0.048157,0.003852,0.006122,wetness,shakes cloak and avoids puddles,12.553229,0.4505,True,True
1063,60,orchid_engine,Cai,orchid bay,gear washer,0.12,0.5659,0.86,0.284,0.88,0.76,0.02838,0.529999,0.32,18.54928,0.051711,0.006791,0.000113,hunger,pauses near meal shelf,16.617005,0.480644,True,True
1064,60,moss_ward,Milo,moss lane,blanket keeper,0.12,0.57364,0.022,0.66,0.2,0.77,0.0306,0.618684,0.32,18.64,0.057951,0.020431,0.000124,wetness,shakes cloak and avoids puddles,12.182903,0.440989,True,True
1065,60,glass_harbor,Sera,steam alcove,tea maker,0.12,0.55538,0.704,0.17,0.185,0.88,0.208231,0.494203,0.315,19.543183,0.069348,0.006665,0.002475,wetness,shakes cloak and avoids puddles,13.786893,0.459233,True,True
1066,60,cinder_garden,Juno,cool basin,ember tender,0.12,0.5544,0.024,0.852,0.844,0.0,0.00304,0.763254,0.3,18.36224,0.030055,0.484382,6e-06,thirst,looks toward water vessel,16.136427,0.491678,True,True
1067,60,lichen_bridge,Luma,rope bridge,rope weaver,0.12,0.5607,0.314,0.78,0.18,0.88,0.04146,0.572186,0.3,18.65576,0.054346,0.160947,0.006206,wetness,shakes cloak and avoids puddles,15.08814,0.485222,True,True
1068,60,orchid_engine,Dax,orchid bay,orchid keeper,0.12,0.52224,0.752,0.026,0.88,0.76,0.02746,0.534286,0.32,18.10716,0.057694,0.006267,0.000108,wetness,shakes cloak and avoids puddles,16.247488,0.515367,True,True
1069,60,moss_ward,Tala,moss lane,water carrier,0.12,0.55048,0.424,0.66,0.2,0.84,0.079547,0.555592,0.54,17.822081,0.066232,0.006606,0.000416,wetness,shakes cloak and avoids puddles,11.705156,0.475711,True,True
1070,60,glass_harbor,Nia,steam alcove,net mender,0.12,0.1425,0.836,0.04,0.18,0.88,0.01064,0.506198,0.315,14.22884,0.047792,0.003398,2.1e-05,wetness,shakes cloak and avoids puddles,11.525242,0.493956,True,True
1071,60,cinder_garden,Pax,cool basin,seed sorter,0.12,0.5607,0.814,0.852,0.835,0.0,0.140307,0.649911,0.3,19.248841,0.038526,0.525123,0.005577,thirst,looks toward water vessel,16.243856,0.5264,True,True
1072,60,lichen_bridge,Rin,rope bridge,signal keeper,0.12,0.57964,0.057,0.66,0.18,0.88,0.01064,0.597698,0.3,18.66024,0.059792,0.019411,2.1e-05,wetness,shakes cloak and avoids puddles,14.914202,0.519944,True,True
1073,60,orchid_engine,Eli,orchid bay,meal runner,0.12,0.58678,0.704,0.384,0.88,0.76,0.038861,0.542902,0.32,18.820965,0.063899,0.013724,7.8e-05,wetness,shakes cloak and avoids puddles,17.482739,0.550089,True,True
1074,60,moss_ward,Ari,moss lane,cook,0.12,0.1773,0.04,0.78,0.2088,0.84,0.010032,0.609015,0.32,14.553192,0.046981,0.003874,2e-05,wetness,shakes cloak and avoids puddles,10.149074,0.510433,True,True
1075,60,glass_harbor,Oren,steam alcove,salt washer,0.12,0.5705,0.86,0.14,0.18,0.88,0.02076,0.509798,0.315,18.56956,0.053974,0.020102,6.2e-05,wetness,shakes cloak and avoids puddles,13.09724,0.528678,True,True
1076,60,cinder_garden,Vale,cool basin,ash sweeper,0.12,0.62364,0.035,0.732,0.88,0.0,0.007297,0.759092,0.3,19.080182,0.042131,0.218233,2.2e-05,thirst,looks toward water vessel,16.046663,0.561122,True,True
1077,60,lichen_bridge,Sol,rope bridge,meal marker,0.12,0.57248,0.354,0.66,0.18,0.88,0.013969,0.567465,0.3,18.608616,0.065851,0.076225,2.8e-05,wetness,shakes cloak and avoids puddles,14.701653,0.554667,True,True
1078,60,orchid_engine,Bea,orchid bay,valve listener,0.12,0.1542,0.836,0.052,0.88,0.76,0.01928,0.526415,0.32,14.37768,0.045547,0.00185,5.8e-05,hunger,pauses near meal shelf,15.493368,0.584811,True,True
1079,60,moss_ward,Fay,moss lane,path watcher,0.12,0.5673,0.244,0.78,0.2,0.84,0.02076,0.591098,0.32,18.51756,0.053174,0.013614,6.3e-05,wetness,shakes cloak and avoids puddles,12.707616,0.545156,True,True
1080,61,cinder_garden,Juno,seed shelf,ember tender,0.12,0.5502,0.033,0.86,0.819,0.0,0.00583,0.761907,0.32,18.25698,0.030105,0.490984,1.8e-05,thirst,looks toward water vessel,15.338457,0.5889,True,True
1081,61,lichen_bridge,Luma,meal room,rope weaver,0.12,0.56082,0.325,0.79,0.18,0.88,0.01064,0.576158,0.3,18.47204,0.053792,0.167677,2.1e-05,wetness,shakes cloak and avoids puddles,14.267605,0.582444,True,True
1082,61,orchid_engine,Dax,meal shelf,orchid keeper,0.12,0.52668,0.765,0.036,0.84,0.86,0.00988,0.517719,0.3,18.12608,0.059378,0.012587,2e-05,wetness,shakes cloak and avoids puddles,16.63715,0.612589,True,True
1083,61,moss_ward,Tala,tool nook,water carrier,0.12,0.55924,0.433,0.67,0.18,0.88,0.020187,0.55717,0.53,17.593521,0.065963,0.013317,4e-05,wetness,shakes cloak and avoids puddles,12.016477,0.572933,True,True
1084,61,glass_harbor,Nia,lamp pier,net mender,0.12,0.1743,0.847,0.01,0.18,0.88,0.02128,0.503355,0.3,14.67068,0.047983,0.00549,0.006064,wetness,shakes cloak and avoids puddles,12.075535,0.591178,True,True
1085,61,cinder_garden,Pax,seed shelf,seed sorter,0.12,0.56082,0.827,0.86,0.855,0.0,0.143457,0.648207,0.36,19.028941,0.038582,0.531853,0.005864,thirst,looks toward water vessel,16.551382,0.623622,True,True
1086,61,lichen_bridge,Rin,meal room,signal keeper,0.12,0.55008,0.066,0.67,0.18,0.88,0.02128,0.595275,0.3,18.42848,0.059983,0.006601,6.4e-05,wetness,shakes cloak and avoids puddles,14.05496,0.617167,True,True
1087,61,orchid_engine,Eli,meal shelf,meal runner,0.12,0.59554,0.715,0.394,0.783,0.88,0.048424,0.518812,0.3,19.045944,0.066472,0.02087,0.000175,wetness,shakes cloak and avoids puddles,16.803727,0.647311,True,True
1088,61,moss_ward,Ari,tool nook,cook,0.12,0.1731,0.013,0.79,0.18,0.88,0.020672,0.603532,0.31,14.615032,0.047972,0.005951,6.1e-05,wetness,shakes cloak and avoids puddles,10.546248,0.607656,True,True
1089,61,glass_harbor,Oren,lamp pier,salt washer,0.12,0.57062,0.86,0.15,0.18,0.88,0.0314,0.508456,0.3,18.6946,0.054165,0.026949,0.006125,wetness,shakes cloak and avoids puddles,13.518595,0.6259,True,True
1090,61,cinder_garden,Vale,seed shelf,ash sweeper,0.12,0.60408,0.011,0.742,0.88,0.0,0.010842,0.761585,0.32,18.825849,0.042195,0.175482,4.4e-05,thirst,looks toward water vessel,16.327672,0.658344,True,True
1091,61,lichen_bridge,Sol,meal room,meal marker,0.12,0.58124,0.367,0.67,0.18,0.88,0.024617,0.564561,0.3,18.7601,0.066043,0.0832,7.7e-05,wetness,shakes cloak and avoids puddles,15.138388,0.651889,True,True
1092,61,orchid_engine,Bea,meal shelf,valve listener,0.12,0.186,0.845,0.01,0.828,0.88,0.0292,0.502328,0.3,14.8352,0.048126,0.004082,0.000117,wetness,shakes cloak and avoids puddles,14.908836,0.682033,True,True
1093,61,moss_ward,Fay,tool nook,path watcher,0.12,0.56742,0.255,0.79,0.18,0.8692,0.031314,0.583194,0.31,18.622082,0.053948,0.020423,0.000125,wetness,shakes cloak and avoids puddles,11.9822,0.642378,True,True
1094,61,glass_harbor,Puck,lamp pier,lamp guard,0.12,0.5934,0.765,0.02,0.18,0.88,0.031534,0.511375,0.3,18.923205,0.060168,0.027588,0.006126,wetness,shakes cloak and avoids puddles,13.421576,0.660622,True,True
1095,61,cinder_garden,Wren,seed shelf,shade caller,0.12,0.62124,0.713,0.67,0.816,0.0,0.16968,0.653371,0.32,19.950478,0.051054,0.019872,0.029505,hunger,pauses near meal shelf,16.522012,0.693067,True,True
1096,61,lichen_bridge,Kio,meal room,bridge caller,0.12,0.1722,0.013,0.79,0.18,0.88,0.04159,0.600186,0.3,14.77154,0.048349,0.005918,0.006205,wetness,shakes cloak and avoids puddles,13.317202,0.686611,True,True
1097,61,orchid_engine,Cai,meal shelf,gear washer,0.12,0.53202,0.86,0.294,0.828,0.88,0.0383,0.507172,0.3,18.35,0.054289,0.006384,0.00019,wetness,shakes cloak and avoids puddles,17.285155,0.716756,True,True
1098,62,glass_harbor,Nia,net room,net mender,0.12,0.2061,0.856,0.02,0.2,0.88,0.03172,0.500785,0.3,15.05132,0.048171,0.007963,0.006127,wetness,shakes cloak and avoids puddles,11.465633,0.6884,True,True
1099,62,cinder_garden,Pax,shade tent,seed sorter,0.12,0.56094,0.768,0.86,0.88,0.0,0.146857,0.655103,0.325,19.190541,0.038643,0.538584,0.006158,thirst,looks toward water vessel,15.844802,0.720844,True,True
1100,62,lichen_bridge,Rin,rest alcove,signal keeper,0.12,0.55452,0.079,0.68,0.245,0.85,0.03103,0.597915,0.3,18.53138,0.059559,0.013255,0.000126,wetness,shakes cloak and avoids puddles,14.472336,0.714389,True,True
1101,62,orchid_engine,Eli,engine ring,meal runner,0.12,0.6043,0.724,0.34,0.853,0.88,0.05874,0.516442,0.3,19.195439,0.066657,0.028122,0.006292,wetness,shakes cloak and avoids puddles,17.239806,0.744533,True,True
1102,62,moss_ward,Ari,rain gate,cook,0.12,0.2049,0.024,0.8,0.18,0.88,0.031312,0.60069,0.3,15.036872,0.048164,0.00841,0.000124,wetness,shakes cloak and avoids puddles,11.089941,0.704878,True,True
1103,62,glass_harbor,Oren,net room,salt washer,0.12,0.53074,0.86,0.16,0.18,0.88,0.04204,0.507114,0.3,18.35964,0.054357,0.006369,0.006209,wetness,shakes cloak and avoids puddles,13.757351,0.723122,True,True
1104,62,cinder_garden,Vale,shade tent,ash sweeper,0.12,0.60852,0.02,0.752,0.88,0.0,0.003571,0.761849,0.3,18.906627,0.042064,0.182785,7e-06,thirst,looks toward water vessel,15.597747,0.755567,True,True
1105,62,lichen_bridge,Sol,rest alcove,meal marker,0.12,0.59,0.308,0.68,0.185,0.85,0.035027,0.575736,0.3,18.91016,0.06563,0.09028,0.000147,wetness,shakes cloak and avoids puddles,14.434653,0.749111,True,True
1106,62,orchid_engine,Bea,engine ring,valve listener,0.12,0.1118,0.858,0.026,0.88,0.88,0.03964,0.499278,0.3,14.15584,0.048314,0.001342,0.006196,wetness,shakes cloak and avoids puddles,15.007513,0.779256,True,True
1107,62,moss_ward,Fay,rain gate,path watcher,0.12,0.53354,0.264,0.8,0.18,0.88,0.041954,0.578827,0.3,18.387122,0.054355,0.006402,0.000209,wetness,shakes cloak and avoids puddles,12.258576,0.7396,True,True
1108,62,glass_harbor,Puck,net room,lamp guard,0.12,0.59784,0.776,0.03,0.18,0.88,0.010747,0.51374,0.3,18.842882,0.059793,0.034762,2.1e-05,wetness,shakes cloak and avoids puddles,13.778488,0.757844,True,True
1109,62,cinder_garden,Wren,shade tent,shade caller,0.12,0.606,0.726,0.68,0.877,0.0,0.173206,0.651607,0.3,19.899234,0.051118,0.007272,0.029852,hunger,pauses near meal shelf,16.873367,0.790289,True,True
1110,62,lichen_bridge,Kio,rest alcove,bridge caller,0.12,0.204,0.022,0.8,0.185,0.85,0.01035,0.609684,0.3,14.9021,0.047186,0.008366,2.1e-05,wetness,shakes cloak and avoids puddles,12.624773,0.783833,True,True
1111,62,orchid_engine,Cai,engine ring,gear washer,0.12,0.56814,0.86,0.31,0.88,0.88,0.01044,0.51199,0.3,18.54404,0.053788,0.013202,0.006021,wetness,shakes cloak and avoids puddles,16.617001,0.813978,True,True
1112,62,moss_ward,Milo,rain gate,blanket keeper,0.12,0.54408,0.035,0.67,0.18,0.88,0.04124,0.595802,0.3,18.48824,0.060342,0.006529,0.000207,wetness,shakes cloak and avoids puddles,12.110061,0.774322,True,True
1113,62,glass_harbor,Sera,net room,tea maker,0.12,0.56414,0.713,0.18,0.18,0.88,0.148871,0.502981,0.3,19.334623,0.06828,0.013434,0.000298,wetness,shakes cloak and avoids puddles,13.724813,0.792567,True,True
1114,62,cinder_garden,Juno,shade tent,ember tender,0.12,0.552,0.044,0.86,0.88,0.0,0.00923,0.760223,0.325,18.27538,0.030166,0.497608,3.6e-05,thirst,looks toward water vessel,16.105915,0.825011,True,True
1115,62,lichen_bridge,Luma,rest alcove,rope weaver,0.12,0.52694,0.338,0.8,0.185,0.85,0.02099,0.578702,0.3,18.19534,0.053378,0.104,6.3e-05,wetness,shakes cloak and avoids puddles,14.910206,0.818556,True,True
1116,63,moss_ward,Ari,dry loft,cook,0.12,0.1667,0.033,0.81,0.18,0.85,0.041712,0.603526,0.305,14.697272,0.047751,0.0,0.000207,wetness,shakes cloak and avoids puddles,10.188459,0.8021,True,True
1117,63,glass_harbor,Oren,quiet bunk,salt washer,0.12,0.56686,0.86,0.17,0.18,0.88,0.01064,0.512498,0.3,18.53244,0.053792,0.013171,2.1e-05,wetness,shakes cloak and avoids puddles,13.082187,0.820344,True,True
1118,63,cinder_garden,Vale,ember bed,ash sweeper,0.12,0.61896,0.033,0.762,0.88,0.0,0.007205,0.759887,0.3,19.032829,0.04213,0.190212,2.2e-05,thirst,looks toward water vessel,16.027433,0.852789,True,True
1119,63,lichen_bridge,Sol,signal post,meal marker,0.12,0.59876,0.317,0.69,0.205,0.81,0.009943,0.586229,0.32,18.767255,0.064379,0.097465,2e-05,wetness,shakes cloak and avoids puddles,14.774239,0.846333,True,True
1120,63,orchid_engine,Bea,gear wash,valve listener,0.12,0.1436,0.86,0.036,0.79,0.88,0.00954,0.504034,0.3,14.29324,0.047772,0.003065,1.9e-05,wetness,shakes cloak and avoids puddles,15.457341,0.876478,True,True
1121,63,moss_ward,Fay,dry loft,path watcher,0.12,0.53366,0.277,0.81,0.18,0.85,0.012354,0.587763,0.305,18.190722,0.053222,0.0,2.5e-05,wetness,shakes cloak and avoids puddles,12.573856,0.836822,True,True
1122,63,glass_harbor,Puck,quiet bunk,lamp guard,0.12,0.60228,0.785,0.01,0.18,0.88,0.021521,0.511297,0.3,18.951924,0.059987,0.041989,6.5e-05,wetness,shakes cloak and avoids puddles,13.057891,0.855067,True,True
1123,63,cinder_garden,Wren,ember bed,shade caller,0.12,0.61476,0.737,0.69,0.88,0.0,0.176814,0.65007,0.3,20.008485,0.051183,0.014649,0.030206,hunger,pauses near meal shelf,16.156165,0.887511,True,True
1124,63,lichen_bridge,Kio,signal post,bridge caller,0.12,0.1298,0.035,0.81,0.2138,0.81,0.020092,0.613945,0.32,14.138552,0.046562,0.001558,6.1e-05,thirst,looks toward water vessel,12.695668,0.881056,True,True
1125,63,orchid_engine,Cai,gear wash,gear washer,0.12,0.56826,0.86,0.32,0.718,0.88,0.01926,0.510938,0.3,18.59816,0.053947,0.020021,0.006059,wetness,shakes cloak and avoids puddles,17.014953,0.9112,True,True
1126,63,moss_ward,Milo,dry loft,blanket keeper,0.12,0.55452,0.011,0.68,0.18,0.85,0.05164,0.602778,0.305,18.63504,0.05993,0.0,0.00031,wetness,shakes cloak and avoids puddles,12.546544,0.871544,True,True
1127,63,glass_harbor,Sera,quiet bunk,tea maker,0.12,0.5729,0.726,0.19,0.1824,0.88,0.159487,0.500082,0.3,19.485919,0.068471,0.020309,0.000617,wetness,shakes cloak and avoids puddles,14.161486,0.889789,True,True
1128,63,cinder_garden,Juno,ember bed,ember tender,0.12,0.5478,0.009,0.86,0.88,0.0,0.01263,0.764059,0.3,18.35378,0.030227,0.504182,6.1e-05,thirst,looks toward water vessel,15.368553,0.922233,True,True
1129,63,lichen_bridge,Luma,signal post,rope weaver,0.12,0.56306,0.349,0.81,0.265,0.81,0.03022,0.583465,0.32,18.53192,0.052744,0.110757,0.000124,thirst,looks toward water vessel,14.28909,0.915778,True,True
1130,63,orchid_engine,Dax,gear wash,orchid keeper,0.12,0.56712,0.778,0.046,0.687,0.88,0.01839,0.511558,0.3,18.58154,0.059931,0.019392,5.7e-05,wetness,shakes cloak and avoids puddles,16.818591,0.945922,True,True
1131,63,moss_ward,Tala,dry loft,water carrier,0.12,0.568,0.372,0.68,0.18,0.85,0.030587,0.568586,0.535,17.723521,0.065551,0.000133,0.000102,wetness,shakes cloak and avoids puddles,12.066122,0.906267,True,True
1132,63,glass_harbor,Nia,quiet bunk,net mender,0.12,0.1619,0.86,0.03,0.18,0.88,0.04236,0.498782,0.3,14.67316,0.048362,0.001943,0.006212,wetness,shakes cloak and avoids puddles,12.066806,0.924511,True,True
1133,63,cinder_garden,Pax,ember bed,seed sorter,0.12,0.56106,0.781,0.86,0.88,0.0,0.150257,0.653359,0.3,19.312141,0.038705,0.545317,0.006459,thirst,looks toward water vessel,16.645023,0.956956,True,True
1134,64,orchid_engine,Bea,sleep cot,valve listener,0.12,0.1754,0.86,0.052,0.88,0.8,0.01934,0.517046,0.3,14.67004,0.046348,0.0,5.8e-05,hunger,pauses near meal shelf,14.846171,0.9737,True,True
1135,64,moss_ward,Fay,warm hearth,path watcher,0.12,0.56978,0.218,0.82,0.18,0.88,0.022994,0.588101,0.3,18.635762,0.054014,0.006837,7.1e-05,wetness,shakes cloak and avoids puddles,11.988532,0.934044,True,True
1136,64,glass_harbor,Puck,salt steps,lamp guard,0.12,0.60672,0.798,0.02,0.26,0.84,0.031201,0.515748,0.32,18.974406,0.059362,0.04927,0.000127,wetness,shakes cloak and avoids puddles,13.448728,0.952289,True,True
1137,64,cinder_garden,Wren,ash path,shade caller,0.12,0.62352,0.746,0.7,0.76,0.01,0.179355,0.647143,0.3,20.111332,0.051428,0.022131,0.030564,hunger,pauses near meal shelf,16.57685,0.984733,True,True
1138,64,lichen_bridge,Kio,lichen wall,bridge caller,0.12,0.1616,0.046,0.82,0.18,0.88,0.030732,0.598503,0.3,14.600392,0.048153,0.003497,0.006122,wetness,shakes cloak and avoids puddles,13.252561,0.978278,True,True
1139,64,orchid_engine,Cai,sleep cot,gear washer,0.12,0.56838,0.86,0.296,0.863,0.8,0.02889,0.524158,0.3,18.65714,0.05252,0.006842,0.006117,hunger,pauses near meal shelf,17.414509,0.008422,True,True
1140,64,moss_ward,Milo,warm hearth,blanket keeper,0.12,0.55896,0.02,0.69,0.18,0.88,0.06228,0.594955,0.3,18.76328,0.060721,0.006708,0.000434,wetness,shakes cloak and avoids puddles,11.832282,0.968767,True,True
1141,64,glass_harbor,Sera,salt steps,tea maker,0.12,0.54766,0.737,0.2,0.2024,0.84,0.169583,0.504707,0.32,19.214095,0.067852,0.006572,0.000956,wetness,shakes cloak and avoids puddles,13.29235,0.987011,True,True
1142,64,cinder_garden,Juno,ash path,ember tender,0.12,0.5496,0.022,0.86,0.724,0.0136,0.001949,0.76194,0.3,18.307693,0.030307,0.510777,4e-06,thirst,looks toward water vessel,15.734731,0.019456,True,True
1143,64,lichen_bridge,Luma,lichen wall,rope weaver,0.12,0.56318,0.288,0.82,0.18,0.88,0.04086,0.576842,0.3,18.67696,0.054335,0.117515,0.006205,wetness,shakes cloak and avoids puddles,14.717045,0.013,True,True
1144,64,orchid_engine,Dax,sleep cot,orchid keeper,0.12,0.53756,0.789,0.062,0.865,0.8,0.02804,0.523454,0.3,18.34384,0.058505,0.0,0.000113,wetness,shakes cloak and avoids puddles,17.097388,0.043144,True,True
1145,64,moss_ward,Tala,warm hearth,water carrier,0.12,0.50676,0.385,0.69,0.18,0.88,0.041227,0.560284,0.505,17.294961,0.066342,0.006081,0.000184,wetness,shakes cloak and avoids puddles,12.257542,0.003489,True,True
1146,64,glass_harbor,Nia,salt steps,net mender,0.12,0.1937,0.86,0.04,0.206,0.84,0.01006,0.51133,0.32,14.71736,0.046981,0.004267,2e-05,hunger,pauses near meal shelf,11.345878,0.021733,True,True
1147,64,cinder_garden,Pax,ash path,seed sorter,0.12,0.56118,0.792,0.86,0.679,0.0136,0.151756,0.649711,0.3,19.322334,0.039004,0.552051,0.006762,thirst,looks toward water vessel,15.888479,0.054178,True,True
1148,64,lichen_bridge,Rin,lichen wall,signal keeper,0.12,0.55896,0.022,0.69,0.18,0.88,0.04167,0.598013,0.3,18.63962,0.06035,0.019963,0.006209,wetness,shakes cloak and avoids puddles,14.511474,0.047722,True,True
1149,64,orchid_engine,Eli,sleep cot,meal runner,0.12,0.54306,0.733,0.356,0.88,0.8,0.06854,0.528554,0.3,18.641839,0.065234,0.0,0.006429,wetness,shakes cloak and avoids puddles,17.009963,0.077867,True,True
1150,64,moss_ward,Ari,warm hearth,cook,0.12,0.1625,0.044,0.82,0.18,0.88,0.012352,0.601684,0.3,14.499112,0.047822,0.00195,2.5e-05,wetness,shakes cloak and avoids puddles,10.879832,0.038211,True,True
1151,64,glass_harbor,Oren,salt steps,salt washer,0.12,0.56698,0.86,0.11,0.2,0.84,0.02076,0.518438,0.32,18.51436,0.053174,0.019975,6.3e-05,hunger,pauses near meal shelf,13.836313,0.056456,True,True
1152,65,lichen_bridge,Kio,rope bridge,bridge caller,0.12,0.1934,0.009,0.83,0.18,0.88,0.041372,0.60142,0.3,14.982232,0.048345,0.005818,0.006205,wetness,shakes cloak and avoids puddles,12.643055,0.0755,True,True
1153,65,orchid_engine,Cai,orchid bay,gear washer,0.12,0.5345,0.86,0.306,0.88,0.76,0.03837,0.530201,0.32,18.29522,0.051891,0.006414,0.006194,hunger,pauses near meal shelf,16.508988,0.105644,True,True
1154,65,moss_ward,Milo,moss lane,blanket keeper,0.12,0.4934,0.033,0.7,0.2,0.84,0.0724,0.599336,0.32,18.0884,0.060103,0.005921,0.000579,wetness,shakes cloak and avoids puddles,11.93909,0.065989,True,True
1155,65,glass_harbor,Sera,steam alcove,tea maker,0.12,0.55642,0.746,0.21,0.1874,0.88,0.110149,0.506296,0.315,18.965091,0.067583,0.013249,0.00022,wetness,shakes cloak and avoids puddles,13.596923,0.084233,True,True
1156,65,cinder_garden,Juno,cool basin,ember tender,0.12,0.5454,0.033,0.86,0.799,0.0,0.004539,0.762834,0.3,18.281233,0.030082,0.517322,1.3e-05,thirst,looks toward water vessel,16.102765,0.116678,True,True
1157,65,lichen_bridge,Luma,rope bridge,rope weaver,0.12,0.5633,0.301,0.83,0.18,0.88,0.0115,0.58034,0.3,18.502,0.053807,0.124274,2.3e-05,wetness,shakes cloak and avoids puddles,15.039401,0.110222,True,True
1158,65,orchid_engine,Dax,orchid bay,orchid keeper,0.12,0.578,0.798,0.072,0.88,0.76,0.00948,0.532903,0.32,18.55688,0.057371,0.006936,1.9e-05,hunger,pauses near meal shelf,16.43883,0.140367,True,True
1159,65,moss_ward,Tala,moss lane,water carrier,0.12,0.55152,0.396,0.7,0.2,0.84,0.01012,0.571501,0.525,17.47592,0.064982,0.012699,2e-05,wetness,shakes cloak and avoids puddles,11.591724,0.100711,True,True
1160,65,glass_harbor,Nia,steam alcove,net mender,0.12,0.1895,0.86,0.01,0.18,0.88,0.0207,0.502608,0.315,14.7592,0.047973,0.006541,6.2e-05,wetness,shakes cloak and avoids puddles,11.736451,0.118956,True,True
1161,65,cinder_garden,Pax,cool basin,seed sorter,0.12,0.5613,0.801,0.86,0.835,0.0,0.154706,0.650967,0.33,19.221234,0.038785,0.558786,0.007071,thirst,looks toward water vessel,16.235208,0.1514,True,True
