tick_id,day,week,settlement_id,sleep_wake_panel,nutrition_shelter_panel,reciprocity_panel,weather_work_panel,avatar_welfare_panel,cultural_continuity_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1179,74,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01179
1180,74,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01180
1181,74,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01181
1182,74,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01182
1183,74,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01183
1184,75,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01184
1185,75,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01185
1186,75,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01186
1187,75,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01187
1188,75,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01188
1189,75,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01189
1190,75,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01190
1191,75,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01191
1192,75,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01192
1193,75,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01193
1194,75,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01194
1195,75,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01195
1196,75,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01196
1197,75,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01197
1198,75,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01198
1199,75,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01199
1200,76,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01200
1201,76,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01201
1202,76,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01202
1203,76,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01203
1204,76,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01204
1205,76,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01205
1206,76,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01206
1207,76,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01207
1208,76,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01208
1209,76,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01209
1210,76,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01210
1211,76,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01211
1212,76,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01212
1213,76,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01213
1214,76,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01214
1215,76,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01215
1216,77,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01216
1217,77,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01217
1218,77,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01218
1219,77,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01219
1220,77,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01220
1221,77,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01221
1222,77,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01222
1223,77,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01223
1224,77,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01224
1225,77,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01225
1226,77,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01226
1227,77,11,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01227
1228,77,11,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01228
1229,77,11,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01229
1230,77,11,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01230
1231,77,11,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01231
1232,78,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01232
1233,78,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01233
1234,78,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01234
1235,78,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01235
1236,78,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01236
1237,78,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01237
1238,78,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01238
1239,78,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01239
1240,78,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01240
1241,78,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01241
1242,78,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01242
1243,78,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01243
1244,78,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01244
1245,78,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01245
1246,78,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01246
1247,78,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01247
1248,79,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01248
1249,79,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01249
1250,79,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01250
1251,79,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01251
1252,79,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01252
1253,79,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01253
1254,79,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01254
1255,79,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01255
1256,79,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01256
1257,79,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01257
1258,79,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01258
1259,79,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01259
1260,79,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01260
1261,79,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01261
1262,79,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01262
1263,79,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01263
1264,80,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01264
1265,80,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01265
1266,80,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01266
1267,80,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01267
1268,80,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01268
1269,80,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01269
1270,80,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01270
1271,80,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01271
1272,80,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01272
1273,80,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01273
1274,80,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01274
1275,80,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01275
1276,80,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01276
1277,80,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01277
1278,80,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01278
1279,80,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01279
1280,81,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01280
1281,81,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01281
1282,81,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01282
1283,81,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01283
1284,81,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01284
1285,81,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01285
1286,81,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01286
1287,81,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01287
1288,81,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01288
1289,81,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01289
1290,81,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01290
1291,81,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01291
1292,81,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01292
1293,81,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01293
1294,81,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01294
1295,81,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01295
1296,82,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01296
1297,82,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01297
1298,82,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01298
1299,82,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01299
1300,82,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01300
1301,82,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01301
1302,82,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01302
1303,82,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01303
1304,82,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01304
1305,82,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01305
1306,82,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01306
1307,82,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01307
1308,82,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01308
1309,82,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01309
1310,82,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01310
1311,82,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01311
1312,83,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01312
1313,83,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01313
1314,83,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01314
1315,83,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01315
1316,83,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01316
1317,83,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01317
1318,83,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01318
1319,83,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01319
1320,83,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01320
1321,83,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01321
1322,83,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01322
1323,83,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01323
1324,83,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01324
1325,83,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01325
1326,83,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01326
1327,83,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01327
1328,84,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01328
1329,84,12,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01329
1330,84,12,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01330
1331,84,12,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01331
1332,84,12,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01332
1333,84,12,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01333
