tick_id,day,settlement_id,resident_id,requested_object,task_site,request_phrase,ownership_state,avatar_can_help,request_visible,object_permission_checked,task_changes_world_state,no_llm_call
605,34,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
606,34,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
607,34,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
608,34,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
609,34,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
610,34,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
611,34,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
612,35,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
613,35,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
614,35,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
615,35,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,shared_with_boundary,True,True,True,True,True
616,35,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,False,True,True,True,True
617,35,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
618,35,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
619,35,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
620,35,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
621,35,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
622,35,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
623,35,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
624,35,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
625,35,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
626,35,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
627,35,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
628,35,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
629,35,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
630,36,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
631,36,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
632,36,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
633,36,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
634,36,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
635,36,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
636,36,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
637,36,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
638,36,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
639,36,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
640,36,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
641,36,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
642,36,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
643,36,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
644,36,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
645,36,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
646,36,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
647,36,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
648,37,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
649,37,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
650,37,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
651,37,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
652,37,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
653,37,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
654,37,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
655,37,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
656,37,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
657,37,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
658,37,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
659,37,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
660,37,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
661,37,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
662,37,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
663,37,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
664,37,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
665,37,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
666,38,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
667,38,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
668,38,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
669,38,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
670,38,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
671,38,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
672,38,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
673,38,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
674,38,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
675,38,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
676,38,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
677,38,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
678,38,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
679,38,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,False,True,True,True,True
680,38,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
681,38,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
682,38,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
683,38,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
684,39,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
685,39,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
686,39,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
687,39,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
688,39,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
689,39,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
690,39,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
691,39,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
692,39,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
693,39,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,False,True,True,True,True
694,39,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
695,39,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
696,39,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
697,39,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
698,39,glass_harbor,Puck,brass lantern,net room,Puck asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
699,39,cinder_garden,Wren,seed tray,shade tent,Wren asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
700,39,lichen_bridge,Kio,meal ledger,rope bridge,Kio asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
701,39,orchid_engine,Cai,valve key,gear wash,Cai asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
702,40,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
703,40,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
704,40,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
705,40,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
706,40,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
707,40,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,False,True,True,True,True
708,40,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
709,40,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
710,40,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
711,40,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
