tick_id,day,settlement_id,start_room,target_room,path,path_length,next_room,graph_valid,continuous_progress,saved_path_key
1276,107,repair_ring,wire bench,spark lane,wire bench > spark lane,2,spark lane,True,True,ssrm.v40.path.repair_ring
1277,107,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1278,107,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
1279,107,archive,ink niche,ink niche,ink niche,1,ink niche,True,True,ssrm.v40.path.archive
1280,107,signal,lantern walk,arrival court,lantern walk > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
1281,107,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1282,107,repair_ring,spark lane,spark lane,spark lane,1,spark lane,True,True,ssrm.v40.path.repair_ring
1283,107,riverbend,kit alcove,dry ridge,kit alcove > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
1284,108,roofward,ledger loft,ledger loft,ledger loft,1,ledger loft,True,True,ssrm.v40.path.roofward
1285,108,archive,ink niche,spool room,ink niche > spool room,2,spool room,True,True,ssrm.v40.path.archive
1286,108,signal,mast base,arrival court,mast base > arrival court,2,arrival court,True,True,ssrm.v40.path.signal
1287,108,orchard,satchel shed,seed lane,satchel shed > market plank > seed lane,3,market plank,True,True,ssrm.v40.path.orchard
1288,108,repair_ring,spark lane,spark lane,spark lane,1,spark lane,True,True,ssrm.v40.path.repair_ring
1289,108,riverbend,dry ridge,dry ridge,dry ridge,1,dry ridge,True,True,ssrm.v40.path.riverbend
1290,108,roofward,ledger loft,sun sill,ledger loft > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
1291,108,archive,spool room,arrival court,spool room > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
1292,108,signal,arrival court,lantern walk,arrival court > mast base > lantern walk,3,mast base,True,True,ssrm.v40.path.signal
1293,108,orchard,market plank,mud row,market plank > seed lane > mud row,3,seed lane,True,True,ssrm.v40.path.orchard
1294,108,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
1295,108,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1296,109,roofward,sun sill,sun sill,sun sill,1,sun sill,True,True,ssrm.v40.path.roofward
1297,109,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1298,109,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
1299,109,orchard,seed lane,satchel shed,seed lane > mud row > satchel shed,3,mud row,True,True,ssrm.v40.path.orchard
1300,109,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
1301,109,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1302,109,roofward,sun sill,glass stair,sun sill > warm lane > glass stair,3,warm lane,True,True,ssrm.v40.path.roofward
1303,109,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1304,109,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1305,109,orchard,mud row,market plank,mud row > seed lane > market plank,3,seed lane,True,True,ssrm.v40.path.orchard
1306,109,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
1307,109,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1308,110,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
1309,110,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
1310,110,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1311,110,orchard,seed lane,market plank,seed lane > market plank,2,market plank,True,True,ssrm.v40.path.orchard
1312,110,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1313,110,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
1314,110,roofward,ledger loft,glass stair,ledger loft > warm lane > glass stair,3,warm lane,True,True,ssrm.v40.path.roofward
1315,110,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1316,110,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
1317,110,orchard,market plank,arrival court,market plank > seed lane > arrival court,3,seed lane,True,True,ssrm.v40.path.orchard
1318,110,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
1319,110,riverbend,dry ridge,plank hall,dry ridge > plank hall,2,plank hall,True,True,ssrm.v40.path.riverbend
1320,111,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1321,111,archive,memory desk,spool room,memory desk > ink niche > spool room,3,ink niche,True,True,ssrm.v40.path.archive
1322,111,signal,lens room,mast base,lens room > lantern walk > mast base,3,lantern walk,True,True,ssrm.v40.path.signal
1323,111,orchard,seed lane,satchel shed,seed lane > mud row > satchel shed,3,mud row,True,True,ssrm.v40.path.orchard
1324,111,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1325,111,riverbend,plank hall,kit alcove,plank hall > wet crossing > kit alcove,3,wet crossing,True,True,ssrm.v40.path.riverbend
1326,111,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1327,111,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1328,111,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
1329,111,orchard,mud row,satchel shed,mud row > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1330,111,repair_ring,cool corner,wire bench,cool corner > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
1331,111,riverbend,wet crossing,wet crossing,wet crossing,1,wet crossing,True,True,ssrm.v40.path.riverbend
1332,112,archive,memory desk,spool room,memory desk > ink niche > spool room,3,ink niche,True,True,ssrm.v40.path.archive
1333,112,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
1334,112,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1335,112,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1336,112,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1337,112,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1338,112,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1339,112,signal,mast base,signal perch,mast base > signal perch,2,signal perch,True,True,ssrm.v40.path.signal
1340,112,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1341,112,repair_ring,cool corner,wire bench,cool corner > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
1342,112,riverbend,kit alcove,wet crossing,kit alcove > wet crossing,2,wet crossing,True,True,ssrm.v40.path.riverbend
1343,112,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
