tick_id,day,settlement_id,resident_id,tool_id,owner_id,avatar_action,claim_visible,permission_state,claim_respected,relationship_before,relationship_after,queue_pressure_before,queue_pressure_after,consequence_label,visible_claim_marker
2017,113,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.93,0.933,0.925,0.907,boundary respected,True
2019,113,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.906,0.888,claim understood,True
2022,113,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.888,0.896,claim understood,True
2025,113,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2026,113,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.768,0.771,0.88,0.886,boundary respected,True
2028,113,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.896,0.904,claim understood,True
2029,113,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.939,0.942,0.901,0.883,boundary respected,True
2031,113,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.896,0.904,claim understood,True
2034,114,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.942,0.945,0.883,0.889,boundary respected,True
2037,114,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.777,0.783,0.88,0.874,claim understood,True
2040,114,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.941,0.947,0.889,0.883,claim understood,True
2042,114,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2043,114,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.783,0.786,0.874,0.88,boundary respected,True
2045,114,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2046,114,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.951,0.954,0.883,0.889,boundary respected,True
2049,114,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.786,0.792,0.88,0.874,claim understood,True
2052,115,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.934,0.926,0.94,0.922,queue interrupted,True
2055,115,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.972,0.964,0.94,0.922,queue interrupted,True
2058,115,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.93,0.936,0.922,0.904,claim understood,True
2059,115,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2060,115,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.802,0.776,0.868,0.913,ownership wound,True
2061,115,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.964,0.97,0.922,0.904,claim understood,True
2062,115,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2063,115,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.956,0.959,0.883,0.889,boundary respected,True
2064,115,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.94,0.932,0.904,0.886,queue interrupted,True
2067,115,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.97,0.962,0.904,0.886,queue interrupted,True
2070,116,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.9,0.882,claim understood,True
2073,116,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.9,0.882,claim understood,True
2076,116,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2077,116,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.788,0.791,0.901,0.883,boundary respected,True
2079,116,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2080,116,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.975,0.949,0.877,0.922,ownership wound,True
2082,116,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.89,0.898,claim understood,True
2085,116,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.89,0.898,claim understood,True
2088,117,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.797,0.803,0.877,0.871,claim understood,True
2091,117,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.955,0.961,0.916,0.91,claim understood,True
2093,117,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.898,0.906,claim understood,True
2094,117,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.807,0.81,0.871,0.877,boundary respected,True
2096,117,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2097,117,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.961,0.964,0.91,0.892,boundary respected,True
2100,117,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.806,0.812,0.877,0.871,claim understood,True
2103,117,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.964,0.97,0.892,0.886,claim understood,True
2105,117,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2106,118,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.954,0.946,0.94,0.922,queue interrupted,True
2109,118,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.956,0.962,0.894,0.902,claim understood,True
2110,118,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.896,0.904,claim understood,True
2111,118,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.816,0.819,0.871,0.877,boundary respected,True
2112,118,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.95,0.956,0.922,0.904,claim understood,True
2113,118,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.904,0.886,claim understood,True
2114,118,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.88,0.886,boundary respected,True
2115,118,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.962,0.954,0.902,0.884,queue interrupted,True
2118,118,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.96,0.952,0.904,0.886,queue interrupted,True
2121,118,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.954,0.96,0.884,0.892,claim understood,True
2122,118,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2123,118,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.825,0.828,0.871,0.877,boundary respected,True
2124,119,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.894,0.902,claim understood,True
2127,119,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.894,0.902,claim understood,True
2128,119,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.828,0.802,0.877,0.922,ownership wound,True
2130,119,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.902,0.884,claim understood,True
2131,119,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.874,0.88,boundary respected,True
2133,119,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.902,0.884,claim understood,True
2136,119,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.884,0.892,claim understood,True
2139,119,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2140,119,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.808,0.782,0.916,0.898,ownership wound,True
2142,120,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.98,0.98,0.874,0.868,claim understood,True
2144,120,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2145,120,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.778,0.781,0.898,0.904,boundary respected,True
2147,120,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2148,120,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.98,0.954,0.868,0.913,ownership wound,True
2151,120,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.781,0.787,0.904,0.898,claim understood,True
2154,120,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.95,0.956,0.913,0.907,claim understood,True
2156,120,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2157,120,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.787,0.79,0.898,0.904,boundary respected,True
2159,120,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2160,121,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.978,0.98,0.894,0.902,claim understood,True
2161,121,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2162,121,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.79,0.793,0.904,0.886,boundary respected,True
2163,121,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.976,0.98,0.894,0.902,claim understood,True
2164,121,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2165,121,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.96,0.963,0.907,0.889,boundary respected,True
2166,121,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2169,121,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2172,121,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.976,0.98,0.884,0.892,claim understood,True
2173,121,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2174,121,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.799,0.802,0.88,0.886,boundary respected,True
2175,121,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.972,0.978,0.884,0.892,claim understood,True
2176,121,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2177,121,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.969,0.972,0.883,0.889,boundary respected,True
2178,122,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2179,122,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.798,0.801,0.886,0.892,boundary respected,True
2181,122,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2182,122,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.972,0.975,0.889,0.895,boundary respected,True
2184,122,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.896,0.904,claim understood,True
2187,122,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.896,0.904,claim understood,True
2190,122,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.904,0.886,claim understood,True
2191,122,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.807,0.81,0.886,0.892,boundary respected,True
2193,122,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.904,0.886,claim understood,True
2194,122,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.889,0.895,boundary respected,True
2196,123,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.81,0.784,0.892,0.937,ownership wound,True
2198,123,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2199,123,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.976,0.979,0.895,0.901,boundary respected,True
2202,123,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.78,0.786,0.937,0.931,claim understood,True
2205,123,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.979,0.98,0.901,0.895,claim understood,True
2207,123,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.894,0.902,claim understood,True
2208,123,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.79,0.764,0.931,0.913,ownership wound,True
2210,123,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.902,0.884,claim understood,True
2211,123,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.895,0.901,boundary respected,True
2214,124,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.978,0.98,0.894,0.902,claim understood,True
2215,124,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2216,124,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.98,0.954,0.901,0.883,ownership wound,True
2217,124,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.972,0.964,0.94,0.922,queue interrupted,True
2220,124,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2223,124,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.964,0.97,0.922,0.904,claim understood,True
2224,124,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2225,124,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.766,0.769,0.907,0.889,boundary respected,True
2226,124,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.976,0.98,0.884,0.892,claim understood,True
2227,124,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.9,0.882,claim understood,True
2228,124,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.96,0.934,0.877,0.922,ownership wound,True
2229,124,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.97,0.962,0.904,0.886,queue interrupted,True
2232,125,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2233,125,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.93,0.933,0.922,0.904,boundary respected,True
2235,125,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.882,0.89,claim understood,True
2238,125,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.89,0.898,claim understood,True
2241,125,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2242,125,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.785,0.788,0.877,0.883,boundary respected,True
2244,125,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.898,0.906,claim understood,True
2245,125,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.939,0.942,0.898,0.904,boundary respected,True
2247,125,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.898,0.906,claim understood,True
2250,126,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.942,0.945,0.904,0.886,boundary respected,True
2253,126,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.794,0.8,0.877,0.871,claim understood,True
2256,126,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.941,0.947,0.886,0.88,claim understood,True
2258,126,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2259,126,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.8,0.803,0.871,0.877,boundary respected,True
2261,126,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2262,126,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.951,0.954,0.88,0.886,boundary respected,True
2265,126,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.803,0.809,0.877,0.871,claim understood,True
2268,127,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.954,0.946,0.94,0.922,queue interrupted,True
2271,127,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.972,0.964,0.94,0.922,queue interrupted,True
2274,127,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.95,0.956,0.922,0.904,claim understood,True
2275,127,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2276,127,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.819,0.793,0.865,0.91,ownership wound,True
2277,127,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.964,0.97,0.922,0.904,claim understood,True
2278,127,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2279,127,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.956,0.959,0.88,0.886,boundary respected,True
2280,127,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.96,0.952,0.904,0.886,queue interrupted,True
2283,127,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.97,0.962,0.904,0.886,queue interrupted,True
2286,128,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.902,0.884,claim understood,True
2289,128,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.902,0.884,claim understood,True
2292,128,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2293,128,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.805,0.808,0.898,0.904,boundary respected,True
2295,128,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2296,128,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.975,0.949,0.874,0.919,ownership wound,True
2298,128,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.892,0.9,claim understood,True
2301,128,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.892,0.9,claim understood,True
2304,129,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.814,0.82,0.898,0.892,claim understood,True
2307,129,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.955,0.961,0.913,0.907,claim understood,True
2309,129,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.9,0.882,claim understood,True
2310,129,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.824,0.827,0.892,0.898,boundary respected,True
2312,129,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2313,129,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.961,0.964,0.907,0.889,boundary respected,True
2316,129,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.823,0.829,0.898,0.892,claim understood,True
2319,129,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.964,0.97,0.889,0.883,claim understood,True
2321,129,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2322,130,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.954,0.946,0.94,0.922,queue interrupted,True
2325,130,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.976,0.98,0.894,0.902,claim understood,True
2326,130,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.898,0.906,claim understood,True
2327,130,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.833,0.836,0.892,0.898,boundary respected,True
2328,130,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.95,0.956,0.922,0.904,claim understood,True
2329,130,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2330,130,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.877,0.883,boundary respected,True
2331,130,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2334,130,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.96,0.952,0.904,0.886,queue interrupted,True
2337,130,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.972,0.978,0.884,0.892,claim understood,True
2338,130,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2339,130,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.842,0.845,0.892,0.898,boundary respected,True
2340,131,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.896,0.904,claim understood,True
2343,131,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.896,0.904,claim understood,True
2344,131,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.845,0.819,0.898,0.94,ownership wound,True
2346,131,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.904,0.886,claim understood,True
2347,131,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.871,0.877,boundary respected,True
2349,131,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.904,0.886,claim understood,True
2352,131,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.886,0.894,claim understood,True
2355,131,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2356,131,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.825,0.799,0.934,0.916,ownership wound,True
2358,132,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.98,0.98,0.871,0.865,claim understood,True
2360,132,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.894,0.902,claim understood,True
2361,132,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.795,0.798,0.916,0.898,boundary respected,True
2363,132,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.894,0.902,claim understood,True
2364,132,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.98,0.954,0.865,0.91,ownership wound,True
2367,132,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.798,0.804,0.898,0.892,claim understood,True
2370,132,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.95,0.956,0.91,0.904,claim understood,True
2372,132,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2373,132,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.804,0.807,0.892,0.898,boundary respected,True
2375,132,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2376,133,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.978,0.98,0.894,0.902,claim understood,True
2377,133,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2378,133,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.807,0.81,0.898,0.904,boundary respected,True
2379,133,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.976,0.98,0.894,0.902,claim understood,True
2380,133,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2381,133,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.96,0.963,0.904,0.886,boundary respected,True
2382,133,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2385,133,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2388,133,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.976,0.98,0.884,0.892,claim understood,True
2389,133,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2390,133,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.816,0.819,0.898,0.904,boundary respected,True
2391,133,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.972,0.978,0.884,0.892,claim understood,True
2392,133,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2393,133,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.969,0.972,0.88,0.886,boundary respected,True
2394,134,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2395,134,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.815,0.818,0.904,0.886,boundary respected,True
2397,134,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2398,134,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.972,0.975,0.886,0.892,boundary respected,True
2400,134,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.898,0.906,claim understood,True
2403,134,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.898,0.906,claim understood,True
2406,134,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2407,134,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.824,0.827,0.88,0.886,boundary respected,True
2409,134,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2410,134,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.886,0.892,boundary respected,True
2412,135,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.827,0.801,0.886,0.931,ownership wound,True
2414,135,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2415,135,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.976,0.979,0.892,0.898,boundary respected,True
2418,135,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.797,0.803,0.931,0.925,claim understood,True
2421,135,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.979,0.98,0.898,0.892,claim understood,True
2423,135,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.896,0.904,claim understood,True
