tick_id,day,settlement_id,resident_id,avatar_choice,trust_before,trust_after,curiosity_before,curiosity_after,guardedness_before,guardedness_after,history_hash_before,history_hash_after,changed_trust_without_erasing_history,private_workspace_not_dumped
844,47,lichen_bridge,Kio,observe_before_speaking,0.786,0.796,0.792,0.798,0.282,0.282,af684bda27d57dd6,af684bda27d57dd6,True,True
845,47,orchid_engine,Cai,offer_greeting,0.834,0.836,0.828,0.834,0.226,0.226,a2df86ea38544e76,a2df86ea38544e76,True,True
846,48,glass_harbor,Nia,touch_restricted_object,0.82,0.802,0.822,0.816,0.292,0.292,eee606fe39db5767,eee606fe39db5767,True,True
847,48,cinder_garden,Pax,step_back,0.752,0.762,0.822,0.828,0.292,0.292,5fbe11f83f988741,5fbe11f83f988741,True,True
848,48,lichen_bridge,Rin,ask_custom_reason,0.722,0.732,0.696,0.714,0.324,0.324,8f32bf35ffa2b2bd,8f32bf35ffa2b2bd,True,True
849,48,orchid_engine,Eli,interrupt_protocol,0.844,0.834,0.828,0.822,0.182,0.182,5a8d3a832c778386,5a8d3a832c778386,True,True
850,48,moss_ward,Ari,wait_for_resident_lead,0.78,0.782,0.822,0.828,0.292,0.292,39b17fe3c4f0a8c8,39b17fe3c4f0a8c8,True,True
851,48,glass_harbor,Oren,observe_before_speaking,0.804,0.814,0.798,0.804,0.278,0.278,eee606fe39db5767,eee606fe39db5767,True,True
852,48,cinder_garden,Vale,offer_greeting,0.86,0.862,0.84,0.846,0.152,0.152,5fbe11f83f988741,5fbe11f83f988741,True,True
853,48,lichen_bridge,Sol,ask_translation,0.658,0.668,0.756,0.774,0.39,0.39,8f32bf35ffa2b2bd,8f32bf35ffa2b2bd,True,True
854,48,orchid_engine,Bea,repeat_local_phrase,0.766,0.768,0.81,0.816,0.296,0.296,5a8d3a832c778386,5a8d3a832c778386,True,True
855,48,moss_ward,Fay,offer_trade_good,0.822,0.824,0.822,0.84,0.256,0.256,39b17fe3c4f0a8c8,39b17fe3c4f0a8c8,True,True
856,48,glass_harbor,Puck,touch_restricted_object,0.68,0.662,0.762,0.756,0.402,0.402,eee606fe39db5767,eee606fe39db5767,True,True
857,48,cinder_garden,Wren,step_back,0.612,0.622,0.642,0.648,0.392,0.392,5fbe11f83f988741,5fbe11f83f988741,True,True
858,48,lichen_bridge,Kio,ask_custom_reason,0.798,0.808,0.798,0.816,0.274,0.274,8f32bf35ffa2b2bd,8f32bf35ffa2b2bd,True,True
859,48,orchid_engine,Cai,interrupt_protocol,0.824,0.814,0.834,0.828,0.244,0.244,5a8d3a832c778386,5a8d3a832c778386,True,True
860,48,moss_ward,Milo,wait_for_resident_lead,0.64,0.642,0.642,0.648,0.392,0.392,39b17fe3c4f0a8c8,39b17fe3c4f0a8c8,True,True
861,48,glass_harbor,Sera,observe_before_speaking,0.874,0.884,0.798,0.804,0.208,0.208,eee606fe39db5767,eee606fe39db5767,True,True
862,48,cinder_garden,Juno,offer_greeting,0.84,0.842,0.846,0.852,0.214,0.214,5fbe11f83f988741,5fbe11f83f988741,True,True
863,48,lichen_bridge,Luma,ask_translation,0.778,0.788,0.81,0.828,0.298,0.298,8f32bf35ffa2b2bd,8f32bf35ffa2b2bd,True,True
864,49,moss_ward,Ari,step_back,0.792,0.802,0.828,0.834,0.274,0.274,c1192b64d9b3833a,c1192b64d9b3833a,True,True
865,49,glass_harbor,Oren,ask_custom_reason,0.816,0.826,0.804,0.822,0.27,0.27,2409679e01dcb240,2409679e01dcb240,True,True
866,49,cinder_garden,Vale,interrupt_protocol,0.85,0.84,0.846,0.84,0.17,0.17,b1a33507394ea384,b1a33507394ea384,True,True
867,49,lichen_bridge,Sol,wait_for_resident_lead,0.678,0.68,0.774,0.78,0.38,0.38,2fc3efe8573cec90,2fc3efe8573cec90,True,True
868,49,orchid_engine,Bea,observe_before_speaking,0.778,0.788,0.816,0.822,0.278,0.278,fd21cc2db8bb24c1,fd21cc2db8bb24c1,True,True
869,49,moss_ward,Fay,offer_greeting,0.83,0.832,0.84,0.846,0.252,0.252,c1192b64d9b3833a,c1192b64d9b3833a,True,True
870,49,glass_harbor,Puck,ask_translation,0.668,0.678,0.756,0.774,0.39,0.39,2409679e01dcb240,2409679e01dcb240,True,True
871,49,cinder_garden,Wren,repeat_local_phrase,0.628,0.63,0.648,0.654,0.388,0.388,b1a33507394ea384,b1a33507394ea384,True,True
872,49,lichen_bridge,Kio,offer_trade_good,0.81,0.812,0.816,0.834,0.274,0.274,2fc3efe8573cec90,2fc3efe8573cec90,True,True
873,49,orchid_engine,Cai,touch_restricted_object,0.802,0.784,0.828,0.822,0.282,0.282,fd21cc2db8bb24c1,fd21cc2db8bb24c1,True,True
874,49,moss_ward,Milo,step_back,0.652,0.662,0.648,0.654,0.374,0.374,c1192b64d9b3833a,c1192b64d9b3833a,True,True
875,49,glass_harbor,Sera,ask_custom_reason,0.886,0.896,0.804,0.822,0.2,0.2,2409679e01dcb240,2409679e01dcb240,True,True
876,49,cinder_garden,Juno,interrupt_protocol,0.83,0.82,0.852,0.846,0.232,0.232,b1a33507394ea384,b1a33507394ea384,True,True
877,49,lichen_bridge,Luma,wait_for_resident_lead,0.798,0.8,0.828,0.834,0.288,0.288,2fc3efe8573cec90,2fc3efe8573cec90,True,True
878,49,orchid_engine,Dax,observe_before_speaking,0.848,0.858,0.816,0.822,0.208,0.208,fd21cc2db8bb24c1,fd21cc2db8bb24c1,True,True
879,49,moss_ward,Tala,offer_greeting,0.75,0.752,0.72,0.726,0.302,0.302,c1192b64d9b3833a,c1192b64d9b3833a,True,True
880,49,glass_harbor,Nia,ask_translation,0.808,0.818,0.816,0.834,0.28,0.28,2409679e01dcb240,2409679e01dcb240,True,True
881,49,cinder_garden,Pax,repeat_local_phrase,0.768,0.77,0.828,0.834,0.288,0.288,b1a33507394ea384,b1a33507394ea384,True,True
882,50,orchid_engine,Bea,ask_custom_reason,0.79,0.8,0.822,0.84,0.27,0.27,e55a705960cdde92,e55a705960cdde92,True,True
883,50,moss_ward,Fay,interrupt_protocol,0.82,0.81,0.846,0.84,0.27,0.27,55791a4a04b2197c,55791a4a04b2197c,True,True
884,50,glass_harbor,Puck,wait_for_resident_lead,0.688,0.69,0.774,0.78,0.38,0.38,ba194e8829e1b84c,ba194e8829e1b84c,True,True
885,50,cinder_garden,Wren,observe_before_speaking,0.64,0.65,0.654,0.66,0.37,0.37,fefdb97eec50ebd4,fefdb97eec50ebd4,True,True
886,50,lichen_bridge,Kio,offer_greeting,0.818,0.82,0.834,0.84,0.27,0.27,6146f4b8cd072d29,6146f4b8cd072d29,True,True
887,50,orchid_engine,Cai,ask_translation,0.79,0.8,0.822,0.84,0.27,0.27,e55a705960cdde92,e55a705960cdde92,True,True
888,50,moss_ward,Milo,repeat_local_phrase,0.668,0.67,0.654,0.66,0.37,0.37,55791a4a04b2197c,55791a4a04b2197c,True,True
889,50,glass_harbor,Sera,offer_trade_good,0.898,0.9,0.822,0.84,0.2,0.2,ba194e8829e1b84c,ba194e8829e1b84c,True,True
890,50,cinder_garden,Juno,touch_restricted_object,0.808,0.79,0.846,0.84,0.27,0.27,fefdb97eec50ebd4,fefdb97eec50ebd4,True,True
891,50,lichen_bridge,Luma,step_back,0.81,0.82,0.834,0.84,0.27,0.27,6146f4b8cd072d29,6146f4b8cd072d29,True,True
892,50,orchid_engine,Dax,ask_custom_reason,0.86,0.87,0.822,0.84,0.2,0.2,e55a705960cdde92,e55a705960cdde92,True,True
893,50,moss_ward,Tala,interrupt_protocol,0.74,0.73,0.726,0.72,0.32,0.32,55791a4a04b2197c,55791a4a04b2197c,True,True
894,50,glass_harbor,Nia,wait_for_resident_lead,0.828,0.83,0.834,0.84,0.27,0.27,ba194e8829e1b84c,ba194e8829e1b84c,True,True
895,50,cinder_garden,Pax,observe_before_speaking,0.78,0.79,0.834,0.84,0.27,0.27,fefdb97eec50ebd4,fefdb97eec50ebd4,True,True
896,50,lichen_bridge,Rin,offer_greeting,0.738,0.74,0.714,0.72,0.32,0.32,6146f4b8cd072d29,6146f4b8cd072d29,True,True
897,50,orchid_engine,Eli,ask_translation,0.84,0.85,0.822,0.84,0.17,0.17,e55a705960cdde92,e55a705960cdde92,True,True
898,50,moss_ward,Ari,repeat_local_phrase,0.808,0.81,0.834,0.84,0.27,0.27,55791a4a04b2197c,55791a4a04b2197c,True,True
899,50,glass_harbor,Oren,offer_trade_good,0.828,0.83,0.822,0.84,0.27,0.27,ba194e8829e1b84c,ba194e8829e1b84c,True,True
900,51,lichen_bridge,Kio,interrupt_protocol,0.808,0.798,0.84,0.834,0.288,0.288,37becbf6d5eecc79,37becbf6d5eecc79,True,True
901,51,orchid_engine,Cai,wait_for_resident_lead,0.81,0.812,0.84,0.846,0.26,0.26,53b90addcb6bbba1,53b90addcb6bbba1,True,True
902,51,moss_ward,Milo,observe_before_speaking,0.68,0.69,0.66,0.666,0.352,0.352,67d6591bf0402e2c,67d6591bf0402e2c,True,True
903,51,glass_harbor,Sera,offer_greeting,0.906,0.908,0.84,0.846,0.196,0.196,7ca7dd8592d1ae4d,7ca7dd8592d1ae4d,True,True
904,51,cinder_garden,Juno,ask_translation,0.796,0.806,0.84,0.858,0.258,0.258,b439c2cf7e5d591b,b439c2cf7e5d591b,True,True
905,51,lichen_bridge,Luma,repeat_local_phrase,0.826,0.828,0.84,0.846,0.266,0.266,37becbf6d5eecc79,37becbf6d5eecc79,True,True
906,51,orchid_engine,Dax,offer_trade_good,0.872,0.874,0.84,0.858,0.2,0.2,53b90addcb6bbba1,53b90addcb6bbba1,True,True
907,51,moss_ward,Tala,touch_restricted_object,0.718,0.7,0.72,0.714,0.358,0.358,67d6591bf0402e2c,67d6591bf0402e2c,True,True
908,51,glass_harbor,Nia,step_back,0.84,0.85,0.84,0.846,0.252,0.252,7ca7dd8592d1ae4d,7ca7dd8592d1ae4d,True,True
909,51,cinder_garden,Pax,ask_custom_reason,0.792,0.802,0.84,0.858,0.262,0.262,b439c2cf7e5d591b,b439c2cf7e5d591b,True,True
910,51,lichen_bridge,Rin,interrupt_protocol,0.728,0.718,0.72,0.714,0.338,0.338,37becbf6d5eecc79,37becbf6d5eecc79,True,True
911,51,orchid_engine,Eli,wait_for_resident_lead,0.86,0.862,0.84,0.846,0.16,0.16,53b90addcb6bbba1,53b90addcb6bbba1,True,True
912,51,moss_ward,Ari,observe_before_speaking,0.82,0.83,0.84,0.846,0.252,0.252,67d6591bf0402e2c,67d6591bf0402e2c,True,True
913,51,glass_harbor,Oren,offer_greeting,0.836,0.838,0.84,0.846,0.266,0.266,7ca7dd8592d1ae4d,7ca7dd8592d1ae4d,True,True
914,51,cinder_garden,Vale,ask_translation,0.846,0.856,0.84,0.858,0.158,0.158,b439c2cf7e5d591b,b439c2cf7e5d591b,True,True
915,51,lichen_bridge,Sol,repeat_local_phrase,0.686,0.688,0.78,0.786,0.376,0.376,37becbf6d5eecc79,37becbf6d5eecc79,True,True
916,51,orchid_engine,Bea,offer_trade_good,0.802,0.804,0.84,0.858,0.27,0.27,53b90addcb6bbba1,53b90addcb6bbba1,True,True
917,51,moss_ward,Fay,touch_restricted_object,0.798,0.78,0.84,0.834,0.308,0.308,67d6591bf0402e2c,67d6591bf0402e2c,True,True
918,52,cinder_garden,Juno,wait_for_resident_lead,0.816,0.818,0.858,0.864,0.248,0.248,79c5868217f9097c,79c5868217f9097c,True,True
919,52,lichen_bridge,Luma,observe_before_speaking,0.838,0.848,0.846,0.852,0.248,0.248,7818eef577506346,7818eef577506346,True,True
920,52,orchid_engine,Dax,offer_greeting,0.88,0.882,0.858,0.864,0.196,0.196,9bb1bf885aa7f560,9bb1bf885aa7f560,True,True
921,52,moss_ward,Tala,ask_translation,0.706,0.716,0.714,0.732,0.346,0.346,074b4ea1d3b47ba5,074b4ea1d3b47ba5,True,True
922,52,glass_harbor,Nia,repeat_local_phrase,0.856,0.858,0.846,0.852,0.248,0.248,9f2611f34f9bf7ba,9f2611f34f9bf7ba,True,True
923,52,cinder_garden,Pax,offer_trade_good,0.804,0.806,0.858,0.876,0.262,0.262,79c5868217f9097c,79c5868217f9097c,True,True
924,52,lichen_bridge,Rin,touch_restricted_object,0.706,0.688,0.714,0.708,0.376,0.376,7818eef577506346,7818eef577506346,True,True
925,52,orchid_engine,Eli,step_back,0.872,0.882,0.846,0.852,0.142,0.142,9bb1bf885aa7f560,9bb1bf885aa7f560,True,True
926,52,moss_ward,Ari,ask_custom_reason,0.832,0.842,0.846,0.864,0.244,0.244,074b4ea1d3b47ba5,074b4ea1d3b47ba5,True,True
927,52,glass_harbor,Oren,interrupt_protocol,0.826,0.816,0.846,0.84,0.284,0.284,9f2611f34f9bf7ba,9f2611f34f9bf7ba,True,True
928,52,cinder_garden,Vale,wait_for_resident_lead,0.866,0.868,0.858,0.864,0.148,0.148,79c5868217f9097c,79c5868217f9097c,True,True
929,52,lichen_bridge,Sol,observe_before_speaking,0.698,0.708,0.786,0.792,0.358,0.358,7818eef577506346,7818eef577506346,True,True
930,52,orchid_engine,Bea,offer_greeting,0.81,0.812,0.858,0.864,0.266,0.266,9bb1bf885aa7f560,9bb1bf885aa7f560,True,True
931,52,moss_ward,Fay,ask_translation,0.786,0.796,0.834,0.852,0.296,0.296,074b4ea1d3b47ba5,074b4ea1d3b47ba5,True,True
932,52,glass_harbor,Puck,repeat_local_phrase,0.696,0.698,0.78,0.786,0.376,0.376,9f2611f34f9bf7ba,9f2611f34f9bf7ba,True,True
933,52,cinder_garden,Wren,offer_trade_good,0.652,0.654,0.66,0.678,0.37,0.37,79c5868217f9097c,79c5868217f9097c,True,True
934,52,lichen_bridge,Kio,touch_restricted_object,0.786,0.768,0.834,0.828,0.326,0.326,7818eef577506346,7818eef577506346,True,True
935,52,orchid_engine,Cai,step_back,0.822,0.832,0.846,0.852,0.242,0.242,9bb1bf885aa7f560,9bb1bf885aa7f560,True,True
936,53,glass_harbor,Nia,observe_before_speaking,0.868,0.878,0.852,0.858,0.23,0.23,6c84e8fb260f2806,6c84e8fb260f2806,True,True
937,53,cinder_garden,Pax,offer_greeting,0.812,0.814,0.876,0.882,0.258,0.258,68788b8860f49e90,68788b8860f49e90,True,True
938,53,lichen_bridge,Rin,ask_translation,0.694,0.704,0.708,0.726,0.364,0.364,e8a22de12c35c974,e8a22de12c35c974,True,True
939,53,orchid_engine,Eli,repeat_local_phrase,0.888,0.89,0.852,0.858,0.138,0.138,21cf5a7e3ee57c9b,21cf5a7e3ee57c9b,True,True
940,53,moss_ward,Ari,offer_trade_good,0.844,0.846,0.864,0.882,0.244,0.244,09295d7fd6d73070,09295d7fd6d73070,True,True
941,53,glass_harbor,Oren,touch_restricted_object,0.804,0.786,0.84,0.834,0.322,0.322,6c84e8fb260f2806,6c84e8fb260f2806,True,True
942,53,cinder_garden,Vale,step_back,0.878,0.888,0.864,0.87,0.13,0.13,68788b8860f49e90,68788b8860f49e90,True,True
943,53,lichen_bridge,Sol,ask_custom_reason,0.71,0.72,0.792,0.81,0.35,0.35,e8a22de12c35c974,e8a22de12c35c974,True,True
944,53,orchid_engine,Bea,interrupt_protocol,0.8,0.79,0.864,0.858,0.284,0.284,21cf5a7e3ee57c9b,21cf5a7e3ee57c9b,True,True
945,53,moss_ward,Fay,wait_for_resident_lead,0.806,0.808,0.852,0.858,0.286,0.286,09295d7fd6d73070,09295d7fd6d73070,True,True
946,53,glass_harbor,Puck,observe_before_speaking,0.708,0.718,0.786,0.792,0.358,0.358,6c84e8fb260f2806,6c84e8fb260f2806,True,True
947,53,cinder_garden,Wren,offer_greeting,0.66,0.662,0.678,0.684,0.366,0.366,68788b8860f49e90,68788b8860f49e90,True,True
948,53,lichen_bridge,Kio,ask_translation,0.774,0.784,0.828,0.846,0.314,0.314,e8a22de12c35c974,e8a22de12c35c974,True,True
949,53,orchid_engine,Cai,repeat_local_phrase,0.838,0.84,0.852,0.858,0.238,0.238,21cf5a7e3ee57c9b,21cf5a7e3ee57c9b,True,True
950,53,moss_ward,Milo,offer_trade_good,0.692,0.694,0.666,0.684,0.352,0.352,09295d7fd6d73070,09295d7fd6d73070,True,True
951,53,glass_harbor,Sera,touch_restricted_object,0.896,0.878,0.846,0.84,0.234,0.234,6c84e8fb260f2806,6c84e8fb260f2806,True,True
952,53,cinder_garden,Juno,step_back,0.828,0.838,0.864,0.87,0.23,0.23,68788b8860f49e90,68788b8860f49e90,True,True
953,53,lichen_bridge,Luma,ask_custom_reason,0.85,0.86,0.852,0.87,0.24,0.24,e8a22de12c35c974,e8a22de12c35c974,True,True
954,54,moss_ward,Ari,offer_greeting,0.852,0.854,0.882,0.888,0.24,0.24,c406c6cf173eee43,c406c6cf173eee43,True,True
955,54,glass_harbor,Oren,ask_translation,0.792,0.802,0.834,0.852,0.31,0.31,c1411817c7a70e8a,c1411817c7a70e8a,True,True
956,54,cinder_garden,Vale,repeat_local_phrase,0.894,0.896,0.87,0.876,0.126,0.126,b2064680eae4f46a,b2064680eae4f46a,True,True
957,54,lichen_bridge,Sol,offer_trade_good,0.722,0.724,0.81,0.828,0.35,0.35,87e7c4fc39c5ac21,87e7c4fc39c5ac21,True,True
958,54,orchid_engine,Bea,touch_restricted_object,0.778,0.76,0.858,0.852,0.322,0.322,dbded6262a9ca798,dbded6262a9ca798,True,True
959,54,moss_ward,Fay,step_back,0.818,0.828,0.858,0.864,0.268,0.268,c406c6cf173eee43,c406c6cf173eee43,True,True
960,54,glass_harbor,Puck,ask_custom_reason,0.72,0.73,0.792,0.81,0.35,0.35,c1411817c7a70e8a,c1411817c7a70e8a,True,True
961,54,cinder_garden,Wren,interrupt_protocol,0.65,0.64,0.684,0.678,0.384,0.384,b2064680eae4f46a,b2064680eae4f46a,True,True
962,54,lichen_bridge,Kio,wait_for_resident_lead,0.794,0.796,0.846,0.852,0.304,0.304,87e7c4fc39c5ac21,87e7c4fc39c5ac21,True,True
963,54,orchid_engine,Cai,observe_before_speaking,0.85,0.86,0.858,0.864,0.22,0.22,dbded6262a9ca798,dbded6262a9ca798,True,True
964,54,moss_ward,Milo,offer_greeting,0.7,0.702,0.684,0.69,0.348,0.348,c406c6cf173eee43,c406c6cf173eee43,True,True
965,54,glass_harbor,Sera,ask_translation,0.884,0.894,0.84,0.858,0.222,0.222,c1411817c7a70e8a,c1411817c7a70e8a,True,True
966,54,cinder_garden,Juno,repeat_local_phrase,0.844,0.846,0.87,0.876,0.226,0.226,b2064680eae4f46a,b2064680eae4f46a,True,True
967,54,lichen_bridge,Luma,offer_trade_good,0.862,0.864,0.87,0.888,0.24,0.24,87e7c4fc39c5ac21,87e7c4fc39c5ac21,True,True
968,54,orchid_engine,Dax,touch_restricted_object,0.87,0.852,0.864,0.858,0.234,0.234,dbded6262a9ca798,dbded6262a9ca798,True,True
969,54,moss_ward,Tala,step_back,0.726,0.736,0.732,0.738,0.328,0.328,c406c6cf173eee43,c406c6cf173eee43,True,True
970,54,glass_harbor,Nia,ask_custom_reason,0.88,0.89,0.858,0.876,0.222,0.222,c1411817c7a70e8a,c1411817c7a70e8a,True,True
971,54,cinder_garden,Pax,interrupt_protocol,0.802,0.792,0.882,0.876,0.276,0.276,b2064680eae4f46a,b2064680eae4f46a,True,True
972,55,orchid_engine,Bea,ask_translation,0.766,0.776,0.852,0.87,0.31,0.31,4e05c96ced8e0190,4e05c96ced8e0190,True,True
973,55,moss_ward,Fay,repeat_local_phrase,0.834,0.836,0.864,0.87,0.264,0.264,b7427bdbbbb9a145,b7427bdbbbb9a145,True,True
974,55,glass_harbor,Puck,offer_trade_good,0.732,0.734,0.81,0.828,0.35,0.35,b67c0f3eccb9cb76,b67c0f3eccb9cb76,True,True
975,55,cinder_garden,Wren,touch_restricted_object,0.628,0.61,0.678,0.672,0.422,0.422,f64673bc8709798b,f64673bc8709798b,True,True
976,55,lichen_bridge,Kio,step_back,0.806,0.816,0.852,0.858,0.286,0.286,4a731e9c738c61ba,4a731e9c738c61ba,True,True
977,55,orchid_engine,Cai,ask_custom_reason,0.862,0.872,0.864,0.882,0.212,0.212,4e05c96ced8e0190,4e05c96ced8e0190,True,True
978,55,moss_ward,Milo,interrupt_protocol,0.69,0.68,0.69,0.684,0.366,0.366,b7427bdbbbb9a145,b7427bdbbbb9a145,True,True
979,55,glass_harbor,Sera,wait_for_resident_lead,0.904,0.906,0.858,0.864,0.212,0.212,b67c0f3eccb9cb76,b67c0f3eccb9cb76,True,True
980,55,cinder_garden,Juno,observe_before_speaking,0.856,0.866,0.876,0.882,0.208,0.208,f64673bc8709798b,f64673bc8709798b,True,True
981,55,lichen_bridge,Luma,offer_greeting,0.87,0.872,0.888,0.894,0.236,0.236,4a731e9c738c61ba,4a731e9c738c61ba,True,True
982,55,orchid_engine,Dax,ask_translation,0.858,0.868,0.858,0.876,0.222,0.222,4e05c96ced8e0190,4e05c96ced8e0190,True,True
983,55,moss_ward,Tala,repeat_local_phrase,0.742,0.744,0.738,0.744,0.324,0.324,b7427bdbbbb9a145,b7427bdbbbb9a145,True,True
984,55,glass_harbor,Nia,offer_trade_good,0.892,0.894,0.876,0.894,0.222,0.222,b67c0f3eccb9cb76,b67c0f3eccb9cb76,True,True
985,55,cinder_garden,Pax,touch_restricted_object,0.78,0.762,0.876,0.87,0.314,0.314,f64673bc8709798b,f64673bc8709798b,True,True
986,55,lichen_bridge,Rin,step_back,0.714,0.724,0.726,0.732,0.346,0.346,4a731e9c738c61ba,4a731e9c738c61ba,True,True
987,55,orchid_engine,Eli,ask_custom_reason,0.892,0.902,0.858,0.876,0.13,0.13,4e05c96ced8e0190,4e05c96ced8e0190,True,True
988,55,moss_ward,Ari,interrupt_protocol,0.842,0.832,0.888,0.882,0.258,0.258,b7427bdbbbb9a145,b7427bdbbbb9a145,True,True
989,55,glass_harbor,Oren,wait_for_resident_lead,0.812,0.814,0.852,0.858,0.3,0.3,b67c0f3eccb9cb76,b67c0f3eccb9cb76,True,True
990,56,lichen_bridge,Kio,repeat_local_phrase,0.822,0.824,0.858,0.864,0.282,0.282,9e7af20cdd8b3c05,9e7af20cdd8b3c05,True,True
991,56,orchid_engine,Cai,offer_trade_good,0.874,0.876,0.882,0.9,0.212,0.212,be17aec002a9e720,be17aec002a9e720,True,True
992,56,moss_ward,Milo,touch_restricted_object,0.668,0.65,0.684,0.678,0.404,0.404,ee59ccf6a3590514,ee59ccf6a3590514,True,True
993,56,glass_harbor,Sera,step_back,0.916,0.926,0.864,0.87,0.194,0.194,dcb9acf01ce10ddb,dcb9acf01ce10ddb,True,True
994,56,cinder_garden,Juno,ask_custom_reason,0.868,0.878,0.882,0.9,0.2,0.2,6a2da393fa5894d1,6a2da393fa5894d1,True,True
995,56,lichen_bridge,Luma,interrupt_protocol,0.86,0.85,0.894,0.888,0.254,0.254,9e7af20cdd8b3c05,9e7af20cdd8b3c05,True,True
996,56,orchid_engine,Dax,wait_for_resident_lead,0.878,0.88,0.876,0.882,0.212,0.212,be17aec002a9e720,be17aec002a9e720,True,True
997,56,moss_ward,Tala,observe_before_speaking,0.754,0.764,0.744,0.75,0.306,0.306,ee59ccf6a3590514,ee59ccf6a3590514,True,True
998,56,glass_harbor,Nia,offer_greeting,0.9,0.902,0.894,0.9,0.218,0.218,dcb9acf01ce10ddb,dcb9acf01ce10ddb,True,True
999,56,cinder_garden,Pax,ask_translation,0.768,0.778,0.87,0.888,0.302,0.302,6a2da393fa5894d1,6a2da393fa5894d1,True,True
1000,56,lichen_bridge,Rin,repeat_local_phrase,0.73,0.732,0.732,0.738,0.342,0.342,9e7af20cdd8b3c05,9e7af20cdd8b3c05,True,True
1001,56,orchid_engine,Eli,offer_trade_good,0.904,0.906,0.876,0.894,0.13,0.13,be17aec002a9e720,be17aec002a9e720,True,True
1002,56,moss_ward,Ari,touch_restricted_object,0.82,0.802,0.882,0.876,0.296,0.296,ee59ccf6a3590514,ee59ccf6a3590514,True,True
1003,56,glass_harbor,Oren,step_back,0.824,0.834,0.858,0.864,0.282,0.282,dcb9acf01ce10ddb,dcb9acf01ce10ddb,True,True
1004,56,cinder_garden,Vale,ask_custom_reason,0.898,0.908,0.876,0.894,0.118,0.118,6a2da393fa5894d1,6a2da393fa5894d1,True,True
1005,56,lichen_bridge,Sol,interrupt_protocol,0.712,0.702,0.828,0.822,0.368,0.368,9e7af20cdd8b3c05,9e7af20cdd8b3c05,True,True
1006,56,orchid_engine,Bea,wait_for_resident_lead,0.786,0.788,0.87,0.876,0.3,0.3,be17aec002a9e720,be17aec002a9e720,True,True
1007,56,moss_ward,Fay,observe_before_speaking,0.846,0.856,0.87,0.876,0.246,0.246,ee59ccf6a3590514,ee59ccf6a3590514,True,True
1008,57,cinder_garden,Juno,offer_trade_good,0.88,0.882,0.9,0.9,0.2,0.2,6d268816c11915a2,6d268816c11915a2,True,True
1009,57,lichen_bridge,Luma,touch_restricted_object,0.838,0.82,0.888,0.882,0.292,0.292,ec1c5b56fba3db4e,ec1c5b56fba3db4e,True,True
1010,57,orchid_engine,Dax,step_back,0.89,0.9,0.882,0.888,0.194,0.194,8d4455ea9ac7a11a,8d4455ea9ac7a11a,True,True
1011,57,moss_ward,Tala,ask_custom_reason,0.766,0.776,0.75,0.768,0.298,0.298,d5b053cdbb0916c8,d5b053cdbb0916c8,True,True
1012,57,glass_harbor,Nia,interrupt_protocol,0.89,0.88,0.9,0.894,0.236,0.236,388fc8a471375827,388fc8a471375827,True,True
1013,57,cinder_garden,Pax,wait_for_resident_lead,0.788,0.79,0.888,0.894,0.292,0.292,6d268816c11915a2,6d268816c11915a2,True,True
1014,57,lichen_bridge,Rin,observe_before_speaking,0.742,0.752,0.738,0.744,0.324,0.324,ec1c5b56fba3db4e,ec1c5b56fba3db4e,True,True
1015,57,orchid_engine,Eli,offer_greeting,0.912,0.914,0.894,0.9,0.126,0.126,8d4455ea9ac7a11a,8d4455ea9ac7a11a,True,True
1016,57,moss_ward,Ari,ask_translation,0.808,0.818,0.876,0.894,0.284,0.284,d5b053cdbb0916c8,d5b053cdbb0916c8,True,True
1017,57,glass_harbor,Oren,repeat_local_phrase,0.84,0.842,0.864,0.87,0.278,0.278,388fc8a471375827,388fc8a471375827,True,True
1018,57,cinder_garden,Vale,offer_trade_good,0.91,0.912,0.894,0.9,0.118,0.118,6d268816c11915a2,6d268816c11915a2,True,True
1019,57,lichen_bridge,Sol,touch_restricted_object,0.69,0.672,0.822,0.816,0.406,0.406,ec1c5b56fba3db4e,ec1c5b56fba3db4e,True,True
1020,57,orchid_engine,Bea,step_back,0.798,0.808,0.876,0.882,0.282,0.282,8d4455ea9ac7a11a,8d4455ea9ac7a11a,True,True
1021,57,moss_ward,Fay,ask_custom_reason,0.858,0.868,0.876,0.894,0.238,0.238,d5b053cdbb0916c8,d5b053cdbb0916c8,True,True
1022,57,glass_harbor,Puck,interrupt_protocol,0.722,0.712,0.828,0.822,0.368,0.368,388fc8a471375827,388fc8a471375827,True,True
1023,57,cinder_garden,Wren,wait_for_resident_lead,0.62,0.622,0.672,0.678,0.412,0.412,6d268816c11915a2,6d268816c11915a2,True,True
1024,57,lichen_bridge,Kio,observe_before_speaking,0.834,0.844,0.864,0.87,0.264,0.264,ec1c5b56fba3db4e,ec1c5b56fba3db4e,True,True
1025,57,orchid_engine,Cai,offer_greeting,0.882,0.884,0.9,0.9,0.208,0.208,8d4455ea9ac7a11a,8d4455ea9ac7a11a,True,True
