tick_id,day,settlement_id,resident_id,object_id,apology_action,forgiveness_state,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,forgiveness_limit_visible,repair_partial_not_magic,no_forced_forgiveness
1045,59,riverbend,Ari,cedar plank,ask_about_debt,observed,0.744,0.744,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1046,59,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1050,59,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1053,59,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.813,0.815,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1055,59,orchard,Pim,dry cord,absent,observed,0.852,0.852,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1060,59,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.951,0.953,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1063,60,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1065,60,signal,Oda,wind wrap,absent,observed,0.953,0.953,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1067,60,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1070,60,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.823,0.825,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1075,60,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1077,60,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.953,0.955,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1080,61,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1084,61,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1085,61,riverbend,Cee,binding cord,absent,observed,0.851,0.851,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1087,61,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.825,0.827,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1090,61,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.888,0.888,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1094,61,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.965,0.967,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1095,61,orchard,Ivo,seed satchel,inspect_role_board,observed,0.755,0.755,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1097,61,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.851,0.853,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1100,62,orchard,Ivo,seed satchel,ask_about_debt,observed,0.756,0.756,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1101,62,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1104,62,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.827,0.829,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1105,62,signal,Ren,oil lantern,inspect_role_board,observed,0.937,0.937,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1110,62,archive,Vell,memory tag,ask_about_debt,observed,0.778,0.778,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1111,62,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.967,0.969,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1114,62,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.853,0.855,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1115,62,roofward,Bex,shade cloth,inspect_role_board,observed,0.879,0.879,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1118,63,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1120,63,roofward,Bex,shade cloth,ask_about_debt,observed,0.879,0.879,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1121,63,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.829,0.831,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1125,63,riverbend,Ari,cedar plank,inspect_role_board,observed,0.746,0.746,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1128,63,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.975,0.977,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1130,63,repair_ring,Pax,copper wire,absent,observed,0.98,0.98,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1131,63,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.856,0.858,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1135,64,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1138,64,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.836,0.838,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1140,64,orchard,Pim,dry cord,absent,observed,0.863,0.863,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1145,64,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.977,0.979,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1148,64,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.858,0.86,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1150,64,archive,Nia,signal spool,absent,observed,0.838,0.838,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1152,65,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1155,65,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.838,0.84,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1160,65,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1162,65,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1165,65,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.86,0.862,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1169,65,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.863,0.865,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1170,66,riverbend,Cee,binding cord,absent,observed,0.862,0.862,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1172,66,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.842,0.844,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1175,66,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.909,0.909,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1179,66,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1180,66,orchard,Ivo,seed satchel,inspect_role_board,observed,0.757,0.757,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1182,66,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.862,0.864,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1185,66,signal,Ren,oil lantern,ask_about_debt,observed,0.963,0.963,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1186,66,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.865,0.867,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1189,67,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.844,0.846,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1190,67,signal,Ren,oil lantern,inspect_role_board,observed,0.963,0.963,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1195,67,archive,Vell,memory tag,ask_about_debt,observed,0.786,0.786,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1196,67,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1199,67,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.865,0.867,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1200,67,roofward,Bex,shade cloth,inspect_role_board,observed,0.904,0.904,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1203,67,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.868,0.87,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1205,67,riverbend,Ari,cedar plank,ask_about_debt,observed,0.748,0.748,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1206,68,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.854,0.856,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1210,68,riverbend,Ari,cedar plank,inspect_role_board,observed,0.748,0.748,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1213,68,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1215,68,repair_ring,Pax,copper wire,absent,observed,0.98,0.98,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1216,68,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.875,0.877,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1220,68,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.87,0.872,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1223,68,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1225,69,orchard,Pim,dry cord,absent,observed,0.872,0.872,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1230,69,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1233,69,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.877,0.879,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1235,69,archive,Nia,signal spool,absent,observed,0.856,0.856,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1237,69,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.872,0.874,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1240,69,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1245,70,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1247,70,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1250,70,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.88,0.882,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1254,70,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.874,0.876,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1255,70,repair_ring,Wren,cool cloth,inspect_role_board,observed,0.928,0.928,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1257,70,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1260,71,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.928,0.928,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1264,71,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1265,71,orchard,Ivo,seed satchel,inspect_role_board,observed,0.76,0.76,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1267,71,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.883,0.885,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1270,71,signal,Ren,oil lantern,ask_about_debt,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1271,71,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.877,0.879,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1274,71,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1275,71,archive,Vell,memory tag,inspect_role_board,observed,0.796,0.796,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1280,72,archive,Vell,memory tag,ask_about_debt,observed,0.796,0.796,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1281,72,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1284,72,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.893,0.895,0.06,0.06,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1285,72,roofward,Bex,shade cloth,inspect_role_board,observed,0.917,0.917,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1288,72,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.887,0.889,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1290,72,riverbend,Ari,cedar plank,ask_about_debt,observed,0.754,0.754,0.06,0.06,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
1291,72,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
1295,72,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
