tick_id,day,settlement_id,resident_id,partner_id,planned_social_task,dominant_need,need_interference,schedule_adjustment,trust_delta,completion_state,need_visible_to_resident,avatar_not_required,private_workspace_sealed
791,44,glass_harbor,Oren,Puck,salt washer with Puck at salt steps,wetness,0.476094,slowed pace and partner assists,0.006,assisted,True,True,True
792,45,lichen_bridge,Kio,Luma,bridge caller with Luma at rope bridge,wetness,0.307052,completed at normal pace,0.003,complete,True,True,True
793,45,orchid_engine,Cai,Dax,gear washer with Dax at orchid bay,wetness,0.484918,slowed pace and partner assists,0.006,assisted,True,True,True
794,45,moss_ward,Milo,Tala,blanket keeper with Tala at moss lane,wetness,0.394921,completed at normal pace,0.003,complete,True,True,True
795,45,glass_harbor,Sera,Nia,tea maker with Nia at steam alcove,wetness,0.489314,slowed pace and partner assists,0.006,assisted,True,True,True
796,45,cinder_garden,Juno,Pax,ember tender with Pax at cool basin,safety,0.287714,completed at normal pace,0.003,complete,True,True,True
797,45,lichen_bridge,Luma,Rin,rope weaver with Rin at rope bridge,wetness,0.489669,slowed pace and partner assists,0.006,assisted,True,True,True
798,45,orchid_engine,Dax,Eli,orchid keeper with Eli at orchid bay,wetness,0.393985,completed at normal pace,0.003,complete,True,True,True
799,45,moss_ward,Tala,Ari,water carrier with Ari at moss lane,wetness,0.470629,slowed pace and partner assists,0.006,assisted,True,True,True
800,45,glass_harbor,Nia,Oren,net mender with Oren at steam alcove,wetness,0.310454,completed at normal pace,0.003,complete,True,True,True
801,45,cinder_garden,Pax,Vale,seed sorter with Vale at cool basin,hunger,0.440774,slowed pace and partner assists,0.006,assisted,True,True,True
802,45,lichen_bridge,Rin,Sol,signal keeper with Sol at rope bridge,wetness,0.407383,completed at normal pace,0.003,complete,True,True,True
803,45,orchid_engine,Eli,Bea,meal runner with Bea at orchid bay,wetness,0.484483,slowed pace and partner assists,0.006,assisted,True,True,True
804,45,moss_ward,Ari,Fay,cook with Fay at moss lane,wetness,0.297106,completed at normal pace,0.003,complete,True,True,True
805,45,glass_harbor,Oren,Puck,salt washer with Puck at steam alcove,wetness,0.488436,slowed pace and partner assists,0.006,assisted,True,True,True
806,45,cinder_garden,Vale,Wren,ash sweeper with Wren at cool basin,fatigue,0.288569,completed at normal pace,0.003,complete,True,True,True
807,45,lichen_bridge,Sol,Kio,meal marker with Kio at rope bridge,wetness,0.497358,slowed pace and partner assists,0.006,assisted,True,True,True
808,45,orchid_engine,Bea,Cai,valve listener with Cai at orchid bay,wetness,0.2964,completed at normal pace,0.003,complete,True,True,True
809,45,moss_ward,Fay,Milo,path watcher with Milo at moss lane,wetness,0.486618,slowed pace and partner assists,0.006,assisted,True,True,True
810,46,cinder_garden,Juno,Pax,ember tender with Pax at seed shelf,thirst,0.290516,completed at normal pace,0.003,complete,True,True,True
811,46,lichen_bridge,Luma,Rin,rope weaver with Rin at meal room,wetness,0.48609,slowed pace and partner assists,0.006,assisted,True,True,True
812,46,orchid_engine,Dax,Eli,orchid keeper with Eli at meal shelf,wetness,0.417099,completed at normal pace,0.003,complete,True,True,True
813,46,moss_ward,Tala,Ari,water carrier with Ari at tool nook,wetness,0.48503,slowed pace and partner assists,0.006,assisted,True,True,True
814,46,glass_harbor,Nia,Oren,net mender with Oren at lamp pier,wetness,0.325266,completed at normal pace,0.003,complete,True,True,True
815,46,cinder_garden,Pax,Vale,seed sorter with Vale at seed shelf,hunger,0.445628,slowed pace and partner assists,0.006,assisted,True,True,True
816,46,lichen_bridge,Rin,Sol,signal keeper with Sol at meal room,wetness,0.414174,completed at normal pace,0.003,complete,True,True,True
817,46,orchid_engine,Eli,Bea,meal runner with Bea at meal shelf,wetness,0.49925,slowed pace and partner assists,0.006,assisted,True,True,True
818,46,moss_ward,Ari,Fay,cook with Fay at tool nook,wetness,0.306853,completed at normal pace,0.003,complete,True,True,True
819,46,glass_harbor,Oren,Puck,salt washer with Puck at lamp pier,wetness,0.484497,slowed pace and partner assists,0.006,assisted,True,True,True
820,46,cinder_garden,Vale,Wren,ash sweeper with Wren at seed shelf,fatigue,0.292161,completed at normal pace,0.003,complete,True,True,True
821,46,lichen_bridge,Sol,Kio,meal marker with Kio at meal room,wetness,0.493536,slowed pace and partner assists,0.006,assisted,True,True,True
822,46,orchid_engine,Bea,Cai,valve listener with Cai at meal shelf,wetness,0.310308,completed at normal pace,0.003,complete,True,True,True
823,46,moss_ward,Fay,Milo,path watcher with Milo at tool nook,wetness,0.491424,slowed pace and partner assists,0.006,assisted,True,True,True
824,46,glass_harbor,Puck,Sera,lamp guard with Sera at lamp pier,wetness,0.423635,slowed pace and partner assists,0.006,assisted,True,True,True
825,46,cinder_garden,Wren,Juno,shade caller with Juno at seed shelf,safety,0.40237,completed at normal pace,0.003,complete,True,True,True
826,46,lichen_bridge,Kio,Luma,bridge caller with Luma at meal room,wetness,0.305464,completed at normal pace,0.003,complete,True,True,True
827,46,orchid_engine,Cai,Dax,gear washer with Dax at meal shelf,wetness,0.506356,slowed pace and partner assists,0.006,assisted,True,True,True
828,47,glass_harbor,Nia,Oren,net mender with Oren at net room,wetness,0.320118,completed at normal pace,0.003,complete,True,True,True
829,47,cinder_garden,Pax,Vale,seed sorter with Vale at shade tent,hunger,0.450121,slowed pace and partner assists,0.006,assisted,True,True,True
830,47,lichen_bridge,Rin,Sol,signal keeper with Sol at rest alcove,wetness,0.410947,completed at normal pace,0.003,complete,True,True,True
831,47,orchid_engine,Eli,Bea,meal runner with Bea at engine ring,wetness,0.498756,slowed pace and partner assists,0.006,assisted,True,True,True
832,47,moss_ward,Ari,Fay,cook with Fay at rain gate,wetness,0.303793,completed at normal pace,0.003,complete,True,True,True
833,47,glass_harbor,Oren,Puck,salt washer with Puck at net room,wetness,0.482799,slowed pace and partner assists,0.006,assisted,True,True,True
834,47,cinder_garden,Vale,Wren,ash sweeper with Wren at shade tent,fatigue,0.297546,completed at normal pace,0.003,complete,True,True,True
835,47,lichen_bridge,Sol,Kio,meal marker with Kio at rest alcove,wetness,0.476358,slowed pace and partner assists,0.006,assisted,True,True,True
836,47,orchid_engine,Bea,Cai,valve listener with Cai at engine ring,wetness,0.308692,completed at normal pace,0.003,complete,True,True,True
837,47,moss_ward,Fay,Milo,path watcher with Milo at rain gate,wetness,0.493085,slowed pace and partner assists,0.006,assisted,True,True,True
838,47,glass_harbor,Puck,Sera,lamp guard with Sera at net room,wetness,0.427066,slowed pace and partner assists,0.006,assisted,True,True,True
839,47,cinder_garden,Wren,Juno,shade caller with Juno at shade tent,safety,0.409686,completed at normal pace,0.003,complete,True,True,True
840,47,lichen_bridge,Kio,Luma,bridge caller with Luma at rest alcove,wetness,0.295458,completed at normal pace,0.003,complete,True,True,True
841,47,orchid_engine,Cai,Dax,gear washer with Dax at engine ring,wetness,0.513325,slowed pace and partner assists,0.006,assisted,True,True,True
842,47,moss_ward,Milo,Tala,blanket keeper with Tala at rain gate,wetness,0.404912,completed at normal pace,0.003,complete,True,True,True
843,47,glass_harbor,Sera,Nia,tea maker with Nia at net room,wetness,0.484715,slowed pace and partner assists,0.006,assisted,True,True,True
844,47,cinder_garden,Juno,Pax,ember tender with Pax at shade tent,thirst,0.2866,completed at normal pace,0.003,complete,True,True,True
845,47,lichen_bridge,Luma,Rin,rope weaver with Rin at rest alcove,wetness,0.497572,slowed pace and partner assists,0.006,assisted,True,True,True
846,48,moss_ward,Ari,Fay,cook with Fay at dry loft,wetness,0.304676,completed at normal pace,0.003,complete,True,True,True
847,48,glass_harbor,Oren,Puck,salt washer with Puck at quiet bunk,wetness,0.48622,slowed pace and partner assists,0.006,assisted,True,True,True
848,48,cinder_garden,Vale,Wren,ash sweeper with Wren at ember bed,thirst,0.303657,completed at normal pace,0.003,complete,True,True,True
849,48,lichen_bridge,Sol,Kio,meal marker with Kio at signal post,wetness,0.477847,slowed pace and partner assists,0.006,assisted,True,True,True
850,48,orchid_engine,Bea,Cai,valve listener with Cai at gear wash,wetness,0.323194,completed at normal pace,0.003,complete,True,True,True
851,48,moss_ward,Fay,Milo,path watcher with Milo at dry loft,wetness,0.487339,slowed pace and partner assists,0.006,assisted,True,True,True
852,48,glass_harbor,Puck,Sera,lamp guard with Sera at quiet bunk,wetness,0.433841,slowed pace and partner assists,0.006,assisted,True,True,True
853,48,cinder_garden,Wren,Juno,shade caller with Juno at ember bed,safety,0.409909,completed at normal pace,0.003,complete,True,True,True
854,48,lichen_bridge,Kio,Luma,bridge caller with Luma at signal post,wetness,0.29553,completed at normal pace,0.003,complete,True,True,True
855,48,orchid_engine,Cai,Dax,gear washer with Dax at gear wash,wetness,0.506021,slowed pace and partner assists,0.006,assisted,True,True,True
856,48,moss_ward,Milo,Tala,blanket keeper with Tala at dry loft,wetness,0.396679,completed at normal pace,0.003,complete,True,True,True
857,48,glass_harbor,Sera,Nia,tea maker with Nia at quiet bunk,wetness,0.473836,slowed pace and partner assists,0.006,assisted,True,True,True
858,48,cinder_garden,Juno,Pax,ember tender with Pax at ember bed,thirst,0.287384,completed at normal pace,0.003,complete,True,True,True
859,48,lichen_bridge,Luma,Rin,rope weaver with Rin at signal post,wetness,0.48431,slowed pace and partner assists,0.006,assisted,True,True,True
860,48,orchid_engine,Dax,Eli,orchid keeper with Eli at gear wash,wetness,0.424066,slowed pace and partner assists,0.006,assisted,True,True,True
861,48,moss_ward,Tala,Ari,water carrier with Ari at dry loft,wetness,0.488183,slowed pace and partner assists,0.006,assisted,True,True,True
862,48,glass_harbor,Nia,Oren,net mender with Oren at quiet bunk,wetness,0.31685,completed at normal pace,0.003,complete,True,True,True
863,48,cinder_garden,Pax,Vale,seed sorter with Vale at ember bed,hunger,0.454975,slowed pace and partner assists,0.006,assisted,True,True,True
864,49,orchid_engine,Bea,Cai,valve listener with Cai at sleep cot,wetness,0.313158,completed at normal pace,0.003,complete,True,True,True
865,49,moss_ward,Fay,Milo,path watcher with Milo at warm hearth,wetness,0.498081,slowed pace and partner assists,0.006,assisted,True,True,True
866,49,glass_harbor,Puck,Sera,lamp guard with Sera at salt steps,wetness,0.415232,completed at normal pace,0.003,complete,True,True,True
867,49,cinder_garden,Wren,Juno,shade caller with Juno at ash path,safety,0.417879,completed at normal pace,0.003,complete,True,True,True
868,49,lichen_bridge,Kio,Luma,bridge caller with Luma at lichen wall,wetness,0.313982,completed at normal pace,0.003,complete,True,True,True
869,49,orchid_engine,Cai,Dax,gear washer with Dax at sleep cot,wetness,0.489234,slowed pace and partner assists,0.006,assisted,True,True,True
870,49,moss_ward,Milo,Tala,blanket keeper with Tala at warm hearth,wetness,0.409182,completed at normal pace,0.003,complete,True,True,True
871,49,glass_harbor,Sera,Nia,tea maker with Nia at salt steps,wetness,0.485773,slowed pace and partner assists,0.006,assisted,True,True,True
872,49,cinder_garden,Juno,Pax,ember tender with Pax at ash path,thirst,0.292824,completed at normal pace,0.003,complete,True,True,True
873,49,lichen_bridge,Luma,Rin,rope weaver with Rin at lichen wall,wetness,0.487091,slowed pace and partner assists,0.006,assisted,True,True,True
874,49,orchid_engine,Dax,Eli,orchid keeper with Eli at sleep cot,wetness,0.414126,completed at normal pace,0.003,complete,True,True,True
875,49,moss_ward,Tala,Ari,water carrier with Ari at warm hearth,wetness,0.487704,slowed pace and partner assists,0.006,assisted,True,True,True
876,49,glass_harbor,Nia,Oren,net mender with Oren at salt steps,wetness,0.317586,completed at normal pace,0.003,complete,True,True,True
877,49,cinder_garden,Pax,Vale,seed sorter with Vale at ash path,hunger,0.461354,slowed pace and partner assists,0.006,assisted,True,True,True
878,49,lichen_bridge,Rin,Sol,signal keeper with Sol at lichen wall,wetness,0.409258,completed at normal pace,0.003,complete,True,True,True
879,49,orchid_engine,Eli,Bea,meal runner with Bea at sleep cot,wetness,0.480869,slowed pace and partner assists,0.006,assisted,True,True,True
880,49,moss_ward,Ari,Fay,cook with Fay at warm hearth,wetness,0.307008,completed at normal pace,0.003,complete,True,True,True
881,49,glass_harbor,Oren,Puck,salt washer with Puck at salt steps,wetness,0.485922,slowed pace and partner assists,0.006,assisted,True,True,True
882,50,lichen_bridge,Kio,Luma,bridge caller with Luma at rope bridge,wetness,0.32,completed at normal pace,0.003,complete,True,True,True
883,50,orchid_engine,Cai,Dax,gear washer with Dax at orchid bay,hunger,0.485692,slowed pace and partner assists,0.006,assisted,True,True,True
884,50,moss_ward,Milo,Tala,blanket keeper with Tala at moss lane,wetness,0.403478,completed at normal pace,0.003,complete,True,True,True
885,50,glass_harbor,Sera,Nia,tea maker with Nia at steam alcove,wetness,0.487563,slowed pace and partner assists,0.006,assisted,True,True,True
886,50,cinder_garden,Juno,Pax,ember tender with Pax at cool basin,thirst,0.29653,completed at normal pace,0.003,complete,True,True,True
887,50,lichen_bridge,Luma,Rin,rope weaver with Rin at rope bridge,wetness,0.482193,slowed pace and partner assists,0.006,assisted,True,True,True
888,50,orchid_engine,Dax,Eli,orchid keeper with Eli at orchid bay,wetness,0.414156,completed at normal pace,0.003,complete,True,True,True
889,50,moss_ward,Tala,Ari,water carrier with Ari at moss lane,wetness,0.476966,slowed pace and partner assists,0.006,assisted,True,True,True
890,50,glass_harbor,Nia,Oren,net mender with Oren at steam alcove,wetness,0.328966,completed at normal pace,0.003,complete,True,True,True
891,50,cinder_garden,Pax,Vale,seed sorter with Vale at cool basin,hunger,0.464392,slowed pace and partner assists,0.006,assisted,True,True,True
892,50,lichen_bridge,Rin,Sol,signal keeper with Sol at rope bridge,wetness,0.41641,completed at normal pace,0.003,complete,True,True,True
893,50,orchid_engine,Eli,Bea,meal runner with Bea at orchid bay,wetness,0.470358,slowed pace and partner assists,0.006,assisted,True,True,True
894,50,moss_ward,Ari,Fay,cook with Fay at moss lane,wetness,0.303632,completed at normal pace,0.003,complete,True,True,True
895,50,glass_harbor,Oren,Puck,salt washer with Puck at steam alcove,wetness,0.488668,slowed pace and partner assists,0.006,assisted,True,True,True
896,50,cinder_garden,Vale,Wren,ash sweeper with Wren at cool basin,thirst,0.299941,completed at normal pace,0.003,complete,True,True,True
897,50,lichen_bridge,Sol,Kio,meal marker with Kio at rope bridge,wetness,0.49036,slowed pace and partner assists,0.006,assisted,True,True,True
898,50,orchid_engine,Bea,Cai,valve listener with Cai at orchid bay,wetness,0.301738,completed at normal pace,0.003,complete,True,True,True
899,50,moss_ward,Fay,Milo,path watcher with Milo at moss lane,wetness,0.488358,slowed pace and partner assists,0.006,assisted,True,True,True
