tick_id,day,week,settlement_id,resident_id,circadian_hour,sleep_state,sleep_quality,fatigue_before,fatigue_after,rest_debt_before,rest_debt_after,dream_workspace_private,visible_sleep_marker,frequency_hz,flower_phase,bounded_cycle
1204,76,11,moss_ward,Ari,6.0,awake,0.0,0.29762,0.31562,0.01,0.02,True,upright work rhythm,6.172404,0.333933,True
1205,76,11,glass_harbor,Oren,7.5,awake,0.0,0.298317,0.322317,0.01,0.02,True,upright work rhythm,7.37515,0.350442,True
1206,76,11,cinder_garden,Vale,9.0,awake,0.0,0.387421,0.405421,0.01,0.02,True,upright work rhythm,10.029223,0.38115,True
1207,76,11,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.61022,0.372958,True
1208,76,11,orchid_engine,Bea,12.0,awake,0.0,0.296374,0.314374,0.0,0.01,True,upright work rhythm,11.111893,0.401367,True
1209,76,11,moss_ward,Fay,13.5,awake,0.0,0.297165,0.315165,0.0,0.01,True,upright work rhythm,6.522218,0.359975,True
1210,76,11,glass_harbor,Puck,15.0,awake,0.0,0.296598,0.320598,0.0,0.01,True,upright work rhythm,7.724445,0.376483,True
1211,76,11,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.22038,0.407192,True
1212,76,11,lichen_bridge,Kio,18.0,awake,0.0,0.388501,0.412501,0.02,0.03,True,upright work rhythm,9.112125,0.399,True
1213,76,11,orchid_engine,Cai,19.5,awake,0.0,0.209861,0.227861,0.02,0.03,True,upright work rhythm,11.426423,0.427408,True
1214,76,11,moss_ward,Milo,21.0,awake,0.0,0.209469,0.227469,0.02,0.03,True,upright work rhythm,6.836262,0.386017,True
1215,76,11,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.943,0.402525,True
1216,77,11,lichen_bridge,Kio,0.0,asleep,0.80752,0.412501,0.355974,0.03,0.0,True,"curled posture, low breath rhythm",8.248949,0.419833,True
1217,77,11,orchid_engine,Cai,1.5,asleep,0.80752,0.227861,0.171335,0.03,0.0,True,"curled posture, low breath rhythm",10.563247,0.448242,True
1218,77,11,moss_ward,Milo,3.0,asleep,0.80752,0.227469,0.170943,0.03,0.0,True,"curled posture, low breath rhythm",5.973087,0.40685,True
1219,77,11,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.103,0.423358,True
1220,77,11,cinder_garden,Juno,6.0,awake,0.0,0.297421,0.321421,0.01,0.02,True,upright work rhythm,9.854783,0.454067,True
1221,77,11,lichen_bridge,Luma,7.5,awake,0.0,0.29846,0.31646,0.01,0.02,True,upright work rhythm,8.582749,0.445875,True
1222,77,11,orchid_engine,Dax,9.0,awake,0.0,0.20762,0.22562,0.01,0.02,True,upright work rhythm,10.935504,0.474283,True
1223,77,11,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.26776,0.432892,True
1224,77,11,glass_harbor,Nia,12.0,awake,0.0,0.15442,0.17242,0.0,0.01,True,upright work rhythm,7.523692,0.4494,True
1225,77,11,cinder_garden,Pax,13.5,awake,0.0,0.335173,0.359173,0.0,0.01,True,upright work rhythm,10.220261,0.480108,True
1226,77,11,lichen_bridge,Rin,15.0,awake,0.0,0.243759,0.261759,0.0,0.01,True,upright work rhythm,8.910321,0.471917,True
1227,77,11,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.20038,0.500325,True
1228,77,11,moss_ward,Ari,18.0,awake,0.0,0.31562,0.33362,0.02,0.03,True,upright work rhythm,6.739784,0.458933,True
1229,77,11,glass_harbor,Oren,19.5,awake,0.0,0.322317,0.340317,0.02,0.03,True,upright work rhythm,7.94253,0.475442,True
1230,77,11,cinder_garden,Vale,21.0,awake,0.0,0.405421,0.429421,0.02,0.03,True,upright work rhythm,10.599063,0.50615,True
1231,77,11,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.153,0.497958,True
1232,78,12,moss_ward,Ari,0.0,asleep,0.80752,0.33362,0.277094,0.03,0.0,True,"curled posture, low breath rhythm",5.889608,0.480767,True
1233,78,12,glass_harbor,Oren,1.5,asleep,0.80752,0.340317,0.283791,0.03,0.0,True,"curled posture, low breath rhythm",7.092354,0.497275,True
1234,78,12,cinder_garden,Vale,3.0,asleep,0.80752,0.429421,0.372895,0.03,0.0,True,"curled posture, low breath rhythm",9.748887,0.527983,True
1235,78,12,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.326,0.519792,True
1236,78,12,orchid_engine,Bea,6.0,awake,0.0,0.314374,0.332374,0.01,0.02,True,upright work rhythm,10.852273,0.5482,True
1237,78,12,moss_ward,Fay,7.5,awake,0.0,0.315165,0.333165,0.01,0.02,True,upright work rhythm,6.262598,0.506808,True
1238,78,12,glass_harbor,Puck,9.0,awake,0.0,0.320598,0.338598,0.01,0.02,True,upright work rhythm,7.464825,0.523317,True
1239,78,12,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,9.96076,0.554025,True
1240,78,12,lichen_bridge,Kio,12.0,awake,0.0,0.355974,0.373974,0.0,0.01,True,upright work rhythm,8.829329,0.545833,True
1241,78,12,orchid_engine,Cai,13.5,awake,0.0,0.171335,0.189335,0.0,0.01,True,upright work rhythm,11.143627,0.574242,True
1242,78,12,moss_ward,Milo,15.0,awake,0.0,0.170943,0.188943,0.0,0.01,True,upright work rhythm,6.553467,0.53285,True
1243,78,12,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.68338,0.549358,True
1244,78,12,cinder_garden,Juno,18.0,awake,0.0,0.321421,0.339421,0.02,0.03,True,upright work rhythm,10.435163,0.580067,True
1245,78,12,lichen_bridge,Luma,19.5,awake,0.0,0.31646,0.33446,0.02,0.03,True,upright work rhythm,9.163129,0.571875,True
1246,78,12,orchid_engine,Dax,21.0,awake,0.0,0.22562,0.24362,0.02,0.03,True,upright work rhythm,11.515884,0.600283,True
1247,78,12,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",6.826,0.558892,True
1248,79,12,cinder_garden,Juno,0.0,asleep,0.80752,0.339421,0.282895,0.03,0.0,True,"curled posture, low breath rhythm",9.571987,0.6009,True
1249,79,12,lichen_bridge,Luma,1.5,asleep,0.80752,0.33446,0.277934,0.03,0.0,True,"curled posture, low breath rhythm",8.299953,0.592708,True
1250,79,12,orchid_engine,Dax,3.0,asleep,0.80752,0.24362,0.187094,0.03,0.0,True,"curled posture, low breath rhythm",10.652708,0.621117,True
1251,79,12,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",5.986,0.579725,True
1252,79,12,glass_harbor,Nia,6.0,awake,0.0,0.17242,0.19042,0.01,0.02,True,upright work rhythm,7.264072,0.596233,True
1253,79,12,cinder_garden,Pax,7.5,awake,0.0,0.359173,0.383173,0.01,0.02,True,upright work rhythm,9.963101,0.626942,True
1254,79,12,lichen_bridge,Rin,9.0,awake,0.0,0.261759,0.279759,0.01,0.02,True,upright work rhythm,8.650701,0.61875,True
1255,79,12,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,10.94322,0.647158,True
1256,79,12,moss_ward,Ari,12.0,awake,0.0,0.277094,0.301094,0.0,0.01,True,upright work rhythm,6.459448,0.605767,True
1257,79,12,glass_harbor,Oren,13.5,awake,0.0,0.283791,0.301791,0.0,0.01,True,upright work rhythm,7.659734,0.622275,True
1258,79,12,cinder_garden,Vale,15.0,awake,0.0,0.372895,0.396895,0.0,0.01,True,upright work rhythm,10.318727,0.652983,True
1259,79,12,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,8.89338,0.644792,True
1260,79,12,orchid_engine,Bea,18.0,awake,0.0,0.332374,0.356374,0.02,0.03,True,upright work rhythm,11.422113,0.6732,True
1261,79,12,moss_ward,Fay,19.5,awake,0.0,0.333165,0.357165,0.02,0.03,True,upright work rhythm,6.832438,0.631808,True
1262,79,12,glass_harbor,Puck,21.0,awake,0.0,0.338598,0.356598,0.02,0.03,True,upright work rhythm,8.032205,0.648317,True
1263,79,12,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.506,0.679025,True
1264,80,12,orchid_engine,Bea,0.0,asleep,0.80752,0.356374,0.299848,0.03,0.0,True,"curled posture, low breath rhythm",10.558938,0.694033,True
1265,80,12,moss_ward,Fay,1.5,asleep,0.80752,0.357165,0.300639,0.03,0.0,True,"curled posture, low breath rhythm",5.969262,0.652642,True
1266,80,12,glass_harbor,Puck,3.0,asleep,0.80752,0.356598,0.300072,0.03,0.0,True,"curled posture, low breath rhythm",7.169029,0.66915,True
1267,80,12,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.666,0.699858,True
1268,80,12,lichen_bridge,Kio,6.0,awake,0.0,0.373974,0.397974,0.01,0.02,True,upright work rhythm,8.559169,0.691667,True
1269,80,12,orchid_engine,Cai,7.5,awake,0.0,0.189335,0.207335,0.01,0.02,True,upright work rhythm,10.871007,0.720075,True
1270,80,12,moss_ward,Milo,9.0,awake,0.0,0.188943,0.206943,0.01,0.02,True,upright work rhythm,6.280847,0.678683,True
1271,80,12,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.41076,0.695192,True
1272,80,12,cinder_garden,Juno,12.0,awake,0.0,0.282895,0.300895,0.0,0.01,True,upright work rhythm,10.139367,0.7259,True
1273,80,12,lichen_bridge,Luma,13.5,awake,0.0,0.277934,0.301934,0.0,0.01,True,upright work rhythm,8.869793,0.717708,True
1274,80,12,orchid_engine,Dax,15.0,awake,0.0,0.187094,0.205094,0.0,0.01,True,upright work rhythm,11.220088,0.746117,True
1275,80,12,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.55338,0.704725,True
1276,80,12,glass_harbor,Nia,18.0,awake,0.0,0.19042,0.20842,0.02,0.03,True,upright work rhythm,7.831452,0.721233,True
1277,80,12,cinder_garden,Pax,19.5,awake,0.0,0.383173,0.401173,0.02,0.03,True,upright work rhythm,10.530481,0.751942,True
1278,80,12,lichen_bridge,Rin,21.0,awake,0.0,0.279759,0.303759,0.02,0.03,True,upright work rhythm,9.220541,0.74375,True
1279,80,12,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.486,0.772158,True
1280,81,12,glass_harbor,Nia,0.0,asleep,0.80752,0.20842,0.151894,0.03,0.0,True,"curled posture, low breath rhythm",6.968276,0.742067,True
1281,81,12,cinder_garden,Pax,1.5,asleep,0.80752,0.401173,0.344647,0.03,0.0,True,"curled posture, low breath rhythm",9.667305,0.772775,True
1282,81,12,lichen_bridge,Rin,3.0,asleep,0.80752,0.303759,0.247233,0.03,0.0,True,"curled posture, low breath rhythm",8.357365,0.764583,True
1283,81,12,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.646,0.792992,True
1284,81,12,moss_ward,Ari,6.0,awake,0.0,0.301094,0.319094,0.01,0.02,True,upright work rhythm,6.186828,0.7516,True
1285,81,12,glass_harbor,Oren,7.5,awake,0.0,0.301791,0.325791,0.01,0.02,True,upright work rhythm,7.389574,0.768108,True
1286,81,12,cinder_garden,Vale,9.0,awake,0.0,0.396895,0.414895,0.01,0.02,True,upright work rhythm,10.046107,0.798817,True
1287,81,12,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.62322,0.790625,True
1288,81,12,orchid_engine,Bea,12.0,awake,0.0,0.299848,0.317848,0.0,0.01,True,upright work rhythm,11.126318,0.819033,True
1289,81,12,moss_ward,Fay,13.5,awake,0.0,0.300639,0.318639,0.0,0.01,True,upright work rhythm,6.536642,0.777642,True
1290,81,12,glass_harbor,Puck,15.0,awake,0.0,0.300072,0.324072,0.0,0.01,True,upright work rhythm,7.738869,0.79415,True
1291,81,12,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.23338,0.824858,True
1292,81,12,lichen_bridge,Kio,18.0,awake,0.0,0.397974,0.421974,0.02,0.03,True,upright work rhythm,9.129009,0.816667,True
1293,81,12,orchid_engine,Cai,19.5,awake,0.0,0.207335,0.225335,0.02,0.03,True,upright work rhythm,11.438387,0.845075,True
1294,81,12,moss_ward,Milo,21.0,awake,0.0,0.206943,0.224943,0.02,0.03,True,upright work rhythm,6.848227,0.803683,True
1295,81,12,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.956,0.820192,True
1296,82,12,lichen_bridge,Kio,0.0,asleep,0.80752,0.421974,0.365448,0.03,0.0,True,"curled posture, low breath rhythm",8.265834,0.8375,True
1297,82,12,orchid_engine,Cai,1.5,asleep,0.80752,0.225335,0.168809,0.03,0.0,True,"curled posture, low breath rhythm",10.575212,0.865908,True
1298,82,12,moss_ward,Milo,3.0,asleep,0.80752,0.224943,0.168417,0.03,0.0,True,"curled posture, low breath rhythm",5.985051,0.824517,True
1299,82,12,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.116,0.841025,True
1300,82,12,cinder_garden,Juno,6.0,awake,0.0,0.300895,0.324895,0.01,0.02,True,upright work rhythm,9.869207,0.871733,True
1301,82,12,lichen_bridge,Luma,7.5,awake,0.0,0.301934,0.319934,0.01,0.02,True,upright work rhythm,8.597173,0.863542,True
1302,82,12,orchid_engine,Dax,9.0,awake,0.0,0.205094,0.223094,0.01,0.02,True,upright work rhythm,10.947468,0.89195,True
1303,82,12,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.28076,0.850558,True
1304,82,12,glass_harbor,Nia,12.0,awake,0.0,0.151894,0.169894,0.0,0.01,True,upright work rhythm,7.535656,0.867067,True
1305,82,12,cinder_garden,Pax,13.5,awake,0.0,0.344647,0.368647,0.0,0.01,True,upright work rhythm,10.237145,0.897775,True
1306,82,12,lichen_bridge,Rin,15.0,awake,0.0,0.247233,0.265233,0.0,0.01,True,upright work rhythm,8.924745,0.889583,True
1307,82,12,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.21338,0.917992,True
1308,82,12,moss_ward,Ari,18.0,awake,0.0,0.319094,0.337094,0.02,0.03,True,upright work rhythm,6.754208,0.8766,True
1309,82,12,glass_harbor,Oren,19.5,awake,0.0,0.325791,0.343791,0.02,0.03,True,upright work rhythm,7.956954,0.893108,True
1310,82,12,cinder_garden,Vale,21.0,awake,0.0,0.414895,0.438895,0.02,0.03,True,upright work rhythm,10.615947,0.923817,True
1311,82,12,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.166,0.915625,True
1312,83,12,moss_ward,Ari,0.0,asleep,0.80752,0.337094,0.280567,0.03,0.0,True,"curled posture, low breath rhythm",5.891033,0.897433,True
1313,83,12,glass_harbor,Oren,1.5,asleep,0.80752,0.343791,0.287264,0.03,0.0,True,"curled posture, low breath rhythm",7.093778,0.913942,True
1314,83,12,cinder_garden,Vale,3.0,asleep,0.80752,0.438895,0.382368,0.03,0.0,True,"curled posture, low breath rhythm",9.752771,0.94465,True
1315,83,12,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.326,0.936458,True
1316,83,12,orchid_engine,Bea,6.0,awake,0.0,0.317848,0.335848,0.01,0.02,True,upright work rhythm,10.853698,0.964867,True
1317,83,12,moss_ward,Fay,7.5,awake,0.0,0.318639,0.336639,0.01,0.02,True,upright work rhythm,6.264022,0.923475,True
1318,83,12,glass_harbor,Puck,9.0,awake,0.0,0.324072,0.342072,0.01,0.02,True,upright work rhythm,7.466249,0.939983,True
1319,83,12,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,9.96076,0.970692,True
1320,83,12,lichen_bridge,Kio,12.0,awake,0.0,0.365448,0.383448,0.0,0.01,True,upright work rhythm,8.833214,0.9625,True
1321,83,12,orchid_engine,Cai,13.5,awake,0.0,0.168809,0.186809,0.0,0.01,True,upright work rhythm,11.142592,0.990908,True
1322,83,12,moss_ward,Milo,15.0,awake,0.0,0.168417,0.186417,0.0,0.01,True,upright work rhythm,6.552431,0.949517,True
1323,83,12,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.68338,0.966025,True
1324,83,12,cinder_garden,Juno,18.0,awake,0.0,0.324895,0.342895,0.02,0.03,True,upright work rhythm,10.436587,0.996733,True
1325,83,12,lichen_bridge,Luma,19.5,awake,0.0,0.319934,0.337934,0.02,0.03,True,upright work rhythm,9.164553,0.988542,True
1326,83,12,orchid_engine,Dax,21.0,awake,0.0,0.223094,0.241094,0.02,0.03,True,upright work rhythm,11.514848,0.01695,True
1327,83,12,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",6.826,0.975558,True
1328,84,12,cinder_garden,Juno,0.0,asleep,0.80752,0.342895,0.286368,0.03,0.0,True,"curled posture, low breath rhythm",9.573411,0.017567,True
1329,84,12,lichen_bridge,Luma,1.5,asleep,0.80752,0.337934,0.281407,0.03,0.0,True,"curled posture, low breath rhythm",8.301377,0.009375,True
1330,84,12,orchid_engine,Dax,3.0,asleep,0.80752,0.241094,0.184567,0.03,0.0,True,"curled posture, low breath rhythm",10.651673,0.037783,True
1331,84,12,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",5.986,0.996392,True
1332,84,12,glass_harbor,Nia,6.0,awake,0.0,0.169894,0.187894,0.01,0.02,True,upright work rhythm,7.263036,0.0129,True
1333,84,12,cinder_garden,Pax,7.5,awake,0.0,0.368647,0.392647,0.01,0.02,True,upright work rhythm,9.966985,0.043608,True
1334,84,12,lichen_bridge,Rin,9.0,awake,0.0,0.265233,0.283233,0.01,0.02,True,upright work rhythm,8.652125,0.035417,True
1335,84,12,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,10.94322,0.063825,True
1336,84,12,moss_ward,Ari,12.0,awake,0.0,0.280567,0.304567,0.0,0.01,True,upright work rhythm,6.460873,0.022433,True
1337,84,12,glass_harbor,Oren,13.5,awake,0.0,0.287264,0.305264,0.0,0.01,True,upright work rhythm,7.661158,0.038942,True
1338,84,12,cinder_garden,Vale,15.0,awake,0.0,0.382368,0.406368,0.0,0.01,True,upright work rhythm,10.322611,0.06965,True
1339,84,12,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,8.89338,0.061458,True
1340,84,12,orchid_engine,Bea,18.0,awake,0.0,0.335848,0.359848,0.02,0.03,True,upright work rhythm,11.423538,0.089867,True
1341,84,12,moss_ward,Fay,19.5,awake,0.0,0.336639,0.360639,0.02,0.03,True,upright work rhythm,6.833862,0.048475,True
1342,84,12,glass_harbor,Puck,21.0,awake,0.0,0.342072,0.360072,0.02,0.03,True,upright work rhythm,8.033629,0.064983,True
1343,84,12,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.506,0.095692,True
1344,85,13,orchid_engine,Bea,0.0,asleep,0.80752,0.359848,0.303321,0.03,0.0,True,"curled posture, low breath rhythm",10.573362,0.1117,True
1345,85,13,moss_ward,Fay,1.5,asleep,0.80752,0.360639,0.304112,0.03,0.0,True,"curled posture, low breath rhythm",5.983686,0.070308,True
1346,85,13,glass_harbor,Puck,3.0,asleep,0.80752,0.360072,0.303545,0.03,0.0,True,"curled posture, low breath rhythm",7.183454,0.086817,True
1347,85,13,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.679,0.117525,True
1348,85,13,lichen_bridge,Kio,6.0,awake,0.0,0.383448,0.407448,0.01,0.02,True,upright work rhythm,8.576054,0.109333,True
1349,85,13,orchid_engine,Cai,7.5,awake,0.0,0.186809,0.204809,0.01,0.02,True,upright work rhythm,10.882972,0.137742,True
1350,85,13,moss_ward,Milo,9.0,awake,0.0,0.186417,0.204417,0.01,0.02,True,upright work rhythm,6.292811,0.09635,True
1351,85,13,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.42376,0.112858,True
1352,85,13,cinder_garden,Juno,12.0,awake,0.0,0.286368,0.304368,0.0,0.01,True,upright work rhythm,10.153791,0.143567,True
1353,85,13,lichen_bridge,Luma,13.5,awake,0.0,0.281407,0.305407,0.0,0.01,True,upright work rhythm,8.884217,0.135375,True
1354,85,13,orchid_engine,Dax,15.0,awake,0.0,0.184567,0.202567,0.0,0.01,True,upright work rhythm,11.232053,0.163783,True
1355,85,13,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.56638,0.122392,True
1356,85,13,glass_harbor,Nia,18.0,awake,0.0,0.187894,0.205894,0.02,0.03,True,upright work rhythm,7.843416,0.1389,True
1357,85,13,cinder_garden,Pax,19.5,awake,0.0,0.392647,0.410647,0.02,0.03,True,upright work rhythm,10.547365,0.169608,True
1358,85,13,lichen_bridge,Rin,21.0,awake,0.0,0.283233,0.307233,0.02,0.03,True,upright work rhythm,9.234965,0.161417,True
1359,85,13,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.499,0.189825,True
1360,86,13,glass_harbor,Nia,0.0,asleep,0.80752,0.205894,0.149367,0.03,0.0,True,"curled posture, low breath rhythm",6.980241,0.159733,True
1361,86,13,cinder_garden,Pax,1.5,asleep,0.80752,0.410647,0.35412,0.03,0.0,True,"curled posture, low breath rhythm",9.684189,0.190442,True
1362,86,13,lichen_bridge,Rin,3.0,asleep,0.80752,0.307233,0.250706,0.03,0.0,True,"curled posture, low breath rhythm",8.37179,0.18225,True
1363,86,13,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.659,0.210658,True
1364,86,13,moss_ward,Ari,6.0,awake,0.0,0.304567,0.322567,0.01,0.02,True,upright work rhythm,6.201253,0.169267,True
1365,86,13,glass_harbor,Oren,7.5,awake,0.0,0.305264,0.329264,0.01,0.02,True,upright work rhythm,7.403998,0.185775,True
1366,86,13,cinder_garden,Vale,9.0,awake,0.0,0.406368,0.424368,0.01,0.02,True,upright work rhythm,10.062991,0.216483,True
1367,86,13,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.63622,0.208292,True
1368,86,13,orchid_engine,Bea,12.0,awake,0.0,0.303321,0.321321,0.0,0.01,True,upright work rhythm,11.140742,0.2367,True
1369,86,13,moss_ward,Fay,13.5,awake,0.0,0.304112,0.322112,0.0,0.01,True,upright work rhythm,6.551066,0.195308,True
1370,86,13,glass_harbor,Puck,15.0,awake,0.0,0.303545,0.327545,0.0,0.01,True,upright work rhythm,7.753294,0.211817,True
1371,86,13,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.24638,0.242525,True
1372,86,13,lichen_bridge,Kio,18.0,awake,0.0,0.407448,0.431448,0.02,0.03,True,upright work rhythm,9.145894,0.234333,True
1373,86,13,orchid_engine,Cai,19.5,awake,0.0,0.204809,0.222809,0.02,0.03,True,upright work rhythm,11.450352,0.262742,True
1374,86,13,moss_ward,Milo,21.0,awake,0.0,0.204417,0.222417,0.02,0.03,True,upright work rhythm,6.860191,0.22135,True
